year,state,county,state_name,county_name,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
2016,20,029,Kansas,Cloud County,all,All,2359.4971,1
2016,20,029,Kansas,Cloud County,race-ethnicity,Black,NA,NA
2016,20,029,Kansas,Cloud County,race-ethnicity,Other Races,NA,NA
2016,20,029,Kansas,Cloud County,race-ethnicity,White,2737.0525,1
2016,20,031,Kansas,Coffey County,all,All,3036.5476,2
2016,20,031,Kansas,Coffey County,race-ethnicity,Black,NA,NA
2016,20,031,Kansas,Coffey County,race-ethnicity,Other Races,NA,NA
2016,20,031,Kansas,Coffey County,race-ethnicity,White,2966.8872,2
2016,20,033,Kansas,Comanche County,all,All,NA,NA
2016,20,033,Kansas,Comanche County,race-ethnicity,Black,NA,NA
2016,20,033,Kansas,Comanche County,race-ethnicity,Other Races,NA,NA
2016,20,033,Kansas,Comanche County,race-ethnicity,White,NA,NA
2016,20,035,Kansas,Cowley County,all,All,5192.748,2
2016,20,035,Kansas,Cowley County,race-ethnicity,Black,64605.047,2
2016,20,035,Kansas,Cowley County,race-ethnicity,Other Races,NA,NA
2016,20,035,Kansas,Cowley County,race-ethnicity,White,4901.1196,2
2016,20,037,Kansas,Crawford County,all,All,2935.3042,2
2016,20,037,Kansas,Crawford County,race-ethnicity,Black,12076.897,2
2016,20,037,Kansas,Crawford County,race-ethnicity,Other Races,176.22697,2
2016,20,037,Kansas,Crawford County,race-ethnicity,White,2618.2942,2
2016,20,039,Kansas,Decatur County,all,All,382.77216,2
2016,20,039,Kansas,Decatur County,race-ethnicity,Black,NA,NA
2016,20,039,Kansas,Decatur County,race-ethnicity,Other Races,NA,NA
2016,20,039,Kansas,Decatur County,race-ethnicity,White,399.14902,2
2016,20,041,Kansas,Dickinson County,all,All,3083.8254,2
2016,20,041,Kansas,Dickinson County,race-ethnicity,Black,NA,NA
2016,20,041,Kansas,Dickinson County,race-ethnicity,Other Races,NA,NA
2016,20,041,Kansas,Dickinson County,race-ethnicity,White,3404.1865,2
2016,20,043,Kansas,Doniphan County,all,All,1513.1727,2
2016,20,043,Kansas,Doniphan County,race-ethnicity,Black,NA,NA
2016,20,043,Kansas,Doniphan County,race-ethnicity,Other Races,NA,NA
2016,20,043,Kansas,Doniphan County,race-ethnicity,White,1326.2881,2
2016,20,045,Kansas,Douglas County,all,All,10.096931,2
2016,20,045,Kansas,Douglas County,race-ethnicity,Black,NA,NA
2016,20,045,Kansas,Douglas County,race-ethnicity,Other Races,NA,NA
2016,20,045,Kansas,Douglas County,race-ethnicity,White,13.923698,2
2016,20,047,Kansas,Edwards County,all,All,1007.9019,2
2016,20,047,Kansas,Edwards County,race-ethnicity,Black,NA,NA
2016,20,047,Kansas,Edwards County,race-ethnicity,Other Races,NA,NA
2016,20,047,Kansas,Edwards County,race-ethnicity,White,1090.3857,2
2016,20,049,Kansas,Elk County,all,All,314.12561,3
2016,20,049,Kansas,Elk County,race-ethnicity,Black,NA,NA
2016,20,049,Kansas,Elk County,race-ethnicity,Other Races,NA,NA
2016,20,049,Kansas,Elk County,race-ethnicity,White,356.02646,3
2016,20,051,Kansas,Ellis County,all,All,2363.3938,2
2016,20,051,Kansas,Ellis County,race-ethnicity,Black,NA,NA
2016,20,051,Kansas,Ellis County,race-ethnicity,Other Races,NA,NA
2016,20,051,Kansas,Ellis County,race-ethnicity,White,2255.656,2
2016,20,053,Kansas,Ellsworth County,all,All,152.68738,2
2016,20,053,Kansas,Ellsworth County,race-ethnicity,Black,NA,NA
2016,20,053,Kansas,Ellsworth County,race-ethnicity,Other Races,NA,NA
2016,20,053,Kansas,Ellsworth County,race-ethnicity,White,177.11967,2
2016,20,055,Kansas,Finney County,all,All,3135.573,2
2016,20,055,Kansas,Finney County,race-ethnicity,Black,12366.442,2
2016,20,055,Kansas,Finney County,race-ethnicity,Other Races,128.6584,2
2016,20,055,Kansas,Finney County,race-ethnicity,White,3660.2771,2
2016,20,057,Kansas,Ford County,all,All,3856.6565,2
2016,20,057,Kansas,Ford County,race-ethnicity,Black,24167.561,2
2016,20,057,Kansas,Ford County,race-ethnicity,Other Races,139.68626,2
2016,20,057,Kansas,Ford County,race-ethnicity,White,4409.1265,2
2016,20,059,Kansas,Franklin County,all,All,3875.2737,2
2016,20,059,Kansas,Franklin County,race-ethnicity,Black,20388.547,2
2016,20,059,Kansas,Franklin County,race-ethnicity,Other Races,NA,NA
2016,20,059,Kansas,Franklin County,race-ethnicity,White,3819.0613,2
2016,20,061,Kansas,Geary County,all,All,7358.3516,1
2016,20,061,Kansas,Geary County,race-ethnicity,Black,33486.645,1
2016,20,061,Kansas,Geary County,race-ethnicity,Other Races,317.64182,1
2016,20,061,Kansas,Geary County,race-ethnicity,White,5317.6963,1
2016,20,063,Kansas,Gove County,all,All,NA,NA
2016,20,063,Kansas,Gove County,race-ethnicity,Black,NA,NA
2016,20,063,Kansas,Gove County,race-ethnicity,Other Races,NA,NA
2016,20,063,Kansas,Gove County,race-ethnicity,White,NA,NA
2016,20,065,Kansas,Graham County,all,All,NA,NA
2016,20,065,Kansas,Graham County,race-ethnicity,Black,NA,NA
2016,20,065,Kansas,Graham County,race-ethnicity,Other Races,NA,NA
2016,20,065,Kansas,Graham County,race-ethnicity,White,NA,NA
2016,20,067,Kansas,Grant County,all,All,1227.9166,1
2016,20,067,Kansas,Grant County,race-ethnicity,Black,NA,NA
2016,20,067,Kansas,Grant County,race-ethnicity,Other Races,NA,NA
2016,20,067,Kansas,Grant County,race-ethnicity,White,1496.1716,1
2016,20,069,Kansas,Gray County,all,All,1898.9874,1
2016,20,069,Kansas,Gray County,race-ethnicity,Black,NA,NA
2016,20,069,Kansas,Gray County,race-ethnicity,Other Races,NA,NA
2016,20,069,Kansas,Gray County,race-ethnicity,White,2313.8469,1
2016,20,071,Kansas,Greeley County,all,All,NA,NA
2016,20,071,Kansas,Greeley County,race-ethnicity,Black,NA,NA
2016,20,071,Kansas,Greeley County,race-ethnicity,Other Races,NA,NA
2016,20,071,Kansas,Greeley County,race-ethnicity,White,NA,NA
2016,20,073,Kansas,Greenwood County,all,All,1740.5648,1
2016,20,073,Kansas,Greenwood County,race-ethnicity,Black,NA,NA
2016,20,073,Kansas,Greenwood County,race-ethnicity,Other Races,NA,NA
2016,20,073,Kansas,Greenwood County,race-ethnicity,White,2124.4858,1
2016,20,075,Kansas,Hamilton County,all,All,NA,NA
2016,20,075,Kansas,Hamilton County,race-ethnicity,Black,NA,NA
2016,20,075,Kansas,Hamilton County,race-ethnicity,Other Races,NA,NA
2016,20,075,Kansas,Hamilton County,race-ethnicity,White,NA,NA
2016,20,077,Kansas,Harper County,all,All,5652.1558000000005,2
2016,20,077,Kansas,Harper County,race-ethnicity,Black,NA,NA
2016,20,077,Kansas,Harper County,race-ethnicity,Other Races,6792.5552,2
2016,20,077,Kansas,Harper County,race-ethnicity,White,5558.8291,2
2016,20,079,Kansas,Harvey County,all,All,6474.0186,2
2016,20,079,Kansas,Harvey County,race-ethnicity,Black,26737.967,2
2016,20,079,Kansas,Harvey County,race-ethnicity,Other Races,151.21272,2
2016,20,079,Kansas,Harvey County,race-ethnicity,White,7244.6401,2
2016,20,081,Kansas,Haskell County,all,All,188.14853,1
2016,20,081,Kansas,Haskell County,race-ethnicity,Black,NA,NA
2016,20,081,Kansas,Haskell County,race-ethnicity,Other Races,NA,NA
2016,20,081,Kansas,Haskell County,race-ethnicity,White,229.25212,1
2016,20,083,Kansas,Hodgeman County,all,All,NA,NA
2016,20,083,Kansas,Hodgeman County,race-ethnicity,Black,NA,NA
2016,20,083,Kansas,Hodgeman County,race-ethnicity,Other Races,NA,NA
2016,20,083,Kansas,Hodgeman County,race-ethnicity,White,NA,NA
2016,20,085,Kansas,Jackson County,all,All,1879.1315,2
2016,20,085,Kansas,Jackson County,race-ethnicity,Black,NA,NA
2016,20,085,Kansas,Jackson County,race-ethnicity,Other Races,1797.6989,2
2016,20,085,Kansas,Jackson County,race-ethnicity,White,1924.7588,2
2016,20,087,Kansas,Jefferson County,all,All,1739.3826,3
2016,20,087,Kansas,Jefferson County,race-ethnicity,Black,18343.816,3
2016,20,087,Kansas,Jefferson County,race-ethnicity,Other Races,NA,NA
2016,20,087,Kansas,Jefferson County,race-ethnicity,White,1596.5505,3
2016,20,089,Kansas,Jewell County,all,All,NA,NA
2016,20,089,Kansas,Jewell County,race-ethnicity,Black,NA,NA
2016,20,089,Kansas,Jewell County,race-ethnicity,Other Races,NA,NA
2016,20,089,Kansas,Jewell County,race-ethnicity,White,NA,NA
2016,20,091,Kansas,Johnson County,all,All,1129.7913,2
2016,20,091,Kansas,Johnson County,race-ethnicity,Black,3896.8167,2
2016,20,091,Kansas,Johnson County,race-ethnicity,Other Races,NA,NA
2016,20,091,Kansas,Johnson County,race-ethnicity,White,1103.1898,2
2016,20,093,Kansas,Kearny County,all,All,NA,NA
2016,20,093,Kansas,Kearny County,race-ethnicity,Black,NA,NA
2016,20,093,Kansas,Kearny County,race-ethnicity,Other Races,NA,NA
2016,20,093,Kansas,Kearny County,race-ethnicity,White,NA,NA
2016,20,095,Kansas,Kingman County,all,All,521.50153,2
2016,20,095,Kansas,Kingman County,race-ethnicity,Black,NA,NA
2016,20,095,Kansas,Kingman County,race-ethnicity,Other Races,NA,NA
2016,20,095,Kansas,Kingman County,race-ethnicity,White,564.17963,2
2016,20,097,Kansas,Kiowa County,all,All,NA,NA
2016,20,097,Kansas,Kiowa County,race-ethnicity,Black,NA,NA
2016,20,097,Kansas,Kiowa County,race-ethnicity,Other Races,NA,NA
2016,20,097,Kansas,Kiowa County,race-ethnicity,White,NA,NA
2016,20,099,Kansas,Labette County,all,All,95.593155,2
2016,20,099,Kansas,Labette County,race-ethnicity,Black,661.46753,2
2016,20,099,Kansas,Labette County,race-ethnicity,Other Races,NA,NA
2016,20,099,Kansas,Labette County,race-ethnicity,White,61.46032,2
2016,20,101,Kansas,Lane County,all,All,NA,NA
2016,20,101,Kansas,Lane County,race-ethnicity,Black,NA,NA
2016,20,101,Kansas,Lane County,race-ethnicity,Other Races,NA,NA
2016,20,101,Kansas,Lane County,race-ethnicity,White,NA,NA
2016,20,103,Kansas,Leavenworth County,all,All,2144.7317,1
2016,20,103,Kansas,Leavenworth County,race-ethnicity,Black,33517.348,1
2016,20,103,Kansas,Leavenworth County,race-ethnicity,Other Races,NA,NA
2016,20,103,Kansas,Leavenworth County,race-ethnicity,White,1739.6549,1
2016,20,105,Kansas,Lincoln County,all,All,NA,NA
2016,20,105,Kansas,Lincoln County,race-ethnicity,Black,NA,NA
2016,20,105,Kansas,Lincoln County,race-ethnicity,Other Races,NA,NA
2016,20,105,Kansas,Lincoln County,race-ethnicity,White,NA,NA
2016,20,107,Kansas,Linn County,all,All,1059.6893,2
2016,20,107,Kansas,Linn County,race-ethnicity,Black,NA,NA
2016,20,107,Kansas,Linn County,race-ethnicity,Other Races,NA,NA
2016,20,107,Kansas,Linn County,race-ethnicity,White,1116.7014,2
2016,20,109,Kansas,Logan County,all,All,413.39398,2
2016,20,109,Kansas,Logan County,race-ethnicity,Black,NA,NA
2016,20,109,Kansas,Logan County,race-ethnicity,Other Races,NA,NA
2016,20,109,Kansas,Logan County,race-ethnicity,White,431.08093,2
2016,20,111,Kansas,Lyon County,all,All,3025.905,2
2016,20,111,Kansas,Lyon County,race-ethnicity,Black,23893.277,2
2016,20,111,Kansas,Lyon County,race-ethnicity,Other Races,1647.5822,2
2016,20,111,Kansas,Lyon County,race-ethnicity,White,2701.1318,2
2016,20,113,Kansas,McPherson County,all,All,551.99109,2
2016,20,113,Kansas,McPherson County,race-ethnicity,Black,NA,NA
2016,20,113,Kansas,McPherson County,race-ethnicity,Other Races,NA,NA
2016,20,113,Kansas,McPherson County,race-ethnicity,White,563.81323,2
2016,20,115,Kansas,Marion County,all,All,2414.6697,2
2016,20,115,Kansas,Marion County,race-ethnicity,Black,NA,NA
2016,20,115,Kansas,Marion County,race-ethnicity,Other Races,NA,NA
2016,20,115,Kansas,Marion County,race-ethnicity,White,2736.76,2
2016,20,117,Kansas,Marshall County,all,All,386.2085,2
2016,20,117,Kansas,Marshall County,race-ethnicity,Black,NA,NA
2016,20,117,Kansas,Marshall County,race-ethnicity,Other Races,NA,NA
2016,20,117,Kansas,Marshall County,race-ethnicity,White,448.00858,2
2016,20,119,Kansas,Meade County,all,All,NA,NA
2016,20,119,Kansas,Meade County,race-ethnicity,Black,NA,NA
2016,20,119,Kansas,Meade County,race-ethnicity,Other Races,NA,NA
2016,20,119,Kansas,Meade County,race-ethnicity,White,NA,NA
2016,20,121,Kansas,Miami County,all,All,1846.4335,2
2016,20,121,Kansas,Miami County,race-ethnicity,Black,NA,NA
2016,20,121,Kansas,Miami County,race-ethnicity,Other Races,NA,NA
2016,20,121,Kansas,Miami County,race-ethnicity,White,1945.7676,2
2016,20,123,Kansas,Mitchell County,all,All,152.68738,2
2016,20,123,Kansas,Mitchell County,race-ethnicity,Black,NA,NA
2016,20,123,Kansas,Mitchell County,race-ethnicity,Other Races,NA,NA
2016,20,123,Kansas,Mitchell County,race-ethnicity,White,177.11967,2
2016,20,125,Kansas,Montgomery County,all,All,3148.064,2
2016,20,125,Kansas,Montgomery County,race-ethnicity,Black,7664.5044,2
2016,20,125,Kansas,Montgomery County,race-ethnicity,Other Races,NA,NA
2016,20,125,Kansas,Montgomery County,race-ethnicity,White,3335.8523,2
2016,20,127,Kansas,Morris County,all,All,151.24565,3
2016,20,127,Kansas,Morris County,race-ethnicity,Black,NA,NA
2016,20,127,Kansas,Morris County,race-ethnicity,Other Races,NA,NA
2016,20,127,Kansas,Morris County,race-ethnicity,White,171.42015,3
2016,20,129,Kansas,Morton County,all,All,507.18298,2
2016,20,129,Kansas,Morton County,race-ethnicity,Black,NA,NA
2016,20,129,Kansas,Morton County,race-ethnicity,Other Races,NA,NA
2016,20,129,Kansas,Morton County,race-ethnicity,White,617.98395,2
2016,20,131,Kansas,Nemaha County,all,All,1158.6255,2
2016,20,131,Kansas,Nemaha County,race-ethnicity,Black,NA,NA
2016,20,131,Kansas,Nemaha County,race-ethnicity,Other Races,NA,NA
2016,20,131,Kansas,Nemaha County,race-ethnicity,White,1344.0258,2
2016,20,133,Kansas,Neosho County,all,All,625.62952,2
2016,20,133,Kansas,Neosho County,race-ethnicity,Black,NA,NA
2016,20,133,Kansas,Neosho County,race-ethnicity,Other Races,NA,NA
2016,20,133,Kansas,Neosho County,race-ethnicity,White,804.48065,2
2016,20,135,Kansas,Ness County,all,All,NA,NA
2016,20,135,Kansas,Ness County,race-ethnicity,Black,NA,NA
2016,20,135,Kansas,Ness County,race-ethnicity,Other Races,NA,NA
2016,20,135,Kansas,Ness County,race-ethnicity,White,NA,NA
2016,20,137,Kansas,Norton County,all,All,1192.4825,2
2016,20,137,Kansas,Norton County,race-ethnicity,Black,NA,NA
2016,20,137,Kansas,Norton County,race-ethnicity,Other Races,NA,NA
2016,20,137,Kansas,Norton County,race-ethnicity,White,1036.2522,2
2016,20,139,Kansas,Osage County,all,All,222.71219,2
2016,20,139,Kansas,Osage County,race-ethnicity,Black,NA,NA
2016,20,139,Kansas,Osage County,race-ethnicity,Other Races,NA,NA
2016,20,139,Kansas,Osage County,race-ethnicity,White,191.62044,2
2016,20,141,Kansas,Osborne County,all,All,NA,NA
2016,20,141,Kansas,Osborne County,race-ethnicity,Black,NA,NA
2016,20,141,Kansas,Osborne County,race-ethnicity,Other Races,NA,NA
2016,20,141,Kansas,Osborne County,race-ethnicity,White,NA,NA
2016,20,143,Kansas,Ottawa County,all,All,480.40662,3
2016,20,143,Kansas,Ottawa County,race-ethnicity,Black,NA,NA
2016,20,143,Kansas,Ottawa County,race-ethnicity,Other Races,NA,NA
2016,20,143,Kansas,Ottawa County,race-ethnicity,White,557.27899,3
2016,20,145,Kansas,Pawnee County,all,All,2220.8008,2
2016,20,145,Kansas,Pawnee County,race-ethnicity,Black,NA,NA
2016,20,145,Kansas,Pawnee County,race-ethnicity,Other Races,NA,NA
2016,20,145,Kansas,Pawnee County,race-ethnicity,White,1922.0358,2
2016,20,147,Kansas,Phillips County,all,All,NA,NA
2016,20,147,Kansas,Phillips County,race-ethnicity,Black,NA,NA
2016,20,147,Kansas,Phillips County,race-ethnicity,Other Races,NA,NA
2016,20,147,Kansas,Phillips County,race-ethnicity,White,NA,NA
2016,20,149,Kansas,Pottawatomie County,all,All,3835.6655,2
2016,20,149,Kansas,Pottawatomie County,race-ethnicity,Black,6407.792,2
2016,20,149,Kansas,Pottawatomie County,race-ethnicity,Other Races,NA,NA
2016,20,149,Kansas,Pottawatomie County,race-ethnicity,White,4108.7446,2
2016,20,151,Kansas,Pratt County,all,All,11291.779,2
2016,20,151,Kansas,Pratt County,race-ethnicity,Black,NA,NA
2016,20,151,Kansas,Pratt County,race-ethnicity,Other Races,2816.4253,2
2016,20,151,Kansas,Pratt County,race-ethnicity,White,11870.134,2
2016,20,153,Kansas,Rawlins County,all,All,3594.73,3
2016,20,153,Kansas,Rawlins County,race-ethnicity,Black,NA,NA
2016,20,153,Kansas,Rawlins County,race-ethnicity,Other Races,NA,NA
2016,20,153,Kansas,Rawlins County,race-ethnicity,White,3748.5298,3
2016,20,155,Kansas,Reno County,all,All,3227.1692,2
2016,20,155,Kansas,Reno County,race-ethnicity,Black,68902.156,2
2016,20,155,Kansas,Reno County,race-ethnicity,Other Races,626.38324,2
2016,20,155,Kansas,Reno County,race-ethnicity,White,2849.6023,2
2016,20,157,Kansas,Republic County,all,All,3382.2568,2
2016,20,157,Kansas,Republic County,race-ethnicity,Black,NA,NA
2016,20,157,Kansas,Republic County,race-ethnicity,Other Races,NA,NA
2016,20,157,Kansas,Republic County,race-ethnicity,White,3923.4692,2
2016,20,159,Kansas,Rice County,all,All,846.56482,2
2016,20,159,Kansas,Rice County,race-ethnicity,Black,NA,NA
2016,20,159,Kansas,Rice County,race-ethnicity,Other Races,NA,NA
2016,20,159,Kansas,Rice County,race-ethnicity,White,1020.8217,2
2016,20,161,Kansas,Riley County,all,All,3602.3579,1
2016,20,161,Kansas,Riley County,race-ethnicity,Black,11865.857,1
2016,20,161,Kansas,Riley County,race-ethnicity,Other Races,306.29745,1
2016,20,161,Kansas,Riley County,race-ethnicity,White,3118.2439,1
2016,20,163,Kansas,Rooks County,all,All,NA,NA
2016,20,163,Kansas,Rooks County,race-ethnicity,Black,NA,NA
2016,20,163,Kansas,Rooks County,race-ethnicity,Other Races,NA,NA
2016,20,163,Kansas,Rooks County,race-ethnicity,White,NA,NA
2016,20,165,Kansas,Rush County,all,All,623.93927,1
2016,20,165,Kansas,Rush County,race-ethnicity,Black,NA,NA
2016,20,165,Kansas,Rush County,race-ethnicity,Other Races,NA,NA
2016,20,165,Kansas,Rush County,race-ethnicity,White,675.00067,1
2016,20,167,Kansas,Russell County,all,All,3773.04,2
2016,20,167,Kansas,Russell County,race-ethnicity,Black,NA,NA
2016,20,167,Kansas,Russell County,race-ethnicity,Other Races,NA,NA
2016,20,167,Kansas,Russell County,race-ethnicity,White,3763.4048,2
2016,20,169,Kansas,Saline County,all,All,6247.0137,2
2016,20,169,Kansas,Saline County,race-ethnicity,Black,NA,NA
2016,20,169,Kansas,Saline County,race-ethnicity,Other Races,663.896,2
2016,20,169,Kansas,Saline County,race-ethnicity,White,5727.5063,2
2016,20,171,Kansas,Scott County,all,All,918.6532,1
2016,20,171,Kansas,Scott County,race-ethnicity,Black,NA,NA
2016,20,171,Kansas,Scott County,race-ethnicity,Other Races,NA,NA
2016,20,171,Kansas,Scott County,race-ethnicity,White,957.95764,1
2016,20,173,Kansas,Sedgwick County,all,All,2804.6731,2
2016,20,173,Kansas,Sedgwick County,race-ethnicity,Black,10032.767,2
2016,20,173,Kansas,Sedgwick County,race-ethnicity,Other Races,456.57272,2
2016,20,173,Kansas,Sedgwick County,race-ethnicity,White,2261.2834,2
2016,20,175,Kansas,Seward County,all,All,1124.3574,2
2016,20,175,Kansas,Seward County,race-ethnicity,Black,NA,NA
2016,20,175,Kansas,Seward County,race-ethnicity,Other Races,NA,NA
2016,20,175,Kansas,Seward County,race-ethnicity,White,1241.5521,2
2016,20,177,Kansas,Shawnee County,all,All,860.93439,2
2016,20,177,Kansas,Shawnee County,race-ethnicity,Black,1698.5958,2
2016,20,177,Kansas,Shawnee County,race-ethnicity,Other Races,83.197449,2
2016,20,177,Kansas,Shawnee County,race-ethnicity,White,980.36499,2
2016,20,179,Kansas,Sheridan County,all,All,NA,NA
2016,20,179,Kansas,Sheridan County,race-ethnicity,Black,NA,NA
2016,20,179,Kansas,Sheridan County,race-ethnicity,Other Races,NA,NA
2016,20,179,Kansas,Sheridan County,race-ethnicity,White,NA,NA
2016,20,181,Kansas,Sherman County,all,All,3946.0334,1
2016,20,181,Kansas,Sherman County,race-ethnicity,Black,NA,NA
2016,20,181,Kansas,Sherman County,race-ethnicity,Other Races,NA,NA
2016,20,181,Kansas,Sherman County,race-ethnicity,White,4114.8633,1
2016,20,183,Kansas,Smith County,all,All,NA,NA
2016,20,183,Kansas,Smith County,race-ethnicity,Black,NA,NA
2016,20,183,Kansas,Smith County,race-ethnicity,Other Races,NA,NA
2016,20,183,Kansas,Smith County,race-ethnicity,White,NA,NA
2016,20,185,Kansas,Stafford County,all,All,2528.5962,3
2016,20,185,Kansas,Stafford County,race-ethnicity,Black,NA,NA
2016,20,185,Kansas,Stafford County,race-ethnicity,Other Races,NA,NA
2016,20,185,Kansas,Stafford County,race-ethnicity,White,2735.5291,3
2016,20,187,Kansas,Stanton County,all,All,NA,NA
2016,20,187,Kansas,Stanton County,race-ethnicity,Black,NA,NA
2016,20,187,Kansas,Stanton County,race-ethnicity,Other Races,NA,NA
2016,20,187,Kansas,Stanton County,race-ethnicity,White,NA,NA
2016,20,189,Kansas,Stevens County,all,All,995.81049,2
2016,20,189,Kansas,Stevens County,race-ethnicity,Black,NA,NA
2016,20,189,Kansas,Stevens County,race-ethnicity,Other Races,NA,NA
2016,20,189,Kansas,Stevens County,race-ethnicity,White,1213.3588,2
2016,20,191,Kansas,Sumner County,all,All,513.83282,2
2016,20,191,Kansas,Sumner County,race-ethnicity,Black,NA,NA
2016,20,191,Kansas,Sumner County,race-ethnicity,Other Races,NA,NA
2016,20,191,Kansas,Sumner County,race-ethnicity,White,509.55933,2
2016,20,193,Kansas,Thomas County,all,All,1578.9353,1
2016,20,193,Kansas,Thomas County,race-ethnicity,Black,NA,NA
2016,20,193,Kansas,Thomas County,race-ethnicity,Other Races,NA,NA
2016,20,193,Kansas,Thomas County,race-ethnicity,White,1496.8087,1
2016,20,195,Kansas,Trego County,all,All,2679.4053,2
2016,20,195,Kansas,Trego County,race-ethnicity,Black,NA,NA
2016,20,195,Kansas,Trego County,race-ethnicity,Other Races,NA,NA
2016,20,195,Kansas,Trego County,race-ethnicity,White,2794.043,2
2016,20,197,Kansas,Wabaunsee County,all,All,382.19678,2
2016,20,197,Kansas,Wabaunsee County,race-ethnicity,Black,NA,NA
2016,20,197,Kansas,Wabaunsee County,race-ethnicity,Other Races,NA,NA
2016,20,197,Kansas,Wabaunsee County,race-ethnicity,White,438.45352,2
2016,20,199,Kansas,Wallace County,all,All,NA,NA
2016,20,199,Kansas,Wallace County,race-ethnicity,Black,NA,NA
2016,20,199,Kansas,Wallace County,race-ethnicity,Other Races,NA,NA
2016,20,199,Kansas,Wallace County,race-ethnicity,White,NA,NA
2016,20,201,Kansas,Washington County,all,All,841.7381,1
2016,20,201,Kansas,Washington County,race-ethnicity,Black,NA,NA
2016,20,201,Kansas,Washington County,race-ethnicity,Other Races,NA,NA
2016,20,201,Kansas,Washington County,race-ethnicity,White,976.42902,1
2016,20,203,Kansas,Wichita County,all,All,NA,NA
2016,20,203,Kansas,Wichita County,race-ethnicity,Black,NA,NA
2016,20,203,Kansas,Wichita County,race-ethnicity,Other Races,NA,NA
2016,20,203,Kansas,Wichita County,race-ethnicity,White,NA,NA
2016,20,205,Kansas,Wilson County,all,All,1729.5386,2
2016,20,205,Kansas,Wilson County,race-ethnicity,Black,NA,NA
2016,20,205,Kansas,Wilson County,race-ethnicity,Other Races,2955.9563,2
2016,20,205,Kansas,Wilson County,race-ethnicity,White,1633.5332,2
2016,20,207,Kansas,Woodson County,all,All,816.72656,2
2016,20,207,Kansas,Woodson County,race-ethnicity,Black,NA,NA
2016,20,207,Kansas,Woodson County,race-ethnicity,Other Races,NA,NA
2016,20,207,Kansas,Woodson County,race-ethnicity,White,617.11255,2
2016,20,209,Kansas,Wyandotte County,all,All,136.14703,2
2016,20,209,Kansas,Wyandotte County,race-ethnicity,Black,212.35521,2
2016,20,209,Kansas,Wyandotte County,race-ethnicity,Other Races,NA,NA
2016,20,209,Kansas,Wyandotte County,race-ethnicity,White,170.32721,2
2016,21,001,Kentucky,Adair County,all,All,777.19055,1
2016,21,001,Kentucky,Adair County,race-ethnicity,Black,NA,NA
2016,21,001,Kentucky,Adair County,race-ethnicity,Other Races,NA,NA
2016,21,001,Kentucky,Adair County,race-ethnicity,White,843.63062,1
2016,21,003,Kentucky,Allen County,all,All,161.0974,1
2016,21,003,Kentucky,Allen County,race-ethnicity,Black,NA,NA
2016,21,003,Kentucky,Allen County,race-ethnicity,Other Races,NA,NA
2016,21,003,Kentucky,Allen County,race-ethnicity,White,381.41388,1
2016,21,005,Kentucky,Anderson County,all,All,304.96637,1
2016,21,005,Kentucky,Anderson County,race-ethnicity,Black,NA,NA
2016,21,005,Kentucky,Anderson County,race-ethnicity,Other Races,NA,NA
2016,21,005,Kentucky,Anderson County,race-ethnicity,White,350.6994,1
2016,21,007,Kentucky,Ballard County,all,All,379.47498,2
2016,21,007,Kentucky,Ballard County,race-ethnicity,Black,1870.3475,2
2016,21,007,Kentucky,Ballard County,race-ethnicity,Other Races,NA,NA
2016,21,007,Kentucky,Ballard County,race-ethnicity,White,286.22375,2
2016,21,009,Kentucky,Barren County,all,All,953.86536,1
2016,21,009,Kentucky,Barren County,race-ethnicity,Black,3358.553,1
2016,21,009,Kentucky,Barren County,race-ethnicity,Other Races,NA,NA
2016,21,009,Kentucky,Barren County,race-ethnicity,White,858.18121,1
2016,21,011,Kentucky,Bath County,all,All,320.94742,2
2016,21,011,Kentucky,Bath County,race-ethnicity,Black,NA,NA
2016,21,011,Kentucky,Bath County,race-ethnicity,Other Races,NA,NA
2016,21,011,Kentucky,Bath County,race-ethnicity,White,347.63504,2
2016,21,013,Kentucky,Bell County,all,All,2135.9915,1
2016,21,013,Kentucky,Bell County,race-ethnicity,Black,NA,NA
2016,21,013,Kentucky,Bell County,race-ethnicity,Other Races,NA,NA
2016,21,013,Kentucky,Bell County,race-ethnicity,White,2213.5444,1
2016,21,015,Kentucky,Boone County,all,All,857.4491,1
2016,21,015,Kentucky,Boone County,race-ethnicity,Black,1693.1217,1
2016,21,015,Kentucky,Boone County,race-ethnicity,Other Races,1250,1
2016,21,015,Kentucky,Boone County,race-ethnicity,White,805.58154,1
2016,21,017,Kentucky,Bourbon County,all,All,395.34872,2
2016,21,017,Kentucky,Bourbon County,race-ethnicity,Black,NA,NA
2016,21,017,Kentucky,Bourbon County,race-ethnicity,Other Races,NA,NA
2016,21,017,Kentucky,Bourbon County,race-ethnicity,White,304.56079,2
2016,21,019,Kentucky,Boyd County,all,All,913.63934,2
2016,21,019,Kentucky,Boyd County,race-ethnicity,Black,9223.5605,2
2016,21,019,Kentucky,Boyd County,race-ethnicity,Other Races,NA,NA
2016,21,019,Kentucky,Boyd County,race-ethnicity,White,849.8728,2
2016,21,021,Kentucky,Boyle County,all,All,825.93298,2
2016,21,021,Kentucky,Boyle County,race-ethnicity,Black,2849.0029,2
2016,21,021,Kentucky,Boyle County,race-ethnicity,Other Races,NA,NA
