year,state,place,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,06,69196,tenure,Owner,2,2,2,0.5674792098935006,0.7695728821794318,0.8725922907940157,2.0039972393027834,1.61925791814601,1.4799797471643281,2,2,2
2022,06,69196,tenure,Renter,2,2,2,0.29270159061450435,0.6197629182877853,0.9656082358052774,0.32309568416227635,0.8757743283244863,1.210391333492666,2,2,2
2022,06,70000,tenure,All,1,1,1,0.2414023347496165,0.471065272794297,0.7721010743164667,0.43806940829032454,0.8181257222243684,1.2004869609790478,1,1,1
2022,06,70000,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,70000,tenure,Renter,1,1,1,0.18967892840658315,0.4792422191590849,0.7843150185161575,0.31544916681911706,0.7339331829279023,1.0723808569815214,1,1,1
2022,06,70098,tenure,All,1,1,1,0.40942490283504385,0.5680961501593655,0.8244645322144574,0.9858317261238859,1.085864226247181,1.256271025214739,1,1,1
2022,06,70098,tenure,Owner,1,1,1,0.5500704570119692,0.7245151891174102,0.8370762320335426,1.715089598821562,1.6321540206353833,1.4612326620119676,1,1,1
2022,06,70098,tenure,Renter,1,1,1,0.2936696404146927,0.4366240722362505,0.8122160915638665,0.3856319052320293,0.6267011032997714,1.0572129696019905,1,1,1
2022,06,72016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,72016,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,72016,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,73080,tenure,All,2,2,2,0.216039119804401,0.533507898480254,0.8543314876819239,0.7156968215158925,0.9969618576346789,1.2038277093443923,2,2,2
2022,06,73080,tenure,Owner,NA,NA,2,NA,NA,0.7203084832904885,NA,NA,1.3003598971722365,NA,NA,2
2022,06,73080,tenure,Renter,2,2,2,0.1515557939914163,0.57563036907198,0.92979751267797,0.24208690987124468,0.836983702954779,1.1494721117168214,2,2,2
2022,06,75000,tenure,All,1,1,1,0.1957137019518135,0.38304305250265464,0.7627046440963325,0.556180460804622,0.8297125632006204,1.2279172234483235,1,1,1
2022,06,75000,tenure,Owner,1,1,1,0.2826756461213608,0.5132783210680513,0.7674621915357412,1.2113216015386783,1.410210663098162,1.4366725600473953,1,1,1
2022,06,75000,tenure,Renter,1,1,1,0.14585809335443511,0.29861464684071165,0.7587387517090594,0.180585588813306,0.4533895471389116,1.0538987379229636,1,1,1
2022,06,77000,tenure,All,1,1,1,0.25428295208572166,0.4967672701274052,0.9706608550453703,0.9800401246166708,1.0933474730137291,1.7718272145961294,1,1,1
2022,06,77000,tenure,Owner,1,1,1,0.44044042385497995,0.6987001748735902,0.8763096059601029,2.629482823925599,1.9777790197510228,1.9187074761008982,1,1,1
2022,06,77000,tenure,Renter,1,1,1,0.17328186848355057,0.38752459646953896,1.0188967272719427,0.2623324510331015,0.6148832675174261,1.6967365550104065,1,1,1
