year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2020,01,087,industry,Education and Health,.5626622,1
2020,01,087,industry,Leisure and Other,NA,NA
2020,01,089,all,All,NA,NA
2020,01,089,industry,Goods Producing,NA,NA
2020,01,089,industry,Public Administration,NA,NA
2020,01,089,industry,"Trade, Transit, Utilities",.7199929,3
2020,01,089,industry,Information Services,NA,NA
2020,01,089,industry,Professional Services,NA,NA
2020,01,089,industry,Education and Health,NA,NA
2020,01,089,industry,Leisure and Other,.443892,1
2020,01,091,all,All,.7934743,1
2020,01,091,industry,Goods Producing,NA,NA
2020,01,091,industry,Public Administration,.7894575,1
2020,01,091,industry,"Trade, Transit, Utilities",.7675195,1
2020,01,091,industry,Information Services,NA,NA
2020,01,091,industry,Professional Services,.8342603,1
2020,01,091,industry,Education and Health,.5561736,1
2020,01,091,industry,Leisure and Other,.4291806,1
2020,01,093,all,All,.6794587,1
2020,01,093,industry,Goods Producing,.7740082,1
2020,01,093,industry,Public Administration,.7808059,1
2020,01,093,industry,"Trade, Transit, Utilities",.5802744,1
2020,01,093,industry,Information Services,NA,NA
2020,01,093,industry,Professional Services,.6488692,1
2020,01,093,industry,Education and Health,.7452726,1
2020,01,093,industry,Leisure and Other,.4055432,1
2020,01,095,all,All,.7138899,3
2020,01,095,industry,Goods Producing,.7628371,1
2020,01,095,industry,Public Administration,.7212781,1
2020,01,095,industry,"Trade, Transit, Utilities",.644625,1
2020,01,095,industry,Information Services,NA,NA
2020,01,095,industry,Professional Services,.8565755,1
2020,01,095,industry,Education and Health,.717584,1
2020,01,095,industry,Leisure and Other,.4525304,1
2020,01,097,all,All,.8761435,3
2020,01,097,industry,Goods Producing,NA,NA
2020,01,097,industry,Public Administration,.7283603,1
2020,01,097,industry,"Trade, Transit, Utilities",.7556298,3
2020,01,097,industry,Information Services,NA,NA
2020,01,097,industry,Professional Services,.8585503,3
2020,01,097,industry,Education and Health,NA,NA
2020,01,097,industry,Leisure and Other,.5102041,1
2020,01,099,all,All,.8231369,1
2020,01,099,industry,Goods Producing,NA,NA
2020,01,099,industry,Public Administration,.7798789,1
2020,01,099,industry,"Trade, Transit, Utilities",.67297,1
2020,01,099,industry,Information Services,.8583612,3
2020,01,099,industry,Professional Services,.8393586,1
2020,01,099,industry,Education and Health,.5951057,1
2020,01,099,industry,Leisure and Other,.473211,1
2020,01,101,all,All,.8701804,3
2020,01,101,industry,Goods Producing,NA,NA
2020,01,101,industry,Public Administration,.7985497,1
2020,01,101,industry,"Trade, Transit, Utilities",.7366466,3
2020,01,101,industry,Information Services,NA,NA
2020,01,101,industry,Professional Services,.8365759,1
2020,01,101,industry,Education and Health,.869296,1
2020,01,101,industry,Leisure and Other,.5341351,1
2020,01,103,all,All,.8922035,3
2020,01,103,industry,Goods Producing,NA,NA
2020,01,103,industry,Public Administration,.8029831,1
2020,01,103,industry,"Trade, Transit, Utilities",.7375548,1
2020,01,103,industry,Information Services,NA,NA
2020,01,103,industry,Professional Services,.7988653,1
2020,01,103,industry,Education and Health,.7311493,1
2020,01,103,industry,Leisure and Other,.4904831,1
2020,01,105,all,All,.6117909,1
2020,01,105,industry,Goods Producing,.7007787,3
2020,01,105,industry,Public Administration,.6915091,3
2020,01,105,industry,"Trade, Transit, Utilities",.4783093,1
2020,01,105,industry,Information Services,NA,NA
2020,01,105,industry,Professional Services,.6377457,3
2020,01,105,industry,Education and Health,.6479422,1
2020,01,105,industry,Leisure and Other,NA,NA
2020,01,107,all,All,.7471265,1
2020,01,107,industry,Goods Producing,.7665926,1
2020,01,107,industry,Public Administration,.73693,1
2020,01,107,industry,"Trade, Transit, Utilities",.5533927,1
2020,01,107,industry,Information Services,.7860587,3
2020,01,107,industry,Professional Services,.767983,1
2020,01,107,industry,Education and Health,.6599926,1
2020,01,107,industry,Leisure and Other,.6076196,1
2020,01,109,all,All,.7767891,1
2020,01,109,industry,Goods Producing,NA,NA
2020,01,109,industry,Public Administration,NA,NA
2020,01,109,industry,"Trade, Transit, Utilities",.6961439,1
2020,01,109,industry,Information Services,NA,NA
2020,01,109,industry,Professional Services,NA,NA
2020,01,109,industry,Education and Health,.7749352,1
2020,01,109,industry,Leisure and Other,.389785,1
2020,01,111,all,All,.6405265,1
2020,01,111,industry,Goods Producing,.6766778,1
2020,01,111,industry,Public Administration,.7607219,1
2020,01,111,industry,"Trade, Transit, Utilities",.5960327,1
2020,01,111,industry,Information Services,NA,NA
2020,01,111,industry,Professional Services,.8129404,1
2020,01,111,industry,Education and Health,.6850204,1
2020,01,111,industry,Leisure and Other,.4171302,1
2020,01,113,all,All,.6927394,1
2020,01,113,industry,Goods Producing,NA,NA
2020,01,113,industry,Public Administration,.7085233,1
2020,01,113,industry,"Trade, Transit, Utilities",.5340232,1
2020,01,113,industry,Information Services,NA,NA
2020,01,113,industry,Professional Services,.6830936,1
2020,01,113,industry,Education and Health,.711154,1
2020,01,113,industry,Leisure and Other,.413013,1
2020,01,115,all,All,.7164101,3
2020,01,115,industry,Goods Producing,NA,NA
2020,01,115,industry,Public Administration,.8088407,1
2020,01,115,industry,"Trade, Transit, Utilities",.6236879,1
2020,01,115,industry,Information Services,NA,NA
2020,01,115,industry,Professional Services,.8073828,1
2020,01,115,industry,Education and Health,.7566481,1
2020,01,115,industry,Leisure and Other,.4609867,1
2020,01,117,all,All,NA,NA
2020,01,117,industry,Goods Producing,NA,NA
2020,01,117,industry,Public Administration,.7846397,1
2020,01,117,industry,"Trade, Transit, Utilities",NA,NA
2020,01,117,industry,Information Services,NA,NA
2020,01,117,industry,Professional Services,NA,NA
2020,01,117,industry,Education and Health,.8712386,1
2020,01,117,industry,Leisure and Other,.5405878,1
2020,01,119,all,All,.7133839,1
2020,01,119,industry,Goods Producing,NA,NA
2020,01,119,industry,Public Administration,.7007576,1
2020,01,119,industry,"Trade, Transit, Utilities",.4969337,1
2020,01,119,industry,Information Services,NA,NA
2020,01,119,industry,Professional Services,.8333334,1
2020,01,119,industry,Education and Health,.6295094,1
2020,01,119,industry,Leisure and Other,.3598485,1
2020,01,121,all,All,.8501467,3
2020,01,121,industry,Goods Producing,NA,NA
2020,01,121,industry,Public Administration,.7057043,1
2020,01,121,industry,"Trade, Transit, Utilities",.6740646,1
2020,01,121,industry,Information Services,.8739912,3
2020,01,121,industry,Professional Services,.7350513,1
2020,01,121,industry,Education and Health,.7336757,1
2020,01,121,industry,Leisure and Other,.5103632,1
2020,01,123,all,All,.6868743,1
2020,01,123,industry,Goods Producing,.7508343,1
2020,01,123,industry,Public Administration,.7503709,1
2020,01,123,industry,"Trade, Transit, Utilities",.6748239,1
2020,01,123,industry,Information Services,NA,NA
2020,01,123,industry,Professional Services,.7378569,1
2020,01,123,industry,Education and Health,.7665926,1
2020,01,123,industry,Leisure and Other,.4982388,1
2020,01,125,all,All,.843893,3
2020,01,125,industry,Goods Producing,NA,NA
2020,01,125,industry,Public Administration,.8245336,1
2020,01,125,industry,"Trade, Transit, Utilities",.6634988,3
2020,01,125,industry,Information Services,NA,NA
2020,01,125,industry,Professional Services,.7752552,1
2020,01,125,industry,Education and Health,.7866948,1
2020,01,125,industry,Leisure and Other,.4487856,1
2020,01,127,all,All,.7239986,3
2020,01,127,industry,Goods Producing,.8838663,1
2020,01,127,industry,Public Administration,.7207829,1
2020,01,127,industry,"Trade, Transit, Utilities",.6642779,1
2020,01,127,industry,Information Services,NA,NA
2020,01,127,industry,Professional Services,.8829475,1
2020,01,127,industry,Education and Health,.7901508,1
2020,01,127,industry,Leisure and Other,.4924661,1
2020,01,129,all,All,NA,NA
2020,01,129,industry,Goods Producing,NA,NA
2020,01,129,industry,Public Administration,.6676539,1
2020,01,129,industry,"Trade, Transit, Utilities",NA,NA
2020,01,129,industry,Information Services,NA,NA
2020,01,129,industry,Professional Services,.7497223,1
2020,01,129,industry,Education and Health,.7275083,3
2020,01,129,industry,Leisure and Other,NA,NA
2020,01,131,all,All,.8463108,1
2020,01,131,industry,Goods Producing,NA,NA
2020,01,131,industry,Public Administration,.7179274,1
2020,01,131,industry,"Trade, Transit, Utilities",.6349648,1
2020,01,131,industry,Information Services,NA,NA
2020,01,131,industry,Professional Services,.6762143,3
2020,01,131,industry,Education and Health,.6173527,1
2020,01,131,industry,Leisure and Other,.3388024,1
2020,01,133,all,All,.7174639,1
2020,01,133,industry,Goods Producing,.8018169,1
2020,01,133,industry,Public Administration,.8169572,1
2020,01,133,industry,"Trade, Transit, Utilities",.6572118,1
2020,01,133,industry,Information Services,NA,NA
2020,01,133,industry,Professional Services,.7040231,1
2020,01,133,industry,Education and Health,.6711161,1
2020,01,133,industry,Leisure and Other,NA,NA
2020,02,013,all,All,NA,NA
2020,02,013,industry,Goods Producing,NA,NA
2020,02,013,industry,Public Administration,.6562986,1
2020,02,013,industry,"Trade, Transit, Utilities",.5723172,3
2020,02,013,industry,Information Services,.214619,3
2020,02,013,industry,Professional Services,NA,NA
2020,02,013,industry,Education and Health,NA,NA
2020,02,013,industry,Leisure and Other,NA,NA
2020,02,016,all,All,NA,NA
2020,02,016,industry,Goods Producing,NA,NA
2020,02,016,industry,Public Administration,NA,NA
2020,02,016,industry,"Trade, Transit, Utilities",NA,NA
2020,02,016,industry,Information Services,NA,NA
2020,02,016,industry,Professional Services,NA,NA
2020,02,016,industry,Education and Health,NA,NA
2020,02,016,industry,Leisure and Other,.5196078,3
2020,02,020,all,All,NA,NA
2020,02,020,industry,Goods Producing,NA,NA
2020,02,020,industry,Public Administration,NA,NA
2020,02,020,industry,"Trade, Transit, Utilities",NA,NA
2020,02,020,industry,Information Services,NA,NA
2020,02,020,industry,Professional Services,NA,NA
2020,02,020,industry,Education and Health,NA,NA
2020,02,020,industry,Leisure and Other,.5017948,1
2020,02,050,all,All,.672748,1
2020,02,050,industry,Goods Producing,NA,NA
2020,02,050,industry,Public Administration,.5245154,1
2020,02,050,industry,"Trade, Transit, Utilities",.4646522,1
2020,02,050,industry,Information Services,.6606328,3
2020,02,050,industry,Professional Services,.6816562,1
2020,02,050,industry,Education and Health,NA,NA
2020,02,050,industry,Leisure and Other,.3812714,1
2020,02,060,all,All,NA,NA
2020,02,060,industry,Goods Producing,NA,NA
2020,02,060,industry,Public Administration,NA,NA
2020,02,060,industry,"Trade, Transit, Utilities",NA,NA
2020,02,060,industry,Information Services,NA,NA
2020,02,060,industry,Professional Services,NA,NA
2020,02,060,industry,Education and Health,NA,NA
2020,02,060,industry,Leisure and Other,NA,NA
2020,02,063,all,All,NA,NA
2020,02,063,industry,Goods Producing,NA,NA
2020,02,063,industry,Public Administration,NA,NA
2020,02,063,industry,"Trade, Transit, Utilities",NA,NA
2020,02,063,industry,Information Services,NA,NA
2020,02,063,industry,Professional Services,NA,NA
2020,02,063,industry,Education and Health,NA,NA
2020,02,063,industry,Leisure and Other,NA,NA
2020,02,066,all,All,NA,NA
2020,02,066,industry,Goods Producing,NA,NA
2020,02,066,industry,Public Administration,NA,NA
2020,02,066,industry,"Trade, Transit, Utilities",NA,NA
2020,02,066,industry,Information Services,NA,NA
2020,02,066,industry,Professional Services,NA,NA
2020,02,066,industry,Education and Health,NA,NA
2020,02,066,industry,Leisure and Other,NA,NA
2020,02,068,all,All,NA,NA
2020,02,068,industry,Goods Producing,NA,NA
2020,02,068,industry,Public Administration,.6109186,3
2020,02,068,industry,"Trade, Transit, Utilities",NA,NA
2020,02,068,industry,Information Services,.3718949,3
2020,02,068,industry,Professional Services,NA,NA
