year,state,county,ratio_living_wage,ratio_living_wage_quality
2019,08,061,.5788097,1
2019,08,063,.6150592,1
2019,08,065,.6878698,1
2019,08,067,.7324436,NA
2019,08,069,NA,NA
2019,08,071,.6128018,1
2019,08,073,.6490787,1
2019,08,075,.6662202,1
2019,08,077,.7298908,NA
2019,08,079,.4610857,1
2019,08,081,.81,1
2019,08,083,.599866,1
2019,08,085,.6432557,NA
2019,08,087,.7500836,1
2019,08,089,.6053512,1
2019,08,091,.5757995,1
2019,08,093,.5651923,1
2019,08,095,.6366407,1
2019,08,097,NA,NA
2019,08,099,.5788934,1
2019,08,101,.7131121,NA
2019,08,103,NA,NA
2019,08,105,.6557376,1
2019,08,107,.663096,NA
2019,08,109,.551571,1
2019,08,111,.4132813,1
2019,08,113,.5987456,1
2019,08,115,.6045082,1
2019,08,117,.5867347,NA
2019,08,119,.6293375,1
2019,08,121,.724983,1
2019,08,123,NA,NA
2019,08,125,.6663823,1
2019,10,001,.7349983,NA
2019,10,003,NA,NA
2019,10,005,.6733979,NA
2019,11,001,NA,NA
2019,12,001,.8345107,NA
2019,12,003,.6023316,1
2019,12,005,.7300732,NA
2019,12,007,.6794295,1
2019,12,009,.8682374,NA
2019,12,011,NA,NA
2019,12,013,.6052928,1
2019,12,015,.680463,NA
2019,12,017,.6629884,NA
2019,12,019,.6829354,NA
2019,12,021,.7816558,NA
2019,12,023,.6870438,NA
2019,12,027,.6760015,1
2019,12,029,.6240616,1
2019,12,031,NA,NA
2019,12,033,.7757404,NA
2019,12,035,.5889342,NA
2019,12,037,.583975,1
2019,12,039,.6230173,1
2019,12,041,.5907806,1
2019,12,043,.7760206,1
2019,12,045,.6691515,1
2019,12,047,.8051802,1
2019,12,049,.648461,1
2019,12,051,.7040704,1
2019,12,053,.6205553,NA
2019,12,055,.6211517,NA
2019,12,057,NA,NA
2019,12,059,.5912162,1
2019,12,061,.7429578,NA
2019,12,063,.6615991,1
2019,12,065,.593056,1
2019,12,067,.6015391,1
2019,12,069,.6279264,NA
2019,12,071,.7679003,NA
2019,12,073,.7886852,NA
2019,12,075,.6071697,NA
2019,12,077,.6991367,1
2019,12,079,.6006006,1
2019,12,081,.713807,NA
2019,12,083,.6839452,NA
2019,12,085,.7148944,NA
2019,12,086,NA,NA
2019,12,087,.6413572,NA
2019,12,089,.7154143,NA
2019,12,091,.8018867,NA
2019,12,093,.6588148,NA
2019,12,095,.8277592,NA
2019,12,097,.6237458,NA
2019,12,099,NA,NA
2019,12,101,.6671181,NA
2019,12,103,.8271249,NA
2019,12,105,.7475142,NA
2019,12,107,.708006,NA
2019,12,109,.7707163,NA
2019,12,111,.6944445,NA
2019,12,113,.6664316,NA
2019,12,115,.7691019,NA
2019,12,117,.8060201,NA
2019,12,119,.744123,NA
2019,12,121,.6465841,1
2019,12,123,.7357358,1
2019,12,125,.6981982,1
2019,12,127,.6789383,NA
2019,12,129,.6496063,1
2019,12,131,.7141558,NA
2019,12,133,.6493994,1
2019,13,001,.8787082,1
2019,13,003,.7932783,1
2019,13,005,.6524597,1
2019,13,007,.6555846,1
2019,13,009,.6229236,1
2019,13,011,.6126076,1
2019,13,013,.6774357,NA
2019,13,015,.7281799,NA
2019,13,017,.601765,1
2019,13,019,.6252347,1
2019,13,021,.7829571,NA
2019,13,023,.5726624,1
2019,13,025,.6045455,1
2019,13,027,.66524,1
2019,13,029,.6154646,1
2019,13,031,.6405265,NA
2019,13,033,NA,NA
2019,13,035,.6425027,1
2019,13,037,.5867443,1
2019,13,039,.7675126,1
2019,13,043,.5257229,1
2019,13,045,.7154939,NA
2019,13,047,.6119885,1
2019,13,049,.6834397,1
2019,13,051,.8053051,NA
2019,13,053,.7832619,1
2019,13,055,.619602,1
2019,13,057,.708728,NA
2019,13,059,.8324226,NA
2019,13,061,.5510703,1
2019,13,063,NA,NA
2019,13,065,.6571536,1
2019,13,067,NA,NA
2019,13,069,.6496433,1
2019,13,071,.6440105,1
2019,13,073,.6863979,NA
2019,13,075,.5933158,1
2019,13,077,.6943505,NA
2019,13,079,.5772033,1
2019,13,081,.6749907,1
2019,13,083,.6146805,1
2019,13,085,.5311231,1
2019,13,087,.6315494,1
2019,13,089,NA,NA
2019,13,091,.6010877,1
2019,13,093,.6402554,1
2019,13,095,.7732536,NA
2019,13,097,.6613667,NA
2019,13,099,.8505445,1
2019,13,101,.7164123,1
2019,13,103,.7142857,1
2019,13,105,.6524597,1
2019,13,107,.632745,1
2019,13,109,.5980098,1
2019,13,111,.6125093,1
2019,13,113,.7594723,NA
2019,13,115,.7608696,NA
2019,13,117,.827977,NA
2019,13,119,.6749907,1
2019,13,121,NA,NA
2019,13,123,.5777003,1
2019,13,125,.5078859,1
2019,13,127,.7781818,NA
2019,13,129,.7904619,NA
2019,13,131,.6784108,1
2019,13,133,.7042649,1
2019,13,135,NA,NA
2019,13,137,.6844461,1
2019,13,139,.8383659,NA
2019,13,141,.6702967,1
2019,13,143,.7271743,1
2019,13,145,.5615165,1
2019,13,147,.6721743,1
2019,13,149,.8059878,1
2019,13,151,.6512179,NA
2019,13,153,.8022719,NA
2019,13,155,.6355614,1
2019,13,157,.6861487,NA
2019,13,159,.541272,1
2019,13,161,.6477657,1
2019,13,163,.7275629,1
2019,13,165,.5980098,1
2019,13,167,.561397,1
2019,13,169,.6518573,1
2019,13,171,.704797,1
2019,13,173,.5852251,1
2019,13,175,.7313181,NA
2019,13,177,.6583862,1
2019,13,179,.7227951,1
2019,13,181,.5773564,1
2019,13,183,.6312943,1
2019,13,185,.690361,NA
2019,13,187,.6468154,1
2019,13,189,.6261244,1
2019,13,191,.5863636,1
2019,13,193,.7613594,1
2019,13,195,.6275045,1
2019,13,197,.5552576,1
2019,13,199,.6703961,1
2019,13,201,.6684191,1
2019,13,205,.619602,1
2019,13,207,.7457439,1
2019,13,209,.5923771,1
2019,13,211,.6589286,1
2019,13,213,.6513232,1
2019,13,215,.7823678,NA
2019,13,217,.7002706,NA
2019,13,219,.723133,NA
2019,13,221,.6311476,1
2019,13,223,.6182341,NA
2019,13,225,.708502,1
2019,13,227,.7459404,1
2019,13,229,.6336839,1
2019,13,231,.6021651,1
2019,13,233,.6885125,1
2019,13,235,.6900113,1
2019,13,237,.6035427,1
2019,13,239,.6111529,1
2019,13,241,.5634715,1
2019,13,243,.6108848,1
2019,13,245,.8213385,NA
2019,13,247,.7772327,NA
2019,13,249,.6712355,1
2019,13,251,.6224183,1
2019,13,253,.6533985,1
2019,13,255,.6266915,NA
2019,13,257,.7209914,1
2019,13,259,.8542997,1
2019,13,261,.6974806,1
2019,13,263,.6278153,1
2019,13,265,.6158088,3
2019,13,267,.6749907,1
2019,13,269,.7022156,1
2019,13,271,.6055201,1
2019,13,273,.6144938,1
2019,13,275,.7728938,NA
2019,13,277,.7087871,NA
2019,13,279,.6383778,1
2019,13,281,.6000369,1
2019,13,283,.5829892,1
2019,13,285,.7830668,NA
2019,13,287,.619602,1
2019,13,289,.6090678,1
2019,13,291,.6973044,1
2019,13,293,.6731127,1
2019,13,295,.6128858,1
2019,13,297,.7197226,NA
2019,13,299,.637439,1
2019,13,301,.8082989,1
2019,13,303,.6993992,1
2019,13,305,.7651145,1
2019,13,307,.8148912,1
2019,13,309,.6393166,1
2019,13,311,.5769941,1
2019,13,313,.7927279,NA
2019,13,315,.5698461,1
2019,13,317,.6485628,1
2019,13,319,.7285017,1
2019,13,321,.6434441,1
2019,15,001,.7758,NA
2019,15,003,NA,NA
2019,15,005,NA,NA
2019,15,007,.7710199,NA
2019,15,009,.7549216,NA
2019,16,001,.8466102,NA
2019,16,003,.6547409,1
2019,16,005,.6404158,NA
2019,16,007,.4970039,1
2019,16,009,.6996498,1
2019,16,011,.6199509,NA
2019,16,013,.6936654,NA
2019,16,015,.4567797,1
2019,16,017,.6210964,NA
2019,16,019,.6715239,NA
2019,16,021,.6565033,1
2019,16,023,NA,NA
2019,16,025,.8345082,1
2019,16,027,.6177966,NA
2019,16,029,NA,NA
2019,16,031,.6424039,1
2019,16,033,.6988015,1
2019,16,035,.6468226,1
2019,16,037,.5461079,1
2019,16,039,.5846073,1
2019,16,041,.5296087,1
2019,16,043,.6112277,1
2019,16,045,.5763937,1
2019,16,047,.6300669,1
2019,16,049,.6327106,1
2019,16,051,.565309,1
2019,16,053,.6673654,1
2019,16,055,.6701294,NA
2019,16,057,.640308,NA
2019,16,059,.6150863,1
2019,16,061,.5569263,1
2019,16,063,.6293828,1
2019,16,065,.5418417,NA
2019,16,067,.659147,1
2019,16,069,.7066713,NA
2019,16,071,.4987663,1
2019,16,073,.5754237,1
2019,16,075,.6494414,1
2019,16,077,.7130584,1
2019,16,079,.6289641,1
2019,16,081,.6080623,1
2019,16,083,.6138976,NA
2019,16,085,.6306306,1
2019,16,087,.5675008,1
2019,17,001,.7269748,NA
2019,17,003,.6081082,1
2019,17,005,.6900103,1
2019,17,007,.801488,1
2019,17,009,.7737157,1
2019,17,011,.6829854,1
2019,17,013,.4435484,1
2019,17,015,.6568017,1
2019,17,017,.6377639,1
2019,17,019,.7958739,NA
2019,17,021,.6595305,1
2019,17,023,.6420907,1
2019,17,025,.6282451,1
2019,17,027,.6171824,1
2019,17,029,.657985,NA
2019,17,031,NA,NA
2019,17,033,NA,NA
2019,17,035,.5633437,1
2019,17,037,.7155679,NA
2019,17,039,NA,NA
2019,17,041,.6784354,1
2019,17,043,NA,NA
2019,17,045,.7424715,1
2019,17,047,.6533403,1
2019,17,049,.674974,NA
2019,17,051,.5944964,1
2019,17,053,.6994297,1
2019,17,055,.6360332,1
2019,17,057,.6052541,1
2019,17,059,.7943925,1
2019,17,061,.5477674,1
2019,17,063,NA,NA
2019,17,065,.7294912,1
2019,17,067,.5858428,1
2019,17,069,.4871928,1
2019,17,071,.4861831,1
2019,17,073,.6315082,NA
2019,17,075,.5832468,1
2019,17,077,.7465518,NA
2019,17,079,.6394947,1
2019,17,081,.7308224,1
2019,17,083,.5595787,1
2019,17,085,.5953617,1
2019,17,087,.7580478,1
2019,17,089,.7512392,NA
2019,17,091,.7093139,NA
2019,17,093,.6228801,NA
2019,17,095,.6031499,NA
2019,17,097,NA,NA
2019,17,099,.7581412,NA
2019,17,101,.7113188,1
2019,17,103,.7847151,1
2019,17,105,.7767242,1
2019,17,107,.7296322,1
2019,17,109,.6603448,1
2019,17,111,.6745663,NA
2019,17,113,NA,NA
2019,17,115,NA,NA
2019,17,117,.6204569,1
2019,17,119,.7142857,NA
2019,17,121,.6429561,1
2019,17,123,.625,1
2019,17,125,.6222185,1
2019,17,127,.7142857,1
2019,17,129,.5231001,1
2019,17,131,.5424924,1
2019,17,133,.5801514,1
2019,17,135,.6689166,1
2019,17,137,.6940144,1
2019,17,139,.6732433,1
2019,17,141,.7691652,NA
2019,17,143,NA,NA
2019,17,145,.6602631,1
2019,17,147,.5719557,1
2019,17,149,.5797854,1
2019,17,151,.4776739,1
2019,17,153,.80045,1
2019,17,155,.8162042,1
2019,17,157,.7256393,1
2019,17,159,.6368986,1
2019,17,161,NA,NA
2019,17,163,.7060567,NA
2019,17,165,.6325718,1
2019,17,167,NA,NA
2019,17,169,.6602631,1
2019,17,171,.6109381,1
2019,17,173,.6178609,1
2019,17,175,.6512179,1
2019,17,177,.7139149,NA
2019,17,179,.7315629,NA
2019,17,181,.6031499,1
2019,17,183,.725945,NA
2019,17,185,.6438214,1
2019,17,187,.6204569,1
2019,17,189,.7998971,1
2019,17,191,.5477674,1
2019,17,193,.6308411,1
2019,17,195,.6615885,NA
2019,17,197,.7287794,NA
2019,17,199,.671048,NA
2019,17,201,.7964153,NA
2019,17,203,.6596752,1
2019,18,001,.697909,1
2019,18,003,.8183776,NA
2019,18,005,NA,NA
2019,18,007,.6843972,1
2019,18,009,.6428834,1
2019,18,011,.7409659,NA
2019,18,013,.4664697,1
2019,18,015,.67865,1
2019,18,017,.6694791,1
2019,18,019,.7239859,NA
2019,18,021,.6073849,1
2019,18,023,.7276051,1
2019,18,025,.5933602,1
2019,18,027,.6648936,1
2019,18,029,.6558669,NA
2019,18,031,.7799069,1
2019,18,033,.8491254,1
2019,18,035,.730225,NA
2019,18,037,.7731107,NA
2019,18,039,.8256145,NA
2019,18,041,.6719838,1
2019,18,043,.7292769,NA
2019,18,045,.6324864,1
2019,18,047,.5930657,1
2019,18,049,.6896552,1
2019,18,051,NA,NA
2019,18,053,.7180851,NA
2019,18,055,.6217902,1
2019,18,057,NA,NA
2019,18,059,.7652884,NA
2019,18,061,.6375661,1
2019,18,063,.6740792,NA
2019,18,065,.6566398,1
2019,18,067,.8897997,NA
2019,18,069,.6924064,1
2019,18,071,.8315237,1
2019,18,073,.7040128,1
2019,18,075,.6777329,1
2019,18,077,.7162309,1
2019,18,079,.6933842,1
2019,18,081,.6723419,NA
2019,18,083,.7144158,1
2019,18,085,.8807539,NA
2019,18,087,.7639398,1
2019,18,089,.8148019,NA
2019,18,091,.7150557,NA
2019,18,093,.7124636,1
2019,18,095,.6921561,NA
2019,18,097,NA,NA
2019,18,099,.69989,NA
2019,18,101,NA,NA
2019,18,103,.6731474,1
2019,18,105,.7607945,NA
2019,18,107,.7966533,1
2019,18,109,.6471508,NA
2019,18,111,.6532314,1
2019,18,113,.7141547,1
2019,18,115,.4991243,1
2019,18,117,.6043653,1
2019,18,119,.7361463,1
2019,18,121,.5656067,1
2019,18,123,.7327586,1
2019,18,125,.8684886,1
2019,18,127,.771369,NA
2019,18,129,NA,NA
2019,18,131,.7492663,1
2019,18,133,.6641899,1
2019,18,135,.6667278,1
2019,18,137,.7795304,1
2019,18,139,.7153338,1
2019,18,141,.7908799,NA
2019,18,143,.6370107,1
2019,18,145,.7531271,1
2019,18,147,.7327586,1
2019,18,149,.5755132,1
2019,18,151,.6496562,1
2019,18,153,.7798574,1
2019,18,155,.5786867,1
2019,18,157,.8457447,NA
2019,18,159,.8006829,1
2019,18,161,.5603917,1
2019,18,163,.8121418,NA
2019,18,165,.8713877,1
2019,18,167,.7206564,NA
2019,18,169,.6703961,1
2019,18,171,.7578525,1
2019,18,173,.825573,NA
2019,18,175,.6206518,1
2019,18,177,.7043287,NA
2019,18,179,.6873654,1
2019,18,181,.6943935,1
2019,18,183,.7609476,1
2019,19,001,.683247,1
2019,19,003,.691568,1
2019,19,005,.6508875,1
2019,19,007,.6582839,1
2019,19,009,.6823224,1
2019,19,011,.7039014,1
2019,19,013,.8280085,NA
2019,19,015,.7326642,1
2019,19,017,.7389252,1
2019,19,019,.6977172,1
2019,19,021,.7627588,1
2019,19,023,.666605,1
2019,19,025,.6703032,1
2019,19,027,.7137573,1
2019,19,029,.6860207,1
2019,19,031,.6835582,1
2019,19,033,.7517229,NA
2019,19,035,.7285503,1
2019,19,037,.7655325,1
2019,19,039,.7066401,1
2019,19,041,.7535132,1
2019,19,043,.7230029,1
2019,19,045,.747357,NA
2019,19,047,.7738535,1
2019,19,049,NA,NA
2019,19,051,.6766434,1
2019,19,053,.5991124,1
2019,19,055,.7720044,1
2019,19,057,.740942,NA
2019,19,059,.6739526,1
2019,19,061,.8148082,NA
2019,19,063,.6897189,1
2019,19,065,.6555103,1
2019,19,067,.7738535,1
2019,19,069,.758136,1
2019,19,071,.691568,1
2019,19,073,.7544378,1
2019,19,075,.783635,1
2019,19,077,.6943475,1
2019,19,079,.7398239,1
2019,19,081,.8145339,1
2019,19,083,.7303994,1
2019,19,085,.6482447,1
2019,19,087,.7498158,1
2019,19,089,.6675295,1
2019,19,091,.7488905,1
2019,19,093,.8136094,1
2019,19,095,.7174556,1
2019,19,097,.6333209,1
2019,19,099,.7102377,1
2019,19,101,.7179115,1
2019,19,103,NA,NA
2019,19,105,.7033272,1
2019,19,107,.6850961,1
2019,19,109,.758136,1
2019,19,111,.8041636,NA
2019,19,113,NA,NA
2019,19,115,.7277554,1
2019,19,117,.731311,1
2019,19,119,.6980399,1
2019,19,121,.6376483,1
2019,19,123,.7688782,1
2019,19,125,.8854545,NA
2019,19,127,.8041894,NA
2019,19,129,.7420924,1
2019,19,131,.8496671,1
2019,19,133,.6444156,1
2019,19,135,.8942344,1
2019,19,137,.7303994,1
2019,19,139,.8527747,NA
2019,19,141,.6887943,1
2019,19,143,.7202292,1
2019,19,145,.7193047,1
2019,19,147,.6730769,1
2019,19,149,.8949704,1
2019,19,151,.8552144,1
2019,19,153,NA,NA
2019,19,155,.7351407,NA
2019,19,157,.8211545,1
2019,19,159,.6573594,1
2019,19,161,.6721523,1
2019,19,163,.804904,NA
2019,19,165,.718888,1
2019,19,167,.7695861,NA
2019,19,169,.869906,NA
2019,19,171,.7073395,1
2019,19,173,.6841716,1
2019,19,175,.70821,1
2019,19,177,.6850961,1
2019,19,179,.7339032,1
2019,19,181,.6742847,NA
2019,19,183,.6454545,1
2019,19,185,.7045118,1
2019,19,187,.831176,NA
2019,19,189,.6619822,1
2019,19,191,.7303994,1
2019,19,193,.7383327,NA
2019,19,195,.6693786,1
2019,19,197,.7904955,1
2019,20,001,.661597,1
2019,20,003,.6226236,1
2019,20,005,.7767722,1
2019,20,007,.6425856,1
2019,20,009,.7129278,1
2019,20,011,.6435362,1
2019,20,013,.7461977,1
2019,20,015,.7104582,NA
2019,20,017,.6492395,1
2019,20,019,.5276428,1
2019,20,021,.743346,1
2019,20,023,.648289,1
2019,20,025,.6817333,1
2019,20,027,.5579044,1
2019,20,029,.5722433,1
2019,20,031,NA,NA
2019,20,033,.5408745,1
2019,20,035,.7281369,1
2019,20,037,.6525839,1
2019,20,039,.5342205,1
2019,20,041,.6454062,1
2019,20,043,.6675344,1
2019,20,045,.7046919,NA
2019,20,047,.6711026,1
2019,20,049,.4496198,1
2019,20,051,.6984877,NA
2019,20,053,.6872624,1
2019,20,055,.7365491,NA
2019,20,057,.7772167,1
2019,20,059,.7054135,1
2019,20,061,.7125133,1
2019,20,063,.6292776,1
2019,20,065,.6539924,1
2019,20,067,.8279468,1
2019,20,069,.7328897,1
2019,20,071,.6086709,1
2019,20,073,.5960076,1
2019,20,075,.7022366,1
2019,20,077,.7461977,1
2019,20,079,.7012195,1
2019,20,081,.7483553,1
2019,20,083,.5912548,1
2019,20,085,.6065088,1
2019,20,087,.6629068,1
2019,20,089,.553232,1
2019,20,091,NA,NA
2019,20,093,.6958175,1
2019,20,095,.6530418,1
2019,20,097,.5665399,1
2019,20,099,.6882129,1
2019,20,101,.7281369,1
2019,20,103,.8028419,NA
2019,20,105,.6197718,1
2019,20,107,.7628775,1
2019,20,109,.6273764,1
2019,20,111,.6644487,1
2019,20,113,.8761726,1
2019,20,115,.5846007,1
2019,20,117,.6996198,1
2019,20,119,.7851711,1
2019,20,121,.6642984,1
2019,20,123,.6568441,1
2019,20,125,.6653993,NA
2019,20,127,.5855513,1
2019,20,129,.6606464,1
2019,20,131,.6948669,1
2019,20,133,.6863118,1
2019,20,135,.696768,1
2019,20,137,.6996198,1
2019,20,139,.5288461,1
2019,20,141,.6406844,1
2019,20,143,.5613404,1
2019,20,145,.6929193,1
2019,20,147,.6834601,1
2019,20,149,.6879672,1
2019,20,151,.7308846,1
2019,20,153,.6511407,1
2019,20,155,.6962144,NA
2019,20,157,.5570342,1
2019,20,159,.7614068,1
2019,20,161,.6826273,NA
2019,20,163,.6197718,1
2019,20,165,.6321293,1
2019,20,167,.6425856,1
2019,20,169,.711367,NA
2019,20,171,.7266566,1
2019,20,173,.8693644,NA
2019,20,175,.7726932,1
2019,20,177,.8265532,NA
2019,20,179,.7072243,1
2019,20,181,.6376405,1
2019,20,183,.5760456,1
2019,20,185,.6055133,1
2019,20,187,.7908745,1
2019,20,189,.7077067,1
2019,20,191,.6639593,1
2019,20,193,.6815589,1
2019,20,195,.6311787,1
2019,20,197,.5898668,1
2019,20,199,.608365,1
2019,20,201,.5503802,1
2019,20,203,.8441064,1
2019,20,205,.6758555,1
2019,20,207,.5152091,1
2019,20,209,NA,NA
2019,21,001,.5662394,1
2019,21,003,.6373938,1
2019,21,005,.6510417,1
2019,21,007,.8206981,1
2019,21,009,.6298725,NA
2019,21,011,.6433628,1
