year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2021,19,079,industry,Leisure and Other,.4084158,1
2021,19,081,all,All,.8958949,1
2021,19,081,industry,Goods Producing,.9874259,1
2021,19,081,industry,Public Administration,.8946621,1
2021,19,081,industry,"Trade, Transit, Utilities",.955991,1
2021,19,081,industry,Information Services,.881102,3
2021,19,081,industry,Professional Services,.8510539,1
2021,19,081,industry,Education and Health,.6000369,1
2021,19,081,industry,Leisure and Other,.4858542,1
2021,19,083,all,All,.8136094,1
2021,19,083,industry,Goods Producing,.9901996,1
2021,19,083,industry,Public Administration,.8407297,1
2021,19,083,industry,"Trade, Transit, Utilities",.8210058,1
2021,19,083,industry,Information Services,.8237795,3
2021,19,083,industry,Professional Services,1.075259,1
2021,19,083,industry,Education and Health,.6471893,1
2021,19,083,industry,Leisure and Other,.4969489,1
2021,19,085,all,All,.7221063,1
2021,19,085,industry,Goods Producing,.7725061,1
2021,19,085,industry,Public Administration,.8127679,1
2021,19,085,industry,"Trade, Transit, Utilities",.7916232,1
2021,19,085,industry,Information Services,.86114,3
2021,19,085,industry,Professional Services,.9632429,1
2021,19,085,industry,Education and Health,.7281891,1
2021,19,085,industry,Leisure and Other,.607838,1
2021,19,087,all,All,.8594326,1
2021,19,087,industry,Goods Producing,.9257554,1
2021,19,087,industry,Public Administration,.9702776,1
2021,19,087,industry,"Trade, Transit, Utilities",.7986367,1
2021,19,087,industry,Information Services,.8843036,3
2021,19,087,industry,Professional Services,1.355932,1
2021,19,087,industry,Education and Health,.6927045,1
2021,19,087,industry,Leisure and Other,.4205048,1
2021,19,089,all,All,.7720044,1
2021,19,089,industry,Goods Producing,.8653845,1
2021,19,089,industry,Public Administration,.8459688,1
2021,19,089,industry,"Trade, Transit, Utilities",.7609097,1
2021,19,089,industry,Information Services,.4632026,3
2021,19,089,industry,Professional Services,.909301,1
2021,19,089,industry,Education and Health,.5750739,1
2021,19,089,industry,Leisure and Other,.4433247,1
2021,19,091,all,All,.8274778,1
2021,19,091,industry,Goods Producing,.9402736,1
2021,19,091,industry,Public Administration,.892813,1
2021,19,091,industry,"Trade, Transit, Utilities",.8912721,1
2021,19,091,industry,Information Services,.4595044,3
2021,19,091,industry,Professional Services,.914386,1
2021,19,091,industry,Education and Health,.4816937,3
2021,19,091,industry,Leisure and Other,.4419378,1
2021,19,093,all,All,.881102,1
2021,19,093,industry,Goods Producing,1.082655,1
2021,19,093,industry,Public Administration,.7723125,3
2021,19,093,industry,"Trade, Transit, Utilities",.7035872,1
2021,19,093,industry,Information Services,.610207,3
2021,19,093,industry,Professional Services,.8931212,1
2021,19,093,industry,Education and Health,.774778,3
2021,19,093,industry,Leisure and Other,.3129623,1
2021,19,095,all,All,.8043638,1
2021,19,095,industry,Goods Producing,.9088387,1
2021,19,095,industry,Public Administration,.8921967,1
2021,19,095,industry,"Trade, Transit, Utilities",.6786242,1
2021,19,095,industry,Information Services,.70821,3
2021,19,095,industry,Professional Services,.9222447,1
2021,19,095,industry,Education and Health,.5787721,1
2021,19,095,industry,Leisure and Other,.4775333,1
2021,19,097,all,All,.7239274,1
2021,19,097,industry,Goods Producing,.8820266,1
2021,19,097,industry,Public Administration,.8351824,1
2021,19,097,industry,"Trade, Transit, Utilities",.7035872,1
2021,19,097,industry,Information Services,.7895709,3
2021,19,097,industry,Professional Services,1.011002,1
2021,19,097,industry,Education and Health,.6222263,1
2021,19,097,industry,Leisure and Other,.3365384,1
2021,19,099,all,All,.774223,1
2021,19,099,industry,Goods Producing,.9917733,1
2021,19,099,industry,Public Administration,.9838514,1
2021,19,099,industry,"Trade, Transit, Utilities",.6800731,1
2021,19,099,industry,Information Services,.820841,3
2021,19,099,industry,Professional Services,.9817185,1
2021,19,099,industry,Education and Health,.6590493,1
2021,19,099,industry,Leisure and Other,.5155393,1
2021,19,101,all,All,.8420957,1
2021,19,101,industry,Goods Producing,.9155185,1
2021,19,101,industry,Public Administration,.9813875,1
2021,19,101,industry,"Trade, Transit, Utilities",.7097535,1
2021,19,101,industry,Information Services,.984409,3
2021,19,101,industry,Professional Services,1.210116,1
2021,19,101,industry,Education and Health,.551124,1
2021,19,101,industry,Leisure and Other,.3938543,1
2021,19,103,all,All,.987417,1
2021,19,103,industry,Goods Producing,1.087032,1
2021,19,103,industry,Public Administration,NA,NA
2021,19,103,industry,"Trade, Transit, Utilities",.7243971,1
2021,19,103,industry,Information Services,1.192765,1
2021,19,103,industry,Professional Services,1.109752,1
2021,19,103,industry,Education and Health,.8117791,1
2021,19,103,industry,Leisure and Other,.5360888,1
2021,19,105,all,All,.7874307,1
2021,19,105,industry,Goods Producing,.9454713,1
2021,19,105,industry,Public Administration,.8995687,1
2021,19,105,industry,"Trade, Transit, Utilities",.8632163,1
2021,19,105,industry,Information Services,.7985213,3
2021,19,105,industry,Professional Services,.9048059,1
2021,19,105,industry,Education and Health,.6377079,1
2021,19,105,industry,Leisure and Other,.4186691,1
2021,19,107,all,All,.7572114,1
2021,19,107,industry,Goods Producing,.9088387,1
2021,19,107,industry,Public Administration,.8456607,1
2021,19,107,industry,"Trade, Transit, Utilities",.7193047,1
2021,19,107,industry,Information Services,.8006656,3
2021,19,107,industry,Professional Services,1.133968,1
2021,19,107,industry,Education and Health,.6434911,1
2021,19,107,industry,Leisure and Other,.5020339,1
2021,19,109,all,All,.8293269,1
2021,19,109,industry,Goods Producing,1.048447,1
2021,19,109,industry,Public Administration,.8105276,1
2021,19,109,industry,"Trade, Transit, Utilities",.7045118,1
2021,19,109,industry,Information Services,.5427145,3
2021,19,109,industry,Professional Services,1.058154,1
2021,19,109,industry,Education and Health,.6055843,1
2021,19,109,industry,Leisure and Other,.3864645,1
2021,19,111,all,All,.8723287,1
2021,19,111,industry,Goods Producing,1.186441,1
2021,19,111,industry,Public Administration,.9586096,1
2021,19,111,industry,"Trade, Transit, Utilities",.750737,1
2021,19,111,industry,Information Services,.7921886,3
2021,19,111,industry,Professional Services,.82535,1
2021,19,111,industry,Education and Health,.7102063,1
2021,19,111,industry,Leisure and Other,.3979366,1
2021,19,113,all,All,1.030514,1
2021,19,113,industry,Goods Producing,1.450749,1
2021,19,113,industry,Public Administration,1.096241,1
2021,19,113,industry,"Trade, Transit, Utilities",.840471,1
2021,19,113,industry,Information Services,1.379372,1
2021,19,113,industry,Professional Services,1.239739,1
2021,19,113,industry,Education and Health,.9350464,1
2021,19,113,industry,Leisure and Other,.5375624,1
2021,19,115,all,All,.8037349,1
2021,19,115,industry,Goods Producing,.8797144,1
2021,19,115,industry,Public Administration,.9166361,1
2021,19,115,industry,"Trade, Transit, Utilities",.8092273,1
2021,19,115,industry,Information Services,.8934456,3
2021,19,115,industry,Professional Services,1.006042,1
2021,19,115,industry,Education and Health,.4531307,1
2021,19,115,industry,Leisure and Other,.4311607,1
2021,19,117,all,All,.7927049,1
2021,19,117,industry,Goods Producing,.7927049,1
2021,19,117,industry,Public Administration,.8649332,1
2021,19,117,industry,"Trade, Transit, Utilities",.8730589,1
2021,19,117,industry,Information Services,.3105814,3
2021,19,117,industry,Professional Services,.7511737,1
2021,19,117,industry,Education and Health,.528169,1
2021,19,117,industry,Leisure and Other,.4378837,1
2021,19,119,all,All,.7636834,1
2021,19,119,industry,Goods Producing,.7886464,1
2021,19,119,industry,Public Administration,.8407297,1
2021,19,119,industry,"Trade, Transit, Utilities",.6758505,1
2021,19,119,industry,Information Services,.6249999,3
2021,19,119,industry,Professional Services,1.563887,1
2021,19,119,industry,Education and Health,.5787721,1
2021,19,119,industry,Leisure and Other,.5917159,1
2021,19,121,all,All,.7126657,1
2021,19,121,industry,Goods Producing,.7998953,1
2021,19,121,industry,Public Administration,.8487439,1
2021,19,121,industry,"Trade, Transit, Utilities",.607118,1
2021,19,121,industry,Information Services,.5608863,3
2021,19,121,industry,Professional Services,1.130059,1
2021,19,121,industry,Education and Health,.4945917,1
2021,19,121,industry,Leisure and Other,.4256804,1
2021,19,123,all,All,.8366935,1
2021,19,123,industry,Goods Producing,1.159274,1
2021,19,123,industry,Public Administration,.9228372,1
2021,19,123,industry,"Trade, Transit, Utilities",.6515762,1
2021,19,123,industry,Information Services,.8559384,3
2021,19,123,industry,Professional Services,.9943181,1
2021,19,123,industry,Education and Health,.5892595,1
2021,19,123,industry,Leisure and Other,.3771077,1
2021,19,125,all,All,.95,1
2021,19,125,industry,Goods Producing,1.221818,1
2021,19,125,industry,Public Administration,.9403031,1
2021,19,125,industry,"Trade, Transit, Utilities",.71,1
2021,19,125,industry,Information Services,.91,3
2021,19,125,industry,Professional Services,.9968182,1
2021,19,125,industry,Education and Health,.8090909,1
2021,19,125,industry,Leisure and Other,.4140909,1
2021,19,127,all,All,.8861567,1
2021,19,127,industry,Goods Producing,1.166667,1
2021,19,127,industry,Public Administration,.9383729,1
2021,19,127,industry,"Trade, Transit, Utilities",.7859745,1
2021,19,127,industry,Information Services,.723133,3
2021,19,127,industry,Professional Services,.84153,1
2021,19,127,industry,Education and Health,.8278689,1
2021,19,127,industry,Leisure and Other,.4918033,1
2021,19,129,all,All,.8020507,1
2021,19,129,industry,Goods Producing,.9862704,1
2021,19,129,industry,Public Administration,NA,NA
2021,19,129,industry,"Trade, Transit, Utilities",.8637469,1
2021,19,129,industry,Information Services,1.025374,3
2021,19,129,industry,Professional Services,1.030153,1
2021,19,129,industry,Education and Health,.6569343,1
2021,19,129,industry,Leisure and Other,.3827772,1
2021,19,131,all,All,.8487425,1
2021,19,131,industry,Goods Producing,.9975961,1
2021,19,131,industry,Public Administration,.8388806,1
2021,19,131,industry,"Trade, Transit, Utilities",.6795487,1
2021,19,131,industry,Information Services,.4659763,3
2021,19,131,industry,Professional Services,1.313794,1
2021,19,131,industry,Education and Health,.6139053,1
2021,19,131,industry,Leisure and Other,.5838572,1
2021,19,133,all,All,.7008135,1
2021,19,133,industry,Goods Producing,NA,NA
2021,19,133,industry,Public Administration,.7830991,1
2021,19,133,industry,"Trade, Transit, Utilities",.7054363,1
2021,19,133,industry,Information Services,NA,NA
2021,19,133,industry,Professional Services,.8829511,1
2021,19,133,industry,Education and Health,.7618343,1
2021,19,133,industry,Leisure and Other,.5505732,1
2021,19,135,all,All,1.020933,1
2021,19,135,industry,Goods Producing,1.248623,1
2021,19,135,industry,Public Administration,.9122905,1
2021,19,135,industry,"Trade, Transit, Utilities",.7445832,1
2021,19,135,industry,Information Services,.4921043,3
2021,19,135,industry,Professional Services,1.078314,1
2021,19,135,industry,Education and Health,.5370915,3
2021,19,135,industry,Leisure and Other,.3718325,3
2021,19,137,all,All,.8006656,1
2021,19,137,industry,Goods Producing,.9282544,1
2021,19,137,industry,Public Administration,.8965113,1
2021,19,137,industry,"Trade, Transit, Utilities",.7442677,1
2021,19,137,industry,Information Services,.9920487,3
2021,19,137,industry,Professional Services,.9504437,1
2021,19,137,industry,Education and Health,.5676774,1
2021,19,137,industry,Leisure and Other,.4877034,1
2021,19,139,all,All,.9287733,1
2021,19,139,industry,Goods Producing,1.143514,1
2021,19,139,industry,Public Administration,.8925415,1
2021,19,139,industry,"Trade, Transit, Utilities",.7423117,1
2021,19,139,industry,Information Services,.905797,3
2021,19,139,industry,Professional Services,.9999115,1
2021,19,139,industry,Education and Health,.7272887,1
2021,19,139,industry,Leisure and Other,.4440615,1
2021,19,141,all,All,.7516642,1
2021,19,141,industry,Goods Producing,.9384245,1
2021,19,141,industry,Public Administration,.8237795,1
2021,19,141,industry,"Trade, Transit, Utilities",.7775517,1
2021,19,141,industry,Information Services,.6490384,3
2021,19,141,industry,Professional Services,1.016087,1
2021,19,141,industry,Education and Health,.6758505,1
2021,19,141,industry,Leisure and Other,.4835429,1
2021,19,143,all,All,.7960428,1
2021,19,143,industry,Goods Producing,.8404215,1
2021,19,143,industry,Public Administration,.8092948,3
2021,19,143,industry,"Trade, Transit, Utilities",.9411981,1
2021,19,143,industry,Information Services,.3883136,3
2021,19,143,industry,Professional Services,.8325628,1
2021,19,143,industry,Education and Health,.7294748,3
2021,19,143,industry,Leisure and Other,.4363905,3
2021,19,145,all,All,.7951183,1
2021,19,145,industry,Goods Producing,.9421227,1
2021,19,145,industry,Public Administration,NA,NA
2021,19,145,industry,"Trade, Transit, Utilities",.641642,1
2021,19,145,industry,Information Services,.7461168,3
2021,19,145,industry,Professional Services,.8820266,1
2021,19,145,industry,Education and Health,.7932692,1
2021,19,145,industry,Leisure and Other,.3994083,1
2021,19,147,all,All,.7368712,1
2021,19,147,industry,Goods Producing,.9522928,1
2021,19,147,industry,Public Administration,.8237795,1
2021,19,147,industry,"Trade, Transit, Utilities",.6869452,1
2021,19,147,industry,Information Services,.8413461,3
2021,19,147,industry,Professional Services,.9273298,1
2021,19,147,industry,Education and Health,.616679,1
2021,19,147,industry,Leisure and Other,.4460983,1
2021,19,149,all,All,.9541419,1
2021,19,149,industry,Goods Producing,1.17696,1
2021,19,149,industry,Public Administration,1.004992,1
2021,19,149,industry,"Trade, Transit, Utilities",.8986686,1
2021,19,149,industry,Information Services,1.104845,3
2021,19,149,industry,Professional Services,1.247689,1
2021,19,149,industry,Education and Health,.6055843,1
2021,19,149,industry,Leisure and Other,.5126663,1
2021,19,151,all,All,.8191567,1
2021,19,151,industry,Goods Producing,1.085429,1
2021,19,151,industry,Public Administration,.8160749,1
2021,19,151,industry,"Trade, Transit, Utilities",.7886464,1
2021,19,151,industry,Information Services,.5649038,3
2021,19,151,industry,Professional Services,.9203956,1
2021,19,151,industry,Education and Health,.6074334,3
2021,19,151,industry,Leisure and Other,.3744452,3
2021,19,153,all,All,1.104327,1
2021,19,153,industry,Goods Producing,1.136602,1
2021,19,153,industry,Public Administration,1.148814,1
2021,19,153,industry,"Trade, Transit, Utilities",.9351012,1
2021,19,153,industry,Information Services,1.559665,1
2021,19,153,industry,Professional Services,1.521284,1
2021,19,153,industry,Education and Health,.9499302,1
2021,19,153,industry,Leisure and Other,.6350314,1
2021,19,155,all,All,.8150851,1
2021,19,155,industry,Goods Producing,.9471672,1
2021,19,155,industry,Public Administration,.9596223,1
2021,19,155,industry,"Trade, Transit, Utilities",.75252,1
2021,19,155,industry,Information Services,2.240181,1
2021,19,155,industry,Professional Services,.9901807,1
2021,19,155,industry,Education and Health,.8567953,1
2021,19,155,industry,Leisure and Other,.5791623,1
2021,19,157,all,All,.9015345,1
2021,19,157,industry,Goods Producing,.920716,1
2021,19,157,industry,Public Administration,.8141517,1
2021,19,157,industry,"Trade, Transit, Utilities",.831202,1
2021,19,157,industry,Information Services,.7161125,3
2021,19,157,industry,Professional Services,1.082389,1
2021,19,157,industry,Education and Health,1.005663,1
2021,19,157,industry,Leisure and Other,.4877603,1
2021,19,159,all,All,.7091346,1
2021,19,159,industry,Goods Producing,NA,NA
2021,19,159,industry,Public Administration,NA,NA
2021,19,159,industry,"Trade, Transit, Utilities",.6157544,1
2021,19,159,industry,Information Services,.8940458,3
2021,19,159,industry,Professional Services,.9222447,3
2021,19,159,industry,Education and Health,.4807692,3
2021,19,159,industry,Leisure and Other,.3060281,3
2021,19,161,all,All,.7784762,1
2021,19,161,industry,Goods Producing,.9032913,1
2021,19,161,industry,Public Administration,.8074456,1
2021,19,161,industry,"Trade, Transit, Utilities",.9180843,1
2021,19,161,industry,Information Services,.9208579,3
2021,19,161,industry,Professional Services,.836261,1
2021,19,161,industry,Education and Health,.6823224,1
2021,19,161,industry,Leisure and Other,.4197485,1
2021,19,163,all,All,.899076,1
2021,19,163,industry,Goods Producing,1.21091,1
2021,19,163,industry,Public Administration,1.090382,1
2021,19,163,industry,"Trade, Transit, Utilities",.7906894,1
2021,19,163,industry,Information Services,.9488273,1
2021,19,163,industry,Professional Services,1.203358,1
2021,19,163,industry,Education and Health,.8830846,1
2021,19,163,industry,Leisure and Other,.4757463,1
2021,19,165,all,All,.8017305,1
2021,19,165,industry,Goods Producing,.9490058,1
2021,19,165,industry,Public Administration,.9109597,1
2021,19,165,industry,"Trade, Transit, Utilities",.8026509,1
2021,19,165,industry,Information Services,.6415685,3
2021,19,165,industry,Professional Services,1.059923,1
2021,19,165,industry,Education and Health,.7152061,1
2021,19,165,industry,Leisure and Other,.4165132,1
2021,19,167,all,All,.8462675,1
2021,19,167,industry,Goods Producing,1.015336,1
2021,19,167,industry,Public Administration,.9873121,1
2021,19,167,industry,"Trade, Transit, Utilities",.763119,1
2021,19,167,industry,Information Services,.7529564,3
2021,19,167,industry,Professional Services,1.048134,1
2021,19,167,industry,Education and Health,.690133,1
2021,19,167,industry,Leisure and Other,.4545454,1
2021,19,169,all,All,.9813654,1
2021,19,169,industry,Goods Producing,1.133751,1
2021,19,169,industry,Public Administration,NA,NA
2021,19,169,industry,"Trade, Transit, Utilities",.6800767,1
2021,19,169,industry,Information Services,1.094566,1
2021,19,169,industry,Professional Services,1.304859,1
2021,19,169,industry,Education and Health,.967433,1
2021,19,169,industry,Leisure and Other,.4911181,1
2021,19,171,all,All,.8256881,1
2021,19,171,industry,Goods Producing,1.17156,1
2021,19,171,industry,Public Administration,.8718655,1
2021,19,171,industry,"Trade, Transit, Utilities",.6504587,1
2021,19,171,industry,Information Services,.793578,3
2021,19,171,industry,Professional Services,.8990825,1
2021,19,171,industry,Education and Health,.5871559,1
2021,19,171,industry,Leisure and Other,.3986239,1
2021,19,173,all,All,.7692307,1
2021,19,173,industry,Goods Producing,.8468934,1
2021,19,173,industry,Public Administration,.7060527,3
2021,19,173,industry,"Trade, Transit, Utilities",.9273298,1
2021,19,173,industry,Information Services,NA,NA
2021,19,173,industry,Professional Services,NA,NA
2021,19,173,industry,Education and Health,.5288461,3
2021,19,173,industry,Leisure and Other,NA,NA
2021,19,175,all,All,.774778,1
2021,19,175,industry,Goods Producing,.8505917,1
2021,19,175,industry,Public Administration,1.005917,1
2021,19,175,industry,"Trade, Transit, Utilities",.7026626,1
2021,19,175,industry,Information Services,.7230029,3
2021,19,175,industry,Professional Services,.9019045,1
2021,19,175,industry,Education and Health,.5639793,1
2021,19,175,industry,Leisure and Other,.4044933,1
2021,19,177,all,All,.7387204,1
2021,19,177,industry,Goods Producing,.856139,1
2021,19,177,industry,Public Administration,.8243959,1
2021,19,177,industry,"Trade, Transit, Utilities",.6222263,1
2021,19,177,industry,Information Services,1.036427,3
2021,19,177,industry,Professional Services,.7918823,1
2021,19,177,industry,Education and Health,.6000369,3
2021,19,177,industry,Leisure and Other,.3929363,3
2021,19,179,all,All,.8421244,1
2021,19,179,industry,Goods Producing,1.192252,1
2021,19,179,industry,Public Administration,1.004001,1
2021,19,179,industry,"Trade, Transit, Utilities",.7175336,1
2021,19,179,industry,Information Services,.8084759,3
2021,19,179,industry,Professional Services,.8544016,1
2021,19,179,industry,Education and Health,.8212077,1
2021,19,179,industry,Leisure and Other,.4037832,1
2021,19,181,all,All,.7658758,1
2021,19,181,industry,Goods Producing,.9638869,1
2021,19,181,industry,Public Administration,.8615376,1
2021,19,181,industry,"Trade, Transit, Utilities",.6690509,1
2021,19,181,industry,Information Services,.8487439,3
2021,19,181,industry,Professional Services,1.171057,1
2021,19,181,industry,Education and Health,.698709,1
2021,19,181,industry,Leisure and Other,.4531577,1
2021,19,183,all,All,.7209091,1
2021,19,183,industry,Goods Producing,.8745455,1
2021,19,183,industry,Public Administration,.8812121,1
2021,19,183,industry,"Trade, Transit, Utilities",.6809091,1
2021,19,183,industry,Information Services,.82,3
2021,19,183,industry,Professional Services,.8572727,1
2021,19,183,industry,Education and Health,.5309091,1
2021,19,183,industry,Leisure and Other,.5336364,1
2021,19,185,all,All,.7877218,1
2021,19,185,industry,Goods Producing,.8459688,3
2021,19,185,industry,Public Administration,.9088387,1
2021,19,185,industry,"Trade, Transit, Utilities",.6453402,1
2021,19,185,industry,Information Services,.3467085,3
2021,19,185,industry,Professional Services,1.05723,3
2021,19,185,industry,Education and Health,.5991124,3
2021,19,185,industry,Leisure and Other,.3684356,3
2021,19,187,all,All,.8995931,1
2021,19,187,industry,Goods Producing,1.225037,1
2021,19,187,industry,Public Administration,1.016087,1
2021,19,187,industry,"Trade, Transit, Utilities",.806213,1
2021,19,187,industry,Information Services,.872781,3
2021,19,187,industry,Professional Services,1.036427,1
2021,19,187,industry,Education and Health,.9032913,1
2021,19,187,industry,Leisure and Other,.5857063,1
2021,19,189,all,All,.7627588,1
2021,19,189,industry,Goods Producing,.897744,1
2021,19,189,industry,Public Administration,.7340975,1
2021,19,189,industry,"Trade, Transit, Utilities",.8515162,1
2021,19,189,industry,Information Services,.9569156,3
2021,19,189,industry,Professional Services,.9481323,1
2021,19,189,industry,Education and Health,.6139053,1
2021,19,189,industry,Leisure and Other,.4248335,1
2021,19,191,all,All,.8136094,1
2021,19,191,industry,Goods Producing,.9670857,1
2021,19,191,industry,Public Administration,.9128451,1
2021,19,191,industry,"Trade, Transit, Utilities",.7387204,1
2021,19,191,industry,Information Services,1.087278,3
2021,19,191,industry,Professional Services,.9929733,1
2021,19,191,industry,Education and Health,.86446,1
2021,19,191,industry,Leisure and Other,.4622781,1
2021,19,193,all,All,.8175988,1
2021,19,193,industry,Goods Producing,1.052725,1
2021,19,193,industry,Public Administration,1.065491,1
2021,19,193,industry,"Trade, Transit, Utilities",.7543641,1
2021,19,193,industry,Information Services,.9725685,1
2021,19,193,industry,Professional Services,.9133416,1
2021,19,193,industry,Education and Health,.863021,1
2021,19,193,industry,Leisure and Other,.4751514,1
2021,19,195,all,All,.733173,1
2021,19,195,industry,Goods Producing,.9532174,1
2021,19,195,industry,Public Administration,.7951183,1
2021,19,195,industry,"Trade, Transit, Utilities",.806213,1
2021,19,195,industry,Information Services,.4215976,3
2021,19,195,industry,Professional Services,.6874075,3
2021,19,195,industry,Education and Health,.5380917,3
2021,19,195,industry,Leisure and Other,.6213017,1
2021,19,197,all,All,.881102,1
2021,19,197,industry,Goods Producing,1.014238,1
2021,19,197,industry,Public Administration,1.044748,1
2021,19,197,industry,"Trade, Transit, Utilities",.7757026,1
2021,19,197,industry,Information Services,.70821,3
2021,19,197,industry,Professional Services,.8815643,1
2021,19,197,industry,Education and Health,.5759985,1
2021,19,197,industry,Leisure and Other,.4553439,1
2021,20,001,all,All,.7357414,1
2021,20,001,industry,Goods Producing,.9192015,1
2021,20,001,industry,Public Administration,.8219265,1
2021,20,001,industry,"Trade, Transit, Utilities",.6596958,1
2021,20,001,industry,Information Services,.7709125,3
2021,20,001,industry,Professional Services,.6929658,1
2021,20,001,industry,Education and Health,.736692,1
2021,20,001,industry,Leisure and Other,.3726236,1
2021,20,003,all,All,.8165399,1
2021,20,003,industry,Goods Producing,1.184411,1
2021,20,003,industry,Public Administration,.7129278,1
2021,20,003,industry,"Trade, Transit, Utilities",.7851711,1
2021,20,003,industry,Information Services,.4990494,3
2021,20,003,industry,Professional Services,.9638783,1
2021,20,003,industry,Education and Health,.878327,3
2021,20,003,industry,Leisure and Other,.4306084,1
2021,20,005,all,All,.8144796,1
2021,20,005,industry,Goods Producing,1.289593,1
2021,20,005,industry,Public Administration,.8031674,1
2021,20,005,industry,"Trade, Transit, Utilities",.6900452,1
2021,20,005,industry,Information Services,.9181749,3
2021,20,005,industry,Professional Services,.9304298,1
2021,20,005,industry,Education and Health,.888009,1
2021,20,005,industry,Leisure and Other,.3200415,1
2021,20,007,all,All,.7376426,1
2021,20,007,industry,Goods Producing,1.061787,1
2021,20,007,industry,Public Administration,.7382763,1
2021,20,007,industry,"Trade, Transit, Utilities",.5703422,1
2021,20,007,industry,Information Services,NA,NA
2021,20,007,industry,Professional Services,.8769011,3
2021,20,007,industry,Education and Health,.5408745,3
2021,20,007,industry,Leisure and Other,NA,NA
2021,20,009,all,All,.7642586,1
2021,20,009,industry,Goods Producing,.898289,1
2021,20,009,industry,Public Administration,.8089353,1
2021,20,009,industry,"Trade, Transit, Utilities",.803232,1
2021,20,009,industry,Information Services,.8146388,3
2021,20,009,industry,Professional Services,1.004753,1
2021,20,009,industry,Education and Health,.6977186,1
2021,20,009,industry,Leisure and Other,.4980989,1
2021,20,011,all,All,.6891635,1
2021,20,011,industry,Goods Producing,.8422053,1
2021,20,011,industry,Public Administration,.7579214,1
2021,20,011,industry,"Trade, Transit, Utilities",.6692015,1
2021,20,011,industry,Information Services,.7718631,3
2021,20,011,industry,Professional Services,.8103612,1
2021,20,011,industry,Education and Health,.7110266,1
2021,20,011,industry,Leisure and Other,.4030418,1
2021,20,013,all,All,.8070342,1
2021,20,013,industry,Goods Producing,1.06654,1
2021,20,013,industry,Public Administration,.7823194,1
2021,20,013,industry,"Trade, Transit, Utilities",.891635,1
2021,20,013,industry,Information Services,1.022814,3
2021,20,013,industry,Professional Services,.973384,1
2021,20,013,industry,Education and Health,.7195817,1
2021,20,013,industry,Leisure and Other,.384981,1
2021,20,015,all,All,.7658906,1
2021,20,015,industry,Goods Producing,1.16408,1
2021,20,015,industry,Public Administration,.8142399,1
2021,20,015,industry,"Trade, Transit, Utilities",.7612712,1
2021,20,015,industry,Information Services,1.089246,3
2021,20,015,industry,Professional Services,.9783813,1
2021,20,015,industry,Education and Health,.6587213,1
2021,20,015,industry,Leisure and Other,.4707132,1
2021,20,017,all,All,.7081749,1
2021,20,017,industry,Goods Producing,.8811787,3
2021,20,017,industry,Public Administration,.7702788,3
2021,20,017,industry,"Trade, Transit, Utilities",.6387833,3
2021,20,017,industry,Information Services,NA,NA
2021,20,017,industry,Professional Services,.75,3
2021,20,017,industry,Education and Health,.5836502,3
2021,20,017,industry,Leisure and Other,.3075095,3
2021,20,019,all,All,.5677997,1
2021,20,019,industry,Goods Producing,.7218902,3
2021,20,019,industry,Public Administration,.6172954,3
2021,20,019,industry,"Trade, Transit, Utilities",.5360478,3
2021,20,019,industry,Information Services,NA,NA
2021,20,019,industry,Professional Services,.5070975,3
2021,20,019,industry,Education and Health,.6882704,3
2021,20,019,industry,Leisure and Other,NA,NA
2021,20,021,all,All,.8830798,1
2021,20,021,industry,Goods Producing,1,1
2021,20,021,industry,Public Administration,.7423955,1
2021,20,021,industry,"Trade, Transit, Utilities",.8697718,1
2021,20,021,industry,Information Services,.6958175,3
2021,20,021,industry,Professional Services,1.186787,1
2021,20,021,industry,Education and Health,1.176806,1
2021,20,021,industry,Leisure and Other,.4481939,1
2021,20,023,all,All,.6568441,1
2021,20,023,industry,Goods Producing,.6853612,1
2021,20,023,industry,Public Administration,.6568441,3
2021,20,023,industry,"Trade, Transit, Utilities",.8003802,3
2021,20,023,industry,Information Services,NA,NA
2021,20,023,industry,Professional Services,.9348859,3
2021,20,023,industry,Education and Health,.8184411,3
2021,20,023,industry,Leisure and Other,NA,NA
2021,20,025,all,All,.8012701,1
2021,20,025,industry,Goods Producing,.8040717,3
2021,20,025,industry,Public Administration,.7358984,3
2021,20,025,industry,"Trade, Transit, Utilities",.8535674,3
2021,20,025,industry,Information Services,NA,NA
2021,20,025,industry,Professional Services,.9880463,3
2021,20,025,industry,Education and Health,.3109824,3
2021,20,025,industry,Leisure and Other,NA,NA
2021,20,027,all,All,.6341912,1
2021,20,027,industry,Goods Producing,.7693015,1
2021,20,027,industry,Public Administration,.7257966,1
2021,20,027,industry,"Trade, Transit, Utilities",.6158088,1
2021,20,027,industry,Information Services,.546875,3
2021,20,027,industry,Professional Services,.7495404,1
2021,20,027,industry,Education and Health,.5404412,3
2021,20,027,industry,Leisure and Other,.3786765,1
2021,20,029,all,All,.6368821,1
2021,20,029,industry,Goods Producing,.776616,1
2021,20,029,industry,Public Administration,.7309886,1
2021,20,029,industry,"Trade, Transit, Utilities",.6701521,1
2021,20,029,industry,Information Services,1.208175,3
2021,20,029,industry,Professional Services,.9453422,1
2021,20,029,industry,Education and Health,.5228137,3
2021,20,029,industry,Leisure and Other,.4529468,1
2021,20,031,all,All,1.180608,1
