year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2015,01,057,all,All,.5728588,1
2015,01,057,industry,Goods Producing,.7044865,1
2015,01,057,industry,Public Administration,.6368187,1
2015,01,057,industry,"Trade, Transit, Utilities",.4718206,1
2015,01,057,industry,Information Services,.7647387,3
2015,01,057,industry,Professional Services,.6395996,1
2015,01,057,industry,Education and Health,.5913979,1
2015,01,057,industry,Leisure and Other,.2975529,1
2015,01,059,all,All,.5960327,1
2015,01,059,industry,Goods Producing,.653504,1
2015,01,059,industry,Public Administration,.6442344,1
2015,01,059,industry,"Trade, Transit, Utilities",.4949945,1
2015,01,059,industry,Information Services,.6164257,3
2015,01,059,industry,Professional Services,.5686875,1
2015,01,059,industry,Education and Health,.653504,1
2015,01,059,industry,Leisure and Other,.3754171,1
2015,01,061,all,All,.5461032,1
2015,01,061,industry,Goods Producing,.5799488,1
2015,01,061,industry,Public Administration,.6732529,1
2015,01,061,industry,"Trade, Transit, Utilities",.5543359,1
2015,01,061,industry,Information Services,NA,NA
2015,01,061,industry,Professional Services,.6238566,1
2015,01,061,industry,Education and Health,.658617,3
2015,01,061,industry,Leisure and Other,NA,NA
2015,01,063,all,All,.568224,1
2015,01,063,industry,Goods Producing,.71561,3
2015,01,063,industry,Public Administration,.6244593,1
2015,01,063,industry,"Trade, Transit, Utilities",.419911,1
2015,01,063,industry,Information Services,.2271042,3
2015,01,063,industry,Professional Services,.7471265,3
2015,01,063,industry,Education and Health,.4514275,3
2015,01,063,industry,Leisure and Other,.3448276,1
2015,01,065,all,All,.5799015,1
2015,01,065,industry,Goods Producing,.749736,1
2015,01,065,industry,Public Administration,.6667253,1
2015,01,065,industry,"Trade, Transit, Utilities",.4769447,1
2015,01,065,industry,Information Services,NA,NA
2015,01,065,industry,Professional Services,.5262231,3
2015,01,065,industry,Education and Health,.4760647,3
2015,01,065,industry,Leisure and Other,.250352,1
2015,01,067,all,All,.6757509,1
2015,01,067,industry,Goods Producing,.9010012,1
2015,01,067,industry,Public Administration,.7103572,1
2015,01,067,industry,"Trade, Transit, Utilities",.6210605,1
2015,01,067,industry,Information Services,NA,NA
2015,01,067,industry,Professional Services,.7452726,1
2015,01,067,industry,Education and Health,.5218762,3
2015,01,067,industry,Leisure and Other,NA,NA
2015,01,069,all,All,.6924625,3
2015,01,069,industry,Goods Producing,.7436883,1
2015,01,069,industry,Public Administration,.7528358,1
2015,01,069,industry,"Trade, Transit, Utilities",.6933773,1
2015,01,069,industry,Information Services,.686974,1
2015,01,069,industry,Professional Services,.6101354,1
2015,01,069,industry,Education and Health,.8973656,1
2015,01,069,industry,Leisure and Other,.3969997,1
2015,01,071,all,All,.603038,1
2015,01,071,industry,Goods Producing,.6954612,1
2015,01,071,industry,Public Administration,.6611456,1
2015,01,071,industry,"Trade, Transit, Utilities",.4859077,1
2015,01,071,industry,Information Services,.4932284,3
2015,01,071,industry,Professional Services,.6282027,1
2015,01,071,industry,Education and Health,.5929722,1
2015,01,071,industry,Leisure and Other,.3591691,1
2015,01,073,all,All,NA,NA
2015,01,073,industry,Goods Producing,NA,NA
2015,01,073,industry,Public Administration,.7820154,1
2015,01,073,industry,"Trade, Transit, Utilities",.7618965,3
2015,01,073,industry,Information Services,NA,NA
2015,01,073,industry,Professional Services,NA,NA
2015,01,073,industry,Education and Health,NA,NA
2015,01,073,industry,Leisure and Other,.521781,3
2015,01,075,all,All,.650723,1
2015,01,075,industry,Goods Producing,.8481647,1
2015,01,075,industry,Public Administration,.6559758,1
2015,01,075,industry,"Trade, Transit, Utilities",.5589544,1
2015,01,075,industry,Information Services,.5951057,3
2015,01,075,industry,Professional Services,.7123656,1
2015,01,075,industry,Education and Health,.4505006,3
2015,01,075,industry,Leisure and Other,.2915276,1
2015,01,077,all,All,.5883431,3
2015,01,077,industry,Goods Producing,.7313049,1
2015,01,077,industry,Public Administration,.7514662,1
2015,01,077,industry,"Trade, Transit, Utilities",.4811217,1
2015,01,077,industry,Information Services,.6167521,3
2015,01,077,industry,Professional Services,.709769,1
2015,01,077,industry,Education and Health,.7221407,1
2015,01,077,industry,Leisure and Other,.3372434,1
2015,01,079,all,All,.5810761,1
2015,01,079,industry,Goods Producing,.7714128,1
2015,01,079,industry,Public Administration,.6286603,1
2015,01,079,industry,"Trade, Transit, Utilities",.5700951,1
2015,01,079,industry,Information Services,NA,NA
2015,01,079,industry,Professional Services,.8656662,1
2015,01,079,industry,Education and Health,.4795022,1
2015,01,079,industry,Leisure and Other,NA,NA
2015,01,081,all,All,.6170213,3
2015,01,081,industry,Goods Producing,.7801418,1
2015,01,081,industry,Public Administration,.7109929,1
2015,01,081,industry,"Trade, Transit, Utilities",.5265958,1
2015,01,081,industry,Information Services,.6374114,1
2015,01,081,industry,Professional Services,.6192376,1
2015,01,081,industry,Education and Health,.6453901,1
2015,01,081,industry,Leisure and Other,.3585993,1
2015,01,083,all,All,.7697088,3
2015,01,083,industry,Goods Producing,.8833451,1
2015,01,083,industry,Public Administration,.6751598,1
2015,01,083,industry,"Trade, Transit, Utilities",.5850497,1
2015,01,083,industry,Information Services,.7093395,3
2015,01,083,industry,Professional Services,.7670454,1
2015,01,083,industry,Education and Health,.6436434,1
2015,01,083,industry,Leisure and Other,.3759766,1
2015,01,085,all,All,.7534488,1
2015,01,085,industry,Goods Producing,NA,NA
2015,01,085,industry,Public Administration,.6743013,1
2015,01,085,industry,"Trade, Transit, Utilities",.474885,1
2015,01,085,industry,Information Services,NA,NA
2015,01,085,industry,Professional Services,.6402547,3
2015,01,085,industry,Education and Health,.4757693,3
2015,01,085,industry,Leisure and Other,NA,NA
2015,01,087,all,All,.7332221,1
2015,01,087,industry,Goods Producing,.7888395,3
2015,01,087,industry,Public Administration,.7540787,1
2015,01,087,industry,"Trade, Transit, Utilities",.3717093,1
2015,01,087,industry,Information Services,.5700779,3
2015,01,087,industry,Professional Services,.6066927,1
2015,01,087,industry,Education and Health,.546904,3
2015,01,087,industry,Leisure and Other,.387931,1
2015,01,089,all,All,NA,NA
2015,01,089,industry,Goods Producing,NA,NA
2015,01,089,industry,Public Administration,.7910156,1
2015,01,089,industry,"Trade, Transit, Utilities",.5841619,3
2015,01,089,industry,Information Services,NA,NA
2015,01,089,industry,Professional Services,NA,NA
2015,01,089,industry,Education and Health,.8629261,3
2015,01,089,industry,Leisure and Other,.3631037,1
2015,01,091,all,All,.6831665,1
2015,01,091,industry,Goods Producing,.8870968,1
2015,01,091,industry,Public Administration,.7440366,1
2015,01,091,industry,"Trade, Transit, Utilities",.6627735,1
2015,01,091,industry,Information Services,.9176864,3
2015,01,091,industry,Professional Services,.7823508,1
2015,01,091,industry,Education and Health,.5237301,1
2015,01,091,industry,Leisure and Other,.2961624,1
2015,01,093,all,All,.5830553,1
2015,01,093,industry,Goods Producing,.65165,1
2015,01,093,industry,Public Administration,.7119021,1
2015,01,093,industry,"Trade, Transit, Utilities",.5228031,1
2015,01,093,industry,Information Services,.8908046,3
2015,01,093,industry,Professional Services,.5343901,1
2015,01,093,industry,Education and Health,.6674083,1
2015,01,093,industry,Leisure and Other,.3661476,1
2015,01,095,all,All,.5975249,3
2015,01,095,industry,Goods Producing,.6252308,1
2015,01,095,industry,Public Administration,.6076838,1
2015,01,095,industry,"Trade, Transit, Utilities",.5504248,1
2015,01,095,industry,Information Services,.8348725,3
2015,01,095,industry,Professional Services,.7753047,1
2015,01,095,industry,Education and Health,.6335427,1
2015,01,095,industry,Leisure and Other,.3555596,1
2015,01,097,all,All,.7556298,3
2015,01,097,industry,Goods Producing,NA,NA
2015,01,097,industry,Public Administration,.6210415,1
2015,01,097,industry,"Trade, Transit, Utilities",.6500704,3
2015,01,097,industry,Information Services,NA,NA
2015,01,097,industry,Professional Services,.78114,3
2015,01,097,industry,Education and Health,.7776214,1
2015,01,097,industry,Leisure and Other,.4248768,1
2015,01,099,all,All,.7174639,1
2015,01,099,industry,Goods Producing,NA,NA
2015,01,099,industry,Public Administration,.7412558,1
2015,01,099,industry,"Trade, Transit, Utilities",.610864,1
2015,01,099,industry,Information Services,.7619578,3
2015,01,099,industry,Professional Services,.6715796,1
2015,01,099,industry,Education and Health,.5441231,1
2015,01,099,industry,Leisure and Other,.3290693,1
2015,01,101,all,All,.7472585,3
2015,01,101,industry,Goods Producing,NA,NA
2015,01,101,industry,Public Administration,.7640608,1
2015,01,101,industry,"Trade, Transit, Utilities",.6446763,3
2015,01,101,industry,Information Services,.8489565,1
2015,01,101,industry,Professional Services,.7331093,1
2015,01,101,industry,Education and Health,.7348779,1
2015,01,101,industry,Leisure and Other,.4514503,1
2015,01,103,all,All,.7439604,3
2015,01,103,industry,Goods Producing,NA,NA
2015,01,103,industry,Public Administration,.71056,1
2015,01,103,industry,"Trade, Transit, Utilities",.5975475,1
2015,01,103,industry,Information Services,.898609,3
2015,01,103,industry,Professional Services,.7517386,1
2015,01,103,industry,Education and Health,.6304905,1
2015,01,103,industry,Leisure and Other,.4044656,1
2015,01,105,all,All,.525584,1
2015,01,105,industry,Goods Producing,.5645162,3
2015,01,105,industry,Public Administration,.6553578,3
2015,01,105,industry,"Trade, Transit, Utilities",.4328884,1
2015,01,105,industry,Information Services,NA,NA
2015,01,105,industry,Professional Services,.6275492,3
2015,01,105,industry,Education and Health,.5626622,3
2015,01,105,industry,Leisure and Other,NA,NA
2015,01,107,all,All,.6340379,1
2015,01,107,industry,Goods Producing,.6609196,1
2015,01,107,industry,Public Administration,.6956804,1
2015,01,107,industry,"Trade, Transit, Utilities",.4653319,1
2015,01,107,industry,Information Services,.6701891,3
2015,01,107,industry,Professional Services,.6229144,1
2015,01,107,industry,Education and Health,.5404153,3
2015,01,107,industry,Leisure and Other,.3355581,1
2015,01,109,all,All,.6998518,1
2015,01,109,industry,Goods Producing,NA,NA
2015,01,109,industry,Public Administration,.7837412,1
2015,01,109,industry,"Trade, Transit, Utilities",.6182796,1
2015,01,109,industry,Information Services,.8324065,3
2015,01,109,industry,Professional Services,.6915091,1
2015,01,109,industry,Education and Health,.7647387,1
2015,01,109,industry,Leisure and Other,.3494624,1
2015,01,111,all,All,.5543197,1
2015,01,111,industry,Goods Producing,.6145718,1
2015,01,111,industry,Public Administration,.7001607,1
2015,01,111,industry,"Trade, Transit, Utilities",.5153875,1
2015,01,111,industry,Information Services,.7712274,3
2015,01,111,industry,Professional Services,.5552466,1
2015,01,111,industry,Education and Health,.5450501,1
2015,01,111,industry,Leisure and Other,.346218,1
2015,01,113,all,All,.6032971,1
2015,01,113,industry,Goods Producing,NA,NA
2015,01,113,industry,Public Administration,.5918975,1
2015,01,113,industry,"Trade, Transit, Utilities",.4638723,1
2015,01,113,industry,Information Services,NA,NA
2015,01,113,industry,Professional Services,.6598562,1
2015,01,113,industry,Education and Health,.6015433,1
2015,01,113,industry,Leisure and Other,NA,NA
2015,01,115,all,All,.5939468,3
2015,01,115,industry,Goods Producing,.7802659,1
2015,01,115,industry,Public Administration,.730989,1
2015,01,115,industry,"Trade, Transit, Utilities",.4916025,1
2015,01,115,industry,Information Services,NA,NA
2015,01,115,industry,Professional Services,.7015396,1
2015,01,115,industry,Education and Health,.6350595,1
2015,01,115,industry,Leisure and Other,.3888209,1
2015,01,117,all,All,.8371239,3
2015,01,117,industry,Goods Producing,NA,NA
2015,01,117,industry,Public Administration,.6993527,1
2015,01,117,industry,"Trade, Transit, Utilities",.8554934,3
2015,01,117,industry,Information Services,NA,NA
2015,01,117,industry,Professional Services,NA,NA
2015,01,117,industry,Education and Health,.7251575,1
2015,01,117,industry,Leisure and Other,.4439293,1
2015,01,119,all,All,.63943,1
2015,01,119,industry,Goods Producing,.8306277,1
2015,01,119,industry,Public Administration,.6520563,1
2015,01,119,industry,"Trade, Transit, Utilities",.4915224,1
2015,01,119,industry,Information Services,NA,NA
2015,01,119,industry,Professional Services,.6637807,1
2015,01,119,industry,Education and Health,.4518399,3
2015,01,119,industry,Leisure and Other,NA,NA
2015,01,121,all,All,.7813646,3
2015,01,121,industry,Goods Producing,NA,NA
2015,01,121,industry,Public Administration,.6061996,1
2015,01,121,industry,"Trade, Transit, Utilities",.590609,1
2015,01,121,industry,Information Services,.8602347,3
2015,01,121,industry,Professional Services,.5961115,1
2015,01,121,industry,Education and Health,.6832355,1
2015,01,121,industry,Leisure and Other,.4878943,1
2015,01,123,all,All,.5747127,1
2015,01,123,industry,Goods Producing,.632184,1
2015,01,123,industry,Public Administration,.6618465,1
2015,01,123,industry,"Trade, Transit, Utilities",.5079719,1
2015,01,123,industry,Information Services,.7832778,3
2015,01,123,industry,Professional Services,.63033,1
2015,01,123,industry,Education and Health,.6822396,1
2015,01,123,industry,Leisure and Other,.4203745,1
2015,01,125,all,All,.7259768,3
2015,01,125,industry,Goods Producing,NA,NA
2015,01,125,industry,Public Administration,.7136571,1
2015,01,125,industry,"Trade, Transit, Utilities",.5579022,3
2015,01,125,industry,Information Services,.8509328,1
2015,01,125,industry,Professional Services,.6960577,1
2015,01,125,industry,Education and Health,.6678986,1
2015,01,125,industry,Leisure and Other,.3519887,1
2015,01,127,all,All,.6266079,3
2015,01,127,industry,Goods Producing,.7341052,1
2015,01,127,industry,Public Administration,.6187983,1
2015,01,127,industry,"Trade, Transit, Utilities",.6394708,1
2015,01,127,industry,Information Services,.7938259,3
2015,01,127,industry,Professional Services,.8048512,1
2015,01,127,industry,Education and Health,.659684,1
2015,01,127,industry,Leisure and Other,.4253951,1
2015,01,129,all,All,NA,NA
2015,01,129,industry,Goods Producing,NA,NA
2015,01,129,industry,Public Administration,.629088,1
2015,01,129,industry,"Trade, Transit, Utilities",NA,NA
2015,01,129,industry,Information Services,NA,NA
2015,01,129,industry,Professional Services,.8172899,1
2015,01,129,industry,Education and Health,.5757127,3
2015,01,129,industry,Leisure and Other,NA,NA
2015,01,131,all,All,.7174639,1
2015,01,131,industry,Goods Producing,NA,NA
2015,01,131,industry,Public Administration,.6865653,1
2015,01,131,industry,"Trade, Transit, Utilities",.5459771,1
2015,01,131,industry,Information Services,NA,NA
2015,01,131,industry,Professional Services,.5260475,3
2015,01,131,industry,Education and Health,.5339266,3
2015,01,131,industry,Leisure and Other,NA,NA
2015,01,133,all,All,.5765666,1
2015,01,133,industry,Goods Producing,.6331109,1
2015,01,133,industry,Public Administration,.7650476,1
2015,01,133,industry,"Trade, Transit, Utilities",.5181684,1
2015,01,133,industry,Information Services,NA,NA
2015,01,133,industry,Professional Services,.5705414,1
2015,01,133,industry,Education and Health,.5691509,1
2015,01,133,industry,Leisure and Other,NA,NA
2015,02,013,all,All,.6524106,1
2015,02,013,industry,Goods Producing,NA,NA
2015,02,013,industry,Public Administration,.6073095,1
2015,02,013,industry,"Trade, Transit, Utilities",.4556765,3
2015,02,013,industry,Information Services,.2472784,3
2015,02,013,industry,Professional Services,NA,NA
2015,02,013,industry,Education and Health,NA,NA
2015,02,013,industry,Leisure and Other,NA,NA
2015,02,016,all,All,NA,NA
2015,02,016,industry,Goods Producing,.6267507,1
2015,02,016,industry,Public Administration,.6869748,1
2015,02,016,industry,"Trade, Transit, Utilities",NA,NA
2015,02,016,industry,Information Services,.5931373,3
2015,02,016,industry,Professional Services,NA,NA
2015,02,016,industry,Education and Health,NA,NA
2015,02,016,industry,Leisure and Other,.5521709,3
2015,02,020,all,All,NA,NA
2015,02,020,industry,Goods Producing,NA,NA
2015,02,020,industry,Public Administration,NA,NA
2015,02,020,industry,"Trade, Transit, Utilities",.6999701,3
2015,02,020,industry,Information Services,NA,NA
2015,02,020,industry,Professional Services,NA,NA
2015,02,020,industry,Education and Health,.7224051,3
2015,02,020,industry,Leisure and Other,.4423422,1
2015,02,050,all,All,.5572976,1
2015,02,050,industry,Goods Producing,NA,NA
2015,02,050,industry,Public Administration,.5793899,1
2015,02,050,industry,"Trade, Transit, Utilities",.3748575,1
2015,02,050,industry,Information Services,.6969783,3
2015,02,050,industry,Professional Services,.5480331,1
2015,02,050,industry,Education and Health,NA,NA
2015,02,050,industry,Leisure and Other,.4094213,1
2015,02,060,all,All,NA,NA
2015,02,060,industry,Goods Producing,NA,NA
2015,02,060,industry,Public Administration,.6580146,3
2015,02,060,industry,"Trade, Transit, Utilities",.6845781,3
2015,02,060,industry,Information Services,NA,NA
2015,02,060,industry,Professional Services,.6891318,3
2015,02,060,industry,Education and Health,NA,NA
2015,02,060,industry,Leisure and Other,.5608683,3
2015,02,068,all,All,.6426921,1
2015,02,068,industry,Goods Producing,NA,NA
2015,02,068,industry,Public Administration,.475881,3
2015,02,068,industry,"Trade, Transit, Utilities",.6874639,3
2015,02,068,industry,Information Services,.2274697,3
2015,02,068,industry,Professional Services,NA,NA
2015,02,068,industry,Education and Health,.4347198,3
2015,02,068,industry,Leisure and Other,NA,NA
2015,02,070,all,All,.6199521,1
2015,02,070,industry,Goods Producing,NA,NA
2015,02,070,industry,Public Administration,.5025426,1
2015,02,070,industry,"Trade, Transit, Utilities",.3963506,1
2015,02,070,industry,Information Services,NA,NA
2015,02,070,industry,Professional Services,.5750823,3
2015,02,070,industry,Education and Health,NA,NA
2015,02,070,industry,Leisure and Other,NA,NA
2015,02,090,all,All,.7339857,3
2015,02,090,industry,Goods Producing,NA,NA
2015,02,090,industry,Public Administration,NA,NA
