year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2019,01,001,all,All,.6862398,1
2019,01,001,industry,Goods Producing,NA,NA
2019,01,001,industry,Public Administration,.705695,1
2019,01,001,industry,"Trade, Transit, Utilities",.6579413,1
2019,01,001,industry,Information Services,NA,NA
2019,01,001,industry,Professional Services,.8003183,1
2019,01,001,industry,Education and Health,.57393,1
2019,01,001,industry,Leisure and Other,.3842412,1
2019,01,003,all,All,.6415621,3
2019,01,003,industry,Goods Producing,.8629708,1
2019,01,003,industry,Public Administration,.6973501,1
2019,01,003,industry,"Trade, Transit, Utilities",.5979777,3
2019,01,003,industry,Information Services,.8708159,1
2019,01,003,industry,Professional Services,.7801604,1
2019,01,003,industry,Education and Health,.7531381,1
2019,01,003,industry,Leisure and Other,.4781207,1
2019,01,005,all,All,.6603601,1
2019,01,005,industry,Goods Producing,.7687363,1
2019,01,005,industry,Public Administration,.7026084,1
2019,01,005,industry,"Trade, Transit, Utilities",.6612785,1
2019,01,005,industry,Information Services,.7154666,3
2019,01,005,industry,Professional Services,.6576048,1
2019,01,005,industry,Education and Health,.6309699,1
2019,01,005,industry,Leisure and Other,.3747245,1
2019,01,007,all,All,.723408,1
2019,01,007,industry,Goods Producing,NA,NA
2019,01,007,industry,Public Administration,.7207838,1
2019,01,007,industry,"Trade, Transit, Utilities",.6096921,1
2019,01,007,industry,Information Services,NA,NA
2019,01,007,industry,Professional Services,.7430896,1
2019,01,007,industry,Education and Health,.6341848,1
2019,01,007,industry,Leisure and Other,NA,NA
2019,01,009,all,All,.6026942,1
2019,01,009,industry,Goods Producing,.706788,1
2019,01,009,industry,Public Administration,.6044437,1
2019,01,009,industry,"Trade, Transit, Utilities",.6053184,1
2019,01,009,industry,Information Services,NA,NA
2019,01,009,industry,Professional Services,.7789539,1
2019,01,009,industry,Education and Health,.6210637,1
2019,01,009,industry,Leisure and Other,.3455214,1
2019,01,011,all,All,.6646274,1
2019,01,011,industry,Goods Producing,.6664813,1
2019,01,011,industry,Public Administration,.7499074,1
2019,01,011,industry,"Trade, Transit, Utilities",.650723,1
2019,01,011,industry,Information Services,NA,NA
2019,01,011,industry,Professional Services,.5761031,3
2019,01,011,industry,Education and Health,.695217,3
2019,01,011,industry,Leisure and Other,NA,NA
2019,01,013,all,All,.6294031,1
2019,01,013,industry,Goods Producing,.8222099,1
2019,01,013,industry,Public Administration,.7517613,1
2019,01,013,industry,"Trade, Transit, Utilities",.6238413,1
2019,01,013,industry,Information Services,.5126066,3
2019,01,013,industry,Professional Services,.5343901,1
2019,01,013,industry,Education and Health,.7054135,1
2019,01,013,industry,Leisure and Other,.3828328,1
2019,01,015,all,All,.7292048,3
2019,01,015,industry,Goods Producing,NA,NA
2019,01,015,industry,Public Administration,.7814217,1
2019,01,015,industry,"Trade, Transit, Utilities",.6302674,1
2019,01,015,industry,Information Services,.8675338,1
2019,01,015,industry,Professional Services,.7351593,1
2019,01,015,industry,Education and Health,.6943935,1
2019,01,015,industry,Leisure and Other,.413613,1
2019,01,017,all,All,.6854692,1
2019,01,017,industry,Goods Producing,.8999635,1
2019,01,017,industry,Public Administration,.7673117,1
2019,01,017,industry,"Trade, Transit, Utilities",.5686382,1
2019,01,017,industry,Information Services,.8607156,3
2019,01,017,industry,Professional Services,.6941402,1
2019,01,017,industry,Education and Health,.6060606,1
2019,01,017,industry,Leisure and Other,.3970427,1
2019,01,019,all,All,.6275492,1
2019,01,019,industry,Goods Producing,.7193178,1
2019,01,019,industry,Public Administration,.7437276,1
2019,01,019,industry,"Trade, Transit, Utilities",.6395996,1
2019,01,019,industry,Information Services,.7035596,3
2019,01,019,industry,Professional Services,.6548944,1
2019,01,019,industry,Education and Health,.7443456,1
2019,01,019,industry,Leisure and Other,.4078606,1
2019,01,021,all,All,.6970708,1
2019,01,021,industry,Goods Producing,.8769003,1
2019,01,021,industry,Public Administration,.7548511,1
2019,01,021,industry,"Trade, Transit, Utilities",.6701891,1
2019,01,021,industry,Information Services,.7869856,3
2019,01,021,industry,Professional Services,.6706526,1
2019,01,021,industry,Education and Health,.7489804,1
2019,01,021,industry,Leisure and Other,.3698554,1
2019,01,023,all,All,NA,NA
2019,01,023,industry,Goods Producing,NA,NA
2019,01,023,industry,Public Administration,.6326593,1
2019,01,023,industry,"Trade, Transit, Utilities",.7647059,1
2019,01,023,industry,Information Services,.7720588,3
2019,01,023,industry,Professional Services,.6888787,1
2019,01,023,industry,Education and Health,.6204044,1
2019,01,023,industry,Leisure and Other,.3373162,1
2019,01,025,all,All,.7397109,1
2019,01,025,industry,Goods Producing,NA,NA
2019,01,025,industry,Public Administration,.7295143,1
2019,01,025,industry,"Trade, Transit, Utilities",.5839822,1
2019,01,025,industry,Information Services,.610864,3
2019,01,025,industry,Professional Services,.7304413,1
2019,01,025,industry,Education and Health,.6154987,1
2019,01,025,industry,Leisure and Other,.3819059,1
2019,01,027,all,All,.6340379,1
2019,01,027,industry,Goods Producing,.6850204,1
2019,01,027,industry,Public Administration,.6020579,1
2019,01,027,industry,"Trade, Transit, Utilities",.5404153,1
2019,01,027,industry,Information Services,.6182796,3
2019,01,027,industry,Professional Services,.6757509,1
2019,01,027,industry,Education and Health,.6164257,1
2019,01,027,industry,Leisure and Other,.3693919,3
2019,01,029,all,All,.7665926,1
2019,01,029,industry,Goods Producing,NA,NA
2019,01,029,industry,Public Administration,.6173527,1
2019,01,029,industry,"Trade, Transit, Utilities",.525584,1
2019,01,029,industry,Information Services,NA,NA
2019,01,029,industry,Professional Services,NA,NA
2019,01,029,industry,Education and Health,.5589544,3
2019,01,029,industry,Leisure and Other,.473211,1
2019,01,031,all,All,.6231698,3
2019,01,031,industry,Goods Producing,.635981,1
2019,01,031,industry,Public Administration,.7288616,1
2019,01,031,industry,"Trade, Transit, Utilities",.592057,1
2019,01,031,industry,Information Services,.5636896,3
2019,01,031,industry,Professional Services,.8116764,1
2019,01,031,industry,Education and Health,.6771595,1
2019,01,031,industry,Leisure and Other,.4072108,1
2019,01,033,all,All,.7936217,3
2019,01,033,industry,Goods Producing,NA,NA
2019,01,033,industry,Public Administration,.7239736,1
2019,01,033,industry,"Trade, Transit, Utilities",.6479105,1
2019,01,033,industry,Information Services,NA,NA
2019,01,033,industry,Professional Services,.7368035,1
2019,01,033,industry,Education and Health,.8220307,1
2019,01,033,industry,Leisure and Other,.4417155,1
2019,01,035,all,All,.6637005,1
2019,01,035,industry,Goods Producing,.7721543,1
2019,01,035,industry,Public Administration,.7659746,1
2019,01,035,industry,"Trade, Transit, Utilities",.7146831,1
2019,01,035,industry,Information Services,.6488692,3
2019,01,035,industry,Professional Services,.6641639,1
2019,01,035,industry,Education and Health,.6618465,3
2019,01,035,industry,Leisure and Other,.3805154,1
2019,01,037,all,All,.6385122,1
2019,01,037,industry,Goods Producing,.6898131,3
2019,01,037,industry,Public Administration,.6507267,1
2019,01,037,industry,"Trade, Transit, Utilities",.5743862,3
2019,01,037,industry,Information Services,NA,NA
2019,01,037,industry,Professional Services,.5917918,3
2019,01,037,industry,Education and Health,.4488823,3
2019,01,037,industry,Leisure and Other,NA,NA
2019,01,039,all,All,.6581387,1
2019,01,039,industry,Goods Producing,.6609196,1
2019,01,039,industry,Public Administration,.7271969,1
2019,01,039,industry,"Trade, Transit, Utilities",.7452726,1
2019,01,039,industry,Information Services,.6840935,3
2019,01,039,industry,Professional Services,.7582499,1
2019,01,039,industry,Education and Health,.6599926,1
2019,01,039,industry,Leisure and Other,.400445,1
2019,01,041,all,All,.6878013,1
2019,01,041,industry,Goods Producing,.7081943,1
2019,01,041,industry,Public Administration,.7171549,1
2019,01,041,industry,"Trade, Transit, Utilities",.7517613,1
2019,01,041,industry,Information Services,NA,NA
2019,01,041,industry,Professional Services,.6493326,1
2019,01,041,industry,Education and Health,.5737857,3
2019,01,041,industry,Leisure and Other,.2252503,1
2019,01,043,all,All,.7058824,3
2019,01,043,industry,Goods Producing,.8768382,1
2019,01,043,industry,Public Administration,.7063419,1
2019,01,043,industry,"Trade, Transit, Utilities",.6727941,1
2019,01,043,industry,Information Services,.8621324,3
2019,01,043,industry,Professional Services,.6819853,1
2019,01,043,industry,Education and Health,.7610294,1
2019,01,043,industry,Leisure and Other,.426011,1
2019,01,045,all,All,NA,NA
2019,01,045,industry,Goods Producing,NA,NA
2019,01,045,industry,Public Administration,.7301705,1
2019,01,045,industry,"Trade, Transit, Utilities",.7968866,1
2019,01,045,industry,Information Services,NA,NA
2019,01,045,industry,Professional Services,.8756487,1
2019,01,045,industry,Education and Health,NA,NA
2019,01,045,industry,Leisure and Other,.3122683,1
2019,01,047,all,All,.7128291,1
2019,01,047,industry,Goods Producing,NA,NA
2019,01,047,industry,Public Administration,.7132926,1
2019,01,047,industry,"Trade, Transit, Utilities",.5506119,1
2019,01,047,industry,Information Services,.8222099,3
2019,01,047,industry,Professional Services,.66231,1
2019,01,047,industry,Education and Health,.7313682,1
2019,01,047,industry,Leisure and Other,.4060067,1
2019,01,049,all,All,.6782946,3
2019,01,049,industry,Goods Producing,.8499447,1
2019,01,049,industry,Public Administration,.6732189,1
2019,01,049,industry,"Trade, Transit, Utilities",.6063123,1
2019,01,049,industry,Information Services,NA,NA
2019,01,049,industry,Professional Services,.6293836,1
2019,01,049,industry,Education and Health,.6607605,1
2019,01,049,industry,Leisure and Other,.4378922,1
2019,01,051,all,All,.6261054,3
2019,01,051,industry,Goods Producing,NA,NA
2019,01,051,industry,Public Administration,.7787997,1
2019,01,051,industry,"Trade, Transit, Utilities",.5288291,1
2019,01,051,industry,Information Services,.6243367,3
2019,01,051,industry,Professional Services,.76185,1
2019,01,051,industry,Education and Health,.6420233,1
2019,01,051,industry,Leisure and Other,.4112133,1
2019,01,053,all,All,.7248796,1
2019,01,053,industry,Goods Producing,NA,NA
2019,01,053,industry,Public Administration,.7855952,1
2019,01,053,industry,"Trade, Transit, Utilities",.6275492,1
2019,01,053,industry,Information Services,.8463108,3
2019,01,053,industry,Professional Services,.7058769,1
2019,01,053,industry,Education and Health,.7137561,1
2019,01,053,industry,Leisure and Other,.3554876,1
2019,01,055,all,All,.6663603,3
2019,01,055,industry,Goods Producing,.8363971,1
2019,01,055,industry,Public Administration,.7169118,1
2019,01,055,industry,"Trade, Transit, Utilities",.5955882,1
2019,01,055,industry,Information Services,.7876838,3
2019,01,055,industry,Professional Services,.6939338,1
2019,01,055,industry,Education and Health,.7931985,1
2019,01,055,industry,Leisure and Other,.4375,1
2019,01,057,all,All,.6136448,1
2019,01,057,industry,Goods Producing,.7424917,1
2019,01,057,industry,Public Administration,.6884193,1
2019,01,057,industry,"Trade, Transit, Utilities",.5422692,1
2019,01,057,industry,Information Services,.7814239,3
2019,01,057,industry,Professional Services,.6776048,1
2019,01,057,industry,Education and Health,.5858362,1
2019,01,057,industry,Leisure and Other,.3216537,1
2019,01,059,all,All,.6618465,1
2019,01,059,industry,Goods Producing,.7378569,1
2019,01,059,industry,Public Administration,.7188543,1
2019,01,059,industry,"Trade, Transit, Utilities",.5088988,1
2019,01,059,industry,Information Services,.673897,3
2019,01,059,industry,Professional Services,.6776048,1
2019,01,059,industry,Education and Health,.6442344,1
2019,01,059,industry,Leisure and Other,.4018354,1
2019,01,061,all,All,.5945847,1
2019,01,061,industry,Goods Producing,.6174534,1
2019,01,061,industry,Public Administration,.7003903,1
2019,01,061,industry,"Trade, Transit, Utilities",.6247714,1
2019,01,061,industry,Information Services,NA,NA
2019,01,061,industry,Professional Services,.6828577,1
2019,01,061,industry,Education and Health,.7006952,1
2019,01,061,industry,Leisure and Other,NA,NA
2019,01,063,all,All,.6229144,1
2019,01,063,industry,Goods Producing,.7545421,1
2019,01,063,industry,Public Administration,.6677173,1
2019,01,063,industry,"Trade, Transit, Utilities",.4569893,3
2019,01,063,industry,Information Services,NA,NA
2019,01,063,industry,Professional Services,NA,NA
2019,01,063,industry,Education and Health,.5478309,3
2019,01,063,industry,Leisure and Other,.3499259,1
2019,01,065,all,All,.6406195,1
2019,01,065,industry,Goods Producing,.8650123,1
2019,01,065,industry,Public Administration,.6989909,1
2019,01,065,industry,"Trade, Transit, Utilities",.5464625,1
2019,01,065,industry,Information Services,NA,NA
2019,01,065,industry,Professional Services,NA,NA
2019,01,065,industry,Education and Health,.4848645,3
2019,01,065,industry,Leisure and Other,.2749912,1
2019,01,067,all,All,.7823508,1
2019,01,067,industry,Goods Producing,.9130516,1
2019,01,067,industry,Public Administration,.7434187,1
2019,01,067,industry,"Trade, Transit, Utilities",.7322952,1
2019,01,067,industry,Information Services,NA,NA
2019,01,067,industry,Professional Services,.8222099,1
2019,01,067,industry,Education and Health,.5135336,3
2019,01,067,industry,Leisure and Other,NA,NA
2019,01,069,all,All,.7693012,3
2019,01,069,industry,Goods Producing,.7702159,1
2019,01,069,industry,Public Administration,.8283023,1
2019,01,069,industry,"Trade, Transit, Utilities",.8104647,1
2019,01,069,industry,Information Services,.805891,1
2019,01,069,industry,Professional Services,.686974,1
2019,01,069,industry,Education and Health,NA,NA
2019,01,069,industry,Leisure and Other,.4486828,1
2019,01,071,all,All,.6524524,3
2019,01,071,industry,Goods Producing,.7659224,1
2019,01,071,industry,Public Administration,.7229136,1
2019,01,071,industry,"Trade, Transit, Utilities",.5234261,1
2019,01,071,industry,Information Services,.4062957,3
2019,01,071,industry,Professional Services,.7535688,1
2019,01,071,industry,Education and Health,.7082723,1
2019,01,071,industry,Leisure and Other,.3742679,1
2019,01,073,all,All,NA,NA
2019,01,073,industry,Goods Producing,NA,NA
2019,01,073,industry,Public Administration,.863366,1
2019,01,073,industry,"Trade, Transit, Utilities",.8642408,3
2019,01,073,industry,Information Services,NA,NA
2019,01,073,industry,Professional Services,NA,NA
2019,01,073,industry,Education and Health,NA,NA
2019,01,073,industry,Leisure and Other,.5589573,3
2019,01,075,all,All,.7341491,1
2019,01,075,industry,Goods Producing,NA,NA
2019,01,075,industry,Public Administration,.6840935,1
2019,01,075,industry,"Trade, Transit, Utilities",.6210605,1
2019,01,075,industry,Information Services,.5774935,3
2019,01,075,industry,Professional Services,.8166482,1
2019,01,075,industry,Education and Health,.4263997,3
2019,01,075,industry,Leisure and Other,.2790137,1
2019,01,077,all,All,.635997,3
2019,01,077,industry,Goods Producing,.7826246,1
2019,01,077,industry,Public Administration,.8133247,1
2019,01,077,industry,"Trade, Transit, Utilities",.5223607,1
2019,01,077,industry,Information Services,.6387463,3
2019,01,077,industry,Professional Services,.7798753,1
2019,01,077,industry,Education and Health,.7560483,1
2019,01,077,industry,Leisure and Other,.3940616,1
2019,01,079,all,All,.6286603,1
2019,01,079,industry,Goods Producing,.7878843,1
2019,01,079,industry,Public Administration,.6863104,1
2019,01,079,industry,"Trade, Transit, Utilities",.6131039,1
2019,01,079,industry,Information Services,.6863104,3
2019,01,079,industry,Professional Services,.8702415,1
2019,01,079,industry,Education and Health,.5243411,1
2019,01,079,industry,Leisure and Other,.369235,1
2019,01,081,all,All,.694149,3
2019,01,081,industry,Goods Producing,.8785461,1
2019,01,081,industry,Public Administration,.7943262,1
2019,01,081,industry,"Trade, Transit, Utilities",.6241135,1
2019,01,081,industry,Information Services,.8484042,1
2019,01,081,industry,Professional Services,.5044326,1
2019,01,081,industry,Education and Health,.6702127,1
2019,01,081,industry,Leisure and Other,.4259752,1
2019,01,083,all,All,.846946,3
2019,01,083,industry,Goods Producing,NA,NA
2019,01,083,industry,Public Administration,.7541726,1
2019,01,083,industry,"Trade, Transit, Utilities",.6711648,1
2019,01,083,industry,Information Services,.5948153,3
2019,01,083,industry,Professional Services,.8256392,1
2019,01,083,industry,Education and Health,.703125,1
2019,01,083,industry,Leisure and Other,.4461115,1
2019,01,085,all,All,.8144676,1
2019,01,085,industry,Goods Producing,NA,NA
2019,01,085,industry,Public Administration,.7864638,1
2019,01,085,industry,"Trade, Transit, Utilities",.469579,1
2019,01,085,industry,Information Services,NA,NA
2019,01,085,industry,Professional Services,.8321542,3
2019,01,085,industry,Education and Health,.5350195,3
2019,01,085,industry,Leisure and Other,NA,NA
2019,01,087,all,All,.7906934,1
2019,01,087,industry,Goods Producing,.8583612,3
2019,01,087,industry,Public Administration,.7452726,1
2019,01,087,industry,"Trade, Transit, Utilities",.4060067,1
2019,01,087,industry,Information Services,NA,NA
2019,01,087,industry,Professional Services,.6938265,1
2019,01,087,industry,Education and Health,.5088988,3
2019,01,087,industry,Leisure and Other,NA,NA
2019,01,089,all,All,NA,NA
2019,01,089,industry,Goods Producing,NA,NA
2019,01,089,industry,Public Administration,.8842329,1
2019,01,089,industry,"Trade, Transit, Utilities",.6685014,3
2019,01,089,industry,Information Services,NA,NA
2019,01,089,industry,Professional Services,NA,NA
2019,01,089,industry,Education and Health,NA,NA
2019,01,089,industry,Leisure and Other,.4185902,1
2019,01,091,all,All,.7443456,1
2019,01,091,industry,Goods Producing,NA,NA
2019,01,091,industry,Public Administration,.777716,1
2019,01,091,industry,"Trade, Transit, Utilities",.7267334,1
2019,01,091,industry,Information Services,NA,NA
2019,01,091,industry,Professional Services,.7842047,1
2019,01,091,industry,Education and Health,.5376344,1
2019,01,091,industry,Leisure and Other,.4231554,1
2019,01,093,all,All,.6460883,1
2019,01,093,industry,Goods Producing,.7322952,1
2019,01,093,industry,Public Administration,.7638117,1
2019,01,093,industry,"Trade, Transit, Utilities",.5598814,1
2019,01,093,industry,Information Services,.8759733,3
2019,01,093,industry,Professional Services,.6446978,1
2019,01,093,industry,Education and Health,.6831665,1
2019,01,093,industry,Leisure and Other,.3698554,1
2019,01,095,all,All,.6677133,3
2019,01,095,industry,Goods Producing,.7203546,1
2019,01,095,industry,Public Administration,.6847987,1
2019,01,095,industry,"Trade, Transit, Utilities",.6049132,1
2019,01,095,industry,Information Services,.9133727,3
2019,01,095,industry,Professional Services,.8076283,1
2019,01,095,industry,Education and Health,.7000369,1
2019,01,095,industry,Leisure and Other,.4192833,1
2019,01,097,all,All,.8224841,3
2019,01,097,industry,Goods Producing,NA,NA
2019,01,097,industry,Public Administration,.6799788,1
2019,01,097,industry,"Trade, Transit, Utilities",.713406,3
2019,01,097,industry,Information Services,NA,NA
2019,01,097,industry,Professional Services,.8084095,3
2019,01,097,industry,Education and Health,.8163265,3
2019,01,097,industry,Leisure and Other,.4692998,1
2019,01,099,all,All,.7730812,1
2019,01,099,industry,Goods Producing,NA,NA
2019,01,099,industry,Public Administration,.7548511,1
2019,01,099,industry,"Trade, Transit, Utilities",.652577,1
2019,01,099,industry,Information Services,.7128291,3
2019,01,099,industry,Professional Services,.799963,1
2019,01,099,industry,Education and Health,.5598814,1
2019,01,099,industry,Leisure and Other,.3944198,1
2019,01,101,all,All,.812699,3
2019,01,101,industry,Goods Producing,NA,NA
2019,01,101,industry,Public Administration,.7472585,1
2019,01,101,industry,"Trade, Transit, Utilities",.6995047,3
2019,01,101,industry,Information Services,NA,NA
2019,01,101,industry,Professional Services,.7852847,1
2019,01,101,industry,Education and Health,.7720198,1
2019,01,101,industry,Leisure and Other,.5058365,1
2019,01,103,all,All,.8345534,3
2019,01,103,industry,Goods Producing,NA,NA
2019,01,103,industry,Public Administration,.7727855,1
2019,01,103,industry,"Trade, Transit, Utilities",.6963763,1
2019,01,103,industry,Information Services,NA,NA
2019,01,103,industry,Professional Services,.8276903,1
2019,01,103,industry,Education and Health,.6753294,1
