year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2016,01,083,all,All,.7963423,3
2016,01,083,industry,Goods Producing,NA,NA
2016,01,083,industry,Public Administration,.7026811,1
2016,01,083,industry,"Trade, Transit, Utilities",.5939276,1
2016,01,083,industry,Information Services,.7572798,3
2016,01,083,industry,Professional Services,.7763672,1
2016,01,083,industry,Education and Health,.6525213,1
2016,01,083,industry,Leisure and Other,.4008345,1
2016,01,085,all,All,.7543332,1
2016,01,085,industry,Goods Producing,NA,NA
2016,01,085,industry,Public Administration,.7345831,1
2016,01,085,industry,"Trade, Transit, Utilities",.4952246,1
2016,01,085,industry,Information Services,NA,NA
2016,01,085,industry,Professional Services,.6659002,3
2016,01,085,industry,Education and Health,.5191015,3
2016,01,085,industry,Leisure and Other,NA,NA
2016,01,087,all,All,.7406378,1
2016,01,087,industry,Goods Producing,.8092325,3
2016,01,087,industry,Public Administration,.778643,1
2016,01,087,industry,"Trade, Transit, Utilities",.3754171,1
2016,01,087,industry,Information Services,.5598814,3
2016,01,087,industry,Professional Services,.5774935,1
2016,01,087,industry,Education and Health,.5515388,3
2016,01,087,industry,Leisure and Other,.3972006,1
2016,01,089,all,All,NA,NA
2016,01,089,industry,Goods Producing,NA,NA
2016,01,089,industry,Public Administration,.8167614,1
2016,01,089,industry,"Trade, Transit, Utilities",.5903764,3
2016,01,089,industry,Information Services,NA,NA
2016,01,089,industry,Professional Services,NA,NA
2016,01,089,industry,Education and Health,.846946,3
2016,01,089,industry,Leisure and Other,.3813033,1
2016,01,091,all,All,.6998518,1
2016,01,091,industry,Goods Producing,NA,NA
2016,01,091,industry,Public Administration,.7412558,1
2016,01,091,industry,"Trade, Transit, Utilities",.6711161,1
2016,01,091,industry,Information Services,NA,NA
2016,01,091,industry,Professional Services,.7480534,1
2016,01,091,industry,Education and Health,.5329997,1
2016,01,091,industry,Leisure and Other,.304505,1
2016,01,093,all,All,.5923249,1
2016,01,093,industry,Goods Producing,.6479422,1
2016,01,093,industry,Public Administration,.7100483,1
2016,01,093,industry,"Trade, Transit, Utilities",.5413423,1
2016,01,093,industry,Information Services,.9084168,3
2016,01,093,industry,Professional Services,.5937153,1
2016,01,093,industry,Education and Health,.653504,1
2016,01,093,industry,Leisure and Other,.3819059,1
2016,01,095,all,All,.6086073,3
2016,01,095,industry,Goods Producing,.644625,1
2016,01,095,industry,Public Administration,.622922,1
2016,01,095,industry,"Trade, Transit, Utilities",.5642778,1
2016,01,095,industry,Information Services,.8598078,3
2016,01,095,industry,Professional Services,.7734576,1
2016,01,095,industry,Education and Health,.658478,1
2016,01,095,industry,Leisure and Other,.3657185,1
2016,01,097,all,All,.7670654,3
2016,01,097,industry,Goods Producing,NA,NA
2016,01,097,industry,Public Administration,.6342365,1
2016,01,097,industry,"Trade, Transit, Utilities",.6597466,3
2016,01,097,industry,Information Services,NA,NA
2016,01,097,industry,Professional Services,.7925756,3
2016,01,097,industry,Education and Health,.7776214,1
2016,01,097,industry,Leisure and Other,.4292751,1
2016,01,099,all,All,.7285874,1
2016,01,099,industry,Goods Producing,NA,NA
2016,01,099,industry,Public Administration,.7233346,1
2016,01,099,industry,"Trade, Transit, Utilities",.6275492,1
2016,01,099,industry,Information Services,.7582499,3
2016,01,099,industry,Professional Services,.7661291,1
2016,01,099,industry,Education and Health,.5385614,1
2016,01,099,industry,Leisure and Other,.3332407,1
2016,01,101,all,All,.7614078,3
2016,01,101,industry,Goods Producing,NA,NA
2016,01,101,industry,Public Administration,.7813053,1
2016,01,101,industry,"Trade, Transit, Utilities",.6544039,3
2016,01,101,industry,Information Services,NA,NA
2016,01,101,industry,Professional Services,.7454899,1
2016,01,101,industry,Education and Health,.7516802,1
2016,01,101,industry,Leisure and Other,.4545454,1
2016,01,103,all,All,.7604319,3
2016,01,103,industry,Goods Producing,NA,NA
2016,01,103,industry,Public Administration,.7265739,1
2016,01,103,industry,"Trade, Transit, Utilities",.6213397,1
2016,01,103,industry,Information Services,NA,NA
2016,01,103,industry,Professional Services,.7691252,1
2016,01,103,industry,Education and Health,.6314055,1
2016,01,103,industry,Leisure and Other,.4113287,1
2016,01,105,all,All,.5431962,1
2016,01,105,industry,Goods Producing,.5923249,3
2016,01,105,industry,Public Administration,.6683353,3
2016,01,105,industry,"Trade, Transit, Utilities",.4365962,1
2016,01,105,industry,Information Services,NA,NA
2016,01,105,industry,Professional Services,.6080831,3
2016,01,105,industry,Education and Health,.5700779,3
2016,01,105,industry,Leisure and Other,NA,NA
2016,01,107,all,All,.6590657,1
2016,01,107,industry,Goods Producing,.7220986,1
2016,01,107,industry,Public Administration,.673897,1
2016,01,107,industry,"Trade, Transit, Utilities",.4940675,1
2016,01,107,industry,Information Services,.7276604,3
2016,01,107,industry,Professional Services,.6270857,1
2016,01,107,industry,Education and Health,.5571005,3
2016,01,107,industry,Leisure and Other,.346218,1
2016,01,109,all,All,.7119021,1
2016,01,109,industry,Goods Producing,.9213942,1
2016,01,109,industry,Public Administration,.8036708,1
2016,01,109,industry,"Trade, Transit, Utilities",.6460883,1
2016,01,109,industry,Information Services,.8546534,3
2016,01,109,industry,Professional Services,.7142196,1
2016,01,109,industry,Education and Health,.7758621,1
2016,01,109,industry,Leisure and Other,.356878,1
2016,01,111,all,All,.5793475,1
2016,01,111,industry,Goods Producing,.6275492,1
2016,01,111,industry,Public Administration,.694599,1
2016,01,111,industry,"Trade, Transit, Utilities",.5320727,1
2016,01,111,industry,Information Services,.9010012,3
2016,01,111,industry,Professional Services,.63033,1
2016,01,111,industry,Education and Health,.6275492,1
2016,01,111,industry,Leisure and Other,.3443641,1
2016,01,113,all,All,.6076815,1
2016,01,113,industry,Goods Producing,NA,NA
2016,01,113,industry,Public Administration,.69537,1
2016,01,113,industry,"Trade, Transit, Utilities",.4682567,1
2016,01,113,industry,Information Services,NA,NA
2016,01,113,industry,Professional Services,.6383725,1
2016,01,113,industry,Education and Health,.5787443,1
2016,01,113,industry,Leisure and Other,NA,NA
2016,01,115,all,All,.6070679,3
2016,01,115,industry,Goods Producing,.7863891,1
2016,01,115,industry,Public Administration,.7365291,1
2016,01,115,industry,"Trade, Transit, Utilities",.5082226,1
2016,01,115,industry,Information Services,NA,NA
2016,01,115,industry,Professional Services,.7264696,1
2016,01,115,industry,Education and Health,.6254374,1
2016,01,115,industry,Leisure and Other,.3914451,1
2016,01,117,all,All,.8493702,3
2016,01,117,industry,Goods Producing,NA,NA
2016,01,117,industry,Public Administration,.701977,1
2016,01,117,industry,"Trade, Transit, Utilities",NA,NA
2016,01,117,industry,Information Services,NA,NA
2016,01,117,industry,Professional Services,NA,NA
2016,01,117,industry,Education and Health,.7365291,1
2016,01,117,industry,Leisure and Other,.4522393,1
2016,01,119,all,All,.6502526,1
2016,01,119,industry,Goods Producing,.8540766,1
2016,01,119,industry,Public Administration,.7275133,1
2016,01,119,industry,"Trade, Transit, Utilities",.5266955,1
2016,01,119,industry,Information Services,NA,NA
2016,01,119,industry,Professional Services,.6899351,1
2016,01,119,industry,Education and Health,.4879149,3
2016,01,119,industry,Leisure and Other,NA,NA
2016,01,121,all,All,.7987894,3
2016,01,121,industry,Goods Producing,NA,NA
2016,01,121,industry,Public Administration,.6194974,1
2016,01,121,industry,"Trade, Transit, Utilities",.5970286,1
2016,01,121,industry,Information Services,.8712399,3
2016,01,121,industry,Professional Services,.6428834,1
2016,01,121,industry,Education and Health,.6630594,1
2016,01,121,industry,Leisure and Other,.4778063,1
2016,01,123,all,All,.5858362,1
2016,01,123,industry,Goods Producing,.6470153,1
2016,01,123,industry,Public Administration,.7394019,1
2016,01,123,industry,"Trade, Transit, Utilities",.5311458,1
2016,01,123,industry,Information Services,.7879125,3
2016,01,123,industry,Professional Services,.6284761,1
2016,01,123,industry,Education and Health,.7007787,1
2016,01,123,industry,Leisure and Other,.4365962,1
2016,01,125,all,All,.7277367,3
2016,01,125,industry,Goods Producing,NA,NA
2016,01,125,industry,Public Administration,.7277367,1
2016,01,125,industry,"Trade, Transit, Utilities",.561422,3
2016,01,125,industry,Information Services,NA,NA
2016,01,125,industry,Professional Services,.7149771,1
2016,01,125,industry,Education and Health,.6837381,1
2016,01,125,industry,Leisure and Other,.3625484,1
2016,01,127,all,All,.6302831,3
2016,01,127,industry,Goods Producing,.713892,1
2016,01,127,industry,Public Administration,.6463617,1
2016,01,127,industry,"Trade, Transit, Utilities",.6247703,1
2016,01,127,industry,Information Services,.797501,3
2016,01,127,industry,Professional Services,.8250644,1
2016,01,127,industry,Education and Health,.6808159,1
2016,01,127,industry,Leisure and Other,.4336641,1
2016,01,129,all,All,NA,NA
2016,01,129,industry,Goods Producing,NA,NA
2016,01,129,industry,Public Administration,.6432803,1
2016,01,129,industry,"Trade, Transit, Utilities",NA,NA
2016,01,129,industry,Information Services,NA,NA
2016,01,129,industry,Professional Services,.8950388,1
2016,01,129,industry,Education and Health,.6210663,3
2016,01,129,industry,Leisure and Other,NA,NA
2016,01,131,all,All,.7378569,1
2016,01,131,industry,Goods Producing,NA,NA
2016,01,131,industry,Public Administration,.7264245,1
2016,01,131,industry,"Trade, Transit, Utilities",.5923249,1
2016,01,131,industry,Information Services,NA,NA
2016,01,131,industry,Professional Services,.5269744,3
2016,01,131,industry,Education and Health,.5385614,3
2016,01,131,industry,Leisure and Other,NA,NA
2016,01,133,all,All,.6006675,1
2016,01,133,industry,Goods Producing,.6757509,1
2016,01,133,industry,Public Administration,.7647387,1
2016,01,133,industry,"Trade, Transit, Utilities",.5394884,1
2016,01,133,industry,Information Services,NA,NA
2016,01,133,industry,Professional Services,.6071562,1
2016,01,133,industry,Education and Health,.567297,1
2016,01,133,industry,Leisure and Other,NA,NA
2016,02,013,all,All,.7690513,1
2016,02,013,industry,Goods Producing,NA,NA
2016,02,013,industry,Public Administration,.6275272,1
2016,02,013,industry,"Trade, Transit, Utilities",.4261275,3
2016,02,013,industry,Information Services,.2674961,3
2016,02,013,industry,Professional Services,NA,NA
2016,02,013,industry,Education and Health,NA,NA
2016,02,013,industry,Leisure and Other,NA,NA
2016,02,016,all,All,NA,NA
2016,02,016,industry,Goods Producing,NA,NA
2016,02,016,industry,Public Administration,.692577,1
2016,02,016,industry,"Trade, Transit, Utilities",NA,NA
2016,02,016,industry,Information Services,.6008403,3
2016,02,016,industry,Professional Services,NA,NA
2016,02,016,industry,Education and Health,NA,NA
2016,02,016,industry,Leisure and Other,.4586835,3
2016,02,020,all,All,NA,NA
2016,02,020,industry,Goods Producing,NA,NA
2016,02,020,industry,Public Administration,NA,NA
2016,02,020,industry,"Trade, Transit, Utilities",.7029614,3
2016,02,020,industry,Information Services,NA,NA
2016,02,020,industry,Professional Services,NA,NA
2016,02,020,industry,Education and Health,.7328747,3
2016,02,020,industry,Leisure and Other,.4486988,1
2016,02,050,all,All,.5637115,1
2016,02,050,industry,Goods Producing,NA,NA
2016,02,050,industry,Public Administration,.5676311,1
2016,02,050,industry,"Trade, Transit, Utilities",.3598917,1
2016,02,050,industry,Information Services,.6820125,3
2016,02,050,industry,Professional Services,.5818842,1
2016,02,050,industry,Education and Health,NA,NA
2016,02,050,industry,Leisure and Other,.384122,1
2016,02,060,all,All,NA,NA
2016,02,060,industry,Goods Producing,NA,NA
2016,02,060,industry,Public Administration,.6830601,3
2016,02,060,industry,"Trade, Transit, Utilities",.6375228,3
2016,02,060,industry,Information Services,NA,NA
2016,02,060,industry,Professional Services,.6534609,3
2016,02,060,industry,Education and Health,NA,NA
2016,02,060,industry,Leisure and Other,NA,NA
2016,02,068,all,All,.6159735,1
2016,02,068,industry,Goods Producing,NA,NA
2016,02,068,industry,Public Administration,.4888793,3
2016,02,068,industry,"Trade, Transit, Utilities",.653524,3
2016,02,068,industry,Information Services,.1595898,3
2016,02,068,industry,Professional Services,.504766,3
2016,02,068,industry,Education and Health,.4253322,3
2016,02,068,industry,Leisure and Other,NA,NA
2016,02,070,all,All,.6177087,1
2016,02,070,industry,Goods Producing,.5421777,3
2016,02,070,industry,Public Administration,.5070297,1
2016,02,070,industry,"Trade, Transit, Utilities",.3821418,1
2016,02,070,industry,Information Services,NA,NA
2016,02,070,industry,Professional Services,.5612474,3
2016,02,070,industry,Education and Health,NA,NA
2016,02,070,industry,Leisure and Other,.4180377,3
2016,02,090,all,All,.7354686,3
2016,02,090,industry,Goods Producing,NA,NA
2016,02,090,industry,Public Administration,NA,NA
