year,state,county,ratio_living_wage,ratio_living_wage_quality
2015,02,198,.6309594,1
2015,02,220,.6814981,1
2015,02,230,.6237711,1
2015,02,240,NA,NA
2015,02,261,NA,NA
2015,02,275,.6297835,1
2015,02,282,.5985099,1
2015,02,290,.6658186,1
2015,04,001,.7168903,1
2015,04,003,.7379723,NA
2015,04,005,.6459342,NA
2015,04,007,.6741526,1
2015,04,009,.6759431,1
2015,04,011,NA,NA
2015,04,012,.5716814,1
2015,04,013,.8264493,NA
2015,04,015,.6228534,NA
2015,04,017,.6526828,NA
2015,04,019,.74106,NA
2015,04,021,.6509354,NA
2015,04,023,.7609338,NA
2015,04,025,.6136993,NA
2015,04,027,.6172201,NA
2015,05,001,.7558367,1
2015,05,003,.8065015,1
2015,05,005,.6357532,NA
2015,05,007,NA,NA
2015,05,009,.7049016,NA
2015,05,011,.6318892,1
2015,05,013,1.00198,1
2015,05,015,.5455093,1
2015,05,017,.6059101,1
2015,05,019,.6439204,1
2015,05,021,.5779927,1
2015,05,023,.6095707,1
2015,05,025,.5848929,1
2015,05,027,.7630745,1
2015,05,029,.7039551,1
2015,05,031,.7129201,NA
2015,05,033,.6647078,NA
2015,05,035,.6457775,NA
2015,05,037,.6234702,1
2015,05,039,.5935024,1
2015,05,041,.654507,1
2015,05,043,.6462352,1
2015,05,045,.7366977,NA
2015,05,047,.7121367,1
2015,05,049,.5387017,1
2015,05,051,.6603739,NA
2015,05,053,.6979102,1
2015,05,055,.7009757,1
2015,05,057,.6552898,1
2015,05,059,.6710601,1
2015,05,061,.5986723,1
2015,05,063,.7020699,1
2015,05,065,.6090121,1
2015,05,067,.698968,1
2015,05,069,.7506973,NA
2015,05,071,.611931,1
2015,05,073,.6617448,1
2015,05,075,.61108,1
2015,05,077,.6648468,1
2015,05,079,.6520284,1
2015,05,081,.9905493,1
2015,05,083,.6059101,1
2015,05,085,.618035,NA
2015,05,087,.6220624,1
2015,05,089,.6969001,1
2015,05,091,.7107887,1
2015,05,093,.8083684,NA
2015,05,095,.5779927,1
2015,05,097,.5190561,1
2015,05,099,.6839887,1
2015,05,101,.479765,1
2015,05,103,.6327935,1
2015,05,105,.6091353,1
2015,05,107,.6224537,1
2015,05,109,.5624831,1
2015,05,111,.6813904,1
2015,05,113,.5872986,1
2015,05,115,.7456536,NA
2015,05,117,.6441672,1
2015,05,119,.8909593,NA
2015,05,121,.5407696,1
2015,05,123,.6700166,1
2015,05,125,.6397898,NA
2015,05,127,.5511094,1
2015,05,129,.5025125,1
2015,05,131,.794382,NA
2015,05,133,.612114,1
2015,05,135,.5604151,1
2015,05,137,.522158,1
2015,05,139,.9285107,NA
2015,05,141,.7703124,1
2015,05,143,.8304231,NA
2015,05,145,.7012825,NA
2015,05,147,.6514051,1
2015,05,149,.5831627,1
2015,06,001,NA,NA
2015,06,003,.6256403,1
2015,06,005,.6588449,NA
2015,06,007,.6019364,NA
2015,06,009,.6014932,NA
2015,06,011,.6654525,1
2015,06,013,NA,NA
2015,06,015,.5836637,1
2015,06,017,.6940274,NA
2015,06,019,.6569741,NA
2015,06,021,.6234838,NA
2015,06,023,.5964776,NA
2015,06,025,.5802408,NA
2015,06,027,.6756269,1
2015,06,029,.7156681,NA
2015,06,031,.6468868,NA
2015,06,033,.5676193,NA
2015,06,035,.7069284,1
2015,06,037,NA,NA
2015,06,039,.6317726,NA
2015,06,041,NA,NA
2015,06,043,.5652028,1
2015,06,045,.5672773,NA
2015,06,047,.6402518,NA
2015,06,049,.604748,1
2015,06,051,.5311027,1
2015,06,053,.6348489,NA
2015,06,055,.7077603,NA
2015,06,057,.6474732,NA
2015,06,059,NA,NA
2015,06,061,NA,NA
2015,06,063,.6408795,1
2015,06,065,.6567039,NA
2015,06,067,NA,NA
2015,06,069,.6049348,NA
2015,06,071,.6622558,NA
2015,06,073,NA,NA
2015,06,075,NA,NA
2015,06,077,.680674,NA
2015,06,079,.6202802,NA
2015,06,081,NA,NA
2015,06,083,.6732823,NA
2015,06,085,NA,NA
2015,06,087,.5710923,NA
2015,06,089,.6387148,NA
2015,06,091,.5242756,1
2015,06,093,.612788,NA
2015,06,095,NA,NA
2015,06,097,.6688721,NA
2015,06,099,.6960863,NA
2015,06,101,.6403066,NA
2015,06,103,.6552591,NA
2015,06,105,.59334,1
2015,06,107,.5910956,NA
2015,06,109,.6454564,NA
2015,06,111,NA,NA
2015,06,113,NA,NA
2015,06,115,.7688788,NA
2015,08,001,.7515272,NA
2015,08,003,.6220169,1
2015,08,005,NA,NA
2015,08,007,.545421,1
2015,08,009,.5000886,1
2015,08,011,.5562555,1
2015,08,013,NA,NA
2015,08,014,NA,NA
2015,08,015,.5705563,1
2015,08,017,.7008608,1
2015,08,019,.7577639,1
2015,08,021,.4982466,1
2015,08,023,.4763584,1
2015,08,025,.6755163,1
2015,08,027,.5325738,1
2015,08,029,.5584023,1
2015,08,031,NA,NA
2015,08,033,NA,NA
2015,08,035,NA,NA
2015,08,037,.6557612,NA
2015,08,039,.5613066,1
2015,08,041,.7629185,NA
2015,08,043,.6478693,1
2015,08,045,.7469719,NA
2015,08,047,.6018454,1
2015,08,049,.5446062,1
2015,08,051,.5915316,NA
2015,08,053,.4830683,1
2015,08,055,.4988002,1
2015,08,057,.5476521,1
2015,08,059,NA,NA
2015,08,061,.5493749,1
2015,08,063,.6077639,1
2015,08,065,.5708801,1
2015,08,067,.738633,NA
2015,08,069,.7440056,NA
2015,08,071,.6324502,1
2015,08,073,.6197235,1
2015,08,075,.6247253,1
2015,08,077,.7105269,NA
2015,08,079,.4603109,1
2015,08,081,.7856125,1
2015,08,083,.6045684,1
2015,08,085,.6248136,NA
2015,08,087,.6910458,1
2015,08,089,.5744953,1
2015,08,091,.5680129,1
2015,08,093,.5309025,1
2015,08,095,.6218733,1
2015,08,097,.7271338,NA
2015,08,099,.5829762,1
2015,08,101,.678805,NA
2015,08,103,.8810354,1
2015,08,105,.6078425,1
2015,08,107,.6835102,NA
2015,08,109,.5277178,1
2015,08,111,.3926939,1
2015,08,113,.6135812,1
2015,08,115,.5700825,1
2015,08,117,.5566182,NA
2015,08,119,.595466,1
2015,08,121,.6507478,1
2015,08,123,.7744111,NA
2015,08,125,.6663297,1
2015,10,001,.7141543,NA
2015,10,003,NA,NA
2015,10,005,.6525509,NA
2015,11,001,NA,NA
2015,12,001,.7982195,NA
2015,12,003,.6097813,1
2015,12,005,.6823654,NA
2015,12,007,.6964219,1
2015,12,009,.835808,NA
2015,12,011,.8012102,NA
2015,12,013,.5992468,1
2015,12,015,.6488512,NA
2015,12,017,.6702501,NA
2015,12,019,.6542689,NA
2015,12,021,.7582029,NA
2015,12,023,.6741526,NA
2015,12,027,.6641504,1
2015,12,029,.6255651,1
2015,12,031,.9042357,NA
2015,12,033,.7492697,NA
2015,12,035,.5794142,NA
2015,12,037,.5725476,1
2015,12,039,.6092799,1
2015,12,041,.5905681,1
2015,12,043,.7388653,1
2015,12,045,.6413664,1
2015,12,047,.77234,1
2015,12,049,.6205038,1
2015,12,051,.713954,1
2015,12,053,.5935647,NA
2015,12,055,.6104243,NA
2015,12,057,.8775626,NA
2015,12,059,.5810264,1
2015,12,061,.7330223,NA
2015,12,063,.6518833,1
2015,12,065,.5883687,1
2015,12,067,.574953,1
2015,12,069,.6159816,NA
2015,12,071,.7340825,NA
2015,12,073,.7727685,NA
2015,12,075,.5860876,1
2015,12,077,.6701037,1
2015,12,079,.6235406,1
2015,12,081,.6859005,NA
2015,12,083,.6678431,NA
2015,12,085,.7150521,NA
2015,12,086,.8284151,NA
2015,12,087,.6138358,NA
2015,12,089,.7281227,NA
2015,12,091,.7726136,NA
2015,12,093,.6719195,1
2015,12,095,.7981606,NA
2015,12,097,.6222947,NA
2015,12,099,.8455256,NA
2015,12,101,.6401368,NA
2015,12,103,.8090744,NA
2015,12,105,.7249056,NA
2015,12,107,.6960947,NA
2015,12,109,.7356975,NA
2015,12,111,.6718549,NA
2015,12,113,.6437254,NA
2015,12,115,.745544,NA
2015,12,117,.7575762,NA
2015,12,119,.6924388,NA
2015,12,121,.6103814,1
2015,12,123,.7925848,1
2015,12,125,.6660547,1
2015,12,127,.6603001,NA
2015,12,129,.6167266,1
2015,12,131,.6447136,NA
2015,12,133,.6498588,1
2015,13,001,.8151602,1
2015,13,003,.6369388,1
2015,13,005,.588333,1
2015,13,007,.6648348,1
2015,13,009,.6410547,1
2015,13,011,.6073174,1
2015,13,013,.6221544,NA
2015,13,015,.7279754,NA
2015,13,017,.5944087,1
2015,13,019,.6237747,1
2015,13,021,.7679349,NA
2015,13,023,.5589669,1
2015,13,025,.5393221,1
2015,13,027,.6192067,1
2015,13,029,.5946755,1
2015,13,031,.6209103,NA
2015,13,033,NA,NA
2015,13,035,.6165593,1
2015,13,037,.5782068,1
2015,13,039,.8307642,1
2015,13,043,.5387145,1
2015,13,045,.6905732,NA
2015,13,047,.6165617,1
2015,13,049,.6440272,1
2015,13,051,.7985108,NA
2015,13,053,.8824745,1
2015,13,055,.6146612,1
2015,13,057,.6796262,NA
2015,13,059,.8065271,NA
2015,13,061,.5609922,1
2015,13,063,.8593394,NA
2015,13,065,.6571912,1
2015,13,067,NA,NA
2015,13,069,.6237747,1
2015,13,071,.5974466,NA
2015,13,073,.6821579,NA
2015,13,075,.5417524,1
2015,13,077,.6695914,NA
2015,13,079,.5892084,1
2015,13,081,.6298504,1
2015,13,083,.6117221,1
2015,13,085,.4898782,1
2015,13,087,.6287382,1
2015,13,089,NA,NA
2015,13,091,.5735101,1
2015,13,093,.6126359,1
2015,13,095,.7595234,NA
2015,13,097,.6239789,NA
2015,13,099,.7938951,1
2015,13,101,.5820744,1
2015,13,103,.7106185,1
2015,13,105,.6258,1
2015,13,107,.5964339,1
2015,13,109,.6197242,1
2015,13,111,.561877,1
2015,13,113,.7088181,NA
2015,13,115,.7670535,NA
2015,13,117,.8538659,NA
2015,13,119,.6642796,1
2015,13,121,NA,NA
2015,13,123,.5577486,1
2015,13,125,.4769446,1
2015,13,127,.7550509,NA
2015,13,129,.7230116,NA
2015,13,131,.6145199,1
2015,13,133,.6597767,1
2015,13,135,.9003906,NA
2015,13,137,.6296449,1
2015,13,139,.8075463,NA
2015,13,141,.6440272,1
2015,13,143,.7230536,1
2015,13,145,.5246624,1
2015,13,147,.684532,1
2015,13,149,.7982186,1
2015,13,151,.6303647,NA
2015,13,153,.8108019,NA
2015,13,155,.5893456,1
2015,13,157,.7173833,NA
2015,13,159,.5391397,1
2015,13,161,.6237747,1
2015,13,163,.663267,1
2015,13,165,.5528913,1
2015,13,167,.5964339,1
2015,13,169,.6147407,1
2015,13,171,.6378329,1
2015,13,173,.5288849,1
2015,13,175,.7068096,NA
2015,13,177,.6164832,1
2015,13,179,.7125112,1
2015,13,181,.5771942,1
2015,13,183,.5652723,1
2015,13,185,.6432926,NA
2015,13,187,.616174,1
2015,13,189,.6016187,1
2015,13,191,.515788,1
2015,13,193,.7209864,1
2015,13,195,.5756698,1
2015,13,197,.5574538,1
2015,13,199,.6360677,1
2015,13,201,.6156738,1
2015,13,205,.5913708,1
2015,13,207,.6976057,1
2015,13,209,.6774436,1
2015,13,211,.6077004,1
2015,13,213,.6331959,1
2015,13,215,.7744557,NA
2015,13,217,.6987834,NA
2015,13,219,.7092724,NA
2015,13,221,.5560224,1
2015,13,223,.5966114,NA
2015,13,225,.7076494,1
2015,13,227,.7498693,1
2015,13,229,.6278252,1
2015,13,231,.5473499,1
2015,13,233,.6721668,1
2015,13,235,.6794689,1
2015,13,237,.5761567,1
2015,13,239,.5437776,1
2015,13,241,.555889,1
2015,13,243,.5830509,1
2015,13,245,.8083038,NA
2015,13,247,.8119023,NA
2015,13,249,.6582038,1
2015,13,251,.6217495,1
2015,13,253,.6268126,1
2015,13,255,.6020849,NA
2015,13,257,.7361757,1
2015,13,259,.7321252,1
2015,13,261,.6764006,1
2015,13,263,.6437854,1
2015,13,265,.4887606,1
2015,13,267,.6328883,1
2015,13,269,.6521281,1
2015,13,271,.534664,1
2015,13,273,.6154759,1
2015,13,275,.7803378,NA
2015,13,277,.8111097,NA
2015,13,279,.6460524,1
2015,13,281,.5285515,1
2015,13,283,.5296009,1
2015,13,285,.7780191,NA
2015,13,287,.6025097,1
2015,13,289,.6638415,1
2015,13,291,.6239256,1
2015,13,293,.6538453,1
2015,13,295,.6030108,1
2015,13,297,.6549954,NA
2015,13,299,.6622543,1
2015,13,301,.7331378,1
2015,13,303,.6916203,1
2015,13,305,.7301,1
2015,13,307,.6958994,1
2015,13,309,.6288378,1
2015,13,311,.6104218,1
2015,13,313,.7903687,NA
2015,13,315,.5306135,1
2015,13,317,.5878389,1
2015,13,319,.922498,1
2015,13,321,.6426737,1
2015,15,001,.7621488,NA
2015,15,003,.7779162,NA
2015,15,005,NA,NA
2015,15,007,.7536013,NA
2015,15,009,.7279139,NA
2015,16,001,.7961857,NA
2015,16,003,.6273397,1
2015,16,005,.618567,NA
2015,16,007,.4990202,1
2015,16,009,.6819449,1
2015,16,011,.6052455,NA
2015,16,013,.6752647,NA
2015,16,015,.4387705,1
2015,16,017,.5978952,NA
2015,16,019,.6258636,NA
2015,16,021,.6035768,1
2015,16,023,NA,NA
2015,16,025,NA,NA
2015,16,027,.5959966,NA
2015,16,029,.9248509,1
2015,16,031,.6121315,1
2015,16,033,.7223912,1
2015,16,035,.6411982,1
2015,16,037,.5748735,1
2015,16,039,.570617,1
2015,16,041,.5075749,1
2015,16,043,.5885572,1
2015,16,045,.5224335,1
2015,16,047,.6007254,1
2015,16,049,.6682119,1
2015,16,051,.5378072,1
2015,16,053,.6275131,1
2015,16,055,.6263924,NA
2015,16,057,.6236737,NA
2015,16,059,.5674573,1
2015,16,061,.5522491,1
2015,16,063,.5947293,1
2015,16,065,.54291,1
2015,16,067,.6415974,1
2015,16,069,.6982626,NA
2015,16,071,.450544,1
2015,16,073,.5548619,1
2015,16,075,.6261333,1
2015,16,077,.6977827,1
2015,16,079,.7895994,1
2015,16,081,.5599669,1
2015,16,083,.5860971,NA
2015,16,085,.6166885,1
2015,16,087,.5351398,1
2015,17,001,.7106624,NA
2015,17,003,.6264107,1
2015,17,005,.6952127,1
2015,17,007,.8043323,1
2015,17,009,.7410792,1
2015,17,011,.6785377,1
2015,17,013,.423398,1
2015,17,015,.5833789,1
2015,17,017,.6039138,1
2015,17,019,.783383,NA
2015,17,021,.6471493,1
2015,17,023,.6085808,1
2015,17,025,.6188483,1
2015,17,027,.6026987,1
2015,17,029,.6764629,NA
2015,17,031,NA,NA
2015,17,033,.8139302,1
2015,17,035,.5964465,1
2015,17,037,.6926346,NA
2015,17,039,.8690012,1
2015,17,041,.705655,1
2015,17,043,NA,NA
2015,17,045,.6991212,1
2015,17,047,.6879203,1
2015,17,049,.6524509,NA
2015,17,051,.5880459,1
2015,17,053,.6703081,1
2015,17,055,.5992467,1
2015,17,057,.577845,1
2015,17,059,.6403166,1
2015,17,061,.5357751,1
2015,17,063,NA,NA
2015,17,065,.7448581,1
2015,17,067,.5852457,1
2015,17,069,.5852457,1
2015,17,071,.4834338,1
2015,17,073,.6295412,NA
2015,17,075,.5591103,1
2015,17,077,.7225056,NA
2015,17,079,.6655186,1
2015,17,081,.739844,1
2015,17,083,.549441,1
2015,17,085,.5880459,1
2015,17,087,.781261,1
2015,17,089,.7351354,NA
2015,17,091,.6864424,NA
2015,17,093,.6103336,NA
2015,17,095,.5927129,NA
2015,17,097,NA,NA
2015,17,099,.7519043,NA
2015,17,101,.721523,1
2015,17,103,.7461451,1
2015,17,105,.7792274,1
2015,17,107,.6989495,1
2015,17,109,.6769422,1
2015,17,111,.6916956,NA
2015,17,113,.8784071,NA
2015,17,115,.8809975,NA
2015,17,117,.6039138,NA
2015,17,119,.7225283,NA
2015,17,121,.6533843,1
2015,17,123,.6267157,1
2015,17,125,.588066,1
2015,17,127,.8608339,1
2015,17,129,.5218081,1
2015,17,131,.5453005,1
2015,17,133,.5769575,1
2015,17,135,.6692522,1
2015,17,137,.6604701,1
2015,17,139,.657118,1
2015,17,141,.7726914,NA
2015,17,143,.8876191,NA
2015,17,145,.6393832,1
2015,17,147,.5879895,1
2015,17,149,.5572435,1
2015,17,151,.5600437,1
2015,17,153,.7429913,1
2015,17,155,.7353552,1
2015,17,157,.6988451,1
2015,17,159,.6095142,1
2015,17,161,NA,NA
2015,17,163,.69945,NA
2015,17,165,.6795197,1
2015,17,167,NA,NA
2015,17,169,.7868614,1
2015,17,171,.6253821,1
2015,17,173,.5535098,1
2015,17,175,.6166809,1
2015,17,177,.7299236,NA
2015,17,179,NA,NA
2015,17,181,.5955131,1
2015,17,183,.7070494,NA
2015,17,185,.6281824,1
2015,17,187,.602047,1
2015,17,189,.7768013,1
2015,17,191,.5619105,1
2015,17,193,.6533843,1
2015,17,195,.6323787,NA
2015,17,197,.7317939,NA
2015,17,199,.6865116,NA
2015,17,201,.7678546,NA
2015,17,203,.6732404,1
2015,18,001,.655852,1
2015,18,003,.7917542,NA
2015,18,005,.9248509,NA
2015,18,007,.648334,1
2015,18,009,.6578305,1
2015,18,011,.7074151,NA
2015,18,013,.4525583,1
2015,18,015,.6499167,1
2015,18,017,.655852,1
2015,18,019,.6848534,NA
2015,18,021,.6051259,1
2015,18,023,.7098937,1
2015,18,025,.5559409,1
2015,18,027,.6350784,1
2015,18,029,.6724997,1
2015,18,031,.759146,1
2015,18,033,.8215621,1
2015,18,035,.7044846,NA
2015,18,037,.7646661,NA
2015,18,039,.7992803,NA
2015,18,041,.6506673,1
2015,18,043,.7171937,NA
2015,18,045,.6117538,1
2015,18,047,.5511321,1
2015,18,049,.6954208,1
2015,18,051,.9318441,1
2015,18,053,.7082806,NA
2015,18,055,.5935313,1
2015,18,057,.9051166,NA
2015,18,059,.7495789,NA
2015,18,061,.6097098,1
2015,18,063,.6287093,NA
2015,18,065,.619251,1
2015,18,067,.8841345,NA
2015,18,069,.6637658,1
2015,18,071,.7798015,1
2015,18,073,.7028807,1
2015,18,075,.6390353,1
2015,18,077,.7089127,1
2015,18,079,.6734174,1
2015,18,081,.6455749,NA
2015,18,083,.6901045,1
2015,18,085,NA,NA
2015,18,087,.7330111,1
2015,18,089,.8132932,NA
2015,18,091,.7015257,NA
2015,18,093,.6771008,1
2015,18,095,.6673918,NA
2015,18,097,NA,NA
2015,18,099,.6778581,NA
2015,18,101,NA,NA
2015,18,103,.673658,1
2015,18,105,.7274793,NA
2015,18,107,.7563065,1
2015,18,109,.6287093,NA
2015,18,111,.6343312,1
2015,18,113,.6951658,1
2015,18,115,.472261,1
2015,18,117,.5905636,1
2015,18,119,.7325091,1
2015,18,121,.5598226,1
2015,18,123,.7300435,1
2015,18,125,.9150274,1
2015,18,127,.7570747,NA
2015,18,129,NA,NA
2015,18,131,.7419141,1
2015,18,133,.6528944,1
2015,18,135,.6726688,1
2015,18,137,.8240193,1
2015,18,139,.7092698,1
2015,18,141,.7723815,NA
2015,18,143,.610336,1
2015,18,145,.7280285,1
2015,18,147,.6756364,1
2015,18,149,.54466,1
2015,18,151,.6207181,1
2015,18,153,.7008303,1
2015,18,155,.6044127,1
2015,18,157,.816633,NA
2015,18,159,.7366729,1
2015,18,161,.591748,1
2015,18,163,.7929503,NA
2015,18,165,.8177377,1
2015,18,167,.7022924,NA
2015,18,169,.6439814,1
2015,18,171,.7032067,1
2015,18,173,.8122669,NA
2015,18,175,.6181172,1
2015,18,177,.6845394,NA
2015,18,179,.6620536,1
2015,18,181,.6729174,1
2015,18,183,.7162569,1
2015,19,001,.6542072,1
2015,19,003,0,1
2015,19,005,.6262837,1
2015,19,007,.6601908,1
2015,19,009,.672158,1
2015,19,011,.6897844,1
2015,19,013,.8136737,NA
2015,19,015,.712535,1
2015,19,017,.7431834,1
2015,19,019,.6801097,1
2015,19,021,.698087,1
2015,19,023,.6542072,1
2015,19,025,.6392482,1
2015,19,027,.6950951,1
2015,19,029,.6641799,1
2015,19,031,.6901277,1
2015,19,033,.764871,NA
2015,19,035,.6861197,1
2015,19,037,.7270077,1
2015,19,039,.6741526,1
2015,19,041,.7509421,1
2015,19,043,.6891115,1
2015,19,045,.7215865,NA
2015,19,047,.7389749,1
2015,19,049,.939015,NA
2015,19,051,.6575649,1
2015,19,053,.5694395,1
2015,19,055,.7569257,1
2015,19,057,.7347286,NA
2015,19,059,.6965016,1
2015,19,061,.7889689,NA
2015,19,063,.6861197,1
2015,19,065,.6372536,1
2015,19,067,.7549312,1
2015,19,069,.7639066,1
2015,19,071,.7050678,1
2015,19,073,.7110514,1
2015,19,075,.7466653,1
2015,19,077,.6689776,1
2015,19,079,.6951658,1
2015,19,081,.8077863,1
2015,19,083,.7160378,1
2015,19,085,.6242414,1
2015,19,087,.7402265,1
2015,19,089,.657199,1
2015,19,091,.7290022,1
2015,19,093,.7888383,1
2015,19,095,.7180323,1
2015,19,097,.612322,1
2015,19,099,.6832727,1
2015,19,101,.691263,1
2015,19,103,.8633677,NA
2015,19,105,.6868631,1
2015,19,107,.6382509,1
2015,19,109,.7649038,1
2015,19,111,.8554833,NA
2015,19,113,.94314,NA
2015,19,115,.695135,1
2015,19,117,.7138372,1
2015,19,119,.672158,1
2015,19,121,.6209919,1
2015,19,123,.6939225,1
2015,19,125,.8246725,1
2015,19,127,.8016153,NA
2015,19,129,.7414038,1
2015,19,131,.698087,1
2015,19,133,.6302728,1
2015,19,135,.8526557,1
2015,19,137,.6891115,1
2015,19,139,.8597888,NA
2015,19,141,.7060651,1
2015,19,143,.7260104,1
2015,19,145,.7030733,1
2015,19,147,.6591935,1
2015,19,149,.8257371,1
2015,19,151,.7369804,1
2015,19,153,NA,NA
2015,19,155,.6973507,NA
2015,19,157,.7832682,1
2015,19,159,.6731552,1
2015,19,161,.6641799,1
2015,19,163,.7848344,NA
2015,19,165,.6900383,1
2015,19,167,.7394253,NA
2015,19,169,.8340613,NA
2015,19,171,.6501552,1
2015,19,173,.6562017,1
2015,19,175,.6931006,1
2015,19,177,.571434,1
2015,19,179,.7258973,1
2015,19,181,.6520415,1
2015,19,183,.6187495,1
2015,19,185,.6751498,1
2015,19,187,.806789,NA
2015,19,189,.6552045,1
2015,19,191,.7070624,1
2015,19,193,.7637354,NA
2015,19,195,.6302728,1
2015,19,197,.7888383,1
2015,20,001,.6295509,1
2015,20,003,.6069937,1
2015,20,005,.694489,1
2015,20,007,.6244242,1
2015,20,009,.7013237,NA
2015,20,011,.6418548,1
2015,20,013,.6869692,1
2015,20,015,.6866092,NA
2015,20,017,.5536767,1
2015,20,019,.5318679,1
2015,20,021,.7126024,1
2015,20,023,.5823858,1
2015,20,025,.637637,1
2015,20,027,.5789781,1
2015,20,029,.5618793,1
2015,20,031,NA,NA
2015,20,033,.5075369,1
2015,20,035,.7043998,1
2015,20,037,.6388047,1
2015,20,039,.5259928,1
2015,20,041,.6152858,1
2015,20,043,.6508368,1
2015,20,045,.6789818,NA
2015,20,047,.774122,1
2015,20,049,.4880557,1
2015,20,051,.7146782,NA
2015,20,053,.6408294,1
2015,20,055,.7004183,NA
2015,20,057,.6890329,1
2015,20,059,.6909001,1
2015,20,061,.6958995,1
2015,20,063,.5936644,1
2015,20,065,.6654373,1
2015,20,067,.8674268,1
2015,20,069,.6603107,1
2015,20,071,.6024234,1
2015,20,073,.557778,1
2015,20,075,.6818193,1
2015,20,077,.6756906,1
2015,20,079,.6836196,1
2015,20,081,.7234328,1
2015,20,083,.6203229,1
2015,20,085,.5983602,1
2015,20,087,.6841252,1
2015,20,089,.5434234,1
2015,20,091,NA,NA
2015,20,093,.6890199,1
2015,20,095,.6746653,1
2015,20,097,.661336,1
2015,20,099,.6685133,1
2015,20,101,.7002984,1
2015,20,103,.7998827,NA
2015,20,105,.554702,1
2015,20,107,.7749761,1
2015,20,109,.5946897,1
2015,20,111,.6387788,1
2015,20,113,.8600821,1
2015,20,115,.5700819,1
2015,20,117,.7002984,1
2015,20,119,.7351596,1
2015,20,121,.6408641,1
2015,20,123,.6408294,1
2015,20,125,.6715893,1
2015,20,127,.5536767,1
2015,20,129,.6695386,1
2015,20,131,.7043998,1
2015,20,133,.661336,1
2015,20,135,.7115771,1
2015,20,137,.6797919,1
2015,20,139,.507609,1
2015,20,141,.5793098,1
2015,20,143,.5513706,1
2015,20,145,.6779816,1
2015,20,147,.6510828,1
2015,20,149,.7046323,1
2015,20,151,.6953778,1
2015,20,153,.655184,1
2015,20,155,.6771848,NA
2015,20,157,.5403474,1
2015,20,159,.6818426,1
2015,20,161,.6940724,NA
2015,20,163,.6572347,1
2015,20,165,.6069937,1
2015,20,167,.6787666,1
2015,20,169,.6981937,NA
2015,20,171,.727963,1
2015,20,173,.8839222,NA
2015,20,175,.6837617,1
2015,20,177,.8107781,NA
2015,20,179,.7033744,1
2015,20,181,.5989101,1
2015,20,183,.557778,1
2015,20,185,.5690566,1
2015,20,187,.6869692,1
2015,20,189,.787694,1
2015,20,191,.6418076,1
2015,20,193,.6521081,1
2015,20,195,.6367282,1
2015,20,197,.537527,1
2015,20,199,.6510828,1
2015,20,201,.5208662,1
2015,20,203,.6890199,1
2015,20,205,.6685133,1
2015,20,207,.4901064,1
2015,20,209,.9205835,NA
2015,21,001,.5464286,1
2015,21,003,.6407314,1
