year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2017,01,013,all,All,.5978866,1
2017,01,013,industry,Goods Producing,.7665926,1
2017,01,013,industry,Public Administration,.7341491,1
2017,01,013,industry,"Trade, Transit, Utilities",.5543197,1
2017,01,013,industry,Information Services,.5812014,3
2017,01,013,industry,Professional Services,.5390249,1
2017,01,013,industry,Education and Health,.6720431,1
2017,01,013,industry,Leisure and Other,.3832963,1
2017,01,015,all,All,.6861487,3
2017,01,015,industry,Goods Producing,.8776107,1
2017,01,015,industry,Public Administration,.7475265,1
2017,01,015,industry,"Trade, Transit, Utilities",.5982044,1
2017,01,015,industry,Information Services,.8931842,3
2017,01,015,industry,Professional Services,.6820263,1
2017,01,015,industry,Education and Health,.6742396,1
2017,01,015,industry,Leisure and Other,.3957493,1
2017,01,017,all,All,.6462213,1
2017,01,017,industry,Goods Producing,.8196422,1
2017,01,017,industry,Public Administration,.7104174,1
2017,01,017,industry,"Trade, Transit, Utilities",.5275648,1
2017,01,017,industry,Information Services,.7228916,3
2017,01,017,industry,Professional Services,.7137642,1
2017,01,017,industry,Education and Health,.586893,1
2017,01,017,industry,Leisure and Other,.3705732,1
2017,01,019,all,All,.6062292,1
2017,01,019,industry,Goods Producing,.6831665,1
2017,01,019,industry,Public Administration,.7298233,1
2017,01,019,industry,"Trade, Transit, Utilities",.60901,1
2017,01,019,industry,Information Services,.7888395,3
2017,01,019,industry,Professional Services,.6247683,1
2017,01,019,industry,Education and Health,.6813126,1
2017,01,019,industry,Leisure and Other,.3369485,1
2017,01,021,all,All,.6553578,1
2017,01,021,industry,Goods Producing,.8129404,1
2017,01,021,industry,Public Administration,.7347671,1
2017,01,021,industry,"Trade, Transit, Utilities",.6340379,1
2017,01,021,industry,Information Services,.8305525,3
2017,01,021,industry,Professional Services,.5747127,1
2017,01,021,industry,Education and Health,.7526882,1
2017,01,021,industry,Leisure and Other,.3689285,1
2017,01,023,all,All,.8391544,1
2017,01,023,industry,Goods Producing,NA,NA
2017,01,023,industry,Public Administration,.6289828,1
2017,01,023,industry,"Trade, Transit, Utilities",.5395221,1
2017,01,023,industry,Information Services,.7352941,3
2017,01,023,industry,Professional Services,.6162684,1
2017,01,023,industry,Education and Health,.6130515,3
2017,01,023,industry,Leisure and Other,.3313419,1
2017,01,025,all,All,.6868743,1
2017,01,025,industry,Goods Producing,NA,NA
2017,01,025,industry,Public Administration,.7114387,1
2017,01,025,industry,"Trade, Transit, Utilities",.5367075,1
2017,01,025,industry,Information Services,.5867631,3
2017,01,025,industry,Professional Services,.695217,1
2017,01,025,industry,Education and Health,.5626622,1
2017,01,025,industry,Leisure and Other,.3341676,1
2017,01,027,all,All,.5941787,1
2017,01,027,industry,Goods Producing,.6386726,1
2017,01,027,industry,Public Administration,.6998518,1
2017,01,027,industry,"Trade, Transit, Utilities",.4875788,1
2017,01,027,industry,Information Services,.5571005,3
2017,01,027,industry,Professional Services,.6465518,1
2017,01,027,industry,Education and Health,.5923249,3
2017,01,027,industry,Leisure and Other,.3184094,3
2017,01,029,all,All,.7628847,1
2017,01,029,industry,Goods Producing,NA,NA
2017,01,029,industry,Public Administration,.5844457,1
2017,01,029,industry,"Trade, Transit, Utilities",.5376344,1
2017,01,029,industry,Information Services,NA,NA
2017,01,029,industry,Professional Services,NA,NA
2017,01,029,industry,Education and Health,.4152763,3
2017,01,029,industry,Leisure and Other,.4602336,3
2017,01,031,all,All,.5948023,3
2017,01,031,industry,Goods Producing,.6268302,1
2017,01,031,industry,Public Administration,.6849377,1
2017,01,031,industry,"Trade, Transit, Utilities",.5691801,1
2017,01,031,industry,Information Services,.636896,3
2017,01,031,industry,Professional Services,.7407576,1
2017,01,031,industry,Education and Health,.6451318,1
2017,01,031,industry,Leisure and Other,.3889092,1
2017,01,033,all,All,.7633797,3
2017,01,033,industry,Goods Producing,NA,NA
2017,01,033,industry,Public Administration,.6905242,1
2017,01,033,industry,"Trade, Transit, Utilities",.6167521,1
2017,01,033,industry,Information Services,NA,NA
2017,01,033,industry,Professional Services,.718475,1
2017,01,033,industry,Education and Health,.8211143,1
2017,01,033,industry,Leisure and Other,.4357588,1
2017,01,035,all,All,.6340379,1
2017,01,035,industry,Goods Producing,.6794587,1
2017,01,035,industry,Public Administration,.736312,1
2017,01,035,industry,"Trade, Transit, Utilities",.7035596,1
2017,01,035,industry,Information Services,.589544,3
2017,01,035,industry,Professional Services,.6748239,1
2017,01,035,industry,Education and Health,.6395996,3
2017,01,035,industry,Leisure and Other,.3689285,1
2017,01,037,all,All,.6385122,1
2017,01,037,industry,Goods Producing,.7356174,3
2017,01,037,industry,Public Administration,NA,NA
2017,01,037,industry,"Trade, Transit, Utilities",.5643092,3
2017,01,037,industry,Information Services,NA,NA
2017,01,037,industry,Professional Services,.7924147,3
2017,01,037,industry,Education and Health,NA,NA
2017,01,037,industry,Leisure and Other,.604617,3
2017,01,039,all,All,.6358918,1
2017,01,039,industry,Goods Producing,.7063404,1
2017,01,039,industry,Public Administration,.6850204,1
2017,01,039,industry,"Trade, Transit, Utilities",.6915091,1
2017,01,039,industry,Information Services,.6998518,3
2017,01,039,industry,Professional Services,.6618465,1
2017,01,039,industry,Education and Health,.6331109,1
2017,01,039,industry,Leisure and Other,.398591,1
2017,01,041,all,All,.6210605,1
2017,01,041,industry,Goods Producing,.6256953,1
2017,01,041,industry,Public Administration,.6887283,1
2017,01,041,industry,"Trade, Transit, Utilities",.6794587,1
2017,01,041,industry,Information Services,NA,NA
2017,01,041,industry,Professional Services,.6238413,1
2017,01,041,industry,Education and Health,.5283649,3
2017,01,041,industry,Leisure and Other,.5677605,1
2017,01,043,all,All,.6681985,3
2017,01,043,industry,Goods Producing,.8134191,1
2017,01,043,industry,Public Administration,.6475184,1
2017,01,043,industry,"Trade, Transit, Utilities",.6461397,1
2017,01,043,industry,Information Services,.7913603,3
2017,01,043,industry,Professional Services,.78125,1
2017,01,043,industry,Education and Health,.7352941,1
2017,01,043,industry,Leisure and Other,.4136029,1
2017,01,045,all,All,NA,NA
2017,01,045,industry,Goods Producing,NA,NA
2017,01,045,industry,Public Administration,.7019088,1
2017,01,045,industry,"Trade, Transit, Utilities",.6931061,1
2017,01,045,industry,Information Services,NA,NA
2017,01,045,industry,Professional Services,.8422906,1
2017,01,045,industry,Education and Health,NA,NA
2017,01,045,industry,Leisure and Other,.3169014,1
2017,01,047,all,All,.6553578,1
2017,01,047,industry,Goods Producing,.8787543,1
2017,01,047,industry,Public Administration,.64099,1
2017,01,047,industry,"Trade, Transit, Utilities",.5283649,1
2017,01,047,industry,Information Services,.8027439,3
2017,01,047,industry,Professional Services,.6141083,1
2017,01,047,industry,Education and Health,.6868743,1
2017,01,047,industry,Leisure and Other,.347145,1
2017,01,049,all,All,.6404577,3
2017,01,049,industry,Goods Producing,.7650425,1
2017,01,049,industry,Public Administration,.7259752,1
2017,01,049,industry,"Trade, Transit, Utilities",.5989295,1
2017,01,049,industry,Information Services,.9071614,3
2017,01,049,industry,Professional Services,.5869325,1
2017,01,049,industry,Education and Health,.6256921,1
2017,01,049,industry,Leisure and Other,.5311,1
2017,01,051,all,All,.5907322,3
2017,01,051,industry,Goods Producing,NA,NA
2017,01,051,industry,Public Administration,.7561018,1
2017,01,051,industry,"Trade, Transit, Utilities",.4899186,1
2017,01,051,industry,Information Services,.6818181,3
2017,01,051,industry,Professional Services,.7295719,1
2017,01,051,industry,Education and Health,.5668553,1
2017,01,051,industry,Leisure and Other,.3780509,1
2017,01,053,all,All,.6868743,1
2017,01,053,industry,Goods Producing,NA,NA
2017,01,053,industry,Public Administration,.7480534,1
2017,01,053,industry,"Trade, Transit, Utilities",.588617,1
2017,01,053,industry,Information Services,.7665926,3
2017,01,053,industry,Professional Services,.6924361,1
2017,01,053,industry,Education and Health,.6859474,1
2017,01,053,industry,Leisure and Other,.3295328,1
2017,01,055,all,All,.6378676,3
2017,01,055,industry,Goods Producing,.8115809,1
2017,01,055,industry,Public Administration,.6819853,1
2017,01,055,industry,"Trade, Transit, Utilities",.5735294,1
2017,01,055,industry,Information Services,.7352941,3
2017,01,055,industry,Professional Services,.6636029,1
2017,01,055,industry,Education and Health,.75,1
2017,01,055,industry,Leisure and Other,.4315257,1
2017,01,057,all,All,.5821283,1
2017,01,057,industry,Goods Producing,.6813126,1
2017,01,057,industry,Public Administration,.6488692,1
2017,01,057,industry,"Trade, Transit, Utilities",.4949945,1
2017,01,057,industry,Information Services,.7601039,3
2017,01,057,industry,Professional Services,.6692622,1
2017,01,057,industry,Education and Health,.5932518,1
2017,01,057,industry,Leisure and Other,.5228031,1
2017,01,059,all,All,.6219875,1
2017,01,059,industry,Goods Producing,.695217,1
2017,01,059,industry,Public Administration,.6586022,1
2017,01,059,industry,"Trade, Transit, Utilities",.4792362,1
2017,01,059,industry,Information Services,.5774935,3
2017,01,059,industry,Professional Services,.6442344,1
2017,01,059,industry,Education and Health,.6479422,1
2017,01,059,industry,Leisure and Other,.3967371,1
2017,01,061,all,All,.5717161,1
2017,01,061,industry,Goods Producing,.6073912,1
2017,01,061,industry,Public Administration,.6708136,1
2017,01,061,industry,"Trade, Transit, Utilities",.582693,1
2017,01,061,industry,Information Services,NA,NA
2017,01,061,industry,Professional Services,.6462679,1
2017,01,061,industry,Education and Health,.6604464,1
2017,01,061,industry,Leisure and Other,NA,NA
2017,01,063,all,All,.6071562,1
2017,01,063,industry,Goods Producing,.7387839,1
2017,01,063,industry,Public Administration,.6405265,1
2017,01,063,industry,"Trade, Transit, Utilities",.442158,1
2017,01,063,industry,Information Services,.2410085,3
2017,01,063,industry,Professional Services,.7601039,3
2017,01,063,industry,Education and Health,.4523545,3
2017,01,063,industry,Leisure and Other,.3642937,1
2017,01,065,all,All,.6036606,1
2017,01,065,industry,Goods Producing,.7990144,1
2017,01,065,industry,Public Administration,.6945911,1
2017,01,065,industry,"Trade, Transit, Utilities",.5279831,1
2017,01,065,industry,Information Services,.7717353,3
2017,01,065,industry,Professional Services,.532823,3
2017,01,065,industry,Education and Health,.4875044,3
2017,01,065,industry,Leisure and Other,.2428722,1
2017,01,067,all,All,.7350761,1
2017,01,067,industry,Goods Producing,.8954394,1
2017,01,067,industry,Public Administration,.7335311,1
2017,01,067,industry,"Trade, Transit, Utilities",.6840935,1
2017,01,067,industry,Information Services,NA,NA
2017,01,067,industry,Professional Services,.7545421,1
2017,01,067,industry,Education and Health,.4996293,3
2017,01,067,industry,Leisure and Other,NA,NA
2017,01,069,all,All,.7199049,3
2017,01,069,industry,Goods Producing,.7208197,1
2017,01,069,industry,Public Administration,.7725028,1
2017,01,069,industry,"Trade, Transit, Utilities",.7336261,1
2017,01,069,industry,Information Services,.7189901,1
2017,01,069,industry,Professional Services,.6503842,1
2017,01,069,industry,Education and Health,NA,NA
2017,01,069,industry,Leisure and Other,.412093,1
2017,01,071,all,All,.6222547,1
2017,01,071,industry,Goods Producing,.7201684,1
2017,01,071,industry,Public Administration,.6794472,1
2017,01,071,industry,"Trade, Transit, Utilities",.4950585,1
2017,01,071,industry,Information Services,.4831625,3
2017,01,071,industry,Professional Services,.7023243,1
2017,01,071,industry,Education and Health,.6744143,1
2017,01,071,industry,Leisure and Other,.3696925,1
2017,01,073,all,All,NA,NA
2017,01,073,industry,Goods Producing,NA,NA
2017,01,073,industry,Public Administration,.8213786,1
2017,01,073,industry,"Trade, Transit, Utilities",.7995102,3
2017,01,073,industry,Information Services,NA,NA
2017,01,073,industry,Professional Services,NA,NA
2017,01,073,industry,Education and Health,NA,NA
2017,01,073,industry,Leisure and Other,.5410252,3
2017,01,075,all,All,.67297,1
2017,01,075,industry,Goods Producing,.8657768,1
2017,01,075,industry,Public Administration,.6816216,1
2017,01,075,industry,"Trade, Transit, Utilities",.5756397,1
2017,01,075,industry,Information Services,.6201335,3
2017,01,075,industry,Professional Services,.7373934,1
2017,01,075,industry,Education and Health,.4310345,3
2017,01,075,industry,Leisure and Other,.2859659,1
2017,01,077,all,All,.6066715,3
2017,01,077,industry,Goods Producing,.7349706,1
2017,01,077,industry,Public Administration,.7702529,1
2017,01,077,industry,"Trade, Transit, Utilities",.5021994,1
2017,01,077,industry,Information Services,.61217,3
2017,01,077,industry,Professional Services,.7688782,1
2017,01,077,industry,Education and Health,.7331378,1
2017,01,077,industry,Leisure and Other,.3835227,1
2017,01,079,all,All,.5902269,1
2017,01,079,industry,Goods Producing,.7558565,1
2017,01,079,industry,Public Administration,.6446742,1
2017,01,079,industry,"Trade, Transit, Utilities",.5893118,1
2017,01,079,industry,Information Services,.7366398,3
2017,01,079,industry,Professional Services,.8894582,1
2017,01,079,industry,Education and Health,.4904831,1
2017,01,079,industry,Leisure and Other,.3866215,1
2017,01,081,all,All,.6578014,3
2017,01,081,industry,Goods Producing,.856383,1
2017,01,081,industry,Public Administration,.7420213,1
2017,01,081,industry,"Trade, Transit, Utilities",.5638298,1
2017,01,081,industry,Information Services,.7198582,1
2017,01,081,industry,Professional Services,.6595744,1
2017,01,081,industry,Education and Health,.6542553,1
2017,01,081,industry,Leisure and Other,.4162234,1
2017,01,083,all,All,.8078835,3
2017,01,083,industry,Goods Producing,NA,NA
2017,01,083,industry,Public Administration,.7102273,1
2017,01,083,industry,"Trade, Transit, Utilities",.6178977,1
2017,01,083,industry,Information Services,.8034446,3
2017,01,083,industry,Professional Services,.8189808,1
2017,01,083,industry,Education and Health,.6764914,1
2017,01,083,industry,Leisure and Other,.4163707,1
2017,01,085,all,All,.7852847,1
2017,01,085,industry,Goods Producing,NA,NA
2017,01,085,industry,Public Administration,.7043685,1
2017,01,085,industry,"Trade, Transit, Utilities",.7534488,1
2017,01,085,industry,Information Services,NA,NA
2017,01,085,industry,Professional Services,.6818181,3
2017,01,085,industry,Education and Health,.5217545,3
2017,01,085,industry,Leisure and Other,NA,NA
2017,01,087,all,All,.7378569,1
2017,01,087,industry,Goods Producing,.7434187,3
2017,01,087,industry,Public Administration,.6627735,1
2017,01,087,industry,"Trade, Transit, Utilities",.379125,1
2017,01,087,industry,Information Services,NA,NA
2017,01,087,industry,Professional Services,.5807379,1
2017,01,087,industry,Education and Health,.5144606,3
2017,01,087,industry,Leisure and Other,NA,NA
2017,01,089,all,All,NA,NA
2017,01,089,industry,Goods Producing,NA,NA
2017,01,089,industry,Public Administration,.8433949,1
2017,01,089,industry,"Trade, Transit, Utilities",.6054688,3
2017,01,089,industry,Information Services,NA,NA
2017,01,089,industry,Professional Services,NA,NA
2017,01,089,industry,Education and Health,.8602628,3
2017,01,089,industry,Leisure and Other,.3844105,1
2017,01,091,all,All,.6961439,1
2017,01,091,industry,Goods Producing,NA,NA
2017,01,091,industry,Public Administration,.7647387,1
2017,01,091,industry,"Trade, Transit, Utilities",.6618465,1
2017,01,091,industry,Information Services,NA,NA
2017,01,091,industry,Professional Services,.7642752,1
2017,01,091,industry,Education and Health,.5228031,1
2017,01,091,industry,Leisure and Other,.2766964,1
2017,01,093,all,All,.609937,1
2017,01,093,industry,Goods Producing,.6822396,1
2017,01,093,industry,Public Administration,.7335311,1
2017,01,093,industry,"Trade, Transit, Utilities",.5524657,1
2017,01,093,industry,Information Services,NA,NA
2017,01,093,industry,Professional Services,.6057657,1
2017,01,093,industry,Education and Health,.6562848,1
2017,01,093,industry,Leisure and Other,.3786615,1
2017,01,095,all,All,.6233838,3
2017,01,095,industry,Goods Producing,.6695604,1
2017,01,095,industry,Public Administration,.636775,1
2017,01,095,industry,"Trade, Transit, Utilities",.5799778,1
2017,01,095,industry,Information Services,.8644255,3
2017,01,095,industry,Professional Services,.7282046,1
2017,01,095,industry,Education and Health,.6963428,1
2017,01,095,industry,Leisure and Other,.3814185,1
2017,01,097,all,All,.7872977,3
2017,01,097,industry,Goods Producing,NA,NA
2017,01,097,industry,Public Administration,.65095,1
2017,01,097,industry,"Trade, Transit, Utilities",.6720619,3
2017,01,097,industry,Information Services,NA,NA
2017,01,097,industry,Professional Services,.8075299,3
2017,01,097,industry,Education and Health,.7934553,1
2017,01,097,industry,Leisure and Other,.4332336,1
2017,01,099,all,All,.7434187,1
2017,01,099,industry,Goods Producing,NA,NA
2017,01,099,industry,Public Administration,.757323,1
2017,01,099,industry,"Trade, Transit, Utilities",.6386726,1
2017,01,099,industry,Information Services,.7295143,3
2017,01,099,industry,Professional Services,.7814239,1
2017,01,099,industry,Education and Health,.5441231,1
2017,01,099,industry,Leisure and Other,.3420467,1
2017,01,101,all,All,.7667138,3
2017,01,101,industry,Goods Producing,NA,NA
2017,01,101,industry,Public Administration,.7852847,1
2017,01,101,industry,"Trade, Transit, Utilities",.6597099,3
2017,01,101,industry,Information Services,NA,NA
2017,01,101,industry,Professional Services,.7569862,1
2017,01,101,industry,Education and Health,.7437212,1
2017,01,101,industry,Leisure and Other,.4686947,1
2017,01,103,all,All,.772328,3
2017,01,103,industry,Goods Producing,NA,NA
2017,01,103,industry,Public Administration,.7389275,1
2017,01,103,industry,"Trade, Transit, Utilities",.6387262,1
2017,01,103,industry,Information Services,NA,NA
2017,01,103,industry,Professional Services,.779191,1
2017,01,103,industry,Education and Health,.635981,1
2017,01,103,industry,Leisure and Other,.4282577,1
2017,01,105,all,All,.5459771,1
2017,01,105,industry,Goods Producing,.5960327,3
2017,01,105,industry,Public Administration,.6745149,3
2017,01,105,industry,"Trade, Transit, Utilities",.4347423,1
2017,01,105,industry,Information Services,NA,NA
2017,01,105,industry,Professional Services,.6437709,3
2017,01,105,industry,Education and Health,.5812014,3
2017,01,105,industry,Leisure and Other,NA,NA
2017,01,107,all,All,.6618465,1
2017,01,107,industry,Goods Producing,.7332221,1
2017,01,107,industry,Public Administration,.7123656,1
2017,01,107,industry,"Trade, Transit, Utilities",.484798,1
2017,01,107,industry,Information Services,.652577,3
2017,01,107,industry,Professional Services,.6358918,1
2017,01,107,industry,Education and Health,.5774935,3
2017,01,107,industry,Leisure and Other,.3503893,1
2017,01,109,all,All,.7044865,1
2017,01,109,industry,Goods Producing,.9065629,1
2017,01,109,industry,Public Administration,NA,NA
2017,01,109,industry,"Trade, Transit, Utilities",.6497961,1
2017,01,109,industry,Information Services,NA,NA
2017,01,109,industry,Professional Services,.7512978,1
2017,01,109,industry,Education and Health,.7017056,1
2017,01,109,industry,Leisure and Other,.3406563,1
2017,01,111,all,All,.5812014,1
2017,01,111,industry,Goods Producing,.631257,1
2017,01,111,industry,Public Administration,.7047955,1
2017,01,111,industry,"Trade, Transit, Utilities",.5357805,1
2017,01,111,industry,Information Services,.9149055,3
2017,01,111,industry,Professional Services,.6715796,1
2017,01,111,industry,Education and Health,.588617,1
2017,01,111,industry,Leisure and Other,.3508528,1
2017,01,113,all,All,.6199579,1
2017,01,113,industry,Goods Producing,.8689933,1
2017,01,113,industry,Public Administration,.7155384,1
2017,01,113,industry,"Trade, Transit, Utilities",.4840407,1
2017,01,113,industry,Information Services,NA,NA
2017,01,113,industry,Professional Services,.6265345,1
2017,01,113,industry,Education and Health,.6234654,1
2017,01,113,industry,Leisure and Other,NA,NA
2017,01,115,all,All,.6236879,3
2017,01,115,industry,Goods Producing,.8082576,1
2017,01,115,industry,Public Administration,.7420691,1
2017,01,115,industry,"Trade, Transit, Utilities",.5432121,1
2017,01,115,industry,Information Services,NA,NA
2017,01,115,industry,Professional Services,.7286564,1
2017,01,115,industry,Education and Health,.6359342,1
2017,01,115,industry,Leisure and Other,.4054409,1
2017,01,117,all,All,.8721134,3
2017,01,117,industry,Goods Producing,NA,NA
2017,01,117,industry,Public Administration,.7299685,1
2017,01,117,industry,"Trade, Transit, Utilities",NA,NA
2017,01,117,industry,Information Services,NA,NA
2017,01,117,industry,Professional Services,NA,NA
2017,01,117,industry,Education and Health,.7653954,1
2017,01,117,industry,Leisure and Other,.468422,1
2017,01,119,all,All,.6718976,1
2017,01,119,industry,Goods Producing,.8748197,1
2017,01,119,industry,Public Administration,.7539683,1
2017,01,119,industry,"Trade, Transit, Utilities",.4978355,1
2017,01,119,industry,Information Services,NA,NA
2017,01,119,industry,Professional Services,.6926407,1
2017,01,119,industry,Education and Health,.5257937,3
2017,01,119,industry,Leisure and Other,NA,NA
2017,01,121,all,All,.8015407,3
2017,01,121,industry,Goods Producing,NA,NA
2017,01,121,industry,Public Administration,.6392149,1
2017,01,121,industry,"Trade, Transit, Utilities",.6117021,1
2017,01,121,industry,Information Services,.8859134,3
2017,01,121,industry,Professional Services,.6305026,1
2017,01,121,industry,Education and Health,.6731474,1
2017,01,121,industry,Leisure and Other,.4833089,1
2017,01,123,all,All,.60901,1
2017,01,123,industry,Goods Producing,.7044865,1
2017,01,123,industry,Public Administration,.6924361,1
2017,01,123,industry,"Trade, Transit, Utilities",.5404153,1
2017,01,123,industry,Information Services,.7749352,3
2017,01,123,industry,Professional Services,.6595291,1
2017,01,123,industry,Education and Health,.6831665,1
2017,01,123,industry,Leisure and Other,.4217649,1
2017,01,125,all,All,.7541358,3
2017,01,125,industry,Goods Producing,NA,NA
2017,01,125,industry,Public Administration,.7391763,1
2017,01,125,industry,"Trade, Transit, Utilities",.5746216,3
2017,01,125,industry,Information Services,NA,NA
2017,01,125,industry,Professional Services,.7624956,1
2017,01,125,industry,Education and Health,.6846181,1
2017,01,125,industry,Leisure and Other,.375308,1
2017,01,127,all,All,.6578465,3
2017,01,127,industry,Goods Producing,.7625874,1
2017,01,127,industry,Public Administration,.6587652,1
2017,01,127,industry,"Trade, Transit, Utilities",.6468211,1
2017,01,127,industry,Information Services,NA,NA
2017,01,127,industry,Professional Services,.8636531,1
2017,01,127,industry,Education and Health,.7203235,1
2017,01,127,industry,Leisure and Other,.4368799,1
2017,01,129,all,All,NA,NA
2017,01,129,industry,Goods Producing,NA,NA
2017,01,129,industry,Public Administration,.646674,1
2017,01,129,industry,"Trade, Transit, Utilities",NA,NA
2017,01,129,industry,Information Services,NA,NA
2017,01,129,industry,Professional Services,NA,NA
2017,01,129,industry,Education and Health,.6423547,3
2017,01,129,industry,Leisure and Other,NA,NA
2017,01,131,all,All,.7647387,1
2017,01,131,industry,Goods Producing,NA,NA
2017,01,131,industry,Public Administration,.6363553,1
2017,01,131,industry,"Trade, Transit, Utilities",.5478309,1
2017,01,131,industry,Information Services,NA,NA
2017,01,131,industry,Professional Services,.600204,3
2017,01,131,industry,Education and Health,.5830553,3
2017,01,131,industry,Leisure and Other,NA,NA
2017,01,133,all,All,.6275492,1
2017,01,133,industry,Goods Producing,.7054135,1
2017,01,133,industry,Public Administration,.7749352,1
2017,01,133,industry,"Trade, Transit, Utilities",.5561736,1
2017,01,133,industry,Information Services,NA,NA
2017,01,133,industry,Professional Services,.6762143,1
2017,01,133,industry,Education and Health,.5747127,1
2017,01,133,industry,Leisure and Other,NA,NA
2017,02,013,all,All,NA,NA
2017,02,013,industry,Goods Producing,NA,NA
2017,02,013,industry,Public Administration,.6578538,1
2017,02,013,industry,"Trade, Transit, Utilities",.4424572,3
2017,02,013,industry,Information Services,.2597201,3
2017,02,013,industry,Professional Services,NA,NA
2017,02,013,industry,Education and Health,NA,NA
2017,02,013,industry,Leisure and Other,NA,NA
2017,02,016,all,All,NA,NA
2017,02,016,industry,Goods Producing,NA,NA
2017,02,016,industry,Public Administration,.6918768,1
2017,02,016,industry,"Trade, Transit, Utilities",NA,NA
2017,02,016,industry,Information Services,.6470588,3
2017,02,016,industry,Professional Services,NA,NA
2017,02,016,industry,Education and Health,NA,NA
2017,02,016,industry,Leisure and Other,.4712885,3
2017,02,020,all,All,NA,NA
2017,02,020,industry,Goods Producing,NA,NA
2017,02,020,industry,Public Administration,NA,NA
2017,02,020,industry,"Trade, Transit, Utilities",.7216572,3
2017,02,020,industry,Information Services,NA,NA
2017,02,020,industry,Professional Services,NA,NA
2017,02,020,industry,Education and Health,NA,NA
2017,02,020,industry,Leisure and Other,.4602902,1
2017,02,050,all,All,.5679874,1
2017,02,050,industry,Goods Producing,NA,NA
2017,02,050,industry,Public Administration,.4561003,1
2017,02,050,industry,"Trade, Transit, Utilities",.3663056,1
2017,02,050,industry,Information Services,NA,NA
2017,02,050,industry,Professional Services,.5583665,1
2017,02,050,industry,Education and Health,NA,NA
2017,02,050,industry,Leisure and Other,.4126283,1
2017,02,060,all,All,.7331512,1
2017,02,060,industry,Goods Producing,.7255616,3
2017,02,060,industry,Public Administration,.7043109,3
2017,02,060,industry,"Trade, Transit, Utilities",.6481482,3
2017,02,060,industry,Information Services,NA,NA
2017,02,060,industry,Professional Services,.7263206,3
2017,02,060,industry,Education and Health,NA,NA
2017,02,060,industry,Leisure and Other,NA,NA
2017,02,068,all,All,.6203062,1
2017,02,068,industry,Goods Producing,NA,NA
2017,02,068,industry,Public Administration,.5083767,3
2017,02,068,industry,"Trade, Transit, Utilities",.6376373,3
2017,02,068,industry,Information Services,NA,NA
2017,02,068,industry,Professional Services,NA,NA
2017,02,068,industry,Education and Health,.3697285,3
2017,02,068,industry,Leisure and Other,NA,NA
2017,02,070,all,All,.6483697,1
2017,02,070,industry,Goods Producing,.6304218,3
2017,02,070,industry,Public Administration,.5115166,1
2017,02,070,industry,"Trade, Transit, Utilities",.3873766,1
2017,02,070,industry,Information Services,NA,NA
2017,02,070,industry,Professional Services,.5784475,3
2017,02,070,industry,Education and Health,NA,NA
2017,02,070,industry,Leisure and Other,NA,NA
2017,02,090,all,All,.7295374,3
2017,02,090,industry,Goods Producing,NA,NA
2017,02,090,industry,Public Administration,NA,NA
2017,02,090,industry,"Trade, Transit, Utilities",.5894128,1
