year,state,county,election_turnout,election_turnout_quality
2020,09,005,0.7528719941195001,1
2020,09,007,0.7671629094002552,1
2020,09,009,0.6569787180535035,1
2020,09,011,0.6773933718278422,1
2020,09,013,0.6741334669673432,1
2020,09,015,0.629210758377425,1
2020,10,001,0.6513847305389222,1
2020,10,003,0.700988241028453,1
2020,10,005,0.7216894021814936,1
2020,11,001,0.6521585152218171,1
2020,12,001,0.6897912786901105,1
2020,12,003,0.6457969683050069,1
2020,12,005,0.680024854709602,1
2020,12,007,0.6190735694822889,1
2020,12,009,0.7684086092503648,1
2020,12,011,0.737027944311474,1
2020,12,013,0.5818992420864914,1
2020,12,015,0.739723414401526,1
2020,12,017,0.7549957474383379,1
2020,12,019,0.7747952542584,1
2020,12,021,0.7764688299800109,1
2020,12,023,0.6069434239529757,1
2020,12,027,0.4794167771255444,1
2020,12,029,0.6085692995529061,1
2020,12,031,0.7103148579211738,1
2020,12,033,0.6983174505584588,1
2020,12,035,0.7959600443951166,1
2020,12,037,0.6985211626721061,1
2020,12,039,0.689653170802496,1
2020,12,041,0.7002892263195951,1
2020,12,043,0.47338195077484047,1
2020,12,045,0.6543486973947896,1
2020,12,047,0.516157591854803,1
2020,12,049,0.4574123989218329,1
2020,12,051,0.5341589267285862,1
2020,12,053,0.7176071416806667,1
2020,12,055,0.6435973353071799,1
2020,12,057,0.7012082955843542,1
2020,12,059,0.5882581900746027,1
2020,12,061,0.7809340703356565,1
2020,12,063,0.5912963207173941,1
2020,12,065,0.7272805507745267,1
2020,12,067,0.5584732824427481,1
2020,12,069,0.7694498051924408,1
2020,12,071,0.6956458007717644,1
2020,12,073,0.7106269763384582,1
2020,12,075,0.7183426443202979,1
2020,12,077,0.5318894697535475,1
2020,12,079,0.637444784233775,1
2020,12,081,0.7297120947127674,1
2020,12,083,0.7196718136521295,1
2020,12,085,0.7737753742456306,1
2020,12,086,0.7163302206920467,1
2020,12,087,0.8415067893123084,1
2020,12,089,0.8697278911564625,1
2020,12,091,0.750285290609587,1
2020,12,093,0.5295054762694988,1
2020,12,095,0.6890637971773421,1
2020,12,097,0.7103147141209425,1
2020,12,099,0.739181521370218,1
2020,12,101,0.7361710426875351,1
2020,12,103,0.7245032683968675,1
2020,12,105,0.6674691063945631,1
2020,12,107,0.6487069734260745,1
2020,12,109,0.9109626840652965,1
2020,12,111,0.7262369764204665,1
2020,12,113,0.7797564354991614,1
2020,12,115,0.7781404578396411,1
2020,12,117,0.7538332586672832,1
2020,12,119,0.7828092598078632,1
2020,12,121,0.6291305646847923,1
2020,12,123,0.5882660470519896,1
2020,12,125,0.5104209235798938,1
2020,12,127,0.7051838429249719,1
2020,12,129,0.7190466888064075,1
2020,12,131,0.7955409955409956,1
2020,12,133,0.6233628318584071,1
2020,13,001,0.6283239171374765,1
2020,13,003,0.6049856184084372,1
2020,13,005,0.5795158286778399,1
2020,13,007,0.6257545271629779,1
2020,13,009,0.505988355974494,1
2020,13,011,0.6277460770328103,1
2020,13,013,0.665105673945453,1
2020,13,015,0.6479265631018103,1
2020,13,017,0.5333333333333333,1
2020,13,019,0.5407122905027933,1
2020,13,021,0.6219703957482321,1
2020,13,023,0.5577712609970674,1
2020,13,025,0.5449173408371438,1
2020,13,027,0.6009310198899703,1
2020,13,029,0.8100208768267223,1
2020,13,031,0.4980794701986755,1
2020,13,033,0.646731234866828,1
2020,13,035,0.6157991106460895,1
2020,13,037,0.43967935871743485,1
2020,13,039,0.594503701844648,1
2020,13,043,0.583794466403162,1
2020,13,045,0.6254190585533869,1
2020,13,047,0.6372665949750709,1
2020,13,049,0.46734902763561925,1
2020,13,051,0.61012918714988,1
2020,13,053,0.1942295887047268,1
2020,13,055,0.5401773716742811,1
2020,13,057,0.8068748433103986,1
2020,13,059,0.5261685116851168,1
2020,13,061,0.6141327623126338,1
2020,13,063,0.5926566786241824,1
2020,13,065,0.5862845445240532,1
2020,13,067,0.7527524733546814,1
2020,13,069,0.4916464695427371,1
2020,13,071,0.5264484451718494,1
2020,13,073,0.7272144758810523,1
2020,13,075,0.5612285600319107,1
2020,13,077,0.7280216134230733,1
2020,13,079,0.6264887063655031,1
2020,13,081,0.47525864617203667,1
2020,13,083,0.5742757821552723,1
2020,13,085,0.8024451097804391,1
2020,13,087,0.5942754919499106,1
2020,13,089,0.7098901098901099,1
2020,13,091,0.48849878934624696,1
2020,13,093,0.3793900184842883,1
2020,13,095,0.5319523952997891,1
2020,13,097,0.6768575206935397,1
2020,13,099,0.6807086614173228,1
2020,13,101,0.5012173913043478,1
2020,13,103,0.7053960451346218,1
2020,13,105,0.6200811359026369,1
2020,13,107,0.5749470499243571,1
2020,13,109,0.5700671140939597,1
2020,13,111,0.695387497073285,1
2020,13,113,0.8713749697409828,1
2020,13,115,0.589664448534617,1
2020,13,117,0.8590838122446268,1
2020,13,119,0.6119954519613416,1
2020,13,121,0.6966750322006666,1
2020,13,123,0.6902673350041771,1
2020,13,125,0.6735483870967742,1
2020,13,127,0.6532441263419947,1
2020,13,129,0.5947290274684484,1
2020,13,131,0.6160529344073647,1
2020,13,133,0.8033571428571429,1
2020,13,135,0.735930081618863,1
2020,13,137,0.6213167097460849,1
2020,13,139,0.7029001824746671,1
2020,13,141,0.5605652759084792,1
2020,13,143,0.6355040142729705,1
2020,13,145,0.739996298352767,1
2020,13,147,0.6234141562576537,1
2020,13,149,0.6010033444816053,1
2020,13,151,0.7420918984280532,1
2020,13,153,0.6666933974873028,1
2020,13,155,0.5682344921608725,1
2020,13,157,0.736965665655874,1
2020,13,159,0.7235210601041173,1
2020,13,161,0.5246363636363637,1
2020,13,163,0.6570937231298366,1
2020,13,165,0.5183795948987246,1
2020,13,167,0.5219605346912795,1
2020,13,169,0.6847860901395562,1
2020,13,171,0.6111561866125761,1
2020,13,173,0.44477611940298506,1
2020,13,175,0.6430612533597397,1
2020,13,177,0.7695211786372007,1
2020,13,179,0.49678318429915225,1
2020,13,181,0.744,1
2020,13,183,0.42005198663200893,1
2020,13,185,0.5361748886704065,1
2020,13,187,0.5858543945680875,1
2020,13,189,0.6610812519759722,1
2020,13,191,0.5643489254108723,1
2020,13,193,0.4448473282442748,1
2020,13,195,0.6692204301075269,1
2020,13,197,0.56625,1
2020,13,199,0.6586133817741447,1
2020,13,201,0.6465222348916762,1
2020,13,205,0.5357441721458458,1
2020,13,207,0.7282578234469874,1
2020,13,209,0.5657631954350927,1
2020,13,211,0.8158188153310104,1
2020,13,213,0.5496071428571428,1
2020,13,215,0.5625886215206231,1
2020,13,217,0.6929287767486426,1
2020,13,219,0.9054865983090484,1
2020,13,221,0.6988397077782552,1
2020,13,223,0.7266808510638297,1
2020,13,225,0.5989496299832896,1
2020,13,227,0.6789369297897659,1
2020,13,229,0.636734693877551,1
2020,13,231,0.7578649699540474,1
2020,13,233,0.5891974263460887,1
2020,13,235,0.4440919037199125,1
2020,13,237,0.6922627737226278,1
2020,13,239,0.5790575916230366,2
2020,13,241,0.7142963792459873,1
2020,13,243,0.609920634920635,1
2020,13,245,0.5691039895356442,1
2020,13,247,0.6895455597561917,1
2020,13,249,0.5694618272841051,1
2020,13,251,0.6019981834695731,1
2020,13,253,0.5970791698693313,1
2020,13,255,0.6062606945143433,1
2020,13,257,0.5955900776747682,1
2020,13,259,0.5057179161372299,1
2020,13,261,0.5498981670061099,1
2020,13,263,0.6779595765158807,1
2020,13,265,0.6925373134328359,2
2020,13,267,0.4309110057925224,1
2020,13,269,0.6040912667191188,1
2020,13,271,0.37097602739726027,1
2020,13,273,0.6883865939204988,1
2020,13,275,0.6561477255667317,1
2020,13,277,0.5609025146400276,1
2020,13,279,0.5792993630573249,1
2020,13,281,0.7773015099853873,1
2020,13,283,0.6099108027750247,1
2020,13,285,0.5840427599611273,1
2020,13,287,0.6465473145780051,1
2020,13,289,0.6815950920245398,1
2020,13,291,0.7817131374026627,1
2020,13,293,0.64525,1
2020,13,295,0.5442981642870387,1
2020,13,297,0.7452596266044341,1
2020,13,299,0.5281726832899144,1
2020,13,301,0.6403381642512077,1
2020,13,303,0.6017175572519083,1
2020,13,305,0.5763644564727108,1
2020,13,307,0.6932668329177057,1
2020,13,309,0.3504601226993865,1
2020,13,311,0.6108431251288394,1
2020,13,313,0.5673743534316374,1
2020,13,315,0.4814380044020543,1
2020,13,317,0.6691949434464405,1
2020,13,319,0.7082405345211581,1
2020,13,321,0.5917782026768642,1
2020,15,001,0.6020843332190606,1
2020,15,003,0.5420924574209246,1
2020,15,005,NA,NA
2020,15,007,0.6475978733687772,1
2020,15,009,0.6039102346140769,1
2020,16,001,0.7455742228481913,1
2020,16,003,0.743103448275862,1
2020,16,005,0.6339637762461933,1
2020,16,007,0.7508493771234428,1
2020,16,009,0.6994374120956399,1
2020,16,011,0.6513355048859935,1
2020,16,013,0.8371023622047244,1
2020,16,015,0.767515923566879,1
2020,16,017,0.7718480869687986,1
2020,16,019,0.6927320546539226,1
2020,16,021,0.6918356164383561,1
2020,16,023,0.6936274509803921,1
2020,16,025,0.9308641975308642,2
2020,16,027,0.5991186508067989,1
2020,16,029,0.7124087591240876,1
2020,16,031,0.648854447439353,1
2020,16,033,0.6760869565217391,2
2020,16,035,0.6254777070063694,1
2020,16,037,0.8020497803806735,1
2020,16,039,0.5385224274406333,1
2020,16,041,0.7287042099507928,1
2020,16,043,0.7347184253690541,1
2020,16,045,0.7569745343975675,1
2020,16,047,0.6279190451478983,1
2020,16,049,0.7244058845718597,1
2020,16,051,0.7564985321590606,1
2020,16,053,0.576957163958641,1
2020,16,055,0.7256042173560422,1
2020,16,057,0.653015873015873,1
2020,16,059,0.7385814497272019,1
2020,16,061,0.6317567567567568,1
2020,16,063,0.6178343949044586,1
2020,16,065,0.6125648827635582,1
2020,16,067,0.6193723363037582,1
2020,16,069,0.6618371212121212,1
2020,16,071,0.808910891089109,1
2020,16,073,0.6021587301587301,1
2020,16,075,0.6835956416464891,1
2020,16,077,0.6610752688172044,1
2020,16,079,0.6015912481352561,1
2020,16,081,0.7702669902912621,1
2020,16,083,0.62781217750258,1
2020,16,085,0.7685527747551687,1
2020,16,087,0.7280653950953678,1
2020,17,001,0.662850929221036,1
2020,17,003,0.563010752688172,1
2020,17,005,0.6149490373725934,1
2020,17,007,0.6690504888174635,1
2020,17,009,0.46989748369058715,1
2020,17,011,0.6905921964745494,1
2020,17,013,0.7313984168865435,1
2020,17,015,0.6914261094355881,1
2020,17,017,0.6367664670658683,1
2020,17,019,0.6171840031137491,1
2020,17,021,0.6245519367893622,1
2020,17,023,0.6948856548856549,1
2020,17,025,0.6757605495583906,1
2020,17,027,0.6547131147540983,1
2020,17,029,0.5465006648132479,1
2020,17,031,0.6537601644618731,1
2020,17,033,0.6247928405701028,1
2020,17,035,0.7026506024096385,1
2020,17,037,0.6118467344719504,1
2020,17,039,0.6574354772634167,1
2020,17,041,0.6068055555555556,1
2020,17,043,0.7471587102338798,1
2020,17,045,0.5932681867535288,1
2020,17,047,0.68,1
2020,17,049,0.740485908649174,1
2020,17,051,0.5966182141797686,1
2020,17,053,0.6884158415841584,1
2020,17,055,0.6213844870725604,1
2020,17,057,0.6034008683068017,1
2020,17,059,0.6804071246819339,1
2020,17,061,0.6078086871644705,1
2020,17,063,0.7175,1
2020,17,065,0.6795275590551181,1
2020,17,067,0.667829181494662,1
2020,17,069,0.6492492492492492,1
2020,17,071,0.6649042844120329,1
2020,17,073,0.6788930084745762,1
2020,17,075,0.6681753215817056,1
2020,17,077,0.504860646599777,1
2020,17,079,0.7638356164383562,1
2020,17,081,0.596435915010281,1
2020,17,083,0.6922006378660481,1
2020,17,085,0.7294804436660829,1
2020,17,087,0.6433783108445777,1
2020,17,089,0.6621434078643023,1
2020,17,091,0.6082271923944177,1
2020,17,093,0.7474034698288451,1
2020,17,095,0.5931821094450852,1
2020,17,097,0.7069686263724639,1
2020,17,099,0.6404660890349567,1
2020,17,101,0.5054000788332677,1
2020,17,103,0.6065100795265397,1
2020,17,105,0.62,1
2020,17,107,0.5767462039045553,1
2020,17,109,0.4998982706002035,1
2020,17,111,0.733961841633823,1
2020,17,113,0.6745125402178548,1
2020,17,115,0.6144563324210003,1
2020,17,117,0.6772483789117564,1
2020,17,119,0.6706227536125577,1
2020,17,121,0.607763272410792,1
2020,17,123,0.6952799121844128,1
2020,17,125,0.6335205992509363,1
2020,17,127,0.6282157676348548,1
2020,17,129,0.7311873350923482,1
2020,17,131,0.7367854183927092,1
2020,17,133,0.7922082787038771,1
2020,17,135,0.6039155301363837,1
2020,17,137,0.5630378815741082,1
2020,17,139,0.6235783633841886,1
2020,17,141,0.6850586701434159,1
2020,17,143,0.6292233337079914,1
2020,17,145,0.5948520710059172,1
2020,17,147,0.7776722090261282,1
2020,17,149,0.6602159468438539,1
2020,17,151,0.613540197461213,1
2020,17,153,0.6195985832349469,1
2020,17,155,0.7417943107221007,1
2020,17,157,0.5839607843137254,1
2020,17,159,0.6750104646295522,1
2020,17,161,0.634400836263423,1
2020,17,163,0.6526431100807581,1
2020,17,165,0.5965498652291105,1
2020,17,167,0.6996059573899686,1
2020,17,169,0.6925531914893617,1
2020,17,171,0.7045045045045045,1
2020,17,173,0.7157988165680473,1
2020,17,175,0.6888888888888889,1
2020,17,177,0.6344748201438849,1
2020,17,179,0.681154130702836,1
2020,17,181,0.678838808250573,1
2020,17,183,0.5454451256368189,1
2020,17,185,0.6388349514563106,1
2020,17,187,0.6171673819742489,1
2020,17,189,0.720656634746922,1
2020,17,191,0.6761752988047809,1
2020,17,193,0.6903255813953488,1
2020,17,195,0.645789101203114,1
2020,17,197,0.7119236719958741,1
2020,17,199,0.6501738794435857,1
2020,17,201,0.6225000609295411,1
2020,17,203,0.7389070849853474,1
2020,18,001,0.5877559462254395,1
2020,18,003,0.6331473506833927,1
2020,18,005,0.6352559607293128,1
2020,18,007,0.6403112840466926,1
2020,18,009,0.5791125541125541,1
2020,18,011,0.8064482361561813,1
2020,18,013,0.7266181229773463,1
2020,18,015,0.614961139896373,1
2020,18,017,0.560191669738297,1
2020,18,019,0.6539978527434028,1
2020,18,021,0.6118204488778055,1
2020,18,023,0.5891264786169245,1
2020,18,025,0.6014598540145986,1
2020,18,027,0.5220087336244541,1
2020,18,029,0.6637813807531381,1
2020,18,031,0.6175923598894194,1
2020,18,033,0.6027329955473668,1
2020,18,035,0.5230193184284784,1
2020,18,037,0.7019184265677898,1
2020,18,039,0.5354664555139649,1
2020,18,041,0.567048951048951,1
2020,18,043,0.7017290582507973,1
2020,18,045,0.6290665616384403,1
2020,18,047,0.6946454413892909,1
2020,18,049,0.614098690835851,1
2020,18,051,0.638018160284248,1
2020,18,053,0.5244062560339834,1
2020,18,055,0.5905332534451767,1
2020,18,057,0.844538766270515,1
2020,18,059,0.7397172901223927,1
2020,18,061,0.654357316087308,1
2020,18,063,0.7249754259501966,1
2020,18,065,0.5521134155946442,1
2020,18,067,0.6443581000713663,1
2020,18,069,0.6315621679064825,1
2020,18,071,0.6032612104107871,1
2020,18,073,0.6119019375247133,1
2020,18,075,0.5499512512187196,1
2020,18,077,0.5797633136094674,1
2020,18,079,0.5822718631178707,1
2020,18,081,0.6785679940551645,1
2020,18,083,0.5592385609500524,1
2020,18,085,0.619098693884612,1
2020,18,087,0.4053755242089211,1
2020,18,089,0.6135367707563354,1
2020,18,091,0.583864294580058,1
2020,18,093,0.5955247132134258,1
2020,18,095,0.5179817981798179,1
2020,18,097,0.5844737967192457,1
2020,18,099,0.6019332427125812,1
2020,18,101,0.6507273877292853,1
2020,18,103,0.5214555935867411,1
2020,18,105,0.5437489237127605,1
2020,18,107,0.5933413834742108,1
2020,18,109,0.6709156693570832,1
2020,18,111,0.6182926829268293,1
2020,18,113,0.5605374616620418,1
2020,18,115,0.6487341772151899,1
2020,18,117,0.587624750499002,1
2020,18,119,0.6040866117718817,1
2020,18,121,0.5359572029040887,1
2020,18,123,0.5812729090303232,1
2020,18,125,0.6455630513751947,1
2020,18,127,0.6672502892402622,1
2020,18,129,0.6691607684529828,1
2020,18,131,0.6035343035343035,1
2020,18,133,0.5625148279952551,1
2020,18,135,0.5930886686311277,1
2020,18,137,0.6639218422889044,1
2020,18,139,0.6165565487757482,1
2020,18,141,0.5827606260588131,1
2020,18,143,0.5528548123980425,1
2020,18,145,0.5934689030725843,1
2020,18,147,0.6811511701454775,1
2020,18,149,0.5893470790378007,1
2020,18,151,0.5940819702260614,1
2020,18,153,0.5419704730340464,1
2020,18,155,0.5147459727385378,1
2020,18,157,0.5196974105324411,1
2020,18,159,0.6854729729729729,1
2020,18,161,0.6292682926829268,1
2020,18,163,0.5571961543980485,1
2020,18,165,0.6239366138448708,1
2020,18,167,0.5227725146900108,1
2020,18,169,0.5940900754024863,1
2020,18,171,0.6938712179984484,1
2020,18,173,0.728994720396509,1
2020,18,175,0.564735985112817,1
2020,18,177,0.5466377011948257,1
2020,18,179,0.6728927203065134,1
2020,18,181,0.6269511510387423,1
2020,18,183,0.676271186440678,1
2020,19,001,0.7636197440585009,1
