year,state,county,juvenile_arrest_rate,juvenile_arrest_rate_quality
2016,48,321,4195.7686,1
2016,48,323,1345.7817,1
2016,48,325,1122.582,2
2016,48,327,NA,NA
2016,48,329,6086.0962,1
2016,48,331,3023.7917,2
2016,48,333,194.9044,1
2016,48,335,746.84686,1
2016,48,337,681.10254,2
2016,48,339,1536.1355,2
2016,48,341,959.78839,1
2016,48,343,1771.4551,1
2016,48,345,NA,NA
2016,48,347,3306.4197,1
2016,48,349,1837.4042,2
2016,48,351,145.75241,2
2016,48,353,4193.8354,2
2016,48,355,6252.6626,2
2016,48,357,1906.6505,1
2016,48,359,1525.3204,1
2016,48,361,586.38361,2
2016,48,363,559.06525,1
2016,48,365,1174.4097,1
2016,48,367,1557.9734,1
2016,48,369,1754.1184,1
2016,48,371,1264.032,1
2016,48,373,3400.7822,1
2016,48,375,10608.108,1
2016,48,377,675.83875,1
2016,48,379,NA,NA
2016,48,381,728.13971,1
2016,48,383,1388.3914,1
2016,48,385,NA,NA
2016,48,387,NA,NA
2016,48,389,1206.4711,1
2016,48,391,1878.8683,1
2016,48,393,838.92621,1
2016,48,395,1064.0165,1
2016,48,397,1429.6172,2
2016,48,399,1742.6517,1
2016,48,401,1636.9899,1
2016,48,403,578.30768,2
2016,48,405,353.83365,1
2016,48,407,744.8457,1
2016,48,409,5075.311,2
2016,48,411,NA,NA
2016,48,413,2695.1128,1
2016,48,415,781.5838,1
2016,48,417,790.78052,1
2016,48,419,2932.854,2
2016,48,421,NA,NA
2016,48,423,1972.5071,2
2016,48,425,2907.8223,1
2016,48,427,4722.9106,1
2016,48,429,3658.0459,1
2016,48,431,NA,NA
2016,48,433,NA,NA
2016,48,435,NA,NA
2016,48,437,2297.0598,2
2016,48,439,2870.4653,2
2016,48,441,4306.1133,1
2016,48,443,NA,NA
2016,48,445,1935.8086,1
2016,48,447,NA,NA
2016,48,449,4132.2764,1
2016,48,451,4642.3887,1
2016,48,453,4754.3818,2
2016,48,455,358.49683,2
2016,48,457,385.53845,1
2016,48,459,1855.5675,2
2016,48,461,277.67828,1
2016,48,463,1996.3162,1
2016,48,465,2109.9619,1
2016,48,467,639.20636,1
2016,48,469,3591.448,1
2016,48,471,2642.6094,1
2016,48,473,882.39001,2
2016,48,475,3957.4851,1
2016,48,477,4206.8628,2
2016,48,479,5392.2876,2
2016,48,481,3256.9856,1
2016,48,483,867.85468,1
2016,48,485,5897.7261,1
2016,48,487,6329.5962,1
2016,48,489,2479.333,2
2016,48,491,2832.3518,1
2016,48,493,2282.6458,1
2016,48,495,3902.0481,1
2016,48,497,1955.9869,1
2016,48,499,777.92346,1
2016,48,501,1038.9967,1
2016,48,503,3627.0095,1
2016,48,505,NA,NA
2016,48,507,480.63638,1
2016,49,001,4180.2881,2
2016,49,003,1424.0149,2
2016,49,005,5227.5454,1
2016,49,007,3413.7153,2
2016,49,009,NA,NA
2016,49,011,3487.6492,2
2016,49,013,9530.1328,1
2016,49,015,409.12704,1
2016,49,017,NA,NA
2016,49,019,4851.0723,1
2016,49,021,2657.1235,2
2016,49,023,3795.5901,2
2016,49,025,2074.3813,2
2016,49,027,5886.8481,1
2016,49,029,NA,NA
2016,49,031,NA,NA
2016,49,033,294.10208,2
2016,49,035,5754.2979,2
2016,49,037,NA,NA
2016,49,039,5165,2
2016,49,041,3846.4155,2
2016,49,043,3825.9312,2
2016,49,045,5638.1069,2
2016,49,047,10016.38,2
2016,49,049,3967.8801,2
2016,49,051,5205.3667,1
2016,49,053,7800.7461,2
2016,49,055,NA,NA
2016,49,057,2280.7759,2
2016,50,001,1444.704,2
2016,50,003,2330.5078,1
2016,50,005,562.16931,2
2016,50,007,1852.8569,2
2016,50,009,NA,NA
2016,50,011,1636.3833,2
2016,50,013,140.08427,1
2016,50,015,1010.101,1
2016,50,017,287.59125,3
2016,50,019,379.47784,2
2016,50,021,845.65375,2
2016,50,023,1197.9166,2
2016,50,025,720.05951,2
2016,50,027,878.60596,2
2016,51,001,1065.8599,2
2016,51,003,3368.5708,1
2016,51,005,691.91528,2
2016,51,007,1051.927,2
2016,51,009,713.65442,2
2016,51,011,709.63928,1
2016,51,013,2129.7813,1
2016,51,015,295.92886,1
2016,51,017,NA,NA
2016,51,019,1281.3245,2
2016,51,021,NA,NA
2016,51,023,4045.1326,1
2016,51,025,971.00842,2
2016,51,027,1202.4607,2
2016,51,029,841.53833,1
2016,51,031,258.38882,2
2016,51,033,549.2594,2
2016,51,035,324.11176,1
2016,51,036,916.97211,2
2016,51,037,573.77838,2
2016,51,041,6373.7441,1
2016,51,043,1889.2368,2
2016,51,045,NA,NA
2016,51,047,2536.613,1
2016,51,049,119.08562,2
2016,51,051,807.54688,2
2016,51,053,1785.6744,2
2016,51,057,718.33185,1
2016,51,059,3969.1577,1
2016,51,061,733.4859,2
2016,51,063,5730.6094,2
2016,51,065,219.55728,1
2016,51,067,2867.0928,2
2016,51,069,2963.0842,2
2016,51,071,1308.6788,2
2016,51,073,2408.6936,1
2016,51,075,43.665264,2
2016,51,077,139.54787,2
2016,51,079,3560.1125,1
2016,51,081,1265.3743,1
2016,51,083,896.90265,2
2016,51,085,2975.2539,1
2016,51,087,3694.8923,1
2016,51,089,1591.4215,1
2016,51,091,NA,NA
2016,51,093,966.45648,1
2016,51,095,5012.8823,2
2016,51,097,2277.6375,2
2016,51,099,413.05771,1
2016,51,101,1859.1931,2
2016,51,103,696.89185,2
2016,51,105,45.361141,2
2016,51,107,908.45282,2
2016,51,109,238.50247,2
2016,51,111,2877.324,2
2016,51,113,524.10901,2
2016,51,115,1510.2395,2
2016,51,117,590.55408,2
2016,51,119,416.88901,2
2016,51,121,746.71448,1
2016,51,125,224.72247,2
2016,51,127,2748.1929,1
2016,51,131,2558.4326,2
2016,51,133,741.13873,1
2016,51,135,2053.1538,2
2016,51,137,570.81183,1
2016,51,139,870.92834,2
2016,51,141,55.45512,2
2016,51,143,210.35803,2
2016,51,145,1896.3252,2
2016,51,147,1138.1449,2
2016,51,149,2936.5759,2
2016,51,153,3422.092,2
2016,51,155,2133.4714,1
2016,51,157,238.23137,2
2016,51,159,864.65869,2
2016,51,161,2462.9709,1
2016,51,163,2053.3306,2
2016,51,165,1075.2889,2
2016,51,167,1966.8446,2
2016,51,169,7439.2422,2
2016,51,171,3514.0161,2
2016,51,173,2017.5596,1
2016,51,175,141.60562,2
2016,51,177,269.23828,1
2016,51,179,659.62634,1
2016,51,181,1022.5905,2
2016,51,183,1540.1465,1
2016,51,185,2494.0286,2
2016,51,187,2662.1299,1
2016,51,191,1143.9955,2
2016,51,193,850.12878,2
2016,51,195,3644.8462,2
2016,51,197,2328.874,2
2016,51,199,4953.1143,1
2016,51,510,6456.001,2
2016,51,520,1092.1136,2
2016,51,530,628.29065,2
2016,51,540,1889.0927,2
2016,51,550,755.49451,1
2016,51,570,19645.424,2
2016,51,580,509.50223,2
2016,51,590,2554.4126,2
2016,51,595,7046.4219,2
2016,51,600,1284.361,2
2016,51,610,2196.23,2
2016,51,620,8716.0537,2
2016,51,630,1467.5216,2
2016,51,640,2790.9573,2
2016,51,650,8045.1016,2
2016,51,660,2603.2373,1
2016,51,670,3179.0203,2
2016,51,678,439.08951,2
2016,51,680,3979.6067,2
2016,51,683,2488.1638,2
2016,51,685,3578.4797,2
2016,51,690,3844.8743,2
2016,51,700,3120,2
2016,51,710,2795.7319,2
2016,51,720,2349.231,2
2016,51,730,1473.3438,2
2016,51,735,2579.9792,2
2016,51,740,2251.3372,2
2016,51,750,3490.0896,2
2016,51,760,4022.4766,2
2016,51,770,4808.5405,2
2016,51,775,4908.0825,2
2016,51,790,5344.7354,2
2016,51,800,858.49786,2
2016,51,810,3546.7273,1
2016,51,820,346.76813,2
2016,51,830,1990.8062,2
2016,51,840,5475.9775,2
2016,53,001,9930.3232,2
2016,53,003,4285.5713,2
2016,53,005,5892.1875,1
2016,53,007,3783.1587,1
2016,53,009,3640.5039,2
2016,53,011,1534.9608,2
2016,53,013,NA,NA
2016,53,015,4687.0908,1
2016,53,017,3957.7024,1
2016,53,019,NA,NA
2016,53,021,4647.6475,2
2016,53,023,917.71741,1
2016,53,025,3625.5317,2
2016,53,027,2149.7888,2
2016,53,029,1058.2283,2
2016,53,031,3748.4731,2
2016,53,033,1315.095,2
2016,53,035,1348.4447,2
2016,53,037,2031.0822,2
2016,53,039,1304.5005,2
2016,53,041,3875.2678,2
2016,53,043,1650.1331,2
2016,53,045,858.33936,2
2016,53,047,3484.5149,2
2016,53,049,1198.1172,2
2016,53,051,4225.9473,1
2016,53,053,2172.5928,1
2016,53,055,874.80231,1
2016,53,057,3862.6218,2
2016,53,059,549.97437,2
2016,53,061,2146.6748,2
2016,53,063,2325.8435,2
2016,53,065,210.95712,2
2016,53,067,2716.135,2
2016,53,069,452.74475,1
2016,53,071,1909.6711,1
2016,53,073,1870.5254,2
2016,53,075,1793.6271,2
2016,53,077,3633.3816,2
2016,54,001,1047.183,2
2016,54,003,1635.5747,2
2016,54,005,1288.6376,2
2016,54,007,277.93796,2
2016,54,009,308.39133,2
2016,54,011,1498.3263,2
2016,54,013,NA,NA
2016,54,015,432.96414,3
2016,54,017,266.08978,3
2016,54,019,188.14676,2
2016,54,021,233.39728,3
2016,54,023,517.22571,2
2016,54,025,794.65503,2
2016,54,027,167.86479,2
2016,54,029,1169.3171,2
2016,54,031,795.58716,2
2016,54,033,422.61325,2
2016,54,035,380.7124,2
2016,54,037,731.28339,2
2016,54,039,1704.9291,2
2016,54,041,531.7735,2
2016,54,043,634.43726,2
2016,54,045,842.14514,2
2016,54,047,175.09915,2
2016,54,049,823.81317,2
2016,54,051,2731.5249,2
2016,54,053,488.55652,2
2016,54,055,694.95599,2
2016,54,057,426.43015,2
2016,54,059,685.74481,2
2016,54,061,1816.0995,2
2016,54,063,1046.9265,2
2016,54,065,629.49231,2
2016,54,067,289.91751,2
2016,54,069,640.34033,2
2016,54,071,648.25623,2
2016,54,073,121.34921,3
2016,54,075,501.09302,3
2016,54,077,155.91199,2
2016,54,079,247.95438,2
2016,54,081,1444.9052,2
2016,54,083,42.094627,2
2016,54,085,96.835411,3
2016,54,087,3192.6746,2
2016,54,089,390.27435,2
2016,54,091,NA,NA
2016,54,093,1389.1205,3
2016,54,095,548.34302,2
2016,54,097,1023.5624,2
2016,54,099,650.03851,2
2016,54,101,589.94958,2
2016,54,103,183.27214,2
2016,54,105,NA,NA
2016,54,107,329.75638,2
2016,54,109,81.497932,2
2016,55,001,10728.687,2
2016,55,003,13748.126,1
2016,55,005,2949.386,2
2016,55,007,1554.4387,2
2016,55,009,11347.707,1
2016,55,011,1631.8743,2
2016,55,013,4337.9556,2
2016,55,015,4188.2593,2
2016,55,017,4612.2485,2
2016,55,019,1617.3114,2
2016,55,021,6723.6978,2
2016,55,023,3538.5342,1
2016,55,025,8271.6045,2
2016,55,027,7475.2583,2
2016,55,029,5774.4233,1
2016,55,031,7652.6118,2
2016,55,033,7425.2402,2
2016,55,035,11643.357,2
2016,55,037,2784.5281,1
2016,55,039,8679.6523,2
2016,55,041,2578.5193,1
2016,55,043,3507.1101,2
2016,55,045,3994.8096,2
2016,55,047,8752.0566,1
2016,55,049,5463.8281,2
2016,55,051,NA,NA
2016,55,053,1498.8883,1
2016,55,055,10450.854,2
2016,55,057,3668.2908,1
2016,55,059,9715.8682,2
2016,55,061,4724.9409,2
2016,55,063,20674.4,2
2016,55,065,2886.3325,2
2016,55,067,8069.7427,1
2016,55,069,17747.17,1
2016,55,071,16445.494,1
2016,55,073,10001.415,2
2016,55,075,9421.6514,1
2016,55,077,555.74426,2
2016,55,078,4258.4189,2
2016,55,079,7540.9805,2
2016,55,081,11321.731,2
2016,55,083,3575.4956,2
2016,55,085,10041.363,2
2016,55,087,9260.5889,2
2016,55,089,4627.0718,1
2016,55,091,3182.3245,2
2016,55,093,3873.769,2
2016,55,095,4621.2935,2
2016,55,097,6790.8613,2
2016,55,099,7949.2505,1
2016,55,101,10167.705,1
2016,55,103,4891.2129,1
2016,55,105,15293.057,1
2016,55,107,7416.3413,1
2016,55,109,5033.8945,2
2016,55,111,11784.915,2
2016,55,113,4212.0186,1
2016,55,115,8280.9141,1
2016,55,117,11110.182,2
2016,55,119,3323.2742,2
2016,55,121,1776.8512,2
2016,55,123,2402.9797,2
2016,55,125,9633.3418,1
2016,55,127,10303.438,2
2016,55,129,7824.562,1
2016,55,131,9833.6631,1
2016,55,133,4864.668,2
2016,55,135,11103.378,2
2016,55,137,7613.084,2
2016,55,139,13798.701,1
2016,55,141,13520.965,1
2016,56,001,4611.9604,1
2016,56,003,234.31276,2
2016,56,005,11078.925,1
2016,56,007,8884.1699,2
2016,56,009,1859.0817,2
2016,56,011,5678.6943,2
2016,56,013,11663.428,1
2016,56,015,4360.7915,1
2016,56,017,2776.8962,2
2016,56,019,6153.3574,1
2016,56,021,11970.127,2
2016,56,023,2272.9683,2
2016,56,025,11579.712,1
2016,56,027,NA,NA
2016,56,029,4931.3823,1
2016,56,031,4217.4229,2
2016,56,033,9313.2646,2
2016,56,035,933.41052,1
2016,56,037,7825.3047,1
2016,56,039,1205.037,2
2016,56,041,5950.5024,1
2016,56,043,1984.954,2
2016,56,045,3052.9153,2
