year,statefip,place,state_name,place_name,population,puma,pop20,afact,afact2,products,sum_products,place_pop,puma_flag,size_flag,geographic_allocation_quality
2021,01,50000,Alabama,Mobile city,185017,02802,64492,0.4969,0.3448,0.17133112,0.7173706400000001,187041,2,0,2
2021,01,50000,Alabama,Mobile city,185017,02803,122059,0.8367,0.6526,0.54603042,0.7173706400000001,187041,2,0,2
2021,01,51000,Alabama,Montgomery city,198469,01801,105930,0.9682,0.5281,0.51130642,0.9249300500000001,200603,1,0,1
2021,01,51000,Alabama,Montgomery city,198469,01802,93541,0.8869,0.4663,0.41356147,0.9249300500000001,200603,1,0,1
2021,01,51000,Alabama,Montgomery city,198469,01901,1132,0.0111,0.0056,6.216e-5,0.9249300500000001,200603,1,0,1
2021,01,77256,Alabama,Tuscaloosa city,109082,01201,4803,0.0475,0.0482,0.0022895,0.71823346,99600,2,1,3
2021,01,77256,Alabama,Tuscaloosa city,109082,01202,94797,0.7522,0.9518,0.7159439599999999,0.71823346,99600,2,1,3
2021,02,03000,Alaska,Anchorage municipality,288702,00101,131989,1,0.4532,0.4532,1,291247,1,0,1
2021,02,03000,Alaska,Anchorage municipality,288702,00102,159258,1,0.5468,0.5468,1,291247,1,0,1
2021,04,04720,Arizona,Avondale city,90502,00132,26,2e-4,3e-4,6e-8,0.7265820199999999,89334,2,1,3
2021,04,04720,Arizona,Avondale city,90502,00133,89308,0.7268,0.9997,0.72658196,0.7265820199999999,89334,2,1,3
2021,04,07940,Arizona,Buckeye city,101720,00132,8656,0.059,0.0946,0.0055814,0.45022333999999997,91502,2,1,3
2021,04,07940,Arizona,Buckeye city,101720,00134,82846,0.4911,0.9054,0.44464193999999996,0.45022333999999997,91502,2,1,3
2021,04,12000,Arizona,Chandler city,279479,00105,3027,0.0182,0.011,2.002e-4,0.83107947,275987,1,0,1
2021,04,12000,Arizona,Chandler city,279479,00106,121128,0.9871,0.4389,0.43323819,0.83107947,275987,1,0,1
2021,04,12000,Arizona,Chandler city,279479,00107,109992,0.8586,0.3985,0.3421521,0.83107947,275987,1,0,1
2021,04,12000,Arizona,Chandler city,279479,00108,40665,0.3765,0.1473,0.05545844999999999,0.83107947,275987,1,0,1
2021,04,12000,Arizona,Chandler city,279479,00135,1175,0.0071,0.0043,3.053e-5,0.83107947,275987,1,0,1
2021,04,23620,Arizona,Flagstaff city,74729,00500,76831,0.5295,1,0.5295,0.5295,76831,2,1,3
2021,04,27400,Arizona,Gilbert town,273205,00104,452,0.0042,0.0017,7.139999999999999e-6,0.83907138,267917,1,0,1
2021,04,27400,Arizona,Gilbert town,273205,00105,161684,0.9744,0.6035,0.5880504000000001,0.83907138,267917,1,0,1
2021,04,27400,Arizona,Gilbert town,273205,00135,105781,0.6358,0.3948,0.25101384,0.83907138,267917,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00124,111850,0.9773,0.4504,0.44017592,0.96406646,248325,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00126,129927,1,0.5232,0.5232,0.96406646,248325,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00127,3856,0.0318,0.0155,4.929e-4,0.96406646,248325,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00132,2692,0.0183,0.0108,1.9764e-4,0.96406646,248325,1,0,1
2021,04,28380,Arizona,Goodyear city,101524,00132,93591,0.6378,0.9821,0.62638338,0.6265641700000001,95294,2,1,3
2021,04,28380,Arizona,Goodyear city,101524,00134,1703,0.0101,0.0179,1.8078999999999998e-4,0.6265641700000001,95294,2,1,3
2021,04,46000,Arizona,Mesa city,509339,00101,151247,0.8137,0.2999,0.24402863,0.90901221,504253,1,0,1
2021,04,46000,Arizona,Mesa city,509339,00102,138044,0.9582,0.2738,0.26235516,0.90901221,504253,1,0,1
2021,04,46000,Arizona,Mesa city,509339,00103,114776,0.9489,0.2276,0.21596964,0.90901221,504253,1,0,1
2021,04,46000,Arizona,Mesa city,509339,00104,100186,0.9394,0.1987,0.18665878,0.90901221,504253,1,0,1
2021,04,54050,Arizona,Peoria city,194973,00127,115492,0.9524,0.6047,0.5759162800000001,0.6896901400000001,190985,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00129,52821,0.3758,0.2766,0.10394628000000002,0.6896901400000001,190985,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00130,6572,0.0519,0.0344,0.0017853600000000002,0.6896901400000001,190985,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00134,16100,0.0954,0.0843,0.00804222,0.6896901400000001,190985,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00110,85,7e-4,1e-4,7e-8,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00112,56180,0.4298,0.0349,0.015000020000000001,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00113,104693,1,0.0651,0.0651,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00114,111355,1,0.0692,0.0692,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00115,109655,1,0.0682,0.0682,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00116,110648,1,0.0688,0.0688,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00117,109945,1,0.0684,0.0684,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00118,113476,0.977,0.0706,0.0689762,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00119,115996,0.9895,0.0721,0.07134295,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00120,108589,0.999,0.0675,0.0674325,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00121,154284,0.9251,0.0959,0.08871709,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00122,102202,1,0.0636,0.0636,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00123,115847,1,0.072,0.072,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00124,13,1e-4,0,0,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00125,114546,1,0.0712,0.0712,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00128,110257,1,0.0686,0.0686,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00129,49648,0.3532,0.0309,0.01091388,0.93965765,1608133,1,0,1
2021,04,55000,Arizona,Phoenix city,1625356,00133,20714,0.1686,0.0129,0.00217494,0.93965765,1608133,1,0,1
2021,04,65000,Arizona,Scottsdale city,242780,00110,115351,0.8977,0.4779,0.42901083,0.71397882,241360,2,0,2
2021,04,65000,Arizona,Scottsdale city,242780,00111,72012,0.6453,0.2984,0.19255751999999998,0.71397882,241360,2,0,2
2021,04,65000,Arizona,Scottsdale city,242780,00112,53997,0.4131,0.2237,0.09241047000000001,0.71397882,241360,2,0,2
2021,04,71510,Arizona,Surprise city,149325,00130,9411,0.0743,0.0657,0.0048815099999999995,0.8639567699999999,143148,1,0,1
2021,04,71510,Arizona,Surprise city,149325,00131,122832,0.9954,0.8581,0.85415274,0.8639567699999999,143148,1,0,1
2021,04,71510,Arizona,Surprise city,149325,00134,10905,0.0646,0.0762,0.0049225200000000005,0.8639567699999999,143148,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00102,1249,0.0087,0.0069,6.002999999999999e-5,0.79994217,180587,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00103,6175,0.0511,0.0342,0.00174762,0.79994217,180587,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00108,61991,0.574,0.3433,0.19705419999999998,0.79994217,180587,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00109,108502,0.9999,0.6008,0.60073992,0.79994217,180587,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00118,2670,0.023,0.0148,3.4040000000000003e-4,0.79994217,180587,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01901,20184,0.1812,0.0372,0.006740639999999999,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01902,47537,0.346,0.0876,0.030309599999999996,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01904,21434,0.1954,0.0395,0.0077183,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01905,17430,0.1569,0.0321,0.00503649,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01906,111773,0.984,0.206,0.202704,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01907,101960,0.8745,0.1879,0.16431855,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01908,100529,0.8741,0.1853,0.16197072999999998,0.80099919,542629,1,0,1
2021,04,77000,Arizona,Tucson city,541234,01909,121782,0.9902,0.2244,0.22220088,0.80099919,542629,1,0,1
2021,04,85540,Arizona,Yuma city,97154,00701,28,3e-4,3e-4,8.999999999999999e-8,0.83984806,95548,1,1,3
2021,04,85540,Arizona,Yuma city,97154,01101,95520,0.8401,0.9997,0.83984797,0.83984806,95548,1,1,3
2021,05,23290,Arkansas,Fayetteville city,97328,00201,6541,0.0466,0.0696,0.00324336,0.77296328,93949,1,1,3
2021,05,23290,Arkansas,Fayetteville city,97328,00202,87408,0.8273,0.9304,0.76971992,0.77296328,93949,1,1,3
2021,05,24550,Arkansas,Fort Smith city,89557,01100,89142,0.4348,1,0.4348,0.4348,89142,2,1,3
2021,05,35710,Arkansas,Jonesboro city,78862,00700,78576,0.5855,1,0.5855,0.5855,78576,2,1,3
2021,05,41000,Arkansas,Little Rock city,202230,01501,7683,0.0383,0.0379,0.0014515700000000001,0.9468110299999999,202591,1,0,1
2021,05,41000,Arkansas,Little Rock city,202230,01502,194908,0.9826,0.9621,0.9453594599999999,0.9468110299999999,202591,1,0,1
2021,05,66080,Arkansas,Springdale city,87658,00101,9078,0.0531,0.1079,0.00572949,0.48063900000000004,84161,2,1,3
2021,05,66080,Arkansas,Springdale city,87658,00201,74865,0.5339,0.8895,0.47490405,0.48063900000000004,84161,2,1,3
2021,05,66080,Arkansas,Springdale city,87658,00202,218,0.0021,0.0026,5.459999999999999e-6,0.48063900000000004,84161,2,1,3
2021,06,00562,California,Alameda city,76246,00114,78280,0.4017,1,0.4017,0.4017,78280,2,1,3
2021,06,00884,California,Alhambra city,81168,03736,82868,0.716,1,0.716,0.716,82868,2,1,3
2021,06,02000,California,Anaheim city,346174,05906,5554,0.0289,0.016,4.6239999999999996e-4,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05907,5638,0.0285,0.0163,4.6455e-4,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05908,2732,0.0147,0.0079,1.1613e-4,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05909,124993,0.8468,0.3604,0.30518672,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05912,6316,0.0371,0.0182,6.7522e-4,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05913,5544,0.0346,0.016,5.536e-4,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05919,183397,0.9376,0.5288,0.49580288000000006,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05920,2008,0.0137,0.0058,7.946e-5,0.8056557400000001,346824,1,0,1
2021,06,02000,California,Anaheim city,346174,05921,10642,0.0754,0.0307,0.00231478,0.8056557400000001,346824,1,0,1
2021,06,02252,California,Antioch city,114964,01308,114255,0.9509,0.991,0.9423419,0.9424328,115291,1,0,1
2021,06,02252,California,Antioch city,114964,01314,1036,0.0101,0.009,9.089999999999999e-5,0.9424328,115291,1,0,1
2021,06,02364,California,Apple Valley town,76158,07101,11,1e-4,1e-4,1e-8,0.4102662,75791,2,1,3
2021,06,02364,California,Apple Valley town,76158,07103,75523,0.4117,0.9965,0.41025905,0.4102662,75791,2,1,3
2021,06,02364,California,Apple Valley town,76158,07104,257,0.0021,0.0034,7.139999999999999e-6,0.4102662,75791,2,1,3
2021,06,03526,California,Bakersfield city,409079,02903,97907,0.5817,0.2427,0.14117859,0.75837444,403455,1,0,1
2021,06,03526,California,Bakersfield city,409079,02904,69498,0.6101,0.1723,0.10512023,0.75837444,403455,1,0,1
2021,06,03526,California,Bakersfield city,409079,02905,175,9e-4,4e-4,3.6e-7,0.75837444,403455,1,0,1
2021,06,03526,California,Bakersfield city,409079,02907,71296,0.6662,0.1767,0.11771754,0.75837444,403455,1,0,1
2021,06,03526,California,Bakersfield city,409079,02908,164579,0.9668,0.4079,0.39435771999999997,0.75837444,403455,1,0,1
2021,06,04982,California,Bellflower city,77411,03782,79190,0.5958,1,0.5958,0.5958,79190,2,1,3
2021,06,06000,California,Berkeley city,114810,00101,124321,0.8598,1,0.8598,0.8598,124321,1,0,1
2021,06,08786,California,Buena Park city,82951,05907,1452,0.0073,0.0173,1.2628999999999999e-4,0.34946745,84034,3,1,3
2021,06,08786,California,Buena Park city,82951,05908,72950,0.3938,0.8681,0.34185778,0.34946745,84034,3,1,3
2021,06,08786,California,Buena Park city,82951,05909,9632,0.0653,0.1146,0.0074833799999999995,0.34946745,84034,3,1,3
2021,06,08954,California,Burbank city,105291,03720,107337,0.8742,1,0.8742,0.8742,107337,1,1,3
2021,06,11194,California,Carlsbad city,115224,07324,112198,0.8546,0.9778,0.83562788,0.83595422,114746,1,0,1
2021,06,11194,California,Carlsbad city,115224,07326,2548,0.0147,0.0222,3.2634e-4,0.83595422,114746,1,0,1
2021,06,11530,California,Carson city,93285,03757,597,0.0038,0.0062,2.3559999999999998e-5,0.7903927000000001,95558,1,1,3
2021,06,11530,California,Carson city,93285,03762,94961,0.7953,0.9938,0.79036914,0.7903927000000001,95558,1,1,3
2021,06,13014,California,Chico city,100162,00700,101475,0.4795,1,0.4795,0.4795,101475,2,1,3
2021,06,13210,California,Chino city,91716,07118,5583,0.0309,0.0611,0.00188799,0.47631415999999993,91403,2,1,3
2021,06,13210,California,Chino city,91716,07119,85820,0.5053,0.9389,0.4744261699999999,0.47631415999999993,91403,2,1,3
2021,06,13214,California,Chino Hills city,78579,07119,78411,0.4617,1,0.4617,0.4617,78411,2,1,3
2021,06,13392,California,Chula Vista city,277008,07322,95,7e-4,3e-4,2.0999999999999997e-7,0.80863739,275487,1,0,1
2021,06,13392,California,Chula Vista city,277008,07329,155071,0.9182,0.5629,0.51685478,0.80863739,275487,1,0,1
2021,06,13392,California,Chula Vista city,277008,07330,120321,0.668,0.4368,0.29178240000000005,0.80863739,275487,1,0,1
2021,06,13588,California,Citrus Heights city,87111,06701,87411,0.7834,0.998,0.7818332,0.7818356,87583,1,1,3
2021,06,13588,California,Citrus Heights city,87111,06704,172,0.0012,0.002,2.4e-6,0.7818356,87583,1,1,3
2021,06,14218,California,Clovis city,123007,01903,2464,0.0223,0.0205,4.5715e-4,0.8884718500000001,120124,1,0,1
2021,06,14218,California,Clovis city,123007,01906,117660,0.9066,0.9795,0.8880147,0.8884718500000001,120124,1,0,1
2021,06,15044,California,Compton city,93456,03752,642,0.0038,0.0067,2.546e-5,0.59550881,95740,2,1,3
2021,06,15044,California,Compton city,93456,03757,95098,0.5995,0.9933,0.59548335,0.59550881,95740,2,1,3
2021,06,16000,California,Concord city,124337,01311,36962,0.3012,0.2947,0.08876364000000002,0.43637946,125410,2,0,2
2021,06,16000,California,Concord city,124337,01313,88016,0.4953,0.7018,0.34760154,0.43637946,125410,2,0,2
2021,06,16000,California,Concord city,124337,01314,432,0.0042,0.0034,1.4279999999999999e-5,0.43637946,125410,2,0,2
2021,06,16350,California,Corona city,159782,06509,2489,0.0186,0.0158,2.9388e-4,0.67051522,157136,2,0,2
2021,06,16350,California,Corona city,159782,06521,46232,0.4265,0.2942,0.1254763,0.67051522,157136,2,0,2
2021,06,16350,California,Corona city,159782,06522,108415,0.7896,0.6899,0.5447450399999999,0.67051522,157136,2,0,2
2021,06,16532,California,Costa Mesa city,110885,05918,111213,0.616,0.9937,0.6121192,0.61213509,111918,2,0,2
2021,06,16532,California,Costa Mesa city,110885,05922,390,0.0031,0.0035,1.085e-5,0.61213509,111918,2,0,2
2021,06,16532,California,Costa Mesa city,110885,05925,315,0.0018,0.0028,5.04e-6,0.61213509,111918,2,0,2
2021,06,17918,California,Daly City city,101482,08101,96478,0.6763,0.9197,0.62199311,0.62745351,104901,2,1,3
2021,06,17918,California,Daly City city,101482,08102,8423,0.068,0.0803,0.0054604,0.62745351,104901,2,1,3
2021,06,19766,California,Downey city,111570,03753,112920,1,0.9875,0.9875,0.98767125,114355,1,0,1
2021,06,19766,California,Downey city,111570,03781,1435,0.0137,0.0125,1.7125000000000002e-4,0.98767125,114355,1,0,1
2021,06,21712,California,El Cajon city,105474,07307,1764,0.0157,0.0166,2.6062e-4,0.54201568,106215,2,1,3
2021,06,21712,California,El Cajon city,105474,07313,104451,0.5509,0.9834,0.54175506,0.54201568,106215,2,1,3
2021,06,22020,California,Elk Grove city,178283,06715,105151,0.9889,0.597,0.5903733,0.78792372,176124,1,0,1
2021,06,22020,California,Elk Grove city,178283,06716,60737,0.5562,0.3449,0.19183338,0.78792372,176124,1,0,1
2021,06,22020,California,Elk Grove city,178283,06717,10236,0.0984,0.0581,0.00571704,0.78792372,176124,1,0,1
2021,06,22230,California,El Monte city,106918,03717,962,0.0051,0.0088,4.4880000000000004e-5,0.8410789200000001,109450,1,1,3
2021,06,22230,California,El Monte city,106918,03737,82,7e-4,7e-4,4.9e-7,0.8410789200000001,109450,1,1,3
2021,06,22230,California,El Monte city,106918,03738,108406,0.8491,0.9905,0.84103355,0.8410789200000001,109450,1,1,3
2021,06,22804,California,Escondido city,150679,07302,8,1e-4,1e-4,1e-8,0.76611423,151038,1,0,1
2021,06,22804,California,Escondido city,150679,07306,126540,0.8769,0.8378,0.73466682,0.76611423,151038,1,0,1
2021,06,22804,California,Escondido city,150679,07325,24490,0.194,0.1621,0.0314474,0.76611423,151038,1,0,1
2021,06,23182,California,Fairfield city,119835,09502,119869,0.7696,0.9999,0.7695230399999999,0.76952305,119881,1,0,1
2021,06,23182,California,Fairfield city,119835,09503,12,1e-4,1e-4,1e-8,0.76952305,119881,1,0,1
2021,06,24638,California,Folsom city,81687,06712,80454,0.6776,1,0.6776,0.6776,80454,2,1,3
2021,06,24680,California,Fontana city,210540,07110,97595,0.8817,0.4683,0.41290011,0.80507085,208393,1,0,1
2021,06,24680,California,Fontana city,210540,07115,99360,0.8106,0.4768,0.38649408,0.80507085,208393,1,0,1
2021,06,24680,California,Fontana city,210540,07117,11438,0.1034,0.0549,0.00567666,0.80507085,208393,1,0,1
2021,06,26000,California,Fremont city,226532,00117,26624,0.2518,0.1155,0.029082900000000005,0.79930028,230504,1,0,1
2021,06,26000,California,Fremont city,226532,00118,88193,0.7013,0.3826,0.26831738,0.79930028,230504,1,0,1
2021,06,26000,California,Fremont city,226532,00121,115687,1,0.5019,0.5019,0.79930028,230504,1,0,1
2021,06,27000,California,Fresno city,543910,01901,20,1e-4,0,0,0.89345401,542107,1,0,1
2021,06,27000,California,Fresno city,543910,01902,177845,0.9312,0.3281,0.30552672000000003,0.89345401,542107,1,0,1
2021,06,27000,California,Fresno city,543910,01903,93600,0.8466,0.1727,0.14620782,0.89345401,542107,1,0,1
2021,06,27000,California,Fresno city,543910,01904,162962,0.905,0.3006,0.272043,0.89345401,542107,1,0,1
2021,06,27000,California,Fresno city,543910,01905,103476,0.8875,0.1909,0.16942374999999998,0.89345401,542107,1,0,1
2021,06,27000,California,Fresno city,543910,01906,4204,0.0324,0.0078,2.5271999999999995e-4,0.89345401,542107,1,0,1
2021,06,28000,California,Fullerton city,140559,05906,1051,0.0055,0.0073,4.015e-5,0.71416402,143617,2,0,2
2021,06,28000,California,Fullerton city,140559,05907,142423,0.7201,0.9917,0.71412317,0.71416402,143617,2,0,2
2021,06,28000,California,Fullerton city,140559,05919,143,7e-4,0.001,7e-7,0.71416402,143617,2,0,2
2021,06,29000,California,Garden Grove city,170511,05909,867,0.0059,0.005,2.95e-5,0.79293245,171949,1,0,1
2021,06,29000,California,Garden Grove city,170511,05912,19593,0.115,0.1139,0.0130985,0.79293245,171949,1,0,1
2021,06,29000,California,Garden Grove city,170511,05913,146585,0.9136,0.8525,0.778844,0.79293245,171949,1,0,1
2021,06,29000,California,Garden Grove city,170511,05916,4904,0.0337,0.0285,9.604500000000001e-4,0.79293245,171949,1,0,1
2021,06,30000,California,Glendale city,192272,03719,196543,1,1,1,1,196543,1,0,1
2021,06,32548,California,Hawthorne city,86010,03758,2637,0.0167,0.0299,4.9933e-4,0.72089559,88083,2,1,3
2021,06,32548,California,Hawthorne city,86010,03759,85446,0.7426,0.9701,0.72039626,0.72089559,88083,2,1,3
2021,06,33000,California,Hayward city,158445,00115,4272,0.0396,0.0262,0.0010375200000000001,0.7671258,162949,1,0,1
2021,06,33000,California,Hayward city,158445,00116,84471,0.8279,0.5184,0.42918335999999996,0.7671258,162949,1,0,1
2021,06,33000,California,Hayward city,158445,00122,74206,0.7398,0.4554,0.33690492000000005,0.7671258,162949,1,0,1
2021,06,33182,California,Hemet city,90480,06507,6864,0.0393,0.0764,0.00300252,0.5810837600000001,89833,2,1,3
2021,06,33182,California,Hemet city,90480,06525,82969,0.6259,0.9236,0.57808124,0.5810837600000001,89833,2,1,3
2021,06,33434,California,Hesperia city,100847,07102,878,0.0046,0.0088,4.048e-5,0.53459464,99813,2,1,3
2021,06,33434,California,Hesperia city,100847,07103,98935,0.5393,0.9912,0.53455416,0.53459464,99813,2,1,3
2021,06,36000,California,Huntington Beach city,196463,05912,6031,0.0354,0.0304,0.00107616,0.95031456,198711,1,0,1
2021,06,36000,California,Huntington Beach city,196463,05914,192680,0.979,0.9696,0.9492384,0.95031456,198711,1,0,1
2021,06,36448,California,Indio city,90528,06501,88569,0.4748,0.9936,0.47176128,0.47178432,89137,2,1,3
2021,06,36448,California,Indio city,90528,06515,568,0.0036,0.0064,2.304e-5,0.47178432,89137,2,1,3
2021,06,36546,California,Inglewood city,105097,03748,257,0.0014,0.0024,3.3599999999999996e-6,0.9527858499999999,107762,1,1,3
2021,06,36546,California,Inglewood city,105097,03759,446,0.0039,0.0041,1.599e-5,0.9527858499999999,107762,1,1,3
2021,06,36546,California,Inglewood city,105097,03778,107059,0.959,0.9935,0.9527665,0.9527858499999999,107762,1,1,3
2021,06,36770,California,Irvine city,305096,05921,48364,0.3428,0.1572,0.053888160000000004,0.80828471,307670,1,0,1
2021,06,36770,California,Irvine city,305096,05922,20159,0.1589,0.0655,0.010407950000000001,0.80828471,307670,1,0,1
2021,06,36770,California,Irvine city,305096,05923,142279,1,0.4624,0.4624,0.80828471,307670,1,0,1
2021,06,36770,California,Irvine city,305096,05924,96868,0.8945,0.3148,0.2815886,0.80828471,307670,1,0,1
2021,06,37692,California,Jurupa Valley city,106982,06514,105045,0.6009,0.9999,0.60083991,0.60083991,105045,2,1,3
2021,06,39496,California,Lake Forest city,85631,05921,73327,0.5197,0.854,0.44382380000000005,0.45798711000000003,85858,2,1,3
2021,06,39496,California,Lake Forest city,85631,05924,11424,0.1055,0.1331,0.014042049999999999,0.45798711000000003,85858,2,1,3
2021,06,39496,California,Lake Forest city,85631,05926,1107,0.0094,0.0129,1.2126e-4,0.45798711000000003,85858,2,1,3
2021,06,39892,California,Lakewood city,80473,03764,82496,0.5069,1,0.5069,0.5069,82496,2,1,3
2021,06,40130,California,Lancaster city,170074,03703,167568,0.9258,0.9657,0.89404506,0.89505742,173516,1,0,1
2021,06,40130,California,Lancaster city,170074,03704,1916,0.0102,0.011,1.122e-4,0.89505742,173516,1,0,1
2021,06,40130,California,Lancaster city,170074,03772,4032,0.0388,0.0232,9.0016e-4,0.89505742,173516,1,0,1
2021,06,41992,California,Livermore city,86388,00120,87955,0.7412,1,0.7412,0.7412,87955,2,1,3
2021,06,43000,California,Long Beach city,454334,03762,20,2e-4,0,0,0.97419666,466742,1,0,1
2021,06,43000,California,Long Beach city,454334,03763,145286,1,0.3113,0.3113,0.97419666,466742,1,0,1
2021,06,43000,California,Long Beach city,454334,03766,102364,1,0.2193,0.2193,0.97419666,466742,1,0,1
2021,06,43000,California,Long Beach city,454334,03779,117018,0.9878,0.2507,0.24764145999999998,0.97419666,466742,1,0,1
2021,06,43000,California,Long Beach city,454334,03780,102054,0.896,0.2187,0.1959552,0.97419666,466742,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03705,177582,0.9898,0.0455,0.0450359,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03706,143024,1,0.0367,0.0367,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03707,123954,0.8314,0.0318,0.026438520000000004,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03708,137084,1,0.0352,0.0352,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03720,15449,0.1258,0.004,5.032e-4,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03721,135948,1,0.0349,0.0349,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03722,166269,1,0.0426,0.0426,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03723,142813,1,0.0366,0.0366,0.95497051,3898747,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03724,174337,1,0.0447,0.0447,0.95497051,3898747,1,0,1
