year,state,county,subgroup_type,subgroup,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,01,053,tenure,Renter,1.5483111060450627,0.7710441585956009,0.621788977728939,3,3,3
2022,01,055,tenure,All,1.7152422889365193,1.6085060012315748,1.565648769121437,1,1,1
2022,01,055,tenure,Owner,2.0136619284467745,2.0623778129059236,2.1308641129047614,1,1,1
2022,01,055,tenure,Renter,1.3878465076867208,0.9000637551801083,0.7084769124741557,1,1,1
2022,01,057,tenure,All,1.7471683044437691,1.8860694488801584,1.8834391821201435,3,3,3
2022,01,057,tenure,Owner,1.8823984100548876,2.2852109322921628,2.4615384615384612,3,3,3
2022,01,057,tenure,Renter,1.8601000589701155,1.3580542413581802,1.212588255138678,3,3,3
2022,01,059,tenure,All,2.0018546034894342,1.661250997935864,1.653068922003243,3,3,3
2022,01,059,tenure,Owner,2.2462139581036227,2.2439780098769995,2.2487695191993273,3,3,3
2022,01,059,tenure,Renter,1.886076480404348,1.022473502214474,0.9850412688361038,3,3,3
2022,01,061,tenure,All,2.1282513610187803,1.9445977380129267,2.068807811483913,3,3,3
2022,01,061,tenure,Owner,2.4283812799944537,2.812788414156053,3.479855906310665,3,3,3
2022,01,061,tenure,Renter,1.953651994347688,1.1142086229148607,0.8416361855554993,3,3,3
2022,01,063,tenure,All,2.0173182565836663,2.1361361778682877,2.1002463939937863,3,3,3
2022,01,063,tenure,Owner,1.9178015547373897,2.2852109322921628,2.4615384615384617,3,3,3
2022,01,063,tenure,Renter,2.5388806633106307,1.9389285693768399,1.68098775269731,3,3,3
2022,01,065,tenure,All,1.6086607017377479,1.9494799287537048,1.903722988425667,3,3,3
2022,01,065,tenure,Owner,1.6181459231724595,2.172049641563247,2.4615384615384617,3,3,3
2022,01,065,tenure,Renter,1.9310674746080694,1.6081397130924937,1.2564102507262649,3,3,3
2022,01,067,tenure,All,2.3679492248387373,2.0793153325187617,2.210253732756448,3,3,3
2022,01,067,tenure,Owner,2.6106575451597376,3.0225652042725244,3.7040901399364503,3,3,3
2022,01,067,tenure,Renter,2.2669628675929516,1.166767084029249,0.9110821032485098,3,3,3
2022,01,069,tenure,All,1.8011035994826952,1.783204794071721,1.877337441743296,2,2,2
2022,01,069,tenure,Owner,2.217559469444394,2.5838840885780767,3.1763179093534513,2,2,2
2022,01,069,tenure,Renter,1.4878670052830958,1.0173875731403275,0.7476296888108029,2,2,2
2022,01,071,tenure,All,1.5319449958512945,1.7523568528003453,1.685766965790536,2,2,2
2022,01,071,tenure,Owner,1.788065159662488,2.1472301324875724,2.1163331949935023,2,2,2
2022,01,071,tenure,Renter,1.340155249269049,1.0752101213425824,0.9620038216086153,2,2,2
2022,01,073,tenure,All,1.4281276003460688,1.3584358433232386,1.1713599272493036,1,1,1
2022,01,073,tenure,Owner,1.823512980076998,2.302566188657853,2.5545043870673685,1,1,1
2022,01,073,tenure,Renter,1.1473505176641745,0.7354517736945787,0.36266442747933575,1,1,1
2022,01,075,tenure,All,1.7879231129484119,1.9237945033270158,1.916146707449484,3,3,3
2022,01,075,tenure,Owner,1.8877393267219775,2.2852109322921623,2.4615384615384617,3,3,3
2022,01,075,tenure,Renter,1.9625008675856137,1.445684913938882,1.2832509803231988,3,3,3
2022,01,077,tenure,All,1.6885868306088134,1.7111708415248232,1.5650558180209244,2,2,2
2022,01,077,tenure,Owner,1.9887950073365734,2.2641255750933174,2.2365527531695406,2,2,2
2022,01,077,tenure,Renter,1.4646382869965808,1.0725012197167607,0.8120290058812683,2,2,2
2022,01,079,tenure,All,1.8365051372159018,2.078342661781917,2.1246549887446795,3,3,3
2022,01,079,tenure,Owner,2.0218213521426356,2.514336842571545,2.894584394321221,3,3,3
2022,01,079,tenure,Renter,1.6358760190724364,1.408952297126609,1.0900303974196288,3,3,3
2022,01,081,tenure,All,1.4951210619065056,1.4459381695114737,1.1695693566924148,1,1,1
2022,01,081,tenure,Owner,1.75235507733529,2.1417389686855066,2.243134650532387,1,1,1
2022,01,081,tenure,Renter,1.2885115698113092,0.9718036073919171,0.5413350044767624,1,1,1
2022,01,083,tenure,All,1.84057343792264,2.346700164267079,1.9461044401005305,1,1,1
2022,01,083,tenure,Owner,2.080251885479974,2.6925491266375547,2.2779595765158804,1,1,1
2022,01,083,tenure,Renter,1.3610190555095278,NA,NA,1,NA,NA
2022,01,085,tenure,All,1.8767890745368525,1.9553212244633846,1.9024561108542446,3,3,3
2022,01,085,tenure,Owner,1.6910546957585106,1.884007563185873,2.5941890718010123,3,3,3
2022,01,085,tenure,Renter,2.4183456345058554,2.0614660298787997,1.1968483708454707,3,3,3
2022,01,087,tenure,All,1.984083305060597,1.9070471330065493,1.7337469905051088,3,3,3
2022,01,087,tenure,Owner,2.317242990592666,2.42906524882659,2.30716123481635,3,3,3
2022,01,087,tenure,Renter,1.6164300201969457,1.2543857274351615,1.0449296282180394,3,3,3
2022,01,089,tenure,All,1.8465453374518088,1.7739728582690155,1.3806779335255661,1,1,1
2022,01,089,tenure,Owner,2.321323556133574,2.5046863447256036,2.41517578361247,1,1,1
2022,01,089,tenure,Renter,1.4186471463148809,1.0765647460030423,0.3499104807637874,1,1,1
2022,01,091,tenure,All,1.7041900477625043,1.8510161068108544,1.853048024561316,3,3,3
2022,01,091,tenure,Owner,1.864246713378483,2.2852109322921628,2.4615384615384617,3,3,3
2022,01,091,tenure,Renter,1.7714228354321107,1.2766296288089372,1.146929909146588,3,3,3
2022,01,093,tenure,All,1.8597062277676566,1.932307494740835,1.8365716577408597,3,3,3
2022,01,093,tenure,Owner,2.353711515131474,2.7114296399544133,2.651766658762153,3,3,3
2022,01,093,tenure,Renter,1.3352112427704896,0.9075743547427448,0.8222083295299435,3,3,3
2022,01,095,tenure,All,1.5493781672224742,1.540695107501361,1.4795536435041592,1,1,1
2022,01,095,tenure,Owner,1.9035494362310108,2.3275902584563046,2.416319025115094,1,1,1
2022,01,095,tenure,Renter,1.2719247660454227,0.6964487903363639,0.6102353693692115,1,1,1
2022,01,097,tenure,All,1.559893737946537,1.2145030917443642,1.2044825430842039,1,1,1
2022,01,097,tenure,Owner,2.0041576917297,2.186294416243655,2.2398026143104626,1,1,1
2022,01,097,tenure,Renter,1.2389043809126685,0.5106454092717002,0.4384976890511516,1,1,1
2022,01,099,tenure,All,1.8909611875751517,1.8370568014278648,1.7618431290625147,3,3,3
2022,01,099,tenure,Owner,2.1823917612262282,2.553249067489392,2.684682182798495,3,3,3
2022,01,099,tenure,Renter,1.867015634785316,0.939515431223006,0.6867045139706914,3,3,3
2022,01,101,tenure,All,1.5445198998414618,1.374539254833108,1.090627627376753,1,1,1
2022,01,101,tenure,Owner,1.978472663395181,2.2757644219741513,2.3564665985753606,1,1,1
2022,01,101,tenure,Renter,1.3028025037842899,0.7316749038447566,0.2663058842785013,1,1,1
2022,01,103,tenure,All,1.7069185391950805,1.9235946053526884,1.9906706163938102,1,1,1
2022,01,103,tenure,Owner,1.965649198298206,2.4230725055149707,2.812407482371637,1,1,1
2022,01,103,tenure,Renter,1.3746300999583843,1.1567364488484777,0.8864276001105253,1,1,1
2022,01,105,tenure,All,2.0333402502530027,2.031981030000328,2.0132740409198604,3,3,3
2022,01,105,tenure,Owner,1.8907272654684084,2.336882742844544,2.6666831502204436,3,3,3
2022,01,105,tenure,Renter,2.4668521506809875,1.6786890172243767,1.3467588523365448,3,3,3
2022,01,107,tenure,All,1.7114627336128094,1.85301826662517,1.8547838919788804,3,3,3
2022,01,107,tenure,Owner,1.8777191958625963,2.2852109322921623,2.4615384615384617,3,3,3
2022,01,107,tenure,Renter,1.7703859992229907,1.2812804003907172,1.150680150751509,3,3,3
2022,01,109,tenure,All,1.925172179139832,1.920033943324901,1.7542794090885785,3,3,3
2022,01,109,tenure,Owner,1.884870847298284,2.487518902038012,2.479147284825152,3,3,3
2022,01,109,tenure,Renter,2.1190726454310926,1.3059063852655064,1.0248853524232722,3,3,3
2022,01,111,tenure,All,2.0137377142258974,2.174221046669555,2.0225998755407746,3,3,3
2022,01,111,tenure,Owner,2.103399412137124,2.648366019809268,2.7289312873047296,3,3,3
2022,01,111,tenure,Renter,2.167489424059812,1.5704992247187752,1.1743067777837557,3,3,3
2022,01,113,tenure,All,1.7911195863375018,1.4854368967952636,1.7951378721006415,2,2,2
2022,01,113,tenure,Owner,2.1389605598964505,2.273501056659262,2.5554711483745547,2,2,2
2022,01,113,tenure,Renter,1.3812321248621817,0.6708860759493671,NA,2,2,NA
2022,01,115,tenure,All,1.6324722586489289,1.7859910053585526,1.8252603315058513,2,2,2
2022,01,115,tenure,Owner,1.853645329679776,2.166523668693171,2.494779080194309,2,2,2
2022,01,115,tenure,Renter,1.252199401498765,1.1653856601675767,0.7599688776502626,2,2,2
2022,01,117,tenure,All,1.908140767604856,1.9013260080993364,1.8197002002279314,1,1,1
2022,01,117,tenure,Owner,2.277643624849486,2.653917056502505,2.755095083470073,1,1,1
2022,01,117,tenure,Renter,1.320135612155456,0.6731068293646378,0.19085372597887026,1,1,1
2022,01,119,tenure,All,1.8252646007052555,1.9583599867740336,1.946114892835586,3,3,3
2022,01,119,tenure,Owner,1.8926329277877691,2.2852109322921623,2.4615384615384612,3,3,3
2022,01,119,tenure,Renter,2.05632534331026,1.525976290769262,1.3479955192907267,3,3,3
2022,01,121,tenure,All,1.7669519171497043,1.9664021763590862,1.805740855576202,2,2,2
2022,01,121,tenure,Owner,1.9558682475613083,2.5071308814778908,2.588295355840335,2,2,2
2022,01,121,tenure,Renter,1.7516883947079278,1.2779002675995945,0.8659050077906274,2,2,2
2022,01,123,tenure,All,1.8040536602116282,1.6786265093228059,1.6193075266205401,2,2,2
2022,01,123,tenure,Owner,2.144860996041609,2.105079619325559,2.1725847124106323,2,2,2
2022,01,123,tenure,Renter,1.4174345237836403,1.1221167981731361,0.9546799288403133,2,2,2
2022,01,125,tenure,All,1.4732184034259361,1.431247324104467,1.1500187055742612,1,1,1
2022,01,125,tenure,Owner,2.013999141815061,2.510955662997634,2.691240364400841,1,1,1
2022,01,125,tenure,Renter,1.2173589676843553,0.8579231987764243,0.3782721594497859,1,1,1
2022,01,127,tenure,All,1.873817453261314,1.8850264835047879,1.9292303752580773,2,2,2
2022,01,127,tenure,Owner,2.137435335313126,2.429924006478136,2.640136927685066,2,2,2
2022,01,127,tenure,Renter,1.509378876279297,1.0112964761322216,0.8573667539536426,2,2,2
2022,01,129,tenure,All,2.0095915707612684,1.9145071621303489,1.81301730540563,3,3,3
2022,01,129,tenure,Owner,2.244229304965709,2.609784539799924,2.7454967160866595,3,3,3
2022,01,129,tenure,Renter,2.063116033567795,1.0431765993783901,0.7266473494067109,3,3,3
2022,01,131,tenure,All,2.2518711954202426,2.0726845515707977,1.917530667865148,3,3,3
2022,01,131,tenure,Owner,2.370520533946477,2.7252473128554904,2.8696986439835865,3,3,3
2022,01,131,tenure,Renter,2.4636131889883828,1.2548844961066243,0.8082228692469481,3,3,3
2022,01,133,tenure,All,1.8874349971403335,1.9556253698466648,1.8461218916893085,3,3,3
2022,01,133,tenure,Owner,2.3740698588683884,2.736699109846528,2.651766658762153,3,3,3
2022,01,133,tenure,Renter,1.3740370933015096,0.9283254129949671,0.8436421092324822,3,3,3
2022,02,013,tenure,All,2.473069916130394,2.643215093710143,2.641934087025724,3,3,3
2022,02,013,tenure,Owner,1.6794748458248314,2.0887707533228372,2.4928819230893975,3,3,3
2022,02,013,tenure,Renter,4.482967794563799,3.7168170566090364,2.9040267900282037,3,3,3
2022,02,016,tenure,All,2.020260327047636,2.1019222116328815,2.330520196682138,3,3,3
2022,02,016,tenure,Owner,1.5856508404842669,1.7844684714224044,2.420979279195213,3,3,3
2022,02,016,tenure,Renter,3.2309033569824677,2.767380232299469,2.171457323518455,3,3,3
2022,02,020,tenure,All,1.6184625505485362,1.5800210447710532,0.8846874268321236,1,1,1
2022,02,020,tenure,Owner,1.8891374695377732,2.2761758875473057,2.6572164948453607,1,1,1
2022,02,020,tenure,Renter,1.4024838661263694,1.1592876980885476,0.2206308336015449,1,1,1
2022,02,050,tenure,All,1.5835691610403237,1.7802763967237958,1.9059644403255633,3,3,3
2022,02,050,tenure,Owner,1.5498115681841411,1.8441354210527043,2.3229532042219594,3,3,3
2022,02,050,tenure,Renter,2.1172421602646545,1.6503010202922868,1.1727331381758197,3,3,3
2022,02,060,tenure,All,5.223168989804463,5.1865096359743035,5.381442080378251,3,3,3
2022,02,060,tenure,Owner,1.9594227202276595,2.185894027999291,3.1254094814265407,3,3,3
2022,02,060,tenure,Renter,11.610012991833706,11.314802750633367,9.348440386914465,3,3,3
2022,02,063,tenure,All,NA,NA,NA,NA,NA,NA
2022,02,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2022,02,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2022,02,066,tenure,All,NA,NA,NA,NA,NA,NA
2022,02,066,tenure,Owner,NA,NA,NA,NA,NA,NA
2022,02,066,tenure,Renter,NA,NA,NA,NA,NA,NA
2022,02,068,tenure,All,5.76703366828215,5.886409924088132,4.006476706844354,3,3,3
2022,02,068,tenure,Owner,1.9706136385701982,2.143340427019952,1.840677966101695,3,3,3
2022,02,068,tenure,Renter,9.124689304237206,9.486336923266146,6.319694043988034,3,3,3
2022,02,070,tenure,All,2.1573707933523214,2.3635180030528873,2.375779317169718,3,3,3
2022,02,070,tenure,Owner,1.6373435941973045,2.044670349224033,2.431429199780939,3,3,3
2022,02,070,tenure,Renter,3.647880335421128,2.9809207648472285,2.2779247958386724,3,3,3
2022,02,090,tenure,All,1.495033675834863,1.7470847443141062,1.4312305829793075,2,2,2
2022,02,090,tenure,Owner,1.7791168211096016,2.241874756231736,1.8362711864406778,2,2,2
2022,02,090,tenure,Renter,1.3494754847566353,1.3023289918332077,0.9986202353286765,2,2,2
2022,02,100,tenure,All,4.028566823478551,4.986983725587025,3.4271784501202056,3,3,3
2022,02,100,tenure,Owner,1.8647914313424807,2.3200113781823353,1.8362711864406782,3,3,3
2022,02,100,tenure,Renter,5.963736774075245,7.494201612283422,5.126373391414416,3,3,3
2022,02,105,tenure,All,2.9538203415792754,3.0691411911507607,3.0472377752892874,3,3,3
2022,02,105,tenure,Owner,1.7436328230988636,2.15592737969038,2.58646287008589,3,3,3
2022,02,105,tenure,Renter,5.754649032500234,4.837448790512977,3.8574624455735784,3,3,3
2022,02,110,tenure,All,1.6770520325524463,1.9025311100360769,1.5819475541851178,3,3,3
2022,02,110,tenure,Owner,1.8688101329027018,1.9488243311798252,1.863728813559322,3,3,3
2022,02,110,tenure,Renter,1.5956016405281301,1.8586250553609067,1.2816930065405796,3,3,3
2022,02,122,tenure,All,1.6380630199227297,1.578945527549024,1.5064210162893779,2,2,2
2022,02,122,tenure,Owner,1.7781709516812518,1.9495825946785836,2.344568382300208,2,2,2
2022,02,122,tenure,Renter,1.4842660043774356,1.0529310385451291,0.5224450811843362,2,2,2
2022,02,130,tenure,All,1.9787815569153642,2.1441340370864905,1.6903923454627754,3,3,3
2022,02,130,tenure,Owner,1.8355238553577706,2.3102360386558787,1.836271186440678,3,3,3
2022,02,130,tenure,Renter,2.1929946479490265,1.9973429674603,1.534584025084494,3,3,3
2022,02,150,tenure,All,1.5983192848020435,1.7677717886238895,1.9761677671802398,3,3,3
2022,02,150,tenure,Owner,1.4818228891499823,1.7178206749894591,2.339162515905037,3,3,3
2022,02,150,tenure,Renter,2.2425930492894066,1.8697892096297126,1.3378793159664055,3,3,3
2022,02,158,tenure,All,1.841248980556822,2.083446425551689,2.109268192302907,3,3,3
2022,02,158,tenure,Owner,1.5951559329753258,2.000510899029651,2.3698941973313232,3,3,3
2022,02,158,tenure,Renter,2.8116747764574863,2.244039180463596,1.6509845127729912,3,3,3
2022,02,164,tenure,All,3.876514474684592,3.8866121499709285,3.825128579936116,3,3,3
2022,02,164,tenure,Owner,1.866769873195865,2.2848196736298396,2.7660708042514823,3,3,3
2022,02,164,tenure,Renter,8.195359961312128,6.988253597974866,5.68737135276534,3,3,3
2022,02,170,tenure,All,1.610323605126697,1.5705598288143081,1.4966438164373166,2,2,2
2022,02,170,tenure,Owner,1.7659346493199959,1.9685622039822936,2.326462996757211,2,2,2
2022,02,170,tenure,Renter,1.4392586549471613,1.0066522523820816,0.5224450811843362,2,2,2
2022,02,180,tenure,All,1.7772037668045018,2.0259117421659605,2.0479226001005193,3,3,3
2022,02,180,tenure,Owner,1.5905454440082956,1.9928745433766886,2.3557300562721704,3,3,3
2022,02,180,tenure,Renter,2.6347884505574166,2.0898835403884224,1.506675253790211,3,3,3
2022,02,185,tenure,All,1.7248321811495912,1.9351999118667327,2.0202577727447606,3,3,3
2022,02,185,tenure,Owner,1.5873050570231297,1.9331031775170848,2.3493424984546287,3,3,3
2022,02,185,tenure,Renter,2.4677930991732104,1.9392099163104342,1.4415965644782727,3,3,3
2022,02,188,tenure,All,1.8735550123132194,2.1120683077204814,2.1365042655976976,3,3,3
2022,02,188,tenure,Owner,1.5994672960891616,2.0050237688873462,2.37618275972342,3,3,3
2022,02,188,tenure,Renter,2.897130705941958,2.319344707960372,1.7150546018154924,3,3,3
2022,02,195,tenure,All,2.4801722586000916,2.649507491700183,2.647921820880752,3,3,3
2022,02,195,tenure,Owner,1.6804226805071154,2.0897628883981763,2.494264436549656,3,3,3
2022,02,195,tenure,Renter,4.50175491400458,3.7333726537240377,2.918112324205696,3,3,3
2022,02,198,tenure,All,2.0404688874701886,2.2599474809690916,2.2772234530228928,3,3,3
2022,02,198,tenure,Owner,1.6217425891355328,2.028340176229074,2.408673544291024,3,3,3
2022,02,198,tenure,Renter,3.3386513622995504,2.7084218162232103,2.0460821611386306,3,3,3
2022,02,220,tenure,All,1.7744825879875328,1.9936255765796362,2.105332405382117,3,3,3
2022,02,220,tenure,Owner,1.5656311505884877,1.849005954609224,2.3689854598145197,3,3,3
2022,02,220,tenure,Renter,2.5835430281479073,2.2968297840166363,1.6417259748134998,3,3,3
2022,02,230,tenure,All,5.684537397430864,7.157343392941347,4.79625073713696,3,3,3
2022,02,230,tenure,Owner,1.9317657400285682,2.3200113781823353,1.8362711864406782,3,3,3
2022,02,230,tenure,Renter,8.884733109369169,11.704914110386275,7.957706086359998,3,3,3
2022,02,240,tenure,All,2.558357660692255,2.6557154382622845,2.0083439550880304,3,3,3
2022,02,240,tenure,Owner,1.7751230256290298,2.3200113781823357,1.836271186440678,3,3,3
2022,02,240,tenure,Renter,3.3098873021102126,2.949107016437813,2.192129135214638,3,3,3
2022,02,275,tenure,All,3.126919875142609,3.2225006161176375,3.193171872642221,3,3,3
2022,02,275,tenure,Owner,1.7667336158441482,2.1801078693676477,2.6201577300756296,3,3,3
2022,02,275,tenure,Renter,6.212531995209012,5.240944700587148,4.200757549480051,3,3,3
2022,02,282,tenure,All,6.902335798786756,6.56657851996835,6.368740233201105,3,3,3
2022,02,282,tenure,Owner,2.2745138547014556,2.7088106273329053,3.3533676737264564,3,3,3
2022,02,282,tenure,Renter,16.19178996737017,14.036592875329179,11.670958757246359,3,3,3
2022,02,290,tenure,All,2.088897755269461,2.3028535660670966,2.318052119412832,3,3,3
2022,02,290,tenure,Owner,1.628205606192193,2.03510526515679,2.4181005131936355,3,3,3
2022,02,290,tenure,Renter,3.4667554248125168,2.821309758115784,2.142127441336577,3,3,3
2022,04,001,tenure,All,1.5768142722654697,1.710237299316639,1.710237299316639,2,2,2
2022,04,001,tenure,Owner,1.6868024576591496,1.9625412868361733,1.9625412868361733,2,2,2
2022,04,001,tenure,Renter,1.5330935802922834,0.9860197486558455,0.9860197486558455,2,2,2
2022,04,003,tenure,All,1.6610785134332484,1.6866528875399314,1.7785724793419322,2,2,2
2022,04,003,tenure,Owner,1.8949294037988773,2.4071550924132805,2.6247741912964515,2,2,2
2022,04,003,tenure,Renter,1.4292892265021,0.9202897039338821,0.768176810058988,2,2,2
2022,04,005,tenure,All,1.2982071985767072,1.2413179916317991,1.4095500459136823,1,1,1
