year,state,place,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,06,81554,33.50203915996567,23.6664162283997,9.497206703910614,0.3880187492719901,0.28720715798101226,0.17521584560690706,2,2,2
2022,06,81666,38.06499443409101,18.00022157667091,8.563921269083021,0.5000594591754307,0.24476660986814935,0.171016678749782,1,1,1
2022,06,82590,36.284262487529865,17.205448160030723,7.608579702145259,0.4469227275477139,0.2458795467759923,0.1000045391233086,2,2,2
2022,06,82954,52.91038583634321,17.365086841748404,10.241873539974627,0.6774558353928034,0.2265026832087148,0.13148194081735348,1,1,1
2022,06,82996,50.14223368278614,23.63362235591223,9.481481380222306,0.6022341265350573,0.2830502605732723,0.17356337751140694,2,2,2
2022,06,84200,35.54577939981368,13.21759420805974,9.241929062724402,0.4334182635025019,0.17525524704923973,0.10758684467236172,2,2,2
2022,06,84550,64.30308333955249,33.230266735474466,21.79372452074126,0.7194510258706628,0.4018954140410899,0.26887079075950737,2,2,2
2022,06,85292,40.757009126598824,19.651063573353955,5.584737289229587,0.5118358449437679,0.29607029887360004,0.0892356137572462,2,2,2
2022,08,03455,51.90998390469655,31.738634995090013,24.53877671971327,0.6055258677972298,0.3676463562948812,0.288488297890416,1,1,1
2022,08,04000,42.11405079240404,23.18657820329677,6.844817821532015,0.532880753173906,0.31955278749120725,0.09382347895079889,1,1,1
2022,08,07850,64.00048357375583,44.171725890527874,13.153446299803987,0.7312539211912904,0.528442608749009,0.17483630364076738,1,1,1
2022,08,12815,30.255311358467214,6.107879082995462,3.6467369328346324,0.4966350100008205,0.09013836810596935,0.07541051380437451,2,2,2
2022,08,16000,41.449971997893684,23.623695253203962,8.964410734914779,0.5583414586774138,0.3566122922797672,0.10264418651222292,1,1,1
2022,08,20000,59.045064826609014,36.19244642109029,21.692410251527367,0.7560805657513098,0.4719527044261064,0.24807270432002093,1,1,1
2022,08,27425,48.890009228927546,24.086677397194826,7.926390180873829,0.6180313930107598,0.3265167441816069,0.1103111936356974,2,2,2
2022,08,32155,50.41100613490832,39.58527858109593,14.39340601716477,0.5562498672816757,0.48404126531618497,0.2612361199538661,2,2,2
2022,08,43000,55.64435379181544,30.713983034218938,16.17050005461324,0.692696572549184,0.4053536267753696,0.2192804810493865,2,2,2
2022,08,45970,42.1042844700435,26.440914072011456,12.448420081559238,0.5384666573747379,0.32005457789394975,0.14242466689200367,2,2,2
2022,08,46465,38.18866414605137,19.129633148227125,10.915941438383413,0.5475779076730882,0.2812165737610028,0.11522632050345956,2,2,2
2022,08,62000,42.78251401064836,36.841735502293425,19.368623842337698,0.49353106692166576,0.44336005663250416,0.2760100624660076,2,2,2
2022,08,77290,35.97730149858638,16.121195296082362,6.36196623933629,0.4657108572141655,0.2281937202452827,0.09264716784423656,2,2,2
2022,08,83835,52.57559050493038,26.8833158067103,7.639191987268093,0.6538913250056164,0.3988141823067651,0.1021405610979381,2,2,2
2022,09,08000,54.120641741201744,41.1446292641669,25.184660150712528,0.6528805959692674,0.5311248942768537,0.3300753562635231,1,1,1
2022,09,18430,38.9512475075299,24.903646478058324,19.2265755221746,0.5121815097067844,0.3278321391172037,0.23560524791450596,2,2,2
2022,09,37000,84.1727818545697,66.53645050784301,34.947819106234945,0.9333126846469074,0.7969228920007212,0.38827936847738825,1,1,1
2022,09,52000,81.58194484914307,46.686456135331355,30.951408738260515,0.944902121798098,0.5955437931404456,0.4183048474596045,1,1,1
2022,09,55990,54.274103215045876,52.64485725186846,23.247970018738286,0.7565016570068797,0.6152284074506498,0.23247970018738284,2,2,2
2022,09,73000,46.89281055425394,31.38893100866485,17.176499993831467,0.5968357309120936,0.4237633746969789,0.2496462503090365,2,2,2
2022,09,80000,64.73186512380241,55.82075826610375,17.080727523093696,0.7373398034092323,0.7299669773857794,0.25365769694187845,1,1,1
2022,11,50000,65.74787024901704,53.74118162072972,29.439227332316666,0.8709862385321101,0.7502904382671358,0.41082751424672925,1,1,1
