year,state,place,subgroup_type,subgroup,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2021,06,04982,tenure,Owner,1.5123567726509117,1.4712870040191497,NA,2,2,NA
2021,06,04982,tenure,Renter,1.2002169259941153,0.7930013922899016,0.36211044342150595,2,2,2
2021,06,06000,tenure,All,1.3678806529427163,1.0015144252951467,0.8777776706281933,1,1,1
2021,06,06000,tenure,Owner,1.4883280380903927,1.564717764157932,1.7657275183326901,1,1,1
2021,06,06000,tenure,Renter,1.3186713696378274,0.7319436617687703,0.5231845394380981,1,1,1
2021,06,08786,tenure,All,1.463324600048102,1.2463518967521112,1.1287846784066904,3,3,3
2021,06,08786,tenure,Owner,1.517404584731333,1.79328433062728,2.2082865409322636,3,3,3
2021,06,08786,tenure,Renter,1.4125022081471656,0.6341120972983058,0.17411031860681364,3,3,3
2021,06,08954,tenure,All,1.099633241601202,0.7176580458394167,0.5452221637470867,1,1,1
2021,06,08954,tenure,Owner,1.099760400784143,1.226954177897574,NA,1,1,NA
2021,06,08954,tenure,Renter,1.0995672694225511,0.45851448267833694,0.2180229604795286,1,1,1
2021,06,11194,tenure,All,1.1870596412693208,0.9485400715259803,0.9263040113209913,1,1,1
2021,06,11194,tenure,Owner,1.3642994346798152,1.345603458070259,1.5364609889604408,1,1,1
2021,06,11194,tenure,Renter,0.9604177611140599,0.3022633590804329,NA,1,1,NA
2021,06,11530,tenure,All,1.4210485687487857,1.458570629719881,1.7557973508608764,1,1,1
2021,06,11530,tenure,Owner,1.3584794015496124,1.731482970442846,2.905911481491976,1,1,1
2021,06,11530,tenure,Renter,1.5418719342476566,0.9729957870875781,NA,1,1,NA
2021,06,13014,tenure,All,1.2807459976874687,0.9489117291414751,0.7996438112199467,1,1,1
2021,06,13014,tenure,Owner,2.1830089139530653,2.5538082022818376,NA,1,1,NA
2021,06,13014,tenure,Renter,0.9390014065821161,0.33867253979377315,0.19226763863577195,1,1,1
2021,06,13210,tenure,All,1.0094962378744432,1.0444393385583908,NA,2,2,NA
2021,06,13210,tenure,Owner,1.3638326141313672,NA,NA,2,NA,NA
2021,06,13210,tenure,Renter,0.5854530378598484,NA,NA,2,NA,NA
2021,06,13214,tenure,All,1.00152935700512,1.080932456664674,NA,2,2,NA
2021,06,13214,tenure,Owner,1.3823038397328882,NA,NA,2,NA,NA
2021,06,13214,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,13392,tenure,All,1.2871300510967254,0.994771978151975,0.8285002513168425,1,1,1
2021,06,13392,tenure,Owner,1.436289672717279,1.5279195600865405,1.573633921482215,1,1,1
2021,06,13392,tenure,Renter,1.1627479916913834,0.5880215600959241,0.20223356395915787,1,1,1
2021,06,13588,tenure,All,1.2759081018791798,1.039897602728167,0.7876267316495086,1,1,1
2021,06,13588,tenure,Owner,1.5679674191647865,1.7670254921562474,1.8849653045041312,1,1,1
2021,06,13588,tenure,Renter,1.0464277061064913,0.5000455397149314,0.16589559061867998,1,1,1
2021,06,14218,tenure,All,1.4309736232094104,1.491438892380078,1.139298956161322,1,1,1
2021,06,14218,tenure,Owner,2.8706905727440524,NA,NA,1,NA,NA
2021,06,14218,tenure,Renter,0.6788300499031527,0.276584678888938,NA,1,1,NA
2021,06,15044,tenure,All,1.2910682005193928,1.0961317572432019,0.776801787778656,2,2,2
2021,06,15044,tenure,Owner,1.2938498335281026,1.241398519512126,0.9745178945286754,2,2,2
2021,06,15044,tenure,Renter,1.2880903086362658,0.8837967302790611,0.4513165701031233,2,2,2
2021,06,16000,tenure,All,1.2991603740540256,0.9699323733716917,0.9644637625432368,3,3,3
2021,06,16000,tenure,Owner,1.4369767305658405,1.5124247414342968,1.7752230246449046,3,3,3
2021,06,16000,tenure,Renter,1.1590442088003885,0.49703843710399787,0.34298075514008497,3,3,3
2021,06,16350,tenure,All,0.97833904441110775,0.9850078834145158,1.1590388138666554,2,2,2
2021,06,16350,tenure,Owner,1.2117359164496933,1.4290168197437423,NA,2,2,NA
2021,06,16350,tenure,Renter,0.7050174355539333,0.30458270734376397,NA,2,2,NA
2021,06,16532,tenure,All,1.413495402112797,0.9133579457420848,0.9986152350001818,2,2,2
2021,06,16532,tenure,Owner,1.2802508367459164,1.4756484981582705,1.9003989411587925,2,2,2
2021,06,16532,tenure,Renter,1.5003956438118005,0.5355806260442851,0.3164284058855164,2,2,2
2021,06,17918,tenure,All,1.3570436164334512,1.254111730246623,0.999516411741679,2,2,2
2021,06,17918,tenure,Owner,1.3298698856335525,1.3882841754820698,1.6949745169737676,2,2,2
2021,06,17918,tenure,Renter,1.3889609851883533,1.0258040378775295,0.27358585274172464,2,2,2
2021,06,19766,tenure,All,1.1204940834948192,0.9054882905951525,0.9483295529106589,1,1,1
2021,06,19766,tenure,Owner,1.2052272880507646,1.5383695619700564,1.964533560616448,1,1,1
2021,06,19766,tenure,Renter,1.0657636746191315,0.5232195707830152,0.19702461647509462,1,1,1
2021,06,21712,tenure,All,1.2471783151353282,0.8729575072749574,0.6002713069754146,2,2,2
2021,06,21712,tenure,Owner,1.296285154343074,1.2111799939304388,1.3330391450654004,2,2,2
2021,06,21712,tenure,Renter,1.2100967142158947,0.6442243841065918,0.15031167977757864,2,2,2
2021,06,22020,tenure,All,1.2969849258761428,1.5210735254266599,1.5004176545132437,1,1,1
2021,06,22020,tenure,Owner,1.9031347442268298,2.7105900876666893,NA,1,1,NA
2021,06,22020,tenure,Renter,0.6119515548199251,0.21067594516140684,NA,1,1,NA
2021,06,22230,tenure,All,1.2677769542647477,0.930499513063714,0.7645478486041658,1,1,1
2021,06,22230,tenure,Owner,1.3899245488065617,1.5243957838424542,2.1120972688540576,1,1,1
2021,06,22230,tenure,Renter,1.2163658764365939,0.7068072522051517,0.3743162593184876,1,1,1
2021,06,22804,tenure,All,1.2464337980166067,0.8554944890858405,0.7830203868361837,1,1,1
2021,06,22804,tenure,Owner,1.3649549374220855,1.3113849111662736,1.3788010824333337,1,1,1
2021,06,22804,tenure,Renter,1.1509183620370806,0.5155056689721487,0.27759001972527014,1,1,1
2021,06,23182,tenure,All,1.0857097574242076,0.8014050460794683,0.8850994721883881,1,1,1
2021,06,23182,tenure,Owner,1.518803264786226,1.6993170731707319,NA,1,1,NA
2021,06,23182,tenure,Renter,0.7185123592904447,0.19006532725255765,NA,1,1,NA
2021,06,24638,tenure,All,1.372741736642553,1.26574673664589,0.837337295287189,2,2,2
2021,06,24638,tenure,Owner,1.6412502072279762,1.7289541034207145,NA,2,2,NA
2021,06,24638,tenure,Renter,0.990016976330495,NA,NA,2,NA,NA
2021,06,24680,tenure,All,1.301003334757618,0.9206408849251893,0.8749182038543772,1,1,1
2021,06,24680,tenure,Owner,1.4141138879619952,1.4158434975774583,NA,1,1,NA
2021,06,24680,tenure,Renter,1.1845070524595944,0.5084711352577357,0.28954997346224964,1,1,1
2021,06,26000,tenure,All,1.526236051853305,1.3386134792974023,1.3554842424782305,2,2,2
2021,06,26000,tenure,Owner,1.8252977377066073,2.3412071132885797,2.439033117217484,2,2,2
2021,06,26000,tenure,Renter,1.2731623608571667,0.5229693796265309,0.37849267856659435,2,2,2
2021,06,27000,tenure,All,1.3581088138571282,0.9644181756320399,0.7893479976349227,3,3,3
2021,06,27000,tenure,Owner,1.8940289438544875,2.012965039182852,1.8143114895862702,3,3,3
2021,06,27000,tenure,Renter,1.1007311284649668,0.5080741060630571,0.34312587257753857,3,3,3
2021,06,28000,tenure,All,1.2825423977328043,1.0664175610279467,1.0126712252123167,3,3,3
2021,06,28000,tenure,Owner,1.428351906149457,1.7896407216724874,2.2349944330105602,3,3,3
2021,06,28000,tenure,Renter,1.2015245727756618,0.6027438514917008,0.13927965792110045,3,3,3
2021,06,29000,tenure,All,1.2619252610731542,1.0058098982536057,0.8461675505168695,3,3,3
2021,06,29000,tenure,Owner,1.3146768875285304,1.3644214630754876,1.8385118739286312,3,3,3
2021,06,29000,tenure,Renter,1.2131564282443188,0.6826423812258422,0.20623490894748958,3,3,3
2021,06,30000,tenure,All,1.0922121583689384,0.6352246756510637,0.36888430887284623,2,2,2
2021,06,30000,tenure,Owner,1.2633717867922885,1.428488747912451,1.055994091758815,2,2,2
2021,06,30000,tenure,Renter,1.0447720996342669,0.4094250315079424,0.16445474110449793,2,2,2
2021,06,32548,tenure,All,1.3456045777066268,1.1009152172698513,0.5254080245029679,2,2,2
2021,06,32548,tenure,Owner,1.5029243010472544,NA,NA,2,NA,NA
2021,06,32548,tenure,Renter,1.3043001066596411,0.8877716557708065,0.16508939406206005,2,2,2
2021,06,33000,tenure,All,1.3417369036144777,1.0069456877436291,0.9949054087927449,1,1,1
2021,06,33000,tenure,Owner,1.4869906321123312,1.5880707122437314,2.0828905226379386,1,1,1
2021,06,33000,tenure,Renter,1.219333399282278,0.4772539561627458,0.24233856982182908,1,1,1
2021,06,33182,tenure,All,1.0923061577521624,1.0140990646201546,0.9707154750239049,2,2,2
2021,06,33182,tenure,Owner,1.2918217733649584,1.369887235681106,1.4567391996083146,2,2,2
2021,06,33182,tenure,Renter,0.8606236811397,0.42894998152506514,NA,2,2,NA
2021,06,33434,tenure,All,1.3509996943544804,1.0863243056748142,1.1115500261289641,2,2,2
2021,06,33434,tenure,Owner,1.6408051811635975,1.557295814174807,NA,2,2,NA
2021,06,33434,tenure,Renter,1.058123357120906,NA,NA,2,NA,NA
2021,06,36000,tenure,All,1.4405369872839051,1.1214655276942662,1.0460508338220686,3,3,3
2021,06,36000,tenure,Owner,1.6722925327221068,1.9496908734501948,2.2685720527341386,3,3,3
2021,06,36000,tenure,Renter,1.255469356493417,0.42214409608799797,0.14434791881654604,3,3,3
2021,06,36448,tenure,All,1.4602919864151158,1.3191588269427286,1.5602864623567996,2,2,2
2021,06,36448,tenure,Owner,1.5014330274717937,1.8383878066448927,NA,2,2,NA
2021,06,36448,tenure,Renter,1.4116204242107366,0.7599529056608415,NA,2,2,NA
2021,06,36546,tenure,All,1.331341624177136,1.0015783578714483,0.7435175246717953,1,1,1
2021,06,36546,tenure,Owner,1.4822513034780025,1.8104628496099249,2.1361728255443175,1,1,1
2021,06,36546,tenure,Renter,1.280879594569215,0.7899400579129928,0.3408866299258483,1,1,1
2021,06,36770,tenure,All,1.1784419000727702,0.8285909550965385,0.6583665281637898,2,2,2
2021,06,36770,tenure,Owner,1.3696579506364452,1.6262685110470059,1.3940279473995767,2,2,2
2021,06,36770,tenure,Renter,1.0690836062342208,0.35115270639210544,0.14905641427440547,2,2,2
2021,06,37692,tenure,All,1.4161070586924904,1.1986628172117935,NA,2,2,NA
2021,06,37692,tenure,Owner,1.537594109347492,NA,NA,2,NA,NA
2021,06,37692,tenure,Renter,1.2676348901469687,NA,NA,2,NA,NA
2021,06,39496,tenure,All,1.2539859299901266,0.9348210273796789,0.8824081334487293,3,3,3
2021,06,39496,tenure,Owner,1.378776173176596,1.6066048667583224,NA,3,3,NA
2021,06,39496,tenure,Renter,1.1564169186712778,0.35836948558609905,NA,3,3,NA
2021,06,39892,tenure,All,1.4333288892585063,1.4723935356569546,1.481130907445952,2,2,2
2021,06,39892,tenure,Owner,1.4938637153041134,1.7825259721384992,NA,2,2,NA
2021,06,39892,tenure,Renter,1.3432020912943694,NA,NA,2,NA,NA
2021,06,40130,tenure,All,1.3086274029672564,1.082542473252246,0.9483861290250367,1,1,1
2021,06,40130,tenure,Owner,1.41374562810562,1.4249148233151752,1.531680234693876,1,1,1
2021,06,40130,tenure,Renter,1.212880871161877,0.7697887655920949,0.4584151215434043,1,1,1
2021,06,41992,tenure,All,1.453042597127009,1.358253468824047,1.469956161769979,2,2,2
2021,06,41992,tenure,Owner,1.5954558504884246,2.084009671713947,NA,2,2,NA
2021,06,41992,tenure,Renter,1.2883923528182117,NA,NA,2,NA,NA
2021,06,43000,tenure,All,1.2363031019709207,0.9327066838131006,0.6192507369324756,2,2,2
2021,06,43000,tenure,Owner,1.2994563254705382,1.292364997262413,1.4732016833657295,2,2,2
2021,06,43000,tenure,Renter,1.2088271506121093,0.7512417184769635,0.2386074817081434,2,2,2
2021,06,44000,tenure,All,1.087770120054714,0.7911696063673268,0.47997521249713215,1,1,1
2021,06,44000,tenure,Owner,1.0941299758887681,1.1343590429832209,1.0639411112732937,1,1,1
2021,06,44000,tenure,Renter,1.0856256380704046,0.6544301441959567,0.27935465336905446,1,1,1
2021,06,45484,tenure,All,1.097662628887054,1.355749169326857,NA,3,3,NA
2021,06,45484,tenure,Owner,1.3445044949591787,NA,NA,3,NA,NA
2021,06,45484,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,46842,tenure,All,1.0421387140585006,1.0122555255174837,1.0904650203939967,2,2,2
2021,06,46842,tenure,Owner,1.2202554227724467,1.3561674123728604,NA,2,2,NA
2021,06,46842,tenure,Renter,0.7330994699221921,NA,NA,2,NA,NA
2021,06,46898,tenure,All,1.3820619015805389,1.016371724797907,0.8551354174592237,2,2,2
2021,06,46898,tenure,Owner,1.6037545267037199,1.6013427568865093,NA,2,2,NA
2021,06,46898,tenure,Renter,1.2630487175386633,0.6774217912298828,0.3991209538448989,2,2,2
2021,06,47766,tenure,All,1.7879009941035455,1.4726409457403593,1.4205676234258382,2,2,2
2021,06,47766,tenure,Owner,1.6310408355864587,2.0700861866066624,NA,2,2,NA
2021,06,47766,tenure,Renter,1.9639640067453918,NA,NA,2,NA,NA
2021,06,48256,tenure,All,1.3381092900167006,1.1906181051181082,1.2504996003861522,1,1,1
2021,06,48256,tenure,Owner,1.3352822849578823,1.6683106777415695,1.7045976997592172,1,1,1
2021,06,48256,tenure,Renter,1.345124541751296,NA,NA,1,NA,NA
2021,06,48354,tenure,All,1.2215418193707008,0.991467587626788,0.899302169656356,1,1,1
2021,06,48354,tenure,Owner,1.680474137793874,2.1537364561209844,2.109861491139676,1,1,1
2021,06,48354,tenure,Renter,0.9317828673928464,0.32103202984606494,0.20585736040528657,1,1,1
2021,06,49270,tenure,All,1.0000889463878004,0.9081466717416784,0.8642884601506831,1,1,1
2021,06,49270,tenure,Owner,1.3556797528571745,1.6041406803404457,1.4217809303310032,1,1,1
2021,06,49270,tenure,Renter,0.6104215099860141,0.3192328127510506,0.2002858416276943,1,1,1
2021,06,49670,tenure,All,1.6368198895980002,1.2706417876018101,0.9989253089736703,2,2,2
2021,06,49670,tenure,Owner,1.554834236948594,1.8872632266492488,NA,2,2,NA
2021,06,49670,tenure,Renter,1.6941767251183497,0.819158979352772,NA,2,2,NA
2021,06,50076,tenure,All,1.1222787458075554,1.2878882111119412,NA,2,2,NA
2021,06,50076,tenure,Owner,1.4632332736896696,NA,NA,2,NA,NA
2021,06,50076,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,50258,tenure,All,1.2256386083732944,1.1000615722991764,1.069299133760828,2,2,2
2021,06,50258,tenure,Owner,1.3469118559900684,1.575742132755765,1.7557538750587132,2,2,2
2021,06,50258,tenure,Renter,1.0828234022982777,0.5365729869334059,NA,2,2,NA
2021,06,51182,tenure,All,1.3214697889005254,0.9484371271736002,0.8799304243967528,3,3,3
2021,06,51182,tenure,Owner,1.220763189142928,1.4154234557177205,1.391052805694692,3,3,3
2021,06,51182,tenure,Renter,1.4232409245761766,0.3936839464850172,NA,3,3,NA
2021,06,52526,tenure,All,1.348820366165452,1.1455573056610766,1.2657882050457978,1,1,1
2021,06,52526,tenure,Owner,1.438627049180328,1.597956623050726,2.0737472423573906,1,1,1
2021,06,52526,tenure,Renter,1.2296965246018225,0.6256233218258536,NA,1,1,NA
2021,06,53000,tenure,All,1.2632553517180671,1.0694122464235805,0.7990613397602323,3,3,3
2021,06,53000,tenure,Owner,1.2677877319506055,1.2845810558718647,1.4244917554628365,3,3,3
2021,06,53000,tenure,Renter,1.2612094642710652,0.9484523837487471,0.5465850427456125,3,3,3
2021,06,53322,tenure,All,1.1195595889157794,0.6766121814721621,0.7401716855422893,2,2,2
2021,06,53322,tenure,Owner,1.2474194782184334,1.1949665525554898,1.6328392806524217,2,2,2
2021,06,53322,tenure,Renter,1.042314615057132,0.2589401959526801,0.12581909153987916,2,2,2
2021,06,53896,tenure,All,0.8726227498393685,0.7262261352374049,0.6927246009708427,1,1,1
2021,06,53896,tenure,Owner,1.147526487262017,1.4426368144839963,1.42814166242321,1,1,1
2021,06,53896,tenure,Renter,0.6660330421574001,0.2086541266323782,0.08747974674865487,1,1,1
2021,06,53980,tenure,All,1.3353261496174722,1.012988075482279,0.8290434657820256,2,2,2
2021,06,53980,tenure,Owner,1.4075662677576388,1.4644003950324436,1.6287858247673577,2,2,2
2021,06,53980,tenure,Renter,1.2779137332278603,0.6069657249017137,0.11674857693657893,2,2,2
2021,06,54652,tenure,All,1.3280895278557672,1.0367874936451182,0.9722604284035683,1,1,1
2021,06,54652,tenure,Owner,1.5753229005135359,1.5852946952650582,1.9880290221992598,1,1,1
2021,06,54652,tenure,Renter,1.1479289535072157,0.5441052025385268,0.22607355749773084,1,1,1
2021,06,55156,tenure,All,1.2916117675366674,1.0030702099007816,0.8133345341389326,1,1,1
2021,06,55156,tenure,Owner,1.3337655587781265,1.3195661259349227,1.4517773690846782,1,1,1
2021,06,55156,tenure,Renter,1.2269342434056607,0.5891865853507832,0.19545733978683164,1,1,1
2021,06,56000,tenure,All,1.0925237074871124,0.787435741849045,0.5350319684685783,3,3,3
2021,06,56000,tenure,Owner,1.0769779195590694,1.4980576567763122,1.2399346732549734,3,3,3
2021,06,56000,tenure,Renter,1.0996308849273504,0.4892674664015453,0.2161448351282159,3,3,3
2021,06,56700,tenure,All,1.563810640374329,NA,NA,2,NA,NA
2021,06,56700,tenure,Owner,1.9868300281516924,NA,NA,2,NA,NA
2021,06,56700,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,57456,tenure,All,1.3051366643938513,0.9904682737600444,0.9979005630308235,2,2,2
2021,06,57456,tenure,Owner,1.4849015306749345,1.6018391435629975,NA,2,2,NA
2021,06,57456,tenure,Renter,1.141966073174004,0.5579514824797843,NA,2,2,NA
2021,06,57792,tenure,All,1.471418698205913,1.377091863330968,1.4771995087086578,3,3,3
