year,state,county,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,20,049,2.908970811527404,4.874434442837192,5.576995651817212,3,3,3
2022,20,051,0.6108268929966109,2.2680744973388136,2.431931636600098,3,3,3
2022,20,053,2.200564125741977,4.6038902839828735,4.0994273389113065,3,3,3
2022,20,055,1.135452665053958,2.8882001260122157,2.8696728685282653,3,3,3
2022,20,057,1.2212365561187222,3.08073106432858,2.9142774111032197,3,3,3
2022,20,059,0.7121905477721604,1.998007947995057,1.6498066498401855,3,3,3
2022,20,061,1.087267647191302,1.4673598266668293,0.8670695583658745,3,3,3
2022,20,063,3.6005739506142924,6.752231526763583,5.361436993497882,3,3,3
2022,20,065,4.002243867849713,7.327290228081187,5.763767458929689,3,3,3
2022,20,067,2.5606974569525445,5.386162175792151,4.418871498074541,3,3,3
2022,20,069,3.142409763735741,6.310021150846033,4.9942528041727545,3,3,3
2022,20,071,7.177946650992246,11.873848085373508,8.944692701249918,3,3,3
2022,20,073,1.4646375154616382,3.1746786522018997,3.4718096349536007,3,3,3
2022,20,075,7.453092309108201,10.713728245463559,8.103700467065716,3,3,3
2022,20,077,3.4219011830460158,5.092742418135952,4.854430906914176,3,3,3
2022,20,079,0.8699132201077661,2.187675393519178,1.575579674878444,3,3,3
2022,20,081,5.203514237418238,7.958365515555146,6.230420215703124,3,3,3
2022,20,083,8.79205905530423,14.167738838144588,10.661042840528626,3,3,3
2022,20,085,0.5235480456474612,2.2589087954286313,2.080917277722884,3,3,3
2022,20,087,0.4887837604361145,2.221674004202599,2.0688209267633573,3,3,3
2022,20,089,4.653631105285369,8.867556414601031,6.5196510151546905,3,3,3
2022,20,091,0.7187706716786191,1.435018214110952,0.8712407009131615,1,1,1
2022,20,093,4.974420356947776,7.677763233801839,6.039647978280423,3,3,3
2022,20,095,2.297672150903612,4.726045673872459,4.081615061461759,3,3,3
2022,20,097,7.0688891907255655,8.692598595353862,8.411988157086196,3,3,3
2022,20,099,0.8069452545712492,2.0813062092570083,1.658897638767204,3,3,3
2022,20,101,5.6245845163241235,9.038407737953545,7.6927250402784,3,3,3
2022,20,103,0.38842400085847034,1.6133263106322682,1.4184054510062345,2,2,2
2022,20,105,4.600549474868954,8.715779111554971,6.497710354212455,3,3,3
2022,20,107,0.7937689511423175,2.037835164608724,1.5369405287740623,3,3,3
2022,20,109,3.5457443616359483,6.4378748682165945,5.311117730172614,3,3,3
2022,20,111,0.6366331960542573,2.2002462684734523,2.2649530736133987,3,3,3
2022,20,113,0.8282909977549857,2.352259098057636,1.8100040543858746,3,3,3
2022,20,115,1.0193423217662516,2.5175755093037546,2.7424727213060955,3,3,3
2022,20,117,1.6269434199173962,4.110739008118319,3.349225509001834,3,3,3
2022,20,119,4.683688705608917,7.045986705610436,5.968698570917867,3,3,3
2022,20,121,0.46340274629212985,1.6918499021420341,1.4403314955139788,3,3,3
2022,20,123,2.5519549424404895,5.573574893187819,4.303971732540402,3,3,3
2022,20,125,0.640878515893371,2.205242350056068,2.2711408337285746,3,3,3
2022,20,127,1.6180342436698507,3.158064022675165,3.6429107060867367,3,3,3
2022,20,129,6.98000872694916,10.134278753660267,7.709751867168206,3,3,3
2022,20,131,1.3942914987020205,3.4071984869698237,3.3180993118867286,3,3,3
2022,20,133,0.8959269058236123,2.1480578533415193,1.6698381871741101,3,3,3
2022,20,135,3.6393064069191365,6.80768361581921,5.400233145521662,3,3,3
2022,20,137,1.9803678551852861,4.432631344810712,3.7385664610070233,3,3,3
2022,20,139,0.5035691620043274,2.237510122714415,2.073965557391007,3,3,3
2022,20,141,2.7849600019068586,5.293425321244847,4.637480168923228,3,3,3
2022,20,143,2.400430064898879,5.106788375374409,4.326687466707252,3,3,3
2022,20,145,3.047940161588958,4.719911667280089,4.494443213900227,3,3,3
2022,20,147,2.132803066935757,4.650868238197286,3.891252353228864,3,3,3
2022,20,149,1.1726197928442894,1.6400490575158435,0.8887136906871018,3,3,3
2022,20,151,2.1973534224573736,3.880531672135165,3.6901999227531594,3,3,3
2022,20,153,3.624895020543556,6.455187733941764,5.550818488732519,3,3,3
2022,20,155,0.689116022893814,1.894569732678824,1.61622635410218,2,2,2
2022,20,157,3.04671332624681,6.302789070611861,4.848097698185211,3,3,3
2022,20,159,1.8063142774391316,2.7294753436919663,2.6456919442562308,3,3,3
2022,20,161,0.9387692910277475,1.46024720546564,0.8435049433412253,2,2,2
2022,20,163,2.155858968355737,4.683876676617406,3.914346170194534,3,3,3
2022,20,165,5.8807198547580155,7.498033610323748,7.335698191907342,3,3,3
2022,20,167,1.6873940937017267,3.864252266665735,3.441349212759634,3,3,3
2022,20,169,0.5977259948126823,2.3536470897790163,2.2849578423335863,2,2,2
2022,20,171,1.8948264944275581,4.0181224557270685,3.83249141894955,3,3,3
2022,20,173,0.6313356377473643,1.65180413405799,1.2435440961766095,1,1,1
2022,20,175,1.4978982884042071,3.419596132193797,3.144660595363557,3,3,3
2022,20,177,0.5746307259037875,1.645688701501959,1.508677392499822,1,1,1
2022,20,179,3.6478483773501735,6.36668211887902,5.715933996639159,3,3,3
2022,20,181,1.852233909076195,4.2491858402248965,3.6102217979799684,3,3,3
2022,20,183,2.8251493999667647,5.642079593718011,4.584737253282037,3,3,3
2022,20,185,4.436110668904153,6.091959486114346,5.860139368678268,3,3,3
2022,20,187,8.85953313599371,12.436386678611727,9.2748791244641,3,3,3
2022,20,189,3.859236064732823,6.0135457777110455,5.180860707250271,3,3,3
2022,20,191,1.0990736434654753,2.721898794493807,2.664410366497653,3,3,3
2022,20,193,1.3826979485289437,3.352163604589434,3.23526086770201,3,3,3
2022,20,195,3.186719070582312,5.742052450906781,5.250379306406903,3,3,3
2022,20,197,0.638835279907288,2.3823888575842105,2.1210318619371686,3,3,3
2022,20,199,5.383758997454129,8.856338968990622,7.929503794126442,3,3,3
2022,20,201,2.652451235089087,5.731083902809416,4.409919336427973,3,3,3
2022,20,203,4.447272727272727,7.686398258977149,6.218185350689723,3,3,3
2022,20,205,1.1566157760107232,2.812184941990148,3.0228529706238554,3,3,3
2022,20,207,2.4079303430127754,4.284787690235027,4.846704803387058,3,3,3
2022,20,209,0.5829560448089411,1.5511992247436002,1.3017133612765646,1,1,1
2022,21,001,0.5760836384629376,2.1670114398812004,2.1255105020204845,3,3,3
2022,21,003,0.741451450007214,1.8164860635177473,1.7374521585492106,3,3,3
2022,21,005,0.5404323092031886,2.1265695457740788,2.1484559975989597,3,3,3
2022,21,007,1.8335167758130049,2.712969973111995,2.5902275310982774,3,3,3
2022,21,009,0.6147267384772146,1.7156298929132272,1.6592709248084387,3,3,3
2022,21,011,0.8586434457270814,1.8425331612904519,1.7725792359565806,3,3,3
2022,21,013,0.7217130019503551,1.8839985813354672,1.8457992178703957,3,3,3
2022,21,015,0.44179090075746613,1.720839510025747,1.772064843622073,1,1,1
2022,21,017,0.7513675246625631,2.0497240291740586,1.5617183318924703,3,3,3
2022,21,019,0.5606106906760799,1.7338520972824811,1.547769559413224,2,2,2
2022,21,021,0.625322232373583,1.8070783589656154,1.9407829554118632,3,3,3
2022,21,023,0.7615439087966495,2.2786630223023465,1.858986845621641,3,3,3
2022,21,025,0.6336075340097558,1.8977679665562612,1.8767526835176602,3,3,3
2022,21,027,0.8027105623791386,2.037598150115453,1.9950123023385615,3,3,3
2022,21,029,0.39809985428527206,2.1984850234185505,2.010539940828403,1,1,1
2022,21,031,0.9076549667369639,1.9064896818804542,1.8341433115934342,3,3,3
2022,21,033,0.6508121682663999,2.2129531900430437,2.1575247980643844,3,3,3
2022,21,035,0.720341178340771,2.0141646551752075,1.94073300237068,3,3,3
2022,21,037,0.5048530250749369,1.8653683384739377,1.7531564270891533,2,2,2
2022,21,039,2.67765360635355,3.3179776538657975,3.0859215279917107,3,3,3
2022,21,041,1.4071275954024283,2.056743910396407,2.1506194609823654,3,3,3
2022,21,043,0.740784279577383,1.8564867397475233,1.639993879241659,3,3,3
2022,21,045,0.602451678234241,2.206245128590307,2.1522260273077474,3,3,3
2022,21,047,0.5958170643322219,1.5263116686999547,1.4354153584168048,2,2,2
2022,21,049,0.6570455237967897,1.9354992611860748,1.47956397640195,3,3,3
2022,21,051,0.9169905844462142,1.9714001749096806,2.0847942584443193,3,3,3
2022,21,053,0.7245804452963069,2.3879636814633534,2.2759642419436235,3,3,3
2022,21,055,0.7559843982171324,2.2889044460609056,2.296907451783611,3,3,3
2022,21,057,0.8907785521661471,2.635254145431427,2.444352554661833,3,3,3
2022,21,059,0.6935826836050379,1.9191953924181209,1.5994878907500267,1,1,1
2022,21,061,0.8608274205829741,1.84127232763773,1.8391089040136053,3,3,3
2022,21,063,1.5677236919829747,2.588011864136844,2.1790955961224765,3,3,3
2022,21,065,1.0183733635339483,1.7130633342122152,1.711603175227384,3,3,3
2022,21,067,0.7565893114814863,1.326656644862471,0.8246823303764086,1,1,1
2022,21,069,0.8001113248433731,1.8253313752071096,1.7543618272816095,3,3,3
2022,21,071,0.42737703791458137,1.6117237448350128,1.6452237085454593,3,3,3
2022,21,073,0.4620595250825201,2.0811503714895605,2.0885247363607364,2,2,2
2022,21,075,1.7880894024830956,2.9177465195883037,2.7439303116325156,3,3,3
2022,21,077,1.2279274121532346,2.9308067288640447,2.1498668546365916,3,3,3
2022,21,079,0.7378142357306212,1.9753442624048327,2.0681364785304632,3,3,3
2022,21,081,0.8966815680395958,1.9182229026577473,1.9412528829375761,3,3,3
2022,21,083,0.7029409593652819,2.000819615971101,1.9428462353688576,3,3,3
2022,21,085,0.7407997825912722,1.9652913213424,1.9532932475811227,3,3,3
2022,21,087,0.6758766954354433,2.315496111724365,2.226618660236466,3,3,3
2022,21,089,0.6162019270378051,1.78375245216675,1.5865854361067748,3,3,3
2022,21,091,0.7249692047526292,1.9208016958171004,2.2953405577905945,3,3,3
2022,21,093,0.6907751374909205,2.0453127866446525,1.7075718015665797,1,1,1
2022,21,095,0.6983484078102182,1.8659171533287875,1.8298612232980198,3,3,3
2022,21,097,0.8202785664306577,1.7591851123453612,1.5768901393404071,3,3,3
2022,21,099,0.7678244826047627,1.7975030486958798,1.747227497888552,3,3,3
2022,21,101,0.4594253747004756,1.7662449211086848,2.1206090784000406,2,2,2
2022,21,103,0.8005161689718754,2.42477190589371,2.351395348837209,3,3,3
2022,21,105,2.8477902468834326,3.401564544468952,3.1717651270424385,3,3,3
2022,21,107,0.48033320676400365,1.9954959407595874,1.9101796107766469,2,2,2
2022,21,109,1.2107751352178322,2.0782932536968235,2.1935160019853597,3,3,3
2022,21,111,0.6046859086992042,1.4214253784326272,1.1193473648950425,1,1,1
2022,21,113,0.5777336494923223,1.931752992030926,1.874010706024943,2,2,2
2022,21,115,0.4871508942539697,1.685166852408518,1.7253028656743836,3,3,3
2022,21,117,0.52077668755172,1.7040286481647269,1.2882150672085027,1,1,1
2022,21,119,0.6205706938011714,1.8870555929107202,1.8656607843481103,3,3,3
2022,21,121,0.6754381854964862,1.8481873552891477,1.8142331752909324,3,3,3
2022,21,123,0.943069212180722,2.1297929286996795,2.063877464135566,3,3,3
2022,21,125,0.5692899016347265,1.8448897903966286,1.95611960769639,2,2,2
2022,21,127,0.9412301086359288,2.0338046397479825,1.7706693422392554,3,3,3
2022,21,129,0.9322045243918061,2.1431251604183386,2.130802564981108,3,3,3
2022,21,131,0.739999245294962,1.9851900524176187,1.9672720206553755,3,3,3
2022,21,133,0.506856967857227,1.793617006455079,1.768911789792395,3,3,3
2022,21,135,0.8492332551557913,1.8397676355796644,1.7696504289227957,3,3,3
2022,21,137,0.654564152476371,1.9612925759229614,1.9819909770998247,3,3,3
2022,21,139,0.7675268846459934,2.348920627687751,2.302122838908796,3,3,3
2022,21,141,0.6731862680738562,1.732880685238197,1.7011802195784456,3,3,3
2022,21,143,1.0739849674608395,1.735236395039873,1.5648416883946814,3,3,3
2022,21,145,0.5390641904588778,1.895635491402391,1.8631813697418866,3,3,3
2022,21,147,0.49227906253206366,1.4171187082124386,1.3900584001086516,3,3,3
2022,21,149,0.7232852528659928,1.9195179747963862,2.293980634146654,3,3,3
2022,21,151,0.6549973240795489,1.7422981114427993,1.6794741353059217,1,1,1
2022,21,153,0.6410642114117534,1.8742774937703905,1.9315008502737196,3,3,3
2022,21,155,0.8363546465906175,1.991893713756052,2.0030080288854255,3,3,3
2022,21,157,0.6706450194900277,2.106312905895425,1.9702038718386112,3,3,3
2022,21,159,0.6508788119083834,1.8863365243266978,1.9446494905566014,3,3,3
2022,21,161,0.6964182059932893,1.760093085730374,1.7425164123159937,3,3,3
2022,21,163,0.6236463267011065,1.9862165002288654,1.9362670104245805,3,3,3
2022,21,165,1.2698798289419486,1.9633898838377881,1.9005715441445357,3,3,3
2022,21,167,0.55506847342536,2.124282907651131,2.1544261692123383,3,3,3
2022,21,169,1.005045197971573,1.9243632365763652,1.8835137724263047,3,3,3
