year,state,place,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2021,04,27400,tenure,All,1,1,1,0.4053262001309053,0.42953189907359857,0.6262562184484259,2.5520751598617224,1.776646590138999,1.6709765238489755,1,1,1
2022,04,27820,tenure,All,1,1,1,0.25373773403737887,0.4669258957686473,0.833226367222755,1.186363226874268,1.3382263808685233,1.548693537957484,1,1,1
2021,04,27820,tenure,All,1,1,1,0.35266167294942735,0.530752071593696,0.8976255083399622,1.0756591091947691,1.207724884064726,1.5013769259445344,1,1,1
2022,04,28380,tenure,All,NA,2,2,NA,0.5367789717859236,0.7073761606917982,NA,1.3847025203996939,1.5407941973851578,NA,2,2
2021,04,28380,tenure,All,NA,2,2,NA,0.3834398111957916,0.7082398827761236,NA,1.4188576957655594,1.6104050945665955,NA,2,2
2022,04,46000,tenure,All,1,1,1,0.35375215657908277,0.592051576527072,0.8570621309466462,1.4088691621353973,1.359641085160524,1.528088381118351,1,1,1
2021,04,46000,tenure,All,2,2,2,0.34457625257511504,0.5304330438349149,0.86563878562683,1.267213146393054,1.3000771227890713,1.44978704867788,2,2,2
2022,04,54050,tenure,All,2,2,2,0.3577167199378127,0.5502886277392877,0.7804617597949627,1.5341293834493586,1.4638465053728134,1.3580125816404316,2,2,2
2021,04,54050,tenure,All,2,2,2,0.44360377743548873,0.5930372365282572,0.9088501557796238,1.6449570348048785,1.5376222002344175,1.651377110636843,2,2,2
2022,04,55000,tenure,All,1,1,1,0.3188172220486286,0.49530756286447386,0.8514287256710804,1.1433261687629708,1.2058491841653702,1.4883891017454411,1,1,1
2021,04,55000,tenure,All,2,2,2,0.3178725385598225,0.49973977489595006,0.8474652113628142,1.0707625055617371,1.1423522794010266,1.4355568494302582,2,2,2
2022,04,65000,tenure,All,2,2,2,0.4293165480301745,0.5257292835833889,0.716111126164681,1.507869023434964,1.521389484306755,1.5245364183627275,2,2,2
2021,04,65000,tenure,All,3,3,3,0.28062998057081673,0.4586718287960262,0.6577438456899789,1.5813872461643865,1.5218968721305066,1.5157863971634686,3,3,3
2022,04,71510,tenure,All,1,1,1,0.5974354042337755,0.6063259828027877,0.82177819282588,2.4062501132007,1.9630327205654041,1.7055267536174918,1,1,1
2021,04,71510,tenure,All,1,1,1,0.4706287500629866,0.5267154953426622,0.8513616334943382,2.543701439767115,1.926879185928309,1.795957894026208,1,1,1
2022,04,73000,tenure,All,1,1,1,0.19513179661079114,0.38480642505754603,0.8803250466033395,0.780980659378922,0.9568324090624337,1.4574208820923518,1,1,1
2021,04,73000,tenure,All,3,3,3,0.2408453258196302,0.27805074193946006,0.77620835299669,0.9082861608524319,0.83661631379565915,1.3473687326771968,3,3,3
2022,04,77000,tenure,All,1,1,1,0.36905718738522586,0.6076738014882381,0.9045614024806634,1.0926086035979052,1.2259090240698751,1.4196627412614555,1,1,1
2021,04,77000,tenure,All,2,2,2,0.43567814091186674,0.6474710821791934,0.9549695204915697,1.1624184606692682,1.3229101587083063,1.51711601186795,2,2,2
2022,04,85540,tenure,All,1,1,1,0.7090206816914172,0.7177363877999849,0.8689966530317386,1.6694751780221029,1.6177635895508964,1.539112410068611,1,1,1
2021,04,85540,tenure,All,2,2,2,0.5505304012420407,0.5520069078001072,0.9147209380618635,1.9198053294836481,1.9381187029244609,1.889507232149932,2,2,2
2022,05,23290,tenure,All,1,1,1,0.4612314781599366,0.844443801697016,0.9931747517233651,1.071133453808936,1.557577370949125,1.445455036228797,1,1,1
2021,05,23290,tenure,All,2,2,2,0.47128585539181567,0.8343299838186832,1.0908385081695537,1.320082019977454,1.708276600651658,1.8992401238648797,2,2,2
2022,05,24550,tenure,All,2,2,2,0.773251404913798,0.8292288631697879,1.0396338607724922,2.01612200948653,1.9426764924223998,1.7100516718217595,2,2,2
2021,05,24550,tenure,All,2,2,2,0.7889272485113229,0.8051630003062975,1.1051813596838436,1.7996793671553906,1.8621737060541406,1.9292946189318265,2,2,2
2022,05,35710,tenure,All,2,2,2,0.5459281834262516,0.738256235584106,0.9958932509062323,1.4032187728781649,1.5745523514979012,1.8077125245220023,2,2,2
2021,05,35710,tenure,All,2,2,2,0.7761017295569074,0.8430923413926468,1.155286207178543,1.6645371922241954,1.7353031613500074,1.9087016911804342,2,2,2
2022,05,41000,tenure,All,1,1,1,0.4481820888584071,0.7755336492694129,1.1066108360289826,1.0656387913123067,1.4570992287408253,1.6263624457587122,1,1,1
2021,05,41000,tenure,All,1,1,1,0.3893283163141258,0.6577770310733387,1.026608367755744,0.9012551646475847,1.284991607456485,1.5552847866941901,1,1,1
2022,05,66080,tenure,All,2,2,2,0.7670430293657818,0.9502106679959785,1.133621848752867,2.040514478389476,1.8643346534501997,1.8739766241150015,2,2,2
2021,05,66080,tenure,All,3,3,3,0.5942043248928898,0.9616145449066569,1.2941702611953634,1.48629082663724,1.8667064657919623,2.1258657105179535,3,3,3
2022,06,00562,tenure,All,2,2,2,0.42573449862154106,0.5878238801180471,0.8546832385651185,1.2022780066308787,1.2073401905792396,1.3935926655521795,2,2,2
2021,06,00562,tenure,All,2,2,2,0.3794904823243166,0.6422054228431052,0.9073238687775746,1.0161013310433662,1.2789147710668463,1.2767604884958843,2,2,2
2022,06,00884,tenure,All,2,2,2,0.24560767412014384,0.47472067039106147,0.8631503788046291,0.6579968609429522,0.8578254085456749,1.2464957054217236,2,2,2
2021,06,00884,tenure,All,2,2,2,0.31778754083586797,0.535361424140889,0.898261084184867,0.8934324659231722,1.040918946264783,1.3649080984188433,2,2,2
2022,06,02000,tenure,All,1,1,1,0.27959605049105485,0.5030263199541437,0.9035602187357741,0.646890181400419,0.8435286529407308,1.23943809029085,1,1,1
2021,06,02000,tenure,All,3,3,3,0.3021288848669351,0.5633494987493503,0.9747195724949385,0.7984910159917569,0.9984116990831736,1.3382855588020246,3,3,3
2022,06,02252,tenure,All,1,1,1,0.4393529980329976,0.6758558206496434,0.8024655087725457,0.791806775678272,1.1229927611588943,1.1385671608044998,1,1,1
2021,06,02252,tenure,All,1,1,1,0.25478832251799494,0.4199498332305567,0.8681872030389691,0.5510595531710161,0.7317134726176984,1.2376809632185786,1,1,1
2022,06,02364,tenure,All,2,2,2,0.2944046777573635,0.5034789578516837,0.9494848642397722,0.9108957259599324,0.9333729180810096,1.3431197488068845,2,2,2
2021,06,02364,tenure,All,2,2,2,0.5386947884455868,0.7661720486397128,0.9866784303561827,1.2591467231084887,1.2441679618892476,1.505749083614219,2,2,2
2022,06,03526,tenure,All,1,1,1,0.27785541346371406,0.4510876895391612,0.7695559523411208,0.7151878968820925,0.958432793617554,1.316924932112055,1,1,1
2021,06,03526,tenure,All,2,2,2,0.3066185051202924,0.48713022400466066,0.7733453231690343,0.7952685874617046,1.0291311466976374,1.2172522463101156,2,2,2
2022,06,04982,tenure,All,2,2,2,0.2473972602739726,0.4445157678436324,0.8486857487736305,0.5915068493150685,0.7159285713756413,1.169387235620752,2,2,2
2021,06,04982,tenure,All,2,2,2,0.33758032835871205,0.49185331311625785,0.938601129423534,0.9583298643538907,1.0189700980410346,1.2926173210912326,2,2,2
2022,06,06000,tenure,All,1,1,1,0.2624488356534115,0.5140951781444114,0.8778168757116654,0.5514949205392499,0.802295633725277,1.260723789157501,1,1,1
2021,06,06000,tenure,All,1,1,1,0.40168602194813363,0.5903347635570337,0.9481712639710321,0.8777776706281933,1.0015144252951467,1.3678806529427163,1,1,1
2022,06,08786,tenure,All,3,3,3,0.4744174299406249,0.5442662737998609,0.9083145967053848,1.189637240487904,1.0542432379370374,1.3321029371058297,3,3,3
2021,06,08786,tenure,All,3,3,3,0.4167595307613271,0.699359802897696,1.0308001582085564,1.1287846784066904,1.2463518967521112,1.463324600048102,3,3,3
2022,06,08954,tenure,All,1,1,1,0.22385799162543152,0.3548482913029647,0.740273760010793,0.4232178838178008,0.6434183182835878,1.1211540023963775,1,1,1
2021,06,08954,tenure,All,1,1,1,0.2535899556424329,0.4687112821473447,0.8262329439821544,0.5452221637470867,0.7176580458394167,1.099633241601202,1,1,1
2022,06,11194,tenure,All,1,1,1,0.34101044605606357,0.45880567181476406,0.6929042791309877,1.2507625003444989,1.1367844138417948,1.18135338661063,1,1,1
2021,06,11194,tenure,All,1,1,1,0.263436405161783,0.42763862390253476,0.7523233216627049,0.9263040113209913,0.9485400715259803,1.1870596412693208,1,1,1
2022,06,11530,tenure,All,1,1,1,0.4128159536141402,0.5591350723789166,0.855456015622724,1.2711711750533652,1.2506640606957102,1.3568696779137448,1,1,1
2021,06,11530,tenure,All,1,1,1,0.5011912163435492,0.6991982420745338,0.9272285380576702,1.7557973508608764,1.458570629719881,1.4210485687487857,1,1,1
2022,06,13014,tenure,All,2,2,2,0.30482551969536176,0.4545719641741304,0.824408400665265,0.8154691304076409,0.9361383045198918,1.30410194615941,2,2,2
2021,06,13014,tenure,All,1,1,1,0.2397348372415158,0.39449818621523575,0.7813956728498875,0.7996438112199467,0.9489117291414751,1.2807459976874687,1,1,1
2022,06,13210,tenure,All,2,2,2,0.3057688324523736,0.4444952221768153,0.5772202178647976,0.9652046702557421,1.1631764618077773,1.032868277362616,2,2,2
2021,06,13210,tenure,All,NA,2,2,NA,0.3151989085241073,0.5097291185503162,NA,1.0444393385583908,1.0094962378744432,NA,2,2
2022,06,13214,tenure,All,NA,2,2,NA,0.40089901735312566,0.5526986464291782,NA,1.1328664018398495,1.0163674463385626,NA,2,2
2021,06,13214,tenure,All,NA,2,2,NA,0.32671846981470415,0.48926125407274423,NA,1.080932456664674,1.00152935700512,NA,2,2
2022,06,13392,tenure,All,1,1,1,0.3291700341156855,0.49803062157004974,0.7803729900646366,0.750028878986851,0.9336040638853377,1.1768656948897298,1,1,1
2021,06,13392,tenure,All,1,1,1,0.34868958166093217,0.5541129176476295,0.88818766968462,0.8285002513168426,0.994771978151975,1.2871300510967254,1,1,1
2022,06,13588,tenure,All,1,1,1,0.136284452717026,0.46531936219793524,0.8741049390631,0.7297675197766403,0.8664271727757649,1.3573593550860148,1,1,1
2021,06,13588,tenure,All,1,1,1,0.26941511192513606,0.4582557244730283,0.8237860857678169,0.7876267316495086,1.039897602728167,1.2759081018791798,1,1,1
2022,06,14218,tenure,All,1,1,1,0.08803215057468036,0.21941598902225015,0.6832851656342702,0.6670644542321658,0.7416133056084637,1.313367684967747,1,1,1
2021,06,14218,tenure,All,1,1,1,0.19437745195312778,0.3736468448017569,0.4999631268901943,1.139298956161322,1.491438892380078,1.4309736232094104,1,1,1
2022,06,15044,tenure,All,2,2,2,0.3828881211589712,0.624416295248318,0.9655723820982801,0.8402947371291994,0.9805616115623408,1.2760066945159747,2,2,2
2021,06,15044,tenure,All,2,2,2,0.2853453798476304,0.6405856145944115,0.8901173861436046,0.776801787778656,1.0961317572432019,1.2910682005193928,2,2,2
2022,06,16000,tenure,All,2,2,2,0.32890669639049647,0.5027022952640501,0.7711572348122052,0.9472547737994023,1.0605528012259173,1.3127268630521074,2,2,2
2021,06,16000,tenure,All,3,3,3,0.3350541356920328,0.4949490255894444,0.8597366334937517,0.9644637625432368,0.9699323733716917,1.2991603740540256,3,3,3
2022,06,16350,tenure,All,2,2,2,0.16717519813605786,0.3177977793649051,0.5442816823884014,0.8757977307518621,0.9159342820187741,0.9604473808450577,2,2,2
2021,06,16350,tenure,All,2,2,2,0.3130751280499004,0.35483142628255787,0.5224750408770249,1.1590388138666554,0.9850078834145158,0.97833904441110775,2,2,2
2022,06,16532,tenure,All,2,2,2,0.25532483666073835,0.4155297497391787,0.8904432252312661,0.7297432366614672,0.8082123091132091,1.279994374143823,2,2,2
2021,06,16532,tenure,All,2,2,2,0.39575506918150405,0.5033707829071052,0.9909411203583092,0.9986152350001818,0.9133579457420848,1.413495402112797,2,2,2
2022,06,17918,tenure,All,2,2,2,0.44215120489327764,0.7293687598047316,1.1155793797327416,1.255859765606234,1.2530966509085868,1.5023928790816623,2,2,2
2021,06,17918,tenure,All,2,2,2,0.4082281647462146,0.7703623932706133,1.0491770398095799,0.999516411741679,1.254111730246623,1.3570436164334512,2,2,2
2022,06,19766,tenure,All,1,1,1,0.2832858063084301,0.37361670253391494,0.7955252085944475,1.0458125167186176,0.9271679348569799,1.2921900864818443,1,1,1
2021,06,19766,tenure,All,1,1,1,0.3424576352528356,0.49405878119405405,0.8624238026490381,0.9483295529106589,0.9054882905951525,1.1204940834948192,1,1,1
2022,06,21712,tenure,All,2,2,2,0.2747957147631139,0.5665977231936798,0.9101376128716603,0.721334528927246,0.9626309521584018,1.275777174216793,2,2,2
2021,06,21712,tenure,All,2,2,2,0.25554079866936125,0.46771616587646475,0.8942406326222955,0.6002713069754146,0.8729575072749574,1.2471783151353282,2,2,2
2022,06,22020,tenure,All,1,1,1,0.24731223505612418,0.3647469880530549,0.5920364903579824,1.0376968898243832,1.1311636835995047,1.195533442663101,1,1,1
2021,06,22020,tenure,All,1,1,1,0.18529124658196644,0.3683589013370447,0.5994764321364444,1.5004176545132437,1.5210735254266599,1.2969849258761428,1,1,1
2022,06,22230,tenure,All,1,1,1,0.378812248935447,0.5608610140854412,0.9594454119525236,0.7207602586385431,0.8276859192309604,1.2385397301881633,1,1,1
2021,06,22230,tenure,All,1,1,1,0.28945120985826983,0.5751458466923622,0.9527001027809394,0.7645478486041658,0.930499513063714,1.2677769542647477,1,1,1
2022,06,22804,tenure,All,1,1,1,0.22155107681589228,0.4602864760545503,0.8558593723533452,0.6864895130733969,0.8279067049608649,1.1898657774089563,1,1,1
2021,06,22804,tenure,All,1,1,1,0.3649358498435409,0.5058408260607389,0.9223613334273288,0.7830203868361837,0.8554944890858405,1.2464337980166067,1,1,1
2022,06,23182,tenure,All,1,1,1,0.2357794492418979,0.46255212932924383,0.6849473812867777,0.852839610119442,0.9463894410832472,1.1566045403614869,1,1,1
2021,06,23182,tenure,All,1,1,1,0.23819190688861822,0.28969632875056656,0.6556808661277108,0.8850994721883881,0.8014050460794683,1.0857097574242076,1,1,1
2022,06,24638,tenure,All,NA,2,2,NA,0.46768971401762194,0.714051462713475,NA,1.3677126972398697,1.4237683093217455,NA,2,2
2021,06,24638,tenure,All,2,2,2,0.21066297458301755,0.3444336179890803,0.6203607842616007,0.837337295287189,1.26574673664589,1.372741736642553,2,2,2
2022,06,24680,tenure,All,1,1,1,0.30248340875541796,0.43068998790985963,0.6816826124589876,0.9175887252860667,0.9833738534129689,1.2546563135627145,1,1,1
2021,06,24680,tenure,All,1,1,1,0.31381356974950203,0.38685431794852915,0.6300979181201,0.8749182038543772,0.9206408849251893,1.301003334757618,1,1,1
2022,06,26000,tenure,All,1,1,1,0.3175528275554865,0.3936781302934935,0.6467066318004765,1.2153506572063713,1.2052863884210914,1.384666451743007,1,1,1
2021,06,26000,tenure,All,2,2,2,0.4376881014535479,0.5366104308894829,0.8401668039663187,1.3554842424782305,1.3386134792974023,1.526236051853305,2,2,2
2022,06,27000,tenure,All,1,1,1,0.28428669016879915,0.4419578645552601,0.7333917715148708,0.6511463005554625,0.8258196426348253,1.1926421854127696,1,1,1
2021,06,27000,tenure,All,3,3,3,0.3133207183426437,0.4292151841318361,0.7802614542982232,0.7893479976349227,0.9644181756320399,1.3581088138571282,3,3,3
2022,06,28000,tenure,All,2,2,2,0.26680546477047257,0.4484828312820206,0.8623056441853353,0.6526977075768637,0.950842670995458,1.2499791463031693,2,2,2
2021,06,28000,tenure,All,3,3,3,0.2993369502518392,0.5383476337068587,0.9514890487500992,1.0126712252123167,1.0664175610279467,1.2825423977328043,3,3,3
2022,06,29000,tenure,All,1,1,1,0.35383132900077763,0.5835736185257266,0.9410557239799893,1.0486606926434303,1.0624627209364674,1.362028967390887,1,1,1
2021,06,29000,tenure,All,3,3,3,0.3189301580314623,0.5936851710785954,0.9421688534122887,0.8461675505168695,1.0058098982536057,1.2619252610731542,3,3,3
2022,06,30000,tenure,All,1,1,1,0.20019010402914927,0.3142925430210325,0.758207926479035,0.39932407456302477,0.5427820267686424,1.0133486502010338,1,1,1
2021,06,30000,tenure,All,2,2,2,0.18502097901551864,0.3348126624249668,0.7761777193465321,0.36888430887284623,0.6352246756510637,1.0922121583689384,2,2,2
2022,06,32548,tenure,All,2,2,2,0.17200121592747195,0.5309213817105918,0.9715991250600048,0.48278763962165483,0.8391889289760933,1.2868069305118748,2,2,2
2021,06,32548,tenure,All,2,2,2,0.17686927916002337,0.6031055988112834,1.0444140205810086,0.5254080245029679,1.1009152172698513,1.3456045777066268,2,2,2
2022,06,33000,tenure,All,1,1,1,0.34353447637611956,0.4975412706005551,0.7607297936310571,1.009228137694826,1.1058479793706313,1.1999672691409204,1,1,1
2021,06,33000,tenure,All,1,1,1,0.3623223322294043,0.508731947285614,0.9126019353069545,0.9949054087927449,1.0069456877436291,1.3417369036144777,1,1,1
2022,06,33182,tenure,All,2,2,2,0.32762871353653944,0.530358603680667,0.8953300729755097,0.949245609901639,1.0125954345628123,1.2776338042030724,2,2,2
2021,06,33182,tenure,All,2,2,2,0.3876790192733407,0.5558554988801299,0.748622699326211,0.9707154750239049,1.0140990646201546,1.0923061577521624,2,2,2
2022,06,33434,tenure,All,2,2,2,0.2301919140748288,0.44543423345456085,0.7917441145441704,0.8455173858164778,0.8751174535495588,1.18493575330696,2,2,2
2021,06,33434,tenure,All,2,2,2,0.3892169568995876,0.6078679331068569,0.831202034026102,1.1115500261289641,1.0863243056748142,1.3509996943544804,2,2,2
2022,06,36000,tenure,All,1,1,1,0.24412623316827112,0.474031089709604,0.7512249105185772,0.9350596825029026,0.997833357657783,1.1462854417381036,1,1,1
2021,06,36000,tenure,All,3,3,3,0.3176577575587421,0.4881926586940985,0.8939991986711637,1.0460508338220686,1.1214655276942662,1.4405369872839051,3,3,3
2022,06,36448,tenure,All,2,2,2,0.4073284870432591,0.6443592395755544,0.9208738705198075,1.2729192171873347,1.323284721858555,1.4008469673721113,2,2,2
2021,06,36448,tenure,All,2,2,2,0.6478157465282421,0.7299526531227637,0.9973463863779685,1.5602864623567996,1.3191588269427286,1.4602919864151158,2,2,2
2022,06,36546,tenure,All,1,1,1,0.1231299854585769,0.4171892590198937,0.9473053674616652,0.3337400837502323,0.6978891468533427,1.2000908451613408,1,1,1
2021,06,36546,tenure,All,1,1,1,0.354306681226613,0.6535484532881972,1.025364999327592,0.7435175246717953,1.0015783578714483,1.331341624177136,1,1,1
2022,06,36770,tenure,All,1,1,1,0.24264127866843788,0.42651711169083284,0.6107390416361341,0.7960694525333598,0.9690477618158886,1.1059787908724024,1,1,1
2021,06,36770,tenure,All,2,2,2,0.2573519944495128,0.42884120104781465,0.8116251422238403,0.6583665281637898,0.8285909550965385,1.1784419000727702,2,2,2
2022,06,37692,tenure,All,2,2,2,0.2565126050420168,0.40425796812749004,0.5396611866643661,0.7134453781512605,1.049925298804781,1.2033343556006928,2,2,2
2021,06,37692,tenure,All,NA,2,2,NA,0.44373460383283714,0.7306817769634439,NA,1.1986628172117935,1.4161070586924904,NA,2,2
2022,06,39496,tenure,All,2,2,2,0.18151901960081393,0.368408200135703,0.6816491658869813,0.8656736884311906,0.9787706688607669,1.227606376905499,2,2,2
2021,06,39496,tenure,All,3,3,3,0.303597373669355,0.4620109344321053,0.8472903053792886,0.8824081334487293,0.9348210273796789,1.2539859299901266,3,3,3
2022,06,39892,tenure,All,2,2,2,0.292481662591687,0.5991192325473604,0.8019745864825647,1.3542176039119804,1.486515378914693,1.3801876642728692,2,2,2
2021,06,39892,tenure,All,2,2,2,0.4683658100334097,0.6262634272228834,0.8836366132857912,1.4811309074459522,1.4723935356569546,1.4333288892585063,2,2,2
2022,06,40130,tenure,All,1,1,1,0.3870801783025675,0.6761469568516204,0.896877832078276,0.7578833160555895,1.0107122129187,1.3153604731885502,1,1,1
2021,06,40130,tenure,All,1,1,1,0.4464321527784071,0.6693581237860964,1.0027065246699298,0.9483861290250367,1.082542473252246,1.3086274029672564,1,1,1
2022,06,41992,tenure,All,2,2,2,0.3941058922967455,0.5636601467067234,0.7935019628571718,1.0076914119225335,1.3512271659792925,1.4116735941952987,2,2,2
2021,06,41992,tenure,All,2,2,2,0.40894684658930536,0.601801017758743,0.8716442648627368,1.469956161769979,1.358253468824047,1.453042597127009,2,2,2
2022,06,43000,tenure,All,1,1,1,0.2842491907009712,0.43932871744170376,0.8735037093715612,0.6345037558814927,0.8332500338041833,1.2105291196888415,1,1,1
2021,06,43000,tenure,All,2,2,2,0.2610255336670666,0.5387024115562743,0.9010601080818729,0.6192507369324756,0.9327066838131006,1.2363031019709207,2,2,2
2022,06,44000,tenure,All,1,1,1,0.27728460844163344,0.5028121910459306,0.8153458693707983,0.49198375997546784,0.7932668840579737,1.088154781096372,1,1,1
2021,06,44000,tenure,All,1,1,1,0.27373404339149676,0.5130470796336941,0.8356923490159512,0.47997521249713215,0.7911696063673268,1.087770120054714,1,1,1
2022,06,45484,tenure,All,2,2,2,0.36046979979163307,0.5107100918371522,0.6713904806017944,0.9842826222136397,0.9577573694385444,1.2175272121644238,2,2,2
2021,06,45484,tenure,All,NA,3,3,NA,0.610944558374969,0.5760689647920627,NA,1.355749169326857,1.097662628887054,NA,3,3
2022,06,46842,tenure,All,1,1,1,0.2367904908219972,0.37400615265108966,0.6359545485608737,0.8811158869933923,0.9164450387280542,1.0022823519797128,1,1,1
2021,06,46842,tenure,All,2,2,2,0.4531998910215786,0.5201761559358273,0.5761757411605941,1.0904650203939967,1.0122555255174837,1.0421387140585006,2,2,2
2022,06,46898,tenure,All,2,2,2,0.23771862752867504,0.4621813815442348,0.8594948852240858,0.5790027907125056,0.9378405012245506,1.4364811562509674,2,2,2
2021,06,46898,tenure,All,2,2,2,0.3726017704608671,0.5436201924275229,0.8966632374422353,0.8551354174592237,1.016371724797907,1.3820619015805389,2,2,2
2022,06,47766,tenure,All,2,2,2,0.5968804071204041,0.7205390011383209,0.9994934613927368,1.4964879872990424,1.394186990727244,1.712569304216271,2,2,2
2021,06,47766,tenure,All,2,2,2,0.45290672044945035,0.6457720433599999,1.0262882965218059,1.4205676234258382,1.4726409457403593,1.7879009941035455,2,2,2
2022,06,48256,tenure,All,2,2,2,0.35547193533622795,0.4262341611783295,0.7728428376558673,1.0752344552566813,1.2389764958897436,1.4230070163134778,2,2,2
2021,06,48256,tenure,All,1,1,1,0.17468576034544714,0.36502654817491925,0.7962149421430493,1.2504996003861522,1.1906181051181082,1.3381092900167006,1,1,1
2022,06,48354,tenure,All,1,1,1,0.29175501025579026,0.4161562841552731,0.6789949463587305,0.8317545721361828,1.0015882948151806,1.201022527355948,1,1,1
2021,06,48354,tenure,All,1,1,1,0.2701041550140686,0.3521237916085789,0.6732933546010755,0.899302169656356,0.991467587626788,1.2215418193707008,1,1,1
2022,06,49270,tenure,All,1,1,1,0.17589796262973112,0.29395489145457687,0.5411353932980573,0.9653040099689648,0.9258119949521288,1.0338298308161409,1,1,1
2021,06,49270,tenure,All,1,1,1,0.21183201681295416,0.30800634925716214,0.5147567033382745,0.8642884601506831,0.9081466717416784,1.0000889463878004,1,1,1
2022,06,49670,tenure,All,2,2,2,0.2777320411752323,0.7042154166117012,1.003291134097796,0.846321559597816,1.3201491167298236,1.6235486377923034,2,2,2
2021,06,49670,tenure,All,2,2,2,0.35321511732043703,0.5748815685126529,0.9796982554290126,0.9989253089736703,1.2706417876018101,1.6368198895980002,2,2,2
