year,state,place,subgroup_type,subgroup,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2022,01,37000,tenure,Owner,0.31847127210131887,2,0.43009925402970384,2,0.47422396840129705,2
2022,01,37000,tenure,Owner,0.31847127210131887,2,0.43009925402970384,2,0.47422396840129705,2
2022,01,50000,tenure,All,0.5227760990570056,2,0.5579369706611279,2,0.9497113446087593,2
2022,01,50000,tenure,All,0.5227760990570056,2,0.5579369706611279,2,0.9497113446087593,2
2022,01,50000,tenure,All,0.5227760990570056,2,0.5579369706611279,2,0.9497113446087593,2
2022,01,50000,tenure,Renter,0.29910176583668374,2,0.3220290862382536,2,0.5460202532498664,2
2022,01,50000,tenure,Renter,0.29910176583668374,2,0.3220290862382536,2,0.5460202532498664,2
2022,01,50000,tenure,Renter,0.29910176583668374,2,0.3220290862382536,2,0.5460202532498664,2
2022,01,50000,tenure,Owner,0.22367433322032196,2,0.2359078844228743,2,0.403691091358893,2
2022,01,50000,tenure,Owner,0.22367433322032196,2,0.2359078844228743,2,0.403691091358893,2
2022,01,50000,tenure,Owner,0.22367433322032196,2,0.2359078844228743,2,0.403691091358893,2
2022,01,51000,tenure,All,0.35205135559530526,1,0.6682569341043382,1,1.020452185602069,1
2022,01,51000,tenure,All,0.35205135559530526,1,0.6682569341043382,1,1.020452185602069,1
2022,01,51000,tenure,All,0.35205135559530526,1,0.6682569341043382,1,1.020452185602069,1
2022,01,51000,tenure,Renter,0.1403540693842401,1,0.3295967369100849,1,0.5794289153052565,1
2022,01,51000,tenure,Renter,0.1403540693842401,1,0.3295967369100849,1,0.5794289153052565,1
2022,01,51000,tenure,Renter,0.1403540693842401,1,0.3295967369100849,1,0.5794289153052565,1
2022,01,51000,tenure,Owner,0.21169728621106515,1,0.3386601971942533,1,0.44102327029681226,1
2022,01,51000,tenure,Owner,0.21169728621106515,1,0.3386601971942533,1,0.44102327029681226,1
2022,01,51000,tenure,Owner,0.21169728621106515,1,0.3386601971942533,1,0.44102327029681226,1
2022,01,77256,tenure,All,0.4372948860548666,2,0.6999595377297286,2,1.0040639650093413,2
2022,01,77256,tenure,All,NA,NA,0.6999595377297286,2,1.0040639650093413,2
2022,01,77256,tenure,All,0.4372948860548666,2,0.6999595377297286,2,1.0040639650093413,2
2022,01,77256,tenure,Renter,0.2495776291718967,2,0.4913788256226923,2,0.7369878081007801,2
2022,01,77256,tenure,Renter,NA,NA,0.4913788256226923,2,0.7369878081007801,2
2022,01,77256,tenure,Renter,0.2495776291718967,2,0.4913788256226923,2,0.7369878081007801,2
2022,01,77256,tenure,Owner,0.18771725688296995,2,0.20858071210703633,2,0.2670761569085611,2
2022,01,77256,tenure,Owner,NA,NA,0.20858071210703633,2,0.2670761569085611,2
2022,01,77256,tenure,Owner,0.18771725688296995,2,0.20858071210703633,2,0.2670761569085611,2
2022,02,03000,tenure,All,0.21862561461016156,1,0.7052374325379315,1,0.9649594644273746,1
2022,02,03000,tenure,All,0.21862561461016156,1,0.7052374325379315,1,0.9649594644273746,1
2022,02,03000,tenure,All,0.21862561461016156,1,0.7052374325379315,1,0.9649594644273746,1
2022,02,03000,tenure,Renter,0.1271950362912667,1,0.4831811547469536,1,0.5435056014550239,1
2022,02,03000,tenure,Renter,0.1271950362912667,1,0.4831811547469536,1,0.5435056014550239,1
2022,02,03000,tenure,Renter,0.1271950362912667,1,0.4831811547469536,1,0.5435056014550239,1
2022,02,03000,tenure,Owner,0.09143057831889487,1,0.2220562777909779,1,0.42145386297235066,1
2022,02,03000,tenure,Owner,0.09143057831889487,1,0.2220562777909779,1,0.42145386297235066,1
2022,02,03000,tenure,Owner,0.09143057831889487,1,0.2220562777909779,1,0.42145386297235066,1
2022,04,04720,tenure,All,NA,NA,0.42593439528968685,2,0.7045711526432641,2
2022,04,04720,tenure,All,NA,NA,0.42593439528968685,2,0.7045711526432641,2
2022,04,04720,tenure,All,NA,NA,NA,NA,0.7045711526432641,2
2022,04,04720,tenure,Renter,NA,NA,0.05170790509019842,2,0.32846998821700574,2
2022,04,04720,tenure,Renter,NA,NA,0.05170790509019842,2,0.32846998821700574,2
2022,04,04720,tenure,Renter,NA,NA,NA,NA,0.32846998821700574,2
2022,04,04720,tenure,Owner,NA,NA,0.37422649019948845,2,0.3761011644262584,2
2022,04,04720,tenure,Owner,NA,NA,0.37422649019948845,2,0.3761011644262584,2
2022,04,04720,tenure,Owner,NA,NA,NA,NA,0.3761011644262584,2
2022,04,07940,tenure,All,0.4634617989028522,2,0.6381063125672485,2,0.7776859462332668,2
2022,04,07940,tenure,All,NA,NA,0.6381063125672485,2,0.7776859462332668,2
2022,04,07940,tenure,All,NA,NA,NA,NA,NA,NA
2022,04,07940,tenure,Renter,0.11877134736677229,2,0.22807007527490966,2,0.19417350686938858,2
2022,04,07940,tenure,Renter,NA,NA,0.22807007527490966,2,0.19417350686938858,2
2022,04,07940,tenure,Renter,NA,NA,NA,NA,NA,NA
2022,04,07940,tenure,Owner,0.34469045153607997,2,0.4100362372923389,2,0.5835124393638783,2
2022,04,07940,tenure,Owner,NA,NA,0.4100362372923389,2,0.5835124393638783,2
2022,04,07940,tenure,Owner,NA,NA,NA,NA,NA,NA
2022,04,12000,tenure,All,0.3339984617572352,1,0.45893713227363486,1,0.696312407940671,1
2022,04,12000,tenure,All,0.3339984617572352,1,0.45893713227363486,1,0.696312407940671,1
2022,04,12000,tenure,All,0.3339984617572352,1,0.45893713227363486,1,0.696312407940671,1
2022,04,12000,tenure,Renter,0.11770190665607974,1,0.10520391745163407,1,0.271377263690732,1
2022,04,12000,tenure,Renter,0.11770190665607974,1,0.10520391745163407,1,0.271377263690732,1
2022,04,12000,tenure,Renter,0.11770190665607974,1,0.10520391745163407,1,0.271377263690732,1
2022,04,12000,tenure,Owner,0.21629655510115542,1,0.35373321482200076,1,0.4249351442499389,1
2022,04,12000,tenure,Owner,0.21629655510115542,1,0.35373321482200076,1,0.4249351442499389,1
2022,04,12000,tenure,Owner,0.21629655510115542,1,0.35373321482200076,1,0.4249351442499389,1
2022,04,23620,tenure,All,0.4586436083731989,2,0.6250206439326593,2,0.8579454383775477,2
2022,04,23620,tenure,All,0.4586436083731989,2,0.6250206439326593,2,0.8579454383775477,2
2022,04,23620,tenure,All,NA,NA,0.6250206439326593,2,0.8579454383775477,2
2022,04,23620,tenure,Renter,0.12834057807016858,2,0.23888047656864259,2,0.4340026437970084,2
2022,04,23620,tenure,Renter,0.12834057807016858,2,0.23888047656864259,2,0.4340026437970084,2
2022,04,23620,tenure,Renter,NA,NA,0.23888047656864259,2,0.4340026437970084,2
2022,04,23620,tenure,Owner,0.3303030303030303,2,0.38614016736401674,2,0.42394279458053924,2
2022,04,23620,tenure,Owner,0.3303030303030303,2,0.38614016736401674,2,0.42394279458053924,2
2022,04,23620,tenure,Owner,NA,NA,0.38614016736401674,2,0.42394279458053924,2
2022,04,27400,tenure,All,0.4701409579105561,1,0.5426928990814123,1,0.7157981331384177,1
2022,04,27400,tenure,All,0.4701409579105561,1,0.5426928990814123,1,0.7157981331384177,1
2022,04,27400,tenure,All,NA,NA,0.5426928990814123,1,0.7157981331384177,1
2022,04,27400,tenure,Renter,0.024872014667081655,1,0.13707595829449407,1,0.21504196152708074,1
2022,04,27400,tenure,Renter,0.024872014667081655,1,0.13707595829449407,1,0.21504196152708074,1
2022,04,27400,tenure,Renter,NA,NA,0.13707595829449407,1,0.21504196152708074,1
2022,04,27400,tenure,Owner,0.44526894324347444,1,0.4056169407869181,1,0.5007561716113369,1
2022,04,27400,tenure,Owner,0.44526894324347444,1,0.4056169407869181,1,0.5007561716113369,1
2022,04,27400,tenure,Owner,NA,NA,0.4056169407869181,1,0.5007561716113369,1
2022,04,27820,tenure,All,0.25373773403737887,1,0.4669258957686473,1,0.833226367222755,1
2022,04,27820,tenure,All,0.25373773403737887,1,0.4669258957686473,1,0.833226367222755,1
2022,04,27820,tenure,All,0.25373773403737887,1,0.4669258957686473,1,0.833226367222755,1
2022,04,27820,tenure,Renter,0.09085860640878068,1,0.2129576043912497,1,0.45038666821760803,1
2022,04,27820,tenure,Renter,0.09085860640878068,1,0.2129576043912497,1,0.45038666821760803,1
2022,04,27820,tenure,Renter,0.09085860640878068,1,0.2129576043912497,1,0.45038666821760803,1
2022,04,27820,tenure,Owner,0.1628791276285982,1,0.2539682913773976,1,0.38283969900514697,1
2022,04,27820,tenure,Owner,0.1628791276285982,1,0.2539682913773976,1,0.38283969900514697,1
2022,04,27820,tenure,Owner,0.1628791276285982,1,0.2539682913773976,1,0.38283969900514697,1
2022,04,28380,tenure,All,NA,NA,0.5367789717859236,2,0.7073761606917982,2
2022,04,28380,tenure,All,NA,NA,0.5367789717859236,2,0.7073761606917982,2
2022,04,28380,tenure,All,NA,NA,NA,NA,0.7073761606917982,2
2022,04,28380,tenure,Renter,NA,NA,0.11283413841270365,2,0.227351872841931,2
2022,04,28380,tenure,Renter,NA,NA,0.11283413841270365,2,0.227351872841931,2
2022,04,28380,tenure,Renter,NA,NA,NA,NA,0.227351872841931,2
2022,04,28380,tenure,Owner,NA,NA,0.4239448333732199,2,0.4800242878498671,2
2022,04,28380,tenure,Owner,NA,NA,0.4239448333732199,2,0.4800242878498671,2
2022,04,28380,tenure,Owner,NA,NA,NA,NA,0.4800242878498671,2
2022,04,46000,tenure,All,0.35375215657908277,1,0.592051576527072,1,0.8570621309466462,1
2022,04,46000,tenure,All,0.35375215657908277,1,0.592051576527072,1,0.8570621309466462,1
2022,04,46000,tenure,All,0.35375215657908277,1,0.592051576527072,1,0.8570621309466462,1
2022,04,46000,tenure,Renter,0.06015672454624514,1,0.17518128793693707,1,0.3793059332129715,1
2022,04,46000,tenure,Renter,0.06015672454624514,1,0.17518128793693707,1,0.3793059332129715,1
2022,04,46000,tenure,Renter,0.06015672454624514,1,0.17518128793693707,1,0.3793059332129715,1
2022,04,46000,tenure,Owner,0.2935954320328376,1,0.416870288590135,1,0.4777561977336748,1
2022,04,46000,tenure,Owner,0.2935954320328376,1,0.416870288590135,1,0.4777561977336748,1
2022,04,46000,tenure,Owner,0.2935954320328376,1,0.416870288590135,1,0.4777561977336748,1
2022,04,54050,tenure,All,0.3577167199378127,2,0.5594539590388588,2,0.7804617597949627,2
2022,04,54050,tenure,All,0.3577167199378127,2,0.5594539590388588,2,0.7804617597949627,2
2022,04,54050,tenure,All,NA,NA,0.5594539590388588,2,0.7804617597949627,2
2022,04,54050,tenure,Renter,0.058830212413157966,2,0.09522381023766144,2,0.21406822921097593,2
2022,04,54050,tenure,Renter,0.058830212413157966,2,0.09522381023766144,2,0.21406822921097593,2
2022,04,54050,tenure,Renter,NA,NA,0.09522381023766144,2,0.21406822921097593,2
2022,04,54050,tenure,Owner,0.2988865075246547,2,0.4642301488011973,2,0.5663935305839868,2
2022,04,54050,tenure,Owner,0.2988865075246547,2,0.4642301488011973,2,0.5663935305839868,2
2022,04,54050,tenure,Owner,NA,NA,0.4642301488011973,2,0.5663935305839868,2
2022,04,55000,tenure,All,0.3188172220486286,1,0.49530756286447386,1,0.8447094204701551,1
2022,04,55000,tenure,All,0.3188172220486286,1,0.49530756286447386,1,0.8447094204701551,1
2022,04,55000,tenure,All,0.3188172220486286,1,0.49530756286447386,1,0.8447094204701551,1
2022,04,55000,tenure,Renter,0.13546341012740093,1,0.2254384942069931,1,0.4693920054870177,1
2022,04,55000,tenure,Renter,0.13546341012740093,1,0.2254384942069931,1,0.4693920054870177,1
2022,04,55000,tenure,Renter,0.13546341012740093,1,0.2254384942069931,1,0.4693920054870177,1
2022,04,55000,tenure,Owner,0.18335381192122768,1,0.2698690686574808,1,0.37531741498313737,1
2022,04,55000,tenure,Owner,0.18335381192122768,1,0.2698690686574808,1,0.37531741498313737,1
2022,04,55000,tenure,Owner,0.18335381192122768,1,0.2698690686574808,1,0.37531741498313737,1
2022,04,65000,tenure,All,0.4293165480301745,2,0.5257292835833889,2,0.716111126164681,2
2022,04,65000,tenure,All,0.4293165480301745,2,0.5257292835833889,2,0.716111126164681,2
2022,04,65000,tenure,All,0.4293165480301745,2,0.5257292835833889,2,0.716111126164681,2
2022,04,65000,tenure,Renter,0.10559600149329736,2,0.12379625717208124,2,0.2442576975821804,2
2022,04,65000,tenure,Renter,0.10559600149329736,2,0.12379625717208124,2,0.2442576975821804,2
2022,04,65000,tenure,Renter,0.10559600149329736,2,0.12379625717208124,2,0.2442576975821804,2
2022,04,65000,tenure,Owner,0.32372054653687715,2,0.4019330264113077,2,0.4718534285825006,2
2022,04,65000,tenure,Owner,0.32372054653687715,2,0.4019330264113077,2,0.4718534285825006,2
2022,04,65000,tenure,Owner,0.32372054653687715,2,0.4019330264113077,2,0.4718534285825006,2
2022,04,71510,tenure,All,0.5974354042337755,1,0.591325155172666,1,0.82177819282588,1
2022,04,71510,tenure,All,0.5974354042337755,1,0.591325155172666,1,0.82177819282588,1
2022,04,71510,tenure,All,NA,NA,NA,NA,0.82177819282588,1
2022,04,71510,tenure,Renter,0.02730690141213379,1,0.03718888625574812,1,0.13947627171421229,1
2022,04,71510,tenure,Renter,0.02730690141213379,1,0.03718888625574812,1,0.13947627171421229,1
2022,04,71510,tenure,Renter,NA,NA,NA,NA,0.13947627171421229,1
2022,04,71510,tenure,Owner,0.5701285028216417,1,0.5541362689169179,1,0.6823019211116677,1
2022,04,71510,tenure,Owner,0.5701285028216417,1,0.5541362689169179,1,0.6823019211116677,1
2022,04,71510,tenure,Owner,NA,NA,NA,NA,0.6823019211116677,1
2022,04,73000,tenure,All,0.19513179661079114,1,0.382343768047371,1,0.8803250466033395,1
2022,04,73000,tenure,All,NA,NA,0.382343768047371,1,0.8803250466033395,1
2022,04,73000,tenure,All,0.19513179661079114,1,0.382343768047371,1,0.8803250466033395,1
2022,04,73000,tenure,Renter,0.06262586857971222,1,0.18615606963844944,1,0.5951931621597362,1
2022,04,73000,tenure,Renter,NA,NA,0.18615606963844944,1,0.5951931621597362,1
2022,04,73000,tenure,Renter,0.06262586857971222,1,0.18615606963844944,1,0.5951931621597362,1
2022,04,73000,tenure,Owner,0.1325059280310789,1,0.19618769840892156,1,0.28513188444360327,1
2022,04,73000,tenure,Owner,NA,NA,0.19618769840892156,1,0.28513188444360327,1
2022,04,73000,tenure,Owner,0.1325059280310789,1,0.19618769840892156,1,0.28513188444360327,1
2022,04,77000,tenure,All,0.3671866414828021,1,0.6033909474106843,1,0.9035654223176453,1
2022,04,77000,tenure,All,0.3671866414828021,1,0.6033909474106843,1,0.9035654223176453,1
2022,04,77000,tenure,All,0.3671866414828021,1,0.6033909474106843,1,0.9035654223176453,1
2022,04,77000,tenure,Renter,0.1644005434274992,1,0.332362028941771,1,0.5165288546585715,1
2022,04,77000,tenure,Renter,0.1644005434274992,1,0.332362028941771,1,0.5165288546585715,1
2022,04,77000,tenure,Renter,0.1644005434274992,1,0.332362028941771,1,0.5165288546585715,1
2022,04,77000,tenure,Owner,0.20278609805530287,1,0.2710289184689133,1,0.38703656765907385,1
2022,04,77000,tenure,Owner,0.20278609805530287,1,0.2710289184689133,1,0.38703656765907385,1
2022,04,77000,tenure,Owner,0.20278609805530287,1,0.2710289184689133,1,0.38703656765907385,1
2022,04,85540,tenure,All,0.6255244418215773,1,0.6391601410367219,1,0.8562452387291685,1
2022,04,85540,tenure,All,0.6255244418215773,1,0.6391601410367219,1,0.8562452387291685,1
2022,04,85540,tenure,All,0.6255244418215773,1,0.6391601410367219,1,0.8562452387291685,1
2022,04,85540,tenure,Renter,0.28047512777893724,1,0.27084640371458313,1,0.4972003967732492,1
2022,04,85540,tenure,Renter,0.28047512777893724,1,0.27084640371458313,1,0.4972003967732492,1
2022,04,85540,tenure,Renter,0.28047512777893724,1,0.27084640371458313,1,0.4972003967732492,1
2022,04,85540,tenure,Owner,0.34504931404264,1,0.3683137373221388,1,0.3590448419559193,1
2022,04,85540,tenure,Owner,0.34504931404264,1,0.3683137373221388,1,0.3590448419559193,1
2022,04,85540,tenure,Owner,0.34504931404264,1,0.3683137373221388,1,0.3590448419559193,1
2022,05,23290,tenure,All,0.4612314781599366,1,0.844443801697016,1,0.9880949900033039,1
2022,05,23290,tenure,All,NA,NA,0.844443801697016,1,0.9880949900033039,1
2022,05,23290,tenure,All,0.4612314781599366,1,0.844443801697016,1,0.9880949900033039,1
2022,05,23290,tenure,Renter,0.2957562671111457,1,0.652004556664824,1,0.724637246066786,1
2022,05,23290,tenure,Renter,NA,NA,0.652004556664824,1,0.724637246066786,1
2022,05,23290,tenure,Renter,0.2957562671111457,1,0.652004556664824,1,0.724637246066786,1
2022,05,23290,tenure,Owner,0.16547521104879084,1,0.19243924503219195,1,0.26345774393651805,1
2022,05,23290,tenure,Owner,NA,NA,0.19243924503219195,1,0.26345774393651805,1
2022,05,23290,tenure,Owner,0.16547521104879084,1,0.19243924503219195,1,0.26345774393651805,1
2022,05,24550,tenure,All,0.773251404913798,2,0.8292288631697879,2,1.0396338607724922,2
2022,05,24550,tenure,All,0.773251404913798,2,0.8292288631697879,2,1.0396338607724922,2
2022,05,24550,tenure,All,0.773251404913798,2,0.8292288631697879,2,1.0396338607724922,2
2022,05,24550,tenure,Renter,0.3726593305954813,2,0.4180699206534819,2,0.5817397355390329,2
2022,05,24550,tenure,Renter,0.3726593305954813,2,0.4180699206534819,2,0.5817397355390329,2
2022,05,24550,tenure,Renter,0.3726593305954813,2,0.4180699206534819,2,0.5817397355390329,2
2022,05,24550,tenure,Owner,0.4005920743183168,2,0.41115894251630597,2,0.4578941252334594,2
2022,05,24550,tenure,Owner,0.4005920743183168,2,0.41115894251630597,2,0.4578941252334594,2
2022,05,24550,tenure,Owner,0.4005920743183168,2,0.41115894251630597,2,0.4578941252334594,2
2022,05,35710,tenure,All,0.5459281834262516,2,0.7250510349809923,2,0.9697935046785209,2
2022,05,35710,tenure,All,0.5459281834262516,2,0.7250510349809923,2,0.9697935046785209,2
2022,05,35710,tenure,All,0.5459281834262516,2,0.7250510349809923,2,0.9697935046785209,2
2022,05,35710,tenure,Renter,0.27528438469493277,2,0.4002191647388287,2,0.5431281507795779,2
2022,05,35710,tenure,Renter,0.27528438469493277,2,0.4002191647388287,2,0.5431281507795779,2
2022,05,35710,tenure,Renter,0.27528438469493277,2,0.4002191647388287,2,0.5431281507795779,2
2022,05,35710,tenure,Owner,0.27064379873131883,2,0.32483187024216365,2,0.4266653538989431,2
2022,05,35710,tenure,Owner,0.27064379873131883,2,0.32483187024216365,2,0.4266653538989431,2
2022,05,35710,tenure,Owner,0.27064379873131883,2,0.32483187024216365,2,0.4266653538989431,2
2022,05,41000,tenure,All,0.4481820888584071,1,0.7755336492694129,1,1.1066108360289826,1
2022,05,41000,tenure,All,0.4481820888584071,1,0.7755336492694129,1,1.1066108360289826,1
2022,05,41000,tenure,All,0.4481820888584071,1,0.7755336492694129,1,1.1066108360289826,1
2022,05,41000,tenure,Renter,0.2730302677990728,1,0.5152713693437335,1,0.7237814097959083,1
2022,05,41000,tenure,Renter,0.2730302677990728,1,0.5152713693437335,1,0.7237814097959083,1
2022,05,41000,tenure,Renter,0.2730302677990728,1,0.5152713693437335,1,0.7237814097959083,1
2022,05,41000,tenure,Owner,0.17515182105933433,1,0.26026227992567946,1,0.3828294262330742,1
2022,05,41000,tenure,Owner,0.17515182105933433,1,0.26026227992567946,1,0.3828294262330742,1
2022,05,41000,tenure,Owner,0.17515182105933433,1,0.26026227992567946,1,0.3828294262330742,1
2022,05,66080,tenure,All,0.754241976666575,2,0.9373426715090233,2,1.1261631579659215,2
2022,05,66080,tenure,All,NA,NA,0.9373426715090233,2,1.1261631579659215,2
2022,05,66080,tenure,All,NA,NA,0.9373426715090233,2,1.1261631579659215,2
2022,05,66080,tenure,Renter,0.2979875984514585,2,0.5313926672089677,2,0.6158329520284854,2
2022,05,66080,tenure,Renter,NA,NA,0.5313926672089677,2,0.6158329520284854,2
2022,05,66080,tenure,Renter,NA,NA,0.5313926672089677,2,0.6158329520284854,2
2022,05,66080,tenure,Owner,0.45625437821511655,2,0.4059500043000555,2,0.510330205937436,2
2022,05,66080,tenure,Owner,NA,NA,0.4059500043000555,2,0.510330205937436,2
2022,05,66080,tenure,Owner,NA,NA,0.4059500043000555,2,0.510330205937436,2
2022,06,00562,tenure,All,0.42573449862154106,2,0.5878238801180471,2,0.8546832385651185,2
2022,06,00562,tenure,All,NA,NA,0.5878238801180471,2,0.8546832385651185,2
2022,06,00562,tenure,All,0.42573449862154106,2,0.5878238801180471,2,0.8546832385651185,2
2022,06,00562,tenure,Renter,0.20783222058885978,2,0.34577141402881023,2,0.5365427064366461,2
2022,06,00562,tenure,Renter,NA,NA,0.34577141402881023,2,0.5365427064366461,2
2022,06,00562,tenure,Renter,0.20783222058885978,2,0.34577141402881023,2,0.5365427064366461,2
2022,06,00562,tenure,Owner,0.21790227803268133,2,0.24205246608923695,2,0.3181405321284725,2
2022,06,00562,tenure,Owner,NA,NA,0.24205246608923695,2,0.3181405321284725,2
2022,06,00562,tenure,Owner,0.21790227803268133,2,0.24205246608923695,2,0.3181405321284725,2
2022,06,00884,tenure,All,0.24560767412014384,2,0.47472067039106147,2,0.8631503788046291,2
2022,06,00884,tenure,All,NA,NA,0.47472067039106147,2,0.8631503788046291,2
2022,06,00884,tenure,All,0.24560767412014384,2,0.47472067039106147,2,0.8631503788046291,2
2022,06,00884,tenure,Renter,0.14371427366047437,2,0.31443388734866745,2,0.6866092418413285,2
2022,06,00884,tenure,Renter,NA,NA,0.31443388734866745,2,0.6866092418413285,2
2022,06,00884,tenure,Renter,0.14371427366047437,2,0.31443388734866745,2,0.6866092418413285,2
2022,06,00884,tenure,Owner,0.10189340045966948,2,0.16028678304239402,2,0.17654113696330054,2
2022,06,00884,tenure,Owner,NA,NA,0.16028678304239402,2,0.17654113696330054,2
2022,06,00884,tenure,Owner,0.10189340045966948,2,0.16028678304239402,2,0.17654113696330054,2
2022,06,02000,tenure,All,0.27959605049105485,1,0.5030263199541437,1,0.9166838995589762,1
2022,06,02000,tenure,All,0.27959605049105485,1,0.5030263199541437,1,0.9166838995589762,1
2022,06,02000,tenure,All,0.27959605049105485,1,0.5030263199541437,1,0.9166838995589762,1
2022,06,02000,tenure,Renter,0.1255030289183129,1,0.2881526219300901,1,0.6424633989207662,1
2022,06,02000,tenure,Renter,0.1255030289183129,1,0.2881526219300901,1,0.6424633989207662,1
2022,06,02000,tenure,Renter,0.1255030289183129,1,0.2881526219300901,1,0.6424633989207662,1
2022,06,02000,tenure,Owner,0.15409302157274196,1,0.2148736980240537,1,0.2742205006382099,1
2022,06,02000,tenure,Owner,0.15409302157274196,1,0.2148736980240537,1,0.2742205006382099,1
2022,06,02000,tenure,Owner,0.15409302157274196,1,0.2148736980240537,1,0.2742205006382099,1
2022,06,02252,tenure,All,0.4393529980329976,1,0.6758558206496434,1,0.8024655087725457,1
2022,06,02252,tenure,All,NA,NA,0.6758558206496434,1,0.8024655087725457,1
2022,06,02252,tenure,All,0.4393529980329976,1,0.6758558206496434,1,0.8024655087725457,1
2022,06,02252,tenure,Renter,0.308990302235492,1,0.40240838897904635,1,0.40735108873542375,1
2022,06,02252,tenure,Renter,NA,NA,0.40240838897904635,1,0.40735108873542375,1
2022,06,02252,tenure,Renter,0.308990302235492,1,0.40240838897904635,1,0.40735108873542375,1
2022,06,02252,tenure,Owner,0.1303626957975056,1,0.27344743167059704,1,0.39511442003712205,1
2022,06,02252,tenure,Owner,NA,NA,0.27344743167059704,1,0.39511442003712205,1
2022,06,02252,tenure,Owner,0.1303626957975056,1,0.27344743167059704,1,0.39511442003712205,1
2022,06,02364,tenure,All,0.27149442043366306,2,0.48846642257556555,2,0.8684263213931525,2
2022,06,02364,tenure,All,NA,NA,0.48846642257556555,2,0.8684263213931525,2
2022,06,02364,tenure,All,NA,NA,NA,NA,0.8684263213931525,2
2022,06,02364,tenure,Renter,0.07556866717899446,2,0.17880017299020734,2,0.4196250937748094,2
2022,06,02364,tenure,Renter,NA,NA,0.17880017299020734,2,0.4196250937748094,2
2022,06,02364,tenure,Renter,NA,NA,NA,NA,0.4196250937748094,2
2022,06,02364,tenure,Owner,0.19592575325466857,2,0.3096662495853582,2,0.44880122761834307,2
2022,06,02364,tenure,Owner,NA,NA,0.3096662495853582,2,0.44880122761834307,2
