year,state,place,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2021,05,35710,0.7613262721826244,2,0.8299196106039979,2,1.155286207178543,2
2021,05,41000,0.3893283163141258,1,0.6577770310733387,1,1.026608367755744,1
2021,05,66080,0.5942043248928898,3,0.9240622793967841,3,1.2941702611953634,3
2021,06,00562,0.3794904823243166,2,0.6422054228431052,2,0.9073238687775746,2
2021,06,00884,0.31778754083586797,2,0.535361424140889,2,0.898261084184867,2
2021,06,02000,0.3021288848669351,3,0.5633494987493503,3,0.9747195724949385,3
2021,06,02252,0.25478832251799494,1,0.4199498332305567,1,0.8681872030389691,1
2021,06,02364,0.5386947884455868,2,0.7661720486397128,2,0.9866784303561827,2
2021,06,03526,0.3066185051202924,2,0.48568127146568063,2,0.7606935877895337,2
2021,06,04982,0.33758032835871205,2,0.49185331311625785,2,0.938601129423534,2
2021,06,06000,0.40168602194813363,1,0.5903347635570337,1,0.9481712639710321,1
2021,06,08786,0.4167595307613271,3,0.6837554803894884,3,1.0308001582085564,3
2021,06,08954,0.2535899556424329,1,0.45839032664003937,1,0.8262329439821544,1
2021,06,11194,0.263436405161783,1,0.42763862390253476,1,0.7523233216627049,1
2021,06,11530,0.5011912163435492,1,0.654483430238554,1,0.9272285380576702,1
2021,06,13014,0.2397348372415158,1,0.39449818621523575,1,0.7813956728498875,1
2021,06,13210,NA,NA,0.3151989085241073,2,0.48838561067731606,2
2021,06,13214,NA,NA,0.32671846981470415,2,0.48926125407274423,2
2021,06,13392,0.3459731222865412,1,0.5541129176476295,1,0.88818766968462,1
2021,06,13588,0.26941511192513606,1,0.4582557244730283,1,0.8237860857678169,1
2021,06,14218,0.19437745195312778,1,0.3736468448017569,1,0.4999631268901943,1
2021,06,15044,0.2853453798476304,2,0.6354172375098779,2,0.8901173861436046,2
2021,06,16000,0.3350541356920328,3,0.4949490255894444,3,0.8597366334937517,3
2021,06,16350,0.3130751280499004,2,0.35483142628255787,2,0.5224750408770249,2
2021,06,16532,0.39575506918150405,2,0.5033707829071052,2,0.9909411203583092,2
2021,06,17918,0.4082281647462146,2,0.7703623932706133,2,1.0491770398095799,2
2021,06,19766,0.3424576352528356,1,0.49405878119405405,1,0.8624238026490381,1
2021,06,21712,0.25554079866936125,2,0.46771616587646475,2,0.8942406326222955,2
2021,06,22020,0.18529124658196644,1,0.3683589013370447,1,0.5994764321364444,1
2021,06,22230,0.28945120985826983,1,0.5751458466923622,1,0.9527001027809394,1
2021,06,22804,0.36415160904731897,1,0.5058408260607389,1,0.9223613334273288,1
2021,06,23182,0.23819190688861822,1,0.28969632875056656,1,0.6556808661277108,1
2021,06,24638,0.21066297458301755,2,0.3444336179890803,2,0.6203607842616007,2
2021,06,24680,0.31381356974950203,1,0.38685431794852915,1,0.6300979181201,1
2021,06,26000,0.4376881014535479,2,0.5366104308894829,2,0.8401668039663187,2
2021,06,27000,0.3133207183426437,3,0.4292151841318361,3,0.7802614542982232,3
2021,06,28000,0.2993369502518392,3,0.5383476337068587,3,0.9514890487500992,3
2021,06,29000,0.3189301580314623,3,0.5936851710785954,3,0.9421688534122887,3
2021,06,30000,0.18502097901551864,2,0.3348126624249668,2,0.7808643868831584,2
2021,06,32548,0.17686927916002337,2,0.6031055988112834,2,1.0390604085361697,2
2021,06,33000,0.3623223322294043,1,0.508731947285614,1,0.9126019353069545,1
2021,06,33182,0.3876790192733407,2,0.5558554988801299,2,0.748622699326211,2
2021,06,33434,0.3892169568995876,2,0.6078679331068569,2,0.831202034026102,2
2021,06,36000,0.3176577575587421,3,0.4881926586940985,3,0.8939991986711637,3
2021,06,36448,0.6478157465282421,2,0.7299526531227637,2,0.9973463863779685,2
2021,06,36546,0.354306681226613,1,0.6567508239609108,1,1.047777254681571,1
2021,06,36770,0.2573519944495128,2,0.42884120104781465,2,0.8116251422238403,2
2021,06,37692,NA,NA,0.44373460383283714,2,0.7306817769634439,2
2021,06,39496,0.303597373669355,3,0.4620109344321053,3,0.8569880862083054,3
2021,06,39892,0.46836581003340966,2,0.6262634272228834,2,0.8836366132857912,2
2021,06,40130,0.4464321527784071,1,0.6693581237860964,1,1.0027065246699298,1
2021,06,41992,0.40894684658930536,2,0.5514421366312127,2,0.8517442190366875,2
2021,06,43000,0.2610255336670666,2,0.5387024115562743,2,0.9010601080818729,2
2021,06,44000,0.27543083053750644,1,0.5163886871569421,1,0.8386424368077361,1
2021,06,45484,NA,NA,0.5297451040135037,3,0.5760689647920627,3
2021,06,46842,0.4531998910215786,2,0.5201761559358273,2,0.5761757411605941,2
2021,06,46898,0.3726017704608671,2,0.5436201924275229,2,0.8864643544239035,2
2021,06,47766,0.45290672044945035,2,0.6457720433599999,2,1.0262882965218059,2
2021,06,48256,0.17468576034544714,1,0.36502654817491925,1,0.7962149421430493,1
2021,06,48354,0.2701041550140686,1,0.3521237916085789,1,0.6732933546010755,1
2021,06,49270,0.21183201681295416,1,0.30800634925716214,1,0.5147567033382745,1
2021,06,49670,0.35321511732043703,2,0.5748815685126529,2,0.9796982554290126,2
2021,06,50076,NA,NA,0.49434496971182057,2,0.545493296713839,2
2021,06,50258,0.34267071661604226,2,0.5483172348870441,2,0.7965936268358658,2
2021,06,51182,0.3625708494339732,3,0.5538331746181833,3,0.9641475345331209,3
2021,06,52526,0.5423429214205366,1,0.5906606133605115,1,0.8926338957833982,1
2021,06,53000,0.44301086757998487,3,0.687431284539156,3,0.9579688181969326,3
2021,06,53322,0.3113782914542327,2,0.4268332665495341,2,0.847573164691424,2
2021,06,53896,0.19870258182196668,1,0.2147542835994684,1,0.48550134619811214,1
2021,06,53980,0.25344422180272336,2,0.5423989284386811,2,0.9154846118700919,2
2021,06,54652,0.2743832814935198,1,0.4420030334680672,1,0.8504412567211898,1
2021,06,55156,0.3398976882235798,1,0.5577116180128505,1,0.8844876611002588,1
2021,06,56000,0.25140488143782724,3,0.4255051554134223,3,0.7701321355401922,3
2021,06,56700,NA,NA,NA,NA,0.7558246419293148,2
2021,06,57456,0.3975570187995038,2,0.5016348018841784,2,0.8620791767072701,2
2021,06,57792,0.4161901935279842,3,0.5625508264752704,3,0.8670658146625562,3
2021,06,58072,0.32098460679931073,1,0.5667016758021989,1,0.9318756488212566,1
2021,06,59444,0.3670255251136809,2,0.43275643151911025,2,0.7840164869394123,2
2021,06,59451,0.2554683575533669,1,0.39275744708044813,1,0.4737015944658655,1
2021,06,59920,0.406183205952349,2,0.624184119863032,2,0.8765586841141921,2
2021,06,60102,0.42463244058966093,2,0.8777736130026336,2,1.048926709317027,2
2021,06,60466,0.514208188556269,2,0.6222210125942051,2,0.785828625661934,2
2021,06,60620,0.50739754470216,2,0.6520319585805429,2,0.9389207202027804,2
2021,06,62000,0.21638341650607967,2,0.31005581529781107,2,0.6336011771368777,2
2021,06,62938,0.23691155804122155,1,0.435706698993781,1,0.6689233951691148,1
2021,06,64000,0.34193683901244765,2,0.4920530421775007,2,0.8138361763165567,2
2021,06,64224,0.4382996451671104,1,0.47970590176609806,1,0.8326634511139044,1
2021,06,65000,0.391752170402061,3,0.5624911989997107,3,0.8510260017300817,3
2021,06,65042,0.28812647148563614,1,0.5109080302263795,1,0.7836336212533416,1
2021,06,66000,0.27084161914593086,1,0.4881001198144192,1,0.8502036259359054,1
2021,06,67000,0.6067455972493682,2,0.8291079812206573,2,0.9827185345478335,2
2021,06,68000,0.4411052653861083,1,0.6466371370192239,1,0.8851493229698012,1
2021,06,68084,0.4570963520058334,2,0.7394366779912173,2,1.0065121100696974,2
2021,06,68196,0.4830808083746506,2,0.5473619057562016,2,0.9627516086004326,2
2021,06,68252,0.3553732187864543,2,0.5977279645355807,2,0.9433399899144533,2
2021,06,68378,NA,NA,0.44754035192508373,2,0.7615788520901537,2
2021,06,69000,0.26143240217287256,2,0.5585741914189468,2,0.9418232947628435,2
2021,06,69070,0.29658233884762447,2,0.47169347625341407,2,0.7942204129465029,2
2021,06,69084,0.3625086258284146,1,0.6092051128741881,1,0.919841995057528,1
2021,06,69088,0.31592888842675176,1,0.3778495294813278,1,0.7310986497499687,1
2021,06,69196,0.3485438030838398,2,0.5955830121745941,2,0.9952143508229058,2
2021,06,70000,0.3074850551486065,3,0.43678576536691216,3,0.7502700964615518,3
2021,06,70098,0.29808914588145524,1,0.4700516954916646,1,0.8151063514804259,1
2021,06,72016,0.30980275725052875,1,0.4429544537304949,1,0.6825592199147088,1
2021,06,73080,0.27069312891722075,2,0.6350193848329599,2,0.9317997771527375,2
2021,06,75000,0.276345595241915,3,0.37930164589012016,3,0.7541578164844837,3
2021,06,77000,0.3469443328444098,3,0.5271552888094957,3,0.919108620251615,3
2021,06,78120,0.5131128794078785,1,0.48418070029544,1,0.4822026163704289,1
2021,06,78582,0.36717945817328224,1,0.47547194790921904,1,0.6921752014475541,1
2021,06,80000,0.3180722279847794,2,0.38270899233124744,2,0.763951284165036,2
2021,06,80238,0.4579945799457995,2,0.523807947933041,2,0.5189982649285243,2
2021,06,80854,0.3147042679181402,3,0.5938002243835012,3,0.9872706466833795,3
2021,06,81344,0.14972600318189855,2,0.3571777940816826,2,0.5796818943722877,2
2021,06,81554,0.21621556286441168,2,0.4276311000459214,2,0.6649149729652469,2
2021,06,81666,0.2970515057843329,1,0.4499799913038842,1,0.7488760084980108,1
2021,06,82590,0.3542460339073458,2,0.5011945565881106,2,0.820108172410705,2
2021,06,82954,0.28082659128570037,1,0.43432171979243883,1,0.8087050405890481,1
2021,06,82996,0.37142643889374183,2,0.4693614324883731,2,1.07257411985229,2
2021,06,84200,0.41976395116005544,2,0.5294536849264068,2,0.861571593770127,2
2021,06,84550,0.3300993447950499,2,0.5027883403440262,2,0.9600926316248285,2
2021,06,85292,0.316596920531368,2,0.5726379021925833,2,0.8652903625749429,2
2021,08,03455,0.3763222853210737,1,0.5321937385761888,1,0.9137713267880122,1
2021,08,04000,0.2651978304386134,3,0.5184727676579353,3,0.9262578644687905,3
2021,08,07850,0.31831324868132055,2,0.4479725871514196,2,0.6750700970035745,2
2021,08,12815,0.2574926944843408,2,0.447483942828182,2,0.7651179931915842,2
2021,08,16000,0.3287131068068509,3,0.49643829103899756,3,0.7605887887053465,3
2021,08,20000,0.34322339723139705,1,0.5801139346579436,1,0.9100189101471406,1
2021,08,27425,0.35381337281165376,2,0.6104239358616952,2,0.8296222928821643,2
2021,08,32155,0.3991241144681992,2,0.620339789395096,2,0.9518467278912554,2
2021,08,43000,0.355649770244665,3,0.5688329020142665,3,0.8894737427504458,3
2021,08,45970,0.4469324594939013,2,0.6180667582690187,2,0.9092083059374223,2
2021,08,46465,0.44878763912407865,2,0.5855709737515623,2,0.8559206117568795,2
2021,08,62000,0.5045560142386314,3,0.6941010134233083,3,0.8999265659336335,3
2021,08,77290,0.37122551520171787,2,0.5145687243605652,2,0.9135925711374359,2
2021,08,83835,0.3406448989679241,2,0.5289701929719797,2,0.9545237829504747,2
2021,09,08000,0.43095638669600106,1,0.7943081219178896,1,0.9373454447518547,1
2021,09,18430,0.36111247996529805,2,0.6008480333702813,2,0.8968655366806664,2
2021,09,37000,0.3333900805810918,3,0.8088039804018383,3,1.0171220297799,3
2021,09,52000,0.32342917997870074,1,0.5761361642393402,1,0.917900984072233,1
2021,09,55990,0.3293394728195393,2,0.4788258159640775,2,0.6986458989178577,2
2021,09,73000,0.299567495297844,3,0.519114100907857,3,0.7141075568438373,3
2021,09,80000,0.3994593014759608,2,0.8158490894833145,2,1.0107839338757587,2
2021,11,50000,0.4340564212241573,1,0.7404249537170712,1,0.8954322203776288,1
2021,12,07300,0.3985556770151692,2,0.4557299068768531,2,0.6585966853665968,2
2021,12,07875,0.3746388713808058,2,0.5789697558698482,2,0.9128461079812322,2
2021,12,10275,0.4269555208715725,1,0.5414917831777075,1,0.8322685804927616,1
2021,12,12875,0.38952734017985086,2,0.5501406975838781,2,0.9471416943068387,2
2021,12,14400,0.2983324583997,1,0.31390386689411814,1,0.7703536747186094,1
2021,12,16475,0.30171734922317833,2,0.4947167679603405,2,0.9692424536475406,2
2021,12,16725,0.4586088090138747,2,0.6168292710729336,2,0.8611722662312875,2
2021,12,17200,0.4585804872991913,2,0.5458401189790588,2,0.7071414925387067,2
2021,12,17935,0.2343491613512875,2,0.33968292982671744,2,0.6990893982812781,2
2021,12,24000,0.27070671936911567,3,0.4728162396798189,3,0.8916873967225839,3
2021,12,24125,0.43106575466189684,2,0.6382808873514496,2,1.0204987300196433,2
2021,12,25175,0.31650273316144784,1,0.5335031051112341,1,1.0016372388722568,1
2021,12,30000,0.40379843179594044,2,0.5258344200639544,2,0.8795591996913056,2
2021,12,32000,0.2800642631943042,2,0.4914982490774952,2,0.8980406004645687,2
2021,12,32275,0.43727999125200007,3,0.660261310987467,3,0.9690454230836457,3
2021,12,35000,0.3077192979790986,3,0.5312793934833895,3,0.8682674533635902,3
2021,12,36950,0.3579672415221775,2,0.4293992162669483,2,0.84952229908311,2
2021,12,38250,0.5201390964073144,2,0.6067330921313536,2,0.973306843831557,2
2021,12,39425,0.5480953325127673,2,0.679466941568483,2,1.1449981096981368,2
2021,12,43975,0.4703954394489465,2,0.6620288529660386,2,0.9721242892011653,2
2021,12,45000,0.3372418882692726,2,0.5377665065153384,2,0.8103558339569258,2
2021,12,45025,0.3807732493878612,2,0.4664378522728485,2,0.7838134361998559,2
2021,12,45060,0.4782742242512284,2,0.5619045381372951,2,0.9062944787310677,2
2021,12,45975,0.30894846009530363,2,0.5505323034678673,2,0.9220364298621461,2
2021,12,49675,0.5033709567457011,3,0.6597218247381376,3,0.8885275803131698,3
2021,12,53000,0.29496028696304727,3,0.3888298430505459,3,0.9243285245239429,3
2021,12,54000,0.4415239220318961,1,0.5741251674399024,1,0.8807716363099508,1
2021,12,54200,0.44910868315123637,2,0.5146754143646409,2,0.723759519417246,2
2021,12,55775,0.2948333350291194,2,0.5439040056185824,2,1.0079403135998664,2
2021,12,57425,0.4656429289950889,2,0.5635627520028029,2,0.917482406508318,2
2021,12,58050,0.2663580682799268,2,0.5044216979612131,2,0.9580154319160035,2
2021,12,58715,0.5239244804085821,1,0.6148628649787553,1,0.7710166324911347,1
2021,12,63000,0.3870880538866261,3,0.5633620788003314,3,0.8609370743516052,3
2021,12,69700,0.4217219232629645,2,0.5054404823178664,2,0.8574938325149547,2
2021,12,70600,0.2472573750749316,1,0.4556338033362384,1,0.9282869650777085,1
2021,12,71000,0.3613904728294033,2,0.5088798684012167,2,0.8556604054566131,2
2021,12,76600,0.38489107674314293,2,0.5838467176438887,2,0.8809974979823965,2
2021,13,03440,0.32017726076720676,2,0.46235207875170176,2,0.8580724781202325,2
2021,13,04000,0.4048344238303171,3,0.570339897332989,3,0.9375109268311578,3
2021,13,04204,0.4259115287307897,1,0.6580222224369111,1,1.0047184948295549,1
2021,13,19000,0.3974804665195898,3,0.56986876046946,3,0.9668323052223119,3
2021,13,42425,NA,NA,NA,NA,0.7546754203024073,2
2021,13,49008,0.6942475959761945,1,0.7383196963550135,1,1.0328531694067211,1
2021,13,67284,NA,NA,0.30587391948342,2,0.7635107589949973,2
2021,13,68516,0.05058555627846454,1,0.2981226982843798,1,0.7028718188185851,1
2021,13,69000,0.3440642615690611,3,0.5201922783913412,3,0.927228031382929,3
2021,13,80508,0.9244238448618303,2,1.1730241096190777,2,1.6620273363293232,2
2021,15,71550,0.3591911215646694,1,0.582632464229131,1,0.8362853200204807,1
2021,16,08830,0.3727633434723058,2,0.522426942522054,2,0.8104499946122907,2
2021,16,52120,0.47245113889033535,3,0.5722784835325467,3,0.7206998383256631,3
2021,16,56260,0.5388782540379636,2,0.6353303786247941,2,0.8893849680142524,2
2021,17,02154,0.368292477131849,3,0.706032512136796,3,1.1208154781878608,3
2021,17,03012,0.4296725889955555,2,0.7057714956862836,2,1.0064326001245536,2
2021,17,06613,0.6565862550831965,2,0.9295277837194067,2,1.0790722718928296,2
2021,17,12385,0.5503681391907671,3,1.0668181239526284,3,1.3005208359995568,3
2021,17,14000,0.33765695330399115,1,0.6706839655936994,1,0.9243314246489954,1
2021,17,14351,0.2612089992486937,2,0.6801794758999853,2,0.949717462891492,2
2021,17,23074,0.25769228878921885,2,0.6240463615853901,2,1.0117865239611306,2
2021,17,24582,0.4168453063290063,2,0.7467404522136813,2,0.9274623485695058,2
2021,17,38570,0.43825874761390804,2,0.7247240982893468,2,0.9517501009183055,2
2021,17,51622,0.27692663973789866,2,0.4226999749482394,2,0.8411882955087001,2
2021,17,59000,0.5097093748805878,3,0.8598318004079928,3,1.002875990776287,3
2021,17,65000,0.5516087332275189,3,0.7451957713976064,3,1.0072732599283454,3
2021,17,68003,0.3546810462682474,2,0.562951934402381,2,1.0489017214671386,2
2021,17,72000,0.6688670109830881,2,1.0836450962297066,2,1.172313786495032,2
2021,17,79293,0.42555178537299354,2,0.7826527168283219,2,1.0052711397646688,2
2021,18,05860,0.3117734856673695,2,0.6812969879519966,2,0.9770480606094182,2
2021,18,10342,NA,NA,0.577637102662844,2,1.0122635023062367,2
2021,18,22000,0.5292058334795489,3,0.7866419264023434,3,0.9752186627381512,3
2021,18,23278,NA,NA,0.8598093102187837,2,1.1269878209603599,2
2021,18,25000,0.49296113836305677,1,0.7675143001889918,1,1.0000216532422281,1
2021,18,31000,0.467319380097718,3,0.7410431515588329,3,1.0494001910713455,3
2021,18,36003,0.40991771841209496,1,0.7759474737324985,1,1.0150895494930836,1
2021,18,71000,0.6785924139964274,3,0.913009409722507,3,1.1996669137903713,3
2021,19,12000,0.6524628815117836,3,0.9140728858167415,3,0.9966249710948258,3
2021,19,19000,0.5396331904433276,3,0.9152297767420235,3,1.0312903798502835,3
2021,19,21000,0.4275142759124952,3,0.8997060465791117,3,1.1236535910674137,3
2021,19,73335,0.5251629487051989,2,0.747940591434491,2,0.9677317124105116,2
2021,20,36000,0.4550168932191404,3,0.7886026710183373,3,0.9948150744611179,3
2021,20,38900,0.33421014467542287,1,0.7926813167360093,1,1.0389739142002015,1
2021,20,52575,0.4138570309193179,2,0.6850282062926134,2,0.9269017195478745,2
2021,20,53775,0.2402390062526805,2,0.5683458974561265,2,0.9458935266560495,2
2021,20,71000,0.5705805394232274,3,0.8381473508929862,3,1.0087120507227645,3
2021,20,79000,0.552723930093387,2,0.8905146785667969,2,1.059794229838343,2
2021,21,46027,0.3490711344418948,1,0.6304367241225328,1,0.9710719381945545,1
2021,21,48006,0.4044798121026573,2,0.6831493159821608,2,1.0309826997294225,2
2021,22,05000,0.4265356444810465,3,0.7423518167199045,3,1.035827855661623,3
2021,22,40735,0.5850613919071086,2,0.8245192404156271,2,1.0644177557052679,2
2021,22,41155,0.6136177166956996,2,0.7639127822331138,2,0.9430927110759884,2
2021,22,55000,0.3686068720699168,3,0.5069226770834974,3,0.872264212577582,3
2021,22,70000,0.5855342415925514,3,0.6480347020752436,3,1.0279290378955934,3
2021,24,04000,0.45546413116352774,2,0.7921824104234527,2,1.0163603805127046,2
2021,24,30325,0.40470078612632204,2,0.7049483078566685,2,0.8880333120562912,2
2021,25,07000,0.5002180049921795,2,0.6326332729268502,2,0.9140167322225751,2
2021,25,09000,0.43097313645258856,2,0.5851622723032356,2,0.8715792652507589,2
2021,25,11000,0.44309129200622654,3,0.5568472448267845,3,0.7903199140282715,3
2021,25,23000,0.44153783206996816,2,0.8252791666294943,2,0.9835493962277442,2
2021,25,34550,0.37532446212078974,2,0.6819379612913299,2,0.9518056355176227,2
2021,25,37000,0.4876714707414482,3,0.7062891921800074,3,0.939699345074485,3
2021,25,37490,0.4861332100946014,1,0.6552543803225866,1,0.8638999240414325,1
2021,25,45000,0.3818177944331807,3,0.7232952118406822,3,0.919514980964449,3
2021,25,45560,0.43779163022625195,2,0.5655781798050957,2,0.7133211437450037,2
2021,25,55745,0.3572398574096079,1,0.547840380909194,1,0.903074243648334,1
2021,25,62535,0.3588000339933713,2,0.4683459182542946,2,0.8240850436146155,2
2021,25,67000,0.5121831641908123,3,0.6433237703501434,3,0.9361230675190383,3
2021,25,82000,0.45836112434492615,3,0.6457399103139013,3,0.9213506092718238,3
2021,26,03000,0.2893697799990064,3,0.6641317888808443,3,0.9652069377356863,3
2021,26,21000,0.38161238820230176,3,0.6273780981022262,3,0.9509184606487224,3
2021,26,22000,0.5970410749147477,1,0.8515859001662888,1,1.0375316558277727,1
2021,26,27440,0.2294803961470628,2,0.48400273075221595,2,0.940045703918249,2
2021,26,29000,0.6943535188216039,3,0.7462977678248934,3,0.986677337350532,3
2021,26,34000,0.5163922077526333,1,0.6815352446635313,1,1.0300212523269314,1
2021,26,46000,0.5710887415340844,3,0.904391721789349,3,1.133215862021016,3
2021,26,49000,0.474111058044842,2,0.6780236832563022,2,0.9490576274481617,2
2021,26,69035,0.3595109078229902,2,0.42971187614486134,2,0.9485970956369214,2
2021,26,74900,0.22948039614706278,2,0.4915233408751671,2,0.9494044674274521,2
2021,26,76460,0.30865659855887867,1,0.5091821743388835,1,0.8818702585539557,1
2021,26,80700,0.3585155732273029,2,0.4256503879507074,2,0.785736059889914,2
2021,26,84000,0.3386928506906727,2,0.5799213301056348,2,0.9806870447964277,2
2021,26,86000,0.4462445250912831,2,0.7772734322084077,2,1.0470666531791135,2
2021,26,88940,NA,NA,0.6332836505388671,2,0.998791040615707,2
2021,27,06616,0.4587821352449714,2,0.822858494285726,2,0.994801267079186,2
2021,27,07966,NA,NA,0.6743871378541865,2,0.9265291184409168,2
2021,27,17000,0.6619800462347116,3,0.8177784638713476,3,1.0137508965812987,3
2021,27,43000,0.4508924207830325,2,0.7601774032196804,2,0.9807867242380641,2
2021,27,51730,NA,NA,0.5248799231508166,2,0.8787757207542845,2
2021,27,54880,0.3279365666055436,2,0.8943732579207997,2,1.0340042865396635,2
2021,27,58000,0.4912471373675426,1,0.8373965899365825,1,1.0345732724240446,1
2021,27,71428,NA,NA,0.8385156822220861,2,0.8838704751144084,2
2021,28,36000,0.5171986275718458,3,0.704430085857311,3,1.045984304335844,3
2021,29,15670,0.36829628345286547,2,0.8310776932061463,2,1.05249424096764,2
2021,29,35000,0.4856780342802192,3,0.9470795626566613,3,1.1158987530672533,3
2021,29,38000,0.4497380580333324,1,0.8320259350992398,1,1.020481751480644,1
2021,29,41348,NA,NA,0.7317224988228407,1,1.0103428601290079,1
2021,29,54074,NA,NA,0.7008459289594913,2,0.8969413248754332,2
2021,29,65000,0.5603553633543292,3,0.9680256452408351,3,1.0642144364339723,3
2021,29,70000,0.4636361940644631,3,0.7782903438112111,3,1.0042767081046802,3
2021,30,06550,0.4603662804035431,1,0.8940644477791074,1,1.045835571103478,1
2021,31,28000,0.3928220130925463,3,0.794902881381242,3,0.9737223299946215,3
2021,31,37000,0.3855499981355022,3,0.7629132838620154,3,1.0055571238562762,3
2021,32,31900,0.30050504901805597,1,0.43683088121391067,1,0.7609644147134328,1
2021,32,40000,0.2897501029292062,2,0.46875638144963944,2,0.839543850063334,2
2021,32,51800,0.3151114035014481,1,0.4292843010094865,1,0.7695632156627015,1
2021,32,60600,0.37891385306146186,1,0.5716527410152111,1,0.8861220460939915,1
2021,32,68400,0.3999222478983045,2,0.5798595080205446,2,0.8906772547258279,2
2021,33,45140,0.27847192302168605,1,0.7469596183565141,1,0.8779198698994678,1
2021,33,50260,0.3797508049267355,2,0.5585061922248943,2,0.8537701168613786,2
2021,34,13690,0.23319637862219947,2,0.480636749234398,2,0.8647879492219395,2
2021,34,21000,0.28497949085226904,3,0.6816691119357902,3,0.9788975021533161,3
2021,34,36000,0.3224396845649676,3,0.5183425578809863,3,0.8998916153655726,3
2021,34,51000,0.36175489609167877,3,0.6601928763540722,3,0.895959904513005,3
2021,34,57000,0.3683918202474123,2,0.5833764978072448,2,0.935971259682022,2
2021,34,74000,0.5251203676174839,2,0.8068143985014169,2,0.964528350204612,2
2021,35,02000,0.41375554671065623,2,0.5870923157816245,2,0.8756298506788401,2
2021,35,39380,0.4811194838688656,1,0.5257682839868991,1,0.8541819465833405,1
2021,35,63460,0.5868106028844193,2,0.7237154938964533,2,0.9544751907927715,2
2021,35,70500,0.43195436463371417,2,0.548270237544332,2,0.9193293608872231,2
2021,36,01000,0.35934376449278116,3,0.7523711206226268,3,0.9743867824104532,3
2021,36,11000,0.468193047467796,2,0.7941718249556083,2,1.0007394685368065,2
2021,36,50617,0.3466265522980412,2,0.604142836627444,2,0.8593905738160922,2
2021,36,51000,0.37284819331653557,1,0.614582971720538,1,0.8951841580916833,1
2021,36,63000,0.42451040977542714,3,0.7697723646854405,3,1.0318921309573994,3
2021,36,73000,0.42973878097789686,3,0.7522818603781813,3,0.9847674127370841,3
2021,36,84000,0.3774094209785956,2,0.6133357445489305,2,0.8657700259984852,2
2021,37,02140,0.7556773624366204,2,0.8108533992028953,2,1.1818905256646386,2
2021,37,10740,0.27005615783910436,2,0.6245269359809704,2,1.1971449856886518,2
2021,37,12000,0.27391376810059687,2,0.5203615343329895,2,0.9391441721788024,2
2021,37,14100,0.6081134517084643,2,0.857940382331504,2,1.3493862861754187,2
2021,37,19000,0.3329636577580707,3,0.5671053416773837,3,1.0081591966663501,3
2021,37,22920,0.3720409036273454,1,0.4555911210659104,1,0.8604746409324128,1
2021,37,25580,0.5089006821330208,2,0.7097562559762219,2,0.9823862225957422,2
2021,37,28000,0.3882114378385735,2,0.5392873724108513,2,0.9797145017972619,2
2021,37,28080,0.4824648086973414,2,0.6277021555234417,2,0.9518809181600518,2
2021,37,31400,0.6533505228024042,2,0.7977519792484954,2,1.1090037233617962,2
