year,state,county,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2022,04,011,0.07692307692307693,3,0.058150619637750235,1,0.269774011299435,1
2022,04,012,1,3,0.9880034275921166,1,1,1
2022,04,013,0.4360220527498703,1,0.4873689413846034,1,0.09590367390881768,1
2022,04,015,0.4729241877256318,1,0.4249228178501263,1,0.3315371143742422,1
2022,04,017,0.36486486486486486,1,0.34445250181290793,1,0.17169840532590183,1
2022,04,019,0.5519839276745354,1,0.5801095986387749,1,0.20716053380206767,1
2022,04,021,0.28107750055199826,1,0.34894145231363355,1,0.2067880422566869,1
2022,04,023,0.5,3,0.49174690508940855,1,0.2569444444444444,1
2022,04,025,0.3375796178343949,1,0.2904841402337229,1,0.2107164769241257,1
2022,04,027,0.559375,1,0.6257707273271476,1,0.418097106424718,1
2022,05,001,0.5738916256157636,1,0.6383928571428571,1,0.5925441465009811,1
2022,05,003,0.6945107398568019,1,0.6666666666666666,1,0.7281600780868717,1
2022,05,005,0.22727272727272727,2,0.14285714285714285,1,0.21050393365936637,1
2022,05,007,0.046957671957671955,1,0.25745832114653405,1,0.08343691733996271,1
2022,05,009,0.09523809523809523,2,0.11320754716981132,1,0.21905785420025076,1
2022,05,011,1,1,1,1,1,1
2022,05,013,1,1,1,2,1,1
2022,05,015,0.5714285714285714,2,0.7952105697770437,1,0.7688010313708638,1
2022,05,017,1,1,1,1,1,1
2022,05,019,0.4926829268292683,1,0.5451263537906137,1,0.5235885537509667,1
2022,05,021,0.8947368421052632,2,0.6842105263157895,1,0.7354014598540146,1
2022,05,023,0.2916666666666667,2,0.3394495412844037,1,0.35911251980982567,1
2022,05,025,0.4713375796178344,1,0.15384615384615385,1,0.2608286252354049,1
2022,05,027,0.6206666666666667,1,0.5138121546961326,1,0.3744782349433512,1
2022,05,029,0.7047619047619048,1,0.6513761467889908,1,0.6252945797329144,1
2022,05,031,0.8115153788447111,1,0.674553101997897,1,0.2577842766213659,1
2022,05,033,0.32065217391304346,1,0.38749101365923794,1,0.28977699824605363,1
2022,05,035,0.9590570719602978,1,0.7878787878787878,1,0.8796252927400469,1
2022,05,037,0.5019659239842726,1,0.5555555555555556,1,0.6002661934338953,1
2022,05,039,0.9798994974874372,1,0.9642857142857143,2,0.9419354838709677,1
2022,05,041,1,1,1,1,1,1
2022,05,043,0.7983014861995754,1,0.8543046357615894,1,0.8342889908256881,1
2022,05,045,0.3371026894865526,1,0.3149700598802395,1,0.18857361963190183,1
2022,05,047,0.2222222222222222,3,0.41818181818181815,1,0.39742212674543503,1
2022,05,049,0.25,3,0.38095238095238093,2,0.6701940035273368,1
2022,05,051,0.8177257525083612,1,0.6143222506393862,1,0.4981427981840693,1
2022,05,053,0,1,0,1,0,1
2022,05,055,0.524547803617571,1,0.3858695652173913,1,0.24078091106290672,1
2022,05,057,0.9990740740740741,1,0.9600967351874244,1,0.5750972762645914,1
2022,05,059,0.6316758747697975,1,0.5303514376996805,1,0.3305171530977983,1
2022,05,061,1,1,1,1,1,1
2022,05,063,0.32286995515695066,1,0.4335414808206958,1,0.3234229083285687,1
2022,05,065,0.375,3,0.45652173913043476,1,0.4440771349862259,1
2022,05,067,0.9655913978494624,1,0.9590163934426229,1,0.820040899795501,1
2022,05,069,0.8437702790395847,1,0.46733668341708545,1,0.21254034117104656,1
2022,05,071,0.5319148936170213,1,0.7465208747514911,1,0.7248780487804878,1
2022,05,073,0.8020565552699229,1,0.7647058823529411,1,0.4262295081967213,1
2022,05,075,0.8461538461538461,3,0.36082474226804123,1,0.6140174379611,1
2022,05,077,1,1,1,2,1,1
2022,05,079,0.6396761133603239,1,0.68,1,0.6990692864529473,1
2022,05,081,0.7242268041237113,1,0.8105263157894737,1,0.7894288150042625,1
2022,05,083,0.4594594594594595,1,0.7762237762237763,1,0.624215809284818,1
2022,05,085,0.5847639484978541,1,0.2679245283018868,1,0.2140695915279879,1
2022,05,087,0.4166666666666667,3,0.7126865671641791,1,0.6640926640926641,1
2022,05,089,0.16666666666666666,3,0.41025641025641024,1,0.4655436447166922,1
2022,05,091,0.9340659340659341,1,0.849624060150376,1,0.5002824858757062,1
2022,05,093,0.9863636363636363,1,0.8666666666666667,1,0.5924718435091879,1
2022,05,095,1,1,1,1,1,1
2022,05,097,1,3,0.9238095238095239,1,0.8166023166023166,1
2022,05,099,1,1,1,1,1,1
2022,05,101,0.7142857142857143,3,0.75,2,0.846079380445305,1
2022,05,103,0.8699186991869918,1,0.6727272727272727,1,0.5440151994933502,1
2022,05,105,0.35294117647058826,2,0.46511627906976744,1,0.5386819484240688,1
2022,05,107,1,1,1,1,1,1
2022,05,109,1,1,0.9965870307167235,1,0.9875296912114014,1
2022,05,111,0.9711934156378601,1,0.9824561403508771,1,0.9793174767321613,1
2022,05,113,0.6666666666666666,3,0.798219584569733,1,0.7896565032805867,1
2022,05,115,0.23333333333333334,1,0.2356115107913669,1,0.11085180863477247,1
2022,05,117,1,1,1,2,1,1
2022,05,119,0.6207371684464347,1,0.7408728743013439,1,0.29032822246837287,1
2022,05,121,0.631578947368421,2,0.6292134831460674,1,0.662130455185359,1
2022,05,123,1,1,1,1,1,1
2022,05,125,0.22777369581190302,1,0.19196254389387438,1,0.08586908119340952,1
2022,05,127,0.55,2,0.6408163265306123,1,0.6242071881606766,1
2022,05,129,0.75,3,0.8421052631578947,1,0.8074468085106383,1
2022,05,131,0.8536121673003803,1,0.8206352120433266,1,0.4136105118650716,1
2022,05,133,1,1,1,1,1,1
2022,05,135,1,1,1,1,1,1
2022,05,137,1,3,0.7222222222222222,1,0.8777777777777778,1
2022,05,139,0.6944837340876945,1,0.5907258064516129,1,0.41881765195670273,1
2022,05,141,1,2,1,1,1,1
2022,05,143,0.3979533826037521,1,0.7316382017308724,1,0.2725393085541184,1
2022,05,145,0.29464285714285715,1,0.27415966386554624,1,0.24623911322248615,1
2022,05,147,0.8921161825726142,1,0.5625,2,0.6610169491525424,1
2022,05,149,0.7924528301886793,1,0.7996820349761526,1,0.8633034987794955,1
2022,06,001,0.29750358680057387,1,0.16297035659593087,1,0.020030481166993252,1
2022,06,003,NA,NA,0.8,3,0.8214285714285714,2
2022,06,005,0.2222222222222222,2,0.02012072434607646,1,0.016122840690978888,1
2022,06,007,0.44265232974910396,1,0.3540975236150115,1,0.2606087965948665,1
2022,06,009,0.34285714285714286,1,0.17675544794188863,1,0.18453378001116694,1
2022,06,011,0.29411764705882354,1,0.22612287041817244,1,0.16604244694132334,1
2022,06,013,0.15896254458977407,1,0.1495748578944896,1,0.01707429626211352,1
2022,06,015,0.38095238095238093,2,0.40060544904137235,1,0.40402552773686795,1
2022,06,017,0,1,2.754062241806665e-4,1,5.259886195189595e-4,1
2022,06,019,0.6664868946176249,1,0.6416121365063528,1,0.21748571810376507,1
2022,06,021,0.38095238095238093,2,0.5606884057971014,1,0.3418688230008985,1
2022,06,023,0.3315508021390374,1,0.34667778704475954,1,0.2548855679799352,1
2022,06,025,0.4018264840182648,1,0.3602058319039451,1,0.20029455081001474,1
2022,06,027,0,3,0.04436229205175601,1,0.02902055622732769,1
2022,06,029,0.5443691186886573,1,0.5735275386425109,1,0.23964785576847045,1
2022,06,031,0.34726688102893893,1,0.4496688430644934,1,0.18380931930427313,1
2022,06,033,0.8292682926829268,1,0.7203128703484238,1,0.5826107335364424,1
2022,06,035,0.02127659574468085,1,0.04736842105263158,1,0.043064182194616975,1
2022,06,037,0.41742903445031104,1,0.34755587118947173,1,0.040383558987947134,1
2022,06,039,0.6311688311688312,1,0.6768099455594377,1,0.2992459076696708,1
2022,06,041,0.05907172995780591,1,0.15674904942965778,1,0.004444153976864257,1
2022,06,043,0.6666666666666666,3,0.5968819599109132,1,0.6115351993214588,1
2022,06,045,0.45614035087719296,1,0.349866844207723,1,0.3498392282958199,1
2022,06,047,0.37558062375580625,1,0.40448695345557123,1,0.24134754572970127,1
2022,06,049,0.6666666666666666,3,0.7218934911242604,1,0.6983333333333334,1
2022,06,051,0,3,0.01444043321299639,1,0.008210180623973728,1
2022,06,053,0.208955223880597,1,0.41111681972898334,1,0.0981981981981982,1
2022,06,055,0.02030456852791878,1,0.10688620030928773,1,0.0238145416227608,1
2022,06,057,0.010638297872340425,1,0.027767888928444288,1,0.042052744119743406,1
2022,06,059,0.10453253052349891,1,0.256102691678023,1,0.01708224411823849,1
2022,06,061,0.0037369207772795215,1,0.012467987599406928,1,0.002045154866661285,1
2022,06,063,0,3,0.02368421052631579,1,0.010256410256410256,1
2022,06,065,0.1951089190300041,1,0.2590122764888036,1,0.07515035538545653,1
2022,06,067,0.4055437436018584,1,0.34990677439403356,1,0.1561482330237607,1
2022,06,069,0,1,0.001457562507007512,1,0,1
2022,06,071,0.4032300163132137,1,0.3329293917529212,1,0.19636625292318763,1
2022,06,073,0.2407824222936763,1,0.15072116953466616,1,0.04291295277830457,1
2022,06,075,0.214848412508952,1,0.135629098043265,1,0.034999337133766406,1
2022,06,077,0.4315081839438815,1,0.40847629150054254,1,0.13124915779544535,1
2022,06,079,0.030042918454935622,1,0.02911653733893358,1,0.01007947276603993,1
2022,06,081,0.12941176470588237,1,0.07690434888462826,1,0.002262898521572966,1
2022,06,083,0.14538310412573674,1,0.3433867030739316,1,0.04038375725122713,1
2022,06,085,0.001701093560145808,1,0.009249960357312754,1,7.413487251449601e-4,1
2022,06,087,0.05150214592274678,1,0.3436048761609907,1,0.016977258370183195,1
2022,06,089,0.391304347826087,1,0.3446707105719237,1,0.2851643470535979,1
2022,06,091,0,3,0.04838709677419355,1,0.050335570469798654,1
2022,06,093,0.417910447761194,1,0.33710407239819007,1,0.4010600706713781,1
2022,06,095,0.2300568858314592,1,0.1695871021458578,1,0.030735796336541447,1
2022,06,097,0.001221001221001221,1,0.0016143613586465195,1,0.002598152424942263,1
2022,06,099,0.2085070892410342,1,0.2692028880447705,1,0.11551240560949298,1
2022,06,101,0.40425531914893614,1,0.48321623731459795,1,0.19986048133937914,1
2022,06,103,0.5487804878048781,1,0.552809884416102,1,0.3360816647035728,1
2022,06,105,0,3,0.25,1,0.2590775269872424,1
2022,06,107,0.47410358565737054,1,0.5783802401102145,1,0.2936124142908697,1
2022,06,109,0.19047619047619047,1,0.12633451957295375,1,0.09189455530918945,1
2022,06,111,0.013308380120607194,1,0.1211971641389213,1,0.014622996805277785,1
2022,06,113,0.11771995043370508,1,0.13749138525155066,1,0.08513575701794754,1
2022,06,115,0.5158102766798419,1,0.5894214363269737,1,0.36888331242158096,1
2022,08,001,0.5409705648369133,1,0.5334551178654022,1,0.18406130268199233,1
2022,08,003,0.8235294117647058,2,0.7135749822316987,1,0.6598802395209581,1
2022,08,005,0.44007843137254904,1,0.5092411636607292,1,0.09924626047184561,1
2022,08,007,0,3,0,1,0,1
2022,08,009,0.7142857142857143,3,0.44660194174757284,1,0.38524590163934425,1
2022,08,011,0.5,3,0.5150375939849624,1,0.3897550111358575,1
2022,08,013,0.09511568123393316,1,0.24920662905500704,1,0.035113580526892695,1
2022,08,014,0.014492753623188406,1,0.09891870244293152,1,0.014707779641336603,1
2022,08,015,0,3,0.011299435028248588,1,0.006944444444444444,1
2022,08,017,0,3,0,1,0,1
2022,08,019,0,3,0,1,0,1
2022,08,021,0,3,0.2707535121328225,1,0.1641991924629879,1
2022,08,023,1,3,1,1,1,1
2022,08,025,1,3,1,1,1,1
2022,08,027,0,3,0,2,0,1
2022,08,029,0,3,0.07545454545454545,1,0.12021013597033374,1
2022,08,031,0.669723998653652,1,0.7661528369957363,1,0.18462147538820217,1
2022,08,033,0,3,0,3,0,1
2022,08,035,0.0021413276231263384,1,0.02935496330629587,1,0.0017048386011350636,1
2022,08,037,0.07692307692307693,1,0.06875161540449728,1,0.006062443164595332,1
2022,08,039,0,3,0,1,0,1
2022,08,041,0.2965241024173938,1,0.3000682255163431,1,0.0891617896319038,1
2022,08,043,0.34615384615384615,2,0.2625,1,0.279155672823219,1
2022,08,045,0.04878048780487805,1,0.04781518624641834,1,0.024307757345170156,1
2022,08,047,0,3,0,1,0,1
2022,08,049,0,3,0,1,0,1
2022,08,051,0,3,0,1,0,1
2022,08,053,0,3,0,3,0,1
2022,08,055,1,3,0.9174917491749175,1,0.4760705289672544,1
2022,08,057,0,3,0,1,0,1
2022,08,059,0.1780636425186188,1,0.25282741738066095,1,0.04534628941602362,1
2022,08,061,0.5,3,0.13793103448275862,2,0.1784037558685446,1
2022,08,063,0.5333333333333333,2,0.37160751565762007,1,0.29200463499420626,1
2022,08,065,NA,NA,0,1,0,1
2022,08,067,0,1,0.09819872167344568,1,0.020708341397329206,1
2022,08,069,0.0798611111111111,1,0.13490725126475547,1,0.03495663384903891,1
2022,08,071,0.24324324324324326,1,0.5493951612903226,1,0.24768518518518517,1
2022,08,073,0,3,0,1,0.034071550255536626,1
2022,08,075,0,2,0,1,0,1
2022,08,077,0.19469026548672566,1,0.1647305275185679,1,0.09500127518490181,1
2022,08,079,NA,NA,0,3,0,1
2022,08,081,0,2,0,1,0,1
2022,08,083,0.2,3,0.4838235294117647,1,0.3297820823244552,1
2022,08,085,0.2903225806451613,1,0.33614508646140867,1,0.24399563318777293,1
2022,08,087,0.44505494505494503,1,0.33436724565756826,1,0.1799496644295302,1
2022,08,089,0.6875,2,0.8609271523178808,1,0.42059748427672955,1
2022,08,091,0,3,0,1,0,1
2022,08,093,0,3,0.016853932584269662,1,0.013204225352112676,1
2022,08,095,0,3,0,1,0,1
2022,08,097,0,3,0,1,0,1
2022,08,099,0.625,3,0.5876993166287016,1,0.45394006659267483,1
2022,08,101,0.34651898734177217,1,0.3846411056620597,1,0.21839080459770116,1
2022,08,103,0,3,0,1,0,1
2022,08,105,0.6,3,0.48830409356725146,1,0.26851851851851855,1
2022,08,107,0,1,0,1,0,1
2022,08,109,1,3,0.9738134206219312,1,0.9913544668587896,1
2022,08,111,1,3,0.2903225806451613,1,0.21568627450980393,1
2022,08,113,0,3,0,1,0,1
2022,08,115,0,3,0,1,0,1
2022,08,117,0,2,0,1,0,1
2022,08,119,0.041666666666666664,2,0.07508532423208192,1,0.05837837837837838,1
2022,08,121,0.2,3,0.4692737430167598,1,0.3092926490984743,1
2022,08,123,0.41927710843373495,1,0.29818659861578317,1,0.06407482608261492,1
2022,08,125,0,3,0,1,0,1
2022,09,110,0.23022536456031817,1,0.3,1,0.02489606574744378,1
2022,09,120,0.6912023460410557,1,0.6270096463022508,1,0.09292617372905587,1
2022,09,130,0,1,0,1,0,1
2022,09,140,0.44404693760732683,1,0.4108791843016545,1,0.04543053354463814,1
2022,09,150,0,1,0,1,0,1
2022,09,160,0,1,0,1,0,1
2022,09,170,0.41197491248541424,1,0.2790554667322592,1,0.031683442288402336,1
2022,09,180,0.24329983249581238,1,0.20042665583096303,1,0.030581641181965682,1
2022,09,190,0.015007762635846127,1,0.031093893363237844,1,0.005139232340608537,1
2022,10,001,0.14351073762838468,1,0.09339596573639126,1,0.03573240559541929,1
2022,10,003,0.20165796296972574,1,0.07141414821296359,1,0.01763342747483525,1
2022,10,005,0,1,0,1,0,1
2022,11,001,0.6251503798164507,1,0.16241860465116278,1,0.033918031424058526,1
2022,12,001,0.3659140423846306,1,0.16654580613971476,1,0.14653969296445285,1
2022,12,003,0.5458860759493671,1,0.5555555555555556,1,0.5734848484848485,1
2022,12,005,0.5281452658884566,1,0.4136389044158748,1,0.21802105753010295,1
2022,12,007,0.7122507122507122,1,0.6604938271604939,1,0.7116279069767442,1
2022,12,009,0.49687844289386707,1,0.36933768734823746,1,0.22848095414201183,1
2022,12,011,0.6736344483839474,1,0.367869196575568,1,0.22285714285714286,1
2022,12,013,0.9910313901345291,1,0.9736842105263158,1,0.9787363304981774,1
2022,12,015,0.4155844155844156,1,0.38316797810468695,1,0.2604343551702565,1
2022,12,017,0.5545722713864307,1,0.5928945835760047,1,0.5976815823605707,1
2022,12,019,0.15652432673709268,1,0.18218954248366012,1,0.20038142546680268,1
2022,12,021,0.5318910854158896,1,0.5266995073891626,1,0.122538150515195,1
2022,12,023,0.6602079395085066,1,0.5737527114967462,1,0.516097077761268,1
2022,12,027,0.9847036328871893,1,0.9878366637706343,1,0.9825,1
2022,12,029,1,1,1,1,1,1
2022,12,031,0.5711575302092543,1,0.3691114817653158,1,0.19092324156046309,1
2022,12,033,0.5463746223564955,1,0.41213336675858614,1,0.24941445301342474,1
2022,12,035,0.26259196378041877,1,0.19831223628691982,1,0.1866955524404231,1
2022,12,037,1,1,0.9841269841269841,1,0.9930394431554525,1
2022,12,039,0.9867854947756607,1,0.998109640831758,1,0.976878612716763,1
2022,12,041,0.45255474452554745,1,0.5432432432432432,1,0.5186684660368871,1
2022,12,043,0.3372093023255814,1,0.24563758389261744,1,0.19407894736842105,1
2022,12,045,0.13705583756345177,1,0.10810810810810811,1,0.2931266846361186,1
2022,12,047,0.9705372616984402,1,0.979539641943734,1,0.9463986599664992,1
2022,12,049,0.9966666666666667,1,0.9966985803895675,1,0.99106529209622,1
2022,12,051,0.3731466227347611,1,0.5227146814404432,1,0.32685050798258347,1
2022,12,053,0.5488877392653906,1,0.5303151495760678,1,0.4952455851862444,1
2022,12,055,0.868224763799105,1,0.8403163745190252,1,0.7971842481126301,1
2022,12,057,0.46475409836065573,1,0.43597616448326054,1,0.1812652776161099,1
2022,12,059,0.6166666666666667,1,0.5446428571428571,1,0.48187633262260127,1
2022,12,061,0.3736156351791531,1,0.2162097162097162,1,0.18573199594274767,1
2022,12,063,0.7092896174863388,1,0.7048710601719198,1,0.644752358490566,1
2022,12,065,1,1,1,1,1,1
2022,12,067,1,1,1,1,1,1
2022,12,069,0.3920507064571504,1,0.29516956397834143,1,0.26793757677783336,1
2022,12,071,0.47988781459886337,1,0.43077649685494085,1,0.2611515204627114,1
2022,12,073,0.5285448660560568,1,0.3413087345056212,1,0.10204864574541549,1
2022,12,075,1,1,1,1,0.9994703389830508,1
2022,12,077,0,1,0,1,0,1
2022,12,079,0.6705048715677591,1,0.603448275862069,1,0.37476099426386233,1
2022,12,081,0.6037341059069693,1,0.5946953327571305,1,0.20867637745408488,1
2022,12,083,0.7162661737523105,1,0.7250019950522704,1,0.7114275685704257,1
2022,12,085,0.32142857142857145,1,0.3975174553917766,1,0.08579675525032349,1
2022,12,086,0.7325061196927493,1,0.35078967580887765,1,0.13131071445662057,1
2022,12,087,0.0027958993476234857,1,0.0019460661662496525,1,0.0013123359580052493,1
2022,12,089,0,1,0,1,0,1
2022,12,091,0.09031151757645041,1,0.07048851215703769,1,0.11155836687751582,1
2022,12,093,0.6407766990291263,1,0.7120141342756183,1,0.7276264591439688,1
2022,12,095,0.5269966476040229,1,0.2703388660571113,1,0.1077153667586686,1
2022,12,097,0.3200338532221013,1,0.2362734990238445,1,0.114915092409466,1
2022,12,099,0.6199094157891719,1,0.5240125548580634,1,0.14807405521405448,1
2022,12,101,0.35815393689177233,1,0.3348572494868446,1,0.2898118790953287,1
2022,12,103,0.5390729959695477,1,0.3945043103448276,1,0.22087934986455512,1
2022,12,105,0.4784087484393163,1,0.46166765881452504,1,0.3977637835753759,1
2022,12,107,0.7877480586712683,1,0.9091796875,1,0.7435608197029517,1
2022,12,109,0.21873946747556455,1,0.046606833569516615,1,0.047933417971505146,1
2022,12,111,0.5912339851652056,1,0.5241526717557252,1,0.45407482939838417,1
2022,12,113,0.014204545454545454,1,0.003105590062111801,1,0.007579494999327264,1
2022,12,115,0.31095195464040587,1,0.19154375614552605,1,0.05834003068605246,1
2022,12,117,0.2631195335276968,1,0.17488551458182694,1,0.06606638048371898,1
2022,12,119,0.7834448160535117,1,0.5712589073634204,1,0.45832608317382983,1
2022,12,121,0.6712846347607053,1,0.6924254016832441,1,0.6319404693760733,1
2022,12,123,0.6527977044476327,1,0.6292134831460674,1,0.7113344500279174,1
2022,12,125,0.3881118881118881,1,0.46808510638297873,1,0.43902439024390244,1
2022,12,127,0.6187726338455515,1,0.5708139852499318,1,0.36902825025883745,1
2022,12,129,0.08384458077709611,1,0.1407766990291262,1,0.1305933852140078,1
2022,12,131,0.39963503649635035,1,0.1957936905358037,1,0.2610950313555234,1
2022,12,133,0.5372093023255814,1,0.5517241379310345,1,0.5701863354037268,1
2022,13,001,0.6208333333333333,1,0.6604938271604939,1,0.5399792315680166,1
2022,13,003,0.7288135593220338,1,0.723463687150838,1,0.7262830482115086,1
2022,13,005,0.7441860465116279,1,0.6617647058823529,1,0.6889991728701406,1
2022,13,007,1,1,1,1,1,1
2022,13,009,0.5279039584685269,1,0.5094339622641509,1,0.5994423791821561,1
2022,13,011,0,1,0,1,0,1
2022,13,013,0,1,0,1,0,1
2022,13,015,0.2344254730041532,1,0.32261904761904764,1,0.23802083333333332,1
2022,13,017,0.7069767441860465,1,0.644808743169399,1,0.7400162999185004,1
2022,13,019,0.6712328767123288,1,0.6643835616438356,1,0.6977477477477477,1
2022,13,021,0.8510613751730502,1,0.7697659709044908,1,0.4562864279766861,1
2022,13,023,0.4675324675324675,1,0.5223880597014925,1,0.44272274488101826,1
2022,13,025,0.711340206185567,1,0.6825396825396826,1,0.7368421052631579,1
2022,13,027,0.9570776255707762,1,0.9566787003610109,1,0.946980854197349,1
