year,state,place,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2014,06,50258,0.8122723451947325,0.7384405615463803,0.8861041288430846,2
2014,06,51182,0.9199495860865666,0.8489055563038652,0.990993615869268,3
2014,06,52526,0.9142101284958428,0.8688901056401422,0.9595301513515432,1
2014,06,53000,0.7978073925294642,0.7359733505050864,0.859641434553842,3
2014,06,53322,0.9558765695495832,0.9216994550421406,0.9900536840570257,2
2014,06,53896,0.8292025208809597,0.7448213831669096,0.9135836585950098,1
2014,06,53980,0.9193012799920564,0.8747263319206193,0.9638762280634936,2
2014,06,54652,0.8796180386219465,0.8257288446941494,0.9335072325497435,1
2014,06,55156,0.7588355765822793,0.6769431826471728,0.8407279705173858,1
2014,06,56000,0.7695601418769462,0.6637856612403735,0.8753346225135189,3
2014,06,56700,0.9481403228787326,0.893842658512358,1,2
2014,06,57456,0.7974424552429668,0.685575150048419,0.9093097604375144,2
2014,06,57792,0.9385997753650318,0.8822064256390278,0.9949931250910358,3
2014,06,58072,0.8669263094553006,0.7992850010070527,0.9345676179035484,1
2014,06,59444,0.9421148036253776,0.9151572632325364,0.9690723440182192,2
2014,06,59451,0.924951757537823,0.8641929085683335,0.9857106065073123,1
2014,06,59920,0.8764680295780776,0.804627393303921,0.9483086658522342,2
2014,06,60102,0.8771480083953034,0.8270579965312445,0.9272380202593624,2
2014,06,60466,0.8137634991490733,0.7264227638624082,0.9011042344357384,2
2014,06,60620,0.8715821402368382,0.8137171705986835,0.9294471098749928,2
2014,06,62000,0.8990924741171593,0.8625014436904267,0.935683504543892,2
2014,06,62938,0.9106379675710684,0.8681911159221328,0.953084819220004,1
2014,06,64000,0.8808730804033671,0.8404511545678359,0.9212950062388984,2
2014,06,64224,0.858167770419426,0.78106728839476,0.935268252444092,1
2014,06,65000,0.8107024954980082,0.755071903627349,0.8663330873686674,3
2014,06,65042,0.922488492276682,0.8669998914817267,0.9779770930716374,1
2014,06,66000,0.9123728317807138,0.8937427866497228,0.9310028769117048,1
2014,06,67000,0.8584806026895726,0.8250529344875552,0.89190827089159,2
2014,06,68000,0.8865952631323064,0.855950414270434,0.9172401119941788,1
2014,06,68084,0.8910891446007774,0.8016659627715708,0.980512326429984,2
2014,06,68196,0.9685209958704136,0.9318858409586162,1,2
2014,06,68252,0.8805201376773018,0.8357742570106931,0.9252660183439104,2
2014,06,68378,NA,NA,NA,NA
2014,06,69000,0.8297273938758668,0.7719250500145901,0.8875297377371435,2
2014,06,69070,0.9774389615741216,0.9618656866315916,0.9930122365166518,2
2014,06,69084,0.9694864071689956,0.9252001535726944,1,1
2014,06,69088,0.954187360734564,0.933816000658552,0.974558720810576,1
2014,06,69196,0.7850701237972902,0.7017195925222938,0.8684206550722867,2
2014,06,70000,0.9638318670576734,0.9044674843232384,1,3
2014,06,70098,0.8299623561617501,0.7595893281213251,0.9003353842021751,1
2014,06,72016,0.9218941815377212,0.871731087077641,0.9720572759978012,1
2014,06,73080,0.8153055705786912,0.7515339298264267,0.8790772113309557,2
2014,06,75000,0.8527809623916619,0.8024152627496425,0.9031466620336812,3
2014,06,77000,0.9621204040456544,0.8875247115021964,1,3
2014,06,78120,0.9229338576070896,0.862800816552779,0.9830668986614,1
2014,06,78582,0.990313998643695,0.969287673739382,1,1
2014,06,80000,0.92094256185529,0.856535651179224,0.985349472531356,2
2014,06,80238,0.905968077723803,0.8551333405261344,0.9568028149214716,2
2014,06,80854,0.9260852246458864,0.8779724049297128,0.97419804436206,3
2014,06,81344,0.9493670886075948,0.8877447861711004,1,2
2014,06,81554,0.9137373242878628,0.8520055150674496,0.975469133508276,2
2014,06,81666,0.9326981689171052,0.8897540484466389,0.9756422893875716,1
2014,06,82590,0.8720806113064005,0.7991359336973725,0.9450252889154284,2
2014,06,82954,0.8721374045801527,0.775382080839499,0.9688927283208064,1
2014,06,82996,0.9079834488095592,0.8477534284925441,0.9682134691265742,2
2014,06,84200,0.93064549658116,0.8890039259123133,0.9722870672500068,2
2014,06,84550,0.868597687376826,0.7842359209060649,0.9529594538475872,2
2014,06,85292,0.9683317973137792,0.9388497848595972,0.9978138097679612,2
2014,08,03455,0.8422561771772453,0.7610023397867703,0.9235100145677204,1
2014,08,04000,0.7893762660793513,0.7395147766825239,0.8392377554761787,3
2014,08,07850,0.9819428780579116,0.9627099309553732,1,2
2014,08,12815,0.889441732757026,0.8438951193505294,0.9349883461635226,2
2014,08,16000,0.8489677325973399,0.7860047914513428,0.911930673743337,3
2014,08,20000,0.8338011565038486,0.7928047723612184,0.8747975406464787,1
2014,08,27425,0.9339856772029648,0.8994202193842724,0.9685511350216572,2
2014,08,32155,0.8555301877219685,0.7948015171087238,0.9162588583352133,2
2014,08,43000,0.881849335131336,0.8328659050632631,0.9308327651994088,3
2014,08,45970,0.8350313479623824,0.7580599048464357,0.9120027910783292,2
2014,08,46465,0.9567676767676768,0.9127523260538324,1,2
2014,08,62000,0.8201798201798202,0.7358755035848612,0.9044841367747792,3
2014,08,77290,0.8355999047051048,0.7718225440063003,0.8993772654039093,2
2014,08,83835,0.8363435701687588,0.7771051243049779,0.8955820160325397,2
2014,09,08000,0.8784841841528344,0.8209688526069339,0.9359995156987349,1
2014,09,18430,0.9464962121212122,0.9096927022549504,0.983299721987474,2
2014,09,37000,0.8381437464629315,0.7677837377979907,0.9085037551278724,3
2014,09,52000,0.8428839830906529,0.7699558949886391,0.9158120711926668,1
2014,09,55990,0.8908296943231441,0.7871880077122553,0.9944713809340328,2
2014,09,73000,0.92157985117344,0.8435368484389173,0.9996228539079628,3
2014,09,80000,0.7619284294234593,0.6487993072553772,0.8750575515915414,2
2014,11,50000,0.8645549781407242,0.839091267278103,0.8900186890033455,1
2014,12,07300,0.9808470241082604,0.9554090136565544,1,2
2014,12,07875,0.9240840517636398,0.8611422021574444,0.9870259013698351,2
2014,12,10275,0.8726595074806143,0.7542674430273731,0.9910515719338554,1
2014,12,12875,0.7672820919050959,0.6452587389881637,0.8893054448220281,2
2014,12,14400,0.8900173590452148,0.8382735102268072,0.9417612078636224,1
2014,12,16475,0.9885830778327832,0.9737070129915152,1,2
2014,12,16725,0.8834498834498834,0.8011478747729722,0.9657518921267946,2
2014,12,17200,0.7796892341842397,0.6554304075577182,0.9039480608107612,2
2014,12,17935,0.9261931187569368,0.8723009505349922,0.9800852869788812,2
2014,12,24000,0.7957966123604384,0.7113072425313094,0.8802859821895674,3
2014,12,24125,0.9066252654701132,0.8301747641922426,0.983075766747984,2
2014,12,25175,0.9485680742321948,0.9282909313493288,0.9688452171150604,1
2014,12,30000,0.8351576984421106,0.7646405382506641,0.9056748586335572,2
2014,12,32000,0.8583097986736083,0.7777730312204982,0.9388465661267184,2
2014,12,32275,0.7290855752128547,0.6381718316854682,0.8199993187402411,3
2014,12,35000,0.7802393516983884,0.7269452877925882,0.8335334156041887,3
2014,12,36950,0.8832727588220669,0.8121212518593623,0.9544242657847716,2
2014,12,38250,0.8682584652842613,0.8112818320012608,0.9252350985672618,2
2014,12,39425,0.7720189441468595,0.6464216550703972,0.8976162332233217,2
2014,12,43975,0.8404313946602714,0.7283299894668186,0.9525327998537242,2
2014,12,45000,0.7904540248338594,0.7317280905480182,0.8491799591197006,2
2014,12,45025,0.9631603214529476,0.9303096420628258,0.9960110008430696,2
2014,12,45060,0.8686812414009384,0.7980718087783478,0.939290674023529,2
2014,12,45975,0.8485402188159017,0.7664643208025413,0.930616116829262,2
2014,12,49675,NA,NA,NA,NA
2014,12,53000,0.8615853358901273,0.8217945349088788,0.901376136871376,3
2014,12,54000,0.8763971071663378,0.7573678061779451,0.9954264081547304,1
2014,12,54200,0.8375331564986737,0.7273273565453467,0.9477389564520006,2
2014,12,55775,0.9075733061722716,0.8595823174239723,0.9555642949205708,2
2014,12,57425,0.8641661126384715,0.8002115541438284,0.9281206711331148,2
2014,12,58050,0.8636737878601838,0.8137603057013428,0.9135872700190248,2
2014,12,58715,0.7957040092401068,0.6413988328385989,0.9500091856416146,1
2014,12,63000,0.8343538073974811,0.7806207922052358,0.8880868225897264,3
2014,12,69700,0.8705399130711544,0.8092041000168853,0.9318757261254236,2
2014,12,70600,0.954883560965836,0.934800032521194,0.974967089410478,1
2014,12,71000,0.8522343986169568,0.8063141918180103,0.8981546054159033,2
2014,12,76600,0.857322791425962,0.7983529967844576,0.9162925860674664,2
2014,13,03440,0.9401171141310352,0.9060048729113812,0.9742293553506892,2
2014,13,04000,0.9185479356019336,0.890933940367146,0.9461619308367212,3
2014,13,04204,0.7947070521646016,0.7378426677679267,0.8515714365612764,1
2014,13,19000,0.9135195844447564,0.8772964228165501,0.9497427460729626,3
2014,13,42425,0.9682434302287788,0.921381554383267,1,2
2014,13,49008,0.8765514051224351,0.8245513769270615,0.9285514333178088,1
2014,13,67284,0.8891606022843356,0.7790180186422503,0.9993031859264208,2
2014,13,68516,NA,NA,NA,NA
2014,13,69000,0.866064284580378,0.8074883552256276,0.9246402139351284,3
2014,13,72122,NA,NA,NA,NA
2014,13,80508,0.8434503313174572,0.7343557211355235,0.9525449414993908,2
2014,15,71550,0.9625799527001137,0.9440079985441652,0.981151906856062,1
2014,16,08830,0.883050135943562,0.8427993459884023,0.9233009258987216,2
2014,16,52120,0.9101308811474268,0.859590268877314,0.9606714934175392,3
2014,16,56260,0.8670802871669367,0.8138921554423788,0.9202684188914948,2
2014,17,02154,NA,NA,NA,NA
2014,17,03012,0.8129326226975151,0.747980081802577,0.8778851635924532,2
2014,17,06613,0.9613429358186824,0.9375901766509716,0.9850956949863932,2
2014,17,12385,0.9784129281234926,0.9642085065310072,0.992617349715978,3
2014,17,14000,0.8463675929700828,0.8304078651588583,0.8623273207813072,1
2014,17,14351,0.8614890400604688,0.7999160588700484,0.9230620212508892,2
2014,17,23074,0.9164253809437548,0.8675302713927021,0.9653204904948076,2
2014,17,24582,0.9794069192751236,0.945183989875226,1,2
2014,17,38570,0.8240581818922967,0.7675872508759551,0.8805291129086383,2
2014,17,51622,0.8957689228818373,0.8472493775994545,0.94428846816422,2
2014,17,59000,0.8952027412906911,0.8443525948892954,0.9460528876920868,3
2014,17,65000,0.7652333943136476,0.6772470156250743,0.8532197730022208,3
2014,17,68003,0.9617214773584716,0.930937931875672,0.9925050228412712,2
2014,17,72000,0.8441805225653207,0.7825714799487234,0.905789565181918,2
2014,17,79293,0.8401451422305454,0.7442082978168589,0.9360819866442318,2
2014,18,05860,0.9790697674418604,0.964372339259615,0.993767195624106,2
2014,18,10342,NA,NA,NA,NA
2014,18,22000,0.8591402337228715,0.798824741382628,0.919455726063115,3
2014,18,23278,NA,NA,NA,NA
2014,18,25000,0.8990646264146315,0.8532960639571925,0.9448331888720704,1
2014,18,31000,0.8576190476190476,0.7775444169782642,0.9376936782598312,3
2014,18,36003,0.7903773159103413,0.7573275370828576,0.823427094737825,1
2014,18,71000,0.9096170193020932,0.8712695316749172,0.9479645069292691,3
2014,19,12000,0.9204438149197356,0.8616109872324853,0.979276642606986,3
2014,19,19000,0.8157812985399192,0.7220963950919934,0.909466201987845,3
2014,19,21000,0.8807099879728246,0.8190973601731433,0.942322615772506,3
2014,19,73335,0.8904933814681107,0.7883782603160565,0.992608502620165,2
2014,20,36000,0.78877966914409,0.7159436613922352,0.8616156768959449,3
2014,20,38900,0.982485128883014,0.9649395594638984,1,1
2014,20,52575,0.8789547983375301,0.7882923000063945,0.9696172966686656,2
2014,20,53775,0.9641419823633784,0.9315587716616366,0.9967251930651204,2
2014,20,71000,0.801656974115186,0.7067406765436768,0.8965732716866952,3
2014,20,79000,0.916137789113868,0.8786386803970132,0.9536368978307228,2
2014,21,46027,0.9177443609022556,0.875922786886069,0.9595659349184424,1
2014,21,48006,0.8456027377834384,0.8030420335099205,0.8881634420569563,2
2014,22,05000,0.8904502680366633,0.8540657587698791,0.9268347773034474,3
2014,22,40735,0.8346946057656693,0.7578101227152462,0.9115790888160924,2
2014,22,41155,0.8141538461538462,0.7538208455078461,0.8744868467998463,2
2014,22,55000,0.823977059666924,0.7814866047893718,0.8664675145444762,3
2014,22,70000,0.7865572928720453,0.7242373367762223,0.8488772489678684,3
2014,24,04000,0.8199962074523561,0.7909231414247422,0.8490692734799701,2
2014,24,30325,0.9154437456324248,0.8416550948003756,0.989232396464474,2
2014,25,07000,0.9344717861598788,0.9190398854708148,0.9499036868489428,2
2014,25,09000,0.8165735567970205,0.755736353203732,0.877410760390309,2
2014,25,11000,0.9690838827006136,0.926054140402656,1,3
2014,25,23000,0.8293929712460064,0.7092053009791562,0.9495806415128566,2
2014,25,34550,0.7576923076923077,0.6851458048383277,0.8302388105462877,2
2014,25,37000,0.8647875816993464,0.7756895055822903,0.9538856578164026,3
2014,25,37490,0.7944890929965557,0.6829961150648506,0.9059820709282608,1
2014,25,45000,0.9011152416356876,0.8485369997533041,0.95369348351807115,3
2014,25,45560,0.9739617666446936,0.9468537651616028,1,2
2014,25,55745,0.9907192575406032,0.9719931320925032,1,1
2014,25,62535,0.8619854721549636,0.7608804456941846,0.9630904986157426,2
2014,25,67000,0.7752849002849003,0.7155391221347901,0.8350306784350104,3
2014,25,82000,0.9386466165413534,0.9063035816373016,0.9709896514454052,3
2014,26,03000,0.9767452044725664,0.94473562720027,1,3
2014,26,21000,0.9118416137467312,0.8474552915779185,0.976227935915544,3
2014,26,22000,0.7771416364071497,0.7278828862475212,0.8264003865667783,1
2014,26,27440,0.9034019319613608,0.8318607298230789,0.9749431340996426,2
2014,26,29000,0.7319223985890653,0.5801147340897234,0.8837300630884072,3
2014,26,34000,0.9020309186212412,0.8444713243699613,0.9595905128725212,1
2014,26,46000,0.7682405542147782,0.6603273148711641,0.8761537935583923,3
2014,26,49000,0.8675937122128174,0.7804511423008007,0.9547362821248342,2
2014,26,69035,0.9175419678809108,0.8435639189942905,0.9915200167675308,2
2014,26,74900,0.9034019319613608,0.8318607298230789,0.9749431340996426,2
2014,26,76460,0.8762322015334063,0.7853017227370315,0.9671626803297813,1
2014,26,80700,0.9193548387096774,0.8439203074483125,0.9947893699710424,2
2014,26,84000,0.8921775898520085,0.796384565788251,0.987970613915766,2
2014,26,86000,0.8223570190641247,0.7430639489644955,0.901650089163754,2
2014,26,88940,0.8491078355314197,0.7516618705120164,0.9465538005508228,2
2014,27,06616,NA,NA,NA,NA
2014,27,07966,0.7892215568862275,0.6544593968787097,0.9239837168937454,2
2014,27,17000,0.9560819443493692,0.9269702912381012,0.985193597460637,3
2014,27,43000,0.8500881477383128,0.7875620686212961,0.9126142268553294,2
2014,27,51730,0.87523003312477,0.7893870056404548,0.9610730606090852,2
2014,27,54880,0.8637510513036164,0.7758833369734028,0.95161876563383,2
2014,27,58000,0.7985491914764999,0.7297487942932729,0.867349588659727,1
2014,27,71428,0.8795313072134749,0.7968133090596854,0.9622493053672644,2
2014,28,36000,0.8176972668167166,0.7653393446090748,0.8700551890243584,3
2014,29,15670,0.975640276966714,0.957521526316568,0.99375902761686,2
2014,29,35000,0.8058255275305045,0.720647749528131,0.891003305532878,3
2014,29,38000,0.8400192504550521,0.7938849138130281,0.8861535870970761,1
2014,29,41348,0.8373884994135928,0.7509521436526034,0.9238248551745822,1
2014,29,54074,0.8761886874228676,0.8039058029180027,0.9484715719277323,2
2014,29,65000,0.8843482474559845,0.8281889738697557,0.9405075210422134,3
2014,29,70000,0.9359702089765124,0.8910337556776452,0.9809066622753794,3
2014,30,06550,0.8683856764427532,0.7760742981656077,0.9606970547198987,1
2014,31,28000,0.948880591076188,0.924482522298221,0.9732786598541552,3
2014,31,37000,0.8750884127555493,0.8371156201051211,0.9130612054059776,3
2014,32,31900,0.9220808909037164,0.8822507183947955,0.9619110634126372,1
2014,32,40000,0.7962893949375615,0.7452708759807163,0.8473079138944066,2
2014,32,51800,0.8419770898460202,0.7856767069916607,0.8982774727003796,1
2014,32,60600,0.895412051048427,0.8391523992144987,0.9516717028823554,1
2014,32,68400,0.903548243395358,0.8384742260521053,0.9686222607386104,2
2014,33,45140,0.7847908745247149,0.6946133264636744,0.8749684225857554,1
2014,33,50260,0.9465049928673324,0.8962474907792827,0.9967624949553824,2
2014,34,13690,0.9036459380568272,0.8611277229503694,0.9461641531632852,2
2014,34,21000,0.8412568306010929,0.7694186187477731,0.9130950424544128,3
2014,34,36000,0.8724395987652052,0.8244115827645616,0.9204676147658488,3
2014,34,51000,0.8233563426502206,0.7825674706357723,0.864145214664669,3
2014,34,57000,0.747170665459484,0.6810134107341652,0.8133279201848027,2
2014,34,74000,0.8760152494612962,0.8230256195315007,0.9290048793910916,2
2014,35,02000,0.8214039675104793,0.7659760065971378,0.8768319284238207,2
2014,35,39380,0.9466890459924788,0.9081531080648192,0.9852249839201386,1
2014,35,63460,0.8937623235682205,0.8284027442118131,0.9591219029246278,2
2014,35,70500,0.8217981145090826,0.7608391077521148,0.8827571212660503,2
2014,36,01000,0.9646401985111662,0.9169288939911632,1,3
2014,36,11000,0.8216104392106939,0.767746093564993,0.8754747848563947,2
2014,36,50617,0.8982616129951552,0.8408729355689704,0.95565029042134,2
2014,36,51000,0.8272242516020158,0.8173148413260356,0.8371336618779961,1
2014,36,63000,0.7795449507465684,0.7234883376975386,0.8356015637955981,3
2014,36,73000,0.8767764587861562,0.8351204816924032,0.9184324358799092,3
2014,36,84000,0.9143126177024482,0.8465911123273844,0.982034123077512,2
2014,37,02140,0.9496695167239506,0.8948054592828406,1,2
2014,37,10740,0.9260901568666854,0.8687707302146536,0.9834095835187172,2
2014,37,12000,0.883117133678703,0.8495371871011256,0.9166970802562804,2
2014,37,14100,0.8120731909858441,0.7453968650479754,0.8787495169237127,2
2014,37,19000,0.8721222973541286,0.8060161550369583,0.9382284396712988,3
2014,37,22920,0.9020886049543676,0.8585308955002532,0.945646314408482,1
2014,37,25580,0.8897333126787399,0.8165273948589751,0.9629392304985048,2
2014,37,28000,0.9094353607935848,0.8702934150690814,0.9485773065180884,2
2014,37,28080,0.938030069390902,0.9023722215298406,0.9736879172519636,2
2014,37,31400,0.8600971742069796,0.7935437350100528,0.9266506134039064,2
2014,37,55000,0.9189317323232088,0.8868586615148281,0.9510048031315896,3
2014,37,74440,0.9491906101159892,0.9143083158546128,0.9840729043773658,2
2014,37,75000,0.905094043273588,0.8559152233520876,0.9542728631950882,3
2014,38,25700,0.9579892800231784,0.9170955377244496,0.9988830223219072,2
2014,39,01000,0.8818799928876907,0.8237528489982441,0.9400071367771372,3
2014,39,15000,0.91257556921207,0.8796540076430742,0.9454971307810656,2
2014,39,16000,0.7286897015247401,0.675345792678389,0.7820336103710912,3
2014,39,18000,0.8924605221613715,0.8712610347133498,0.9136600096093932,2
2014,39,21000,0.8533357044590743,0.8025891749066532,0.9040822340114952,3
2014,39,61000,0.9178872614292056,0.8548472664782534,0.980927256380158,3
2014,39,77000,0.8408832021322288,0.7875772662162409,0.8941891380482166,3
2014,40,09050,0.8598277386276207,0.8097165724335569,0.9099389048216846,2
2014,40,23200,0.9502040816326532,0.8844995089323914,1,2
2014,40,41850,0.8963604852686308,0.799103827075465,0.9936171434617964,1
2014,40,52500,0.9088564058469476,0.8579055119725334,0.9598072997213618,2
2014,40,55000,0.8360664011600814,0.7902828219675392,0.8818499803526235,3
2014,40,75000,0.8806167819096535,0.8476633085271232,0.9135702552921838,3
2014,41,05350,0.8389383622525126,0.7401065026984089,0.9377702218066164,2
2014,41,05800,0.91159793814433,0.8525307274055576,0.9706651488831024,2
2014,41,23850,0.9115347331853698,0.8693693824258241,0.9537000839449156,2
2014,41,31250,0.8682916381588708,0.7739815415313304,0.9626017347864112,2
2014,41,34100,0.9618399563573636,0.9125539858789752,1,1
2014,41,47000,0.8580242754713534,0.739400375604244,0.9766481753384628,2
2014,41,59000,0.9051724422412476,0.8714676913110013,0.9388771931714937,2
2014,41,64900,0.9173446975174784,0.877905515397326,0.956783879637631,2
2014,42,02000,0.8313323572474378,0.7426936559888516,0.919971058506024,3
2014,42,06088,0.969159786304031,0.9354085491032288,1,2
2014,42,24000,0.8713166728832525,0.7807224364206078,0.9619109093458972,3
2014,42,60000,0.8943665575112566,0.8701161499459169,0.9186169650765964,1
2014,42,61000,0.956512955102575,0.9360637605943288,0.9769621496108212,2
2014,42,63624,0.8189300411522633,0.7137938293501218,0.9240662529544048,2
2014,42,69000,0.9249052704099208,0.8713290285359404,0.9784815122839012,3
2014,44,19180,0.927246790299572,0.83693554865478,1,2
2014,44,54640,0.7773752012882448,0.6894794408193081,0.8652709617571814,2
2014,44,59000,0.9275421984355702,0.8920982789836982,0.9629861178874422,3
2014,44,74300,0.9172679172679172,0.842031785569807,0.9925040489660276,2
2014,45,13330,0.9635627530364372,0.9319880455683196,0.9951374605045546,2
2014,45,16000,0.96079446881451,0.9359962813142708,0.9855926563147492,3
2014,45,48535,NA,NA,NA,NA
2014,45,50875,0.8321297675336955,0.7546758842965008,0.9095836507708902,2
2014,46,59020,0.8909742442016076,0.8273455371635822,0.9546029512396332,1
2014,47,14000,0.93045234228932,0.8928268968510427,0.9680777877275972,3
2014,47,15160,0.9293742660627412,0.8908030045353234,0.9679455275901592,2
2014,47,27740,0.9042179261862916,0.857943340133632,0.9504925122389514,3
2014,47,40000,0.9566494674015584,0.917123895590686,0.9961750392124312,3
2014,47,48000,0.8656309345506383,0.8335938898389619,0.8976679792623148,2
