year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2021,35,005,all,All,0.8853534126791354,0.8166155542349502,0.9540912711233205,2
2021,35,006,all,All,0.7541183648566199,0.6871190458475764,0.8211176838656633,3
2021,35,007,all,All,NA,NA,NA,NA
2021,35,009,all,All,0.8810612991765783,0.8212331920419655,0.940889406311191,2
2021,35,011,all,All,NA,NA,NA,NA
2021,35,013,all,All,0.8849747474747475,0.8262479857930514,0.9437015091564436,1
2021,35,015,all,All,0.7451984635083226,0.629838504694616,0.8605584223220293,2
2021,35,017,all,All,0.8586887332908975,0.7677034300513323,0.9496740365304626,3
2021,35,019,all,All,NA,NA,NA,NA
2021,35,021,all,All,NA,NA,NA,NA
2021,35,023,all,All,NA,NA,NA,NA
2021,35,025,all,All,0.7451984635083226,0.629838504694616,0.8605584223220293,2
2021,35,027,all,All,NA,NA,NA,NA
2021,35,028,all,All,NA,NA,NA,NA
2021,35,029,all,All,NA,NA,NA,NA
2021,35,031,all,All,0.75411836485662,0.6871190458475765,0.8211176838656634,2
2021,35,033,all,All,NA,NA,NA,NA
2021,35,035,all,All,0.8853534126791353,0.81661555423495,0.9540912711233205,2
2021,35,037,all,All,NA,NA,NA,NA
2021,35,039,all,All,0.9456561922365988,0.8950523095819664,0.9962600748912313,3
2021,35,041,all,All,NA,NA,NA,NA
2021,35,043,all,All,0.8558166521612997,0.7597250677162295,0.9519082366063698,1
2021,35,045,all,All,0.7973750307426567,0.7025045902874186,0.8922454711978948,1
2021,35,047,all,All,0.9456561922365988,0.8950523095819664,0.9962600748912313,3
2021,35,049,all,All,0.8037103530819868,0.7042719381827334,0.9031487679812402,1
2021,35,051,all,All,NA,NA,NA,NA
2021,35,053,all,All,NA,NA,NA,NA
2021,35,055,all,All,0.945656192236599,0.8950523095819665,0.9962600748912316,3
2021,35,057,all,All,NA,NA,NA,NA
2021,35,059,all,All,NA,NA,NA,NA
2021,35,061,all,All,0.9273678094131318,0.8295000141657116,1,1
2021,36,001,all,All,0.9505355129650507,0.9264907885694732,0.9745802373606282,1
2021,36,003,all,All,0.9516544481870418,0.9314724165656195,0.9718364798084641,2
2021,36,005,all,All,0.8221983028361161,0.7973058482895101,0.847090757382722,1
2021,36,007,all,All,0.9549668598306333,0.9325744315117387,0.977359288149528,1
2021,36,009,all,All,0.9516544481870417,0.9314724165656194,0.971836479808464,2
2021,36,011,all,All,0.8712536935415788,0.8101980303566174,0.9323093567265401,2
2021,36,013,all,All,0.8752041054350361,0.8300273972016419,0.9203808136684304,1
2021,36,015,all,All,0.8859730625128348,0.819398771033517,0.9525473539921526,2
2021,36,017,all,All,0.967799009200283,0.9387872365624053,0.9968107818381606,2
2021,36,019,all,All,0.9145522388059701,0.8757185816863301,0.9533858959256102,2
2021,36,021,all,All,0.8491589799240369,0.7731623995026363,0.9251555603454374,2
2021,36,023,all,All,0.9813157481551265,0.970560493226382,0.9920710030838709,2
2021,36,025,all,All,0.9677990092002831,0.9387872365624054,0.9968107818381607,2
2021,36,027,all,All,0.918024787742754,0.8835652681487456,0.9524843073367624,1
2021,36,029,all,All,0.9349520137806578,0.9188559630327009,0.9510480645286148,1
2021,36,031,all,All,0.9145522388059703,0.8757185816863302,0.9533858959256103,3
2021,36,033,all,All,0.9145522388059701,0.8757185816863301,0.9533858959256102,3
2021,36,035,all,All,0.7994520547945205,0.6837573434933153,0.9151467660957258,2
2021,36,037,all,All,0.9205542725173209,0.8663630130476666,0.9747455319869752,2
2021,36,039,all,All,0.849158979924037,0.7731623995026363,0.9251555603454377,2
2021,36,041,all,All,NA,NA,NA,NA
2021,36,043,all,All,0.9111898453337366,0.8639855980077813,0.9583940926596919,2
2021,36,045,all,All,0.9359059658460857,0.9017138083545421,0.9700981233376292,1
2021,36,047,all,All,0.8765993689630476,0.858823593014263,0.8943751449118321,1
2021,36,049,all,All,0.9359059658460857,0.9017138083545421,0.9700981233376292,3
2021,36,051,all,All,0.9561078794288734,0.930231980198898,0.9819837786588489,2
2021,36,053,all,All,0.9813157481551263,0.9705604932263819,0.9920710030838708,2
2021,36,055,all,All,0.9327941459657231,0.9135042478455538,0.9520840440858923,1
2021,36,057,all,All,0.7994520547945205,0.6837573434933152,0.9151467660957259,2
2021,36,059,all,All,0.9386038186157518,0.9234564284935214,0.9537512087379822,1
2021,36,061,all,All,0.9189690493328165,0.8989349267619481,0.939003171903685,1
2021,36,063,all,All,0.9042107363799641,0.8538903864715905,0.9545310862883376,1
2021,36,065,all,All,0.8618853219719633,0.8099473247847585,0.9138233191591681,1
2021,36,067,all,All,0.9452478568805827,0.9277587837668841,0.9627369299942812,1
2021,36,069,all,All,0.9035316425693292,0.8526502500517641,0.9544130350868942,1
2021,36,071,all,All,0.9125236538792362,0.8739908338183123,0.95105647394016,1
2021,36,073,all,All,0.920554272517321,0.8663630130476668,0.9747455319869752,2
2021,36,075,all,All,0.9548553961909241,0.9282315323225201,0.9814792600593281,1
2021,36,077,all,All,0.9286953504510755,0.8913174927449883,0.9660732081571628,2
2021,36,079,all,All,0.9443925233644859,0.8987300140304395,0.9900550326985322,1
2021,36,081,all,All,0.8868095817772917,0.8705477844196963,0.9030713791348872,1
2021,36,083,all,All,0.9486628928362287,0.9211887877466843,0.9761369979257731,1
2021,36,085,all,All,0.9204566899414984,0.8881487494024131,0.9527646304805838,1
2021,36,087,all,All,0.8511970534069981,0.7987993344166445,0.9035947723973518,1
2021,36,089,all,All,0.909225944875392,0.8662228679490074,0.9522290218017766,1
2021,36,091,all,All,0.9250640899230921,0.8740846644492176,0.9760435153969665,1
2021,36,093,all,All,0.8745536776957867,0.7885636399045973,0.9605437154869761,1
2021,36,095,all,All,0.9286953504510755,0.8913174927449882,0.9660732081571629,3
2021,36,097,all,All,0.8064696040156163,0.7405974136636884,0.8723417943675442,3
2021,36,099,all,All,0.8298410404624278,0.7419453453519591,0.9177367355728965,3
2021,36,101,all,All,0.8303900051596362,0.7742744241629367,0.8865055861563358,2
2021,36,103,all,All,0.9487607375389834,0.9352854608865999,0.9622360141913668,1
2021,36,105,all,All,0.8954765041721564,0.8186607391117715,0.9722922692325413,2
2021,36,107,all,All,0.8482188951987609,0.7458162624779712,0.9506215279195507,2
2021,36,109,all,All,0.9826479438314945,0.9607380327455636,1,1
2021,36,111,all,All,0.9476197688380866,0.9215839838384273,0.9736555538377459,1
2021,36,113,all,All,0.8417611159546644,0.7624275298672769,0.9210947020420519,2
2021,36,115,all,All,0.8417611159546644,0.7624275298672769,0.9210947020420519,2
2021,36,117,all,All,0.8298410404624277,0.741945345351959,0.9177367355728964,2
2021,36,119,all,All,0.9102860149615221,0.8821628694140232,0.9384091605090209,1
2021,36,121,all,All,0.9561078794288735,0.9302319801988981,0.981983778658849,2
2021,36,123,all,All,0.9035316425693293,0.8526502500517644,0.9544130350868941,3
2021,37,001,all,All,0.892722371967655,0.8375243933186645,0.9479203506166456,1
2021,37,003,all,All,NA,NA,NA,NA
2021,37,005,all,All,NA,NA,NA,NA
2021,37,007,all,All,0.8029542920847269,0.7077644707322764,0.8981441134371774,3
2021,37,009,all,All,0.965077809092023,0.9371266001551917,0.9930290180288543,3
2021,37,011,all,All,0.9650778090920229,0.9371266001551917,0.9930290180288541,3
2021,37,013,all,All,0.9110082304526749,0.8446600218447259,0.9773564390606239,2
2021,37,015,all,All,NA,NA,NA,NA
2021,37,017,all,All,0.7415032679738562,0.6469480708119535,0.836058465135759,3
2021,37,019,all,All,0.894813378574891,0.8105485975536609,0.979078159596121,1
2021,37,021,all,All,0.8773823579018384,0.8057351339066184,0.9490295818970583,1
2021,37,023,all,All,0.8135528330781011,0.7394916883562874,0.8876139777999148,2
2021,37,025,all,All,0.8911957999168577,0.8279739389463582,0.9544176608873572,1
2021,37,027,all,All,0.8848789401553221,0.8030992605689533,0.9666586197416909,2
2021,37,029,all,All,NA,NA,NA,NA
2021,37,031,all,All,0.911008230452675,0.844660021844726,0.977356439060624,2
2021,37,033,all,All,0.7822384428223844,0.6890995374514033,0.8753773481933655,3
