year,state,place,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,01,03076,0.45597036192647483,0.3560349541943216,0.5559057696586281,2
2018,01,07000,0.49732661525765937,0.4051979030233767,0.589455327491942,3
2018,01,35896,0.5928324298994113,0.5182674134494136,0.667397446349409,3
2018,01,37000,0.4066473060465721,0.3386363584206915,0.47465825367245273,3
2018,01,50000,0.5643306102773256,0.4825187311046961,0.646142489449955,3
2018,01,51000,0.4219370738802398,0.3481682501881609,0.49570589757231875,3
2018,01,77256,0.3031601595975047,0.16923362279443405,0.43708669640057535,2
2018,02,03000,0.3114073701421205,0.23672383044295922,0.3860909098412818,2
2018,04,04720,0.3082594645420434,0.20931045711208535,0.40720847197200144,2
2018,04,07940,0.37960905081532376,0.28154098313389014,0.47767711849675737,2
2018,04,12000,0.456383790575076,0.39719481008711977,0.5155727710630322,3
2018,04,23620,0.43480843480843484,0.35578899817948684,0.5138278714373828,3
2018,04,27400,0.481768170558654,0.42901820626702114,0.5345181348502869,1
2018,04,27820,0.275751957685112,0.21649010091067553,0.3350138144595485,1
2018,04,28380,0.25770005597362106,0.17138719345966422,0.34401291848757787,2
2018,04,46000,0.3196069785512491,0.2729871514167128,0.36622680568578536,2
2018,04,54050,0.4084921923446932,0.33694416348480327,0.4800402212045831,2
2018,04,55000,0.3053873200084382,0.280187150828528,0.3305874891883484,2
2018,04,65000,0.5435164030428274,0.46182221554038483,0.6252105905452701,3
2018,04,71510,0.31521490895372556,0.22579518554710132,0.4046346323603498,1
2018,04,73000,0.4726313647077861,0.3540529256865762,0.591209803728996,3
2018,04,77000,0.3933051485264427,0.34973414463074043,0.436876152422145,2
2018,04,85540,0.3801693259524585,0.302863941216409,0.457474710688508,2
2018,05,23290,0.44046945701357465,0.36398243929912866,0.5169564747280206,2
2018,05,24550,0.43807574206755373,0.330234058701329,0.5459174254337785,2
2018,05,35710,0.5303621022337744,0.43490313063560376,0.6258210738319452,2
2018,05,41000,0.506877046965146,0.4224032121717998,0.5913508817584923,1
2018,05,66080,0.42959052420238364,0.3598236220956997,0.4993574263090676,3
2018,06,00562,0.6044917257683216,0.514582838527217,0.6944006130094261,2
2018,06,00884,0.5777598710717164,0.44143167881416157,0.7140880633292713,2
2018,06,02000,0.41755863156634665,0.35922513026800745,0.47589213286468585,3
2018,06,02252,0.34929129076414184,0.22254634122598246,0.4760362403023012,1
2018,06,02364,0.3271709923981486,0.23946746019653992,0.4148745245997573,2
2018,06,03526,0.28874747082776087,0.24122654425539655,0.33626839740012515,2
2018,06,04982,0.4310493622464907,0.3496256121340705,0.5124731123589109,2
2018,06,06000,0.7651342740100137,0.6617535079086575,0.8685150401113698,1
2018,06,08786,0.5467080313646518,0.46283365783612396,0.6305824048931797,3
2018,06,08954,0.7126476719944406,0.6131789130931317,0.8121164308957495,1
2018,06,11194,0.6709433260161455,0.5537434112379174,0.7881432407943736,1
2018,06,11530,0.40804274412869745,0.2733031823595257,0.5427823058978691,1
2018,06,13014,0.5177304964539007,0.4075082953902456,0.6279526975175558,1
2018,06,13210,0.4584098839182676,0.38159763693219284,0.5352221309043423,2
2018,06,13214,0.4651321786690975,0.38222304355013864,0.5480413137880563,2
2018,06,13392,0.4753450297679268,0.3901631167369906,0.5605269427988631,1
2018,06,13588,0.39687304217409636,0.28517899757795284,0.5085670867702399,1
2018,06,14218,0.3875162072017575,0.30047307708369786,0.47455933731981714,1
2018,06,15044,0.3494682767628401,0.27603621457591704,0.42290033894976314,2
2018,06,16000,0.5496264812523299,0.49618732884308386,0.603065633661576,3
2018,06,16350,0.3637013892087757,0.2932017553408572,0.4342010230766942,2
2018,06,16532,0.5129353841552536,0.42741625254801974,0.5984545157624875,2
2018,06,17918,0.506300837308904,0.42701741627178935,0.5855842583460186,2
2018,06,19766,0.49962003095506413,0.38444638877513726,0.614793673134991,1
2018,06,21712,0.4892808889432778,0.4120795105990767,0.566482267287479,2
2018,06,22020,0.43054638798261896,0.34313881313974365,0.5179539628254943,1
2018,06,22230,0.3297003938393179,0.21422879471950534,0.4451719929591304,1
2018,06,22804,0.41475231704692184,0.3333150969238758,0.4961895371699679,1
2018,06,23182,0.4559239789729074,0.37983742995208875,0.532010527993726,1
2018,06,24638,0.6286764705882353,0.539479150082159,0.7178737910943116,2
2018,06,24680,0.32594181948923573,0.2528643821731676,0.39901925680530387,1
2018,06,26000,0.571740583595371,0.5112938847527926,0.6321872824379495,2
2018,06,27000,0.35454644701685395,0.3103313981884017,0.3987614958453062,3
2018,06,28000,0.4554742082106323,0.35122673626207346,0.5597216801591911,3
2018,06,29000,0.35057860393763707,0.2681482750240204,0.43300893285125375,3
2018,06,30000,0.45972054446577687,0.35849891662955397,0.5609421723019998,2
2018,06,32548,0.5269089174496774,0.44133424655226317,0.6124835883470916,2
2018,06,33000,0.40055869107749037,0.32457669974792525,0.4765406824070555,1
2018,06,33182,0.3280749222544739,0.2521497791155942,0.40400006539335354,2
2018,06,33434,0.32699558650736205,0.2392579012891134,0.4147332717256107,2
2018,06,36000,0.55700025312764,0.4642008023646166,0.6497997038906634,3
2018,06,36448,0.3077620256841876,0.2213215639315706,0.3942024874368046,2
2018,06,36546,0.5268875903883056,0.4313736803826171,0.6224015003939941,1
2018,06,36770,0.5580924099480782,0.48195082752237345,0.634233992373783,2
2018,06,37692,0.3940944289316577,0.3228040098831152,0.4653848479802002,2
2018,06,39496,0.5376136831707206,0.4790783553343629,0.5961490110070782,3
2018,06,39892,0.42062506795665183,0.32751333687355766,0.513736799039746,2
2018,06,40130,0.2849757671584748,0.21559593518380085,0.35435559913314874,1
2018,06,41992,0.6398423386434554,0.561755383183809,0.7179292941031018,2
2018,06,43000,0.4780501531649361,0.42778827460216257,0.5283120317277096,2
2018,06,44000,0.5128188047569274,0.49362419645720823,0.5320134130566466,1
2018,06,45484,0.3550460944973887,0.30707027753581667,0.40302191145896077,3
2018,06,46842,0.3361706052731069,0.26261561180894566,0.4097255987372681,2
2018,06,46898,0.45684524640674995,0.3850559695462769,0.5286345232672229,2
2018,06,47766,0.5331590875040925,0.4505252181858784,0.6157929568223066,2
2018,06,48256,0.6540488417658754,0.5509501084569494,0.7571475750748015,1
2018,06,48354,0.4311141326143956,0.36188274065697545,0.5003455245718157,1
2018,06,49270,0.23908587130345593,0.1717362556508068,0.30643548695610506,1
2018,06,49670,0.8093348891481914,0.7419730213316817,0.8766967569647011,2
2018,06,50076,0.39526633057322974,0.2984712061257311,0.4920614550207284,2
2018,06,50258,0.42412587412587416,0.3121856714366385,0.5360660768151098,2
2018,06,51182,0.6251108462509499,0.5483402956463463,0.7018813968555535,3
2018,06,52526,0.44027742101207296,0.34661771939755076,0.5339371226265952,1
2018,06,53000,0.5168588669356039,0.46107640320122645,0.5726413306699814,3
2018,06,53322,0.42385186040499584,0.3398139975970068,0.5078897232129849,2
2018,06,53896,0.3691238430804334,0.2922897005040787,0.44595798565678807,1
2018,06,53980,0.5408512486224772,0.4524037769998254,0.629298720245129,2
2018,06,54652,0.34233388238147416,0.27601030212160826,0.40865746264134006,1
2018,06,55156,0.34327054298054177,0.26145443448136113,0.4250866514797224,1
2018,06,56000,0.6525250250619542,0.5708072463562868,0.7342428037676216,3
2018,06,56700,0.29895673310335547,0.20936606139377412,0.3885474048129368,2
2018,06,57456,0.3970846946468962,0.3186661970278681,0.47550319226592436,2
2018,06,57792,0.6398423386434554,0.5617553831838091,0.7179292941031017,3
2018,06,58072,0.4196367998024882,0.32832055709362895,0.5109530425113474,1
2018,06,59444,0.36219336219336223,0.2740195602779116,0.4503671641088129,2
2018,06,59451,0.46815514188427826,0.3690704331381254,0.5672398506304311,1
2018,06,59920,0.44635004397537387,0.37035047863165754,0.5223496093190902,2
2018,06,60102,0.702164097070749,0.632704895772692,0.771623298368806,2
2018,06,60466,0.3764762727971592,0.3055172985616433,0.44743524703267507,2
2018,06,60620,0.3463153318615192,0.27996494187631316,0.41266572184672523,2
2018,06,62000,0.3532990994117004,0.30482953121079664,0.40176866761260416,2
2018,06,62938,0.6140214210237858,0.5224377682977991,0.7056050737497724,1
2018,06,64000,0.42082492731478044,0.3776813542310681,0.4639685003984928,2
2018,06,64224,0.2943816489361702,0.22408343231671868,0.3646798655556217,1
2018,06,65000,0.2642357619856037,0.21370148155164997,0.31477004241955747,3
2018,06,65042,0.5903631841743407,0.4605417611334727,0.7201846072152087,1
2018,06,66000,0.5325322693560568,0.49872627789938406,0.5663382608127295,1
2018,06,67000,0.6896261485586028,0.6388890355264039,0.7403632615908018,2
2018,06,68000,0.5217567819230415,0.4896279937715231,0.55388557007456,1
2018,06,68084,0.6042291638670393,0.514448594900499,0.6940097328335796,2
2018,06,68196,0.48901916536604245,0.39405439299979483,0.5839839377322901,2
2018,06,68252,0.6818795840755728,0.6052407899054164,0.7585183782457292,2
2018,06,68378,0.6857686040195545,0.6024202503182456,0.7691169577208634,2
2018,06,69000,0.41253766203719244,0.3576404397924577,0.4674348842819272,2
2018,06,69070,0.6990897269180754,0.6039105343125301,0.7942689195236207,2
2018,06,69084,0.5236074050923202,0.4502145843433648,0.5970002258412755,1
2018,06,69088,0.5132350426248052,0.4412709424177109,0.5851991428318996,1
2018,06,69196,0.29914393275077533,0.22860256340240773,0.36968530209914297,2
2018,06,70000,0.7330472103004292,0.5718233490697977,0.8942710715310607,3
2018,06,70098,0.4037003885292487,0.30719810156159116,0.5002026754969063,1
2018,06,72016,0.571297656563121,0.4843066605671733,0.6582886525590688,1
2018,06,73080,0.3742076069730586,0.3014245618991169,0.4469906520470003,2
2018,06,75000,0.3866914580271691,0.33431712914772904,0.43906578690660913,3
2018,06,77000,0.6237644224843922,0.5401219570020237,0.7074068879667608,3
2018,06,78120,0.4109577975851564,0.3037041010378596,0.5182114941324532,1
2018,06,78582,0.6093387954689888,0.5020719338558447,0.716605657082133,1
2018,06,80000,0.7137838825572448,0.6340409887565484,0.7935267763579412,2
2018,06,80238,0.354918151528321,0.30685020260832163,0.4029861004483204,2
2018,06,80854,0.5362517734421788,0.47795535224351726,0.5945481946408403,3
2018,06,81344,0.4124444444444444,0.3028581094933849,0.5220307793955039,2
2018,06,81554,0.3970628440689433,0.28621140269161205,0.5079142854462746,2
2018,06,81666,0.36337618528417825,0.2672472822478926,0.4595050883204639,1
2018,06,82590,0.3012920211117768,0.22078202153570664,0.3818020206878469,2
2018,06,82954,0.26177709689774037,0.16343973127559053,0.3601144625198902,1
2018,06,82996,0.4126559882523135,0.32176047685476433,0.5035514996498627,2
2018,06,84200,0.39191017437169307,0.3197040126075639,0.4641163361358222,2
2018,06,84550,0.4399776207827529,0.3553548383674525,0.5246004031980532,2
2018,06,85292,0.42319325304670846,0.3334318497335045,0.5129546563599124,2
2018,08,03455,0.6493224136148117,0.5484085690191538,0.7502362582104696,1
2018,08,04000,0.4222850876826826,0.371979804938299,0.47259037042706614,3
2018,08,07850,0.6957666903337574,0.5874562054460559,0.8040771752214588,2
2018,08,12815,0.6371813739863672,0.5508666858830303,0.7234960620897041,2
2018,08,16000,0.4664116270178744,0.4203972821766452,0.5124259718591037,3
2018,08,20000,0.5132905622045424,0.466927986528232,0.5596531378808528,1
2018,08,27425,0.5016391763367557,0.42541398350284315,0.5778643691706682,2
2018,08,32155,0.39271255060728744,0.3174328281021951,0.4679922731123798,2
2018,08,43000,0.6162758757601328,0.5503978793198703,0.6821538722003953,3
2018,08,45970,0.5076863202957773,0.42973312489037097,0.5856395157011837,2
2018,08,46465,0.5440658049353702,0.44010044645007856,0.6480311634206617,2
2018,08,62000,0.386873920552677,0.30902377239482975,0.46472406871052424,3
2018,08,77290,0.333023187558362,0.2609375734462478,0.40510880167047625,2
2018,08,83835,0.5600040115401749,0.483272939000222,0.6367350840801278,2
2018,09,08000,0.5712986126904708,0.490791422919287,0.6518058024616545,1
2018,09,18430,0.4377824645977704,0.3389914430308174,0.5365734861647234,2
2018,09,37000,0.5276243093922652,0.43852980384067297,0.6167188149438575,3
2018,09,52000,0.583737517831669,0.477400721596093,0.6900743140672452,1
2018,09,55990,0.7304375598850207,0.6569942201479413,0.8038808996221001,2
2018,09,73000,0.7894851657940664,0.7190952529932344,0.8598750785948983,3
2018,09,80000,0.5017724782468579,0.40516884039985357,0.5983761160938622,2
2018,11,50000,0.7311073027806955,0.6857932819200278,0.7764213236413632,1
2018,12,07300,0.66308977572577,0.5308391370057242,0.7953404144458158,2
2018,12,07875,0.5782021541541199,0.4892718070305695,0.6671325012776703,2
2018,12,10275,0.45197678496314236,0.3145508451378348,0.5894027247884499,1
2018,12,12875,0.395958026133978,0.28986704476763897,0.5020490075003171,2
2018,12,14400,0.6770411786048194,0.5921005456836641,0.7619818115259747,1
2018,12,16475,0.549096893042639,0.4373359322374376,0.6608578538478403,2
2018,12,16725,0.5546184738955823,0.36944830702180587,0.7397886407693587,2
2018,12,17200,0.36380189366351057,0.25464073842974466,0.4729630488972765,2
2018,12,17935,0.5523378582202112,0.4443749057282614,0.660300810712161,2
2018,12,24000,0.42578274465692423,0.34316351148414653,0.5084019778297019,3
2018,12,24125,0.45684548901167676,0.3592115826433464,0.5544793953800071,2
2018,12,25175,0.5142488550730057,0.3947195069555196,0.6337782031904917,1
2018,12,30000,0.4316103901158943,0.3546687663903216,0.508552013841467,2
2018,12,32000,0.5898948643402222,0.5074075697371294,0.672382158943315,2
2018,12,32275,0.6509694844801772,0.5757837259655902,0.7261552429947642,3
2018,12,35000,0.44158884643126695,0.4036805075587446,0.4794971853037893,3
2018,12,36950,0.30863012808688817,0.22507116722659543,0.3921890889471809,2
2018,12,38250,0.46434236170258497,0.3830742099071782,0.5456105134979917,2
2018,12,39425,0.4904163154399926,0.38314551505459715,0.597687115825388,2
2018,12,43975,0.5606961493981424,0.45031622852901665,0.6710760702672681,2
2018,12,45000,0.5700724104416974,0.5128413597578946,0.6273034611255003,2
2018,12,45025,0.7493213713564527,0.6579824635540498,0.8406602791588557,2
2018,12,45060,0.46163267596185736,0.3602339494117636,0.5630314025119512,2
2018,12,45975,0.5777880218076265,0.45743976593946245,0.6981362776757905,2
2018,12,49675,NA,NA,NA,NA
2018,12,53000,0.48929655101493463,0.4320198187612121,0.5465732832686572,3
2018,12,54000,0.4300916346438073,0.3323985647933511,0.5277847044942634,1
2018,12,54200,0.4840525328330206,0.3502837879046546,0.6178212777613865,2
2018,12,55775,0.6265195534843191,0.5476065174120195,0.7054325895566187,2
2018,12,57425,0.5924752643059726,0.48640428597092694,0.6985462426410184,2
2018,12,58050,0.497633801802953,0.40743758846193673,0.5878300151439693,2
2018,12,58715,0.37666205059584984,0.2772264614705966,0.4760976397211031,1
2018,12,63000,0.5515834142661512,0.485818079472193,0.6173487490601094,3
2018,12,69700,0.5935928759244128,0.49253160613353353,0.694654145715292,2
2018,12,70600,0.6140952195359127,0.5439586653610782,0.6842317737107473,1
2018,12,71000,0.4692360782017624,0.42462950796148435,0.5138426484420404,2
2018,12,76600,0.46704986535350573,0.3807381158411113,0.5533616148659002,2
2018,13,03440,0.43561643835616437,0.3093489445000408,0.5618839322122879,2
2018,13,04000,0.5578510894054151,0.5070938222456451,0.608608356565185,3
2018,13,04204,0.41707449700924415,0.31812901619544337,0.516019977823045,1
2018,13,19000,0.4866633938798887,0.4261315107286722,0.5471952770311053,3
2018,13,42425,0.5815715143838138,0.48172862808923955,0.6814144006783881,2
2018,13,49008,0.49108066323781197,0.39282092435732996,0.589340402118294,1
2018,13,67284,0.5534374029291279,0.4749151739222667,0.6319596319359891,2
2018,13,68516,0.4828075150655796,0.37268634375284204,0.5929286863783172,1
2018,13,69000,0.43851411677224117,0.35784896437948677,0.5191792691649956,3
2018,13,72122,NA,NA,NA,NA
2018,13,80508,0.4184320710662464,0.318067937323622,0.5187962048088708,2
2018,15,71550,0.5260541947353864,0.4560380069482639,0.5960703825225089,1
2018,16,08830,0.34679679492769555,0.2756132718820956,0.4179803179732955,2
2018,16,52120,0.32139568337315094,0.23902235602223265,0.40376901072406923,3
2018,16,56260,0.3185563035127212,0.23847408958351757,0.3986385174419248,2
2018,17,02154,0.5451295155825379,0.46303650672547236,0.6272225244396034,3
2018,17,03012,0.49486392714053634,0.432059838677589,0.5576680156034837,2
2018,17,06613,0.48396840148698883,0.39269564022968934,0.5752411627442884,2
2018,17,12385,0.5372720063441713,0.4486036418712549,0.6259403708170876,3
2018,17,14000,0.5445892401219852,0.5192161560934463,0.5699623241505241,1
2018,17,14351,0.5524680704176734,0.4658709344835896,0.6390652063517572,2
2018,17,23074,0.5108358924256092,0.43733643926657917,0.5843353455846393,2
2018,17,24582,0.5656670113753878,0.46383289066040173,0.6675011320903738,2
2018,17,38570,0.41673565703312276,0.34447157703112236,0.48899973703512317,2
2018,17,51622,0.5756531596196983,0.5255835587494958,0.6257227604899008,2
2018,17,59000,0.5589369909987141,0.4710650998732279,0.6468088821242002,3
2018,17,65000,0.4910879357998661,0.4120680369917383,0.570107834607994,3
2018,17,68003,0.5287551996612935,0.4442841807810162,0.6132262185415707,2
2018,17,72000,0.5770119773061568,0.49106775066894076,0.662956203943373,2
2018,17,79293,0.3553334499154213,0.26640542082340785,0.4442614790074348,2
2018,18,05860,0.5906113537117903,0.475178022346628,0.7060446850769526,2
