year,state,county,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2021,08,035,0,1,0,1,0,1
2021,08,037,0,1,0,1,0,1
2021,08,039,0,2,0,1,0,1
2021,08,041,0,1,0,1,0,1
2021,08,043,0,2,0,1,0,1
2021,08,045,0,1,0,1,0,1
2021,08,047,0,3,0,1,0,1
2021,08,049,0,3,0,1,0,1
2021,08,051,0,3,0,1,0,1
2021,08,053,0,3,0,3,0,1
2021,08,055,0,3,0,1,0,1
2021,08,057,0,3,0,1,0,1
2021,08,059,0,1,0,1,0,1
2021,08,061,0,3,0,2,0,1
2021,08,063,0,3,0,1,0,1
2021,08,065,0,3,0,1,0,1
2021,08,067,0,1,0,1,0,1
2021,08,069,0,1,0,1,0,1
2021,08,071,0,2,0,1,0,1
2021,08,073,0,3,0,1,0,1
2021,08,075,0,1,0,1,0,1
2021,08,077,0,1,0,1,0,1
2021,08,079,NA,NA,0,2,0,1
2021,08,081,0,2,0,1,0,1
2021,08,083,0,3,0,1,0,1
2021,08,085,0,1,0,1,0,1
2021,08,087,0,1,0,1,0,1
2021,08,089,0,2,0,1,0,1
2021,08,091,0,3,0,1,0,1
2021,08,093,0,3,0,1,0,1
2021,08,095,0,3,0,1,0,1
2021,08,097,0,3,0,1,0,1
2021,08,099,0,3,0,1,0,1
2021,08,101,0,1,0,1,0,1
2021,08,103,0,3,0,1,0,1
2021,08,105,0,3,0,1,0,1
2021,08,107,0,1,0,1,0,1
2021,08,109,0,3,0,1,0,1
2021,08,111,0,3,0,2,0,1
2021,08,113,0,3,0,1,0,1
2021,08,115,0,3,0,1,0,1
2021,08,117,0,2,0,1,0,1
2021,08,119,0,2,0,1,0,1
2021,08,121,0,3,0,1,0,1
2021,08,123,0,1,0,1,0,1
2021,08,125,0,3,0,1,0,1
2021,09,001,0,1,0,1,0,1
2021,09,003,0,1,0,1,0,1
2021,09,005,0,1,0,1,0,1
2021,09,007,0,1,0,1,0,1
2021,09,009,0,1,0,1,0,1
2021,09,011,0,1,0,1,0,1
2021,09,013,0,1,0,1,0,1
2021,09,015,0,1,0,1,0,1
2021,10,001,0,1,0,1,0,1
2021,10,003,0,1,0,1,0,1
2021,10,005,0,1,0,1,0,1
2021,11,001,0,1,0,1,0,1
2021,12,001,0,1,0,1,0,1
2021,12,003,0,1,0,1,0,1
2021,12,005,0,1,0,1,0,1
2021,12,007,0,1,0,1,0,1
2021,12,009,0,1,0,1,0,1
2021,12,011,0,1,0,1,0,1
2021,12,013,0,1,0,1,0,1
2021,12,015,0,1,0,1,0,1
2021,12,017,0,1,0,1,0,1
2021,12,019,0,1,0,1,0,1
2021,12,021,0,1,0,1,0,1
2021,12,023,0,1,0,1,0,1
2021,12,027,0,1,0,1,0,1
2021,12,029,0,1,0,1,0,1
2021,12,031,0,1,0,1,0,1
2021,12,033,0,1,0,1,0,1
2021,12,035,0,1,0,1,0,1
2021,12,037,0,1,0,1,0,1
2021,12,039,0,1,0,1,0,1
2021,12,041,0,1,0,1,0,1
2021,12,043,0,1,0,1,0,1
2021,12,045,0,1,0,1,0,1
2021,12,047,0,1,0,1,0,1
2021,12,049,0,1,0,1,0,1
2021,12,051,0,1,0,1,0,1
2021,12,053,0,1,0,1,0,1
2021,12,055,0,1,0,1,0,1
2021,12,057,0,1,0,1,0,1
2021,12,059,0,1,0,1,0,1
2021,12,061,0,1,0,1,0,1
2021,12,063,0,1,0,1,0,1
2021,12,065,0,1,0,1,0,1
2021,12,067,0,1,0,1,0,1
2021,12,069,0,1,0,1,0,1
2021,12,071,0,1,0,1,0,1
2021,12,073,0,1,0,1,0,1
2021,12,075,0,1,0,1,0,1
2021,12,077,0,1,0,1,0,1
2021,12,079,0,1,0,1,0,1
2021,12,081,0,1,0,1,0,1
2021,12,083,0,1,0,1,0,1
2021,12,085,0,1,0,1,0,1
2021,12,086,0,1,0,1,0,1
2021,12,087,0,1,0,1,0,1
2021,12,089,0,1,0,1,0,1
2021,12,091,0,1,0,1,0,1
2021,12,093,0,1,0,1,0,1
2021,12,095,0,1,0,1,0,1
2021,12,097,0,1,0,1,0,1
2021,12,099,0,1,0,1,0,1
2021,12,101,0,1,0,1,0,1
2021,12,103,0,1,0,1,0,1
2021,12,105,0,1,0,1,0,1
2021,12,107,0,1,0,1,0,1
2021,12,109,0,1,0,1,0,1
2021,12,111,0,1,0,1,0,1
2021,12,113,0,1,0,1,0,1
2021,12,115,0,1,0,1,0,1
2021,12,117,0,1,0,1,0,1
2021,12,119,0,1,0,1,0,1
2021,12,121,0,1,0,1,0,1
2021,12,123,0,1,0,1,0,1
2021,12,125,0,1,0,1,0,1
2021,12,127,0,1,0,1,0,1
2021,12,129,0,1,0,1,0,1
2021,12,131,0,1,0,1,0,1
2021,12,133,0,1,0,1,0,1
2021,13,001,0,1,0,1,0,1
2021,13,003,0,1,0,1,0,1
2021,13,005,0,1,0,1,0,1
2021,13,007,0,1,0,1,0,1
2021,13,009,0,1,0,1,0,1
2021,13,011,0,1,0,1,0,1
2021,13,013,0,1,0,1,0,1
2021,13,015,0,1,0,1,0,1
2021,13,017,0,1,0,1,0,1
2021,13,019,0,1,0,1,0,1
2021,13,021,0,1,0,1,0,1
2021,13,023,0,1,0,1,0,1
2021,13,025,0,1,0,1,0,1
2021,13,027,0,1,0,1,0,1
2021,13,029,0,1,0,1,0,1
2021,13,031,0,1,0,1,0,1
2021,13,033,0,1,0,1,0,1
2021,13,035,0,1,0,1,0,1
2021,13,037,0,1,0,1,0,1
2021,13,039,0,1,0,1,0,1
2021,13,043,0,1,0,1,0,1
2021,13,045,0,1,0,1,0,1
2021,13,047,0,1,0,1,0,1
2021,13,049,0,1,0,1,0,1
2021,13,051,0,1,0,1,0,1
2021,13,053,0,1,0,1,0,1
2021,13,055,0,1,0,1,0,1
2021,13,057,0,1,0,1,0,1
2021,13,059,0,1,0,1,0,1
2021,13,061,0,1,0,3,NA,NA
2021,13,063,0,1,0,1,0,1
2021,13,065,0,1,0,1,0,1
2021,13,067,0,1,0,1,0,1
2021,13,069,0,1,0,1,0,1
2021,13,071,0,1,0,1,0,1
2021,13,073,0,1,0,1,0,1
2021,13,075,0,1,0,1,0,1
2021,13,077,0,1,0,1,0,1
2021,13,079,0,1,0,1,0,1
2021,13,081,0,1,0,1,0,1
2021,13,083,0,2,0,1,0,1
2021,13,085,0,1,0,1,0,1
2021,13,087,0,1,0,1,0,1
2021,13,089,0,1,0,1,0,1
2021,13,091,0,1,0,1,0,1
2021,13,093,0,1,0,1,0,1
2021,13,095,0,1,0,1,0,1
2021,13,097,0,1,0,1,0,1
2021,13,099,0,1,0,2,0,1
2021,13,101,0,2,0,1,0,1
2021,13,103,0,1,0,1,0,1
2021,13,105,0,1,0,1,0,1
2021,13,107,0,1,0,1,0,1
2021,13,109,0,1,0,1,0,1
2021,13,111,0,3,0,1,0,1
2021,13,113,0,1,0,1,0,1
2021,13,115,0,1,0,1,0,1
2021,13,117,0,1,0,1,0,1
2021,13,119,0,1,0,1,0,1
2021,13,121,0,1,0,1,0,1
2021,13,123,0,3,0,1,0,1
2021,13,125,0,1,0,3,0,1
2021,13,127,0,1,0,1,0,1
2021,13,129,0,1,0,1,0,1
2021,13,131,0,1,0,1,0,1
2021,13,133,0,1,0,1,0,1
2021,13,135,0,1,0,1,0,1
2021,13,137,0,1,0,1,0,1
2021,13,139,0,1,0,1,0,1
2021,13,141,0,1,0,3,0,2
2021,13,143,0,1,0,1,0,1
2021,13,145,0,1,0,1,0,1
2021,13,147,0,1,0,1,0,1
2021,13,149,0,1,0,1,0,1
2021,13,151,0,1,0,1,0,1
2021,13,153,0,1,0,1,0,1
2021,13,155,0,1,0,1,0,1
2021,13,157,0,1,0,1,0,1
2021,13,159,0,1,0,1,0,1
2021,13,161,0,1,0,1,0,1
2021,13,163,0,1,0,1,0,1
2021,13,165,0,1,0,1,0,1
2021,13,167,0,1,0,1,0,1
2021,13,169,0,1,0,1,0,1
2021,13,171,0,1,0,1,0,1
2021,13,173,0,1,0,1,0,1
2021,13,175,0,1,0,1,0,1
2021,13,177,0,1,0,1,0,1
2021,13,179,0,1,0,1,0,1
2021,13,181,0,1,0,2,0,1
2021,13,183,0,1,0,1,0,1
2021,13,185,0,1,0,1,0,1
2021,13,187,0,1,0,1,0,1
2021,13,189,0,1,0,1,0,1
2021,13,191,0,1,0,2,0,1
2021,13,193,0,1,0,1,0,1
2021,13,195,0,1,0,1,0,1
2021,13,197,0,1,0,1,0,1
2021,13,199,0,1,0,1,0,1
2021,13,201,0,1,0,1,0,1
2021,13,205,0,1,0,1,0,1
2021,13,207,0,1,0,1,0,1
2021,13,209,0,1,0,1,0,1
2021,13,211,0,1,0,1,0,1
2021,13,213,0,1,0,1,0,1
2021,13,215,0,1,0,1,0,1
2021,13,217,0,1,0,1,0,1
2021,13,219,0,1,0,1,0,1
2021,13,221,0,1,0,1,0,1
2021,13,223,0,1,0,1,0,1
2021,13,225,0,1,0,1,0,1
2021,13,227,0,1,0,1,0,1
2021,13,229,0,1,0,1,0,1
2021,13,231,0,1,0,1,0,1
2021,13,233,0,1,0,1,0,1
2021,13,235,0,1,0,1,0,1
2021,13,237,0,1,0,1,0,1
2021,13,239,0,1,0,3,0,1
2021,13,241,0,2,0,1,0,1
2021,13,243,0,1,0,1,0,1
2021,13,245,0,1,0,1,0,1
2021,13,247,0,1,0,1,0,1
2021,13,249,0,1,0,1,0,1
2021,13,251,0,1,0,1,0,1
2021,13,253,0,1,0,1,0,1
2021,13,255,0,1,0,1,0,1
2021,13,257,0,1,0,1,0,1
2021,13,259,0,1,0,3,0,2
2021,13,261,0,1,0,1,0,1
2021,13,263,0,1,NA,NA,0,1
2021,13,265,0,1,0,2,0,2
2021,13,267,0,1,0,1,0,1
2021,13,269,0,1,0,1,0,1
2021,13,271,0,1,0,1,0,1
2021,13,273,0,1,0,2,0,1
2021,13,275,0,1,0,1,0,1
2021,13,277,0,1,0,1,0,1
2021,13,279,0,1,0,1,0,1
2021,13,281,0,3,0,1,0,1
2021,13,283,0,1,0,1,0,1
2021,13,285,0,1,0,1,0,1
2021,13,287,0,1,0,1,0,1
2021,13,289,0,1,0,3,0,1
2021,13,291,0,3,0,1,0,1
2021,13,293,0,1,0,1,0,1
2021,13,295,0,1,0,1,0,1
2021,13,297,0,1,0,1,0,1
2021,13,299,0,1,0,1,0,1
2021,13,301,0,1,0,3,0,1
2021,13,303,0,1,0,1,0,1
2021,13,305,0,1,0,1,0,1
2021,13,307,0,1,0,2,0,1
2021,13,309,0,1,0,1,0,1
2021,13,311,0,1,0,1,0,1
2021,13,313,0,1,0,1,0,1
2021,13,315,0,1,0,1,0,1
2021,13,317,0,1,0,1,0,1
2021,13,319,0,1,0,1,0,1
2021,13,321,0,1,0,1,0,1
2021,15,001,0,1,0,1,0,1
2021,15,003,0,1,0,1,0,1
2021,15,005,NA,NA,NA,NA,NA,NA
2021,15,007,0,2,0,1,0,1
2021,15,009,0,1,0,1,0,1
2021,16,001,0,1,0,1,0,1
2021,16,003,0,3,0,1,0,1
2021,16,005,0,1,0,1,0,1
2021,16,007,0,3,0,1,0,1
2021,16,009,0,3,0,1,0,1
2021,16,011,0,1,0,1,0,1
2021,16,013,0,3,0,1,0,1
2021,16,015,0,3,0,1,0,1
2021,16,017,0,3,0,1,0,1
2021,16,019,0,1,0,1,0,1
2021,16,021,0,3,0,1,0,1
2021,16,023,0,3,0,2,0,1
2021,16,025,NA,NA,0,3,0,1
2021,16,027,0,1,0,1,0,1
2021,16,029,0,3,0,1,0,1
2021,16,031,0,2,0,1,0,1
2021,16,033,NA,NA,0,1,0,1
2021,16,035,0,3,0,1,0,1
2021,16,037,0,3,0,1,0,1
2021,16,039,0,1,0,1,0,1
2021,16,041,0,3,0,1,0,1
2021,16,043,0,3,0,1,0,1
2021,16,045,0,3,0,1,0,1
2021,16,047,0,2,0,1,0,1
2021,16,049,0,3,0,1,0,1
2021,16,051,0,2,0,1,0,1
2021,16,053,0,3,0,1,0,1
2021,16,055,0,1,0,1,0,1
2021,16,057,0,1,0,1,0,1
2021,16,059,0,3,0,2,0,1
2021,16,061,NA,NA,0,1,0,1
2021,16,063,0,3,0,1,0,1
2021,16,065,0,1,0,1,0,1
2021,16,067,0,3,0,1,0,1
2021,16,069,0,2,0,1,0,1
2021,16,071,0,1,0,1,0,1
2021,16,073,0,2,0,1,0,1
2021,16,075,0,2,0,1,0,1
2021,16,077,0,3,0,1,0,1
2021,16,079,0,3,0,1,0,1
2021,16,081,NA,NA,0,1,0,1
2021,16,083,0,1,0,1,0,1
2021,16,085,0,3,0,1,0,1
2021,16,087,0,3,0,1,0,1
2021,17,001,0,1,0,1,0,1
2021,17,003,0,1,0,3,0,1
2021,17,005,0,1,0,1,0,1
2021,17,007,0,1,0,1,0,1
2021,17,009,0,3,0,2,0,1
2021,17,011,0,1,0,1,0,1
2021,17,013,0,3,0,3,0,1
2021,17,015,0,3,0,1,0,1
2021,17,017,0,1,0,1,0,1
2021,17,019,0,1,0,1,0,1
2021,17,021,0,1,0,1,0,1
2021,17,023,0,2,0,1,0,1
2021,17,025,0,2,0,1,0,1
2021,17,027,0,1,0,1,0,1
2021,17,029,0,1,0,1,0,1
2021,17,031,0,1,0,1,0,1
2021,17,033,0,2,0,1,0,1
2021,17,035,0,3,0,2,0,1
2021,17,037,0,1,0,1,0,1
2021,17,039,0,2,0,1,0,1
2021,17,041,0,1,0,1,0,1
2021,17,043,0,1,0,1,0,1
2021,17,045,0,2,0,1,0,1
2021,17,047,0,3,0,3,0,1
2021,17,049,0,1,0,1,0,1
2021,17,051,0,3,0,1,0,1
2021,17,053,0,2,0,1,0,1
2021,17,055,0,1,0,1,0,1
2021,17,057,0,1,0,1,0,1
2021,17,059,NA,NA,0,3,0,1
2021,17,061,0,3,0,1,0,1
2021,17,063,0,1,0,1,0,1
2021,17,065,0,3,0,2,0,1
2021,17,067,0,2,0,1,0,1
2021,17,069,0,3,0,3,0,1
2021,17,071,0,3,0,2,0,1
2021,17,073,0,1,0,1,0,1
2021,17,075,0,1,0,1,0,1
2021,17,077,0,1,0,1,0,1
2021,17,079,0,3,0,2,0,1
2021,17,081,0,1,0,1,0,1
2021,17,083,0,2,0,1,0,1
2021,17,085,0,1,0,1,0,1
2021,17,087,0,3,0,2,0,1
2021,17,089,0,1,0,1,0,1
2021,17,091,0,1,0,1,0,1
2021,17,093,0,1,0,1,0,1
2021,17,095,0,1,0,1,0,1
2021,17,097,0,1,0,1,0,1
2021,17,099,0,1,0,1,0,1
2021,17,101,0,2,0,1,0,1
2021,17,103,0,1,0,1,0,1
2021,17,105,0,1,0,1,0,1
2021,17,107,0,1,0,1,0,1
2021,17,109,0,1,0,1,0,1
2021,17,111,0,1,0,1,0,1
2021,17,113,0,1,0,1,0,1
2021,17,115,0,1,0,1,0,1
2021,17,117,0,1,0,1,0,1
2021,17,119,0,1,0,1,0,1
2021,17,121,0,1,0,1,0,1
2021,17,123,0,2,0,1,0,1
2021,17,125,0,3,0,1,0,1
2021,17,127,0,1,0,1,0,1
2021,17,129,0,2,0,3,0,1
2021,17,131,0,2,0,1,0,1
2021,17,133,0,2,0,1,0,1
2021,17,135,0,1,0,1,0,1
2021,17,137,0,1,0,1,0,1
2021,17,139,0,2,0,2,0,1
2021,17,141,0,1,0,1,0,1
2021,17,143,0,1,0,1,0,1
2021,17,145,0,1,0,1,0,1
2021,17,147,0,1,0,1,0,1
2021,17,149,0,3,0,1,0,1
2021,17,151,0,3,0,3,0,1
2021,17,153,0,1,0,3,0,1
2021,17,155,0,3,0,1,0,1
2021,17,157,0,1,0,1,0,1
2021,17,159,0,2,0,1,0,1
2021,17,161,0,1,0,1,0,1
2021,17,163,0,1,0,1,0,1
2021,17,165,0,1,0,1,0,1
2021,17,167,0,1,0,1,0,1
2021,17,169,0,1,0,1,0,1
2021,17,171,NA,NA,0,3,0,1
2021,17,173,0,3,0,1,0,1
2021,17,175,0,3,0,2,0,1
2021,17,177,0,1,0,1,0,1
2021,17,179,0,1,0,1,0,1
2021,17,181,0,1,0,1,0,1
2021,17,183,0,1,0,1,0,1
2021,17,185,0,3,0,3,0,1
2021,17,187,0,1,0,1,0,1
2021,17,189,0,2,0,1,0,1
2021,17,191,0,1,0,1,0,1
2021,17,193,0,3,0,1,0,1
2021,17,195,0,1,0,1,0,1
2021,17,197,0,1,0,1,0,1
2021,17,199,0,1,0,1,0,1
2021,17,201,0,1,0,1,0,1
2021,17,203,0,1,0,1,0,1
2021,18,001,0,1,0,1,0,1
2021,18,003,0,1,0,1,0,1
2021,18,005,0,1,0,1,0,1
2021,18,007,0,3,0,1,0,1
2021,18,009,0,3,0,1,0,1
2021,18,011,0,1,0,1,0,1
2021,18,013,0,3,0,1,0,1
2021,18,015,0,2,0,1,0,1
2021,18,017,0,1,0,1,0,1
2021,18,019,0,1,0,1,0,1
2021,18,021,0,3,0,1,0,1
2021,18,023,0,1,0,1,0,1
2021,18,025,0,3,0,2,0,1
2021,18,027,0,1,0,1,0,1
2021,18,029,0,1,0,1,0,1
2021,18,031,0,2,0,1,0,1
2021,18,033,0,1,0,1,0,1
2021,18,035,0,1,0,1,0,1
2021,18,037,0,2,0,1,0,1
2021,18,039,0,1,0,1,0,1
2021,18,041,0,2,0,1,0,1
2021,18,043,0,1,0,1,0,1
2021,18,045,0,2,0,1,0,1
2021,18,047,0,3,0,1,0,1
2021,18,049,0,3,0,1,0,1
2021,18,051,0,1,0,1,0,1
2021,18,053,0,1,0,1,0,1
2021,18,055,0,2,0,1,0,1
2021,18,057,0,1,0,1,0,1
