year,state,place,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2014,41,05800,all,All,0.91159793814433,0.8525307274055576,0.9706651488831024,2
2014,41,05800,disability,With Disability,NA,NA,NA,NA
2014,41,05800,disability,Without Disability,0.9161676646706588,0.855960481498263,0.9763748478430546,2
2014,41,23850,all,All,0.9115347331853698,0.8693693824258241,0.9537000839449156,2
2014,41,23850,disability,With Disability,NA,NA,NA,NA
2014,41,23850,disability,Without Disability,0.9183935953583378,0.8742592775843427,0.9625279131323328,2
2014,41,31250,all,All,0.8682916381588708,0.7739815415313304,0.9626017347864112,2
2014,41,31250,disability,With Disability,NA,NA,NA,NA
2014,41,31250,disability,Without Disability,0.8761620486009846,0.7829130074398986,0.9694110897620706,2
2014,41,34100,all,All,0.9618399563573636,0.9125539858789752,1,1
2014,41,34100,disability,With Disability,NA,NA,NA,NA
2014,41,34100,disability,Without Disability,0.9611869666415204,0.910974760571712,1,1
2014,41,47000,all,All,0.8580242754713534,0.739400375604244,0.9766481753384628,2
2014,41,47000,disability,With Disability,NA,NA,NA,NA
2014,41,47000,disability,Without Disability,0.8686647077393818,0.7549413759628658,0.9823880395158976,2
2014,41,59000,all,All,0.9051724422412476,0.8714676913110013,0.9388771931714937,2
2014,41,59000,disability,With Disability,0.839306906464916,0.7260986009290654,0.9525152120007666,2
2014,41,59000,disability,Without Disability,0.9116860076826262,0.8755222214425015,0.9478497939227508,2
2014,41,64900,all,All,0.9173446975174784,0.877905515397326,0.956783879637631,2
2014,41,64900,disability,With Disability,NA,NA,NA,NA
2014,41,64900,disability,Without Disability,0.9156876859519348,0.8720557621792272,0.9593196097246424,2
2014,42,02000,all,All,0.8313323572474378,0.7426936559888516,0.919971058506024,3
2014,42,02000,disability,With Disability,NA,NA,NA,NA
2014,42,02000,disability,Without Disability,0.8124389449690654,0.715913974865545,0.908963915072586,3
2014,42,06088,all,All,0.969159786304031,0.9354085491032288,1,2
2014,42,06088,disability,With Disability,NA,NA,NA,NA
2014,42,06088,disability,Without Disability,0.9688037337263572,0.93463606355464,1,2
2014,42,24000,all,All,0.8713166728832525,0.7807224364206078,0.9619109093458972,3
2014,42,24000,disability,With Disability,NA,NA,NA,NA
2014,42,24000,disability,Without Disability,0.90950601909506,0.8473637754439153,0.971648262746205,3
2014,42,60000,all,All,0.8943665575112566,0.8701161499459169,0.9186169650765964,1
2014,42,60000,disability,With Disability,0.7594043887147336,0.6318693915212753,0.8869393859081919,1
2014,42,60000,disability,Without Disability,0.9037935187212612,0.8785249463248013,0.9290620911177212,1
2014,42,61000,all,All,0.956512955102575,0.9360637605943288,0.9769621496108212,2
2014,42,61000,disability,With Disability,0.727732254974992,0.569281104632077,0.8861834053179071,2
2014,42,61000,disability,Without Disability,0.9650965016649232,0.9453781710325024,0.9848148322973442,2
2014,42,63624,all,All,0.8189300411522633,0.7137938293501218,0.9240662529544048,2
2014,42,63624,disability,With Disability,NA,NA,NA,NA
2014,42,63624,disability,Without Disability,0.8150016818028928,0.7031593524357097,0.926844011170076,2
2014,42,69000,all,All,0.9249052704099208,0.8713290285359404,0.9784815122839012,3
2014,42,69000,disability,With Disability,NA,NA,NA,NA
2014,42,69000,disability,Without Disability,0.9335500180570604,0.8813150326041891,0.9857850035099316,3
2014,44,19180,all,All,0.927246790299572,0.83693554865478,1,2
2014,44,19180,disability,With Disability,NA,NA,NA,NA
2014,44,19180,disability,Without Disability,0.9390148553557468,0.8420092044940586,1,2
2014,44,54640,all,All,0.7773752012882448,0.6894794408193081,0.8652709617571814,2
2014,44,54640,disability,With Disability,NA,NA,NA,NA
2014,44,54640,disability,Without Disability,0.7698145025295109,0.6758804439864732,0.8637485610725486,2
2014,44,59000,all,All,0.9275421984355702,0.8920982789836982,0.9629861178874422,3
2014,44,59000,disability,With Disability,0.8892355694227769,0.7545727868366523,1,3
2014,44,59000,disability,Without Disability,0.9312368341859766,0.8938488633990466,0.9686248049729066,3
2014,44,74300,all,All,0.9172679172679172,0.842031785569807,0.9925040489660276,2
2014,44,74300,disability,With Disability,NA,NA,NA,NA
2014,44,74300,disability,Without Disability,0.979223619464188,0.955492693328158,1,2
2014,45,13330,all,All,0.9635627530364372,0.9319880455683196,0.9951374605045546,2
2014,45,13330,disability,With Disability,NA,NA,NA,NA
2014,45,13330,disability,Without Disability,0.9687425435456932,0.9378412371058052,0.9996438499855812,2
2014,45,16000,all,All,0.96079446881451,0.9359962813142708,0.9855926563147492,3
2014,45,16000,disability,With Disability,NA,NA,NA,NA
2014,45,16000,disability,Without Disability,0.9652797307548358,0.943239191984378,0.9873202695252936,3
2014,45,48535,all,All,NA,NA,NA,NA
2014,45,48535,disability,With Disability,NA,NA,NA,NA
2014,45,48535,disability,Without Disability,NA,NA,NA,NA
2014,45,50875,all,All,0.8321297675336955,0.7546758842965008,0.9095836507708902,2
2014,45,50875,disability,With Disability,NA,NA,NA,NA
2014,45,50875,disability,Without Disability,0.8492297308777618,0.7725193532103196,0.925940108545204,2
2014,46,59020,all,All,0.8909742442016076,0.8273455371635822,0.9546029512396332,1
2014,46,59020,disability,With Disability,NA,NA,NA,NA
2014,46,59020,disability,Without Disability,0.8955275335965447,0.8287734915934394,0.96228157559965,1
2014,47,14000,all,All,0.93045234228932,0.8928268968510427,0.9680777877275972,3
2014,47,14000,disability,With Disability,NA,NA,NA,NA
2014,47,14000,disability,Without Disability,0.9326560088542046,0.8930420252399739,0.9722699924684354,3
2014,47,15160,all,All,0.9293742660627412,0.8908030045353234,0.9679455275901592,2
2014,47,15160,disability,With Disability,NA,NA,NA,NA
2014,47,15160,disability,Without Disability,0.9293437733035048,0.8886155866292557,0.9700719599777542,2
2014,47,27740,all,All,0.9042179261862916,0.857943340133632,0.9504925122389514,3
2014,47,27740,disability,With Disability,NA,NA,NA,NA
2014,47,27740,disability,Without Disability,0.934436871145732,0.8960964038327768,0.9727773384586872,3
2014,47,40000,all,All,0.9566494674015584,0.917123895590686,0.9961750392124312,3
2014,47,40000,disability,With Disability,NA,NA,NA,NA
2014,47,40000,disability,Without Disability,0.9553917665634992,0.91452213510529,0.9962613980217088,3
2014,47,48000,all,All,0.8656309345506383,0.8335938898389619,0.8976679792623148,2
2014,47,48000,disability,With Disability,0.6772222407298147,0.5237603694516316,0.8306841120079979,2
2014,47,48000,disability,Without Disability,0.8796127399080239,0.8469822398513794,0.9122432399646684,2
2014,47,51560,all,All,0.959993839422827,0.9308119297103656,0.9891757491352884,2
2014,47,51560,disability,With Disability,NA,NA,NA,NA
2014,47,51560,disability,Without Disability,0.975642865766695,0.953626750102804,0.997658981430586,2
2014,47,52006,all,All,0.8990805979927988,0.860566506219364,0.9375946897662336,1
2014,47,52006,disability,With Disability,NA,NA,NA,NA
2014,47,52006,disability,Without Disability,0.9068191694519344,0.8689799693286744,0.9446583695751948,1
2014,48,01000,all,All,0.9184859521855252,0.8732149785181624,0.963756925852888,3
2014,48,01000,disability,With Disability,NA,NA,NA,NA
2014,48,01000,disability,Without Disability,0.9201866487284704,0.8727219245188456,0.9676513729380952,3
2014,48,01924,all,All,0.9198369058052204,0.8290901305394174,1,2
2014,48,01924,disability,With Disability,NA,NA,NA,NA
2014,48,01924,disability,Without Disability,0.913946103257228,0.8187095452802723,1,2
2014,48,03000,all,All,0.8451074410257023,0.8036649623527886,0.8865499196986161,3
2014,48,03000,disability,With Disability,NA,NA,NA,NA
2014,48,03000,disability,Without Disability,0.8518037020786291,0.8103045924279408,0.8933028117293174,3
2014,48,04000,all,All,0.8810685611636871,0.8470432622848671,0.9150938600425071,3
2014,48,04000,disability,With Disability,0.839978098161346,0.7312538606382211,0.948702335684471,3
2014,48,04000,disability,Without Disability,0.8840913211325409,0.8503608708347985,0.9178217714302832,3
2014,48,05000,all,All,0.920208030686362,0.8999739329364601,0.9404421284362642,2
2014,48,05000,disability,With Disability,0.8570989324007233,0.7543628094767624,0.9598350553246844,2
2014,48,05000,disability,Without Disability,0.9227794407469728,0.9026258156991483,0.9429330657947972,2
2014,48,06128,all,All,0.8700999937523177,0.8020052834790137,0.9381947040256218,2
2014,48,06128,disability,With Disability,NA,NA,NA,NA
2014,48,06128,disability,Without Disability,0.8664596700215914,0.7941940180013498,0.938725322041833,2
2014,48,07000,all,All,0.9405116510291328,0.8881942220459045,0.9928290800123614,3
2014,48,07000,disability,With Disability,NA,NA,NA,NA
2014,48,07000,disability,Without Disability,0.9711797963657942,0.9389640621532734,1,3
2014,48,10768,all,All,0.8250868405588342,0.7626607497528792,0.8875129313647891,1
2014,48,10768,disability,With Disability,NA,NA,NA,NA
2014,48,10768,disability,Without Disability,0.8476967612074704,0.7904680987270731,0.9049254236878675,1
2014,48,10912,all,All,0.9742088607594936,0.9577184372540504,0.9906992842649368,2
2014,48,10912,disability,With Disability,NA,NA,NA,NA
2014,48,10912,disability,Without Disability,0.9772397094430992,0.962011358190085,0.9924680606961136,2
2014,48,13024,all,All,0.8816671160985723,0.8321276948774866,0.931206537319658,2
2014,48,13024,disability,With Disability,NA,NA,NA,NA
2014,48,13024,disability,Without Disability,0.8866549296044528,0.8382648789703447,0.9350449802385608,2
2014,48,13552,all,All,NA,NA,NA,NA
2014,48,13552,disability,With Disability,NA,NA,NA,NA
2014,48,13552,disability,Without Disability,NA,NA,NA,NA
2014,48,15976,all,All,0.9742088607594936,0.9577184372540504,0.9906992842649368,2
2014,48,15976,disability,With Disability,NA,NA,NA,NA
2014,48,15976,disability,Without Disability,0.9772397094430992,0.9620113581900852,0.9924680606961134,2
2014,48,16432,all,All,0.8483574048664922,0.8009228547641033,0.8957919549688812,3
2014,48,16432,disability,With Disability,NA,NA,NA,NA
2014,48,16432,disability,Without Disability,0.8491051124579899,0.8008505789477746,0.8973596459682053,3
2014,48,17000,all,All,0.859033753401539,0.8028170654761014,0.9152504413269764,2
2014,48,17000,disability,With Disability,NA,NA,NA,NA
2014,48,17000,disability,Without Disability,0.868500932323184,0.8082114951747968,0.9287903694715712,2
2014,48,19000,all,All,0.8085516491113787,0.7883760207901145,0.8287272774326429,2
2014,48,19000,disability,With Disability,0.6834035238332518,0.5752375487391457,0.7915694989273578,2
2014,48,19000,disability,Without Disability,0.8162054150626805,0.7953737448956623,0.8370370852296988,2
2014,48,19972,all,All,0.92017145815896,0.8808674553658801,0.95947546095204,2
2014,48,19972,disability,With Disability,NA,NA,NA,NA
2014,48,19972,disability,Without Disability,0.9537061147883538,0.9209015299522736,0.986510699624434,2
2014,48,22660,all,All,0.8746674266477471,0.7760306461636564,0.973304207131838,2
2014,48,22660,disability,With Disability,NA,NA,NA,NA
2014,48,22660,disability,Without Disability,0.8587879544666291,0.748288223335649,0.9692876855976092,2
2014,48,24000,all,All,0.8485458956015214,0.8094325051310747,0.8876592860719681,2
2014,48,24000,disability,With Disability,NA,NA,NA,NA
2014,48,24000,disability,Without Disability,0.8633014323059962,0.825588935916315,0.9010139286956774,2
2014,48,26232,all,All,0.9800016069215528,0.9618317253869348,0.9981714884561708,2
2014,48,26232,disability,With Disability,NA,NA,NA,NA
2014,48,26232,disability,Without Disability,0.9818705239061708,0.9635764612057414,1,2
2014,48,27000,all,All,0.8630659756102097,0.832163060019978,0.8939688912004414,2
2014,48,27000,disability,With Disability,0.6803221449348679,0.5242450921551204,0.83639919771461535,2
2014,48,27000,disability,Without Disability,0.8730600015655623,0.8427698838364569,0.9033501192946676,2
2014,48,27684,all,All,0.938869757711578,0.8726172056922394,1,2
2014,48,27684,disability,With Disability,NA,NA,NA,NA
2014,48,27684,disability,Without Disability,0.9349452869102884,0.865540821460558,1,2
2014,48,29000,all,All,0.8433562385277215,0.8045247678671823,0.8821877091882606,3
2014,48,29000,disability,With Disability,NA,NA,NA,NA
2014,48,29000,disability,Without Disability,0.8430910991192624,0.8024266030782036,0.8837555951603212,3
2014,48,30464,all,All,0.836046955636308,0.7743127661955821,0.897781145077034,2
2014,48,30464,disability,With Disability,NA,NA,NA,NA
2014,48,30464,disability,Without Disability,0.8450923762160935,0.7869549317475091,0.9032298206846778,2
2014,48,35000,all,All,0.796079552430761,0.7750491123954175,0.8171099924661045,2
2014,48,35000,disability,With Disability,0.6676843580919963,0.5848845209616608,0.7504841952223319,2
2014,48,35000,disability,Without Disability,0.8018701197870887,0.7797751578299837,0.8239650817441936,2
2014,48,37000,all,All,0.7867097691158227,0.7094369486451171,0.8639825895865283,3
2014,48,37000,disability,With Disability,NA,NA,NA,NA
2014,48,37000,disability,Without Disability,0.7865035492675162,0.7083468658977271,0.8646602326373053,3
2014,48,39148,all,All,0.8972909430068702,0.8434690444971348,0.9511128415166056,1
2014,48,39148,disability,With Disability,NA,NA,NA,NA
2014,48,39148,disability,Without Disability,0.898333837175203,0.8438397090830322,0.9528279652673738,1
2014,48,41464,all,All,0.8232875471788001,0.7828272197639581,0.8637478745936422,1
2014,48,41464,disability,With Disability,NA,NA,NA,NA
2014,48,41464,disability,Without Disability,0.8418234126228931,0.8018174731173168,0.8818293521284694,1
2014,48,41980,all,All,0.9162590742846668,0.8662567343092394,0.9662614142600944,2
2014,48,41980,disability,With Disability,NA,NA,NA,NA
2014,48,41980,disability,Without Disability,0.9503618326948636,0.9131886467232716,0.9875350186664558,2
2014,48,42508,all,All,0.7355868575794825,0.5914352479354217,0.8797384672235433,1
2014,48,42508,disability,With Disability,NA,NA,NA,NA
2014,48,42508,disability,Without Disability,0.7354108695493252,0.5860449420701663,0.8847767970284841,1
2014,48,43888,all,All,0.8958505945739635,0.8501386168932724,0.9415625722546548,2
2014,48,43888,disability,With Disability,NA,NA,NA,NA
2014,48,43888,disability,Without Disability,0.8911789883914051,0.8431850229246154,0.9391729538581948,2
2014,48,45000,all,All,0.9488117424115402,0.9289917359530914,0.968631748869989,3
2014,48,45000,disability,With Disability,0.7849336618087916,0.6530656453842235,0.9168016782333598,3
2014,48,45000,disability,Without Disability,0.9592896944338276,0.941916343946475,0.97666304492118,3
2014,48,45384,all,All,0.8143916104552213,0.7133199265785751,0.9154632943318676,1
2014,48,45384,disability,With Disability,NA,NA,NA,NA
2014,48,45384,disability,Without Disability,0.814822959112417,0.708241508596556,0.921404409628278,1
2014,48,45744,all,All,0.905690740555636,0.7969919860824829,1,1
2014,48,45744,disability,With Disability,NA,NA,NA,NA
2014,48,45744,disability,Without Disability,0.9209205878786424,0.8088358675339584,1,1
2014,48,47892,all,All,0.7868195618851286,0.7324989207456312,0.841140203024626,2
2014,48,47892,disability,With Disability,NA,NA,NA,NA
2014,48,47892,disability,Without Disability,0.7959973238724845,0.7418470609852531,0.8501475867597158,2
2014,48,48072,all,All,0.8689748811948403,0.801892480980436,0.9360572814092448,1
2014,48,48072,disability,With Disability,NA,NA,NA,NA
2014,48,48072,disability,Without Disability,0.885159434188444,0.8150999749829856,0.9552188933939024,1
2014,48,48768,all,All,0.7047755358772186,0.5415132457754898,0.8680378259789475,2
2014,48,48768,disability,With Disability,NA,NA,NA,NA
2014,48,48768,disability,Without Disability,0.7248135505216392,0.5636392058099673,0.8859878952333111,2
2014,48,50820,all,All,0.8838443994341335,0.8241257465534866,0.9435630523147804,2
2014,48,50820,disability,With Disability,NA,NA,NA,NA
2014,48,50820,disability,Without Disability,0.8870511970397437,0.822055830512206,0.9520465635672812,2
2014,48,53388,all,All,0.8292288308214636,0.7583789539209744,0.9000787077219528,2
2014,48,53388,disability,With Disability,NA,NA,NA,NA
2014,48,53388,disability,Without Disability,0.8254221698519721,0.7510607092696439,0.8997836304343004,2
2014,48,56000,all,All,0.8207837402440132,0.7446533559823534,0.8969141245056731,3
2014,48,56000,disability,With Disability,NA,NA,NA,NA
2014,48,56000,disability,Without Disability,0.8403719607899824,0.770988158130257,0.909755763449708,3
2014,48,56348,all,All,0.917062297797028,0.8593160549264055,0.9748085406676502,2
2014,48,56348,disability,With Disability,NA,NA,NA,NA
2014,48,56348,disability,Without Disability,0.9249899498053284,0.8678289771069513,0.9821509225037056,2
2014,48,57200,all,All,0.8657799274486094,0.7707615596736697,0.9607982952235492,2
2014,48,57200,disability,With Disability,NA,NA,NA,NA
2014,48,57200,disability,Without Disability,0.8753056234718826,0.7806416563995181,0.969969590544247,2
2014,48,58016,all,All,0.9384929853510394,0.8989764109290093,0.9780095597730696,1
2014,48,58016,disability,With Disability,NA,NA,NA,NA
2014,48,58016,disability,Without Disability,0.9497982517056214,0.9099795642222416,0.9896169391890012,1
2014,48,61796,all,All,0.8715346115739396,0.8215008840911816,0.9215683390566975,2
2014,48,61796,disability,With Disability,NA,NA,NA,NA
2014,48,61796,disability,Without Disability,0.8821803739080802,0.8347082537449966,0.929652494071164,2
2014,48,63500,all,All,0.9143629789980876,0.8625490502325046,0.9661769077636704,2
2014,48,63500,disability,With Disability,NA,NA,NA,NA
2014,48,63500,disability,Without Disability,0.9303529584145857,0.8833810083077693,0.9773249085214016,2
2014,48,64472,all,All,0.9285424279334146,0.8923463496332736,0.9647385062335556,1
2014,48,64472,disability,With Disability,NA,NA,NA,NA
2014,48,64472,disability,Without Disability,0.9399023147165004,0.9034416945900337,0.976362934842967,1
2014,48,65000,all,All,0.8832038295164232,0.8596899797781443,0.906717679254702,2
2014,48,65000,disability,With Disability,0.716724497157626,0.6145359873137024,0.8189130070015496,2
2014,48,65000,disability,Without Disability,0.894254259879212,0.8715276570516788,0.9169808627067452,2
2014,48,70808,all,All,0.850890803475231,0.7687313673573104,0.9330502395931516,2
2014,48,70808,disability,With Disability,NA,NA,NA,NA
2014,48,70808,disability,Without Disability,0.8544950285703562,0.7730134308332333,0.9359766263074792,2
2014,48,72176,all,All,0.9556475458308692,0.9291229077880052,0.9821721838737334,2
2014,48,72176,disability,With Disability,NA,NA,NA,NA
2014,48,72176,disability,Without Disability,0.9657253718473808,0.9385402267748169,0.9929105169199448,2
2014,48,74144,all,All,0.8837335888642726,0.810951215578266,0.9565159621502792,1
2014,48,74144,disability,With Disability,NA,NA,NA,NA
2014,48,74144,disability,Without Disability,0.8838565751582622,0.8093759930563061,0.9583371572602184,1
2014,48,76000,all,All,0.929138895028316,0.8992325621782697,0.9590452278783624,1
2014,48,76000,disability,With Disability,NA,NA,NA,NA
2014,48,76000,disability,Without Disability,0.9299946481509332,0.8992216543981638,0.9607676419037025,1
2014,48,79000,all,All,0.9375390381011868,0.9060212785619888,0.9690567976403848,3
2014,48,79000,disability,With Disability,NA,NA,NA,NA
2014,48,79000,disability,Without Disability,0.9369105691056911,0.9060996434972708,0.9677214947141114,3
2014,49,43660,all,All,0.9110635696821516,0.8467209385149452,0.9754062008493584,3
2014,49,43660,disability,With Disability,NA,NA,NA,NA
2014,49,43660,disability,Without Disability,0.9500344589937976,0.9108194252550288,0.989249492732566,3
2014,49,44320,all,All,NA,NA,NA,NA
2014,49,44320,disability,With Disability,NA,NA,NA,NA
2014,49,44320,disability,Without Disability,NA,NA,NA,NA
2014,49,55980,all,All,0.8693258428983602,0.7856509465261908,0.9530007392705296,2
2014,49,55980,disability,With Disability,NA,NA,NA,NA
2014,49,55980,disability,Without Disability,0.8750726375816836,0.7867260554916458,0.9634192196717216,2
2014,49,57300,all,All,0.8599661234768917,0.7867616185834068,0.9331706283703768,2
2014,49,57300,disability,With Disability,NA,NA,NA,NA
2014,49,57300,disability,Without Disability,0.8993954745767928,0.8271611727938677,0.971629776359718,2
2014,49,62470,all,All,0.9558381502890172,0.916264459871247,0.9954118407067876,1
2014,49,62470,disability,With Disability,NA,NA,NA,NA
2014,49,62470,disability,Without Disability,0.9595680562531392,0.9190961312680258,1,1
2014,49,65330,all,All,0.8454647256438969,0.7532273329634555,0.9377021183243384,2
2014,49,65330,disability,With Disability,NA,NA,NA,NA
2014,49,65330,disability,Without Disability,0.8430034129692833,0.7497277289188388,0.9362790970197278,2
2014,49,67000,all,All,0.92744019111083,0.8916562055922495,0.9632241766294104,3
2014,49,67000,disability,With Disability,NA,NA,NA,NA
2014,49,67000,disability,Without Disability,0.9256580178651994,0.8882022844007488,0.96311375132965,3
2014,49,67440,all,All,0.843502002542125,0.7435440399096722,0.943459965174578,2
2014,49,67440,disability,With Disability,NA,NA,NA,NA
2014,49,67440,disability,Without Disability,0.8533372906067361,0.7525651302130332,0.9541094510004392,2
2014,49,70850,all,All,0.891365486152017,0.8126788089511683,0.9700521633528658,3
2014,49,70850,disability,With Disability,NA,NA,NA,NA
2014,49,70850,disability,Without Disability,NA,NA,NA,NA
2014,49,82950,all,All,0.9222421380655208,0.8677978022647219,0.97668647386632,2
2014,49,82950,disability,With Disability,NA,NA,NA,NA
2014,49,82950,disability,Without Disability,0.9219460883572036,0.8639914990341385,0.9799006776802688,2
2014,49,83470,all,All,0.7982828414156324,0.7346785426925407,0.8618871401387241,2
2014,49,83470,disability,With Disability,NA,NA,NA,NA
2014,49,83470,disability,Without Disability,0.8038527654278512,0.7352671529202806,0.8724383779354219,2
2014,51,01000,all,All,0.942655935613682,0.8731993707223005,1,3
2014,51,01000,disability,With Disability,NA,NA,NA,NA
2014,51,01000,disability,Without Disability,NA,NA,NA,NA
2014,51,16000,all,All,0.9421664626682986,0.9008270256307156,0.9835058997058818,3
2014,51,16000,disability,With Disability,NA,NA,NA,NA
2014,51,16000,disability,Without Disability,0.9519321394910462,0.9116378226413842,0.9922264563407082,3
2014,51,35000,all,All,0.8970866054047502,0.8169218266074277,0.9772513842020726,3
2014,51,35000,disability,With Disability,NA,NA,NA,NA
2014,51,35000,disability,Without Disability,0.911795753399076,0.8420831814274637,0.9815083253706884,3
2014,51,47672,all,All,0.9423554113380416,0.8849445382062501,0.9997662844698332,2
2014,51,47672,disability,With Disability,NA,NA,NA,NA
2014,51,47672,disability,Without Disability,0.9693177230520792,0.9374922376518544,1,2
2014,51,56000,all,All,0.950320944925636,0.9166642072658332,0.9839776825854388,2
2014,51,56000,disability,With Disability,NA,NA,NA,NA
2014,51,56000,disability,Without Disability,0.9512003242296596,0.9155048742013008,0.986895774258018,2
2014,51,57000,all,All,0.9122245039130592,0.8846554862338741,0.939793521592244,2
2014,51,57000,disability,With Disability,NA,NA,NA,NA
2014,51,57000,disability,Without Disability,0.9181645334759736,0.8893092077193585,0.9470198592325888,2
2014,51,64000,all,All,0.8743047830923248,0.7919769943669748,0.9566325718176748,3
2014,51,64000,disability,With Disability,NA,NA,NA,NA
2014,51,64000,disability,Without Disability,0.8918128654970761,0.8054025910415692,0.9782231399525828,3
2014,51,67000,all,All,0.9247219960493628,0.8724977655900417,0.976946226508684,3
2014,51,67000,disability,With Disability,NA,NA,NA,NA
2014,51,67000,disability,Without Disability,0.9346716414110622,0.8839130349080063,0.985430247914118,3
2014,51,68000,all,All,0.9052948773138184,0.8465896524125068,0.9640001022151298,3
2014,51,68000,disability,With Disability,NA,NA,NA,NA
2014,51,68000,disability,Without Disability,0.9016979445933868,0.8408773233550477,0.962518565831726,3
2014,51,76432,all,All,0.7998142127264283,0.7217171716619379,0.8779112537909186,2
2014,51,76432,disability,With Disability,NA,NA,NA,NA
2014,51,76432,disability,Without Disability,0.8069744597249509,0.7280708970288491,0.8858780224210526,2
2014,51,82000,all,All,0.9284495021337128,0.8980362711989818,0.9588627330684436,2
2014,51,82000,disability,With Disability,NA,NA,NA,NA
2014,51,82000,disability,Without Disability,0.9453551912568308,0.9199430839643856,0.9707672985492756,2
2014,53,03180,all,All,0.8430387837741686,0.7459768873160193,0.940100680232318,2
2014,53,03180,disability,With Disability,NA,NA,NA,NA
2014,53,03180,disability,Without Disability,0.8692733679728875,0.782356168089526,0.9561905678562488,2
2014,53,05210,all,All,0.9154660333643868,0.8413532790245608,0.989578787704213,1
2014,53,05210,disability,With Disability,NA,NA,NA,NA
2014,53,05210,disability,Without Disability,0.9211681596299988,0.8469066885473597,0.995429630712638,1
2014,53,05280,all,All,0.9278447626224569,0.8872622725114878,0.9684272527334256,2
2014,53,05280,disability,With Disability,NA,NA,NA,NA
2014,53,05280,disability,Without Disability,0.9322524609148812,0.8938706473548295,0.970634274474933,2
2014,53,22640,all,All,0.8598281361809014,0.7578945423642623,0.9617617299975404,2
2014,53,22640,disability,With Disability,NA,NA,NA,NA
2014,53,22640,disability,Without Disability,0.8851751511246772,0.7872438566906724,0.983106445558682,2
2014,53,23515,all,All,0.8345976313672798,0.7459577549212476,0.923237507813312,2
2014,53,23515,disability,With Disability,NA,NA,NA,NA
2014,53,23515,disability,Without Disability,0.8662237570667021,0.7889976974813695,0.9434498166520346,2
2014,53,35275,all,All,0.9102244389027432,0.8263963167812824,0.994052561024204,2
2014,53,35275,disability,With Disability,NA,NA,NA,NA
2014,53,35275,disability,Without Disability,0.9442970822281168,0.874386907562142,1,2
2014,53,35415,all,All,0.8358829686473357,0.7244874699389497,0.9472784673557216,1
2014,53,35415,disability,With Disability,NA,NA,NA,NA
2014,53,35415,disability,Without Disability,0.8311038002074106,0.715061561996879,0.9471460384179422,1
2014,53,35940,all,All,0.835514988139874,0.7310688559265808,0.9399611203531671,2
2014,53,35940,disability,With Disability,NA,NA,NA,NA
2014,53,35940,disability,Without Disability,0.8478181730724319,0.7360423375084238,0.95959400863644,2
2014,53,53545,all,All,0.8830987531206745,0.808241298545851,0.957956207695498,2
2014,53,53545,disability,With Disability,NA,NA,NA,NA
2014,53,53545,disability,Without Disability,0.8774955808649254,0.798623436154676,0.9563677255751748,2
2014,53,57745,all,All,0.968348254960334,0.9317268695753468,1,2
2014,53,57745,disability,With Disability,NA,NA,NA,NA
2014,53,57745,disability,Without Disability,0.9750367749313736,0.9420483320981076,1,2
2014,53,63000,all,All,0.9412515797796908,0.912820753438019,0.9696824061213624,2
2014,53,63000,disability,With Disability,0.8171788147910318,0.6484977256105939,0.9858599039714696,2
2014,53,63000,disability,Without Disability,0.9483340263654814,0.9199326690700408,0.976735383660922,2
2014,53,67000,all,All,0.9133940069818564,0.8599691456249288,0.966818868338784,3
2014,53,67000,disability,With Disability,NA,NA,NA,NA
2014,53,67000,disability,Without Disability,0.9179360077494708,0.8635940361674506,0.9722779793314912,3
2014,53,67167,all,All,0.8864903188303005,0.7974297734992347,0.9755508641613664,2
2014,53,67167,disability,With Disability,NA,NA,NA,NA
2014,53,67167,disability,Without Disability,0.919742237471953,0.8357428881584348,1,2
2014,53,70000,all,All,0.8585654029037528,0.8016319161408066,0.915498889666699,3
2014,53,70000,disability,With Disability,NA,NA,NA,NA
2014,53,70000,disability,Without Disability,0.8648776220001331,0.8079457360910481,0.921809507909218,3
2014,53,74060,all,All,0.8601648646045705,0.8044786784653075,0.9158510507438336,1
2014,53,74060,disability,With Disability,NA,NA,NA,NA
2014,53,74060,disability,Without Disability,0.8741128662862867,0.8067996367326794,0.941426095839894,1
2014,53,80010,all,All,0.6606334249270815,0.5147286182700124,0.8065382315841507,2
2014,53,80010,disability,With Disability,NA,NA,NA,NA
2014,53,80010,disability,Without Disability,0.6668441844209138,0.5165573375327666,0.817131031309061,2
2014,55,02375,all,All,0.9195442042605796,0.8877866993993224,0.9513017091218368,3
2014,55,02375,disability,With Disability,NA,NA,NA,NA
2014,55,02375,disability,Without Disability,0.9321312240746408,0.9019559172381446,0.9623065309111368,3
2014,55,31000,all,All,0.919866476386306,0.8615133779115516,0.9782195748610608,2
2014,55,31000,disability,With Disability,NA,NA,NA,NA
2014,55,31000,disability,Without Disability,0.9167515336163572,0.8563392120095608,0.977163855223154,2
2014,55,39225,all,All,0.921980091471617,0.8577857249510975,0.9861744579921364,2
2014,55,39225,disability,With Disability,NA,NA,NA,NA
2014,55,39225,disability,Without Disability,0.9405034324942791,0.8810080415370058,0.9999988234515524,2
2014,55,48000,all,All,0.9755083611095552,0.9601526891847428,0.990864033034368,3
2014,55,48000,disability,With Disability,NA,NA,NA,NA
2014,55,48000,disability,Without Disability,0.974976721079621,0.9592902565592718,0.99066318559997,3
