year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2014,51,145,all,All,NA,NA,NA,NA
2014,51,145,gender,Female,NA,NA,NA,NA
2014,51,145,gender,Male,NA,NA,NA,NA
2014,51,147,all,All,NA,NA,NA,NA
2014,51,147,gender,Female,NA,NA,NA,NA
2014,51,147,gender,Male,NA,NA,NA,NA
2014,51,149,all,All,NA,NA,NA,NA
2014,51,149,gender,Female,NA,NA,NA,NA
2014,51,149,gender,Male,NA,NA,NA,NA
2014,51,153,all,All,0.8782776823487436,0.8277018304197945,0.9288535342776928,1
2014,51,153,gender,Female,0.8879308072882351,0.8140170017108062,0.961844612865664,1
2014,51,153,gender,Male,0.8717890392193265,0.7970436752329794,0.9465344032056736,1
2014,51,155,all,All,0.9804352374973844,0.9627626783509412,0.9981077966438276,3
2014,51,155,gender,Female,0.9914436156208865,0.9798696026188874,1,3
2014,51,155,gender,Male,0.9704,0.939541454000358,1,3
2014,51,157,all,All,NA,NA,NA,NA
2014,51,157,gender,Female,NA,NA,NA,NA
2014,51,157,gender,Male,NA,NA,NA,NA
2014,51,159,all,All,NA,NA,NA,NA
2014,51,159,gender,Female,NA,NA,NA,NA
2014,51,159,gender,Male,NA,NA,NA,NA
2014,51,161,all,All,0.911523497634842,0.8503901492329031,0.9726568460367806,2
2014,51,161,gender,Female,0.9031026680648674,0.8214128888695899,0.9847924472601448,2
2014,51,161,gender,Male,0.9175839445491896,0.8330195905905405,1,2
2014,51,163,all,All,NA,NA,NA,NA
2014,51,163,gender,Female,NA,NA,NA,NA
2014,51,163,gender,Male,NA,NA,NA,NA
2014,51,165,all,All,0.9714741035856574,0.9531948200114858,0.9897533871598292,2
2014,51,165,gender,Female,0.9856169568508706,0.9663601547128042,1,2
2014,51,165,gender,Male,0.9472318339100346,0.9118178779621144,0.9826457898579548,2
2014,51,167,all,All,NA,NA,NA,NA
2014,51,167,gender,Female,NA,NA,NA,NA
2014,51,167,gender,Male,NA,NA,NA,NA
2014,51,169,all,All,NA,NA,NA,NA
2014,51,169,gender,Female,NA,NA,NA,NA
2014,51,169,gender,Male,NA,NA,NA,NA
2014,51,171,all,All,NA,NA,NA,NA
2014,51,171,gender,Female,NA,NA,NA,NA
2014,51,171,gender,Male,NA,NA,NA,NA
2014,51,173,all,All,NA,NA,NA,NA
2014,51,173,gender,Female,NA,NA,NA,NA
2014,51,173,gender,Male,NA,NA,NA,NA
2014,51,175,all,All,NA,NA,NA,NA
2014,51,175,gender,Female,NA,NA,NA,NA
2014,51,175,gender,Male,NA,NA,NA,NA
2014,51,177,all,All,0.8573025335320418,0.7607821006517848,0.9538229664122988,2
2014,51,177,gender,Female,0.9209209209209208,0.8084665877406354,1,2
2014,51,177,gender,Male,0.8195845697329376,0.6876739205389832,0.951495218926892,2
2014,51,179,all,All,0.9231346081739782,0.8740907358279021,0.9721784805200544,1
2014,51,179,gender,Female,0.9053435114503816,0.8193376491979817,0.9913493737027818,1
2014,51,179,gender,Male,0.9403095062638172,0.8845875421837665,0.996031470343868,1
2014,51,181,all,All,NA,NA,NA,NA
2014,51,181,gender,Female,NA,NA,NA,NA
2014,51,181,gender,Male,NA,NA,NA,NA
2014,51,183,all,All,NA,NA,NA,NA
2014,51,183,gender,Female,NA,NA,NA,NA
2014,51,183,gender,Male,NA,NA,NA,NA
2014,51,185,all,All,0.95405669599218,0.9088263338582884,0.9992870581260715,3
2014,51,185,gender,Female,NA,NA,NA,NA
2014,51,185,gender,Male,NA,NA,NA,NA
2014,51,187,all,All,NA,NA,NA,NA
2014,51,187,gender,Female,NA,NA,NA,NA
2014,51,187,gender,Male,NA,NA,NA,NA
2014,51,191,all,All,0.9457111834961998,0.903762314236756,0.9876600527556436,3
2014,51,191,gender,Female,NA,NA,NA,NA
2014,51,191,gender,Male,NA,NA,NA,NA
2014,51,193,all,All,NA,NA,NA,NA
2014,51,193,gender,Female,NA,NA,NA,NA
2014,51,193,gender,Male,NA,NA,NA,NA
2014,51,195,all,All,NA,NA,NA,NA
2014,51,195,gender,Female,NA,NA,NA,NA
2014,51,195,gender,Male,NA,NA,NA,NA
2014,51,197,all,All,NA,NA,NA,NA
2014,51,197,gender,Female,NA,NA,NA,NA
2014,51,197,gender,Male,NA,NA,NA,NA
2014,51,199,all,All,0.9721985815602836,0.9485816886058536,0.9958154745147136,2
2014,51,199,gender,Female,0.9846235418875928,0.9577644541656732,1,2
2014,51,199,gender,Male,0.9579011592434412,0.9113909887270552,1,2
2014,51,510,all,All,0.942655935613682,0.8731993707223005,1,1
2014,51,510,gender,Female,NA,NA,NA,NA
2014,51,510,gender,Male,NA,NA,NA,NA
2014,51,520,all,All,NA,NA,NA,NA
2014,51,520,gender,Female,NA,NA,NA,NA
2014,51,520,gender,Male,NA,NA,NA,NA
2014,51,530,all,All,NA,NA,NA,NA
2014,51,530,gender,Female,NA,NA,NA,NA
2014,51,530,gender,Male,NA,NA,NA,NA
2014,51,540,all,All,0.9803921568627452,0.9652975830553884,0.9954867306701016,2
2014,51,540,gender,Female,0.9974984365228264,0.9905624061022578,1,2
2014,51,540,gender,Male,0.9606356085229324,0.9290803534277352,0.9921908636181296,2
2014,51,550,all,All,0.9421664626682986,0.9008270256307156,0.9835058997058818,1
2014,51,550,gender,Female,0.9777636594663278,0.9427612289599364,1,1
2014,51,550,gender,Male,0.9090909090909092,0.8357586796359354,0.9824231385458828,1
2014,51,570,all,All,NA,NA,NA,NA
2014,51,570,gender,Female,NA,NA,NA,NA
2014,51,570,gender,Male,NA,NA,NA,NA
2014,51,580,all,All,NA,NA,NA,NA
2014,51,580,gender,Female,NA,NA,NA,NA
2014,51,580,gender,Male,NA,NA,NA,NA
2014,51,590,all,All,NA,NA,NA,NA
2014,51,590,gender,Female,NA,NA,NA,NA
2014,51,590,gender,Male,NA,NA,NA,NA
2014,51,595,all,All,NA,NA,NA,NA
2014,51,595,gender,Female,NA,NA,NA,NA
2014,51,595,gender,Male,NA,NA,NA,NA
2014,51,600,all,All,NA,NA,NA,NA
2014,51,600,gender,Female,NA,NA,NA,NA
2014,51,600,gender,Male,NA,NA,NA,NA
2014,51,610,all,All,NA,NA,NA,NA
2014,51,610,gender,Female,NA,NA,NA,NA
2014,51,610,gender,Male,NA,NA,NA,NA
2014,51,620,all,All,NA,NA,NA,NA
2014,51,620,gender,Female,NA,NA,NA,NA
2014,51,620,gender,Male,NA,NA,NA,NA
2014,51,630,all,All,NA,NA,NA,NA
2014,51,630,gender,Female,NA,NA,NA,NA
2014,51,630,gender,Male,NA,NA,NA,NA
2014,51,640,all,All,NA,NA,NA,NA
2014,51,640,gender,Female,NA,NA,NA,NA
2014,51,640,gender,Male,NA,NA,NA,NA
2014,51,650,all,All,0.8970743743390905,0.8168914384082117,0.9772573102699694,1
2014,51,650,gender,Female,0.932993445010925,0.8599579500840341,1,1
2014,51,650,gender,Male,0.8633879781420765,0.7250562612262017,1,1
2014,51,660,all,All,0.9714741035856574,0.9531948200114858,0.9897533871598292,2
2014,51,660,gender,Female,0.9856169568508708,0.9663601547128045,1,2
2014,51,660,gender,Male,0.9472318339100346,0.9118178779621144,0.9826457898579548,2
2014,51,670,all,All,NA,NA,NA,NA
2014,51,670,gender,Female,NA,NA,NA,NA
2014,51,670,gender,Male,NA,NA,NA,NA
2014,51,678,all,All,NA,NA,NA,NA
2014,51,678,gender,Female,NA,NA,NA,NA
2014,51,678,gender,Male,NA,NA,NA,NA
2014,51,680,all,All,0.9423554113380416,0.8849445382062501,0.9997662844698332,2
2014,51,680,gender,Female,0.98698224852071,0.9676366105769542,1,2
2014,51,680,gender,Male,0.9005177514792899,0.7931405188530523,1,2
2014,51,683,all,All,NA,NA,NA,NA
2014,51,683,gender,Female,NA,NA,NA,NA
2014,51,683,gender,Male,NA,NA,NA,NA
2014,51,685,all,All,NA,NA,NA,NA
2014,51,685,gender,Female,NA,NA,NA,NA
2014,51,685,gender,Male,NA,NA,NA,NA
2014,51,690,all,All,NA,NA,NA,NA
2014,51,690,gender,Female,NA,NA,NA,NA
2014,51,690,gender,Male,NA,NA,NA,NA
2014,51,700,all,All,0.9503067484662576,0.9166277870334476,0.9839857098990678,1
2014,51,700,gender,Female,0.9705263157894736,0.9310256099849546,1,1
2014,51,700,gender,Male,0.9346049046321526,0.8762693903114224,0.9929404189528828,1
2014,51,710,all,All,0.9122245039130592,0.8846554862338741,0.939793521592244,1
2014,51,710,gender,Female,0.91085248286997,0.8544368030644879,0.967268162675452,1
2014,51,710,gender,Male,0.9131969359452152,0.871534662708889,0.9548592091815415,1
2014,51,720,all,All,NA,NA,NA,NA
2014,51,720,gender,Female,NA,NA,NA,NA
2014,51,720,gender,Male,NA,NA,NA,NA
2014,51,730,all,All,NA,NA,NA,NA
2014,51,730,gender,Female,NA,NA,NA,NA
2014,51,730,gender,Male,NA,NA,NA,NA
2014,51,735,all,All,NA,NA,NA,NA
2014,51,735,gender,Female,NA,NA,NA,NA
2014,51,735,gender,Male,NA,NA,NA,NA
2014,51,740,all,All,0.8743047830923248,0.7919769943669748,0.9566325718176748,2
2014,51,740,gender,Female,NA,NA,NA,NA
2014,51,740,gender,Male,0.8798206278026905,0.7551365757443627,1,2
2014,51,750,all,All,0.9804352374973844,0.9627626783509412,0.9981077966438278,3
2014,51,750,gender,Female,NA,NA,NA,NA
2014,51,750,gender,Male,NA,NA,NA,NA
2014,51,760,all,All,0.9247228165726512,0.8724959816962511,0.9769496514490512,1
2014,51,760,gender,Female,0.9151670951156812,0.8483646867097089,0.9819695035216536,1
2014,51,760,gender,Male,0.935483870967742,0.8718433709091535,0.9991243710263302,1
2014,51,770,all,All,0.9052948773138184,0.8465896524125068,0.9640001022151298,2
2014,51,770,gender,Female,0.8633308439133682,0.7661178114754409,0.9605438763512956,2
2014,51,770,gender,Male,0.9623983739837396,0.90344859968922675,1,2
2014,51,775,all,All,NA,NA,NA,NA
2014,51,775,gender,Female,NA,NA,NA,NA
2014,51,775,gender,Male,NA,NA,NA,NA
2014,51,790,all,All,NA,NA,NA,NA
2014,51,790,gender,Female,NA,NA,NA,NA
2014,51,790,gender,Male,NA,NA,NA,NA
2014,51,800,all,All,0.7998142127264283,0.7217171716619379,0.8779112537909186,2
2014,51,800,gender,Female,0.9090113735783026,0.8273715222141255,0.9906512249424798,2
2014,51,800,gender,Male,0.6762376237623763,0.543248167663243,0.8092270798615095,2
2014,51,810,all,All,0.9284495021337128,0.8980362711989818,0.9588627330684436,1
2014,51,810,gender,Female,0.940047253396338,0.8974730229228769,0.9826214838697988,1
2014,51,810,gender,Male,0.9176728869374314,0.8768246773981927,0.9585210964766702,1
2014,51,820,all,All,NA,NA,NA,NA
2014,51,820,gender,Female,NA,NA,NA,NA
2014,51,820,gender,Male,NA,NA,NA,NA
2014,51,830,all,All,NA,NA,NA,NA
2014,51,830,gender,Female,NA,NA,NA,NA
2014,51,830,gender,Male,NA,NA,NA,NA
2014,51,840,all,All,NA,NA,NA,NA
2014,51,840,gender,Female,NA,NA,NA,NA
2014,51,840,gender,Male,NA,NA,NA,NA
2014,53,001,all,All,0.9858168446856944,0.9694764140047728,1,3
2014,53,001,gender,Female,0.9781188765512736,0.9497090438838398,1,3
2014,53,001,gender,Male,0.994714986787467,0.9838513354440096,1,3
2014,53,003,all,All,0.9858168446856944,0.9694764140047728,1,3
2014,53,003,gender,Female,0.9781188765512738,0.94970904388384,1,3
2014,53,003,gender,Male,0.9947149867874668,0.9838513354440092,1,3
2014,53,005,all,All,0.892444391068353,0.848781092069341,0.936107690067365,2
2014,53,005,gender,Female,0.9332974175349378,0.8786802950985867,0.9879145399712888,2
2014,53,005,gender,Male,0.8493180978872099,0.7748908262663158,0.923745369508104,2
2014,53,007,all,All,0.6816677696889477,0.5300859431758205,0.833249596202075,2
2014,53,007,gender,Female,NA,NA,NA,NA
2014,53,007,gender,Male,NA,NA,NA,NA
2014,53,009,all,All,0.6945572705117791,0.5178461019344827,0.8712684390890755,2
2014,53,009,gender,Female,NA,NA,NA,NA
2014,53,009,gender,Male,NA,NA,NA,NA
2014,53,011,all,All,0.853494843673269,0.8085967128313757,0.8983929745151623,1
2014,53,011,gender,Female,0.8852886405959032,0.8251691292631953,0.945408151928611,1
2014,53,011,gender,Male,0.8285630841121495,0.7781099864946328,0.8790161817296662,1
2014,53,013,all,All,NA,NA,NA,NA
2014,53,013,gender,Female,NA,NA,NA,NA
2014,53,013,gender,Male,NA,NA,NA,NA
2014,53,015,all,All,0.8657243816254417,0.7731553238557494,0.958293439395134,1
2014,53,015,gender,Female,NA,NA,NA,NA
2014,53,015,gender,Male,NA,NA,NA,NA
2014,53,017,all,All,NA,NA,NA,NA
2014,53,017,gender,Female,NA,NA,NA,NA
2014,53,017,gender,Male,NA,NA,NA,NA
2014,53,019,all,All,NA,NA,NA,NA
2014,53,019,gender,Female,NA,NA,NA,NA
2014,53,019,gender,Male,NA,NA,NA,NA
2014,53,021,all,All,0.8786587197565527,0.819433387155013,0.9378840523580924,2
2014,53,021,gender,Female,0.973959799356798,0.9401635864558786,1,2
2014,53,021,gender,Male,0.7913504119325743,0.6802169817809154,0.9024838420842332,2
2014,53,023,all,All,NA,NA,NA,NA
2014,53,023,gender,Female,NA,NA,NA,NA
2014,53,023,gender,Male,NA,NA,NA,NA
2014,53,025,all,All,0.8115857226448215,0.7166158053063041,0.906555639983339,2
2014,53,025,gender,Female,0.849299719887955,0.7352533867232687,0.9633460530526414,2
2014,53,025,gender,Male,0.7703612982241274,0.633760698905216,0.9069618975430388,2
2014,53,027,all,All,0.839247311827957,0.7506008979824145,0.9278937256734996,2
2014,53,027,gender,Female,NA,NA,NA,NA
2014,53,027,gender,Male,NA,NA,NA,NA
2014,53,029,all,All,0.7355817875210793,0.6267721709573764,0.8443914040847822,2
2014,53,029,gender,Female,0.8228730822873083,0.7344511222972401,0.9112950422773765,2
2014,53,029,gender,Male,0.6538210320052253,0.4750126301237478,0.8326294338867029,2
2014,53,031,all,All,NA,NA,NA,NA
2014,53,031,gender,Female,NA,NA,NA,NA
2014,53,031,gender,Male,NA,NA,NA,NA
2014,53,033,all,All,0.8936964638699758,0.8725994368674371,0.9147934908725144,1
2014,53,033,gender,Female,0.9027291812456264,0.8718435495771746,0.933614812914078,1
2014,53,033,gender,Male,0.8856609255032164,0.8568099338829364,0.9145119171234964,1
2014,53,035,all,All,0.8701426463354648,0.8134331803257141,0.9268521123452156,1
2014,53,035,gender,Female,0.916624040920716,0.8523841956169392,0.980863886224493,1
2014,53,035,gender,Male,0.827096162955945,0.7376659215235559,0.916526404388334,1
2014,53,037,all,All,0.8115857226448215,0.7166158053063041,0.906555639983339,3
2014,53,037,gender,Female,NA,NA,NA,NA
2014,53,037,gender,Male,NA,NA,NA,NA
2014,53,039,all,All,NA,NA,NA,NA
2014,53,039,gender,Female,NA,NA,NA,NA
2014,53,039,gender,Male,NA,NA,NA,NA
2014,53,041,all,All,0.8478818998716303,0.729007649817627,0.9667561499256336,2
2014,53,041,gender,Female,NA,NA,NA,NA
2014,53,041,gender,Male,0.7835990888382688,0.6000925868519074,0.9671055908246302,2
2014,53,043,all,All,0.9858168446856944,0.9694764140047728,1,3
2014,53,043,gender,Female,NA,NA,NA,NA
2014,53,043,gender,Male,NA,NA,NA,NA
2014,53,045,all,All,0.839247311827957,0.7506008979824145,0.9278937256734996,2
2014,53,045,gender,Female,NA,NA,NA,NA
2014,53,045,gender,Male,NA,NA,NA,NA
2014,53,047,all,All,0.8844375963020031,0.8215590122493642,0.947316180354642,2
2014,53,047,gender,Female,NA,NA,NA,NA
2014,53,047,gender,Male,NA,NA,NA,NA
2014,53,049,all,All,NA,NA,NA,NA
2014,53,049,gender,Female,NA,NA,NA,NA
2014,53,049,gender,Male,NA,NA,NA,NA
2014,53,051,all,All,NA,NA,NA,NA
2014,53,051,gender,Female,NA,NA,NA,NA
2014,53,051,gender,Male,NA,NA,NA,NA
2014,53,053,all,All,0.8536224376526308,0.8198611626929171,0.8873837126123445,1
2014,53,053,gender,Female,0.9047772237413544,0.8638495015142588,0.94570494596845,1
2014,53,053,gender,Male,0.8100328947368421,0.7593389047441315,0.8607268847295528,1
2014,53,055,all,All,NA,NA,NA,NA
2014,53,055,gender,Female,NA,NA,NA,NA
2014,53,055,gender,Male,NA,NA,NA,NA
2014,53,057,all,All,0.7355817875210792,0.6267721709573761,0.8443914040847822,2
2014,53,057,gender,Female,0.8228730822873082,0.7344511222972399,0.9112950422773765,2
2014,53,057,gender,Male,0.6538210320052253,0.4750126301237478,0.8326294338867029,2
2014,53,059,all,All,NA,NA,NA,NA
2014,53,059,gender,Female,NA,NA,NA,NA
2014,53,059,gender,Male,NA,NA,NA,NA
2014,53,061,all,All,0.8870507139340227,0.8535861031734933,0.920515324694552,1
2014,53,061,gender,Female,0.9096209912536444,0.8545282128252261,0.9647137696820623,1
2014,53,061,gender,Male,0.8693820224719101,0.8177312990000665,0.9210327459437536,1
2014,53,063,all,All,0.9206033676333022,0.8832334891016796,0.9579732461649249,1
2014,53,063,gender,Female,0.9459654178674352,0.9004515510447288,0.9914792846901416,1
2014,53,063,gender,Male,0.8965360072926162,0.8391407517930871,0.9539312627921452,1
2014,53,065,all,All,0.8844375963020031,0.8215590122493642,0.947316180354642,2
2014,53,065,gender,Female,NA,NA,NA,NA
2014,53,065,gender,Male,NA,NA,NA,NA
2014,53,067,all,All,0.9248756218905472,0.8809280268965674,0.9688232168845272,1
2014,53,067,gender,Female,0.974653275944524,0.9403487292856998,1,1
2014,53,067,gender,Male,0.8709175738724728,0.7898026022597798,0.9520325454851658,1
2014,53,069,all,All,NA,NA,NA,NA
2014,53,069,gender,Female,NA,NA,NA,NA
2014,53,069,gender,Male,NA,NA,NA,NA
2014,53,071,all,All,0.8623784592370979,0.7913905516496959,0.9333663668245,2
2014,53,071,gender,Female,0.8948635634028893,0.7700626919282512,1,2
2014,53,071,gender,Male,0.8340336134453782,0.7029254448574185,0.965141782033338,2
2014,53,073,all,All,0.9278447626224566,0.8872622725114877,0.9684272527334256,1
2014,53,073,gender,Female,0.9474973748687434,0.908812557145132,0.9861821925923548,1
2014,53,073,gender,Male,0.904936760505916,0.8327872179699043,0.9770863030419276,1
2014,53,075,all,All,0.9858168446856942,0.9694764140047724,1,2
2014,53,075,gender,Female,0.9781188765512736,0.9497090438838398,1,2
2014,53,075,gender,Male,0.994714986787467,0.9838513354440096,1,2
2014,53,077,all,All,0.6671099290780141,0.557366102065185,0.7768537560908433,1
2014,53,077,gender,Female,0.7734481196193929,0.6559615840181392,0.8909346552206465,1
2014,53,077,gender,Male,0.5652928416485901,0.4131274860709784,0.7174581972262017,1
2014,54,001,all,All,NA,NA,NA,NA
2014,54,001,gender,Female,NA,NA,NA,NA
2014,54,001,gender,Male,NA,NA,NA,NA
2014,54,003,all,All,0.8712377560106858,0.8142123434399671,0.9282631685814045,2
2014,54,003,gender,Female,0.8646840148698886,0.7666604221370719,0.9627076076027052,2
2014,54,003,gender,Male,0.8772649572649572,0.7911774367971409,0.9633524777327735,2
2014,54,005,all,All,NA,NA,NA,NA
2014,54,005,gender,Female,NA,NA,NA,NA
2014,54,005,gender,Male,NA,NA,NA,NA
2014,54,007,all,All,NA,NA,NA,NA
2014,54,007,gender,Female,NA,NA,NA,NA
2014,54,007,gender,Male,NA,NA,NA,NA
2014,54,009,all,All,0.8807370184254607,0.8233179344997862,0.9381561023511352,3
2014,54,009,gender,Female,NA,NA,NA,NA
2014,54,009,gender,Male,NA,NA,NA,NA
2014,54,011,all,All,0.8702507598784194,0.8114099081211468,0.929091611635692,2
2014,54,011,gender,Female,0.8694526627218935,0.8022057062629744,0.9366996191808126,2
2014,54,011,gender,Male,0.87109375,0.7866354609181063,0.9555520390818936,2
2014,54,013,all,All,NA,NA,NA,NA
2014,54,013,gender,Female,NA,NA,NA,NA
2014,54,013,gender,Male,NA,NA,NA,NA
2014,54,015,all,All,NA,NA,NA,NA
2014,54,015,gender,Female,NA,NA,NA,NA
2014,54,015,gender,Male,NA,NA,NA,NA
2014,54,017,all,All,NA,NA,NA,NA
2014,54,017,gender,Female,NA,NA,NA,NA
2014,54,017,gender,Male,NA,NA,NA,NA
2014,54,019,all,All,0.9256286784376672,0.8891303675098573,0.962126989365477,3
2014,54,019,gender,Female,NA,NA,NA,NA
2014,54,019,gender,Male,NA,NA,NA,NA
2014,54,021,all,All,NA,NA,NA,NA
2014,54,021,gender,Female,NA,NA,NA,NA
2014,54,021,gender,Male,NA,NA,NA,NA
2014,54,023,all,All,NA,NA,NA,NA
2014,54,023,gender,Female,NA,NA,NA,NA
2014,54,023,gender,Male,NA,NA,NA,NA
2014,54,025,all,All,0.8632631203141735,0.7901175196675684,0.9364087209607788,3
2014,54,025,gender,Female,NA,NA,NA,NA
2014,54,025,gender,Male,NA,NA,NA,NA
2014,54,027,all,All,NA,NA,NA,NA
2014,54,027,gender,Female,NA,NA,NA,NA
2014,54,027,gender,Male,NA,NA,NA,NA
2014,54,029,all,All,0.8807370184254606,0.8233179344997861,0.9381561023511352,3
2014,54,029,gender,Female,NA,NA,NA,NA
2014,54,029,gender,Male,NA,NA,NA,NA
2014,54,031,all,All,NA,NA,NA,NA
2014,54,031,gender,Female,NA,NA,NA,NA
2014,54,031,gender,Male,NA,NA,NA,NA
2014,54,033,all,All,0.8921191734742913,0.8420107501901261,0.9422275967584564,2
2014,54,033,gender,Female,0.8647704590818363,0.7762939569790982,0.9532469611845744,2
2014,54,033,gender,Male,0.917516218721038,0.848501974204658,0.986530463237418,2
2014,54,035,all,All,0.8184818481848185,0.7212354828611743,0.9157282135084628,3
2014,54,035,gender,Female,NA,NA,NA,NA
2014,54,035,gender,Male,NA,NA,NA,NA
2014,54,037,all,All,0.8712377560106858,0.8142123434399671,0.9282631685814045,3
2014,54,037,gender,Female,NA,NA,NA,NA
2014,54,037,gender,Male,0.8772649572649572,0.791177436797141,0.9633524777327734,3
2014,54,039,all,All,0.803748047891723,0.7303145623631594,0.8771815334202867,1
2014,54,039,gender,Female,0.7006726457399103,0.5677109000262807,0.8336343914535399,1
2014,54,039,gender,Male,0.8931000971817298,0.8277736259708981,0.9584265683925616,1
2014,54,041,all,All,NA,NA,NA,NA
2014,54,041,gender,Female,NA,NA,NA,NA
2014,54,041,gender,Male,NA,NA,NA,NA
2014,54,043,all,All,NA,NA,NA,NA
2014,54,043,gender,Female,NA,NA,NA,NA
2014,54,043,gender,Male,NA,NA,NA,NA
2014,54,045,all,All,NA,NA,NA,NA
2014,54,045,gender,Female,NA,NA,NA,NA
2014,54,045,gender,Male,NA,NA,NA,NA
2014,54,047,all,All,NA,NA,NA,NA
2014,54,047,gender,Female,NA,NA,NA,NA
2014,54,047,gender,Male,NA,NA,NA,NA
2014,54,049,all,All,0.8921191734742911,0.842010750190126,0.9422275967584564,2
2014,54,049,gender,Female,0.8647704590818363,0.7762939569790982,0.9532469611845744,2
2014,54,049,gender,Male,0.917516218721038,0.8485019742046579,0.986530463237418,2
2014,54,051,all,All,0.8807370184254606,0.8233179344997861,0.9381561023511352,3
2014,54,051,gender,Female,NA,NA,NA,NA
2014,54,051,gender,Male,NA,NA,NA,NA
2014,54,053,all,All,0.8702507598784195,0.811409908121147,0.929091611635692,3
2014,54,053,gender,Female,NA,NA,NA,NA
2014,54,053,gender,Male,NA,NA,NA,NA
2014,54,055,all,All,0.9256286784376672,0.8891303675098574,0.9621269893654772,3
2014,54,055,gender,Female,NA,NA,NA,NA
2014,54,055,gender,Male,0.8972602739726027,0.8405185813340554,0.95400196661115,3
2014,54,057,all,All,0.8712377560106858,0.8142123434399671,0.9282631685814045,3
2014,54,057,gender,Female,NA,NA,NA,NA
2014,54,057,gender,Male,NA,NA,NA,NA
2014,54,059,all,All,NA,NA,NA,NA
2014,54,059,gender,Female,NA,NA,NA,NA
2014,54,059,gender,Male,NA,NA,NA,NA
2014,54,061,all,All,0.9787750151607034,0.9647791867772116,0.9927708435441952,2
2014,54,061,gender,Female,0.9742180896027052,0.9525316309753828,0.9959045482300274,2
2014,54,061,gender,Male,0.9829523440526928,0.96250750555386,1,2
2014,54,063,all,All,NA,NA,NA,NA
2014,54,063,gender,Female,NA,NA,NA,NA
2014,54,063,gender,Male,NA,NA,NA,NA
2014,54,065,all,All,NA,NA,NA,NA
2014,54,065,gender,Female,NA,NA,NA,NA
2014,54,065,gender,Male,NA,NA,NA,NA
2014,54,067,all,All,NA,NA,NA,NA
2014,54,067,gender,Female,NA,NA,NA,NA
2014,54,067,gender,Male,NA,NA,NA,NA
2014,54,069,all,All,0.8807370184254606,0.8233179344997861,0.9381561023511352,3
2014,54,069,gender,Female,0.8798474253019708,0.796658996688295,0.9630358539156466,3
2014,54,069,gender,Male,0.881728045325779,0.8056359180280452,0.9578201726235128,3
2014,54,071,all,All,NA,NA,NA,NA
2014,54,071,gender,Female,NA,NA,NA,NA
2014,54,071,gender,Male,NA,NA,NA,NA
2014,54,073,all,All,NA,NA,NA,NA
2014,54,073,gender,Female,NA,NA,NA,NA
2014,54,073,gender,Male,NA,NA,NA,NA
2014,54,075,all,All,NA,NA,NA,NA
2014,54,075,gender,Female,NA,NA,NA,NA
2014,54,075,gender,Male,NA,NA,NA,NA
2014,54,077,all,All,0.9787750151607034,0.9647791867772116,0.9927708435441952,3
2014,54,077,gender,Female,0.9742180896027052,0.9525316309753828,0.9959045482300272,3
2014,54,077,gender,Male,0.9829523440526928,0.96250750555386,1,3
2014,54,079,all,All,0.8969204448246365,0.8344320327166025,0.9594088569326704,2
2014,54,079,gender,Female,NA,NA,NA,NA
2014,54,079,gender,Male,0.8541826554105909,0.7477546792619072,0.9606106315592746,2
2014,54,081,all,All,0.9256286784376672,0.8891303675098572,0.9621269893654772,2
2014,54,081,gender,Female,0.9598583234946872,0.91990078743432,0.9998158595550546,2
2014,54,081,gender,Male,0.8972602739726028,0.8405185813340555,0.95400196661115,2
2014,54,083,all,All,0.8434462831625952,0.7715879496010646,0.9153046167241258,3
2014,54,083,gender,Female,NA,NA,NA,NA
2014,54,083,gender,Male,NA,NA,NA,NA
2014,54,085,all,All,NA,NA,NA,NA
2014,54,085,gender,Female,NA,NA,NA,NA
2014,54,085,gender,Male,NA,NA,NA,NA
2014,54,087,all,All,NA,NA,NA,NA
2014,54,087,gender,Female,NA,NA,NA,NA
2014,54,087,gender,Male,NA,NA,NA,NA
2014,54,089,all,All,NA,NA,NA,NA
2014,54,089,gender,Female,NA,NA,NA,NA
2014,54,089,gender,Male,NA,NA,NA,NA
2014,54,091,all,All,NA,NA,NA,NA
2014,54,091,gender,Female,NA,NA,NA,NA
2014,54,091,gender,Male,NA,NA,NA,NA
2014,54,093,all,All,NA,NA,NA,NA
2014,54,093,gender,Female,NA,NA,NA,NA
2014,54,093,gender,Male,NA,NA,NA,NA
2014,54,095,all,All,NA,NA,NA,NA
2014,54,095,gender,Female,NA,NA,NA,NA
2014,54,095,gender,Male,NA,NA,NA,NA
2014,54,097,all,All,0.8434462831625953,0.7715879496010648,0.9153046167241258,3
2014,54,097,gender,Female,NA,NA,NA,NA
2014,54,097,gender,Male,NA,NA,NA,NA
2014,54,099,all,All,0.8702507598784195,0.811409908121147,0.929091611635692,3
2014,54,099,gender,Female,0.8694526627218935,0.8022057062629744,0.9366996191808126,3
2014,54,099,gender,Male,NA,NA,NA,NA
2014,54,101,all,All,NA,NA,NA,NA
2014,54,101,gender,Female,NA,NA,NA,NA
2014,54,101,gender,Male,NA,NA,NA,NA
2014,54,103,all,All,NA,NA,NA,NA
2014,54,103,gender,Female,NA,NA,NA,NA
2014,54,103,gender,Male,NA,NA,NA,NA
2014,54,105,all,All,NA,NA,NA,NA
