year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality
2020,04,12000,.00053475937,1,.0029992943,1,.0011919477,1
2020,04,23620,.1,1,.10358566,1,.022160148,1
2020,04,27400,0,1,0,1,0,1
2020,04,27820,.24139462,1,.19519298,1,.061124455,1
2020,04,28380,.042475726,1,.040672861,1,.0050259149,1
2020,04,46000,.18050914,1,.16504253,1,.034149174,1
2020,04,54050,.1574012,1,.19650654,1,.050932243,1
2020,04,55000,.38689104,1,.44368169,1,.069209471,1
2020,04,65000,0,1,0,1,0,1
2020,04,71510,.057304785,1,.071276091,1,.012661125,1
2020,04,73000,.22018042,1,.16433021,1,.03751453,1
2020,04,77000,.48793775,1,.48399147,1,.16387121,1
2020,04,85540,.29461756,1,.28781182,1,.13846155,1
2020,05,23290,.1069307,1,.082561731,1,.03498001,1
2020,05,24550,.70417196,1,.82726902,1,.40443313,1
2020,05,35710,.84346074,1,.78382051,1,.3849389,1
2020,05,41000,.62524962,1,.66459095,1,.16574238,1
2020,05,66080,.65631068,1,.77131134,1,.49282297,1
2020,06,00562,0,1,0,1,0,1
2020,06,00884,0,1,0,1,0,1
2020,06,02000,.17341641,1,.24937485,1,.072129682,1
2020,06,02252,.24560061,1,.29108727,1,.15828878,1
2020,06,02364,.41363636,1,.28748974,1,.16535908,1
2020,06,03526,.51236427,1,.51817507,1,.20060463,1
2020,06,04982,.098106712,1,.093528695,1,.059360731,1
2020,06,06000,0,1,0,1,0,1
2020,06,08786,.076363638,1,.087234408,1,.01345895,1
2020,06,08954,0,1,0,1,0,1
2020,06,11194,0,1,0,1,0,1
2020,06,11530,.066690832,1,.14990832,1,.071052633,1
2020,06,13014,.05704698,1,.043096568,1,.022395773,1
2020,06,13210,.011820331,1,.042680182,1,.0078515345,1
2020,06,13214,0,1,0,1,0,1
2020,06,13392,.060621496,1,.1468914,1,.047324039,1
2020,06,13588,0,1,0,1,0,1
2020,06,14218,.071428575,1,.064749569,1,.026867168,1
2020,06,15044,1,1,1,1,1,1
2020,06,16000,.033868093,1,.060249306,1,.0044177976,1
2020,06,16350,.014810045,1,.079636559,1,.0057543861,1
2020,06,16532,.047904193,1,.12987784,1,.0088593578,1
2020,06,17918,0,1,0,1,0,1
2020,06,19766,0,1,0,1,0,1
2020,06,21712,.46015424,1,.28738168,1,.23161368,1
2020,06,22020,0,1,0,1,0,1
2020,06,22230,.58333331,1,.69267029,1,.39655173,1
2020,06,22804,.16052061,1,.29682893,1,.031471632,1
2020,06,23182,.15274803,1,.21654396,1,.048932847,1
2020,06,24638,0,1,0,1,0,1
2020,06,24680,.16418496,1,.27223793,1,.21841371,1
2020,06,26000,0,1,0,1,0,1
2020,06,27000,.53262764,1,.56461662,1,.20468807,1
2020,06,28000,.061433446,1,.10450432,1,.016228497,1
2020,06,29000,.16438356,1,.18654326,1,.033082075,1
2020,06,30000,.060465116,1,.081401207,1,.063838109,1
2020,06,32548,.39758065,1,.35659248,1,.093975902,1
2020,06,33000,0,1,0,1,0,1
2020,06,33182,.43975905,1,.37790298,1,.24527375,1
2020,06,33434,.3918919,1,.26245129,1,.16354816,1
2020,06,36000,0,1,.076998323,1,.0013253225,1
2020,06,36448,.46753246,1,.53560448,1,.18327068,1
2020,06,36546,.47726136,1,.80908239,1,.49230769,1
2020,06,36770,0,1,0,1,0,1
2020,06,37692,.089041099,1,.11405502,1,.023907105,1
2020,06,39496,0,1,0,1,0,1
2020,06,39892,.00093023258,1,.043205112,1,.0025300442,1
2020,06,40130,.5952999,1,.59301382,1,.37804878,1
2020,06,41992,0,1,0,1,0,1
2020,06,43000,.33015665,1,.36880061,1,.042933576,1
2020,06,44000,.73336357,1,.86405021,1,.17583828,1
2020,06,45484,.060721062,1,.11445644,1,.060350031,1
2020,06,46842,0,1,0,1,0,1
2020,06,46898,.40349177,1,.43560165,1,.25387782,1
2020,06,47766,0,1,0,1,0,1
2020,06,48256,0,1,0,1,0,1
2020,06,48354,.18230206,1,.26346397,1,.083355524,1
2020,06,49270,.3599309,1,.40460211,1,.29465449,1
2020,06,49670,0,1,0,1,0,1
2020,06,50076,0,1,0,1,0,1
2020,06,50258,0,1,0,1,0,1
2020,06,51182,0,1,0,1,0,1
2020,06,52526,.075862072,1,.10726421,1,.073954985,1
2020,06,53000,.45580557,1,.68670243,1,.11292271,1
2020,06,53322,.17325801,1,.1236483,1,.019889103,1
2020,06,53896,.22053872,1,.27280477,1,.11054173,1
2020,06,53980,0,1,0,1,0,1
2020,06,54652,.15777777,1,.33713946,1,.34859154,1
2020,06,55156,.47205758,1,.4796502,1,.31262526,1
2020,06,56000,.095588237,1,.15051211,1,.019766852,1
2020,06,56700,.37965426,1,.55795735,1,.42924529,1
2020,06,57456,.05096953,1,.062483132,1,.075376883,1
2020,06,57792,0,1,0,1,0,1
2020,06,58072,.76986951,1,.8397997,1,.68000001,1
2020,06,59444,.21265823,1,.25949159,1,.10146561,1
2020,06,59451,0,1,0,1,0,1
2020,06,59920,.3125,1,.22351959,1,.13205008,1
2020,06,60102,.1971831,1,.23164091,1,.015654119,1
2020,06,60466,.53039831,1,.57065862,1,.41156462,1
2020,06,60620,.30822212,1,.28499225,1,.18435013,1
2020,06,62000,.11039161,1,.16482352,1,.044191785,1
2020,06,62938,0,1,0,1,0,1
2020,06,64000,.50364178,1,.48960352,1,.25581291,1
2020,06,64224,.12875536,1,.33890611,1,.067494184,1
2020,06,65000,.84567553,1,.84218049,1,.63035017,1
2020,06,65042,0,1,0,1,0,1
2020,06,66000,.32582769,1,.27757311,1,.015991339,1
2020,06,67000,.11140761,1,.034846716,1,.0071800812,1
2020,06,68000,.042842571,1,.091553368,1,.0048852782,1
2020,06,68084,.025162337,1,.0031311156,1,.0011918951,1
2020,06,68196,.03846154,1,.0013116187,1,.00067870232,1
2020,06,68252,0,1,0,1,0,1
2020,06,68378,0,1,0,1,0,1
2020,06,69000,.39903846,1,.62840277,1,.069382392,1
2020,06,69070,0,1,.032483757,1,.0012497397,1
2020,06,69084,0,1,0,1,0,1
2020,06,69088,0,1,0,1,0,1
2020,06,69196,.18518518,1,.43566,1,.076046899,1
2020,06,70000,0,1,0,1,0,1
2020,06,70098,.015122874,1,.018981567,1,.0048615513,1
2020,06,72016,0,1,0,1,0,1
2020,06,73080,1,1,.96570897,1,.95670998,1
2020,06,75000,.47717634,1,.55164969,1,.24454428,1
2020,06,77000,0,1,0,1,0,1
2020,06,78120,0,1,0,1,0,1
2020,06,78582,0,1,0,1,0,1
2020,06,80000,.091976516,1,.107346,1,.008824178,1
2020,06,80238,.024096385,1,.056960158,1,.011488863,1
2020,06,80854,.018018018,1,.071885839,1,.0017103762,1
2020,06,81344,.074646078,1,.06292887,1,.015693113,1
2020,06,81554,0,1,0,1,0,1
2020,06,81666,.14640199,1,.11339705,1,.071510956,1
2020,06,82590,.62482166,1,.56726092,1,.47716895,1
2020,06,82954,.18000001,1,.21582539,1,.084331729,1
2020,06,82996,.049618322,1,.087864697,1,.0092531396,1
2020,06,84200,.013297873,1,.04438686,1,.0038709678,1
2020,06,84550,.046153847,1,.12601133,1,.09354414,1
2020,06,85292,.017006803,1,.030561853,1,.0087448563,1
2020,08,03455,.15416667,1,.20015854,1,.040359464,1
2020,08,04000,.20058869,1,.28793591,1,.046628095,1
2020,08,07850,0,1,0,1,0,1
2020,08,12815,.0097173145,1,.11942626,1,.0039441749,1
2020,08,16000,.37493768,1,.3578136,1,.12644811,1
2020,08,20000,.26536021,1,.39832553,1,.083356455,1
2020,08,27425,.072022162,1,.097317867,1,.027649321,1
2020,08,32155,.53346854,1,.37773973,1,.13234782,1
2020,08,43000,.10612855,1,.17727685,1,.038052097,1
2020,08,45970,.059880238,1,.25742888,1,.040805224,1
2020,08,46465,.0080000004,1,.063204646,1,.030278137,1
2020,08,62000,.3764706,1,.48865619,1,.30396685,1
2020,08,77290,.20170455,1,.13954717,1,.032592218,1
2020,08,83835,.054290719,1,.064915352,1,.02,1
2020,09,08000,.57590187,1,.54450846,1,.38917527,1
2020,09,18430,0,1,0,1,0,1
2020,09,37000,.75071806,1,.88933384,1,.74723846,1
2020,09,52000,.53296512,1,.53962338,1,.20741394,1
2020,09,55990,0,1,0,1,0,1
2020,09,73000,0,1,0,1,0,1
2020,09,80000,.6925019,1,.67510343,1,.59045225,1
2020,11,50000,.56486517,1,.12597221,1,.021313615,1
2020,12,07300,0,1,0,1,0,1
2020,12,07875,.64461327,1,.38666382,1,.22694883,1
2020,12,10275,.053206004,1,.044751011,1,.013458262,1
2020,12,12875,.39681172,1,.28928152,1,.10855371,1
2020,12,14400,.087668702,1,.034884956,1,.01150168,1
2020,12,16475,.039930984,1,.10180887,1,.035,1
2020,12,16725,.78585857,1,.52952117,1,.52182955,1
2020,12,17200,.038034864,1,.043214556,1,.030166712,1
2020,12,17935,0,1,0,1,0,1
2020,12,24000,.71314609,1,.40876511,1,.14936954,1
2020,12,24125,.24396372,1,.22579046,1,.051779661,1
2020,12,25175,.2673848,1,.05820477,1,.045540798,1
2020,12,30000,.89807522,1,.77887064,1,.65245903,1
2020,12,32000,.43045992,1,.25859275,1,.11375309,1
2020,12,32275,.91820127,1,.89179975,1,.83188212,1
2020,12,35000,.48574892,1,.26313454,1,.12632437,1
2020,12,36950,.28895941,1,.28782678,1,.22478387,1
2020,12,38250,.15548469,1,.16259766,1,.080840878,1
2020,12,39425,0,1,0,1,0,1
2020,12,43975,.47629797,1,.21628018,1,.12676232,1
2020,12,45000,.82422429,1,.39340618,1,.13012256,1
2020,12,45025,.24901186,1,.27157989,1,.072296478,1
2020,12,45060,.96831548,1,.9046154,1,.88659793,1
2020,12,45975,.381111,1,.14466912,1,.13407822,1
2020,12,49675,0,1,0,1,0,1
2020,12,53000,.55912799,1,.22736159,1,.06188675,1
2020,12,54000,.17565055,1,.11566186,1,.10823259,1
2020,12,54200,0,1,0,1,0,1
2020,12,55775,.10372024,1,.043426655,1,.017203107,1
2020,12,57425,.36333737,1,.097333334,1,.079044119,1
2020,12,58050,.88322926,1,.76720214,1,.40068299,1
2020,12,58715,0,1,0,1,0,1
2020,12,63000,0,2,0,1,0,1
2020,12,69700,.1141161,1,.015765766,1,.014309764,1
2020,12,70600,.36277229,1,.23932473,1,.062306445,1
2020,12,71000,.55535603,1,.44931102,1,.13002445,1
2020,12,76600,.87900215,1,.84447122,1,.4506672,1
2020,13,03440,.81245244,1,.81421745,1,.67303824,1
2020,13,04000,.60415453,1,.35192454,1,.01733432,1
2020,13,04204,.95514691,1,.92098558,1,.82691652,1
2020,13,19000,.87515783,1,.73915839,1,.44085667,1
2020,13,42425,0,1,0,1,0,1
2020,13,49008,.97052515,1,.9375,1,.62713426,1
2020,13,67284,.037349932,1,.13651612,1,.0046751574,1
2020,13,68516,0,1,0,1,0,1
2020,13,69000,.61300904,1,.42762062,1,.14847092,1
2020,13,72122,,,,,,
2020,13,80508,.7589581,1,.68915665,1,.47083563,1
2020,15,71550,,,,,,
2020,16,08830,.057319906,1,.023010546,1,.012851275,1
2020,16,52120,0,1,0,1,0,1
2020,16,56260,.059880238,1,.094476551,1,.071517564,1
2020,17,02154,0,1,0,1,0,1
2020,17,03012,.064942211,1,.20943177,1,.013775912,1
2020,17,06613,.17148241,1,.060498219,1,.053522531,1
2020,17,12385,.05831299,1,.051801801,1,.0058498536,1
2020,17,14000,.78986168,1,.73241633,1,.13647662,1
2020,17,14351,.56776559,1,.5815714,1,.65725809,1
2020,17,23074,.29341793,1,.32435587,1,.11648204,1
2020,17,24582,0,1,0,1,0,1
2020,17,38570,.54759681,1,.56512123,1,.22064777,1
2020,17,51622,0,1,0,1,0,1
2020,17,59000,.73223746,1,.63916916,1,.22293557,1
2020,17,65000,.44596893,1,.46785715,1,.25948024,1
2020,17,68003,0,1,0,1,0,1
2020,17,72000,.34105074,1,.21834061,1,.24039187,1
2020,17,79293,.2586382,1,.22427931,1,.18315789,1
2020,18,05860,.079528719,1,.041608877,1,.016794732,1
2020,18,10342,0,1,0,1,0,1
2020,18,22000,.38192841,1,.27381906,1,.1120242,1
2020,18,23278,0,1,0,1,0,1
2020,18,25000,.42087224,1,.41707644,1,.10102241,1
2020,18,31000,.79551125,1,.83678907,1,.75793356,1
2020,18,36003,,,,,,
2020,18,71000,.26897171,1,.2592684,1,.14696486,1
2020,19,12000,.10016978,1,.048102982,1,.030051814,1
2020,19,19000,.19332646,1,.21923475,1,.11350023,1
2020,19,21000,.42016932,1,.45722905,1,.21250701,1
2020,19,73335,.15717927,1,.20422675,1,.026554203,1
2020,20,36000,.88568729,1,.89736539,1,.53475934,1
2020,20,38900,0,1,0,1,0,1
2020,20,52575,.025850926,1,.12142989,1,.013233879,1
2020,20,53775,0,1,0,1,0,1
2020,20,71000,.47333071,1,.45631263,1,.1465812,1
2020,20,79000,.67724228,1,.78537172,1,.46623152,1
2020,21,46027,.55039245,1,.58287293,1,.27005389,1
2020,21,48006,.66272205,1,.60494733,1,.39775547,1
2020,22,05000,.4946478,1,.20668808,1,.032098312,1
2020,22,40735,.82183015,1,.71368545,1,.59300071,1
2020,22,41155,.76974654,1,.56202143,1,.20045772,1
2020,22,55000,.78276539,1,.62645376,1,.21991791,1
2020,22,70000,.64534062,1,.41028857,1,.079869218,1
2020,24,04000,.76465589,1,.67259341,1,.35055748,1
2020,24,30325,.068384074,1,.099760026,1,.019220779,1
2020,25,07000,.62123436,1,.55216783,1,.17061856,1
2020,25,09000,.62319422,1,.69876361,1,.62625003,1
2020,25,11000,.025388405,1,.037126716,1,.043887146,1
2020,25,23000,.87591243,1,.89051723,1,.76151609,1
2020,25,34550,1,1,1,1,1,1
2020,25,37000,.98802394,1,.96745092,1,.93802667,1
2020,25,37490,.91268325,1,.93738741,1,.73471308,1
2020,25,45000,.91625613,1,.91768152,1,.80419141,1
2020,25,45560,0,1,0,1,0,1
2020,25,55745,.055214725,1,.080706179,1,.034638956,1
2020,25,62535,.36408979,1,.5,1,.2167116,1
2020,25,67000,.91191113,1,.95567715,1,.88574839,1
2020,25,82000,.83867854,1,.88179731,1,.67815614,1
2020,26,03000,.036496349,1,.02460457,1,.056006413,1
2020,26,21000,.72700912,1,.6365639,1,.62215346,1
2020,26,22000,.9065969,1,.96171361,1,.92663658,1
2020,26,27440,0,1,0,1,0,1
2020,26,29000,.89314932,1,.78423238,1,.63598937,1
2020,26,34000,.60220945,1,.66076744,1,.115964,1
2020,26,46000,.74438632,1,.6907782,1,.46233657,1
2020,26,49000,.25141931,1,.030229745,1,.003072958,1
2020,26,69035,0,1,0,1,0,1
2020,26,74900,.47391725,1,.26436782,1,.041753653,1
2020,26,76460,.10678308,1,.05078125,1,.13874291,1
2020,26,80700,0,1,0,1,0,1
2020,26,84000,.65785813,1,.42626727,1,.1870801,1
2020,26,86000,.23234434,1,.079059832,1,.18857737,1
2020,26,88940,.78146851,1,.79268295,1,.43219405,1
2020,27,06616,.099766903,1,.023884634,1,.0021913806,1
2020,27,07966,.13365008,1,.05540897,1,.067439862,1
2020,27,17000,.13983051,1,.094629154,1,.031510107,1
2020,27,43000,.63740569,1,.58872753,1,.095583692,1
2020,27,51730,0,1,0,1,0,1
2020,27,54880,.20201702,1,.056274902,1,.014264189,1
2020,27,58000,.15000001,2,.17647059,1,0,2
2020,27,71428,0,1,0,1,0,1
2020,28,36000,.9944343,1,.98282444,1,.95396417,1
2020,29,15670,.16936791,1,.12609041,1,.064774089,1
2020,29,35000,.24488908,1,.34694514,1,.17838253,1
2020,29,38000,.61986178,1,.39297685,1,.092915677,1
2020,29,41348,0,1,0,3,0,1
2020,29,54074,,,,,,
2020,29,65000,.80722284,1,.25040129,1,.032409076,1
2020,29,70000,.45265824,1,.32963711,1,.29626989,1
2020,30,06550,.28358209,1,.23517521,1,.10421605,1
2020,31,28000,.19389205,1,.18366688,1,.054120269,1
2020,31,37000,.4511759,1,.59096241,1,.088764772,1
2020,32,31900,.38931954,1,.33096498,1,.19100967,1
2020,32,40000,.69177884,1,.74629593,1,.31710842,1
2020,32,51800,.66105628,1,.6171599,1,.52082074,1
2020,32,60600,.44363105,1,.54096019,1,.15862888,1
2020,32,68400,.40251571,1,.51159513,1,.1419161,1
2020,33,45140,.17736121,1,.19454369,1,.081946753,1
2020,33,50260,.032258064,1,.055382486,1,.027160916,1
2020,34,13690,.083526686,1,.14662994,1,.036655948,1
2020,34,21000,.75039071,1,.70953423,1,.62785053,1
2020,34,36000,.59250998,1,.41381362,1,.47435638,1
2020,34,51000,.9224593,1,.88760602,1,.88243431,1
2020,34,57000,.69771498,1,.68210053,1,.70353651,1
2020,34,74000,.45539522,1,.49437571,1,.46857142,1
2020,35,02000,.58113372,1,.60900521,1,.28285116,1
2020,35,39380,.57988167,1,.69869965,1,.55039883,1
2020,35,63460,.042682927,1,.072630644,1,.059957992,1
2020,35,70500,.27272728,1,.47533497,1,.18609625,1
2020,36,01000,.8031792,1,.67463028,1,.2129875,1
2020,36,11000,.96271616,1,.91482872,1,.57503557,1
2020,36,50617,.030854831,1,.1282353,1,.0093495939,1
2020,36,51000,.66352606,1,.60580373,1,.090437084,1
2020,36,63000,.84983999,1,.75187969,1,.21757698,1
2020,36,73000,.97468239,1,.9233501,1,.56552655,1
2020,36,84000,.74532962,1,.77873784,1,.5293659,1
2020,37,02140,.10447761,1,.13841315,1,.041720036,1
2020,37,10740,0,1,0,1,.000089670015,1
2020,37,12000,.50487125,1,.52660072,1,.082946114,1
2020,37,14100,.13911445,1,.16920015,1,.077390671,1
2020,37,19000,.37025428,1,.35602528,1,.040267192,1
2020,37,22920,.71198845,1,.62131858,1,.43778557,1
2020,37,25580,.69997889,1,.66598082,1,.38515162,1
2020,37,28000,.57608646,1,.59052926,1,.11353885,1
2020,37,28080,.60021627,1,.59513676,1,.14702655,1
2020,37,31400,.68438816,1,.71772105,1,.34047538,1
2020,37,55000,.19967483,1,.16647606,1,.038387436,1
2020,37,74440,.68943411,1,.59451914,1,.24736553,1
2020,37,75000,.64407116,1,.60670334,1,.075761929,1
2020,38,25700,.056794055,1,.068613142,1,.017879948,1
2020,39,01000,.81417745,1,.73200345,1,.39402241,1
2020,39,15000,.59030265,1,.45727283,1,.10891394,1
2020,39,16000,.8033998,1,.758084,1,.41181996,1
2020,39,18000,.86432588,1,.79860991,1,.48232901,1
2020,39,21000,.90318626,1,.70677185,1,.46077475,1
2020,39,61000,.16806723,1,.089661479,1,.081512474,1
2020,39,77000,.68435538,1,.57715511,1,.31677309,1
2020,40,09050,.045168668,1,.075390875,1,.0052152318,1
2020,40,23200,0,1,0,1,0,1
2020,40,41850,.69144458,1,.67083198,1,.5620929,1
2020,40,52500,.31726909,1,.27662894,1,.24497016,1
2020,40,55000,.49583551,1,.51347375,1,.11451435,1
2020,40,75000,.58421338,1,.47016138,1,.26857361,1
2020,41,05350,.083132528,1,.13848358,1,.047527421,1
2020,41,05800,0,1,0,1,0,1
2020,41,23850,.17492712,1,.25227097,1,.14666399,1
2020,41,31250,.10611511,1,.14792603,1,.074505754,1
2020,41,34100,.04568528,1,.1676847,1,.045762479,1
2020,41,47000,.40909091,1,.49571735,1,.26719293,1
2020,41,59000,.33493614,1,.325239,1,.10229844,1
2020,41,64900,.46332046,1,.7047047,1,.25633085,1
2020,42,02000,.86194515,1,.91056806,1,.24250326,1
2020,42,06088,.2672956,1,.40628779,1,.10127555,1
2020,42,24000,.96280235,1,.84800839,1,.44775152,1
2020,42,60000,.9794426,1,.95736396,1,.84834915,1
2020,42,61000,.87850922,1,.54905337,1,.22651164,1
2020,42,63624,.72722095,1,.82542717,1,.19058642,1
2020,42,69000,.97945768,1,.99614888,1,.93569958,1
2020,44,19180,.36875001,1,.36206424,1,.047104403,1
2020,44,54640,.65325671,1,.54015404,1,.40115491,1
2020,44,59000,.82787824,1,.87347645,1,.71207291,1
2020,44,74300,0,1,0,1,0,1
2020,45,13330,.46175331,1,.20162225,1,.13561949,1
2020,45,16000,.55664349,1,.37172413,1,.22432768,1
2020,45,48535,0,1,0,1,0,1
2020,45,50875,.78592002,1,.80901235,1,.31452751,1
2020,46,59020,.35816535,1,.35030729,1,.091801219,1
2020,47,14000,.79519594,1,.84767252,1,.28757656,1
2020,47,15160,.36892202,1,.29750559,1,.23828699,1
2020,47,27740,0,1,0,1,0,1
2020,47,40000,.65339452,1,.42885473,1,.16876766,1
2020,47,48000,.87348807,1,.86578161,1,.45037293,1
2020,47,51560,.078144968,1,.085516408,1,.015140868,1
2020,47,52006,.64956409,1,.68571055,1,.27324188,1
2020,48,01000,.2025862,1,.25805321,1,.12843834,1
2020,48,01924,0,1,0,1,0,1
2020,48,03000,.54665929,1,.46798503,1,.1228241,1
2020,48,04000,.31463856,1,.50038576,1,.13327895,1
2020,48,05000,.41449878,1,.52028126,1,.041357845,1
2020,48,06128,.25986841,1,.28737268,1,.15992703,1
2020,48,07000,.72434068,1,.71101981,1,.18066561,1
2020,48,10768,.5925926,1,.8640222,1,.79929578,1
2020,48,10912,.63838387,1,.69226837,1,.47391859,1
2020,48,13024,.023122959,1,.14452113,1,.019223224,1
2020,48,13552,0,1,0,1,0,1
2020,48,15976,0,1,0,1,0,1
2020,48,16432,.13036248,1,.27389717,1,.13982411,1
2020,48,17000,.53412968,1,.50557947,1,.18945985,1
2020,48,19000,.78840327,1,.77175802,1,.156455,1
2020,48,19972,.096195891,1,.043987866,1,.022921804,1
2020,48,22660,.70666665,1,.80536419,1,.64972776,1
2020,48,24000,.43679458,1,.55100209,1,.37260339,1
2020,48,26232,0,1,0,1,0,1
2020,48,27000,.63587654,1,.65903777,1,.13910486,1
2020,48,27684,0,1,0,1,0,1
2020,48,29000,.36363637,1,.46063599,1,.31293038,1
2020,48,30464,.28769752,1,.43391612,1,.27589744,1
2020,48,35000,.72682619,1,.75394863,1,.19004431,1
2020,48,37000,.57344162,1,.80892962,1,.60940409,1
2020,48,39148,.33464131,1,.37428397,1,.28555176,1
2020,48,41464,.53448278,1,.76627117,1,.40217391,1
2020,48,41980,0,1,0,1,0,1
2020,48,42508,.052808046,1,.10543786,1,.015349194,1
2020,48,43888,.53377897,1,.55008239,1,.30469093,1
2020,48,45000,.58019716,1,.3925426,1,.12469126,1
2020,48,45384,.4952381,1,.57357228,1,.43671876,1
2020,48,45744,.015752742,1,.059635907,1,.0065817409,1
2020,48,47892,.35922742,1,.48323706,1,.39270881,1
2020,48,48072,.096403599,1,.12044105,1,.01823747,1
2020,48,48768,.34246576,1,.82834536,1,.45059288,1
2020,48,50820,0,1,0,1,0,1
2020,48,53388,.18980798,1,.17044465,1,.073574297,1
2020,48,56000,.71370643,1,.77001947,1,.4265002,1
2020,48,56348,0,1,0,1,0,1
2020,48,57200,1,1,.97376847,1,.9825784,1
2020,48,58016,.063406684,1,.11436214,1,.014173115,1
2020,48,61796,.039892022,1,.11330327,1,.012456402,1
2020,48,63500,0,1,0,1,0,1
2020,48,64472,.089579523,1,.10966505,1,.06026705,1
2020,48,65000,.50143504,1,.58798659,1,.18111362,1
2020,48,70808,0,1,0,1,0,1
2020,48,72176,.43281251,1,.41151425,1,.19584505,1
2020,48,74144,.57177031,1,.67600906,1,.18803835,1
2020,48,76000,.85896426,1,.86310053,1,.34087089,1
2020,48,79000,.48619854,1,.3302851,1,.14799331,1
2020,49,43660,0,1,0,1,0,1
2020,49,44320,0,1,0,1,0,1
2020,49,55980,.2372449,1,.32884464,1,.098967388,1
2020,49,57300,0,1,0,1,0,1
2020,49,62470,0,1,0,1,0,1
2020,49,65330,0,3,0,1,0,1
2020,49,67000,.0667895,1,.048856765,1,.01088035,1
2020,49,67440,.19927536,1,.13031591,1,.023775067,1
2020,49,70850,0,1,0,1,0,1
2020,49,82950,0,1,0,1,0,1
2020,49,83470,0,1,0,1,0,1
2020,51,01000,.057785228,1,.0939181,1,.017754421,1
2020,51,16000,.1892774,1,.14634146,1,.039031032,1
2020,51,35000,.2930871,1,.23511681,1,.16104332,1
2020,51,47672,.50608778,1,.39015606,1,.26640448,1
2020,51,56000,.33253309,1,.25554982,1,.13307847,1
2020,51,57000,.52740312,1,.35389313,1,.16888505,1
2020,51,64000,.52485621,1,.44265231,1,.31623933,1
2020,51,67000,.50064582,1,.54638773,1,.082386993,1
2020,51,68000,.72099894,1,.66757494,1,.24700129,1
2020,51,76432,.24753237,1,.17433414,1,.10946602,1
2020,51,82000,.10738385,1,.049023092,1,.01301017,1
2020,53,03180,.066866264,1,.013370556,1,.027802961,1
2020,53,05210,0,1,0,1,0,1
2020,53,05280,0,1,0,1,0,1
2020,53,22640,0,1,0,1,0,1
2020,53,23515,.086677365,1,.062117051,1,.020991785,1
2020,53,35275,.25862068,1,.32815817,1,.12838559,1
2020,53,35415,.15723056,1,.17098039,1,.072700299,1
2020,53,35940,0,1,0,1,0,1
2020,53,53545,.147929,1,.29982427,1,.045954533,1
2020,53,57745,.0080906153,1,.0021967294,1,.0018612521,1
2020,53,63000,.076870076,1,.012100345,1,.0052574188,1
2020,53,67000,.35852373,1,.29630479,1,.18229373,1
2020,53,67167,.061662197,1,.11011236,1,.024751708,1
2020,53,70000,.096787147,1,.083451062,1,.038109548,1
2020,53,74060,.026470589,1,.021864118,1,.007749748,1
2020,53,80010,.28965518,1,.45795918,1,.1517897,1
2020,55,02375,.013994911,1,.01232493,1,.0067643742,1
2020,55,31000,.37904066,1,.34703633,1,.079832472,1
2020,55,39225,.36984128,1,.30397364,1,.12154696,1
2020,55,48000,.13529904,1,.11190355,1,.039333086,1
2020,55,53000,.93839633,1,.89701056,1,.54693562,1
2020,55,66000,.62102288,1,.55487674,1,.27575278,1
2019,01,03076,0,1,0,1,0,1
2019,01,07000,.91519034,1,.74274594,1,.11306257,1
2019,01,35896,0,1,0,1,0,1
2019,01,37000,.49056226,1,.47260273,1,.093793243,1
2019,01,50000,.71696365,1,.57044458,1,.39338994,1
2019,01,51000,.79365647,1,.88949126,1,.38171327,1
2019,01,77256,.59253728,1,.61611372,1,.087305985,1
2019,02,03000,.28946015,1,.19115393,1,.052157387,1
2019,04,04720,.40030289,1,.39574564,1,.21732523,1
2019,04,07940,.42693663,1,.48411906,1,.27449313,1
2019,04,12000,.11071132,1,.13473187,1,.025299216,1
2019,04,23620,.17525773,1,.14945477,1,.034939561,1
2019,04,27400,0,1,0,1,0,1
2019,04,27820,.59244531,1,.61791998,1,.20191547,1
2019,04,28380,.046734955,1,.044905659,1,.0056674122,1
2019,04,46000,.35425046,1,.39252037,1,.12422176,1
2019,04,54050,.29206821,1,.35025534,1,.096758321,1
2019,04,55000,.68231392,1,.77388591,1,.21043639,1
2019,04,65000,.10402355,1,.14982103,1,.012490418,1
2019,04,71510,.060050569,1,.082268581,1,.013806989,1
2019,04,73000,.28189594,1,.23083144,1,.07007096,1
2019,04,77000,.51781029,1,.62826955,1,.22667621,1
2019,04,85540,.5530864,1,.60458881,1,.37056428,1
2019,05,23290,.14752568,1,.11439394,1,.066077501,1
2019,05,24550,.75701493,1,.8546713,1,.47371152,1
2019,05,35710,.8505196,1,.79262674,1,.39861023,1
2019,05,41000,.58616984,1,.6625635,1,.13403583,1
2019,05,66080,.54409003,1,.66669703,1,.32404512,1
2019,06,00562,0,1,0,1,0,1
2019,06,00884,.3764706,1,.3485409,1,.26720649,1
2019,06,02000,.63437796,1,.76031142,1,.29386687,1
2019,06,02252,.48565775,1,.61132276,1,.51056337,1
2019,06,02364,.71783876,1,.62592697,1,.49645653,1
2019,06,03526,.71437269,1,.71495992,1,.33146739,1
2019,06,04982,.93075687,1,.94926536,1,.69262296,1
2019,06,06000,0,1,0,1,0,1
2019,06,08786,.55591053,1,.59229612,1,.30408654,1
2019,06,08954,.0025839794,1,.0017790077,1,.001244297,1
2019,06,11194,0,1,0,1,0,1
