year,state,city,city_name,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,statename,state_abbr
2017,06,0659451,Rancho Cucamonga,.20813623,1,.10153483,1,.23098996,1,.29263914,1,California,CA
2017,06,0659920,Redding,.41063845,1,.37508622,1,.56078434,1,.49243772,1,California,CA
2017,06,0660102,Redwood City,.18635781,1,.041747574,1,.20645161,1,.28659964,1,California,CA
2017,06,0660466,Rialto,1,1,1,1,1,1,1,1,California,CA
2017,06,0660620,Richmond,.75875902,1,.38567838,1,.75211376,1,.80941802,1,California,CA
2017,06,0662000,Riverside,.50704271,1,.26469812,1,.46619794,1,.60332572,1,California,CA
2017,06,0662938,Roseville,.055020016,1,.035471864,1,.12168486,1,.10749,1,California,CA
2017,06,0664000,Sacramento,.63418227,1,.40944177,1,.74096668,1,.73192292,1,California,CA
2017,06,0664224,Salinas,.60282803,1,.26646248,1,.43921569,1,.63901365,1,California,CA
2017,06,0665000,San Bernardino,.98325092,1,.96334589,1,.98550242,1,.98579764,1,California,CA
2017,06,0665042,Ventura,.15366593,1,.076022543,1,.16431925,1,.2220358,1,California,CA
2017,06,0666000,San Diego,.37274647,1,.067369625,1,.6139589,1,.60648495,1,California,CA
2017,06,0667000,San Francisco,.20481066,1,.053867728,1,.29357618,1,.29562104,1,California,CA
2017,06,0668000,San Jose,.28039989,1,.034548856,1,.21049401,1,.44378063,1,California,CA
2017,06,0668084,San Leandro,.37124076,1,.25346112,1,.37841627,1,.40398622,1,California,CA
2017,06,0668196,San Marcos,.1650233,1,.04435762,1,.12195122,1,.29404914,1,California,CA
2017,06,0668252,San Mateo,.038664192,1,.015714286,1,.059999999,1,.060201876,1,California,CA
2017,06,0668378,San Ramon,0,1,0,1,0,1,0,1,California,CA
2017,06,0669000,Santa Ana,.80156237,1,.12438764,1,.59745765,1,.88358498,1,California,CA
2017,06,0669070,Santa Barbara,.18785478,1,.03272929,1,.11764706,1,.29359472,1,California,CA
2017,06,0669084,Santa Clara,.029005727,1,.0087145967,1,.028277636,1,.062513664,1,California,CA
2017,06,0669088,Santa Clarita,0,1,0,1,0,1,0,1,California,CA
2017,06,0669196,Santa Maria,.64518237,1,.14861938,1,.45614034,1,.73761082,1,California,CA
2017,06,0670000,Santa Monica,0,1,0,1,0,1,0,1,California,CA
2017,06,0670098,Santa Rosa,.28247443,1,.092213683,1,.23930269,1,.43280411,1,California,CA
2017,06,0672016,Simi Valley,.042192332,1,.0099317664,1,.00390625,1,.11350182,1,California,CA
2017,06,0673080,South Gate,1,1,1,1,1,1,1,1,California,CA
2017,06,0675000,Stockton,.76905292,1,.54282779,1,.7851032,1,.83295649,1,California,CA
2017,06,0677000,Sunnyvale,.032120615,1,.027981527,1,.015,1,.057416268,1,California,CA
2017,06,0678120,Temecula,.037051458,1,.018074485,1,.055660378,1,.060113959,1,California,CA
2017,06,0678582,Thousand Oaks,.032117892,1,.0075105331,1,.033175357,1,.082228117,1,California,CA
2017,06,0680000,Torrance,.064241454,1,.013330758,1,.10625621,1,.14854942,1,California,CA
2017,06,0680238,Tracy,.21592191,1,.10526316,1,.15206185,1,.30943397,1,California,CA
2017,06,0680854,Tustin,.54044795,1,.23322147,1,.49372384,1,.69446194,1,California,CA
2017,06,0681344,Upland,.35762805,1,.18844314,1,.43728423,1,.4392828,1,California,CA
2017,06,0681554,Vacaville,.14382085,1,.067266069,1,.15107913,1,.25171134,1,California,CA
2017,06,0681666,Vallejo,.53158695,1,.48700672,1,.54327291,1,.5840106,1,California,CA
2017,06,0682590,Victorville,.94545197,1,.90797234,1,.9551931,1,.95088011,1,California,CA
2017,06,0682954,Visalia,.67461109,1,.52213633,1,.69230771,1,.73444158,1,California,CA
2017,06,0682996,Vista,.67134243,1,.46825173,1,.53141361,1,.75004029,1,California,CA
2017,06,0684200,West Covina,.45672357,1,.33624879,1,.50222224,1,.4762693,1,California,CA
2017,06,0684550,Westminster,.91931462,1,.64564222,1,.83333331,1,.92493713,1,California,CA
2017,06,0685292,Whittier,.51440382,1,.24028715,1,.44736841,1,.54661196,1,California,CA
2017,08,0803455,Arvada,.1235621,1,.059921194,1,.23529412,1,.27360415,1,Colorado,CO
2017,08,0804000,Aurora,.30846694,1,.10699152,1,.35429966,1,.46486932,1,Colorado,CO
2017,08,0807850,Boulder,0,1,0,1,0,1,0,1,Colorado,CO
2017,08,0812815,Centennial,.058342267,1,.010904608,1,.10066476,1,.20469193,1,Colorado,CO
2017,08,0816000,Colorado Springs,.26966634,1,.16750459,1,.45013723,1,.43925124,1,Colorado,CO
2017,08,0820000,Denver,.50182527,1,.15899222,1,.49512136,1,.66702938,1,Colorado,CO
2017,08,0827425,Fort Collins,.072057419,1,.049426515,1,.09485095,1,.16734457,1,Colorado,CO
2017,08,0832155,Greeley,.31503028,1,.12594816,1,.42060086,1,.41617841,1,Colorado,CO
2017,08,0843000,Lakewood,.17164114,1,.052353792,1,.18163265,1,.33645606,1,Colorado,CO
2017,08,0845970,Longmont,.15632559,1,.05250695,1,.1,1,.32217944,1,Colorado,CO
2017,08,0846465,Loveland,.12432432,1,.099659547,1,.15300547,1,.19120654,1,Colorado,CO
2017,08,0862000,Pueblo,.76961404,1,.70976526,1,.80923694,1,.79662275,1,Colorado,CO
2017,08,0877290,Thornton,.26301736,1,.10837025,1,.30964467,1,.40794677,1,Colorado,CO
2017,08,0883835,Westminster,.1302316,1,.056651279,1,.11989101,1,.22659656,1,Colorado,CO
2017,09,0908000,Bridgeport,.59620172,1,.37832093,1,.62831664,1,.6352393,1,Connecticut,CT
2017,09,0918430,Danbury,.16155115,1,.10617577,1,.12857144,1,.21180613,1,Connecticut,CT
2017,09,0937000,Hartford,.94862938,1,.90634847,1,.934955,1,.97683537,1,Connecticut,CT
2017,09,0952000,New Haven,.54761058,1,.29271916,1,.56608397,1,.61614704,1,Connecticut,CT
2017,09,0955990,Norwalk,.020156102,1,.010794602,1,.034196891,1,.020678397,1,Connecticut,CT
2017,09,0973000,Stamford,.016845422,1,.001487779,1,.049504951,1,.016901802,1,Connecticut,CT
2017,09,0980000,Waterbury,.79289657,1,.69862646,1,.82072288,1,.819538,1,Connecticut,CT
2017,11,1150000,Washington,.58378106,1,.084671989,1,.70795065,1,.49982342,1,,DC
2017,12,1207300,Boca Raton,.031143403,1,.03193561,1,.03677563,1,.023804048,1,Florida,FL
2017,12,1207875,Boynton Beach,.48320356,1,.24981132,1,.71121818,1,.42307693,1,Florida,FL
2017,12,1210275,Cape Coral,.20837151,1,.16432391,1,.29236111,1,.26091185,1,Florida,FL
2017,12,1212875,Clearwater,.47058466,1,.34247968,1,.64860851,1,.58474219,1,Florida,FL
2017,12,1214400,Coral Springs,.13652192,1,.078220345,1,.19745973,1,.14685544,1,Florida,FL
2017,12,1216475,Davie,.44974107,1,.27512899,1,.78844088,1,.3823151,1,Florida,FL
2017,12,1216725,Deerfield Beach,.97345799,1,.94791669,1,.98434955,1,.9716599,1,Florida,FL
2017,12,1217200,Deltona,.45570692,1,.44731688,1,.44178525,1,.46165609,1,Florida,FL
2017,12,1217935,Doral,0,1,0,1,0,1,0,1,Florida,FL
2017,12,1224000,Fort Lauderdale,.91841632,1,.68721938,1,.9810468,1,.92836422,1,Florida,FL
2017,12,1224125,Fort Myers,.40021214,1,.20633264,1,.5495007,1,.49599651,1,Florida,FL
2017,12,1225175,Gainesville,.3727265,1,.22214803,1,.5667401,1,.24754806,1,Florida,FL
2017,12,1230000,Hialeah,.83991605,1,.70187163,1,.91269541,1,.8388074,1,Florida,FL
2017,12,1232000,Hollywood,.7902562,1,.60786694,1,.88358212,1,.81263965,1,Florida,FL
2017,12,1232275,Homestead,.80211926,1,.781488,1,.87255317,1,.77991426,1,Florida,FL
2017,12,1235000,Jacksonville,.48450124,1,.27571616,1,.66662443,1,.46491113,1,Florida,FL
2017,12,1236950,Kissimmee,.57445598,1,.52138215,1,.578385,1,.5924136,1,Florida,FL
2017,12,1238250,Lakeland,.43952635,1,.35702369,1,.54361486,1,.51522404,1,Florida,FL
2017,12,1239425,Largo,.53338361,1,.4747276,1,.67441863,1,.57039863,1,Florida,FL
2017,12,1243975,Melbourne,.44956094,1,.38585609,1,.70252472,1,.51123339,1,Florida,FL
2017,12,1245000,Miami,.58898753,1,.22007225,1,.81283247,1,.56718415,1,Florida,FL
2017,12,1245025,Miami Beach,.23488674,1,.087222219,1,.30203044,1,.28696606,1,Florida,FL
2017,12,1245060,Miami Gardens,.95642906,1,.9710145,1,.96460176,1,.93679655,1,Florida,FL
2017,12,1245975,Miramar,.45260543,1,.21570013,1,.63458806,1,.24198113,1,Florida,FL
2017,12,1249675,North Port,.42394179,1,.4090535,1,.40232557,1,.4528302,1,Florida,FL
2017,12,1253000,Orlando,.44807243,1,.17538203,1,.67381173,1,.48254052,1,Florida,FL
2017,12,1254000,Palm Bay,.60574788,1,.57725716,1,.64070427,1,.6233722,1,Florida,FL
2017,12,1254200,Palm Coast,.49445969,1,.48412699,1,.49638119,1,.51161331,1,Florida,FL
2017,12,1255775,Pembroke Pines,.14656414,1,.088767253,1,.24426535,1,.1224369,1,Florida,FL
2017,12,1257425,Plantation,.42267376,1,.22052488,1,.5868448,1,.29987046,1,Florida,FL
2017,12,1258050,Pompano Beach,.85460716,1,.5727101,1,.94594949,1,.85251337,1,Florida,FL
2017,12,1258715,Port St. Lucie,0,1,0,1,0,1,0,1,Florida,FL
2017,12,1263000,St. Petersburg,0,1,0,1,0,1,0,1,Florida,FL
2017,12,1269700,Sunrise,.67459106,1,.51935482,1,.80296481,1,.54921114,1,Florida,FL
2017,12,1270600,Tallahassee,.35948604,1,.13072793,1,.59905928,1,.35954583,1,Florida,FL
2017,12,1271000,Tampa,.52235764,1,.26547489,1,.74538773,1,.59319168,1,Florida,FL
2017,12,1276600,West Palm Beach,.73100758,1,.40206757,1,.82901275,1,.78897089,1,Florida,FL
2017,13,1303440,Athens,1,1,1,1,1,1,1,1,Georgia,GA
2017,13,1304000,Atlanta,.46146992,1,.042915877,1,.67142659,1,.34985179,1,Georgia,GA
2017,13,1304204,Augusta,.99730033,1,.99562937,1,.99739891,1,.99824405,1,Georgia,GA
2017,13,1319000,Columbus,.74839562,1,.46212015,1,.88271958,1,.76861811,1,Georgia,GA
2017,13,1342425,Johns Creek,0,1,0,1,0,1,0,1,Georgia,GA
2017,13,1349008,Macon,.99478,1,.99052036,1,.99589401,1,.99487615,1,Georgia,GA
2017,13,1367284,Roswell,.089526445,1,.019725557,1,.084665224,1,.23933403,1,Georgia,GA
2017,13,1368516,Sandy Springs,1,1,1,1,1,1,1,1,Georgia,GA
2017,13,1369000,Savannah,.53088379,1,.21147788,1,.68570006,1,.46886975,1,Georgia,GA
2017,13,1380508,Warner Robins,.63741571,1,.49116725,1,.7691192,1,.6900804,1,Georgia,GA
2017,15,1571550,Honolulu,.043000702,1,.002247191,1,.00096153846,1,.03315964,1,Hawaii,HI
2017,16,1608830,Boise,.13686326,1,.1180739,1,.19609262,1,.22692472,1,Idaho,ID
2017,16,1652120,Meridian,.017991062,1,.01605658,1,.040247679,1,.031945441,1,Idaho,ID
2017,16,1656260,Nampa,.36097908,1,.31351393,1,.26797387,1,.449435,1,Idaho,ID
2017,17,1702154,Arlington Heights,.0036646307,1,.0011150048,1,0,1,.020955574,1,Illinois,IL
2017,17,1703012,Aurora,.43373677,1,.084281228,1,.38413724,1,.68398416,1,Illinois,IL
2017,17,1706613,Bloomington,.32576966,1,.2610302,1,.41582277,1,.50741065,1,Illinois,IL
2017,17,1712385,Champaign,.28547528,1,.17373258,1,.37317359,1,.36865148,1,Illinois,IL
2017,17,1714000,Chicago,.81370097,1,.35771316,1,.89893866,1,.87479329,1,Illinois,IL
2017,17,1714351,Cicero,.99190283,1,.99607074,1,.98107255,1,.99181724,1,Illinois,IL
2017,17,1723074,Elgin,.80030137,1,.48205289,1,.88771665,1,.89201993,1,Illinois,IL
2017,17,1724582,Evanston,0,1,0,1,0,1,0,1,Illinois,IL
2017,17,1738570,Joliet,.64934266,1,.33691895,1,.71911055,1,.76576185,1,Illinois,IL
2017,17,1751622,Naperville,0,1,0,1,0,1,0,1,Illinois,IL
2017,17,1759000,Peoria,.63623446,1,.3571718,1,.81651258,1,.75109994,1,Illinois,IL
2017,17,1765000,Rockford,.67513031,1,.55070752,1,.75984567,1,.72810405,1,Illinois,IL
2017,17,1768003,Schaumburg,0,1,0,1,0,1,0,1,Illinois,IL
2017,17,1772000,Springfield,.67501581,1,.62914443,1,.75664335,1,.60206187,1,Illinois,IL
2017,17,1779293,Waukegan,.94781137,1,.92868465,1,.94970906,1,.94979697,1,Illinois,IL
2017,18,1805860,Bloomington,.10332736,1,.088324763,1,.26765189,1,.14916286,1,Indiana,IN
2017,18,1810342,Carmel,0,1,0,1,0,1,0,1,Indiana,IN
2017,18,1822000,Evansville,.31362996,1,.22394182,1,.61536151,1,.46846846,1,Indiana,IN
2017,18,1823278,Fishers,0,1,0,1,0,1,0,1,Indiana,IN
2017,18,1825000,Fort Wayne,.31854865,1,.16396646,1,.52278918,1,.50867623,1,Indiana,IN
2017,18,1831000,Hammond,.97667134,1,.98248589,1,.9657082,1,.98560393,1,Indiana,IN
2017,18,1836003,Indianapolis,.56176859,1,.36981317,1,.69454443,1,.6939044,1,Indiana,IN
2017,18,1871000,South Bend,.65206051,1,.51179487,1,.74451721,1,.71438885,1,Indiana,IN
2017,19,1912000,Cedar Rapids,.17538504,1,.12485842,1,.33899298,1,.25334322,1,Iowa,IA
2017,19,1919000,Davenport,.31422397,1,.26434901,1,.40147784,1,.35668156,1,Iowa,IA
2017,19,1921000,Des Moines,.56876606,1,.42378342,1,.66606873,1,.70063138,1,Iowa,IA
2017,19,1973335,Sioux City,.22928411,1,.180342,1,.2994152,1,.28562313,1,Iowa,IA
2017,20,2036000,Kansas City,.88333219,1,.69772762,1,.89916915,1,.95583409,1,Kansas,KS
2017,20,2038900,Lawrence,.068702288,1,.056916699,1,.099462368,1,.10333049,1,Kansas,KS
2017,20,2052575,Olathe,.070647247,1,.034318443,1,.069168173,1,.2289775,1,Kansas,KS
2017,20,2053775,Overland Park,0,1,0,1,0,1,0,1,Kansas,KS
2017,20,2071000,Topeka,.59244365,1,.44073284,1,.85621154,1,.80112642,1,Kansas,KS
2017,20,2079000,Wichita,.6855734,1,.54201078,1,.75473112,1,.8435533,1,Kansas,KS
2017,21,2146027,Lexington,.48714256,1,.36691862,1,.67899126,1,.66700912,1,Kentucky,KY
2017,21,2148006,Louisville,.69739813,1,.60355914,1,.78892112,1,.80787319,1,Kentucky,KY
2017,22,2205000,Baton Rouge,.7272529,1,.27692994,1,.85021812,1,.81343853,1,Louisiana,LA
2017,22,2240735,Lafayette,.32115635,1,.11641221,1,.52135009,1,.2952314,1,Louisiana,LA
2017,22,2241155,Lake Charles,.39248249,1,.11868033,1,.64187354,1,.40896359,1,Louisiana,LA
2017,22,2255000,New Orleans,.70025736,1,.17013334,1,.78803074,1,.68145055,1,Louisiana,LA
2017,22,2270000,Shreveport,.61391723,1,.23849671,1,.77848357,1,.54758191,1,Louisiana,LA
2017,24,2404000,Baltimore,.73272723,1,.46459019,1,.84524471,1,.82223034,1,Maryland,MD
2017,24,2430325,Frederick,.11546105,1,.027334584,1,.13985306,1,.25633913,1,Maryland,MD
2017,25,2507000,Boston,.59518284,1,.17827004,1,.79606622,1,.70647323,1,Massachusetts,MA
2017,25,2509000,Brockton,.5646928,1,.48085374,1,.57347101,1,.64569664,1,Massachusetts,MA
2017,25,2511000,Cambridge,.041642897,1,.0064735943,1,.079930797,1,.062980033,1,Massachusetts,MA
2017,25,2523000,Fall River,.66428137,1,.61806184,1,.7372973,1,.74101442,1,Massachusetts,MA
2017,25,2534550,Lawrence,1,1,1,1,1,1,1,1,Massachusetts,MA
2017,25,2537000,Lowell,.88272989,1,.83985418,1,.92962468,1,.88855308,1,Massachusetts,MA
2017,25,2537490,Lynn,.8935501,1,.73826021,1,.90945792,1,.93614781,1,Massachusetts,MA
2017,25,2545000,New Bedford,.86490554,1,.8015008,1,.90700161,1,.92176986,1,Massachusetts,MA
2017,25,2545560,Newton,0,1,0,1,0,1,0,1,Massachusetts,MA
2017,25,2555745,Quincy,.13748406,1,.10485391,1,.19903691,1,.18532111,1,Massachusetts,MA
2017,25,2562535,Somerville,.41310599,1,.28165087,1,.38477367,1,.54367983,1,Massachusetts,MA
2017,25,2567000,Springfield,.99396092,1,.99526966,1,.9941197,1,.99347425,1,Massachusetts,MA
2017,25,2582000,Worcester,.55943114,1,.41591817,1,.63334656,1,.63962382,1,Massachusetts,MA
2017,26,2603000,Ann Arbor,.04122654,1,.055930112,1,.045837916,1,.026064845,1,Michigan,MI
2017,26,2621000,Dearborn,.68079096,1,.67646039,1,.72883254,1,.69119287,1,Michigan,MI
2017,26,2622000,Detroit,.99305612,1,.95105857,1,.99587762,1,.98901099,1,Michigan,MI
2017,26,2627440,Farmington Hills,0,1,0,1,0,1,0,1,Michigan,MI
2017,26,2629000,Flint,.98394918,1,.97447604,1,.98928475,1,.96907216,1,Michigan,MI
2017,26,2634000,Grand Rapids,.40522388,1,.15153283,1,.63443065,1,.6913116,1,Michigan,MI
2017,26,2646000,Lansing,.73434758,1,.58733666,1,.83128214,1,.79780513,1,Michigan,MI
2017,26,2649000,Livonia,.050435126,1,.044037879,1,.087736309,1,.043290045,1,Michigan,MI
2017,26,2669035,Rochester Hills,0,1,0,1,0,1,0,1,Michigan,MI
2017,26,2674900,Southfield,.57173759,1,.16787003,1,.59646553,1,.56310678,1,Michigan,MI
2017,26,2676460,Sterling Heights,.27230948,1,.26921377,1,.29078948,1,.17221135,1,Michigan,MI
2017,26,2680700,Troy,.030923281,1,.040979244,1,.042772863,1,.031185031,1,Michigan,MI
2017,26,2684000,Warren,.6272819,1,.44848484,1,.82569051,1,.6875,1,Michigan,MI
2017,26,2686000,Westland,.35642397,1,.3237941,1,.41390607,1,.36144578,1,Michigan,MI
2017,26,2688940,Wyoming,.71052629,1,.52268243,1,.77342254,1,.8451317,1,Michigan,MI
2017,27,2706616,Bloomington,.058901332,1,.011215951,1,.12100344,1,.1394541,1,Minnesota,MN
2017,27,2707966,Brooklyn Park,.63167667,1,.49658704,1,.68791407,1,.7898773,1,Minnesota,MN
2017,27,2717000,Duluth,.28229132,1,.22329353,1,.61612904,1,.33333334,1,Minnesota,MN
2017,27,2743000,Minneapolis,.54794937,1,.20576622,1,.75594598,1,.62431437,1,Minnesota,MN
2017,27,2751730,Plymouth,.0059374589,1,.0026058631,1,.030689057,1,.004449388,1,Minnesota,MN
2017,27,2754880,Rochester,.096394047,1,.045788217,1,.25697753,1,.13203214,1,Minnesota,MN
2017,27,2758000,St. Paul,.27458256,1,.027972028,1,.64864862,1,.53521127,1,Minnesota,MN
2017,27,2771428,Woodbury,0,1,0,1,0,1,0,1,Minnesota,MN
2017,28,2836000,Jackson,1,1,1,1,1,1,1,1,Mississippi,MS
2017,29,2915670,Columbia,.21149752,1,.14852741,1,.34710065,1,.33891213,1,Missouri,MO
2017,29,2935000,Independence,.56534433,1,.51963592,1,.61282986,1,.65407997,1,Missouri,MO
2017,29,2938000,Kansas City,.58551109,1,.24940617,1,.81976068,1,.75469768,1,Missouri,MO
2017,29,2941348,Lees Summit,.014170676,1,.012270804,1,.024006622,1,.012415349,1,Missouri,MO
2017,29,2954074,Ofallon,0,1,0,1,0,1,0,1,Missouri,MO
2017,29,2965000,St. Louis,.520365,1,.14846236,1,.92899036,1,.44504023,1,Missouri,MO
2017,29,2970000,Springfield,.48239049,1,.45104912,1,.67613089,1,.57618213,1,Missouri,MO
2017,30,3006550,Billings,.10833649,1,.07565999,1,.16386555,1,.22730242,1,Montana,MT
2017,31,3128000,Lincoln,.30016014,1,.22416505,1,.53109688,1,.47883597,1,Nebraska,NE
2017,31,3137000,Omaha,.33148658,1,.1180599,1,.44862458,1,.67342669,1,Nebraska,NE
2017,32,3231900,Henderson,.19247493,1,.14417517,1,.34315515,1,.26382533,1,Nevada,NV
2017,32,3240000,Las Vegas,.58426434,1,.31588936,1,.66974407,1,.76629704,1,Nevada,NV
2017,32,3251800,North Las Vegas,.74639791,1,.50057995,1,.77490741,1,.82052517,1,Nevada,NV
2017,32,3260600,Reno,.10254361,1,.055797495,1,.095427439,1,.16992819,1,Nevada,NV
2017,32,3268400,Sparks,.017835634,1,.0097172176,1,.022371365,1,.024808347,1,Nevada,NV
2017,33,3345140,Manchester,.37500864,1,.3242349,1,.41106719,1,.48641211,1,New Hampshire,NH
2017,33,3350260,Nashua,.17922607,1,.14047065,1,.19900498,1,.32146871,1,New Hampshire,NH
2017,34,3413690,Clifton,.31830752,1,.21185702,1,.30082989,1,.40158519,1,New Jersey,NJ
2017,34,3421000,Elizabeth,.94377363,1,.8818391,1,.9657672,1,.94580805,1,New Jersey,NJ
2017,34,3436000,Jersey City,.76566726,1,.73134989,1,.8193928,1,.79237658,1,New Jersey,NJ
2017,34,3451000,Newark,.96859109,1,.99481863,1,.94406188,1,.99090874,1,New Jersey,NJ
2017,34,3457000,Paterson,1,1,1,1,1,1,1,1,New Jersey,NJ
2017,34,3474000,Trenton,.95681751,1,.73708922,1,.94051713,1,.98642731,1,New Jersey,NJ
2017,35,3502000,Albuquerque,.60422093,1,.31988373,1,.63159966,1,.70560771,1,New Mexico,NM
2017,35,3539380,Las Cruces,.68308794,1,.56144375,1,.62092626,1,.72143269,1,New Mexico,NM
2017,35,3563460,Rio Rancho,.13025279,1,.10900152,1,.09456265,1,.14600934,1,New Mexico,NM
2017,35,3570500,Santa Fe,.55328941,1,.27850357,1,.37423313,1,.66404027,1,New Mexico,NM
2017,36,3601000,Albany,.35361278,1,.087537095,1,.55218589,1,.43359819,1,New York,NY
2017,36,3611000,Buffalo,.86513823,1,.62168086,1,.96901721,1,.92635703,1,New York,NY
2017,36,3650617,New Rochelle,.12481618,1,.03998597,1,.059920106,1,.2059167,1,New York,NY
2017,36,3651000,New York,.52620345,1,.10161217,1,.68965608,1,.66178089,1,New York,NY
2017,36,3663000,Rochester,.62622565,1,.26968023,1,.8758862,1,.79588044,1,New York,NY
2017,36,3673000,Syracuse,.85904801,1,.67662466,1,.95608425,1,.94647717,1,New York,NY
2017,36,3684000,Yonkers,.74244148,1,.53908539,1,.78076625,1,.80215532,1,New York,NY
2017,37,3702140,Asheville,.23429282,1,.20153399,1,.24120604,1,.373211,1,North Carolina,NC
2017,37,3710740,Cary,.0003251821,1,.00014336918,1,.0016286644,1,.00050517806,1,North Carolina,NC
2017,37,3712000,Charlotte,.47937766,1,.11385085,1,.62179524,1,.6594196,1,North Carolina,NC
2017,37,3714100,Concord,.19113481,1,.1457635,1,.23612693,1,.27876791,1,North Carolina,NC
2017,37,3719000,Durham,.39811963,1,.10273107,1,.50745386,1,.51947409,1,North Carolina,NC
2017,37,3722920,Fayetteville,.57383108,1,.35444039,1,.69788551,1,.57745188,1,North Carolina,NC
2017,37,3725580,Gastonia,.58008283,1,.43793947,1,.71312159,1,.70762229,1,North Carolina,NC
2017,37,3728000,Greensboro,.46251634,1,.13222934,1,.65018398,1,.67181975,1,North Carolina,NC
2017,37,3728080,Greenville,.51495695,1,.27908456,1,.67727047,1,.64356434,1,North Carolina,NC
2017,37,3731400,High Point,.62182677,1,.37443721,1,.73557264,1,.76166797,1,North Carolina,NC
2017,37,3755000,Raleigh,.20113462,1,.056234717,1,.33285558,1,.3223511,1,North Carolina,NC
2017,37,3774440,Wilmington,.29089251,1,.15248296,1,.62614954,1,.45631367,1,North Carolina,NC
2017,37,3775000,Winston-Salem,.44270226,1,.13262412,1,.71958375,1,.68241543,1,North Carolina,NC
2017,38,3825700,Fargo,.079569198,1,.049526744,1,.18869123,1,.092803031,1,North Dakota,ND
2017,39,3901000,Akron,.61001086,1,.40121087,1,.79383296,1,.67765188,1,Ohio,OH
2017,39,3915000,Cincinnati,.42120254,1,.15218265,1,.69714302,1,.56435323,1,Ohio,OH
2017,39,3916000,Cleveland,.77435148,1,.50157201,1,.87815696,1,.83937317,1,Ohio,OH
2017,39,3918000,Columbus,.71767873,1,.4739123,1,.87966859,1,.8107332,1,Ohio,OH
2017,39,3921000,Dayton,.80671978,1,.66244531,1,.94884741,1,.81026059,1,Ohio,OH
2017,39,3961000,Parma,.15775736,1,.14127946,1,.29802513,1,.20114395,1,Ohio,OH
2017,39,3977000,Toledo,.63913924,1,.50381148,1,.75711977,1,.7317397,1,Ohio,OH
2017,40,4009050,Broken Arrow,.080691993,1,.060754497,1,.1007706,1,.14977191,1,Oklahoma,OK
2017,40,4023200,Edmond,.038159873,1,.02638191,1,.063258789,1,.08970207,1,Oklahoma,OK
2017,40,4041850,Lawton,.50680816,1,.44929603,1,.51986182,1,.56362993,1,Oklahoma,OK
2017,40,4052500,Norman,.34063643,1,.30847555,1,.40452754,1,.38696861,1,Oklahoma,OK
2017,40,4055000,Oklahoma City,.6397329,1,.34317368,1,.77042449,1,.8706122,1,Oklahoma,OK
2017,40,4075000,Tulsa,.69286633,1,.51044071,1,.7932142,1,.82054245,1,Oklahoma,OK
2017,41,4105350,Beaverton,.15441291,1,.10912958,1,.21609703,1,.26322666,1,Oregon,OR
2017,41,4105800,Bend,.056442898,1,.043805212,1,.054263566,1,.15222834,1,Oregon,OR
2017,41,4123850,Eugene,.20556211,1,.17790475,1,.2,1,.34652928,1,Oregon,OR
2017,41,4131250,Gresham,.21085565,1,.17479943,1,.2631579,1,.28189835,1,Oregon,OR
2017,41,4134100,Hillsboro,.16020444,1,.083163269,1,.11140583,1,.29286608,1,Oregon,OR
2017,41,4147000,Medford,.37927967,1,.3130385,1,.45384616,1,.54430032,1,Oregon,OR
2017,41,4159000,Portland,.33078974,1,.21055745,1,.56905067,1,.54206073,1,Oregon,OR
2017,41,4164900,Salem,.50356293,1,.30448812,1,.51717174,1,.76741374,1,Oregon,OR
2017,42,4202000,Allentown,.68036968,1,.25440735,1,.87456447,1,.8835116,1,Pennsylvania,PA
2017,42,4206088,Bethlehem,.25381517,1,.11010072,1,.28858665,1,.42906794,1,Pennsylvania,PA
2017,42,4224000,Erie,.56245542,1,.40763199,1,.86840487,1,.78869897,1,Pennsylvania,PA
2017,42,4260000,Philadelphia,.92210102,1,.88469356,1,.91202408,1,.9512462,1,Pennsylvania,PA
2017,42,4261000,Pittsburgh,.36850178,1,.17451948,1,.74756157,1,.45856664,1,Pennsylvania,PA
2017,42,4263624,Reading,.81588298,1,.30422002,1,.87309647,1,.96364731,1,Pennsylvania,PA
2017,42,4269000,Scranton,.9745537,1,.95104164,1,.98987341,1,.99622381,1,Pennsylvania,PA
2017,44,4419180,Cranston,.22301248,1,.11237992,1,.33811477,1,.38787228,1,Rhode Island,RI
2017,44,4454640,Pawtucket,.75016123,1,.63180429,1,.8646943,1,.78211677,1,Rhode Island,RI
2017,44,4459000,Providence,.91861087,1,.84747666,1,.91271508,1,.93113559,1,Rhode Island,RI
2017,44,4474300,Warwick,0,1,0,1,0,1,0,1,Rhode Island,RI
2017,45,4513330,Charleston,.41163933,1,.23185895,1,.67781019,1,.38123167,1,South Carolina,SC
2017,45,4516000,Columbia,.46806666,1,.28061092,1,.57971311,1,.40957585,1,South Carolina,SC
2017,45,4550875,North Charleston,.68543178,1,.3378675,1,.80899489,1,.81021506,1,South Carolina,SC
2017,46,4659020,Sioux Falls,.23359227,1,.12779233,1,.4667511,1,.43148997,1,South Dakota,SD
2017,47,4714000,Chattanooga,.80350542,1,.62743777,1,.88852042,1,.93777168,1,Tennessee,TN
2017,47,4715160,Clarksville,.45588049,1,.40208036,1,.5446189,1,.46992299,1,Tennessee,TN
