year,state,county,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2015,37,013,85.2,73.2,97.2,1
2015,37,015,68.8,53.9,86.5,1
2015,37,017,94.5,79.4,109.6,1
2015,37,019,82.6,74.5,90.8,1
2015,37,021,70.6,66.1,75.2,1
2015,37,023,82.7,74.2,91.2,1
2015,37,025,63.2,58,68.4,1
2015,37,027,83,74,91.9,1
2015,37,029,62.3,42.6,88,1
2015,37,031,70.4,61.4,79.4,1
2015,37,033,67.8,54.1,83.9,1
2015,37,035,77,70.7,83.2,1
2015,37,037,52.1,44,60.1,1
2015,37,039,111.1,91.8,130.3,1
2015,37,041,64.4,47,86.2,1
2015,37,043,82.4,59.4,111.4,1
2015,37,045,79.1,71.1,87.1,1
2015,37,047,98.4,86.7,110.1,1
2015,37,049,70.3,62.9,77.7,1
2015,37,051,74.5,70.1,78.8,1
2015,37,053,66.9,53,83.4,1
2015,37,055,76.6,63.1,90.1,1
2015,37,057,72.7,66.8,78.6,1
2015,37,059,63.5,52.6,74.5,1
2015,37,061,65.4,56.1,74.7,1
2015,37,063,49.8,46.1,53.6,1
2015,37,065,75.1,64.6,85.6,1
2015,37,067,60.6,57.1,64.2,1
2015,37,069,66.2,57.1,75.4,1
2015,37,071,75.1,69.9,80.4,1
2015,37,073,68.1,48.4,93.1,1
2015,37,075,123.3,90.9,163.4,1
2015,37,077,64.1,55,73.2,1
2015,37,079,58.4,44.8,74.7,1
2015,37,081,58.1,55.2,61.1,1
2015,37,083,84.3,73,95.7,1
2015,37,085,69.1,62.3,75.9,1
2015,37,087,73.4,63.6,83.2,1
2015,37,089,79.9,72.6,87.3,1
2015,37,091,62.6,49.1,78.7,1
2015,37,093,65.5,54.6,76.4,1
2015,37,095,NA,NA,NA,NA
2015,37,097,67.2,61.5,72.8,1
2015,37,099,68,56.3,79.7,1
2015,37,101,63,57.5,68.4,1
2015,37,103,66.4,44.8,94.8,1
2015,37,105,75.1,65.1,85.1,1
2015,37,107,72.3,62.4,82.2,1
2015,37,109,70.1,61.7,78.5,1
2015,37,111,82.1,70.4,93.9,1
2015,37,113,85.6,71.4,99.8,1
2015,37,115,73,57.7,91.1,1
2015,37,117,80.6,64.7,99.1,1
2015,37,119,45.3,43.4,47.3,1
2015,37,121,90.6,70.5,114.6,1
2015,37,123,67.6,54.5,83,1
2015,37,125,67,59.2,74.7,1
2015,37,127,67.7,60.2,75.2,1
2015,37,129,65.5,60.6,70.3,1
2015,37,131,72.9,56.5,92.5,1
2015,37,133,62.5,56.7,68.2,1
2015,37,135,43.1,37.8,48.3,1
2015,37,137,90.2,67.6,118,1
2015,37,139,51,41.1,60.9,1
2015,37,141,70.6,60.5,80.6,1
2015,37,143,77.3,56.8,102.7,1
2015,37,145,72.8,60.8,84.9,1
2015,37,147,64,58.4,69.6,1
2015,37,149,66.2,50.6,85,1
2015,37,151,76.7,70.2,83.2,1
2015,37,153,82.5,70.6,94.4,1
2015,37,155,109.7,101.6,117.9,1
2015,37,157,76.9,68.9,84.9,1
2015,37,159,89,81.9,96.1,1
2015,37,161,84.4,74.5,94.3,1
2015,37,163,87.5,77.2,97.8,1
2015,37,165,81.2,67.8,94.6,1
2015,37,167,72.2,62.7,81.7,1
2015,37,169,84,72,96,1
2015,37,171,72.8,64,81.6,1
2015,37,173,89.4,68,115.3,1
2015,37,175,78.4,64,92.7,1
2015,37,177,NA,NA,NA,NA
2015,37,179,45.1,40.8,49.4,1
2015,37,181,84.8,72.4,97.2,1
2015,37,183,41.1,39.2,43,1
2015,37,185,50.1,36.9,66.4,1
2015,37,187,52.7,36.7,73.2,1
2015,37,189,69.1,58.1,80.2,1
2015,37,191,62.3,56,68.6,1
2015,37,193,87.6,77.6,97.7,1
2015,37,195,64.8,57,72.6,1
2015,37,197,82.8,69.9,95.7,1
2015,37,199,82.5,64.3,104.2,1
2015,38,001,NA,NA,NA,NA
2015,38,003,73.2,52.1,100.1,1
2015,38,005,179.5,132.4,238,1
2015,38,007,NA,NA,NA,NA
2015,38,009,71,44,108.6,2
2015,38,011,NA,NA,NA,NA
2015,38,013,NA,NA,NA,NA
2015,38,015,50,43.5,56.5,1
2015,38,017,42.1,37.4,46.7,1
2015,38,019,NA,NA,NA,NA
2015,38,021,NA,NA,NA,NA
2015,38,023,NA,NA,NA,NA
2015,38,025,119.5,74.9,180.9,2
2015,38,027,161.4,92.2,262.1,2
2015,38,029,NA,NA,NA,NA
2015,38,031,NA,NA,NA,NA
2015,38,033,NA,NA,NA,NA
2015,38,035,52.5,44.4,60.7,1
2015,38,037,NA,NA,NA,NA
2015,38,039,NA,NA,NA,NA
2015,38,041,NA,NA,NA,NA
2015,38,043,NA,NA,NA,NA
2015,38,045,NA,NA,NA,NA
2015,38,047,NA,NA,NA,NA
2015,38,049,80.8,50.6,122.3,2
2015,38,051,61.4,33.5,103,2
2015,38,053,170.4,134,213.6,1
2015,38,055,72.9,48.4,105.4,1
2015,38,057,90.4,63,125.8,1
2015,38,059,64.9,51.9,77.9,1
2015,38,061,97.8,71.3,130.8,1
2015,38,063,NA,NA,NA,NA
2015,38,065,NA,NA,NA,NA
2015,38,067,70.5,45.2,105,2
2015,38,069,67.5,39.3,108,2
2015,38,071,55.4,37.9,78.3,1
2015,38,073,70.2,42.2,109.6,2
2015,38,075,NA,NA,NA,NA
2015,38,077,62.2,45.7,82.8,1
2015,38,079,106.5,82.9,134.8,1
2015,38,081,NA,NA,NA,NA
2015,38,083,NA,NA,NA,NA
2015,38,085,186.5,129.9,259.3,1
2015,38,087,NA,NA,NA,NA
2015,38,089,60.7,48.5,75,1
2015,38,091,NA,NA,NA,NA
2015,38,093,58.6,45.4,74.4,1
2015,38,095,NA,NA,NA,NA
2015,38,097,46.8,28.2,73.1,2
2015,38,099,85.2,62.6,113.3,1
2015,38,101,58.5,50.2,66.7,1
2015,38,103,94.1,53.8,152.9,2
2015,38,105,102.2,85.7,118.8,1
2015,39,001,112.2,94.3,130.2,1
2015,39,003,53.6,47.2,60,1
2015,39,005,54.7,45.8,63.5,1
2015,39,007,79.4,71.4,87.4,1
2015,39,009,73.8,63.1,84.6,1
2015,39,011,52.9,43.5,62.3,1
2015,39,013,68,59.2,76.8,1
2015,39,015,109.2,94.9,123.5,1
2015,39,017,78.1,73.9,82.2,1
2015,39,019,59,46.9,73.3,1
2015,39,021,75.4,63.1,87.7,1
2015,39,023,91.6,84.2,99,1
2015,39,025,78.5,72.8,84.1,1
2015,39,027,84.6,71.9,97.3,1
2015,39,029,80.9,73.1,88.8,1
2015,39,031,68.2,56.1,80.3,1
2015,39,033,69.3,57.9,80.6,1
2015,39,035,63.4,61.4,65.3,1
2015,39,037,78.2,67.4,89,1
2015,39,039,62.3,51.1,73.6,1
2015,39,041,40.5,36.2,44.9,1
2015,39,043,61.9,53.8,70,1
2015,39,045,53.3,48,58.7,1
2015,39,047,87.8,72.1,103.4,1
2015,39,049,66.5,64.4,68.6,1
2015,39,051,63.4,52.4,74.4,1
2015,39,053,84.5,69.4,99.7,1
2015,39,055,55.8,48.7,62.9,1
2015,39,057,61.4,55.9,66.8,1
2015,39,059,74.2,61.9,86.5,1
2015,39,061,74.4,71.7,77.1,1
2015,39,063,48.8,41.7,55.8,1
2015,39,065,64.8,51.9,77.7,1
2015,39,067,81.7,62.2,105.4,1
2015,39,069,63.2,50.5,78.1,1
2015,39,071,85.3,72.5,98.1,1
2015,39,073,81.8,67,96.6,1
2015,39,075,41.2,32.9,51,1
2015,39,077,77,66.7,87.2,1
2015,39,079,90,75.2,104.7,1
2015,39,081,94.3,83.5,105.2,1
2015,39,083,63.6,54.4,72.8,1
2015,39,085,59.9,55.3,64.4,1
2015,39,087,79.2,69.2,89.1,1
2015,39,089,67,61.4,72.6,1
2015,39,091,74.2,62.9,85.6,1
2015,39,093,63,58.9,67.1,1
2015,39,095,71.6,68,75.2,1
2015,39,097,63.4,52.8,74,1
2015,39,099,73.8,68.8,78.9,1
2015,39,101,79.6,70,89.3,1
2015,39,103,48.1,43.4,52.8,1
2015,39,105,77.9,62.2,93.7,1
2015,39,107,60,49.2,70.9,1
2015,39,109,61,54.2,67.8,1
2015,39,111,67.7,50.4,89.1,1
2015,39,113,97.5,93.7,101.3,1
2015,39,115,79.2,59.9,102.9,1
2015,39,117,70.4,57.7,83.1,1
2015,39,119,61.5,54,68.9,1
2015,39,121,67.9,48,93.1,1
2015,39,123,54.9,44.2,65.7,1
2015,39,125,64.7,49.6,82.9,1
2015,39,127,59.1,47.4,70.7,1
2015,39,129,73.4,63.4,83.5,1
2015,39,131,98,81.2,114.7,1
2015,39,133,51.5,46.4,56.6,1
2015,39,135,90.1,77,103.2,1
2015,39,137,48.1,38.6,59.3,1
2015,39,139,61.3,55.1,67.6,1
2015,39,141,87.1,77.8,96.5,1
2015,39,143,70.7,61,80.5,1
2015,39,145,83.2,74,92.3,1
2015,39,147,66.5,56.8,76.2,1
2015,39,149,60.1,50.1,70.1,1
2015,39,151,63.2,59.6,66.8,1
2015,39,153,65.3,62.2,68.3,1
2015,39,155,81.6,75.9,87.3,1
2015,39,157,59.4,52.4,66.4,1
2015,39,159,46.8,38.3,55.3,1
2015,39,161,56.7,44.9,70.8,1
2015,39,163,88.7,66.8,115.4,1
2015,39,165,50.3,46,54.6,1
2015,39,167,63.2,54.4,72,1
2015,39,169,61.2,54.9,67.6,1
2015,39,171,56.1,45.4,66.9,1
2015,39,173,51.2,45.6,56.9,1
2015,39,175,50.8,38.7,65.5,1
2015,40,001,91.7,73.4,110,1
2015,40,003,87.7,58.3,126.8,1
2015,40,005,92.8,71.5,118.5,1
2015,40,007,98.6,64.4,144.4,1
2015,40,009,94.2,76.5,111.9,1
2015,40,011,89.6,65.1,120.2,1
2015,40,013,101.8,88.3,115.4,1
2015,40,015,126.2,108,144.4,1
2015,40,017,73.5,66.5,80.4,1
2015,40,019,128.5,114.1,143,1
2015,40,021,95.2,82.4,108.1,1
2015,40,023,109.6,86.8,136.6,1
2015,40,025,NA,NA,NA,NA
2015,40,027,71.9,67.2,76.6,1
2015,40,029,160.1,114.4,218,1
2015,40,031,78.7,71.4,85.9,1
2015,40,033,144.9,103.9,196.5,1
2015,40,035,109.8,87,136.6,1
2015,40,037,91.1,80.9,101.2,1
2015,40,039,87.1,71.3,102.9,1
2015,40,041,106.2,91.4,121,1
2015,40,043,161.8,112,226,1
2015,40,045,148.8,98,216.5,1
2015,40,047,82,72,92.1,1
2015,40,049,144.5,124.1,165,1
2015,40,051,102.4,90.2,114.7,1
2015,40,053,118.8,76.9,175.3,1
2015,40,055,118.1,83.6,162.1,1
2015,40,057,NA,NA,NA,NA
2015,40,059,NA,NA,NA,NA
2015,40,061,89.8,68,116.4,1
2015,40,063,100.2,77.8,127,1
2015,40,065,92.2,75.5,108.8,1
2015,40,067,150.5,111.4,199,1
2015,40,069,133.7,103.6,169.8,1
2015,40,071,90.2,77.8,102.6,1
2015,40,073,72.1,54.6,93.5,1
2015,40,075,135,102.8,174.2,1
2015,40,077,97.5,71.4,130,1
2015,40,079,98.8,86.3,111.3,1
2015,40,081,107.1,91.1,123.1,1
2015,40,083,77.7,65.9,89.4,1
2015,40,085,100.1,74,132.3,1
2015,40,087,93,78.6,107.4,1
2015,40,089,106.8,90.6,122.9,1
2015,40,091,120.2,97.3,143.1,1
2015,40,093,96.5,67.2,134.3,1
2015,40,095,92.7,72.7,116.6,1
2015,40,097,101.7,87.5,115.8,1
2015,40,099,121.5,96.1,151.7,1
2015,40,101,99.3,88.6,109.9,1
2015,40,103,80.9,59.2,107.9,1
2015,40,105,94.7,71.1,123.6,1
2015,40,107,102.6,78.3,132,1
2015,40,109,91.3,88.2,94.4,1
2015,40,111,100.3,85.8,114.8,1
2015,40,113,79.1,67.6,90.5,1
2015,40,115,93.5,78.4,108.6,1
2015,40,117,143.1,116,170.1,1
2015,40,119,76.1,66.4,85.8,1
2015,40,121,112.8,98.6,126.9,1
2015,40,123,91.4,77.6,105.2,1
2015,40,125,101.6,91,112.3,1
2015,40,127,132.7,103.6,167.4,1
2015,40,129,NA,NA,NA,NA
2015,40,131,68.2,60.4,76.1,1
2015,40,133,108.4,90.3,126.4,1
2015,40,135,90.6,77.3,103.8,1
2015,40,137,106.9,93,120.7,1
2015,40,139,80.4,63.6,100.1,1
2015,40,141,79.9,53.9,114,1
2015,40,143,80.4,77.3,83.6,1
2015,40,145,78.6,69.4,87.8,1
2015,40,147,72.2,61.5,82.9,1
2015,40,149,127.1,98.9,160.8,1
2015,40,151,90.8,65.9,121.8,1
2015,40,153,102.7,83.3,122.2,1
2015,41,001,85.7,67.2,107.8,1
2015,41,003,48.4,41.5,55.3,1
2015,41,005,56.1,52.8,59.4,1
2015,41,007,76,63.4,88.7,1
2015,41,009,69.4,58.8,80,1
2015,41,011,90.5,79.9,101.1,1
2015,41,013,69.5,54.3,87.7,1
2015,41,015,112,90.8,133.2,1
2015,41,017,58.5,53.3,63.7,1
2015,41,019,89.4,81.2,97.6,1
2015,41,021,NA,NA,NA,NA
2015,41,023,61.2,38.3,92.6,2
2015,41,025,107.4,76,147.5,1
2015,41,027,61.2,48.1,76.9,1
2015,41,029,72.4,67.3,77.6,1
2015,41,031,100.6,81,120.2,1
2015,41,033,93.3,83.7,102.8,1
2015,41,035,84.5,74.3,94.6,1
2015,41,037,82.2,55.5,117.4,1
2015,41,039,77.6,73.5,81.6,1
2015,41,041,85.8,73.4,98.3,1
2015,41,043,68.7,62,75.3,1
2015,41,045,70.6,57.4,83.8,1
2015,41,047,58.8,55,62.5,1
2015,41,049,71.8,51,98.1,1
2015,41,051,63.3,60.7,65.8,1
2015,41,053,53.8,46.6,61.1,1
2015,41,055,NA,NA,NA,NA
2015,41,057,72.3,57.1,87.4,1
2015,41,059,68.4,60,76.8,1
2015,41,061,72.6,57.8,87.4,1
2015,41,063,105.4,73,147.3,1
2015,41,065,70.7,56.2,85.2,1
2015,41,067,43,40.6,45.5,1
2015,41,069,NA,NA,NA,NA
2015,41,071,62.4,55.6,69.2,1
2015,42,001,52.2,45.9,58.4,1
2015,42,003,70.1,68,72.1,1
2015,42,005,82.1,72.3,92,1
2015,42,007,72.2,66.4,77.9,1
2015,42,009,81.8,70.3,93.4,1
2015,42,011,58.4,55.2,61.7,1
2015,42,013,68.4,62,74.9,1
2015,42,015,73.7,64.1,83.3,1
2015,42,017,61.3,58.5,64,1
2015,42,019,60.9,55.8,65.9,1
2015,42,021,88.1,81,95.2,1
2015,42,023,82.8,49.9,129.3,2
2015,42,025,85.7,75.4,95.9,1
2015,42,027,41.8,37.1,46.6,1
2015,42,029,48.4,45.7,51.1,1
2015,42,031,63,51.5,74.5,1
2015,42,033,68.1,60.2,76.1,1
2015,42,035,64.9,53.3,76.5,1
2015,42,037,61.3,52.7,70,1
2015,42,039,71.4,63.2,79.5,1
2015,42,041,47.7,43.9,51.6,1
2015,42,043,60.6,56.5,64.8,1
2015,42,045,69.5,66.4,72.6,1
2015,42,047,91.1,75.7,106.5,1
2015,42,049,65.3,61,69.6,1
2015,42,051,84.3,77.2,91.3,1
2015,42,053,89.2,58.3,130.7,1
2015,42,055,55.8,50.5,61,1
2015,42,057,89,67.9,114.6,1
2015,42,059,82.9,70.1,95.8,1
2015,42,061,75.2,64.3,86.1,1
2015,42,063,88.3,79,97.6,1
2015,42,065,70.8,59.6,81.9,1
2015,42,067,64.7,51.1,80.7,1
2015,42,069,67.5,62.5,72.4,1
2015,42,071,54,51.2,56.8,1
2015,42,073,85.7,76.9,94.6,1
2015,42,075,54.4,48.9,59.9,1
2015,42,077,65,61.3,68.7,1
2015,42,079,69.8,65.6,73.9,1
2015,42,081,58.3,52.1,64.6,1
2015,42,083,67.1,56.2,78,1
2015,42,085,70.4,63.4,77.5,1
2015,42,087,62.2,52.1,72.3,1
2015,42,089,71,65.1,76.9,1
2015,42,091,51.6,49.4,53.7,1
2015,42,093,66.9,51.7,85.1,1
2015,42,095,56.1,52.4,59.9,1
2015,42,097,68.5,61,76,1
2015,42,099,70.5,59.2,81.8,1
2015,42,101,83.3,81.2,85.3,1
2015,42,103,65.3,55.5,75,1
2015,42,105,73.3,56.2,94,1
2015,42,107,79.3,72.8,85.8,1
2015,42,109,48.1,38.8,57.5,1
2015,42,111,75.5,66.9,84.2,1
2015,42,113,88,57.5,128.9,1
2015,42,115,102.3,87.9,116.6,1
2015,42,117,64.4,53.5,75.4,1
2015,42,119,41.7,33.7,49.8,1
2015,42,121,75.4,64.9,85.9,1
2015,42,123,56.6,46.2,66.9,1
2015,42,125,70.1,65,75.3,1
2015,42,127,78.9,67.9,89.9,1
2015,42,129,79.6,75.5,83.8,1
2015,42,131,89.4,73,105.8,1
2015,42,133,66.4,63,69.8,1
2015,44,001,54.5,45.5,63.5,1
2015,44,003,63.4,58.1,68.8,1
2015,44,005,50,43.5,56.5,1
2015,44,007,62.7,60,65.4,1
2015,44,009,66.4,59.8,72.9,1
2015,45,001,76.9,61.1,92.7,1
2015,45,003,77.7,71.6,83.8,1
2015,45,005,64.6,43.9,91.7,1
2015,45,007,86,80,92,1
2015,45,009,74.3,55.3,97.7,1
2015,45,011,83.9,67.3,103.4,1
2015,45,013,56.2,51.1,61.4,1
2015,45,015,65.2,60,70.4,1
2015,45,017,56.4,41.3,75.2,1
2015,45,019,67.3,63.5,71,1
2015,45,021,75.8,65.5,86.2,1
2015,45,023,86.2,71.7,100.8,1
2015,45,025,76.6,65.2,88.1,1
2015,45,027,74.7,61.7,87.7,1
2015,45,029,110.2,94.8,125.7,1
2015,45,031,85.2,75.1,95.3,1
2015,45,033,75.9,61.9,89.8,1
2015,45,035,61.3,55.5,67.2,1
2015,45,037,62.6,49.5,78,1
2015,45,039,76.1,60.5,94.5,1
2015,45,041,66.4,60.3,72.6,1
2015,45,043,68.7,58.8,78.5,1
2015,45,045,74.8,71.3,78.2,1
2015,45,047,68.4,59.7,77.1,1
2015,45,049,80.3,63.8,99.8,1
2015,45,051,74.7,70.2,79.3,1
2015,45,053,93.8,77.1,110.4,1
2015,45,055,74.7,64.9,84.4,1
2015,45,057,76.3,67.7,84.9,1
2015,45,059,88.6,78.5,98.8,1
2015,45,061,59.3,44.4,77.5,1
2015,45,063,73.4,68.8,77.9,1
2015,45,065,68.1,44.9,99.1,1
2015,45,067,86,71.1,100.8,1
2015,45,069,77.8,63.2,92.4,1
2015,45,071,67.3,55.2,79.3,1
2015,45,073,91.2,81.5,101,1
2015,45,075,86.9,77.9,95.8,1
2015,45,077,92.6,84.6,100.6,1
2015,45,079,60.9,57.4,64.5,1
2015,45,081,73.4,57.4,92.5,1
2015,45,083,72.9,68.5,77.4,1
2015,45,085,61,54.2,67.7,1
2015,45,087,78.4,63.3,93.4,1
2015,45,089,78.8,64.8,92.8,1
2015,45,091,73.9,68.9,78.8,1
2015,46,003,NA,NA,NA,NA
2015,46,005,52.2,38.6,69,1
2015,46,007,NA,NA,NA,NA
2015,46,009,51.7,30.1,82.7,2
2015,46,011,40.1,30.2,52.1,1
2015,46,013,55.7,45.3,66.1,1
2015,46,015,92.1,60.2,135,1
2015,46,017,NA,NA,NA,NA
2015,46,019,76.3,54,104.8,1
2015,46,021,NA,NA,NA,NA
2015,46,023,116.2,85.7,154.1,1
2015,46,025,83.5,49.5,131.9,2
2015,46,027,38.2,23.3,59,2
2015,46,029,51,40,64.1,1
2015,46,031,184.7,128.6,256.8,1
2015,46,033,67.9,43.5,101.1,2
2015,46,035,68.6,53.2,87.1,1
2015,46,037,72.8,44.5,112.4,2
2015,46,039,NA,NA,NA,NA
2015,46,041,213.7,160.1,279.6,1
2015,46,043,NA,NA,NA,NA
2015,46,045,NA,NA,NA,NA
2015,46,047,101.1,70,141.2,1
2015,46,049,NA,NA,NA,NA
2015,46,051,59.7,37.4,90.3,2
2015,46,053,100.1,59.3,158.1,2
2015,46,055,NA,NA,NA,NA
2015,46,057,73.4,45.5,112.3,2
2015,46,059,NA,NA,NA,NA
2015,46,061,NA,NA,NA,NA
2015,46,063,NA,NA,NA,NA
2015,46,065,51.7,38.1,68.6,1
2015,46,067,67.2,43,99.9,2
2015,46,069,NA,NA,NA,NA
2015,46,071,166.4,107.7,245.7,1
2015,46,073,NA,NA,NA,NA
2015,46,075,NA,NA,NA,NA
2015,46,077,88.7,54.2,137,2
2015,46,079,47.8,31.7,69.1,1
2015,46,081,60.7,47.9,75.8,1
2015,46,083,30.4,23.6,38.4,1
2015,46,085,176.7,118.4,253.8,1
2015,46,087,88.3,55.3,133.7,2
2015,46,089,NA,NA,NA,NA
2015,46,091,89.5,55.4,136.7,2
2015,46,093,70.6,56.5,87.2,1
2015,46,095,NA,NA,NA,NA
2015,46,097,NA,NA,NA,NA
2015,46,099,64.3,59,69.6,1
2015,46,101,73.1,45.8,110.6,2
2015,46,102,217,178.1,255.9,1
2015,46,103,68.6,61.5,75.6,1
2015,46,105,NA,NA,NA,NA
2015,46,107,NA,NA,NA,NA
2015,46,109,127.2,96.6,164.5,1
2015,46,111,NA,NA,NA,NA
2015,46,115,97.7,63.2,144.2,1
2015,46,117,NA,NA,NA,NA
2015,46,119,NA,NA,NA,NA
2015,46,121,229.5,184.1,282.8,1
2015,46,123,71.5,41.6,114.4,2
2015,46,125,69.8,47.7,98.5,1
2015,46,127,43.3,29.8,60.8,1
2015,46,129,74.4,44.8,116.2,2
2015,46,135,66.6,53,82.5,1
2015,46,137,NA,NA,NA,NA
2015,47,001,83.9,74.7,93.2,1
2015,47,003,91.5,78.9,104.2,1
2015,47,005,141.5,114.3,168.6,1
2015,47,007,75,56,98.4,1
2015,47,009,68.2,61.8,74.6,1
2015,47,011,73,65.6,80.5,1
2015,47,013,109.7,95,124.4,1
2015,47,015,131.7,106.2,161.5,1
2015,47,017,92.1,76.3,107.9,1
2015,47,019,73.2,63.3,83.2,1
2015,47,021,108.8,93.8,123.7,1
2015,47,023,75,57.6,95.9,1
2015,47,025,120.2,102.8,137.5,1
2015,47,027,128.8,94.6,171.2,1
2015,47,029,104.9,89.1,120.7,1
2015,47,031,96.7,84.9,108.5,1
2015,47,033,75.9,56.8,99.2,1
2015,47,035,96.8,84.4,109.1,1
2015,47,037,77.2,74.1,80.3,1
2015,47,039,92.7,69.6,120.9,1
2015,47,041,106.7,85.8,127.6,1
2015,47,043,100.2,87.7,112.6,1
2015,47,045,70,58,82.1,1
2015,47,047,67.2,55.1,79.2,1
2015,47,049,72.9,56.3,93,1
2015,47,051,93.9,80.5,107.4,1
2015,47,053,84.6,73,96.1,1
2015,47,055,103.7,86.8,120.6,1
2015,47,057,97.7,78.9,116.5,1
2015,47,059,85.3,75.5,95.1,1
2015,47,061,162.3,130.9,193.8,1
2015,47,063,96.2,85.2,107.2,1
2015,47,065,68.6,64.7,72.5,1
2015,47,067,121.5,86,166.7,1
2015,47,069,81,65.8,96.1,1
2015,47,071,128.4,108,148.7,1
2015,47,073,90.1,78.7,101.4,1
2015,47,075,65.5,49.5,85,1
2015,47,077,79.8,64.7,94.9,1
2015,47,079,102.8,86.8,118.7,1
2015,47,081,94.9,77.7,112.1,1
2015,47,083,99.1,70.4,135.4,1
2015,47,085,105.7,84.1,127.3,1
2015,47,087,117.3,90.1,150.1,1
2015,47,089,73.5,62.8,84.1,1
2015,47,091,90,71,112.5,1
2015,47,093,74.9,71.3,78.5,1
2015,47,095,80.5,55.1,113.7,1
2015,47,097,96.3,79.6,112.9,1
2015,47,099,86.2,73.4,98.9,1
2015,47,101,80.9,59.5,107.6,1
2015,47,103,82,68.1,95.9,1
2015,47,105,83.8,71.9,95.7,1
2015,47,107,84.2,72.8,95.6,1
2015,47,109,98.1,80.7,115.4,1
2015,47,111,102.7,84.3,121.2,1
2015,47,113,68,60.6,75.4,1
2015,47,115,97.1,80.4,113.8,1
2015,47,117,87.6,72.8,102.5,1
2015,47,119,69.2,61.2,77.2,1
2015,47,121,120.7,93.3,153.6,1
2015,47,123,91.2,78.5,103.8,1
2015,47,125,74.2,67.9,80.4,1
2015,47,127,87.2,57,127.8,1
2015,47,129,109.1,89.4,128.8,1
2015,47,131,71.8,58.2,85.3,1
2015,47,133,99.8,80.8,118.8,1
2015,47,135,105.8,75.6,144,1
2015,47,137,109.6,69.5,164.5,2
2015,47,139,110.1,88.3,135.6,1
2015,47,141,78.4,69.2,87.6,1
2015,47,143,90.5,75.6,105.4,1
2015,47,145,114.8,101.5,128.1,1
2015,47,147,87,76.8,97.2,1
2015,47,149,55.9,51.7,60.1,1
2015,47,151,95.7,76.9,114.5,1
2015,47,153,87.6,66.9,112.8,1
2015,47,155,72.7,65,80.4,1
2015,47,157,74.1,71.6,76.6,1
2015,47,159,112,90.4,133.7,1
2015,47,161,107.8,83.5,136.9,1
2015,47,163,74.9,68.9,81,1
2015,47,165,67.6,61.9,73.2,1
2015,47,167,73.5,63.6,83.4,1
2015,47,169,103.2,73,141.7,1
2015,47,171,96.6,76.9,120,1
2015,47,173,104.2,83.2,125.3,1
2015,47,175,89.2,55.9,135.1,2
2015,47,177,96.9,83.2,110.7,1
2015,47,179,65.7,59.4,71.9,1
2015,47,181,76.6,59.3,97.2,1
2015,47,183,78.8,65.1,92.4,1
2015,47,185,98.5,81.2,115.8,1
2015,47,187,53.2,48.3,58,1
2015,47,189,71.5,64.6,78.3,1
2015,48,001,69.2,59.7,78.6,1
2015,48,003,104.4,83.2,129.4,1
2015,48,005,71.1,63.1,79.2,1
2015,48,007,99.4,80.6,118.1,1
2015,48,009,76.7,53.1,107.1,1
2015,48,011,NA,NA,NA,NA
2015,48,013,68.7,57.8,79.6,1
2015,48,015,74,60,88,1
2015,48,017,82.5,53.9,120.9,1
2015,48,019,58.1,44.3,75,1
2015,48,021,84.3,74.9,93.7,1
2015,48,023,126.6,76.2,197.6,2
2015,48,025,57.6,46.6,70.5,1
2015,48,027,60.1,56.2,64.1,1
2015,48,029,59.8,58.1,61.4,1
2015,48,031,87.2,62,119.2,1
2015,48,033,NA,NA,NA,NA
2015,48,035,66.2,49.9,86.2,1
2015,48,037,68.5,60.9,76.1,1
2015,48,039,53.1,49.5,56.8,1
2015,48,041,46.2,41.4,51.1,1
2015,48,043,80,56.1,110.8,1
2015,48,045,NA,NA,NA,NA
2015,48,047,71.5,47.1,104,1
2015,48,049,71.4,58.8,84,1
2015,48,051,77.2,59.5,98.6,1
2015,48,053,73.4,61.8,85,1
2015,48,055,65.1,53.7,76.5,1
2015,48,057,71.4,56.1,89.4,1
2015,48,059,72.3,52.9,96.4,1
2015,48,061,30.5,28.1,33,1
2015,48,063,77.8,57.2,103.5,1
2015,48,065,78.9,50.5,117.4,2
2015,48,067,89.2,73.5,104.9,1
2015,48,069,53.9,32.9,83.2,2
2015,48,071,84,70.2,97.8,1
2015,48,073,76.3,65.3,87.3,1
2015,48,075,75.6,49.4,110.7,1
2015,48,077,74,52.1,102,1
2015,48,079,NA,NA,NA,NA
2015,48,081,NA,NA,NA,NA
2015,48,083,46.6,27.2,74.7,2
2015,48,085,42.2,40,44.4,1
2015,48,087,141.9,85.4,221.6,2
2015,48,089,85.6,67.8,106.7,1
2015,48,091,59.6,53.3,66,1
2015,48,093,70.7,51,95.6,1
2015,48,095,NA,NA,NA,NA
2015,48,097,83.1,70,96.2,1
2015,48,099,58.2,49.7,66.7,1
2015,48,101,NA,NA,NA,NA
2015,48,103,NA,NA,NA,NA
2015,48,105,NA,NA,NA,NA
2015,48,107,NA,NA,NA,NA
2015,48,109,NA,NA,NA,NA
2015,48,111,82.7,54,121.1,1
2015,48,113,53.5,52.1,54.8,1
2015,48,115,58.7,41.9,79.9,1
2015,48,117,66.2,50.5,85.2,1
2015,48,119,90.2,57.8,134.2,2
2015,48,121,36.6,34.4,38.8,1
2015,48,123,63.4,48.7,81.1,1
