year,state,place,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2021,08,77290,race-ethnicity,Other Races and Ethnicities,177,177,177,.1479933113,1,1
2021,08,77290,race-ethnicity,"White, Non-Hispanic",300,300,300,.250836134,1,1
2021,08,83835,all,All,552,552,552,.0663461536,1,1
2021,08,83835,race-ethnicity,"Black, Non-Hispanic",16,16,16,.0289855078,1,1
2021,08,83835,race-ethnicity,Hispanic,419,419,419,.7590579987,1,1
2021,08,83835,race-ethnicity,Other Races and Ethnicities,21,21,21,.0380434766,1,1
2021,08,83835,race-ethnicity,"White, Non-Hispanic",91,91,91,.1648550779,1,1
2021,09,08000,all,All,234,234,234,.0122609381,1,1
2021,09,08000,race-ethnicity,"Black, Non-Hispanic",92,92,92,.3931623995,1,1
2021,09,08000,race-ethnicity,Hispanic,109,109,109,.4658119678,1,1
2021,09,08000,race-ethnicity,Other Races and Ethnicities,9,9,9,.0384615399,1,1
2021,09,08000,race-ethnicity,"White, Non-Hispanic",24,24,24,.1025641039,1,1
2021,09,18430,all,All,60,60,60,.0050739958,1,1
2021,09,18430,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0166666675,3,3
2021,09,18430,race-ethnicity,Hispanic,37,37,37,.6166666746,1,1
2021,09,18430,race-ethnicity,Other Races and Ethnicities,8,8,8,.1333333403,1,1
2021,09,18430,race-ethnicity,"White, Non-Hispanic",10,10,10,.1666666716,1,1
2021,09,37000,all,All,481,481,481,.0128208548,1,1
2021,09,37000,race-ethnicity,"Black, Non-Hispanic",137,137,137,.2848232985,1,1
2021,09,37000,race-ethnicity,Hispanic,292,292,292,.6070685983,1,1
2021,09,37000,race-ethnicity,Other Races and Ethnicities,22,21,23,.0457380451,2,2
2021,09,37000,race-ethnicity,"White, Non-Hispanic",27,27,27,.0561330579,1,1
2021,09,52000,all,All,503,503,503,.0248579197,1,1
2021,09,52000,race-ethnicity,"Black, Non-Hispanic",194,194,194,.3856858909,1,1
2021,09,52000,race-ethnicity,Hispanic,251,251,251,.4990059733,1,1
2021,09,52000,race-ethnicity,Other Races and Ethnicities,21,19,23,.0417495035,3,3
2021,09,52000,race-ethnicity,"White, Non-Hispanic",28,28,28,.0556660034,1,1
2021,09,55990,all,All,58,58,58,.00498239,1,1
2021,09,55990,race-ethnicity,"Black, Non-Hispanic",19,19,19,.3275862038,1,1
2021,09,55990,race-ethnicity,Hispanic,37,37,37,.6379310489,1,1
2021,09,55990,race-ethnicity,Other Races and Ethnicities,2,0,4,.0344827585,3,3
2021,09,55990,race-ethnicity,"White, Non-Hispanic",1,0,2,.0172413792,3,3
2021,09,73000,all,All,103,103,103,.0064528254,1,1
2021,09,73000,race-ethnicity,"Black, Non-Hispanic",23,23,23,.2233009636,1,1
2021,09,73000,race-ethnicity,Hispanic,69,69,69,.6699029207,1,1
2021,09,73000,race-ethnicity,Other Races and Ethnicities,2,2,2,.0194174759,1,1
2021,09,73000,race-ethnicity,"White, Non-Hispanic",9,9,9,.0873786435,1,1
2021,09,80000,all,All,551,551,551,.0290458612,1,1
2021,09,80000,race-ethnicity,"Black, Non-Hispanic",129,129,129,.2341197878,1,1
2021,09,80000,race-ethnicity,Hispanic,339,339,339,.6152449846,1,1
2021,09,80000,race-ethnicity,Other Races and Ethnicities,44,43,45,.0798548087,1,1
2021,09,80000,race-ethnicity,"White, Non-Hispanic",40,40,40,.0725952834,1,1
2021,11,50000,all,All,6064,6060,6068,.0679097399,1,1
2021,11,50000,race-ethnicity,"Black, Non-Hispanic",4724,4703,4745,.7790237665,1,1
2021,11,50000,race-ethnicity,Hispanic,848,825,871,.1398416907,2,2
2021,11,50000,race-ethnicity,Other Races and Ethnicities,126,73,179,.0207783636,3,3
2021,11,50000,race-ethnicity,"White, Non-Hispanic",34,26,42,.0056068604,3,3
2021,12,07300,all,All,25,25,25,.0091945566,1,1
2021,12,07300,race-ethnicity,"Black, Non-Hispanic",8,8,8,.3199999928,3,3
2021,12,07300,race-ethnicity,Hispanic,1,0,2,.0399999991,3,3
2021,12,07300,race-ethnicity,Other Races and Ethnicities,1,0,2,.0399999991,3,3
2021,12,07300,race-ethnicity,"White, Non-Hispanic",10,10,10,.400000006,3,3
2021,12,07875,all,All,60,60,60,.0349650346,1,1
2021,12,07875,race-ethnicity,"Black, Non-Hispanic",28,28,28,.4666666687,1,1
2021,12,07875,race-ethnicity,Hispanic,26,26,26,.4333333373,1,1
2021,12,07875,race-ethnicity,Other Races and Ethnicities,1,0,2,.0166666675,3,3
2021,12,07875,race-ethnicity,"White, Non-Hispanic",1,0,2,.0166666675,3,3
2021,12,10275,all,All,,,,,,
2021,12,10275,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,10275,race-ethnicity,Hispanic,,,,,,
2021,12,10275,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,10275,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,12875,all,All,,,,,,
2021,12,12875,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,12875,race-ethnicity,Hispanic,,,,,,
2021,12,12875,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,12875,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,14400,all,All,,,,,,
2021,12,14400,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,14400,race-ethnicity,Hispanic,,,,,,
2021,12,14400,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,14400,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,16475,all,All,,,,,,
2021,12,16475,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,16475,race-ethnicity,Hispanic,,,,,,
2021,12,16475,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,16475,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,16725,all,All,,,,,,
2021,12,16725,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,16725,race-ethnicity,Hispanic,,,,,,
2021,12,16725,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,16725,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,17200,all,All,,,,,,
2021,12,17200,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,17200,race-ethnicity,Hispanic,,,,,,
2021,12,17200,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,17200,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,17935,all,All,,,,,,
2021,12,17935,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,17935,race-ethnicity,Hispanic,,,,,,
2021,12,17935,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,17935,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,24000,all,All,4200,4200,4200,.01640388,1,1
2021,12,24000,race-ethnicity,"Black, Non-Hispanic",2749,2749,2749,.6545237899,1,1
2021,12,24000,race-ethnicity,Hispanic,1016,1016,1016,.2419047654,1,1
2021,12,24000,race-ethnicity,Other Races and Ethnicities,147,147,147,.0350000001,1,1
2021,12,24000,race-ethnicity,"White, Non-Hispanic",278,278,278,.0661904737,1,1
2021,12,24125,all,All,1512,1512,1512,.0155453198,1,1
2021,12,24125,race-ethnicity,"Black, Non-Hispanic",558,558,558,.369047612,1,1
2021,12,24125,race-ethnicity,Hispanic,573,573,573,.3789682686,1,1
2021,12,24125,race-ethnicity,Other Races and Ethnicities,88,88,88,.0582010597,1,1
2021,12,24125,race-ethnicity,"White, Non-Hispanic",288,288,288,.190476194,1,1
2021,12,25175,all,All,898,897,899,.0298646446,1,1
2021,12,25175,race-ethnicity,"Black, Non-Hispanic",532,532,532,.5924276114,1,1
2021,12,25175,race-ethnicity,Hispanic,112,111,113,.1247216016,1,1
2021,12,25175,race-ethnicity,Other Races and Ethnicities,95,94,96,.1057906449,1,1
2021,12,25175,race-ethnicity,"White, Non-Hispanic",160,160,160,.1781737208,1,1
2021,12,30000,all,All,,,,,,
2021,12,30000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,30000,race-ethnicity,Hispanic,,,,,,
2021,12,30000,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,30000,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,32000,all,All,,,,,,
2021,12,32000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,32000,race-ethnicity,Hispanic,,,,,,
2021,12,32000,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,32000,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,32275,all,All,,,,,,
2021,12,32275,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,32275,race-ethnicity,Hispanic,,,,,,
2021,12,32275,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,32275,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,35000,all,All,3248,3248,3248,.0251884479,1,1
2021,12,35000,race-ethnicity,"Black, Non-Hispanic",1860,1860,1860,.5726600885,1,1
2021,12,35000,race-ethnicity,Hispanic,590,590,590,.1816502512,1,1
2021,12,35000,race-ethnicity,Other Races and Ethnicities,232,232,232,.0714285746,1,1
2021,12,35000,race-ethnicity,"White, Non-Hispanic",566,566,566,.1742610782,1,1
2021,12,36950,all,All,2943,2943,2943,.0406340174,1,1
2021,12,36950,race-ethnicity,"Black, Non-Hispanic",435,435,435,.1478083581,1,1
2021,12,36950,race-ethnicity,Hispanic,1921,1921,1921,.6527352929,1,1
2021,12,36950,race-ethnicity,Other Races and Ethnicities,121,121,121,.0411145091,1,1
2021,12,36950,race-ethnicity,"White, Non-Hispanic",466,466,466,.158341825,1,1
2021,12,38250,all,All,,,,,,
2021,12,38250,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,38250,race-ethnicity,Hispanic,,,,,,
2021,12,38250,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,38250,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,39425,all,All,4673,4673,4673,.0489596203,1,1
2021,12,39425,race-ethnicity,"Black, Non-Hispanic",1933,1933,1933,.4136528969,1,1
2021,12,39425,race-ethnicity,Hispanic,803,803,803,.1718382239,1,1
2021,12,39425,race-ethnicity,Other Races and Ethnicities,414,414,414,.0885940492,1,1
2021,12,39425,race-ethnicity,"White, Non-Hispanic",1523,1523,1523,.32591483,1,1
2021,12,43975,all,All,,,,,,
2021,12,43975,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,43975,race-ethnicity,Hispanic,,,,,,
2021,12,43975,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,43975,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,45000,all,All,8494,8494,8494,.0257725865,1,1
2021,12,45000,race-ethnicity,"Black, Non-Hispanic",2833,2833,2833,.3335295618,1,1
2021,12,45000,race-ethnicity,Hispanic,5335,5335,5335,.6280904412,1,1
2021,12,45000,race-ethnicity,Other Races and Ethnicities,107,106,108,.0125971278,1,1
2021,12,45000,race-ethnicity,"White, Non-Hispanic",217,217,217,.0255474448,1,1
2021,12,45025,all,All,,,,,,
2021,12,45025,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,45025,race-ethnicity,Hispanic,,,,,,
2021,12,45025,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,45025,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,45060,all,All,,,,,,
2021,12,45060,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,45060,race-ethnicity,Hispanic,,,,,,
2021,12,45060,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,45060,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,45975,all,All,,,,,,
2021,12,45975,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,45975,race-ethnicity,Hispanic,,,,,,
2021,12,45975,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,45975,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,49675,all,All,,,,,,
2021,12,49675,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,49675,race-ethnicity,Hispanic,,,,,,
2021,12,49675,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,49675,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,53000,all,All,5812,5812,5812,.026935216,1,1
2021,12,53000,race-ethnicity,"Black, Non-Hispanic",2693,2692,2694,.4633516967,1,1
2021,12,53000,race-ethnicity,Hispanic,2163,2163,2163,.3721610606,1,1
2021,12,53000,race-ethnicity,Other Races and Ethnicities,221,220,222,.0380247757,1,1
2021,12,53000,race-ethnicity,"White, Non-Hispanic",736,735,737,.1266345531,1,1
2021,12,54000,all,All,,,,,,
2021,12,54000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,54000,race-ethnicity,Hispanic,,,,,,
2021,12,54000,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,54000,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,54200,all,All,,,,,,
2021,12,54200,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,54200,race-ethnicity,Hispanic,,,,,,
2021,12,54200,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,54200,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,55775,all,All,,,,,,
2021,12,55775,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,55775,race-ethnicity,Hispanic,,,,,,
2021,12,55775,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,55775,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,57425,all,All,,,,,,
2021,12,57425,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,57425,race-ethnicity,Hispanic,,,,,,
2021,12,57425,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,57425,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,58050,all,All,,,,,,
2021,12,58050,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,58050,race-ethnicity,Hispanic,,,,,,
2021,12,58050,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,58050,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,58715,all,All,2352,2352,2352,.0539301112,1,1
2021,12,58715,race-ethnicity,"Black, Non-Hispanic",1054,1054,1054,.4481292665,1,1
2021,12,58715,race-ethnicity,Hispanic,719,719,719,.3056972921,1,1
2021,12,58715,race-ethnicity,Other Races and Ethnicities,159,159,159,.0676020384,1,1
2021,12,58715,race-ethnicity,"White, Non-Hispanic",420,420,420,.1785714328,1,1
2021,12,63000,all,All,,,,,,
2021,12,63000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,63000,race-ethnicity,Hispanic,,,,,,
2021,12,63000,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,63000,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,69700,all,All,,,,,,
2021,12,69700,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,12,69700,race-ethnicity,Hispanic,,,,,,
2021,12,69700,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,12,69700,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,12,70600,all,All,632,630,634,.0177020896,1,1
2021,12,70600,race-ethnicity,"Black, Non-Hispanic",423,421,425,.6693037748,1,1
2021,12,70600,race-ethnicity,Hispanic,68,68,68,.1075949371,1,1
2021,12,70600,race-ethnicity,Other Races and Ethnicities,58,56,60,.091772154,2,2
2021,12,70600,race-ethnicity,"White, Non-Hispanic",84,84,84,.132911399,1,1
2021,12,71000,all,All,4518,4518,4518,.0201562345,1,1
2021,12,71000,race-ethnicity,"Black, Non-Hispanic",1901,1901,1901,.4207614064,1,1
2021,12,71000,race-ethnicity,Hispanic,1626,1626,1626,.359893769,1,1
2021,12,71000,race-ethnicity,Other Races and Ethnicities,287,287,287,.06352368,1,1
2021,12,71000,race-ethnicity,"White, Non-Hispanic",704,704,704,.1558211595,1,1
2021,12,76600,all,All,4431,4431,4431,.0235762969,1,1
2021,12,76600,race-ethnicity,"Black, Non-Hispanic",1740,1740,1740,.392687887,1,1
2021,12,76600,race-ethnicity,Hispanic,1956,1956,1956,.4414353371,1,1
2021,12,76600,race-ethnicity,Other Races and Ethnicities,185,185,185,.0417512991,1,1
2021,12,76600,race-ethnicity,"White, Non-Hispanic",550,550,550,.1241254807,1,1
2021,13,03440,all,All,690,690,690,.0470668487,1,1
2021,13,03440,race-ethnicity,"Black, Non-Hispanic",474,474,474,.6869565248,1,1
2021,13,03440,race-ethnicity,Hispanic,53,53,53,.0768115968,1,1
2021,13,03440,race-ethnicity,Other Races and Ethnicities,18,18,18,.0260869563,1,1
2021,13,03440,race-ethnicity,"White, Non-Hispanic",119,119,119,.1724637747,1,1
2021,13,04000,all,All,2644,2644,2644,.0171223562,1,1
2021,13,04000,race-ethnicity,"Black, Non-Hispanic",2267,2264,2270,.8574129939,1,1
2021,13,04000,race-ethnicity,Hispanic,183,180,186,.0692133158,1,1
2021,13,04000,race-ethnicity,Other Races and Ethnicities,92,86,98,.0347957648,3,3
2021,13,04000,race-ethnicity,"White, Non-Hispanic",72,71,73,.0272314679,1,1
2021,13,04204,all,All,490,490,490,.0166270789,1,1
2021,13,04204,race-ethnicity,"Black, Non-Hispanic",430,430,430,.8775510192,1,1
2021,13,04204,race-ethnicity,Hispanic,12,12,12,.0244897958,1,1
2021,13,04204,race-ethnicity,Other Races and Ethnicities,16,16,16,.0326530598,1,1
2021,13,04204,race-ethnicity,"White, Non-Hispanic",32,32,32,.0653061196,1,1
2021,13,19000,all,All,912,912,912,.0303141102,1,1
2021,13,19000,race-ethnicity,"Black, Non-Hispanic",707,707,707,.7752193213,1,1
2021,13,19000,race-ethnicity,Hispanic,61,61,61,.0668859631,1,1
2021,13,19000,race-ethnicity,Other Races and Ethnicities,58,58,58,.0635964945,1,1
2021,13,19000,race-ethnicity,"White, Non-Hispanic",81,81,81,.0888157859,1,1
2021,13,42425,all,All,,,,,,
2021,13,42425,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,13,42425,race-ethnicity,Hispanic,,,,,,
2021,13,42425,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,13,42425,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,13,49008,all,All,587,586,588,.0249606669,1,1
2021,13,49008,race-ethnicity,"Black, Non-Hispanic",489,488,490,.8330494165,1,1
2021,13,49008,race-ethnicity,Hispanic,12,12,12,.020442931,1,1
2021,13,49008,race-ethnicity,Other Races and Ethnicities,29,27,31,.0494037494,3,3
2021,13,49008,race-ethnicity,"White, Non-Hispanic",28,26,30,.0477001704,3,3
2021,13,67284,all,All,,,,,,
2021,13,67284,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,13,67284,race-ethnicity,Hispanic,,,,,,
2021,13,67284,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,13,67284,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,13,68516,all,All,,,,,,
2021,13,68516,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,13,68516,race-ethnicity,Hispanic,,,,,,
2021,13,68516,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,13,68516,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,13,69000,all,All,841,841,841,.0234098826,1,1
2021,13,69000,race-ethnicity,"Black, Non-Hispanic",659,659,659,.7835909724,1,1
2021,13,69000,race-ethnicity,Hispanic,57,57,57,.0677764565,1,1
2021,13,69000,race-ethnicity,Other Races and Ethnicities,51,51,51,.0606420934,1,1
2021,13,69000,race-ethnicity,"White, Non-Hispanic",71,71,71,.0844233036,1,1
2021,13,72122,all,All,,,,,,
2021,13,72122,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,13,72122,race-ethnicity,Hispanic,,,,,,
2021,13,72122,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,13,72122,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,13,80508,all,All,,,,,,
2021,13,80508,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,13,80508,race-ethnicity,Hispanic,,,,,,
2021,13,80508,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,13,80508,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,15,71550,all,All,,,,,,
2021,15,71550,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,15,71550,race-ethnicity,Hispanic,,,,,,
2021,15,71550,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,15,71550,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,16,08830,all,All,1030,1029,1031,.0377856866,1,1
2021,16,08830,race-ethnicity,"Black, Non-Hispanic",100,99,101,.0970873758,1,1
2021,16,08830,race-ethnicity,Hispanic,213,210,216,.2067961097,1,1
2021,16,08830,race-ethnicity,Other Races and Ethnicities,135,132,138,.1310679615,1,1
2021,16,08830,race-ethnicity,"White, Non-Hispanic",580,579,581,.5631067753,1,1
2021,16,52120,all,All,624,623,625,.0142167136,1,1
2021,16,52120,race-ethnicity,"Black, Non-Hispanic",46,46,46,.0737179518,1,1
2021,16,52120,race-ethnicity,Hispanic,123,121,125,.1971153915,1,1
2021,16,52120,race-ethnicity,Other Races and Ethnicities,34,29,39,.05448718,3,3
2021,16,52120,race-ethnicity,"White, Non-Hispanic",419,418,420,.6714743376,1,1
2021,16,56260,all,All,973,972,974,.0591777153,1,1
2021,16,56260,race-ethnicity,"Black, Non-Hispanic",3,3,3,.0030832477,1,1
2021,16,56260,race-ethnicity,Hispanic,369,365,373,.3792394698,1,1
2021,16,56260,race-ethnicity,Other Races and Ethnicities,62,57,67,.0637204498,3,3
2021,16,56260,race-ethnicity,"White, Non-Hispanic",515,513,517,.5292908549,1,1
2021,17,02154,all,All,232,232,232,.0133195547,1,1
2021,17,02154,race-ethnicity,"Black, Non-Hispanic",27,26,28,.1163793132,2,2
2021,17,02154,race-ethnicity,Hispanic,162,161,163,.6982758641,1,1
2021,17,02154,race-ethnicity,Other Races and Ethnicities,3,2,4,.0129310349,3,3
2021,17,02154,race-ethnicity,"White, Non-Hispanic",34,34,34,.1465517282,1,1
2021,17,03012,all,All,707,707,707,.0141672008,1,1
2021,17,03012,race-ethnicity,"Black, Non-Hispanic",219,219,219,.3097595572,1,1
2021,17,03012,race-ethnicity,Hispanic,376,376,376,.5318245888,1,1
2021,17,03012,race-ethnicity,Other Races and Ethnicities,48,48,48,.0678925067,1,1
2021,17,03012,race-ethnicity,"White, Non-Hispanic",63,63,63,.0891089141,1,1
2021,17,06613,all,All,159,159,159,.0313857086,1,1
2021,17,06613,race-ethnicity,"Black, Non-Hispanic",89,89,89,.5597484112,1,1
2021,17,06613,race-ethnicity,Hispanic,1,0,2,.006289308,3,3
2021,17,06613,race-ethnicity,Other Races and Ethnicities,21,21,21,.1320754737,1,1
2021,17,06613,race-ethnicity,"White, Non-Hispanic",35,35,35,.2201257795,1,1
2021,17,12385,all,All,212,212,212,.0206285883,1,1
2021,17,12385,race-ethnicity,"Black, Non-Hispanic",118,118,118,.5566037893,1,1
2021,17,12385,race-ethnicity,Hispanic,58,58,58,.2735849023,1,1
2021,17,12385,race-ethnicity,Other Races and Ethnicities,22,22,22,.1037735865,1,1
2021,17,12385,race-ethnicity,"White, Non-Hispanic",14,14,14,.0660377368,1,1
2021,17,14000,all,All,17468,17467,17469,.0527614579,1,1
2021,17,14000,race-ethnicity,"Black, Non-Hispanic",12883,12883,12883,.7375200391,1,1
2021,17,14000,race-ethnicity,Hispanic,3811,3809,3813,.2181703746,1,1
2021,17,14000,race-ethnicity,Other Races and Ethnicities,381,378,384,.0218113121,1,1
2021,17,14000,race-ethnicity,"White, Non-Hispanic",393,393,393,.0224982817,1,1
2021,17,14351,all,All,175,175,175,.0100690452,1,1
2021,17,14351,race-ethnicity,"Black, Non-Hispanic",21,21,21,.1199999973,1,1
2021,17,14351,race-ethnicity,Hispanic,145,145,145,.8285714388,1,1
2021,17,14351,race-ethnicity,Other Races and Ethnicities,4,4,4,.0228571426,1,1
2021,17,14351,race-ethnicity,"White, Non-Hispanic",5,5,5,.0285714287,1,1
2021,17,23074,all,All,854,854,854,.0235748794,1,1
2021,17,23074,race-ethnicity,"Black, Non-Hispanic",151,151,151,.1768149883,1,1
2021,17,23074,race-ethnicity,Hispanic,623,622,624,.7295082211,1,1
2021,17,23074,race-ethnicity,Other Races and Ethnicities,29,28,30,.0339578465,2,2
2021,17,23074,race-ethnicity,"White, Non-Hispanic",42,41,43,.0491803288,1,1
2021,17,24582,all,All,388,388,388,.037178997,1,1
2021,17,24582,race-ethnicity,"Black, Non-Hispanic",291,291,291,.75,1,1
2021,17,24582,race-ethnicity,Hispanic,47,47,47,.1211340204,1,1
2021,17,24582,race-ethnicity,Other Races and Ethnicities,28,28,28,.0721649453,1,1
2021,17,24582,race-ethnicity,"White, Non-Hispanic",20,20,20,.0515463911,1,1
2021,17,38570,all,All,510,510,510,.0294865873,1,1
2021,17,38570,race-ethnicity,"Black, Non-Hispanic",268,268,268,.5254902244,1,1
2021,17,38570,race-ethnicity,Hispanic,159,159,159,.3117647171,1,1
2021,17,38570,race-ethnicity,Other Races and Ethnicities,34,34,34,.0666666701,1,1
2021,17,38570,race-ethnicity,"White, Non-Hispanic",43,43,43,.0843137279,1,1
2021,17,51622,all,All,164,164,164,.0100954138,1,1
2021,17,51622,race-ethnicity,"Black, Non-Hispanic",74,74,74,.4512194991,1,1
2021,17,51622,race-ethnicity,Hispanic,50,50,50,.304878056,1,1
2021,17,51622,race-ethnicity,Other Races and Ethnicities,14,14,14,.0853658542,1,1
2021,17,51622,race-ethnicity,"White, Non-Hispanic",24,24,24,.146341458,1,1
2021,17,59000,all,All,405,404,406,.0268532019,1,1
2021,17,59000,race-ethnicity,"Black, Non-Hispanic",251,249,253,.6197530627,1,1
2021,17,59000,race-ethnicity,Hispanic,46,45,47,.1135802492,1,1
2021,17,59000,race-ethnicity,Other Races and Ethnicities,40,34,46,.0987654328,3,3
2021,17,59000,race-ethnicity,"White, Non-Hispanic",56,54,58,.1382716,2,2
2021,17,65000,all,All,1668,1668,1668,.0600734726,1,1
2021,17,65000,race-ethnicity,"Black, Non-Hispanic",967,967,967,.5797362328,1,1
2021,17,65000,race-ethnicity,Hispanic,310,310,310,.1858513206,1,1
2021,17,65000,race-ethnicity,Other Races and Ethnicities,175,175,175,.1049160659,1,1
2021,17,65000,race-ethnicity,"White, Non-Hispanic",216,216,216,.1294963956,1,1
2021,17,68003,all,All,147,147,147,.0097661437,1,1
2021,17,68003,race-ethnicity,"Black, Non-Hispanic",38,38,38,.2585034072,1,1
2021,17,68003,race-ethnicity,Hispanic,67,67,67,.4557823241,1,1
2021,17,68003,race-ethnicity,Other Races and Ethnicities,16,16,16,.1088435352,1,1
2021,17,68003,race-ethnicity,"White, Non-Hispanic",26,26,26,.1768707484,1,1
2021,17,72000,all,All,263,263,263,.0201224182,1,1
2021,17,72000,race-ethnicity,"Black, Non-Hispanic",188,188,188,.7148289084,1,1
2021,17,72000,race-ethnicity,Hispanic,4,4,4,.0152091254,1,1
2021,17,72000,race-ethnicity,Other Races and Ethnicities,32,32,32,.1216730028,1,1
2021,17,72000,race-ethnicity,"White, Non-Hispanic",39,39,39,.1482889801,1,1
2021,17,79293,all,All,496,496,496,.0350480489,1,1
2021,17,79293,race-ethnicity,"Black, Non-Hispanic",224,224,224,.4516128898,1,1
2021,17,79293,race-ethnicity,Hispanic,228,228,228,.459677428,1,1
2021,17,79293,race-ethnicity,Other Races and Ethnicities,24,24,24,.0483870953,1,1
2021,17,79293,race-ethnicity,"White, Non-Hispanic",18,18,18,.0362903215,1,1
2021,18,05860,all,All,160,160,160,.0144861927,1,1
2021,18,05860,race-ethnicity,"Black, Non-Hispanic",32,32,32,.200000003,1,1
