year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality,black_count,black_count_lb,black_count_ub,black_share,black_quality,hispanic_count,hispanic_count_lb,hispanic_count_ub,hispanic_share,hispanic_quality,other_count,other_count_lb,other_count_ub,other_share,other_quality,white_count,white_count_lb,white_count_ub,white_share,white_quality
2015,48,277,164,162,166,.018974893,1,,,,,,,,,,,,,,,,,,,,
2015,48,279,46,43,49,.014949626,3,,,,,,,,,,,,,,,,,,,,
2015,48,281,68,68,68,.018686453,1,,,,,,,,,,,,,,,,,,,,
2015,48,283,38,38,38,.027920647,1,,,,,,,,,,,,,,,,,,,,
2015,48,285,106,101,111,.026606426,2,,,,,,,,,,,,,,,,,,,,
2015,48,287,191,190,192,.062479556,1,,,,,,,,,,,,,,,,,,,,
2015,48,289,56,55,57,.01785145,1,,,,,,,,,,,,,,,,,,,,
2015,48,291,763,762,764,.04903914,1,,,,,,,,,,,,,,,,,,,,
2015,48,293,69,68,70,.016858051,1,,,,,,,,,,,,,,,,,,,,
2015,48,295,38,37,39,.045077104,2,,,,,,,,,,,,,,,,,,,,
2015,48,297,15,15,15,.0083892616,1,,,,,,,,,,,,,,,,,,,,
2015,48,299,8,8,8,.0043931906,1,,,,,,,,,,,,,,,,,,,,
2015,48,301,,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,303,1278,1275,1281,.025521208,1,,,,,,,,,,,,,,,,,,,,
2015,48,305,50,47,53,.036179449,3,,,,,,,,,,,,,,,,,,,,
2015,48,307,56,55,57,.035851471,1,,,,,,,,,,,,,,,,,,,,
2015,48,309,2101,2098,2104,.039218247,1,,,,,,,,,,,,,,,,,,,,
2015,48,311,1,0,2,.0037878789,3,,,,,,,,,,,,,,,,,,,,
2015,48,313,25,25,25,.0092971362,1,,,,,,,,,,,,,,,,,,,,
2015,48,315,53,53,53,.043946933,1,,,,,,,,,,,,,,,,,,,,
2015,48,317,14,13,15,.011475409,3,,,,,,,,,,,,,,,,,,,,
2015,48,319,12,12,12,.017910447,1,,,,,,,,,,,,,,,,,,,,
2015,48,321,150,149,151,.020658312,1,,,,,,,,,,,,,,,,,,,,
2015,48,323,227,227,227,.015040085,1,,,,,,,,,,,,,,,,,,,,
2015,48,325,250,249,251,.025072711,1,,,,,,,,,,,,,,,,,,,,
2015,48,327,1,0,2,.0034246575,3,,,,,,,,,,,,,,,,,,,,
2015,48,329,776,775,777,.028411379,1,,,,,,,,,,,,,,,,,,,,
2015,48,331,137,135,139,.029525861,1,,,,,,,,,,,,,,,,,,,,
2015,48,333,23,22,24,.020353982,2,,,,,,,,,,,,,,,,,,,,
2015,48,335,37,36,38,.025238745,2,,,,,,,,,,,,,,,,,,,,
2015,48,337,61,57,65,.018198092,3,,,,,,,,,,,,,,,,,,,,
2015,48,339,1420,1420,1420,.013652533,1,,,,,,,,,,,,,,,,,,,,
2015,48,341,19,19,19,.0037284144,1,,,,,,,,,,,,,,,,,,,,
2015,48,343,82,82,82,.040755466,1,,,,,,,,,,,,,,,,,,,,
2015,48,345,1,0,2,.0063291141,3,,,,,,,,,,,,,,,,,,,,
2015,48,347,109,102,116,.0097338809,3,,,,,,,,,,,,,,,,,,,,
2015,48,349,131,128,134,.013206976,1,,,,,,,,,,,,,,,,,,,,
2015,48,351,287,286,288,.147255,1,,,,,,,,,,,,,,,,,,,,
2015,48,353,79,78,80,.024360161,1,,,,,,,,,,,,,,,,,,,,
2015,48,355,2050,2045,2055,.032906353,1,,,,,,,,,,,,,,,,,,,,
2015,48,357,24,24,24,.010139417,1,,,,,,,,,,,,,,,,,,,,
2015,48,359,6,3,9,.0068415049,3,,,,,,,,,,,,,,,,,,,,
2015,48,361,544,544,544,.035497554,1,,,,,,,,,,,,,,,,,,,,
2015,48,363,262,258,266,.057747409,1,,,,,,,,,,,,,,,,,,,,
2015,48,365,38,37,39,.0093757706,2,,,,,,,,,,,,,,,,,,,,
2015,48,367,256,254,258,.012424772,1,,,,,,,,,,,,,,,,,,,,
2015,48,369,78,77,79,.03233831,1,,,,,,,,,,,,,,,,,,,,
2015,48,371,5,3,7,.0015654352,3,,,,,,,,,,,,,,,,,,,,
2015,48,373,143,142,144,.020405252,1,,,,,,,,,,,,,,,,,,,,
2015,48,375,2415,2415,2415,.063917637,1,,,,,,,,,,,,,,,,,,,,
2015,48,377,5,4,6,.0028968714,3,,,,,,,,,,,,,,,,,,,,
2015,48,379,38,38,38,.022864019,1,,,,,,,,,,,,,,,,,,,,
2015,48,381,151,151,151,.015704628,1,,,,,,,,,,,,,,,,,,,,
2015,48,383,42,42,42,.046306506,1,,,,,,,,,,,,,,,,,,,,
2015,48,385,2,0,4,.0042194091,3,,,,,,,,,,,,,,,,,,,,
2015,48,387,40,38,42,.019221528,3,,,,,,,,,,,,,,,,,,,,
2015,48,389,2,0,4,.00075815013,3,,,,,,,,,,,,,,,,,,,,
2015,48,391,74,73,75,.051893409,1,,,,,,,,,,,,,,,,,,,,
2015,48,393,1,0,2,.0046948357,3,,,,,,,,,,,,,,,,,,,,
2015,48,395,15,12,18,.0045058578,3,,,,,,,,,,,,,,,,,,,,
2015,48,397,180,180,180,.0087032206,1,,,,,,,,,,,,,,,,,,,,
2015,48,399,82,82,82,.040857002,1,,,,,,,,,,,,,,,,,,,,
2015,48,401,90,85,95,.010943579,3,,,,,,,,,,,,,,,,,,,,
2015,48,403,19,18,20,.01173564,3,,,,,,,,,,,,,,,,,,,,
2015,48,405,1,0,2,.0013495276,3,,,,,,,,,,,,,,,,,,,,
2015,48,407,132,132,132,.03860778,1,,,,,,,,,,,,,,,,,,,,
2015,48,409,196,195,197,.0133606,1,,,,,,,,,,,,,,,,,,,,
2015,48,411,29,27,31,.030114226,3,,,,,,,,,,,,,,,,,,,,
2015,48,413,8,8,8,.013793103,1,,,,,,,,,,,,,,,,,,,,
2015,48,415,123,122,124,.035943892,1,,,,,,,,,,,,,,,,,,,,
2015,48,417,46,46,46,.070660524,1,,,,,,,,,,,,,,,,,,,,
2015,48,419,187,185,189,.033179559,1,,,,,,,,,,,,,,,,,,,,
2015,48,421,2,0,4,.0025806453,3,,,,,,,,,,,,,,,,,,,,
2015,48,423,631,630,632,.017934797,1,,,,,,,,,,,,,,,,,,,,
2015,48,425,47,46,48,.023761375,1,,,,,,,,,,,,,,,,,,,,
2015,48,427,3,0,6,.00016953942,3,,,,,,,,,,,,,,,,,,,,
2015,48,429,78,78,78,.052560646,1,,,,,,,,,,,,,,,,,,,,
2015,48,431,1,0,2,.0030395137,3,,,,,,,,,,,,,,,,,,,,
2015,48,433,11,11,11,.045454547,1,,,,,,,,,,,,,,,,,,,,
2015,48,435,18,18,18,.019758508,1,,,,,,,,,,,,,,,,,,,,
2015,48,437,52,51,53,.032238066,1,,,,,,,,,,,,,,,,,,,,
2015,48,439,8676,8666,8686,.024293266,1,,,,,,,,,,,,,,,,,,,,
2015,48,441,1048,1048,1048,.044521857,1,,,,,,,,,,,,,,,,,,,,
2015,48,443,1,0,2,.0063291141,3,,,,,,,,,,,,,,,,,,,,
2015,48,445,146,145,147,.05954323,1,,,,,,,,,,,,,,,,,,,,
2015,48,447,4,3,5,.013114754,3,,,,,,,,,,,,,,,,,,,,
2015,48,449,146,145,147,.020682815,1,,,,,,,,,,,,,,,,,,,,
2015,48,451,335,335,335,.016118944,1,,,,,,,,,,,,,,,,,,,,
2015,48,453,5255,5248,5262,.032220289,1,,,,,,,,,,,,,,,,,,,,
2015,48,455,55,53,57,.023255814,2,,,,,,,,,,,,,,,,,,,,
2015,48,457,58,55,61,.016044261,3,,,,,,,,,,,,,,,,,,,,
2015,48,459,240,237,243,.033407573,1,,,,,,,,,,,,,,,,,,,,
2015,48,461,2,0,4,.0023201855,3,,,,,,,,,,,,,,,,,,,,
2015,48,463,101,98,104,.01712445,2,,,,,,,,,,,,,,,,,,,,
2015,48,465,193,192,194,.018028958,1,,,,,,,,,,,,,,,,,,,,
2015,48,467,238,237,239,.023864433,1,,,,,,,,,,,,,,,,,,,,
2015,48,469,825,824,826,.053105891,1,,,,,,,,,,,,,,,,,,,,
2015,48,471,261,260,262,.032434449,1,,,,,,,,,,,,,,,,,,,,
2015,48,473,357,356,358,.033967651,1,,,,,,,,,,,,,,,,,,,,
2015,48,475,14,13,15,.0057471264,3,,,,,,,,,,,,,,,,,,,,
2015,48,477,112,111,113,.020841086,1,,,,,,,,,,,,,,,,,,,,
2015,48,479,583,581,585,.0084954463,1,,,,,,,,,,,,,,,,,,,,
2015,48,481,123,121,125,.014561383,1,,,,,,,,,,,,,,,,,,,,
2015,48,483,32,30,34,.02680067,3,,,,,,,,,,,,,,,,,,,,
2015,48,485,509,509,509,.024557341,1,,,,,,,,,,,,,,,,,,,,
2015,48,487,33,31,35,.013772955,3,,,,,,,,,,,,,,,,,,,,
2015,48,489,161,160,162,.036351319,1,,,,,,,,,,,,,,,,,,,,
2015,48,491,1625,1622,1628,.014074016,1,,,,,,,,,,,,,,,,,,,,
2015,48,493,72,72,72,.0081401924,1,,,,,,,,,,,,,,,,,,,,
2015,48,495,78,77,79,.041052632,1,,,,,,,,,,,,,,,,,,,,
2015,48,497,293,292,294,.032555554,1,,,,,,,,,,,,,,,,,,,,
2015,48,499,119,118,120,.01912261,1,,,,,,,,,,,,,,,,,,,,
2015,48,501,5,4,6,.0022232104,3,,,,,,,,,,,,,,,,,,,,
2015,48,503,25,24,26,.0074316291,2,,,,,,,,,,,,,,,,,,,,
2015,48,505,198,198,198,.053556938,1,,,,,,,,,,,,,,,,,,,,
2015,48,507,175,174,176,.069665603,1,,,,,,,,,,,,,,,,,,,,
2015,49,001,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,003,82,82,82,.0070848456,1,,,,,,,,,,,,,,,,,,,,
2015,49,005,319,319,319,.013428187,1,,,,,,,,,,,,,,,,,,,,
2015,49,007,294,294,294,.083050847,1,,,,,,,,,,,,,,,,,,,,
2015,49,009,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,011,1389,1388,1390,.018791856,1,,,,,,,,,,,,,,,,,,,,
2015,49,013,110,110,110,.021363372,1,,,,,,,,,,,,,,,,,,,,
2015,49,015,58,58,58,.025261324,1,,,,,,,,,,,,,,,,,,,,
2015,49,017,37,37,37,.037223339,1,,,,,,,,,,,,,,,,,,,,
2015,49,019,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,021,336,335,337,.032551832,1,,,,,,,,,,,,,,,,,,,,
2015,49,023,12,12,12,.0049160179,1,,,,,,,,,,,,,,,,,,,,
2015,49,025,1,0,2,.00078431371,3,,,,,,,,,,,,,,,,,,,,
2015,49,027,94,94,94,.032070965,1,,,,,,,,,,,,,,,,,,,,
2015,49,029,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,031,5,5,5,.015873017,1,,,,,,,,,,,,,,,,,,,,
2015,49,033,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,035,6126,6122,6130,.031882171,1,,,,,,,,,,,,,,,,,,,,
2015,49,037,773,773,773,.24696486,1,,,,,,,,,,,,,,,,,,,,
2015,49,039,51,51,51,.0087328767,1,,,,,,,,,,,,,,,,,,,,
2015,49,041,78,78,78,.016581632,1,,,,,,,,,,,,,,,,,,,,
2015,49,043,77,77,77,.015749643,1,,,,,,,,,,,,,,,,,,,,
2015,49,045,659,659,659,.046096809,1,,,,,,,,,,,,,,,,,,,,
2015,49,047,38,38,38,.0050911042,1,,,,,,,,,,,,,,,,,,,,
2015,49,049,2148,2147,2149,.016850099,1,,,,,,,,,,,,,,,,,,,,
2015,49,051,230,230,230,.035510268,1,,,,,,,,,,,,,,,,,,,,
2015,49,053,928,927,929,.030722372,1,,,,,,,,,,,,,,,,,,,,
2015,49,055,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,057,1244,1243,1245,.027983984,1,,,,,,,,,,,,,,,,,,,,
2015,50,001,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,003,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,005,27,27,27,.023957409,1,,,,,,,,,,,,,,,,,,,,
2015,50,007,128,128,128,.010217929,1,,,,,,,,,,,,,,,,,,,,
2015,50,009,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,011,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,013,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,015,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,017,3,3,3,.0073710075,1,,,,,,,,,,,,,,,,,,,,
2015,50,019,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,021,22,22,22,.011213048,1,,,,,,,,,,,,,,,,,,,,
2015,50,023,19,19,19,.018043684,1,,,,,,,,,,,,,,,,,,,,
2015,50,025,0,0,0,,3,,,,,,,,,,,,,,,,,,,,
2015,50,027,90,90,90,.026354318,1,,,,,,,,,,,,,,,,,,,,
2015,51,001,273,273,273,.051315788,1,,,,,,,,,,,,,,,,,,,,
2015,51,003,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,005,38,38,38,.016829053,1,,,,,,,,,,,,,,,,,,,,
2015,51,007,4,4,4,.0021893815,1,,,,,,,,,,,,,,,,,,,,
2015,51,009,33,33,33,.0078384802,1,,,,,,,,,,,,,,,,,,,,
2015,51,011,53,53,53,.023103749,1,,,,,,,,,,,,,,,,,,,,
2015,51,013,178,178,178,.0070178206,1,,,,,,,,,,,,,,,,,,,,
2015,51,015,93,93,93,.0088808248,1,,,,,,,,,,,,,,,,,,,,
2015,51,017,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,019,34,34,34,.0034437354,1,,,,,,,,,,,,,,,,,,,,
2015,51,021,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,023,27,27,27,.0056758462,1,,,,,,,,,,,,,,,,,,,,
2015,51,025,3,3,3,.0017055145,1,,,,,,,,,,,,,,,,,,,,
2015,51,027,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,029,6,6,6,.0029097963,1,,,,,,,,,,,,,,,,,,,,
2015,51,031,106,106,106,.013351807,1,,,,,,,,,,,,,,,,,,,,
2015,51,033,79,79,79,.018244803,1,,,,,,,,,,,,,,,,,,,,
2015,51,035,42,42,42,.010763711,1,,,,,,,,,,,,,,,,,,,,
2015,51,036,24,24,24,.033379693,1,,,,,,,,,,,,,,,,,,,,
2015,51,037,7,7,7,.0036063883,1,,,,,,,,,,,,,,,,,,,,
2015,51,041,708,708,708,.011867447,1,,,,,,,,,,,,,,,,,,,,
2015,51,043,13,13,13,.0064870259,1,,,,,,,,,,,,,,,,,,,,
2015,51,045,1,0,2,.0016051364,3,,,,,,,,,,,,,,,,,,,,
2015,51,047,96,96,96,.011806666,1,,,,,,,,,,,,,,,,,,,,
2015,51,049,10,10,10,.0071479627,1,,,,,,,,,,,,,,,,,,,,
2015,51,051,1,0,2,.0004314064,3,,,,,,,,,,,,,,,,,,,,
2015,51,053,11,11,11,.0024898143,1,,,,,,,,,,,,,,,,,,,,
2015,51,057,20,20,20,.013431833,1,,,,,,,,,,,,,,,,,,,,
2015,51,059,2312,2312,2312,.012441613,1,,,,,,,,,,,,,,,,,,,,
2015,51,061,283,283,283,.025381166,1,,,,,,,,,,,,,,,,,,,,
2015,51,063,23,23,23,.011078998,1,,,,,,,,,,,,,,,,,,,,
2015,51,065,53,53,53,.014912775,1,,,,,,,,,,,,,,,,,,,,
2015,51,067,28,28,28,.0038141944,1,,,,,,,,,,,,,,,,,,,,
2015,51,069,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,071,18,18,18,.0074750832,1,,,,,,,,,,,,,,,,,,,,
2015,51,073,13,13,13,.0023393917,1,,,,,,,,,,,,,,,,,,,,
2015,51,075,23,23,23,.0089598754,1,,,,,,,,,,,,,,,,,,,,
2015,51,077,7,7,7,.0041567697,1,,,,,,,,,,,,,,,,,,,,
2015,51,079,65,65,65,.020363409,1,,,,,,,,,,,,,,,,,,,,
2015,51,081,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,083,30,30,30,.0055928412,1,,,,,,,,,,,,,,,,,,,,
2015,51,085,83,83,83,.0045955372,1,,,,,,,,,,,,,,,,,,,,
2015,51,087,826,826,826,.016028253,1,,,,,,,,,,,,,,,,,,,,
2015,51,089,48,48,48,.0064733648,1,,,,,,,,,,,,,,,,,,,,
2015,51,091,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,093,45,45,45,.0082071861,1,,,,,,,,,,,,,,,,,,,,
2015,51,095,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,097,1,0,2,.0011389522,3,,,,,,,,,,,,,,,,,,,,
2015,51,099,80,80,80,.018256504,1,,,,,,,,,,,,,,,,,,,,
2015,51,101,2,0,4,.0006644518,3,,,,,,,,,,,,,,,,,,,,
2015,51,103,1,0,2,.00080450525,3,,,,,,,,,,,,,,,,,,,,
2015,51,105,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,107,1833,1833,1833,.024054486,1,,,,,,,,,,,,,,,,,,,,
2015,51,109,35,35,35,.0071780146,1,,,,,,,,,,,,,,,,,,,,
2015,51,111,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,113,33,33,33,.018042646,1,,,,,,,,,,,,,,,,,,,,
2015,51,115,6,6,6,.0054249549,1,,,,,,,,,,,,,,,,,,,,
2015,51,117,11,11,11,.0024287922,1,,,,,,,,,,,,,,,,,,,,
2015,51,119,6,6,6,.0048701297,1,,,,,,,,,,,,,,,,,,,,
2015,51,121,183,183,183,.018721228,1,,,,,,,,,,,,,,,,,,,,
2015,51,125,21,21,21,.010719755,1,,,,,,,,,,,,,,,,,,,,
2015,51,127,24,24,24,.0078895465,1,,,,,,,,,,,,,,,,,,,,
2015,51,131,267,267,267,.15705882,1,,,,,,,,,,,,,,,,,,,,
2015,51,133,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,135,74,74,74,.032830525,1,,,,,,,,,,,,,,,,,,,,
2015,51,137,109,109,109,.021218611,1,,,,,,,,,,,,,,,,,,,,
2015,51,139,84,84,84,.024284475,1,,,,,,,,,,,,,,,,,,,,
2015,51,141,49,49,49,.016712142,1,,,,,,,,,,,,,,,,,,,,
2015,51,143,22,22,22,.00238121,1,,,,,,,,,,,,,,,,,,,,
2015,51,145,27,27,27,.0063231848,1,,,,,,,,,,,,,,,,,,,,
2015,51,147,1,0,2,.00047528517,3,,,,,,,,,,,,,,,,,,,,
2015,51,149,29,29,29,.0044926414,1,,,,,,,,,,,,,,,,,,,,
2015,51,153,427,427,427,.0048637134,1,,,,,,,,,,,,,,,,,,,,
2015,51,155,84,84,84,.019328117,1,,,,,,,,,,,,,,,,,,,,
2015,51,157,1,0,2,.0011185682,3,,,,,,,,,,,,,,,,,,,,
2015,51,159,16,16,16,.012480499,1,,,,,,,,,,,,,,,,,,,,
2015,51,161,48,48,48,.0033368091,1,,,,,,,,,,,,,,,,,,,,
2015,51,163,13,13,13,.0046164771,1,,,,,,,,,,,,,,,,,,,,
2015,51,165,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,167,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,169,9,9,9,.0023578727,1,,,,,,,,,,,,,,,,,,,,
2015,51,171,66,66,66,.010869565,1,,,,,,,,,,,,,,,,,,,,
2015,51,173,18,18,18,.0039181542,1,,,,,,,,,,,,,,,,,,,,
2015,51,175,22,22,22,.0078768348,1,,,,,,,,,,,,,,,,,,,,
2015,51,177,559,559,559,.023555687,1,,,,,,,,,,,,,,,,,,,,
2015,51,179,439,439,439,.015768113,1,,,,,,,,,,,,,,,,,,,,
2015,51,181,7,7,7,.0083632022,1,,,,,,,,,,,,,,,,,,,,
2015,51,183,19,19,19,.01782364,1,,,,,,,,,,,,,,,,,,,,
2015,51,185,34,34,34,.0055710305,1,,,,,,,,,,,,,,,,,,,,
2015,51,187,55,55,55,.010123321,1,,,,,,,,,,,,,,,,,,,,
2015,51,191,109,109,109,.014838007,1,,,,,,,,,,,,,,,,,,,,
2015,51,193,103,103,103,.16940789,1,,,,,,,,,,,,,,,,,,,,
2015,51,195,252,252,252,.041832671,1,,,,,,,,,,,,,,,,,,,,
2015,51,197,22,22,22,.0051923529,1,,,,,,,,,,,,,,,,,,,,
2015,51,199,80,80,80,.0062997085,1,,,,,,,,,,,,,,,,,,,,
2015,51,510,171,171,171,.01160975,1,,,,,,,,,,,,,,,,,,,,
2015,51,520,76,76,76,.033202272,1,,,,,,,,,,,,,,,,,,,,
2015,51,530,1,0,2,.00098814233,3,,,,,,,,,,,,,,,,,,,,
2015,51,540,336,336,336,.018518519,1,,,,,,,,,,,,,,,,,,,,
2015,51,550,223,223,223,.0055829557,1,,,,,,,,,,,,,,,,,,,,
2015,51,570,32,32,32,.011449016,1,,,,,,,,,,,,,,,,,,,,
2015,51,580,4,4,4,.0039177276,1,,,,,,,,,,,,,,,,,,,,
2015,51,590,95,95,95,.015202432,1,,,,,,,,,,,,,,,,,,,,
2015,51,595,17,17,17,.0066070734,1,,,,,,,,,,,,,,,,,,,,
2015,51,600,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,610,15,15,15,.0059571089,1,,,,,,,,,,,,,,,,,,,,
2015,51,620,38,38,38,.033568904,1,,,,,,,,,,,,,,,,,,,,
2015,51,630,147,147,147,.04161948,1,,,,,,,,,,,,,,,,,,,,
2015,51,640,20,20,20,.01438849,1,,,,,,,,,,,,,,,,,,,,
2015,51,650,514,514,514,.024929672,1,,,,,,,,,,,,,,,,,,,,
2015,51,660,217,217,217,.012192382,1,,,,,,,,,,,,,,,,,,,,
2015,51,670,66,66,66,.015082267,1,,,,,,,,,,,,,,,,,,,,
2015,51,678,9,9,9,.018292682,1,,,,,,,,,,,,,,,,,,,,
2015,51,680,176,176,176,.020546347,1,,,,,,,,,,,,,,,,,,,,
2015,51,683,86,86,86,.01130835,1,,,,,,,,,,,,,,,,,,,,
2015,51,685,17,17,17,.0049375542,1,,,,,,,,,,,,,,,,,,,,
2015,51,690,58,58,58,.026532479,1,,,,,,,,,,,,,,,,,,,,
2015,51,700,580,580,580,.019865055,1,,,,,,,,,,,,,,,,,,,,
2015,51,710,572,572,572,.017792709,1,,,,,,,,,,,,,,,,,,,,
2015,51,720,25,25,25,.029940119,1,,,,,,,,,,,,,,,,,,,,
2015,51,730,339,339,339,.07916861,1,,,,,,,,,,,,,,,,,,,,
2015,51,735,22,22,22,.010461246,1,,,,,,,,,,,,,,,,,,,,
2015,51,740,195,195,195,.013063576,1,,,,,,,,,,,,,,,,,,,,
2015,51,750,51,51,51,.030704396,1,,,,,,,,,,,,,,,,,,,,
2015,51,760,1513,1513,1513,.063094243,1,,,,,,,,,,,,,,,,,,,,
2015,51,770,584,584,584,.042702544,1,,,,,,,,,,,,,,,,,,,,
2015,51,775,7,7,7,.0018382353,1,,,,,,,,,,,,,,,,,,,,
2015,51,790,62,62,62,.023308272,1,,,,,,,,,,,,,,,,,,,,
2015,51,800,90,90,90,.0062573873,1,,,,,,,,,,,,,,,,,,,,
2015,51,810,738,738,738,.010576551,1,,,,,,,,,,,,,,,,,,,,
2015,51,820,82,82,82,.025332097,1,,,,,,,,,,,,,,,,,,,,
2015,51,830,413,413,413,.035612658,1,,,,,,,,,,,,,,,,,,,,
2015,51,840,403,403,403,.022875631,1,,,,,,,,,,,,,,,,,,,,
2015,53,001,170,168,172,.034786168,1,,,,,,,,,,,,,,,,,,,,
2015,53,003,194,194,194,.058066446,1,,,,,,,,,,,,,,,,,,,,
2015,53,005,858,857,859,.023594115,1,,,,,,,,,,,,,,,,,,,,
2015,53,007,708,707,709,.053273138,1,,,,,,,,,,,,,,,,,,,,
2015,53,009,516,515,517,.049040105,1,,,,,,,,,,,,,,,,,,,,
2015,53,011,2756,2752,2760,.034598775,1,,,,,,,,,,,,,,,,,,,,
2015,53,013,6,5,7,.014051522,3,,,,,,,,,,,,,,,,,,,,
2015,53,015,828,828,828,.048637219,1,,,,,,,,,,,,,,,,,,,,
2015,53,017,412,412,412,.050614249,1,,,,,,,,,,,,,,,,,,,,
2015,53,019,46,46,46,.055690072,1,,,,,,,,,,,,,,,,,,,,
2015,53,021,452,450,454,.023088317,1,,,,,,,,,,,,,,,,,,,,
2015,53,023,1,0,2,.0025974025,3,,,,,,,,,,,,,,,,,,,,
2015,53,025,1157,1155,1159,.058838487,1,,,,,,,,,,,,,,,,,,,,
2015,53,027,985,983,987,.095279552,1,,,,,,,,,,,,,,,,,,,,
2015,53,029,376,376,376,.045708727,1,,,,,,,,,,,,,,,,,,,,
2015,53,031,112,111,113,.04207363,1,,,,,,,,,,,,,,,,,,,,
2015,53,033,8264,8259,8269,.031143537,1,,,,,,,,,,,,,,,,,,,,
2015,53,035,1149,1147,1151,.031623274,1,,,,,,,,,,,,,,,,,,,,
2015,53,037,41,40,42,.0080486843,1,,,,,,,,,,,,,,,,,,,,
2015,53,039,159,156,162,.050847456,1,,,,,,,,,,,,,,,,,,,,
2015,53,041,643,641,645,.053952005,1,,,,,,,,,,,,,,,,,,,,
2015,53,043,27,23,31,.013412816,3,,,,,,,,,,,,,,,,,,,,
2015,53,045,669,668,670,.082930461,1,,,,,,,,,,,,,,,,,,,,
2015,53,047,280,279,281,.027274499,1,,,,,,,,,,,,,,,,,,,,
2015,53,049,284,283,285,.092028514,1,,,,,,,,,,,,,,,,,,,,
2015,53,051,133,133,133,.084070794,1,,,,,,,,,,,,,,,,,,,,
2015,53,053,4041,4036,4046,.0305856,1,,,,,,,,,,,,,,,,,,,,
2015,53,055,24,22,26,.012598425,3,,,,,,,,,,,,,,,,,,,,
2015,53,057,663,662,664,.034488142,1,,,,,,,,,,,,,,,,,,,,
2015,53,059,69,69,69,.064546302,1,,,,,,,,,,,,,,,,,,,,
2015,53,061,3787,3787,3787,.028759331,1,,,,,,,,,,,,,,,,,,,,
2015,53,063,3045,3041,3049,.040334865,1,,,,,,,,,,,,,,,,,,,,
2015,53,065,388,386,390,.065430015,1,,,,,,,,,,,,,,,,,,,,
2015,53,067,1831,1831,1831,.04331575,1,,,,,,,,,,,,,,,,,,,,
2015,53,069,50,50,50,.1091703,1,,,,,,,,,,,,,,,,,,,,
2015,53,071,357,356,358,.040270727,1,,,,,,,,,,,,,,,,,,,,
2015,53,073,979,979,979,.03656669,1,,,,,,,,,,,,,,,,,,,,
2015,53,075,93,85,101,.01933874,3,,,,,,,,,,,,,,,,,,,,
2015,53,077,2614,2614,2614,.0481719,1,,,,,,,,,,,,,,,,,,,,
2015,54,001,74,74,74,.030936455,1,,,,,,,,,,,,,,,,,,,,
2015,54,003,349,349,349,.018488107,1,,,,,,,,,,,,,,,,,,,,
2015,54,005,34,34,34,.0078503806,1,,,,,,,,,,,,,,,,,,,,
2015,54,007,53,53,53,.025238095,1,,,,,,,,,,,,,,,,,,,,
2015,54,009,1,0,1,.00032195752,3,,,,,,,,,,,,,,,,,,,,
2015,54,011,265,265,265,.020350177,1,,,,,,,,,,,,,,,,,,,,
2015,54,013,33,33,33,.031161472,1,,,,,,,,,,,,,,,,,,,,
2015,54,015,639,639,639,.31965983,1,,,,,,,,,,,,,,,,,,,,
2015,54,017,15,15,15,.012668919,1,,,,,,,,,,,,,,,,,,,,
2015,54,019,170,170,170,.025521694,1,,,,,,,,,,,,,,,,,,,,
2015,54,021,45,45,45,.053066038,1,,,,,,,,,,,,,,,,,,,,
2015,54,023,46,46,46,.026330853,1,,,,,,,,,,,,,,,,,,,,
2015,54,025,295,295,295,.057752546,1,,,,,,,,,,,,,,,,,,,,
2015,54,027,184,184,184,.05528846,1,,,,,,,,,,,,,,,,,,,,
2015,54,029,36,36,36,.0086372364,1,,,,,,,,,,,,,,,,,,,,
