"year","state","place","subgroup_type","subgroup","share_digital_access","share_digital_access_quality"
2018,"48","03000","income","$50,000 or More",0.726633933794326,3
2018,"48","03000","income","Less than $50,000",0.416385513619555,3
2018,"48","04000","income","$50,000 or More",0.800680576372875,3
2018,"48","04000","income","Less than $50,000",0.504077657233224,3
2018,"48","05000","income","$50,000 or More",0.845138137539185,2
2018,"48","05000","income","Less than $50,000",0.575228356944053,2
2018,"48","06128","income","$50,000 or More",0.686386025393177,2
2018,"48","06128","income","Less than $50,000",0.33403245861686,2
2018,"48","07000","income","$50,000 or More",0.693749358176236,3
2018,"48","07000","income","Less than $50,000",0.397347817595941,3
2018,"48","10768","income","$50,000 or More",0.537105072241389,1
2018,"48","10768","income","Less than $50,000",0.256140794335469,1
2018,"48","10912","income","$50,000 or More",0.756290149892934,2
2018,"48","10912","income","Less than $50,000",0.559854172163193,2
2018,"48","13024","income","$50,000 or More",0.851384060647013,2
2018,"48","13024","income","Less than $50,000",0.624593317865771,2
2018,"48","13552","income","$50,000 or More",0.865364874473743,3
2018,"48","13552","income","Less than $50,000",0.692698911529382,3
2018,"48","15976","income","$50,000 or More",0.756290149892934,2
2018,"48","15976","income","Less than $50,000",0.559854172163193,2
2018,"48","16432","income","$50,000 or More",0.745427782199499,3
2018,"48","16432","income","Less than $50,000",0.431926527559143,3
2018,"48","17000","income","$50,000 or More",0.733374587237595,2
2018,"48","17000","income","Less than $50,000",0.40238871062184,2
2018,"48","19000","income","$50,000 or More",0.75875762844742,2
2018,"48","19000","income","Less than $50,000",0.404237777082323,2
2018,"48","19972","income","$50,000 or More",0.856049821713007,2
2018,"48","19972","income","Less than $50,000",0.626159959161227,2
2018,"48","22660","income","$50,000 or More",0.650451223618157,2
2018,"48","22660","income","Less than $50,000",0.306098043527838,2
2018,"48","24000","income","$50,000 or More",0.754716990941206,2
2018,"48","24000","income","Less than $50,000",0.397030396679721,2
2018,"48","26232","income","$50,000 or More",0.931615412091005,2
2018,"48","26232","income","Less than $50,000",0.7353526901159,2
2018,"48","27000","income","$50,000 or More",0.781509964076249,2
2018,"48","27000","income","Less than $50,000",0.448193194123634,2
2018,"48","27684","income","$50,000 or More",0.896066034956704,2
2018,"48","27684","income","Less than $50,000",0.669980933772434,2
2018,"48","29000","income","$50,000 or More",0.807529807445111,3
2018,"48","29000","income","Less than $50,000",0.525882504511674,3
2018,"48","30464","income","$50,000 or More",0.741882735010702,2
2018,"48","30464","income","Less than $50,000",0.429137905256783,2
2018,"48","35000","income","$50,000 or More",0.751861659604937,2
2018,"48","35000","income","Less than $50,000",0.407171442269571,2
2018,"48","37000","income","$50,000 or More",0.763860191145322,3
2018,"48","37000","income","Less than $50,000",0.501179207119659,3
2018,"48","39148","income","$50,000 or More",0.826226665522219,1
2018,"48","39148","income","Less than $50,000",0.642829225918156,1
2018,"48","41464","income","$50,000 or More",0.704104429389445,1
2018,"48","41464","income","Less than $50,000",0.348473673378271,1
2018,"48","41980","income","$50,000 or More",0.8446920572653,2
2018,"48","41980","income","Less than $50,000",0.600227188643271,2
2018,"48","42508","income","$50,000 or More",0.854869285018994,1
2018,"48","42508","income","Less than $50,000",0.607296154297541,1
2018,"48","43888","income","$50,000 or More",0.694055096749168,2
2018,"48","43888","income","Less than $50,000",0.34899583881324,2
2018,"48","45000","income","$50,000 or More",0.749613525185143,3
2018,"48","45000","income","Less than $50,000",0.485609091022785,3
2018,"48","45384","income","$50,000 or More",0.786415808773283,1
2018,"48","45384","income","Less than $50,000",0.414392396723019,1
2018,"48","45744","income","$50,000 or More",0.851184529269142,1
2018,"48","45744","income","Less than $50,000",0.587275961517491,1
2018,"48","47892","income","$50,000 or More",0.760858851573477,2
2018,"48","47892","income","Less than $50,000",0.469977579065313,2
2018,"48","48072","income","$50,000 or More",0.725073160535117,1
2018,"48","48072","income","Less than $50,000",0.443810707025073,1
2018,"48","48768","income","$50,000 or More",0.699220766109311,2
2018,"48","48768","income","Less than $50,000",0.382050635258921,2
2018,"48","50820","income","$50,000 or More",0.814064521603676,2
2018,"48","50820","income","Less than $50,000",0.534548477071017,2
2018,"48","53388","income","$50,000 or More",0.648079167868934,2
2018,"48","53388","income","Less than $50,000",0.377239217563709,2
2018,"48","56000","income","$50,000 or More",0.733067162802208,3
2018,"48","56000","income","Less than $50,000",0.419290706706757,3
2018,"48","56348","income","$50,000 or More",0.874861488156243,2
2018,"48","56348","income","Less than $50,000",0.562129785894954,2
2018,"48","57200","income","$50,000 or More",0.565037037037037,2
2018,"48","57200","income","Less than $50,000",0.28289037279441,2
2018,"48","58016","income","$50,000 or More",0.905287192965837,1
2018,"48","58016","income","Less than $50,000",0.68641932492871,1
2018,"48","61796","income","$50,000 or More",0.859342593520225,2
2018,"48","61796","income","Less than $50,000",0.601529459901595,2
2018,"48","63500","income","$50,000 or More",0.882110772878386,2
2018,"48","63500","income","Less than $50,000",0.658694704951488,2
2018,"48","64472","income","$50,000 or More",0.726784556985464,1
2018,"48","64472","income","Less than $50,000",0.435273352222583,1
2018,"48","65000","income","$50,000 or More",0.766316584560521,2
2018,"48","65000","income","Less than $50,000",0.440536236273097,2
2018,"48","70808","income","$50,000 or More",0.892512302223997,2
2018,"48","70808","income","Less than $50,000",0.654736198560237,2
2018,"48","72176","income","$50,000 or More",0.730852195047851,2
2018,"48","72176","income","Less than $50,000",0.460484204977597,2
2018,"48","74144","income","$50,000 or More",0.679827750442529,1
2018,"48","74144","income","Less than $50,000",0.426426497700893,1
2018,"48","76000","income","$50,000 or More",0.685669561980451,1
2018,"48","76000","income","Less than $50,000",0.400314302838282,1
2018,"48","79000","income","$50,000 or More",0.722796158922314,3
2018,"48","79000","income","Less than $50,000",0.42432057895142,3
2018,"48","01000","all","All",0.600336410633485,3
2018,"48","01924","all","All",0.834655733600591,2
2018,"48","03000","all","All",0.579646831202062,3
2018,"48","04000","all","All",0.67977557782172,3
2018,"48","05000","all","All",0.745941055658876,2
2018,"48","06128","all","All",0.527744940210432,2
2018,"48","07000","all","All",0.534828023049096,3
2018,"48","10768","all","All",0.35946054732457,1
2018,"48","10912","all","All",0.652688702516034,2
2018,"48","13024","all","All",0.773024203349616,2
2018,"48","13552","all","All",0.827266518416238,3
2018,"48","15976","all","All",0.652688702516034,2
2018,"48","16432","all","All",0.623563262424897,3
2018,"48","17000","all","All",0.578354990875037,2
2018,"48","19000","all","All",0.588884328721581,2
2018,"48","19972","all","All",0.759379111402743,2
2018,"48","22660","all","All",0.456164370144769,2
2018,"48","24000","all","All",0.553985339948116,2
2018,"48","26232","all","All",0.903259886305145,2
2018,"48","27000","all","All",0.6435942904726,2
2018,"48","27684","all","All",0.855990383192916,2
2018,"48","29000","all","All",0.69412219368644,3
2018,"48","30464","all","All",0.603132819739069,2
2018,"48","35000","all","All",0.589266092849921,2
2018,"48","37000","all","All",0.654819752368926,3
2018,"48","39148","all","All",0.737077221602178,1
2018,"48","41464","all","All",0.500735352273057,1
2018,"48","41980","all","All",0.787188718504594,2
2018,"48","42508","all","All",0.763922775930169,1
2018,"48","43888","all","All",0.515910861616082,2
2018,"48","45000","all","All",0.612590052743489,3
2018,"48","45384","all","All",0.590269635651666,1
2018,"48","45744","all","All",0.780663747364269,1
2018,"48","47892","all","All",0.629605350345743,2
2018,"48","48072","all","All",0.636102179349768,1
2018,"48","48768","all","All",0.518903269808923,2
2018,"48","50820","all","All",0.719394072281146,2
2018,"48","53388","all","All",0.537077853819015,2
2018,"48","56000","all","All",0.582469532261944,3
2018,"48","56348","all","All",0.811615830000597,2
2018,"48","57200","all","All",0.388364300944258,2
2018,"48","58016","all","All",0.84896586100352,1
2018,"48","61796","all","All",0.768104023237668,2
2018,"48","63500","all","All",0.826540743397698,2
2018,"48","64472","all","All",0.581275648605411,1
2018,"48","65000","all","All",0.608070218134092,2
2018,"48","70808","all","All",0.832219712120923,2
2018,"48","72176","all","All",0.610115344520295,2
2018,"48","74144","all","All",0.551714972013564,1
2018,"48","76000","all","All",0.507468711530899,1
2018,"48","79000","all","All",0.561093616400075,3
2018,"49","43660","income","$50,000 or More",0.827580350698425,3
2018,"49","43660","income","Less than $50,000",0.607516872236444,3
2018,"49","44320","income","$50,000 or More",0.797951381268892,3
2018,"49","44320","income","Less than $50,000",0.635825923666898,3
2018,"49","55980","income","$50,000 or More",0.73193639940072,2
2018,"49","55980","income","Less than $50,000",0.496923145970124,2
2018,"49","57300","income","$50,000 or More",0.828596343074166,2
2018,"49","57300","income","Less than $50,000",0.659688387306435,2
2018,"49","62470","income","$50,000 or More",0.772477064220183,1
2018,"49","62470","income","Less than $50,000",0.578149829738933,1
2018,"49","65330","income","$50,000 or More",0.723765037112874,2
2018,"49","65330","income","Less than $50,000",0.559114561119167,2
2018,"49","67000","income","$50,000 or More",0.805830301196687,3
2018,"49","67000","income","Less than $50,000",0.543073827060047,3
2018,"49","67440","income","$50,000 or More",0.827716956776228,2
2018,"49","67440","income","Less than $50,000",0.582339710629148,2
2018,"49","70850","income","$50,000 or More",0.798619670501593,3
2018,"49","70850","income","Less than $50,000",0.542786145262696,3
2018,"49","82950","income","$50,000 or More",0.804654968140868,2
2018,"49","82950","income","Less than $50,000",0.560844594909398,2
2018,"49","83470","income","$50,000 or More",0.755407947766685,2
2018,"49","83470","income","Less than $50,000",0.487607335434866,2
2018,"49","43660","all","All",0.768749805580614,3
2018,"49","44320","all","All",0.758698807397562,3
2018,"49","55980","all","All",0.636625751440344,2
2018,"49","57300","all","All",0.769447529140462,2
2018,"49","62470","all","All",0.668339416058394,1
2018,"49","65330","all","All",0.653193667507587,2
2018,"49","67000","all","All",0.693118150572381,3
2018,"49","67440","all","All",0.767175247808052,2
2018,"49","70850","all","All",0.741979583841228,3
2018,"49","82950","all","All",0.752981487739868,2
2018,"49","83470","all","All",0.646061489352611,2
2018,"51","01000","income","$50,000 or More",0.872553259500216,3
2018,"51","01000","income","Less than $50,000",0.576565849011669,3
2018,"51","16000","income","$50,000 or More",0.802973265014465,3
2018,"51","16000","income","Less than $50,000",0.477380952380952,3
2018,"51","35000","income","$50,000 or More",0.856681559293486,3
2018,"51","35000","income","Less than $50,000",0.540220114478076,3
2018,"51","47672","income","$50,000 or More",0.667597535934292,2
2018,"51","47672","income","Less than $50,000",0.438809880239521,2
2018,"51","56000","income","$50,000 or More",0.77941345042724,2
2018,"51","56000","income","Less than $50,000",0.457226168400871,2
2018,"51","57000","income","$50,000 or More",0.759390652041251,2
2018,"51","57000","income","Less than $50,000",0.450438933189307,2
2018,"51","64000","income","$50,000 or More",0.689159678546471,3
2018,"51","64000","income","Less than $50,000",0.397266751785123,3
2018,"51","67000","income","$50,000 or More",0.793526817642241,3
2018,"51","67000","income","Less than $50,000",0.441456961324082,3
2018,"51","68000","income","$50,000 or More",0.755516679257286,3
2018,"51","68000","income","Less than $50,000",0.449500115484872,3
2018,"51","76432","income","$50,000 or More",0.701673315920898,2
2018,"51","76432","income","Less than $50,000",0.348643649815043,2
2018,"51","82000","income","$50,000 or More",0.869285033037471,2
2018,"51","82000","income","Less than $50,000",0.629493749881806,2
2018,"51","01000","all","All",0.801511882136069,3
2018,"51","16000","all","All",0.699102755821406,3
2018,"51","35000","all","All",0.711552930382758,3
2018,"51","47672","all","All",0.547895046015273,2
2018,"51","56000","all","All",0.621909867451809,2
2018,"51","57000","all","All",0.602330170554661,2
2018,"51","64000","all","All",0.549008923097882,3
2018,"51","67000","all","All",0.604110919122856,3
2018,"51","68000","all","All",0.588283024991886,3
2018,"51","76432","all","All",0.562372934368973,2
2018,"51","82000","all","All",0.794372038614692,2
2018,"53","03180","income","$50,000 or More",0.829462059590961,2
2018,"53","03180","income","Less than $50,000",0.596550933102849,2
2018,"53","05210","income","$50,000 or More",0.928975340490676,1
2018,"53","05210","income","Less than $50,000",0.702090431919736,1
2018,"53","05280","income","$50,000 or More",0.804467682542266,2
2018,"53","05280","income","Less than $50,000",0.619550969181425,2
2018,"53","22640","income","$50,000 or More",0.853088137281582,2
2018,"53","22640","income","Less than $50,000",0.569480098809514,2
2018,"53","23515","income","$50,000 or More",0.836872920851933,2
2018,"53","23515","income","Less than $50,000",0.648421159789056,2
2018,"53","35275","income","$50,000 or More",0.800633291915508,2
2018,"53","35275","income","Less than $50,000",0.525354496119507,2
2018,"53","35415","income","$50,000 or More",0.877799086943713,1
2018,"53","35415","income","Less than $50,000",0.573745103973462,1
2018,"53","35940","income","$50,000 or More",0.930136521076345,2
2018,"53","35940","income","Less than $50,000",0.691218655837929,2
2018,"53","53545","income","$50,000 or More",0.785374007875226,2
2018,"53","53545","income","Less than $50,000",0.480098544411942,2
2018,"53","57745","income","$50,000 or More",0.869006377582117,2
2018,"53","57745","income","Less than $50,000",0.59253132610612,2
2018,"53","63000","income","$50,000 or More",0.891612507294789,2
2018,"53","63000","income","Less than $50,000",0.620133424359244,2
2018,"53","67000","income","$50,000 or More",0.829569419557597,3
2018,"53","67000","income","Less than $50,000",0.568191780714229,3
2018,"53","67167","income","$50,000 or More",0.812714692991064,2
2018,"53","67167","income","Less than $50,000",0.593397767735458,2
2018,"53","70000","income","$50,000 or More",0.783681326754753,3
2018,"53","70000","income","Less than $50,000",0.538957942741235,3
2018,"53","74060","income","$50,000 or More",0.831518504829551,1
2018,"53","74060","income","Less than $50,000",0.620314432617922,1
2018,"53","80010","income","$50,000 or More",0.749994320444219,2
2018,"53","80010","income","Less than $50,000",0.457082263471141,2
2018,"53","03180","all","All",0.758110335628833,2
2018,"53","05210","all","All",0.882947571737761,1
2018,"53","05280","all","All",0.726472802559759,2
2018,"53","22640","all","All",0.750690611286739,2
2018,"53","23515","all","All",0.768005406003219,2
2018,"53","35275","all","All",0.6885425081975,2
2018,"53","35415","all","All",0.769385235354938,1
2018,"53","35940","all","All",0.883646820034988,2
2018,"53","53545","all","All",0.67117927585986,2
2018,"53","57745","all","All",0.783882507701531,2
2018,"53","63000","all","All",0.810138092307789,2
2018,"53","67000","all","All",0.698344667883825,3
2018,"53","67167","all","All",0.714702120389827,2
2018,"53","70000","all","All",0.683231895262974,3
2018,"53","74060","all","All",0.745997814983112,1
2018,"53","80010","all","All",0.594569021873564,2
2018,"55","02375","income","$50,000 or More",0.7990703129688,3
2018,"55","02375","income","Less than $50,000",0.540315072983363,3
2018,"55","31000","income","$50,000 or More",0.796421351661975,2
2018,"55","31000","income","Less than $50,000",0.449803049130813,2
2018,"55","39225","income","$50,000 or More",0.80755502676978,2
2018,"55","39225","income","Less than $50,000",0.550886880223895,2
2018,"55","48000","income","$50,000 or More",0.863538199044382,3
2018,"55","48000","income","Less than $50,000",0.635101088421756,3
2018,"55","53000","income","$50,000 or More",0.751369974367912,2
2018,"55","53000","income","Less than $50,000",0.404154562743759,2
2018,"55","66000","income","$50,000 or More",0.789086739511669,3
2018,"55","66000","income","Less than $50,000",0.484830439415784,3
2018,"55","02375","all","All",0.696558272286824,3
2018,"55","31000","all","All",0.614121244276478,2
2018,"55","39225","all","All",0.700550273560065,2
2018,"55","48000","all","All",0.772316684395675,3
2018,"55","53000","all","All",0.548933659975307,2
2018,"55","66000","all","All",0.661997276916632,3
2021,"01","03076","income","$50,000 or More",0.794088611003081,2
2021,"01","03076","income","Less than $50,000",0.536539368222537,2
2021,"01","07000","income","$50,000 or More",0.702159476937831,3
2021,"01","07000","income","Less than $50,000",0.389203129678634,3
2021,"01","35896","income","$50,000 or More",0.840861801370099,3
2021,"01","35896","income","Less than $50,000",0.60897526743042,3
2021,"01","37000","income","$50,000 or More",0.856823983988492,3
2021,"01","37000","income","Less than $50,000",0.574299930603314,3
2021,"01","50000","income","$50,000 or More",0.720394899990125,3
2021,"01","50000","income","Less than $50,000",0.42148240230436,3
2021,"01","51000","income","$50,000 or More",0.80070146938244,3
2021,"01","51000","income","Less than $50,000",0.500642185213016,3
2021,"01","77256","income","$50,000 or More",0.786217809167098,2
2021,"01","77256","income","Less than $50,000",0.511105717796108,2
2021,"01","03076","all","All",0.672929769807196,2
2021,"01","07000","all","All",0.5218961907526,3
2021,"01","35896","all","All",0.769736397373755,3
2021,"01","37000","all","All",0.739647374878316,3
2021,"01","50000","all","All",0.557119799269834,3
2021,"01","51000","all","All",0.652593194946587,3
2021,"01","77256","all","All",0.640165821020426,2
2021,"02","03000","income","$50,000 or More",0.798976653359865,2
2021,"02","03000","income","Less than $50,000",0.529747130003103,2
2021,"02","03000","all","All",0.733914428979802,2
2021,"04","04720","income","$50,000 or More",0.801960558063052,2
2021,"04","04720","income","Less than $50,000",0.565791655523893,2
2021,"04","07940","income","$50,000 or More",0.787074366344698,2
2021,"04","07940","income","Less than $50,000",0.518461320181297,2
2021,"04","12000","income","$50,000 or More",0.880446156325595,3
2021,"04","12000","income","Less than $50,000",0.664507806158881,3
2021,"04","23620","income","$50,000 or More",0.692850377241402,3
2021,"04","23620","income","Less than $50,000",0.487365328109696,3
2021,"04","27400","income","$50,000 or More",0.906028799936497,1
2021,"04","27400","income","Less than $50,000",0.727849776138646,1
2021,"04","27820","income","$50,000 or More",0.787684854954708,1
2021,"04","27820","income","Less than $50,000",0.478387193932752,1
2021,"04","28380","income","$50,000 or More",0.864963068536032,2
2021,"04","28380","income","Less than $50,000",0.63790312645589,2
2021,"04","46000","income","$50,000 or More",0.815960163279723,2
2021,"04","46000","income","Less than $50,000",0.574491549580472,2
2021,"04","54050","income","$50,000 or More",0.856114908128765,2
2021,"04","54050","income","Less than $50,000",0.626708354725956,2
2021,"04","55000","income","$50,000 or More",0.795862635968079,2
2021,"04","55000","income","Less than $50,000",0.517059048581793,2
2021,"04","65000","income","$50,000 or More",0.861327252180916,3
2021,"04","65000","income","Less than $50,000",0.684366818643425,3
2021,"04","71510","income","$50,000 or More",0.824900424890688,1
2021,"04","71510","income","Less than $50,000",0.632729890730244,1
2021,"04","73000","income","$50,000 or More",0.845485301554861,3
2021,"04","73000","income","Less than $50,000",0.660335526899067,3
2021,"04","77000","income","$50,000 or More",0.799871494308567,2
2021,"04","77000","income","Less than $50,000",0.547874930802179,2
2021,"04","85540","income","$50,000 or More",0.717134139813724,2
2021,"04","85540","income","Less than $50,000",0.455136908802897,2
2021,"04","04720","all","All",0.730657700304106,2
2021,"04","07940","all","All",0.713054752349189,2
2021,"04","12000","all","All",0.822940616264279,3
2021,"04","23620","all","All",0.610635421360973,3
2021,"04","27400","all","All",0.872640247651535,1
2021,"04","27820","all","All",0.659054480474904,1
2021,"04","28380","all","All",0.820795624834568,2
2021,"04","46000","all","All",0.721090160138352,2
2021,"04","54050","all","All",0.783830973879587,2
2021,"04","55000","all","All",0.687894418390264,2
2021,"04","65000","all","All",0.817111811163184,3
2021,"04","71510","all","All",0.77100933940869,1
2021,"04","73000","all","All",0.77381662247911,3
2021,"04","77000","all","All",0.671777859731347,2
2021,"04","85540","all","All",0.589760162825238,2
2021,"05","23290","income","$50,000 or More",0.761915086529743,2
2021,"05","23290","income","Less than $50,000",0.517046854214909,2
2021,"05","24550","income","$50,000 or More",0.697358895294275,2
2021,"05","24550","income","Less than $50,000",0.434023373188308,2
2021,"05","35710","income","$50,000 or More",0.696142471563021,2
2021,"05","35710","income","Less than $50,000",0.413111241173321,2
2021,"05","41000","income","$50,000 or More",0.753089703857798,1
2021,"05","41000","income","Less than $50,000",0.457963173423933,1
2021,"05","66080","income","$50,000 or More",0.760089886672059,3
2021,"05","66080","income","Less than $50,000",0.516050824298819,3
2021,"05","23290","all","All",0.653074632095305,2
2021,"05","24550","all","All",0.566123261507008,2
2021,"05","35710","all","All",0.550679705573986,2
2021,"05","41000","all","All",0.616450727170547,1
2021,"05","66080","all","All",0.654678383785772,3
2021,"06","00562","income","$50,000 or More",0.856214512403118,2
2021,"06","00562","income","Less than $50,000",0.580192120622568,2
2021,"06","00884","income","$50,000 or More",0.80145382454981,2
2021,"06","00884","income","Less than $50,000",0.617505995203837,2
2021,"06","02000","income","$50,000 or More",0.81139451595317,3
2021,"06","02000","income","Less than $50,000",0.567283285071053,3
2021,"06","02252","income","$50,000 or More",0.81771556171242,1
2021,"06","02252","income","Less than $50,000",0.563363830924983,1
2021,"06","02364","income","$50,000 or More",0.829164129086316,2
2021,"06","02364","income","Less than $50,000",0.654048336221263,2
2021,"06","03526","income","$50,000 or More",0.799651498530931,2
2021,"06","03526","income","Less than $50,000",0.490473921953991,2
2021,"06","04982","income","$50,000 or More",0.763044791160216,2
2021,"06","04982","income","Less than $50,000",0.536599340901643,2
2021,"06","06000","income","$50,000 or More",0.894817616267916,1
2021,"06","06000","income","Less than $50,000",0.69068046368459,1
2021,"06","08786","income","$50,000 or More",0.851873564810562,3
2021,"06","08786","income","Less than $50,000",0.610234295339199,3
2021,"06","08954","income","$50,000 or More",0.861736806554874,1
2021,"06","08954","income","Less than $50,000",0.554630593132154,1
2021,"06","11194","income","$50,000 or More",0.908134843097513,1
2021,"06","11194","income","Less than $50,000",0.735728464065123,1
2021,"06","11530","income","$50,000 or More",0.81506877224528,1
2021,"06","11530","income","Less than $50,000",0.53531131481335,1
2021,"06","13014","income","$50,000 or More",0.829088087446442,1
2021,"06","13014","income","Less than $50,000",0.662388848834415,1
2021,"06","13210","income","$50,000 or More",0.842322580299609,2
2021,"06","13210","income","Less than $50,000",0.631079998117371,2
2021,"06","13214","income","$50,000 or More",0.845444588777667,2
2021,"06","13214","income","Less than $50,000",0.639286329943113,2
2021,"06","13392","income","$50,000 or More",0.845836580531861,1
2021,"06","13392","income","Less than $50,000",0.545423202222305,1
2021,"06","13588","income","$50,000 or More",0.833649703073682,1
2021,"06","13588","income","Less than $50,000",0.618318094569165,1
2021,"06","14218","income","$50,000 or More",0.851162137509743,1
2021,"06","14218","income","Less than $50,000",0.611101443207303,1
2021,"06","15044","income","$50,000 or More",0.660938043085679,2
2021,"06","15044","income","Less than $50,000",0.410080985706124,2
2021,"06","16000","income","$50,000 or More",0.868180757923833,3
2021,"06","16000","income","Less than $50,000",0.621105235946843,3
2021,"06","16350","income","$50,000 or More",0.812507467112788,2
2021,"06","16350","income","Less than $50,000",0.587297007744672,2
2021,"06","16532","income","$50,000 or More",0.85023659469839,2
2021,"06","16532","income","Less than $50,000",0.599638607818485,2
2021,"06","17918","income","$50,000 or More",0.867718248511665,2
2021,"06","17918","income","Less than $50,000",0.609088223292222,2
2021,"06","19766","income","$50,000 or More",0.803687587694662,1
2021,"06","19766","income","Less than $50,000",0.552930323893926,1
2021,"06","21712","income","$50,000 or More",0.841074112264114,2
2021,"06","21712","income","Less than $50,000",0.662279571381215,2
2021,"06","22020","income","$50,000 or More",0.883226594079518,1
2021,"06","22020","income","Less than $50,000",0.601157390751095,1
2021,"06","22230","income","$50,000 or More",0.680653305957754,1
2021,"06","22230","income","Less than $50,000",0.417629853307803,1
2021,"06","22804","income","$50,000 or More",0.785835538047134,1
2021,"06","22804","income","Less than $50,000",0.520737605336362,1
2021,"06","23182","income","$50,000 or More",0.83381447791274,1
2021,"06","23182","income","Less than $50,000",0.587704503288919,1
2021,"06","24638","income","$50,000 or More",0.906865814029753,2
2021,"06","24638","income","Less than $50,000",0.715906432748538,2
2021,"06","24680","income","$50,000 or More",0.811676887449582,1
2021,"06","24680","income","Less than $50,000",0.561889154407003,1
2021,"06","26000","income","$50,000 or More",0.922615572366401,2
2021,"06","26000","income","Less than $50,000",0.67206984302864,2
2021,"06","27000","income","$50,000 or More",0.773566843144088,3
2021,"06","27000","income","Less than $50,000",0.489633923694552,3
2021,"06","28000","income","$50,000 or More",0.825251792018343,3
2021,"06","28000","income","Less than $50,000",0.592119944453869,3
2021,"06","29000","income","$50,000 or More",0.79122000326846,3
2021,"06","29000","income","Less than $50,000",0.581550024586228,3
2021,"06","30000","income","$50,000 or More",0.828815306613162,2
2021,"06","30000","income","Less than $50,000",0.514255616603162,2
2021,"06","32548","income","$50,000 or More",0.825167940415567,2
2021,"06","32548","income","Less than $50,000",0.513670471311273,2
2021,"06","33000","income","$50,000 or More",0.850756906780579,1
2021,"06","33000","income","Less than $50,000",0.580870241336916,1
2021,"06","33182","income","$50,000 or More",0.816493487451235,2
2021,"06","33182","income","Less than $50,000",0.581989270825783,2
2021,"06","33434","income","$50,000 or More",0.829730235277507,2
2021,"06","33434","income","Less than $50,000",0.654506380382821,2
2021,"06","36000","income","$50,000 or More",0.870844434804656,3
2021,"06","36000","income","Less than $50,000",0.638883223100532,3
2021,"06","36448","income","$50,000 or More",0.81143375117293,2
2021,"06","36448","income","Less than $50,000",0.484118273488362,2
2021,"06","36546","income","$50,000 or More",0.752530763387612,1
2021,"06","36546","income","Less than $50,000",0.534325273425252,1
2021,"06","36770","income","$50,000 or More",0.885676807575695,2
2021,"06","36770","income","Less than $50,000",0.727733980813593,2
2021,"06","37692","income","$50,000 or More",0.833498062260154,2
2021,"06","37692","income","Less than $50,000",0.557910755332316,2
2021,"06","39496","income","$50,000 or More",0.890685889446541,3
2021,"06","39496","income","Less than $50,000",0.699533557803571,3
2021,"06","39892","income","$50,000 or More",0.846639049401536,2
2021,"06","39892","income","Less than $50,000",0.579461597011179,2
2021,"06","40130","income","$50,000 or More",0.758624548389778,1
2021,"06","40130","income","Less than $50,000",0.579033083296634,1
2021,"06","41992","income","$50,000 or More",0.910312913177611,2
2021,"06","41992","income","Less than $50,000",0.678766735809919,2
2021,"06","43000","income","$50,000 or More",0.829500038367002,2
2021,"06","43000","income","Less than $50,000",0.56756983134773,2
2021,"06","44000","income","$50,000 or More",0.817845858726506,1
2021,"06","44000","income","Less than $50,000",0.535741915087209,1
2021,"06","45484","income","$50,000 or More",0.842180990394546,3
2021,"06","45484","income","Less than $50,000",0.521769284795363,3
2021,"06","46842","income","$50,000 or More",0.831220748071951,2
2021,"06","46842","income","Less than $50,000",0.610126535216039,2
2021,"06","46898","income","$50,000 or More",0.77884023613215,2
2021,"06","46898","income","Less than $50,000",0.512227455526609,2
2021,"06","47766","income","$50,000 or More",0.892399004366863,2
2021,"06","47766","income","Less than $50,000",0.659497362945348,2
2021,"06","48256","income","$50,000 or More",0.894481222237478,1
2021,"06","48256","income","Less than $50,000",0.742457372832515,1
2021,"06","48354","income","$50,000 or More",0.777310119881472,1
2021,"06","48354","income","Less than $50,000",0.534646332482511,1
2021,"06","49270","income","$50,000 or More",0.831513964100444,1
2021,"06","49270","income","Less than $50,000",0.602734096614389,1
2021,"06","49670","income","$50,000 or More",0.911403055576057,2
2021,"06","49670","income","Less than $50,000",0.6159961064244,2
2021,"06","50076","income","$50,000 or More",0.890752576442527,2
2021,"06","50076","income","Less than $50,000",0.678763467199822,2
2021,"06","50258","income","$50,000 or More",0.818312427474167,2
2021,"06","50258","income","Less than $50,000",0.560752131304278,2
2021,"06","51182","income","$50,000 or More",0.8792967045234,3
2021,"06","51182","income","Less than $50,000",0.687359038427542,3
2021,"06","52526","income","$50,000 or More",0.822808503052721,1
2021,"06","52526","income","Less than $50,000",0.495632403972717,1
2021,"06","53000","income","$50,000 or More",0.840253775166327,3
2021,"06","53000","income","Less than $50,000",0.517510633063756,3
2021,"06","53322","income","$50,000 or More",0.880983663182377,2
2021,"06","53322","income","Less than $50,000",0.720144851582209,2
2021,"06","53896","income","$50,000 or More",0.790407064858461,1
2021,"06","53896","income","Less than $50,000",0.546038359372938,1
2021,"06","53980","income","$50,000 or More",0.857778809850453,2
2021,"06","53980","income","Less than $50,000",0.654759964314035,2
2021,"06","54652","income","$50,000 or More",0.846651804549992,1
2021,"06","54652","income","Less than $50,000",0.605149228941876,1
2021,"06","55156","income","$50,000 or More",0.757795694047317,1
2021,"06","55156","income","Less than $50,000",0.545838732422093,1
2021,"06","56000","income","$50,000 or More",0.869021346056562,3
2021,"06","56000","income","Less than $50,000",0.525426586399411,3
2021,"06","56700","income","$50,000 or More",0.796479158187046,2
