"year","state","place","subgroup_type","subgroup","share_digital_access","share_digital_access_quality"
2018,"06","15044","race_ethnicity","Hispanic",0.478603640408849,2
2018,"06","15044","race_ethnicity","Other Races and Ethnicities",0.559363586491676,2
2018,"06","15044","race_ethnicity","White, Non-Hispanic",0.586471854651582,2
2018,"06","16000","race_ethnicity","Black, Non-Hispanic",0.720448516625956,3
2018,"06","16000","race_ethnicity","Hispanic",0.702646523013241,3
2018,"06","16000","race_ethnicity","Other Races and Ethnicities",0.817234031020266,3
2018,"06","16000","race_ethnicity","White, Non-Hispanic",0.830222856109495,3
2018,"06","16350","race_ethnicity","Black, Non-Hispanic",0.753422383679796,2
2018,"06","16350","race_ethnicity","Hispanic",0.673263625050989,2
2018,"06","16350","race_ethnicity","Other Races and Ethnicities",0.873392643339568,2
2018,"06","16350","race_ethnicity","White, Non-Hispanic",0.809085025777671,2
2018,"06","16532","race_ethnicity","Black, Non-Hispanic",0.755886707335278,2
2018,"06","16532","race_ethnicity","Hispanic",0.663299030265922,2
2018,"06","16532","race_ethnicity","Other Races and Ethnicities",0.787811294059492,2
2018,"06","16532","race_ethnicity","White, Non-Hispanic",0.810233227903586,2
2018,"06","17918","race_ethnicity","Black, Non-Hispanic",0.766475637382676,2
2018,"06","17918","race_ethnicity","Hispanic",0.750850206956055,2
2018,"06","17918","race_ethnicity","Other Races and Ethnicities",0.834595246398744,2
2018,"06","17918","race_ethnicity","White, Non-Hispanic",0.82950465140659,2
2018,"06","19766","race_ethnicity","Black, Non-Hispanic",0.579422164308847,1
2018,"06","19766","race_ethnicity","Hispanic",0.665340283912646,1
2018,"06","19766","race_ethnicity","Other Races and Ethnicities",0.751237412273579,1
2018,"06","19766","race_ethnicity","White, Non-Hispanic",0.709131346767242,1
2018,"06","21712","race_ethnicity","Black, Non-Hispanic",0.790703013886366,2
2018,"06","21712","race_ethnicity","Hispanic",0.746671389440571,2
2018,"06","21712","race_ethnicity","Other Races and Ethnicities",0.792096496471601,2
2018,"06","21712","race_ethnicity","White, Non-Hispanic",0.790733994552367,2
2018,"06","22020","race_ethnicity","Black, Non-Hispanic",0.787519895494438,1
2018,"06","22020","race_ethnicity","Hispanic",0.75108780895119,1
2018,"06","22020","race_ethnicity","Other Races and Ethnicities",0.837997007715753,1
2018,"06","22020","race_ethnicity","White, Non-Hispanic",0.820774007798736,1
2018,"06","22230","race_ethnicity","Black, Non-Hispanic",0.283369179365633,1
2018,"06","22230","race_ethnicity","Hispanic",0.398106390165675,1
2018,"06","22230","race_ethnicity","Other Races and Ethnicities",0.650743629448414,1
2018,"06","22230","race_ethnicity","White, Non-Hispanic",0.538156419406541,1
2018,"06","22804","race_ethnicity","Black, Non-Hispanic",0.637292593339831,1
2018,"06","22804","race_ethnicity","Hispanic",0.614963233388421,1
2018,"06","22804","race_ethnicity","Other Races and Ethnicities",0.782150756052297,1
2018,"06","22804","race_ethnicity","White, Non-Hispanic",0.785958978922931,1
2018,"06","23182","race_ethnicity","Black, Non-Hispanic",0.723558610156548,1
2018,"06","23182","race_ethnicity","Hispanic",0.596575033799009,1
2018,"06","23182","race_ethnicity","Other Races and Ethnicities",0.787669822972417,1
2018,"06","23182","race_ethnicity","White, Non-Hispanic",0.794808470390416,1
2018,"06","24638","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"06","24638","race_ethnicity","Hispanic",0.849643366619116,2
2018,"06","24638","race_ethnicity","Other Races and Ethnicities",0.872158605366604,2
2018,"06","24638","race_ethnicity","White, Non-Hispanic",0.827986604488122,2
2018,"06","24680","race_ethnicity","Black, Non-Hispanic",0.686140520501962,1
2018,"06","24680","race_ethnicity","Hispanic",0.664174745408122,1
2018,"06","24680","race_ethnicity","Other Races and Ethnicities",0.786516502167391,1
2018,"06","24680","race_ethnicity","White, Non-Hispanic",0.691248243556237,1
2018,"06","26000","race_ethnicity","Black, Non-Hispanic",0.83625008884811,2
2018,"06","26000","race_ethnicity","Hispanic",0.819062799938641,2
2018,"06","26000","race_ethnicity","Other Races and Ethnicities",0.906827121856727,2
2018,"06","26000","race_ethnicity","White, Non-Hispanic",0.815136452554373,2
2018,"06","27000","race_ethnicity","Black, Non-Hispanic",0.462924525274036,3
2018,"06","27000","race_ethnicity","Hispanic",0.535684800230794,3
2018,"06","27000","race_ethnicity","Other Races and Ethnicities",0.653710110258064,3
2018,"06","27000","race_ethnicity","White, Non-Hispanic",0.693328501571728,3
2018,"06","28000","race_ethnicity","Black, Non-Hispanic",0.702648815998001,3
2018,"06","28000","race_ethnicity","Hispanic",0.636799075714495,3
2018,"06","28000","race_ethnicity","Other Races and Ethnicities",0.848684216563173,3
2018,"06","28000","race_ethnicity","White, Non-Hispanic",0.753753862552455,3
2018,"06","29000","race_ethnicity","Black, Non-Hispanic",0.579076819977489,3
2018,"06","29000","race_ethnicity","Hispanic",0.629192680218169,3
2018,"06","29000","race_ethnicity","Other Races and Ethnicities",0.74869153138913,3
2018,"06","29000","race_ethnicity","White, Non-Hispanic",0.74007802126332,3
2018,"06","30000","race_ethnicity","Black, Non-Hispanic",0.79364132550573,2
2018,"06","30000","race_ethnicity","Hispanic",0.635505022456688,2
2018,"06","30000","race_ethnicity","Other Races and Ethnicities",0.833532655957063,2
2018,"06","30000","race_ethnicity","White, Non-Hispanic",0.715040846023764,2
2018,"06","32548","race_ethnicity","Black, Non-Hispanic",0.604688330035538,2
2018,"06","32548","race_ethnicity","Hispanic",0.63530154437135,2
2018,"06","32548","race_ethnicity","Other Races and Ethnicities",0.66956209276592,2
2018,"06","32548","race_ethnicity","White, Non-Hispanic",0.704642446398839,2
2018,"06","33000","race_ethnicity","Black, Non-Hispanic",0.755291744366363,1
2018,"06","33000","race_ethnicity","Hispanic",0.676754912124631,1
2018,"06","33000","race_ethnicity","Other Races and Ethnicities",0.812770067035684,1
2018,"06","33000","race_ethnicity","White, Non-Hispanic",0.746435405770621,1
2018,"06","33182","race_ethnicity","Black, Non-Hispanic",0.581752112724357,2
2018,"06","33182","race_ethnicity","Hispanic",0.626434031005775,2
2018,"06","33182","race_ethnicity","Other Races and Ethnicities",0.764311653128299,2
2018,"06","33182","race_ethnicity","White, Non-Hispanic",0.665540086297577,2
2018,"06","33434","race_ethnicity","Black, Non-Hispanic",0.568692177970222,2
2018,"06","33434","race_ethnicity","Hispanic",0.690000258346554,2
2018,"06","33434","race_ethnicity","Other Races and Ethnicities",0.663376495273767,2
2018,"06","33434","race_ethnicity","White, Non-Hispanic",0.7265876372845,2
2018,"06","36000","race_ethnicity","Black, Non-Hispanic",0.697271727530378,3
2018,"06","36000","race_ethnicity","Hispanic",0.735515500136723,3
2018,"06","36000","race_ethnicity","Other Races and Ethnicities",0.857192958303834,3
2018,"06","36000","race_ethnicity","White, Non-Hispanic",0.823192971812869,3
2018,"06","36448","race_ethnicity","Black, Non-Hispanic",0.557765418363892,2
2018,"06","36448","race_ethnicity","Hispanic",0.490198018425158,2
2018,"06","36448","race_ethnicity","Other Races and Ethnicities",0.769713527462005,2
2018,"06","36448","race_ethnicity","White, Non-Hispanic",0.757132560762575,2
2018,"06","36546","race_ethnicity","Black, Non-Hispanic",0.631071847501633,1
2018,"06","36546","race_ethnicity","Hispanic",0.587190355618422,1
2018,"06","36546","race_ethnicity","Other Races and Ethnicities",0.662624615082743,1
2018,"06","36546","race_ethnicity","White, Non-Hispanic",0.62794300960405,1
2018,"06","36770","race_ethnicity","Black, Non-Hispanic",0.834848934018197,2
2018,"06","36770","race_ethnicity","Hispanic",0.752157945091985,2
2018,"06","36770","race_ethnicity","Other Races and Ethnicities",0.869768015353675,2
2018,"06","36770","race_ethnicity","White, Non-Hispanic",0.83291618108053,2
2018,"06","37692","race_ethnicity","Black, Non-Hispanic",0.71223706438212,2
2018,"06","37692","race_ethnicity","Hispanic",0.692789583729114,2
2018,"06","37692","race_ethnicity","Other Races and Ethnicities",0.861961908737597,2
2018,"06","37692","race_ethnicity","White, Non-Hispanic",0.766860718574942,2
2018,"06","39496","race_ethnicity","Black, Non-Hispanic",0.760567019200769,3
2018,"06","39496","race_ethnicity","Hispanic",0.751594171894322,3
2018,"06","39496","race_ethnicity","Other Races and Ethnicities",0.884347728833265,3
2018,"06","39496","race_ethnicity","White, Non-Hispanic",0.849566151718937,3
2018,"06","39892","race_ethnicity","Black, Non-Hispanic",0.802110488632887,2
2018,"06","39892","race_ethnicity","Hispanic",0.713308500621705,2
2018,"06","39892","race_ethnicity","Other Races and Ethnicities",0.82129082768241,2
2018,"06","39892","race_ethnicity","White, Non-Hispanic",0.754221457262049,2
2018,"06","40130","race_ethnicity","Black, Non-Hispanic",0.492741485909712,1
2018,"06","40130","race_ethnicity","Hispanic",0.599609866290218,1
2018,"06","40130","race_ethnicity","Other Races and Ethnicities",0.781095827863739,1
2018,"06","40130","race_ethnicity","White, Non-Hispanic",0.700434493607865,1
2018,"06","41992","race_ethnicity","Black, Non-Hispanic",0.757403906742281,2
2018,"06","41992","race_ethnicity","Hispanic",0.767384310814155,2
2018,"06","41992","race_ethnicity","Other Races and Ethnicities",0.918909205265286,2
2018,"06","41992","race_ethnicity","White, Non-Hispanic",0.874776531773119,2
2018,"06","43000","race_ethnicity","Black, Non-Hispanic",0.60950991314995,2
2018,"06","43000","race_ethnicity","Hispanic",0.623540181897269,2
2018,"06","43000","race_ethnicity","Other Races and Ethnicities",0.749176686357343,2
2018,"06","43000","race_ethnicity","White, Non-Hispanic",0.77954605076142,2
2018,"06","44000","race_ethnicity","Black, Non-Hispanic",0.545318098042863,1
2018,"06","44000","race_ethnicity","Hispanic",0.562331642399574,1
2018,"06","44000","race_ethnicity","Other Races and Ethnicities",0.763198979791552,1
2018,"06","44000","race_ethnicity","White, Non-Hispanic",0.792594502528237,1
2018,"06","45484","race_ethnicity","Black, Non-Hispanic",0.783391516981917,3
2018,"06","45484","race_ethnicity","Hispanic",0.665125134463415,3
2018,"06","45484","race_ethnicity","Other Races and Ethnicities",0.836237723700619,3
2018,"06","45484","race_ethnicity","White, Non-Hispanic",0.73724429457779,3
2018,"06","46842","race_ethnicity","Black, Non-Hispanic",0.721252576776894,2
2018,"06","46842","race_ethnicity","Hispanic",0.720916295105886,2
2018,"06","46842","race_ethnicity","Other Races and Ethnicities",0.780419891465358,2
2018,"06","46842","race_ethnicity","White, Non-Hispanic",0.780213529574856,2
2018,"06","46898","race_ethnicity","Black, Non-Hispanic",0.586468929598527,2
2018,"06","46898","race_ethnicity","Hispanic",0.523698418119858,2
2018,"06","46898","race_ethnicity","Other Races and Ethnicities",0.658570598024047,2
2018,"06","46898","race_ethnicity","White, Non-Hispanic",0.657595248849544,2
2018,"06","47766","race_ethnicity","Black, Non-Hispanic",0.705938878705479,2
2018,"06","47766","race_ethnicity","Hispanic",0.77809095016936,2
2018,"06","47766","race_ethnicity","Other Races and Ethnicities",0.892310425706816,2
2018,"06","47766","race_ethnicity","White, Non-Hispanic",0.824983823215498,2
2018,"06","48256","race_ethnicity","Black, Non-Hispanic",0.984330504672879,1
2018,"06","48256","race_ethnicity","Hispanic",0.837420314330082,1
2018,"06","48256","race_ethnicity","Other Races and Ethnicities",0.887311467169794,1
2018,"06","48256","race_ethnicity","White, Non-Hispanic",0.859587289491354,1
2018,"06","48354","race_ethnicity","Black, Non-Hispanic",0.622979798465224,1
2018,"06","48354","race_ethnicity","Hispanic",0.599473260072516,1
2018,"06","48354","race_ethnicity","Other Races and Ethnicities",0.754674421082732,1
2018,"06","48354","race_ethnicity","White, Non-Hispanic",0.6978360916721,1
2018,"06","49270","race_ethnicity","Black, Non-Hispanic",0.723926707366649,1
2018,"06","49270","race_ethnicity","Hispanic",0.69117665981174,1
2018,"06","49270","race_ethnicity","Other Races and Ethnicities",0.761187040897897,1
2018,"06","49270","race_ethnicity","White, Non-Hispanic",0.786275216847392,1
2018,"06","49670","race_ethnicity","Black, Non-Hispanic",0.846530612244898,2
2018,"06","49670","race_ethnicity","Hispanic",0.714738749622471,2
2018,"06","49670","race_ethnicity","Other Races and Ethnicities",0.858071935599001,2
2018,"06","49670","race_ethnicity","White, Non-Hispanic",0.859379065128783,2
2018,"06","50076","race_ethnicity","Black, Non-Hispanic",0.83128445777307,2
2018,"06","50076","race_ethnicity","Hispanic",0.806798815560823,2
2018,"06","50076","race_ethnicity","Other Races and Ethnicities",0.899194747839961,2
2018,"06","50076","race_ethnicity","White, Non-Hispanic",0.823870825821826,2
2018,"06","50258","race_ethnicity","Black, Non-Hispanic",0.747448979591837,2
2018,"06","50258","race_ethnicity","Hispanic",0.686507258753202,2
2018,"06","50258","race_ethnicity","Other Races and Ethnicities",0.768488745980707,2
2018,"06","50258","race_ethnicity","White, Non-Hispanic",0.74645330050777,2
