year,state,county,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2020,53,037,0,1,0,1,0,1
2020,53,039,0,1,0,1,0,1
2020,53,041,.036363635,1,.057027224,1,.026530109,1
2020,53,043,0,3,0,1,0,1
2020,53,045,0,1,.16217338,1,.073548116,1
2020,53,047,.015384615,1,.15263496,1,.075599767,1
2020,53,049,0,2,0,1,0,1
2020,53,051,0,3,0,1,0,1
2020,53,053,.048135728,1,.039447874,1,.0079294741,1
2020,53,055,0,3,0,1,0,1
2020,53,057,0,1,0,1,0,1
2020,53,059,0,3,0,1,0,1
2020,53,061,0,1,0,1,0,1
2020,53,063,.21070614,1,.18155879,1,.084161922,1
2020,53,065,.1,1,.081377149,1,.049475525,1
2020,53,067,0,1,0,1,0,1
2020,53,069,0,3,0,1,0,1
2020,53,071,0,1,0,1,0,1
2020,53,073,0,1,0,1,0,1
2020,53,075,0,1,0,1,0,1
2020,53,077,.20100503,1,.3362529,1,.1021879,1
2020,54,001,.21428572,3,.54545456,3,.48312959,1
2020,54,003,.35187286,1,.28389561,1,.17449094,1
2020,54,005,.64705884,2,.42857143,3,.54715842,1
2020,54,007,0,3,.5,3,.47674417,1
2020,54,009,.20588236,1,.26666668,2,.23907767,1
2020,54,011,.51724136,1,.37634408,1,.25868335,1
2020,54,013,0,3,.2,3,.19954129,1
2020,54,015,1,3,1,3,1,1
2020,54,017,.16666667,3,.40000001,3,.34203169,1
2020,54,019,.72340423,1,.74418604,1,.69361299,1
2020,54,021,.2,3,.25,3,.45767197,1
2020,54,023,.66666669,2,.42857143,2,.51255631,1
2020,54,025,.31451613,1,.35714287,1,.43303984,1
2020,54,027,.32499999,1,.31914893,1,.3493976,1
2020,54,029,.011111111,1,.13793103,2,.094994314,1
2020,54,031,.6875,1,.6927374,1,.69772255,1
2020,54,033,.23333333,1,.31609195,1,.19882604,1
2020,54,035,.28125,1,.37288135,1,.15250121,1
2020,54,037,.14285715,1,.095604397,1,.04895325,1
2020,54,039,.49603173,1,.38039216,1,.35202414,1
2020,54,041,.625,3,.70588237,2,.70854062,1
2020,54,043,.80000001,2,.80000001,3,.70459735,1
2020,54,045,.8018018,1,.75,3,.68146682,1
2020,54,047,1,1,1,3,1,1
2020,54,049,.35889572,1,.22471911,1,.31392005,1
2020,54,051,.375,1,.33333334,1,.2943168,1
2020,54,053,.41935483,1,.16666667,2,.37425795,1
2020,54,055,.88063663,1,.61458331,1,.60313427,1
2020,54,057,.28187919,1,.38235295,1,.1646554,1
2020,54,059,1,1,1,1,1,1
2020,54,061,.033078879,1,.048327137,1,.041232776,1
2020,54,063,.63636363,3,.5625,2,.53817505,1
2020,54,065,.36000001,2,.36842105,1,.25804877,1
2020,54,067,.52380955,2,.54545456,3,.39332747,1
2020,54,069,.47432023,1,.2238806,1,.30531693,1
2020,54,071,0,2,.23076923,3,.11764706,1
2020,54,073,0,3,0,3,0,1
2020,54,075,.5,3,1,3,.70401692,1
2020,54,077,.5714286,2,.6875,1,.52934045,1
2020,54,079,.062015504,1,.12037037,1,.12002791,1
2020,54,081,.55710953,1,.46762589,1,.36787677,1
2020,54,083,.47368422,1,.30769232,2,.49319541,1
2020,54,085,.33333334,3,.80000001,3,.66509801,1
2020,54,087,.6875,2,.8125,2,.67100978,1
2020,54,089,.5,2,.80000001,3,.69568568,1
2020,54,091,.083333336,3,0,3,.27848658,1
2020,54,093,.625,3,0,3,.4758772,1
2020,54,095,.66666669,3,.2,3,.47028422,1
2020,54,097,1,2,1,1,1,1
2020,54,099,.24561404,1,.06666667,1,.29947793,1
2020,54,101,1,3,1,3,1,1
2020,54,103,.61538464,3,.55172414,2,.64936763,1
2020,54,105,.25,3,.22222222,3,.71182793,1
2020,54,107,.45049506,1,.44910181,1,.35810995,1
2020,54,109,.77272725,2,.5,3,.70428771,1
2020,55,001,0,2,0,1,0,1
2020,55,003,0,2,0,1,0,1
2020,55,005,0,1,0,1,0,1
2020,55,007,0,3,.47457626,1,.031746034,1
2020,55,009,.2461832,1,.2401541,1,.024436023,1
2020,55,011,0,3,0,1,0,1
2020,55,013,0,1,.043795619,1,.05669643,1
2020,55,015,0,1,0,1,0,1
2020,55,017,0,1,0,1,0,1
2020,55,019,0,1,0,1,0,1
2020,55,021,0,1,0,1,0,1
2020,55,023,0,2,0,1,0,1
2020,55,025,.030186681,1,.016433015,1,.0020020222,1
2020,55,027,0,1,0,1,0,1
2020,55,029,0,1,0,1,0,1
2020,55,031,0,1,0,1,0,1
2020,55,033,0,1,0,1,0,1
2020,55,035,0,1,0,1,0,1
2020,55,037,0,3,0,3,0,1
2020,55,039,.14064915,1,.10108959,1,.021165555,1
2020,55,041,0,3,0,1,0,1
2020,55,043,0,1,0,1,0,1
2020,55,045,0,1,0,1,0,1
2020,55,047,0,2,0,1,0,1
2020,55,049,0,1,0,1,0,1
2020,55,051,,,0,2,0,1
2020,55,053,0,1,0,1,0,1
2020,55,055,0,1,0,1,0,1
2020,55,057,0,2,0,1,0,1
2020,55,059,.18099548,1,.13090909,1,.018839138,1
2020,55,061,0,2,0,1,0,1
2020,55,063,0,1,0,1,0,1
2020,55,065,0,3,0,1,0,1
2020,55,067,.10344828,2,.08510638,1,.088294655,1
2020,55,069,0,1,0,1,0,1
2020,55,071,0,1,0,1,0,1
2020,55,073,0,1,0,1,0,1
2020,55,075,0,1,0,1,0,1
2020,55,077,0,2,0,1,0,1
2020,55,078,1,3,1,1,,
2020,55,079,.67136604,1,.45792672,1,.043500498,1
2020,55,081,0,1,0,1,0,1
2020,55,083,0,3,0,1,0,1
2020,55,085,0,1,0,1,0,1
2020,55,087,0,1,0,1,0,1
2020,55,089,0,1,0,1,0,1
2020,55,091,0,3,0,1,0,1
2020,55,093,0,1,0,1,0,1
2020,55,095,0,1,0,1,0,1
2020,55,097,0,1,0,1,0,1
2020,55,099,0,2,0,1,0,1
2020,55,101,.32297024,1,.2391419,1,.0544177,1
2020,55,103,0,2,0,1,0,1
2020,55,105,.33366784,1,.18935874,1,.049750399,1
2020,55,107,0,2,0,1,0,1
2020,55,109,0,1,0,1,0,1
2020,55,111,0,1,0,1,0,1
2020,55,113,0,2,0,1,0,1
2020,55,115,0,2,0,1,0,1
2020,55,117,.02734375,1,.072720125,1,.0025045918,1
2020,55,119,0,1,0,1,0,1
2020,55,121,0,2,0,1,0,1
2020,55,123,0,2,0,1,0,1
2020,55,125,0,3,.25619835,1,.0042918455,1
2020,55,127,0,1,0,1,0,1
2020,55,129,0,3,0,1,0,1
2020,55,131,0,1,0,1,0,1
2020,55,133,0,1,0,1,0,1
2020,55,135,0,1,0,1,0,1
2020,55,137,0,2,0,1,0,1
2020,55,139,0,1,0,1,0,1
2020,55,141,0,1,0,1,0,1
2020,56,001,0,1,0,1,0,1
2020,56,003,0,2,0,1,0,1
2020,56,005,0,1,0,1,0,1
2020,56,007,0,2,0,1,0,1
2020,56,009,0,2,0,1,0,1
2020,56,011,0,3,0,2,0,1
2020,56,013,.071428575,3,.015625,1,.00088443398,1
2020,56,015,0,3,.0044052862,1,.012987013,1
2020,56,017,0,3,0,1,0,1
2020,56,019,0,3,0,1,0,1
2020,56,021,0,1,0,1,0,1
2020,56,023,0,3,0,1,0,1
2020,56,025,0,1,0,1,0,1
2020,56,027,0,3,0,1,0,1
2020,56,029,0,2,0,1,0,1
2020,56,031,0,3,0,1,0,1
2020,56,033,0,2,0,1,0,1
2020,56,035,,,0,1,0,1
2020,56,037,0,1,0,1,0,1
2020,56,039,0,3,0,1,0,1
2020,56,041,0,3,0,1,0,1
2020,56,043,0,3,0,1,0,1
2020,56,045,0,3,0,1,0,1
2019,01,001,.46257359,1,.43767312,1,.46010414,1
2019,01,003,.39027119,1,.48532054,1,.26337984,1
2019,01,005,.68257189,1,.76599997,1,.32758012,1
2019,01,007,.68984699,1,.53846157,1,.43467012,1
2019,01,009,.234375,1,.57408595,1,.39900595,1
2019,01,011,1,1,1,1,1,1
2019,01,013,1,1,1,1,1,1
2019,01,015,.69726318,1,.5563786,1,.51650453,1
2019,01,017,.88569045,1,.91286308,1,.73950547,1
2019,01,019,.79234976,1,.87234044,1,.89671224,1
2019,01,021,.7995255,1,.80153739,1,.81898201,1
2019,01,023,1,1,1,3,1,1
2019,01,025,.86253494,1,.91176468,1,.89002359,1
2019,01,027,.58074534,1,.55769229,1,.56738645,1
2019,01,029,.57281554,1,.68604654,1,.3953186,1
2019,01,031,.55454057,1,.58804524,1,.61302191,1
2019,01,033,.50523561,1,.38601035,1,.44820333,1
2019,01,035,.80751878,1,.70833331,1,.33270678,1
2019,01,037,1,1,1,1,1,1
2019,01,039,.74652088,1,.76190478,1,.69895983,1
2019,01,041,1,1,1,1,1,1
2019,01,043,.40869564,1,.35689354,1,.29440805,1
2019,01,045,.98694777,1,.9780702,1,.90803981,1
2019,01,047,.98195875,1,1,1,1,1
2019,01,049,.86473429,1,.91061044,1,.92076546,1
2019,01,051,.34593102,1,.4858757,1,.23771809,1
2019,01,053,.9522388,1,.98360658,1,.91632652,1
2019,01,055,.6209814,1,.56353194,1,.27832535,1
2019,01,057,1,1,1,1,1,1
2019,01,059,.58620691,1,.63745433,1,.67240506,1
2019,01,061,.71341461,1,.80634922,1,.7645545,1
2019,01,063,1,1,1,3,1,3
2019,01,065,.90011823,1,.78947371,1,.78052127,1
2019,01,067,.89459813,1,.79268295,1,.80919826,1
2019,01,069,.88374734,1,.74040407,1,.57445687,1
2019,01,071,.64670658,1,.68282831,1,.6612097,1
2019,01,073,.7510761,1,.59793699,1,.10719776,1
2019,01,075,1,1,1,1,1,1
2019,01,077,.5696671,1,.60109288,1,.47578084,1
2019,01,079,.84100419,1,.69387758,1,.7064507,1
2019,01,081,.40880504,1,.39351127,1,.2594322,1
2019,01,083,.12545528,1,.30635837,1,.14627816,1
2019,01,085,1,1,1,3,1,2
2019,01,087,1,1,1,2,1,1
2019,01,089,.34411901,1,.34093103,1,.097051553,1
2019,01,091,.84918481,1,.79591835,1,.7965616,1
2019,01,093,.72727275,1,.77848101,1,.72820765,1
2019,01,095,.55971479,1,.7891652,1,.52750701,1
2019,01,097,.81023169,1,.74242961,1,.62812996,1
2019,01,099,1,1,1,1,1,1
2019,01,101,.77503681,1,.83058012,1,.27517164,1
2019,01,103,.48056042,1,.58047354,1,.31124449,1
2019,01,105,1,1,1,3,1,3
2019,01,107,.9014883,1,.6880734,1,.58342665,1
2019,01,109,1,1,1,1,1,1
2019,01,111,1,1,1,1,1,1
2019,01,113,.71652955,1,.68920523,1,.68644071,1
2019,01,115,.26409706,1,.39242426,1,.29838136,1
2019,01,117,.077696234,1,.090563506,1,.07022015,1
2019,01,119,1,1,1,3,1,1
2019,01,121,.88332599,1,.84890109,1,.72590554,1
2019,01,123,.85700434,1,.94623655,1,.85993397,1
2019,01,125,.564686,1,.53748983,1,.15916528,1
2019,01,127,.64203233,1,.70597738,1,.71170324,1
2019,01,129,.89846152,1,.86666667,1,.76706588,1
2019,01,131,1,1,1,3,1,3
2019,01,133,.70212764,1,.72888887,1,.51230425,1
2019,02,013,,,0,3,.10526316,2
2019,02,016,0,3,0,1,0,1
2019,02,020,.2087422,1,.13181312,1,.026795339,1
2019,02,050,.25,3,.06666667,2,.2037037,1
2019,02,060,0,3,0,3,0,2
2019,02,068,0,1,0,1,0,1
2019,02,070,1,3,.52941179,2,.4852941,1
2019,02,090,0,1,0,1,0,1
2019,02,100,0,3,0,3,0,1
2019,02,105,0,3,0,3,.073170729,1
2019,02,110,0,1,0,1,0,1
2019,02,122,0,1,.025316456,1,0,1
2019,02,130,.055555556,2,.10204082,1,.032201916,1
2019,02,150,.1,3,.013422819,1,.001025641,1
2019,02,158,1,3,,,1,3
2019,02,164,0,3,1,3,.11111111,1
2019,02,170,0,1,0,1,0,1
2019,02,180,.42857143,3,.125,3,.56,1
2019,02,185,.21428572,3,0,3,.06666667,1
2019,02,188,1,3,1,3,1,1
2019,02,195,0,2,0,2,0,1
2019,02,198,0,3,.25714287,1,.25146198,1
2019,02,220,0,3,0,1,0,1
2019,02,230,,,0,3,0,1
2019,02,240,.11111111,3,0,1,.124834,1
2019,02,261,0,3,.040816326,1,.012208657,1
2019,02,275,0,3,0,3,0,1
2019,02,282,0,3,1,3,.53846157,1
2019,02,290,.094339624,1,.096153848,1,.02741228,1
2019,04,001,.69999999,2,.34090909,1,.35120481,1
2019,04,003,.20610687,1,.6635735,1,.19292559,1
2019,04,005,.31200001,1,.2545552,1,.12699515,1
2019,04,007,.56521738,2,.40510598,1,.41095009,1
2019,04,009,.086206898,1,.1116,1,.083063647,1
2019,04,011,0,3,0,1,0,1
2019,04,012,1,3,.98620689,1,.99578059,1
2019,04,013,.46109977,1,.54205287,1,.10696589,1
2019,04,015,.34439835,1,.3451153,1,.30735761,1
2019,04,017,.46774194,1,.40916598,1,.16373374,1
2019,04,019,.53983194,1,.6015864,1,.19912979,1
2019,04,021,.30499023,1,.38999885,1,.19994076,1
2019,04,023,.9375,2,.97396106,1,.77433002,1
2019,04,025,.28651685,1,.30711165,1,.20616986,1
2019,04,027,.58072287,1,.76323181,1,.41087559,1
2019,05,001,.68000001,1,.75294119,1,.54154032,1
2019,05,003,.60570824,1,.51532036,1,.61004037,1
2019,05,005,.07692308,3,.13861386,1,.24358171,1
2019,05,007,.11467116,1,.31703085,1,.1067181,1
2019,05,009,.35714287,2,.37313432,1,.3679958,1
2019,05,011,1,1,1,1,1,1
2019,05,013,1,1,1,1,1,1
2019,05,015,.55000001,2,.84094757,1,.69661087,1
2019,05,017,1,1,1,1,1,1
2019,05,019,.48004696,1,.66064984,1,.51170045,1
2019,05,021,.5,2,.46551725,1,.5188393,1
2019,05,023,.38461539,3,.46226415,1,.481776,1
2019,05,025,.37007874,1,.25,1,.17663817,1
2019,05,027,.72431397,1,.70068026,1,.51889622,1
2019,05,029,.96805894,1,.9430052,1,.74499804,1
2019,05,031,.66053611,1,.52521247,1,.21267419,1
2019,05,033,.33636364,1,.44543973,1,.31089821,1
2019,05,035,.92604077,1,.86571431,1,.85129225,1
2019,05,037,.45714286,1,.49425286,1,.48872182,1
2019,05,039,1,1,1,1,1,1
2019,05,041,1,1,1,1,1,1
2019,05,043,.64794385,1,.72727275,1,.68675381,1
2019,05,045,.19928187,1,.14926372,1,.11171319,1
2019,05,047,.36363637,3,.45263159,1,.48811188,1
2019,05,049,.60000002,3,.58620691,2,.77689487,1
2019,05,051,.74308509,1,.4857291,1,.38231874,1
2019,05,053,0,1,0,1,0,1
2019,05,055,.15857606,1,.12612613,1,.11587736,1
2019,05,057,.99565595,1,.96574587,1,.61819535,1
2019,05,059,.96410257,1,.704023,1,.40900382,1
2019,05,061,1,1,1,1,1,1
2019,05,063,.28158844,1,.22574258,1,.24586245,1
2019,05,065,0,3,.3488372,1,.31889763,1
2019,05,067,.96114522,1,.97345132,1,.81129569,1
2019,05,069,.88367784,1,.51381218,1,.16048354,1
2019,05,071,.77419353,1,.76206142,1,.8984375,1
2019,05,073,1,1,1,2,1,1
2019,05,075,.63157892,2,.42045453,1,.51621711,1
2019,05,077,1,1,1,2,1,1
2019,05,079,.40579709,1,.54074073,1,.46301633,1
2019,05,081,.66435188,1,.76041669,1,.62640899,1
2019,05,083,.45652175,1,.73015875,1,.69987547,1
2019,05,085,.54432988,1,.20086862,1,.13272105,1
2019,05,087,.25,3,.51882845,1,.53071833,1
2019,05,089,1,3,1,1,1,1
2019,05,091,.99819416,1,.90399998,1,.544249,1
2019,05,093,.9895491,1,.86383927,1,.73921204,1
2019,05,095,1,1,1,1,1,1
2019,05,097,,,1,1,1,1
2019,05,099,1,1,1,1,1,1
2019,05,101,1,3,1,3,1,1
2019,05,103,.91403699,1,.71666664,1,.59339976,1
2019,05,105,.34782609,2,.65625,1,.53466761,1
2019,05,107,1,1,1,1,1,1
2019,05,109,1,1,.83687943,1,.90416431,1
2019,05,111,1,1,1,1,1,1
2019,05,113,.75,2,.90028489,1,.73641104,1
2019,05,115,.2418136,1,.29063097,1,.28344405,1
2019,05,117,.88709676,1,.7368421,2,.78534031,1
2019,05,119,.58747739,1,.65331078,1,.22806241,1
2019,05,121,.64999998,2,.63218391,1,.65501988,1
2019,05,123,1,1,1,1,1,1
2019,05,125,.048401423,1,.039132483,1,.020799434,1
2019,05,127,.9285714,3,.971223,1,.88228822,1
2019,05,129,1,3,1,2,1,1
2019,05,131,.74367815,1,.81988168,1,.34255636,1
2019,05,133,1,1,1,1,1,1
2019,05,135,1,1,1,1,1,1
2019,05,137,1,3,.94594592,1,.88033098,1
2019,05,139,.64078677,1,.515625,1,.36186147,1
2019,05,141,1,2,1,1,1,1
2019,05,143,.28895348,1,.64091855,1,.19928345,1
2019,05,145,.30586591,1,.34111676,1,.30577239,1
2019,05,147,.83763838,1,.69230771,3,.64985162,1
2019,05,149,.81967211,1,.73450035,1,.82603729,1
2019,06,001,.24438013,1,.18900104,1,.01669402,1
2019,06,003,,,0,3,0,2
2019,06,005,0,2,0,1,.0025334782,1
2019,06,007,.45348838,1,.3635146,1,.30542973,1
2019,06,009,.07692308,1,.080960855,1,.082969435,1
2019,06,011,.4375,1,.3894847,1,.28057554,1
2019,06,013,.19936667,1,.1629748,1,.01834262,1
2019,06,015,.28,2,.51540911,1,.56713068,1
2019,06,017,.0047961632,1,.019860679,1,.011463721,1
2019,06,019,.70176142,1,.73168784,1,.26452905,1
2019,06,021,.40000001,2,.5057143,1,.43849492,1
2019,06,023,.41208792,1,.42075527,1,.25780717,1
2019,06,025,.64031619,1,.57426184,1,.39401343,1
2019,06,027,0,3,.0083025834,1,.0010101011,1
2019,06,029,.63506532,1,.6660561,1,.27858922,1
2019,06,031,.40339303,1,.57082158,1,.23068513,1
2019,06,033,.7315436,1,.63152343,1,.47700784,1
2019,06,035,.16666667,1,.29604366,1,.25775656,1
2019,06,037,.43480274,1,.49779472,1,.077168278,1
2019,06,039,.72149122,1,.76744574,1,.3572472,1
2019,06,041,0,1,0,1,0,1
2019,06,043,.33333334,3,.26861703,1,.27301842,1
2019,06,045,.64285713,1,.58300567,1,.52293581,1
2019,06,047,.63897765,1,.5956195,1,.39518544,1
2019,06,049,.53333336,2,.53301889,1,.4467425,1
2019,06,051,0,3,0,1,0,1
2019,06,053,.10516066,1,.48355421,1,.073074035,1
2019,06,055,.0026041667,1,.00044091709,1,.00034891834,1
2019,06,057,0,1,.0038255546,1,.0074345549,1
2019,06,059,.099140026,1,.31032917,1,.01674952,1
2019,06,061,.0022710068,1,.015166909,1,.0014671002,1
2019,06,063,0,2,0,1,0,1
2019,06,065,.281261,1,.37720096,1,.12102864,1
2019,06,067,.43323973,1,.39562443,1,.15778063,1
2019,06,069,.021276595,1,.059790909,1,.0053737178,1
2019,06,071,.54524493,1,.49047974,1,.27067864,1
2019,06,073,.28632316,1,.2343155,1,.052638728,1
2019,06,075,.085608706,1,.017592639,1,.0094686421,1
2019,06,077,.47378227,1,.46741766,1,.15436448,1
2019,06,079,0,1,.0012048193,1,.0011606314,1
2019,06,081,.073371805,1,.064796522,1,.0035470668,1
2019,06,083,.18438539,1,.33184621,1,.042926636,1
2019,06,085,.01571459,1,.024225308,1,.0018905923,1
2019,06,087,.03618421,1,.27479425,1,.013667098,1
2019,06,089,.41768292,1,.34430027,1,.24744296,1
2019,06,091,0,3,0,1,0,1
2019,06,093,.44318181,1,.68754554,1,.50177449,1
2019,06,095,.1682308,1,.13239905,1,.024546703,1
2019,06,097,.0010741139,1,.0007298807,1,.00050307234,1
2019,06,099,.31653371,1,.40812159,1,.17681201,1
2019,06,101,.30769232,1,.39406192,1,.15801436,1
2019,06,103,.64705884,1,.59001708,1,.41161841,1
2019,06,105,.66666669,3,.60544217,1,.58007813,1
2019,06,107,.52866244,1,.69795913,1,.37950069,1
2019,06,109,0,1,.0028598665,1,.0011539349,1
2019,06,111,.024443237,1,.21243399,1,.016916517,1
2019,06,113,.18601896,1,.1961716,1,.097514533,1
2019,06,115,.4564797,1,.52165526,1,.33873934,1
2019,08,001,.29228371,1,.23911083,1,.07492514,1
2019,08,003,.83999997,2,.75967538,1,.7788347,1
2019,08,005,.15681408,1,.23180799,1,.026578004,1
2019,08,007,0,3,0,1,0,1
2019,08,009,0,3,.29508197,1,.35119048,1
2019,08,011,.33333334,3,.64766842,1,.35306123,1
2019,08,013,.023201857,1,.079530202,1,.0074215224,1
2019,08,014,0,1,0,1,0,1
2019,08,015,0,2,0,1,0,1
2019,08,017,0,3,0,1,0,1
2019,08,019,0,3,0,1,0,1
2019,08,021,.375,3,.69012344,1,.47162163,1
2019,08,023,1,3,1,1,1,1
2019,08,025,1,3,1,1,1,1
2019,08,027,.60000002,3,.5714286,3,.49722221,1
2019,08,029,.34782609,2,.41881764,1,.39746836,1
2019,08,031,.27241322,1,.37916607,1,.06256561,1
2019,08,033,,,.42857143,3,.4879227,1
2019,08,035,0,1,0,1,0,1
2019,08,037,0,1,0,1,0,1
2019,08,039,0,2,.0029411765,1,.0039668228,1
2019,08,041,.27243754,1,.28077123,1,.091749191,1
2019,08,043,.45454547,1,.39096776,1,.37975627,1
2019,08,045,0,1,0,1,0,1
2019,08,047,0,3,0,1,0,1
2019,08,049,0,3,0,1,0,1
2019,08,051,0,3,0,1,0,1
2019,08,053,0,3,0,3,0,1
2019,08,055,1,3,.90256411,1,.75975978,1
2019,08,057,,,0,1,0,1
2019,08,059,.14603961,1,.16641082,1,.022162382,1
2019,08,061,.33333334,3,.33333334,2,.35585585,1
2019,08,063,0,3,.096907213,1,.074116305,1
2019,08,065,0,3,0,1,0,1
2019,08,067,0,1,0,1,0,1
2019,08,069,.044169612,1,.031897437,1,.014635086,1
2019,08,071,.28,2,.48656163,1,.23765786,1
2019,08,073,0,3,0,1,0,1
2019,08,075,.28947368,1,.20977917,1,.12655888,1
2019,08,077,.20945945,1,.29762775,1,.16913588,1
2019,08,079,,,0,3,0,1
2019,08,081,0,3,0,1,0,1
2019,08,083,.18181819,3,.30939949,1,.22423147,1
2019,08,085,.081081077,1,.082989268,1,.037582129,1
2019,08,087,.4108108,1,.29388815,1,.18074736,1
2019,08,089,.7037037,2,.73496658,1,.45475113,1
2019,08,091,0,3,0,1,0,1
2019,08,093,0,3,0,1,0,1
2019,08,095,0,3,0,1,0,1
2019,08,097,0,3,0,1,0,1
2019,08,099,.375,3,.34252873,1,.21671827,1
2019,08,101,.31424376,1,.39313829,1,.1911018,1
2019,08,103,0,3,0,1,0,1
2019,08,105,.2,3,.58589512,1,.37953368,1
2019,08,107,0,1,0,1,0,1
2019,08,109,.8888889,3,.9590835,1,.80588233,1
2019,08,111,,,0,2,0,1
2019,08,113,0,3,0,1,0,1
2019,08,115,0,3,0,1,0,1
2019,08,117,0,2,0,1,0,1
2019,08,119,0,3,.06818182,1,.071135432,1
2019,08,121,0,3,0,1,0,1
2019,08,123,.31389579,1,.190486,1,.025605062,1
2019,08,125,0,3,.52678573,1,.58001769,1
2019,09,001,.47668335,1,.30535775,1,.04219415,1
2019,09,003,.33669209,1,.38806966,1,.044362105,1
2019,09,005,.040650405,1,.055201698,1,.022066958,1
2019,09,007,.033755273,1,.025434507,1,.0054024104,1
2019,09,009,.46333683,1,.43704554,1,.068733305,1
2019,09,011,.23650976,1,.26331937,1,.030292278,1
2019,09,013,.062682219,1,.055619266,1,.0069137169,1
2019,09,015,.17563739,1,.38784629,1,.042396154,1
2019,10,001,.27572507,1,.22769231,1,.1384102,1
2019,10,003,.28176567,1,.26517352,1,.057896517,1
2019,10,005,.36991322,1,.21639943,1,.20683914,1
2019,11,001,.60149747,1,.14466771,1,.032235086,1
2019,12,001,.36848193,1,.14213341,1,.12403516,1
2019,12,003,.24653313,1,.22608696,1,.22891566,1
2019,12,005,.43177682,1,.32017371,1,.15883048,1
2019,12,007,.74607706,1,.64772725,1,.7277413,1
2019,12,009,.4850443,1,.35787377,1,.20282263,1
2019,12,011,.57151622,1,.27213624,1,.14763252,1
2019,12,013,.4955357,1,.52671754,1,.68818516,1
2019,12,015,.23230241,1,.22746781,1,.14355794,1
2019,12,017,.5714286,1,.5850746,1,.61452651,1
2019,12,019,.10394266,1,.088337183,1,.12256024,1
2019,12,021,.62547982,1,.56145048,1,.12984408,1
2019,12,023,.52996844,1,.41374838,1,.3797704,1
2019,12,027,.98899084,1,.99914932,1,.99893671,1
2019,12,029,1,1,1,1,.99946612,1
2019,12,031,.59958279,1,.37079725,1,.19112879,1
2019,12,033,.63113439,1,.52795225,1,.30940902,1
2019,12,035,.41995615,1,.31911615,1,.28875381,1
2019,12,037,1,1,1,1,.9859013,1
2019,12,039,.98514718,1,.99486738,1,.94791669,1
2019,12,041,.55555558,1,.61056107,1,.52372658,1
2019,12,043,.98870057,1,.96327686,1,.95791245,1
2019,12,045,.20657277,1,.089887641,1,.28993288,1
2019,12,047,.96779388,1,.98802394,1,.94471544,1
2019,12,049,.73897058,1,.74845296,1,.76594251,1
2019,12,051,.61152697,1,.85912424,1,.60026979,1
2019,12,053,.55975199,1,.45992294,1,.41551617,1
2019,12,055,.99505931,1,.99463242,1,.98670369,1
2019,12,057,.54239613,1,.47063816,1,.19801556,1
2019,12,059,.64864862,1,.50495052,1,.47522366,1
2019,12,061,.41704035,1,.35247329,1,.23682849,1
2019,12,063,.82507741,1,.89504373,1,.867805,1
2019,12,065,.99798387,1,1,1,.99358976,1
2019,12,067,1,1,1,1,1,1
2019,12,069,.49231884,1,.33552855,1,.32190865,1
2019,12,071,.60605389,1,.53979927,1,.26764798,1
2019,12,073,.66384953,1,.43153244,1,.17102955,1
2019,12,075,.87345678,1,.92424244,1,.83307248,1
2019,12,077,.51754385,1,.67605633,1,.66333663,1
2019,12,079,.94958675,1,.86363637,1,.6382792,1
2019,12,081,.56885964,1,.53912944,1,.1839608,1
2019,12,083,.64985305,1,.66252959,1,.63491607,1
2019,12,085,.26718751,1,.3458479,1,.039621919,1
2019,12,086,.83495831,1,.51886803,1,.19719984,1
2019,12,087,.52609605,1,.45311156,1,.24738321,1
2019,12,089,.035802469,1,.013333334,1,.061371475,1
2019,12,091,.17657799,1,.17691682,1,.080280632,1
2019,12,093,.902439,1,.99783391,1,.99287653,1
2019,12,095,.6136139,1,.4181205,1,.16101848,1
2019,12,097,.69887668,1,.65253961,1,.3630029,1
2019,12,099,.62482148,1,.52293408,1,.10999829,1
2019,12,101,.41565958,1,.39528206,1,.35040218,1
2019,12,103,.54463142,1,.28789639,1,.16975528,1
2019,12,105,.63206595,1,.63292158,1,.49083728,1
2019,12,107,.9578988,1,.96553373,1,.86550122,1
2019,12,109,.24734499,1,.078743644,1,.057983425,1
2019,12,111,.48500603,1,.35600725,1,.25575221,1
2019,12,113,.18678977,1,.0619349,1,.092833437,1
2019,12,115,.31654465,1,.21680655,1,.048198115,1
2019,12,117,.27462295,1,.15460801,1,.064691693,1
2019,12,119,.85579401,1,.6659193,1,.57513404,1
2019,12,121,.70303029,1,.71173471,1,.6282016,1
2019,12,123,.70662904,1,.70329672,1,.73202246,1
2019,12,125,.026666667,1,0,1,.0036919832,1
2019,12,127,.573551,1,.48186651,1,.31230548,1
2019,12,129,.0040080161,1,.05027933,1,.02892866,1
2019,12,131,.55576557,1,.29313663,1,.32381815,1
2019,12,133,.56997973,1,.44705883,1,.58438092,1
2019,13,001,.73254281,1,.77355373,1,.70910871,1
2019,13,003,.70930231,1,.75208914,1,.70613408,1
2019,13,005,1,1,1,1,1,1
2019,13,007,1,1,1,1,1,1
2019,13,009,1,1,1,1,1,1
2019,13,011,.72131145,1,.84901959,1,.69443297,1
2019,13,013,.29381174,1,.28183717,1,.25551102,1
2019,13,015,.38624102,1,.45506182,1,.38169566,1
2019,13,017,.99705881,1,.99728996,1,.99107867,1
