year,state,county,subgroup_type,subgroup,share_debt_coll,share_debt_coll_quality
2023,04,007,race-ethnicity,All,.2434411,1
2023,04,007,race-ethnicity,Majority Non-White,.4017467,1
2023,04,007,race-ethnicity,Majority White,.2177305,1
2023,04,009,race-ethnicity,All,.304,1
2023,04,009,race-ethnicity,Majority Non-White,.3387574,1
2023,04,009,race-ethnicity,Majority White,.2314815,1
2023,04,011,race-ethnicity,All,.3041475,1
2023,04,011,race-ethnicity,Majority Non-White,.3142857,1
2023,04,011,race-ethnicity,Majority White,.2857143,1
2023,04,012,race-ethnicity,All,.2299652,1
2023,04,012,race-ethnicity,Majority Non-White,.2560976,1
2023,04,012,race-ethnicity,Majority White,.1951219,1
2023,04,013,race-ethnicity,All,.222341,1
2023,04,013,race-ethnicity,Majority Non-White,.3225063,1
2023,04,013,race-ethnicity,Majority White,.1619892,1
2023,04,015,race-ethnicity,All,.2438757,1
2023,04,015,race-ethnicity,Majority Non-White,NA,NA
2023,04,015,race-ethnicity,Majority White,.2422574,1
2023,04,017,race-ethnicity,All,.3193333,1
2023,04,017,race-ethnicity,Majority Non-White,.450078,1
2023,04,017,race-ethnicity,Majority White,.2216374,1
2023,04,019,race-ethnicity,All,.2211385,1
2023,04,019,race-ethnicity,Majority Non-White,.3149935,1
2023,04,019,race-ethnicity,Majority White,.1697119,1
2023,04,021,race-ethnicity,All,.2313462,1
2023,04,021,race-ethnicity,Majority Non-White,.2983385,1
2023,04,021,race-ethnicity,Majority White,.1926409,1
2023,04,023,race-ethnicity,All,.2303274,1
2023,04,023,race-ethnicity,Majority Non-White,.2460938,1
2023,04,023,race-ethnicity,Majority White,.1121951,1
2023,04,025,race-ethnicity,All,.1841914,1
2023,04,025,race-ethnicity,Majority Non-White,.3934426,1
2023,04,025,race-ethnicity,Majority White,.18263,1
2023,04,027,race-ethnicity,All,.2311132,1
2023,04,027,race-ethnicity,Majority Non-White,.2454103,1
2023,04,027,race-ethnicity,Majority White,.148429,1
2023,05,001,race-ethnicity,All,.3387387,1
2023,05,001,race-ethnicity,Majority Non-White,NA,NA
2023,05,001,race-ethnicity,Majority White,.3394496,1
2023,05,003,race-ethnicity,All,.3676704,1
2023,05,003,race-ethnicity,Majority Non-White,NA,NA
2023,05,003,race-ethnicity,Majority White,.3646865,1
2023,05,005,race-ethnicity,All,.2210595,1
2023,05,005,race-ethnicity,Majority Non-White,NA,NA
2023,05,005,race-ethnicity,Majority White,.2210595,1
2023,05,007,race-ethnicity,All,.202434,1
2023,05,007,race-ethnicity,Majority Non-White,.3305785,1
2023,05,007,race-ethnicity,Majority White,.2007267,1
2023,05,009,race-ethnicity,All,.2671509,1
2023,05,009,race-ethnicity,Majority Non-White,NA,NA
2023,05,009,race-ethnicity,Majority White,.2671509,1
2023,05,011,race-ethnicity,All,.3553459,1
2023,05,011,race-ethnicity,Majority Non-White,NA,NA
2023,05,011,race-ethnicity,Majority White,.3553459,1
2023,05,013,race-ethnicity,All,.3846154,1
2023,05,013,race-ethnicity,Majority Non-White,NA,NA
2023,05,013,race-ethnicity,Majority White,.3589744,1
2023,05,015,race-ethnicity,All,.2520138,1
2023,05,015,race-ethnicity,Majority Non-White,NA,NA
2023,05,015,race-ethnicity,Majority White,.2520138,1
2023,05,017,race-ethnicity,All,.4724919,1
2023,05,017,race-ethnicity,Majority Non-White,.5732484,1
2023,05,017,race-ethnicity,Majority White,.368421,1
2023,05,019,race-ethnicity,All,.3224756,1
2023,05,019,race-ethnicity,Majority Non-White,NA,NA
2023,05,019,race-ethnicity,Majority White,.3238255,1
2023,05,021,race-ethnicity,All,.3024831,1
2023,05,021,race-ethnicity,Majority Non-White,NA,NA
2023,05,021,race-ethnicity,Majority White,.3024831,1
2023,05,023,race-ethnicity,All,.22,1
2023,05,023,race-ethnicity,Majority Non-White,NA,NA
2023,05,023,race-ethnicity,Majority White,.22,1
2023,05,025,race-ethnicity,All,.2676056,1
2023,05,025,race-ethnicity,Majority Non-White,NA,NA
2023,05,025,race-ethnicity,Majority White,.2676056,1
2023,05,027,race-ethnicity,All,.3581871,1
2023,05,027,race-ethnicity,Majority Non-White,NA,NA
2023,05,027,race-ethnicity,Majority White,.3578792,1
2023,05,029,race-ethnicity,All,.2841945,1
2023,05,029,race-ethnicity,Majority Non-White,NA,NA
2023,05,029,race-ethnicity,Majority White,.2868098,1
2023,05,031,race-ethnicity,All,.333935,1
2023,05,031,race-ethnicity,Majority Non-White,NA,NA
2023,05,031,race-ethnicity,Majority White,.333935,1
2023,05,033,race-ethnicity,All,.2927083,1
2023,05,033,race-ethnicity,Majority Non-White,NA,NA
2023,05,033,race-ethnicity,Majority White,.2928609,1
2023,05,035,race-ethnicity,All,.4833898,1
2023,05,035,race-ethnicity,Majority Non-White,.5584416,1
2023,05,035,race-ethnicity,Majority White,.3821656,1
2023,05,037,race-ethnicity,All,.3553875,1
2023,05,037,race-ethnicity,Majority Non-White,NA,NA
2023,05,037,race-ethnicity,Majority White,.3512974,1
2023,05,039,race-ethnicity,All,.4611399,1
2023,05,039,race-ethnicity,Majority Non-White,.4733333,1
2023,05,039,race-ethnicity,Majority White,NA,NA
2023,05,041,race-ethnicity,All,.4263323,1
2023,05,041,race-ethnicity,Majority Non-White,.4363636,1
2023,05,041,race-ethnicity,Majority White,.4183007,1
2023,05,043,race-ethnicity,All,.3862434,1
2023,05,043,race-ethnicity,Majority Non-White,NA,NA
2023,05,043,race-ethnicity,Majority White,.3860294,1
2023,05,045,race-ethnicity,All,.2530057,1
2023,05,045,race-ethnicity,Majority Non-White,NA,NA
2023,05,045,race-ethnicity,Majority White,.2530057,1
2023,05,047,race-ethnicity,All,.2909091,1
2023,05,047,race-ethnicity,Majority Non-White,NA,NA
2023,05,047,race-ethnicity,Majority White,.2909091,1
2023,05,049,race-ethnicity,All,.2385058,1
2023,05,049,race-ethnicity,Majority Non-White,NA,NA
