year,state,county,share_medical_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,35,11,.0363636,1,race-ethnicity,Majority Non-White
2023,35,11,NA,3,race-ethnicity,Majority White
2023,35,13,.048,1,race-ethnicity,All
2023,35,13,.0529657,1,race-ethnicity,Majority Non-White
2023,35,13,.0233813,1,race-ethnicity,Majority White
2023,35,15,.0678733,1,race-ethnicity,All
2023,35,15,.0680389,1,race-ethnicity,Majority Non-White
2023,35,15,NA,3,race-ethnicity,Majority White
2023,35,17,.0695755,1,race-ethnicity,All
2023,35,17,.0753138,1,race-ethnicity,Majority Non-White
2023,35,17,.0673235,1,race-ethnicity,Majority White
2023,35,19,.0955882,1,race-ethnicity,All
2023,35,19,.0977444,1,race-ethnicity,Majority Non-White
2023,35,19,NA,3,race-ethnicity,Majority White
2023,35,21,NA,3,race-ethnicity,All
2023,35,21,NA,3,race-ethnicity,Majority Non-White
2023,35,21,NA,3,race-ethnicity,Majority White
2023,35,23,.0708661,1,race-ethnicity,All
2023,35,23,.0756303,1,race-ethnicity,Majority Non-White
2023,35,23,NA,3,race-ethnicity,Majority White
2023,35,25,.1725888,1,race-ethnicity,All
2023,35,25,.1725254,1,race-ethnicity,Majority Non-White
2023,35,25,NA,3,race-ethnicity,Majority White
2023,35,27,.0472441,1,race-ethnicity,All
2023,35,27,.0381679,1,race-ethnicity,Majority Non-White
2023,35,27,.0497018,1,race-ethnicity,Majority White
2023,35,28,.0103093,1,race-ethnicity,All
2023,35,28,NA,3,race-ethnicity,Majority Non-White
2023,35,28,.0103093,1,race-ethnicity,Majority White
2023,35,29,.0848564,1,race-ethnicity,All
2023,35,29,.0848564,1,race-ethnicity,Majority Non-White
2023,35,29,NA,3,race-ethnicity,Majority White
2023,35,31,.0412147,1,race-ethnicity,All
2023,35,31,.0412147,1,race-ethnicity,Majority Non-White
2023,35,31,NA,3,race-ethnicity,Majority White
2023,35,33,.0610687,1,race-ethnicity,All
2023,35,33,.0610687,1,race-ethnicity,Majority Non-White
2023,35,33,NA,3,race-ethnicity,Majority White
2023,35,35,.0881104,1,race-ethnicity,All
2023,35,35,.1025,1,race-ethnicity,Majority Non-White
2023,35,35,.0842318,1,race-ethnicity,Majority White
2023,35,37,.0570342,1,race-ethnicity,All
2023,35,37,.0738916,1,race-ethnicity,Majority Non-White
2023,35,37,0,1,race-ethnicity,Majority White
2023,35,39,.0416281,1,race-ethnicity,All
2023,35,39,.0428164,1,race-ethnicity,Majority Non-White
2023,35,39,NA,3,race-ethnicity,Majority White
2023,35,41,.192029,1,race-ethnicity,All
2023,35,41,.1846758,1,race-ethnicity,Majority Non-White
2023,35,41,NA,3,race-ethnicity,Majority White
2023,35,43,.0519256,1,race-ethnicity,All
2023,35,43,.0561825,1,race-ethnicity,Majority Non-White
2023,35,43,.0201465,1,race-ethnicity,Majority White
2023,35,45,.0323054,1,race-ethnicity,All
2023,35,45,.0303994,1,race-ethnicity,Majority Non-White
2023,35,45,.0416667,1,race-ethnicity,Majority White
2023,35,47,.064683,1,race-ethnicity,All
2023,35,47,.0656168,1,race-ethnicity,Majority Non-White
2023,35,47,NA,3,race-ethnicity,Majority White
2023,35,49,.0435215,1,race-ethnicity,All
2023,35,49,.0577175,1,race-ethnicity,Majority Non-White
2023,35,49,.0313411,1,race-ethnicity,Majority White
2023,35,51,.1119593,1,race-ethnicity,All
2023,35,51,NA,3,race-ethnicity,Majority Non-White
2023,35,51,.1133144,1,race-ethnicity,Majority White
2023,35,53,.0380228,1,race-ethnicity,All
2023,35,53,.0378486,1,race-ethnicity,Majority Non-White
2023,35,53,NA,3,race-ethnicity,Majority White
2023,35,55,.0315186,1,race-ethnicity,All
2023,35,55,.0232843,1,race-ethnicity,Majority Non-White
2023,35,55,.0606061,1,race-ethnicity,Majority White
2023,35,57,.0698198,1,race-ethnicity,All
2023,35,57,.075188,1,race-ethnicity,Majority Non-White
2023,35,57,NA,3,race-ethnicity,Majority White
2023,35,59,.064,1,race-ethnicity,All
2023,35,59,.0736842,1,race-ethnicity,Majority Non-White
2023,35,59,NA,3,race-ethnicity,Majority White
2023,35,61,.0685764,1,race-ethnicity,All
2023,35,61,.0692072,1,race-ethnicity,Majority Non-White
2023,35,61,NA,3,race-ethnicity,Majority White
2023,36,1,.0215721,1,race-ethnicity,All
2023,36,1,.0568182,1,race-ethnicity,Majority Non-White
2023,36,1,.0140467,1,race-ethnicity,Majority White
2023,36,3,.029052,1,race-ethnicity,All
2023,36,3,NA,3,race-ethnicity,Majority Non-White
2023,36,3,.0290965,1,race-ethnicity,Majority White
2023,36,5,.0207612,1,race-ethnicity,All
2023,36,5,.0209462,1,race-ethnicity,Majority Non-White
2023,36,5,.0121212,1,race-ethnicity,Majority White
2023,36,7,.0159728,1,race-ethnicity,All
2023,36,7,NA,3,race-ethnicity,Majority Non-White
2023,36,7,.0159755,1,race-ethnicity,Majority White
2023,36,9,.0378054,1,race-ethnicity,All
2023,36,9,NA,3,race-ethnicity,Majority Non-White
2023,36,9,.0372093,1,race-ethnicity,Majority White
2023,36,11,.0340371,1,race-ethnicity,All
2023,36,11,NA,3,race-ethnicity,Majority Non-White
2023,36,11,.0340517,1,race-ethnicity,Majority White
2023,36,13,.0313158,1,race-ethnicity,All
2023,36,13,NA,3,race-ethnicity,Majority Non-White
2023,36,13,.031324,1,race-ethnicity,Majority White
2023,36,15,.1108139,1,race-ethnicity,All
2023,36,15,NA,3,race-ethnicity,Majority Non-White
2023,36,15,.1108139,1,race-ethnicity,Majority White
2023,36,17,.0308285,1,race-ethnicity,All
2023,36,17,NA,3,race-ethnicity,Majority Non-White
2023,36,17,.0308285,1,race-ethnicity,Majority White
2023,36,19,.0090167,1,race-ethnicity,All
2023,36,19,NA,3,race-ethnicity,Majority Non-White
2023,36,19,.0091344,1,race-ethnicity,Majority White
2023,36,21,.0275825,1,race-ethnicity,All
2023,36,21,NA,3,race-ethnicity,Majority Non-White
2023,36,21,.0275825,1,race-ethnicity,Majority White
2023,36,23,.0438947,1,race-ethnicity,All
2023,36,23,NA,3,race-ethnicity,Majority Non-White
2023,36,23,.0438947,1,race-ethnicity,Majority White
2023,36,25,.0243704,1,race-ethnicity,All
2023,36,25,NA,3,race-ethnicity,Majority Non-White
2023,36,25,.0243704,1,race-ethnicity,Majority White
2023,36,27,.0281659,1,race-ethnicity,All
2023,36,27,.0573248,1,race-ethnicity,Majority Non-White
2023,36,27,.0235354,1,race-ethnicity,Majority White
2023,36,29,.0185301,1,race-ethnicity,All
2023,36,29,.0315598,1,race-ethnicity,Majority Non-White
2023,36,29,.0158203,1,race-ethnicity,Majority White
2023,36,31,.0165217,1,race-ethnicity,All
2023,36,31,NA,3,race-ethnicity,Majority Non-White
2023,36,31,.0166521,1,race-ethnicity,Majority White
2023,36,33,.0342815,1,race-ethnicity,All
2023,36,33,.0823529,1,race-ethnicity,Majority Non-White
2023,36,33,.0274771,1,race-ethnicity,Majority White
2023,36,35,.0465909,1,race-ethnicity,All
2023,36,35,NA,3,race-ethnicity,Majority Non-White
2023,36,35,.0465909,1,race-ethnicity,Majority White
2023,36,37,.007941,1,race-ethnicity,All
2023,36,37,NA,3,race-ethnicity,Majority Non-White
2023,36,37,.007941,1,race-ethnicity,Majority White
2023,36,39,.0197759,1,race-ethnicity,All
2023,36,39,NA,3,race-ethnicity,Majority Non-White
2023,36,39,.0197759,1,race-ethnicity,Majority White
2023,36,41,.0060606,1,race-ethnicity,All
2023,36,41,NA,3,race-ethnicity,Majority Non-White
2023,36,41,.0060606,1,race-ethnicity,Majority White
2023,36,43,.0418024,1,race-ethnicity,All
2023,36,43,NA,3,race-ethnicity,Majority Non-White
2023,36,43,.0418024,1,race-ethnicity,Majority White
2023,36,45,.0603001,1,race-ethnicity,All
2023,36,45,.0240964,1,race-ethnicity,Majority Non-White
2023,36,45,.0611883,1,race-ethnicity,Majority White
2023,36,47,.010058,1,race-ethnicity,All
2023,36,47,.0125163,1,race-ethnicity,Majority Non-White
2023,36,47,.006173,1,race-ethnicity,Majority White
2023,36,49,.0389105,1,race-ethnicity,All
2023,36,49,NA,3,race-ethnicity,Majority Non-White
2023,36,49,.0389105,1,race-ethnicity,Majority White
2023,36,51,.0098361,1,race-ethnicity,All
2023,36,51,NA,3,race-ethnicity,Majority Non-White
2023,36,51,.0098522,1,race-ethnicity,Majority White
2023,36,53,.0356415,1,race-ethnicity,All
2023,36,53,NA,3,race-ethnicity,Majority Non-White
2023,36,53,.0356779,1,race-ethnicity,Majority White
2023,36,55,.0102646,1,race-ethnicity,All
2023,36,55,.0213531,1,race-ethnicity,Majority Non-White
2023,36,55,.0074377,1,race-ethnicity,Majority White
2023,36,57,.0643529,1,race-ethnicity,All
2023,36,57,NA,3,race-ethnicity,Majority Non-White
2023,36,57,.0643529,1,race-ethnicity,Majority White
2023,36,59,.0075119,1,race-ethnicity,All
2023,36,59,.0100068,1,race-ethnicity,Majority Non-White
2023,36,59,.006142,1,race-ethnicity,Majority White
2023,36,61,.0080324,1,race-ethnicity,All
2023,36,61,.0112755,1,race-ethnicity,Majority Non-White
2023,36,61,.0061487,1,race-ethnicity,Majority White
2023,36,63,.0205459,1,race-ethnicity,All
2023,36,63,NA,3,race-ethnicity,Majority Non-White
2023,36,63,.0205953,1,race-ethnicity,Majority White
2023,36,65,.0461151,1,race-ethnicity,All
2023,36,65,NA,3,race-ethnicity,Majority Non-White
2023,36,65,.0461151,1,race-ethnicity,Majority White
2023,36,67,.0309055,1,race-ethnicity,All
2023,36,67,.0541074,1,race-ethnicity,Majority Non-White
2023,36,67,.02593,1,race-ethnicity,Majority White
2023,36,69,.0274533,1,race-ethnicity,All
2023,36,69,NA,3,race-ethnicity,Majority Non-White
2023,36,69,.0275095,1,race-ethnicity,Majority White
2023,36,71,.026283,1,race-ethnicity,All
2023,36,71,.0354509,1,race-ethnicity,Majority Non-White
2023,36,71,.0214075,1,race-ethnicity,Majority White
2023,36,73,.0190871,1,race-ethnicity,All
2023,36,73,NA,3,race-ethnicity,Majority Non-White
2023,36,73,.0190871,1,race-ethnicity,Majority White
2023,36,75,.0636779,1,race-ethnicity,All
2023,36,75,NA,3,race-ethnicity,Majority Non-White
2023,36,75,.0637872,1,race-ethnicity,Majority White
2023,36,77,.0122879,1,race-ethnicity,All
2023,36,77,NA,3,race-ethnicity,Majority Non-White
2023,36,77,.0122879,1,race-ethnicity,Majority White
2023,36,79,.0218493,1,race-ethnicity,All
2023,36,79,NA,3,race-ethnicity,Majority Non-White
2023,36,79,.021601,1,race-ethnicity,Majority White
2023,36,81,.0090756,1,race-ethnicity,All
2023,36,81,.0093587,1,race-ethnicity,Majority Non-White
2023,36,81,.0066749,1,race-ethnicity,Majority White
2023,36,83,.0282707,1,race-ethnicity,All
2023,36,83,NA,3,race-ethnicity,Majority Non-White
2023,36,83,.0281108,1,race-ethnicity,Majority White
2023,36,85,.0068313,1,race-ethnicity,All
2023,36,85,.0096691,1,race-ethnicity,Majority Non-White
2023,36,85,.0055824,1,race-ethnicity,Majority White
2023,36,87,.0133836,1,race-ethnicity,All
2023,36,87,.0191638,1,race-ethnicity,Majority Non-White
2023,36,87,.0126412,1,race-ethnicity,Majority White
2023,36,89,.0574675,1,race-ethnicity,All
2023,36,89,NA,3,race-ethnicity,Majority Non-White
2023,36,89,.0575423,1,race-ethnicity,Majority White
2023,36,91,.0177272,1,race-ethnicity,All
2023,36,91,NA,3,race-ethnicity,Majority Non-White
2023,36,91,.0177272,1,race-ethnicity,Majority White
2023,36,93,.0266995,1,race-ethnicity,All
2023,36,93,.078341,1,race-ethnicity,Majority Non-White
2023,36,93,.0242906,1,race-ethnicity,Majority White
2023,36,95,.0172043,1,race-ethnicity,All
2023,36,95,NA,3,race-ethnicity,Majority Non-White
2023,36,95,.0172043,1,race-ethnicity,Majority White
2023,36,97,.0495413,1,race-ethnicity,All
2023,36,97,NA,3,race-ethnicity,Majority Non-White
2023,36,97,.0495413,1,race-ethnicity,Majority White
2023,36,99,.0417973,1,race-ethnicity,All
2023,36,99,NA,3,race-ethnicity,Majority Non-White
2023,36,99,.0398741,1,race-ethnicity,Majority White
2023,36,101,.0472358,1,race-ethnicity,All
2023,36,101,NA,3,race-ethnicity,Majority Non-White
2023,36,101,.047302,1,race-ethnicity,Majority White
2023,36,103,.0098942,1,race-ethnicity,All
2023,36,103,.010684,1,race-ethnicity,Majority Non-White
2023,36,103,.009762,1,race-ethnicity,Majority White
2023,36,105,.0489324,1,race-ethnicity,All
2023,36,105,.0747126,1,race-ethnicity,Majority Non-White
2023,36,105,.0415448,1,race-ethnicity,Majority White
2023,36,107,.0295082,1,race-ethnicity,All
2023,36,107,NA,3,race-ethnicity,Majority Non-White
2023,36,107,.0295082,1,race-ethnicity,Majority White
2023,36,109,.0225322,1,race-ethnicity,All
2023,36,109,NA,3,race-ethnicity,Majority Non-White
2023,36,109,.0228426,1,race-ethnicity,Majority White
2023,36,111,.0258053,1,race-ethnicity,All
2023,36,111,NA,3,race-ethnicity,Majority Non-White
2023,36,111,.0259287,1,race-ethnicity,Majority White
2023,36,113,.0397163,1,race-ethnicity,All
2023,36,113,NA,3,race-ethnicity,Majority Non-White
2023,36,113,.0397163,1,race-ethnicity,Majority White
2023,36,115,.0479603,1,race-ethnicity,All
2023,36,115,NA,3,race-ethnicity,Majority Non-White
2023,36,115,.0480663,1,race-ethnicity,Majority White
2023,36,117,.024314,1,race-ethnicity,All
2023,36,117,NA,3,race-ethnicity,Majority Non-White
2023,36,117,.0240418,1,race-ethnicity,Majority White
2023,36,119,.0153614,1,race-ethnicity,All
2023,36,119,.0236638,1,race-ethnicity,Majority Non-White
2023,36,119,.0083009,1,race-ethnicity,Majority White
2023,36,121,.0117351,1,race-ethnicity,All
2023,36,121,NA,3,race-ethnicity,Majority Non-White
2023,36,121,.011745,1,race-ethnicity,Majority White
2023,36,123,.0229709,1,race-ethnicity,All
2023,36,123,NA,3,race-ethnicity,Majority Non-White
2023,36,123,.0229709,1,race-ethnicity,Majority White
2023,37,1,.0473792,1,race-ethnicity,All
2023,37,1,.0600169,1,race-ethnicity,Majority Non-White
2023,37,1,.0438009,1,race-ethnicity,Majority White
2023,37,3,.0591039,1,race-ethnicity,All
2023,37,3,NA,3,race-ethnicity,Majority Non-White
2023,37,3,.0591039,1,race-ethnicity,Majority White
2023,37,5,.0701754,1,race-ethnicity,All
2023,37,5,NA,3,race-ethnicity,Majority Non-White
2023,37,5,.0701754,1,race-ethnicity,Majority White
2023,37,7,.3248882,1,race-ethnicity,All
2023,37,7,.3383085,1,race-ethnicity,Majority Non-White
2023,37,7,.2058824,1,race-ethnicity,Majority White
2023,37,9,.0896806,1,race-ethnicity,All
2023,37,9,NA,3,race-ethnicity,Majority Non-White
2023,37,9,.0892193,1,race-ethnicity,Majority White
2023,37,11,.0324826,1,race-ethnicity,All
2023,37,11,NA,3,race-ethnicity,Majority Non-White
2023,37,11,.0332542,1,race-ethnicity,Majority White
2023,37,13,.1261559,1,race-ethnicity,All
2023,37,13,.3015873,1,race-ethnicity,Majority Non-White
2023,37,13,.1185389,1,race-ethnicity,Majority White
2023,37,15,.1221498,1,race-ethnicity,All
2023,37,15,.1210191,1,race-ethnicity,Majority Non-White
2023,37,15,.1258741,1,race-ethnicity,Majority White
2023,37,17,.1207627,1,race-ethnicity,All
2023,37,17,.1480144,1,race-ethnicity,Majority Non-White
2023,37,17,.1094453,1,race-ethnicity,Majority White
2023,37,19,.0748325,1,race-ethnicity,All
2023,37,19,NA,3,race-ethnicity,Majority Non-White
2023,37,19,.0744804,1,race-ethnicity,Majority White
2023,37,21,.0398744,1,race-ethnicity,All
2023,37,21,NA,3,race-ethnicity,Majority Non-White
2023,37,21,.0397859,1,race-ethnicity,Majority White
2023,37,23,.1230656,1,race-ethnicity,All
2023,37,23,NA,3,race-ethnicity,Majority Non-White
2023,37,23,.1230656,1,race-ethnicity,Majority White
2023,37,25,.1172129,1,race-ethnicity,All
2023,37,25,.097561,1,race-ethnicity,Majority Non-White
2023,37,25,.1174537,1,race-ethnicity,Majority White
2023,37,27,.1001178,1,race-ethnicity,All
2023,37,27,NA,3,race-ethnicity,Majority Non-White
2023,37,27,.1001178,1,race-ethnicity,Majority White
2023,37,29,.0861111,1,race-ethnicity,All
2023,37,29,NA,3,race-ethnicity,Majority Non-White
2023,37,29,.0861111,1,race-ethnicity,Majority White
2023,37,31,.0700876,1,race-ethnicity,All
2023,37,31,NA,3,race-ethnicity,Majority Non-White
2023,37,31,.0701461,1,race-ethnicity,Majority White
2023,37,33,.0511182,1,race-ethnicity,All
2023,37,33,.0582524,1,race-ethnicity,Majority Non-White
2023,37,33,.0497132,1,race-ethnicity,Majority White
2023,37,35,.0985673,1,race-ethnicity,All
2023,37,35,NA,3,race-ethnicity,Majority Non-White
2023,37,35,.0985673,1,race-ethnicity,Majority White
2023,37,37,.0493059,1,race-ethnicity,All
2023,37,37,.0814196,1,race-ethnicity,Majority Non-White
2023,37,37,.0397516,1,race-ethnicity,Majority White
2023,37,39,.1209253,1,race-ethnicity,All
2023,37,39,NA,3,race-ethnicity,Majority Non-White
2023,37,39,.1209253,1,race-ethnicity,Majority White
2023,37,41,.0812065,1,race-ethnicity,All
2023,37,41,NA,3,race-ethnicity,Majority Non-White
2023,37,41,.0812065,1,race-ethnicity,Majority White
2023,37,43,.0915842,1,race-ethnicity,All
2023,37,43,NA,3,race-ethnicity,Majority Non-White
2023,37,43,.0915842,1,race-ethnicity,Majority White
2023,37,45,.226143,1,race-ethnicity,All
2023,37,45,NA,3,race-ethnicity,Majority Non-White
2023,37,45,.226143,1,race-ethnicity,Majority White
2023,37,47,.1969419,1,race-ethnicity,All
2023,37,47,.1701245,1,race-ethnicity,Majority Non-White
2023,37,47,.2015782,1,race-ethnicity,Majority White
2023,37,49,.1221953,1,race-ethnicity,All
2023,37,49,NA,3,race-ethnicity,Majority Non-White
2023,37,49,.1221816,1,race-ethnicity,Majority White
2023,37,51,.0512625,1,race-ethnicity,All
2023,37,51,.0529328,1,race-ethnicity,Majority Non-White
2023,37,51,.040483,1,race-ethnicity,Majority White
2023,37,53,.0678532,1,race-ethnicity,All
2023,37,53,NA,3,race-ethnicity,Majority Non-White
2023,37,53,.0649943,1,race-ethnicity,Majority White
2023,37,55,.0686695,1,race-ethnicity,All
2023,37,55,NA,3,race-ethnicity,Majority Non-White
2023,37,55,.0686695,1,race-ethnicity,Majority White
2023,37,57,.1130268,1,race-ethnicity,All
2023,37,57,.075388,1,race-ethnicity,Majority Non-White
2023,37,57,.1165863,1,race-ethnicity,Majority White
2023,37,59,.0868925,1,race-ethnicity,All
2023,37,59,NA,3,race-ethnicity,Majority Non-White
2023,37,59,.0868925,1,race-ethnicity,Majority White
2023,37,61,.1615099,1,race-ethnicity,All
2023,37,61,.1847134,1,race-ethnicity,Majority Non-White
2023,37,61,.1467611,1,race-ethnicity,Majority White
2023,37,63,.0544846,1,race-ethnicity,All
2023,37,63,.0605776,1,race-ethnicity,Majority Non-White
2023,37,63,.0359682,1,race-ethnicity,Majority White
2023,37,65,.1150765,1,race-ethnicity,All
2023,37,65,.1132239,1,race-ethnicity,Majority Non-White
2023,37,65,.125,1,race-ethnicity,Majority White
2023,37,67,.0748051,1,race-ethnicity,All
2023,37,67,.1073957,1,race-ethnicity,Majority Non-White
2023,37,67,.0580329,1,race-ethnicity,Majority White
2023,37,69,.0648479,1,race-ethnicity,All
2023,37,69,.0939227,1,race-ethnicity,Majority Non-White
2023,37,69,.0622871,1,race-ethnicity,Majority White
2023,37,71,.1799674,1,race-ethnicity,All
2023,37,71,.2557319,1,race-ethnicity,Majority Non-White
2023,37,71,.1661854,1,race-ethnicity,Majority White
2023,37,73,.1666667,1,race-ethnicity,All
2023,37,73,NA,3,race-ethnicity,Majority Non-White
2023,37,73,.1754967,1,race-ethnicity,Majority White
2023,37,75,.084507,1,race-ethnicity,All
2023,37,75,NA,3,race-ethnicity,Majority Non-White
2023,37,75,.084507,1,race-ethnicity,Majority White
2023,37,77,.0453154,1,race-ethnicity,All
2023,37,77,.0495283,1,race-ethnicity,Majority Non-White
2023,37,77,.0407643,1,race-ethnicity,Majority White
2023,37,79,.2350333,1,race-ethnicity,All
2023,37,79,.2276995,1,race-ethnicity,Majority Non-White
2023,37,79,NA,3,race-ethnicity,Majority White
2023,37,81,.0732679,1,race-ethnicity,All
2023,37,81,.0966754,1,race-ethnicity,Majority Non-White
2023,37,81,.0562844,1,race-ethnicity,Majority White
2023,37,83,.0946475,1,race-ethnicity,All
2023,37,83,.1021152,1,race-ethnicity,Majority Non-White
2023,37,83,.0310559,1,race-ethnicity,Majority White
2023,37,85,.1307755,1,race-ethnicity,All
2023,37,85,.1434599,1,race-ethnicity,Majority Non-White
2023,37,85,.1299076,1,race-ethnicity,Majority White
2023,37,87,.0386287,1,race-ethnicity,All
2023,37,87,NA,3,race-ethnicity,Majority Non-White
2023,37,87,.0386287,1,race-ethnicity,Majority White
2023,37,89,.0369096,1,race-ethnicity,All
2023,37,89,NA,3,race-ethnicity,Majority Non-White
2023,37,89,.0370136,1,race-ethnicity,Majority White
2023,37,91,.125,1,race-ethnicity,All
2023,37,91,.1269565,1,race-ethnicity,Majority Non-White
2023,37,91,NA,3,race-ethnicity,Majority White
2023,37,93,.0531088,1,race-ethnicity,All
2023,37,93,.0543046,1,race-ethnicity,Majority Non-White
2023,37,93,NA,3,race-ethnicity,Majority White
2023,37,95,.0782609,1,race-ethnicity,All
2023,37,95,NA,3,race-ethnicity,Majority Non-White
2023,37,95,.0588235,1,race-ethnicity,Majority White
2023,37,97,.0573155,1,race-ethnicity,All
2023,37,97,NA,3,race-ethnicity,Majority Non-White
2023,37,97,.0573155,1,race-ethnicity,Majority White
2023,37,99,.0556426,1,race-ethnicity,All
2023,37,99,.0738255,1,race-ethnicity,Majority Non-White
2023,37,99,.0532387,1,race-ethnicity,Majority White
2023,37,101,.0662802,1,race-ethnicity,All
2023,37,101,.021978,1,race-ethnicity,Majority Non-White
2023,37,101,.0668683,1,race-ethnicity,Majority White
2023,37,103,.1864407,1,race-ethnicity,All
2023,37,103,NA,3,race-ethnicity,Majority Non-White
2023,37,103,.1837607,1,race-ethnicity,Majority White
2023,37,105,.1150353,1,race-ethnicity,All
2023,37,105,NA,3,race-ethnicity,Majority Non-White
2023,37,105,.115443,1,race-ethnicity,Majority White
2023,37,107,.2434933,1,race-ethnicity,All
2023,37,107,.2848665,1,race-ethnicity,Majority Non-White
2023,37,107,.2170616,1,race-ethnicity,Majority White
2023,37,109,.137827,1,race-ethnicity,All
2023,37,109,NA,3,race-ethnicity,Majority Non-White
2023,37,109,.137827,1,race-ethnicity,Majority White
2023,37,111,.0722022,1,race-ethnicity,All
2023,37,111,NA,3,race-ethnicity,Majority Non-White
2023,37,111,.0722022,1,race-ethnicity,Majority White
2023,37,113,.0736146,1,race-ethnicity,All
2023,37,113,NA,3,race-ethnicity,Majority Non-White
2023,37,113,.0739496,1,race-ethnicity,Majority White
2023,37,115,.0518417,1,race-ethnicity,All
2023,37,115,NA,3,race-ethnicity,Majority Non-White
2023,37,115,.0518417,1,race-ethnicity,Majority White
2023,37,117,.1385224,1,race-ethnicity,All
2023,37,117,.1837838,1,race-ethnicity,Majority Non-White
2023,37,117,.1239092,1,race-ethnicity,Majority White
2023,37,119,.0895008,1,race-ethnicity,All
2023,37,119,.1192231,1,race-ethnicity,Majority Non-White
2023,37,119,.045586,1,race-ethnicity,Majority White
2023,37,121,.0365854,1,race-ethnicity,All
2023,37,121,NA,3,race-ethnicity,Majority Non-White
2023,37,121,.0366492,1,race-ethnicity,Majority White
2023,37,123,.0884184,1,race-ethnicity,All
2023,37,123,.0480769,1,race-ethnicity,Majority Non-White
2023,37,123,.0944206,1,race-ethnicity,Majority White
2023,37,125,.032767,1,race-ethnicity,All
2023,37,125,NA,3,race-ethnicity,Majority Non-White
2023,37,125,.0328267,1,race-ethnicity,Majority White
2023,37,127,.0967845,1,race-ethnicity,All
2023,37,127,.1083845,1,race-ethnicity,Majority Non-White
2023,37,127,.0866189,1,race-ethnicity,Majority White
2023,37,129,.0979428,1,race-ethnicity,All
2023,37,129,NA,3,race-ethnicity,Majority Non-White
2023,37,129,.0979428,1,race-ethnicity,Majority White
2023,37,131,.0891841,1,race-ethnicity,All
2023,37,131,.1148036,1,race-ethnicity,Majority Non-White
2023,37,131,.0459184,1,race-ethnicity,Majority White
2023,37,133,.0565412,1,race-ethnicity,All
2023,37,133,.0701754,1,race-ethnicity,Majority Non-White
2023,37,133,.0561433,1,race-ethnicity,Majority White
2023,37,135,.0295262,1,race-ethnicity,All
2023,37,135,NA,3,race-ethnicity,Majority Non-White
2023,37,135,.0296007,1,race-ethnicity,Majority White
2023,37,137,.1530864,1,race-ethnicity,All
2023,37,137,.1904762,1,race-ethnicity,Majority Non-White
2023,37,137,.1420118,1,race-ethnicity,Majority White
2023,37,139,.1100703,1,race-ethnicity,All
2023,37,139,NA,3,race-ethnicity,Majority Non-White
2023,37,139,.1100703,1,race-ethnicity,Majority White
2023,37,141,.1243296,1,race-ethnicity,All
2023,37,141,NA,3,race-ethnicity,Majority Non-White
2023,37,141,.1251246,1,race-ethnicity,Majority White
2023,37,143,.0846682,1,race-ethnicity,All
2023,37,143,NA,3,race-ethnicity,Majority Non-White
2023,37,143,.0833333,1,race-ethnicity,Majority White
2023,37,145,.0778589,1,race-ethnicity,All
2023,37,145,.0840108,1,race-ethnicity,Majority Non-White
2023,37,145,.0752315,1,race-ethnicity,Majority White
2023,37,147,.12308,1,race-ethnicity,All
2023,37,147,.1496726,1,race-ethnicity,Majority Non-White
2023,37,147,.1037415,1,race-ethnicity,Majority White
2023,37,149,.0572687,1,race-ethnicity,All
2023,37,149,NA,3,race-ethnicity,Majority Non-White
2023,37,149,.0573529,1,race-ethnicity,Majority White
2023,37,151,.0674666,1,race-ethnicity,All
2023,37,151,NA,3,race-ethnicity,Majority Non-White
2023,37,151,.0665148,1,race-ethnicity,Majority White
2023,37,153,.0690909,1,race-ethnicity,All
2023,37,153,.0769231,1,race-ethnicity,Majority Non-White
2023,37,153,.0687831,1,race-ethnicity,Majority White
2023,37,155,.2010624,1,race-ethnicity,All
2023,37,155,.2002167,1,race-ethnicity,Majority Non-White
2023,37,155,.2432432,1,race-ethnicity,Majority White
2023,37,157,.0563758,1,race-ethnicity,All
2023,37,157,NA,3,race-ethnicity,Majority Non-White
2023,37,157,.0563948,1,race-ethnicity,Majority White
2023,37,159,.1060506,1,race-ethnicity,All
2023,37,159,NA,3,race-ethnicity,Majority Non-White
2023,37,159,.1063079,1,race-ethnicity,Majority White
2023,37,161,.1047992,1,race-ethnicity,All
2023,37,161,NA,3,race-ethnicity,Majority Non-White
2023,37,161,.1040947,1,race-ethnicity,Majority White
2023,37,163,.0882198,1,race-ethnicity,All
2023,37,163,.0811567,1,race-ethnicity,Majority Non-White
2023,37,163,.0974421,1,race-ethnicity,Majority White
2023,37,165,.2085453,1,race-ethnicity,All
2023,37,165,.2184874,1,race-ethnicity,Majority Non-White
2023,37,165,.1533333,1,race-ethnicity,Majority White
2023,37,167,.1869204,1,race-ethnicity,All
2023,37,167,NA,3,race-ethnicity,Majority Non-White
2023,37,167,.1869204,1,race-ethnicity,Majority White
2023,37,169,.0888399,1,race-ethnicity,All
2023,37,169,NA,3,race-ethnicity,Majority Non-White
2023,37,169,.0888399,1,race-ethnicity,Majority White
2023,37,171,.1028302,1,race-ethnicity,All
2023,37,171,NA,3,race-ethnicity,Majority Non-White
2023,37,171,.1028302,1,race-ethnicity,Majority White
2023,37,173,.053125,1,race-ethnicity,All
2023,37,173,.08,1,race-ethnicity,Majority Non-White
2023,37,173,.0481481,1,race-ethnicity,Majority White
